Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
5,7,2,2,11,13,10,10,2,2,4,5,18,0.2591525,0.3945164,0.2826087
6,9,2,2,13,13,5,5,1,1,5,6,17,0.2447551,0.2389759,0.2582345
3,5,1,3,13,16,13,13,0,0,3,3,20,0.2879472,1.034017,0.3557312
4,4,1,1,10,12,7,7,0,0,4,4,19,0.2735498,0.08169368,0.2786561
6,9,3,4,12,14,6,6,1,3,4,5,17,0.2447551,0.5543133,0.2760211
5,7,3,3,10,14,9,9,0,0,3,5,18,0.2591525,0.2947974,0.2766798
6,7,2,2,11,13,5,5,1,2,5,6,17,0.2447551,0.1572218,0.2536232
4,6,1,1,10,13,7,7,1,1,4,6,19,0.2735498,-0.1080135,0.2667984
8,11,3,3,8,10,6,5,0,1,4,6,15,0.2159604,-0.7311685,0.1791831
2,4,1,1,14,16,8,8,0,0,2,4,21,0.3023446,0.3556915,0.3267457
3,6,1,3,14,14,9,8,0,2,3,4,20,0.2879472,0.1798408,0.2997365
4,7,2,2,10,13,12,11,0,0,3,5,19,0.2735498,-0.6349779,0.2338603
5,8,3,5,11,15,6,6,1,1,3,4,18,0.2591525,-0.02651927,0.2575758
5,7,3,3,11,13,9,9,1,1,3,5,18,0.2591525,0.1729187,0.2694335
9,12,3,3,9,12,5,5,0,0,6,7,14,0.201563,0.4186953,0.2213439
6,8,2,2,12,14,6,5,0,1,5,7,17,0.2447551,-0.6719988,0.2068511
1,2,1,1,14,15,21,20,3,3,1,2,22,0.3167419,1.334874,0.4123847
4,6,1,1,12,13,12,10,1,2,4,6,19,0.2735498,0.2292437,0.2878788
4,7,1,2,13,15,5,5,1,1,4,6,19,0.2735498,1.156701,0.3458498
3,4,1,1,12,14,8,8,1,1,3,4,20,0.2879472,-0.1316823,0.2793149
5,7,2,2,12,13,8,8,0,0,4,5,18,0.2591525,0.5717945,0.2931489
8,8,2,2,9,9,5,5,0,0,6,6,15,0.2159604,-0.6787811,0.1818182
2,6,1,2,11,16,14,9,1,1,2,5,21,0.3023446,-0.1244411,0.2938076
2,3,1,1,17,19,11,10,1,1,2,3,21,0.3023446,1.815295,0.4268775
4,7,1,1,10,14,7,7,1,1,4,7,19,0.2735498,0.3346366,0.2944664
1,4,1,2,15,17,17,16,1,1,1,3,22,0.3167419,1.656673,0.4354414
4,7,2,2,13,14,7,7,0,2,3,5,19,0.2735498,0.3346366,0.2944664
3,6,1,2,14,14,9,9,1,1,3,5,20,0.2879472,0.6822974,0.3326746
4,6,1,1,12,12,9,9,0,0,4,6,19,0.2735498,0.2608616,0.2898551
4,7,1,2,13,14,8,6,0,0,4,6,19,0.2735498,0.8089045,0.3241107
2,5,1,2,11,14,15,15,1,1,2,4,21,0.3023446,-1.151925,0.2233202
5,8,4,4,11,15,7,6,1,1,2,4,18,0.2591525,-0.8464308,0.2088274
8,11,2,2,9,14,5,3,0,0,5,8,15,0.2159604,0.5130306,0.2417655
6,7,3,3,11,11,9,8,1,1,3,4,17,0.2447551,0.3090509,0.2621871
5,7,2,2,11,12,11,9,1,1,4,5,18,0.2591525,1.01499,0.3194993
8,10,3,3,10,11,5,4,1,1,4,5,15,0.2159604,-0.3906508,0.1963109
10,12,4,4,8,9,4,3,0,0,5,6,13,0.1871657,-0.7024583,0.1561265
3,6,1,2,12,14,9,8,1,1,3,5,20,0.2879472,-0.09148574,0.2819499
1,4,1,1,12,18,14,13,2,2,1,4,22,0.3167419,0.1028448,0.3241107
3,5,2,2,11,12,13,12,0,0,2,4,20,0.2879472,-0.5336475,0.2529644
1,5,1,2,12,15,17,15,2,3,1,3,22,0.3167419,-0.366062,0.2905138
4,7,1,2,12,14,6,5,2,2,4,6,19,0.2735498,-0.0236992,0.2720685
6,10,2,3,11,11,5,5,0,0,5,6,17,0.2447551,-0.8355071,0.1976285
6,8,2,2,13,13,7,6,0,0,4,5,17,0.2447551,0.8696507,0.2938076
3,6,1,2,15,16,12,12,1,1,3,5,20,0.2879472,0.4913639,0.3201581
3,6,1,1,10,14,9,6,0,1,3,6,20,0.2879472,-0.09148574,0.2819499
7,9,2,2,11,11,3,3,1,1,6,7,16,0.2303578,-0.1936431,0.2200264
0,2,0,1,13,16,23,20,0,0,0,2,23,0.3311393,-0.05881925,0.3267457
6,11,2,3,9,13,4,3,0,0,5,7,17,0.2447551,-0.9990154,0.1884058
2,4,1,2,13,14,15,15,0,1,2,3,21,0.3023446,0.2788703,0.3214756
