Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-398.7941	-322.7747	-76.01943	8.291696	2.488879	0.0190968	0.152367	0.0156641	0.0579015	0.0657309	0.158075	0.0202828	0.0651893	0.102207	0.164361	0.027813	0.00545953	0.0461219	0.0177556	0.013915	0.137669	0.0505336	0.0639349	0.0776338	0.0053333	0.144172	0.0137702	0.0698464	0.00281238	0.0115907	0.101832	0.145314	0.0280094	0.000527029	0.118361	0.070831	0.112532	0.0360861	0.0751174	0.015299	0.0117953	0.0937066	0.111752	0.069752	0.18217	0.201894	0.0402305	0.00505648	0.0542284	0.06538804	0.02189664	0.0364683	0.11245	0.113692	0.00672316	0.0169513	0.0900165	0.0832313	0.0323762	0.0228383	0.0159384	0.0996651	0.019327	0.116421	0.176106	0.0577946	0.2958783	9	53.68374	0.186017	0.3454	0.698624	1.0785	1.87748	0.164279	0.31557	0.0712464	0.0804106	0.169997	0.198498	0.317775	0.9310939
100	-413.3811	-313.8246	-99.55655	7.57163	6.687829	0.0849003	0.0446851	0.022454	0.066465	0.0334809	0.0644965	0.00659965	0.0603094	0.211438	0.0140707	0.0102199	0.127543	0.646056	0.0456847	0.0547436	0.0532829	0.0872347	0.17824	0.0216578	0.00767515	0.0230087	0.173442	0.241287	0.0253577	0.0107195	0.0184677	0.409602	0.0103841	0.00564818	0.292614	0.143957	0.00286517	0.195198	0.303275	0.290218	0.0952786	0.085638	0.00900196	0.00284219	0.408548	0.113234	0.0591145	0.429332	0.00186526	0.1058773	0.01749322	0.136668	0.0112954	0.0131707	0.036619	0.011779	0.00202497	0.125991	0.0309627	0.0139557	0.353273	0.0194844	0.0165578	0.117943	0.0836604	0.0266158	0.2812201	10	50.22933	0.2385051	0.559971	0.835721	1.07968	1.52463	0.142983	0.243174	0.188299	0.0578609	0.202201	0.165482	0.2987134	0.9414381
200	-444.617	-327.5465	-117.0705	13.55223	0.8199138	0.199269	0.0292423	0.125562	0.0240642	0.550666	0.134192	0.00232312	0.34156	0.0258456	0.142604	0.0414493	0.140644	0.957746	0.275419	0.0976567	0.233217	0.00170642	0.140067	0.0367133	0.0432473	0.0372415	0.124335	0.186701	0.168507	0.115281	0.0157159	0.442186	0.0224689	0.0783202	0.277267	0.0593729	0.167742	0.0906572	0.21447	0.195224	0.427234	0.0354629	0.0795786	0.0599834	0.659234	0.05557	0.122715	0.246456	0.218921	0.1699562	-0.1274893	0.0804413	0.0226137	0.0426053	0.0194072	0.0230499	0.0907247	0.0988858	0.137796	0.0525632	0.124477	0.0762303	0.0178654	0.0265456	0.088058	0.0987361	0.2870164	9	50.07127	0.173876	0.0997886	0.41503	0.962324	2.52286	0.183195	0.266135	0.129995	0.126865	0.190381	0.103428	0.1595271	1.79917
300	-404.8714	-321.4887	-83.38273	8.979388	3.545696	0.172717	0.0623624	0.401173	0.030732	0.030688	0.209967	0.118345	0.0536455	0.148133	0.035007	0.00449815	0.047338	0.072487	0.0209096	0.00374063	0.194292	0.0129956	0.067193	0.0219798	0.2621	0.0112973	0.243992	0.0686908	0.0127657	0.0837819	0.0433777	0.151837	0.0262196	0.000658123	0.0217872	0.0378544	0.0348974	0.00595533	0.194863	0.0966318	0.0229081	0.0204455	0.0453602	0.0429087	0.0831733	0.0103565	0.213231	0.126832	0.0583893	0.06991051	-0.1564659	0.119716	0.0241853	0.120584	0.00518801	0.0437527	0.00466171	0.0729587	0.0973664	0.0229568	0.165279	0.0131571	0.0148009	0.138587	0.0511354	0.105671	0.3727658	9	53.04244	0.2306189	0.427519	0.757872	1.08414	1.73046	0.151185	0.283041	0.124583	0.123725	0.149126	0.16834	0.2162999	1.723375
400	-412.8221	-324.2519	-88.57018	8.599222	2.089268	0.473843	0.00916941	0.0793041	0.140759	0.0146402	0.0887086	0.0439971	0.234648	0.0328096	0.0368618	0.035737	0.0515874	0.0157537	0.0501967	0.162339	0.123632	0.0782179	0.369496	0.165159	0.000852043	0.00517244	0.09258	0.125465	0.0825194	0.0373047	0.0951618	0.240885	0.0132195	0.00131312	0.0229804	0.0284408	0.109928	0.248908	0.0258779	0.0451416	0.0694197	0.061292	0.0237099	0.000981791	0.460898	0.209298	0.115177	0.224888	0.129655	0.1390819	-0.1526307	0.0650085	0.106129	0.06553	0.0269914	0.0274781	0.0239312	0.137574	0.0668651	0.00584723	0.12627	0.120749	0.0330046	0.0958654	0.0475452	0.0512111	0.3766304	10	50.13115	0.186435	0.303703	0.664183	1.07207	1.96004	0.186318	0.355682	0.0910582	0.0691796	0.101691	0.196071	0.2239997	1.681388
500	-398.8589	-319.0562	-79.80268	8.228126	3.969757	0.228018	0.225271	0.133702	0.200847	0.0888264	0.0504445	0.0434421	0.21542	0.0047697	0.015223	0.0554399	0.00779624	0.102689	0.0702667	0.0173307	0.0969995	0.0416034	0.00313967	0.0581212	0.00333602	0.0177959	0.179969	0.0511617	0.0258212	0.15258	0.0407697	0.39348	0.000587502	0.0087496	0.0982622	0.029246	0.0625593	0.0110099	0.215359	0.125779	0.0185462	0.0716353	0.0170741	0.054167	0.127297	0.297649	0.134211	0.0419837	0.027199	0.0813304	0.0154458	0.0660744	0.124517	0.0463434	0.0255789	0.0210661	0.0195059	0.101855	0.031509	0.0411207	0.0433724	0.245439	0.0431503	0.082136	0.088751	0.0195801	0.3046865	10	50.31845	0.2252191	0.452693	0.774157	1.0844	1.68875	0.149792	0.283714	0.111502	0.137206	0.141016	0.17677	0.3201323	0.9517518
600	-404.6992	-318.5347	-86.1645	11.85307	2.192757	0.0105374	0.610849	0.00278434	0.0401937	0.00907499	0.0314281	0.00710297	0.0460501	0.0806455	0.0641139	0.0209441	0.337243	0.0163491	0.0141912	0.0163533	0.0199159	0.0265316	0.0153906	0.0101232	0.0664889	0.161891	0.129852	0.0397022	0.0371869	0.0326383	0.102015	0.0115624	0.376729	0.0467536	0.0204418	0.165528	0.139636	0.0204243	0.08613	0.0133587	0.102569	0.278512	0.0451205	0.130948	0.0181716	0.0241914	0.172108	0.118521	0.0113945	0.06535441	-0.1119273	0.138276	0.0619272	0.073752	0.0158884	0.0193264	0.122862	0.04196	0.0888416	0.0364432	0.147577	0.0696872	0.0838993	0.00514952	0.0562098	0.0382004	0.2320967	11	52.1289	0.2173659	0.315247	0.674061	1.07414	1.93655	0.200034	0.276199	0.145017	0.118448	0.150616	0.109686	0.1201693	1.931414
700	-403.3042	-328.7244	-74.57974	6.169752	3.824139	0.013269	0.141865	0.0521564	0.0305437	0.0600879	0.0391601	0.199654	0.0671331	0.00502528	0.232113	0.0875253	0.133575	0.0772949	0.073835	0.0440306	0.0764119	0.026435	0.0136571	0.191312	0.0610762	0.0449905	0.00421115	0.0272382	0.111679	0.0176706	0.12198	0.0177735	0.367603	0.173662	0.0200457	0.0989236	0.0165747	0.00284646	0.455996	0.0228717	0.0285671	0.024901	0.00431642	8.69964e-05	0.0399661	0.114414	0.0705484	0.129433	0.057763	0.07482443	-0.01925584	0.148561	0.0963308	0.0547811	0.0309777	0.0414042	0.0835157	0.00780165	0.130543	0.0152538	0.0699457	0.00730148	0.0469228	0.0790203	0.164747	0.0228941	0.3086952	12	51.26341	0.2102228	0.444433	0.768899	1.08439	1.70228	0.156121	0.226093	0.141552	0.104868	0.19116	0.180206	0.2894394	1.066528
800	-407.3216	-313.6429	-93.67867	9.113319	1.706286	0.00860415	0.208635	0.170049	0.0250437	0.240821	0.0271895	0.134108	0.000872877	0.0240651	0.278039	0.109977	0.0909776	0.0524994	0.136966	0.0182404	0.053295	0.0338	0.00361147	0.0150056	0.0127509	0.347037	0.118205	0.0414496	0.254519	0.0200762	0.282082	0.0409718	0.185872	0.0630229	0.0130383	0.364629	0.00813768	0.0064645	0.0142611	0.0274827	0.181753	0.00697945	0.0164043	0.0591164	0.0756427	0.0509137	0.233639	0.160563	0.00945052	0.1041185	-0.1839137	0.0557074	0.00415889	0.107908	0.010203	0.00751975	0.0354375	0.0665341	0.0674436	0.0234944	0.0936784	0.0440693	0.0831881	0.0467173	0.263912	0.0900276	0.4094341	8	54.7104	0.2495973	0.255504	0.619642	1.06055	2.06431	0.14188	0.296379	0.149045	0.080018	0.188309	0.144369	0.2255205	1.815508
900	-412.2726	-321.775	-90.4976	8.846095	2.66596	0.105785	0.0701857	0.0650095	0.0280992	0.0164893	0.232929	0.000121721	0.29736	0.21361	0.17769	0.0167723	0.0211723	0.0314087	0.0161176	0.0722405	0.0313119	0.146234	0.161851	0.14052	0.00481727	0.120113	0.0407137	0.16442	0.0249556	0.0822104	0.0064999	0.0402528	0.0654793	0.145294	0.0513359	0.104567	0.0174738	0.0739744	0.0316447	0.0868719	0.593328	0.123573	0.0898195	0.042807	0.261884	0.036163	0.0242224	0.0234824	0.081237	0.07405511	-0.1068479	0.0958128	0.0611369	0.0286763	0.04316	0.0204916	0.00666467	0.103535	0.0970972	0.027188	0.290496	0.0389167	0.0673966	0.0372299	0.0561845	0.0260131	0.3793422	10	50.84761	0.1308969	0.361647	0.711178	1.08028	1.84689	0.226696	0.273685	0.110082	0.108331	0.138138	0.143068	0.2724943	1.392111
