Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,31,1,6,5,29,22,3,0,2,2,8,38,0.4160584,-5.351482,0.06666667
4,31,1,9,5,28,18,2,1,4,4,7,36,0.3941606,-5.072861,0.08
7,31,1,8,6,25,8,2,0,2,7,9,33,0.3613139,-5.149877,0.06833333
4,36,1,21,4,27,16,1,0,3,4,5,36,0.3941606,-5.718755,0.04
7,31,2,20,8,25,14,3,0,5,6,6,33,0.3613139,-5.120581,0.07
2,30,1,9,9,31,32,3,1,7,2,7,38,0.4160584,-4.585654,0.1166667
6,29,2,11,7,26,16,3,0,5,5,7,34,0.3722628,-4.847657,0.08833333
5,31,3,10,5,27,17,3,1,4,3,7,35,0.3832117,-5.198528,0.07
9,35,3,15,4,24,15,2,0,4,5,5,31,0.3394161,-5.842358,0.02666667
6,31,2,6,6,26,11,2,0,1,5,9,34,0.3722628,-5.160671,0.07
1,26,1,6,9,30,20,3,1,8,1,9,39,0.4270073,-4.335494,0.1366667
5,33,3,10,5,28,15,3,0,4,3,5,35,0.3832117,-5.502816,0.05166667
7,28,2,9,10,27,12,2,1,8,6,8,33,0.3613139,-4.388183,0.1116667
8,38,2,17,2,24,12,1,0,2,6,3,32,0.350365,-5.953483,0.02166667
6,32,2,11,7,28,12,2,0,6,4,7,34,0.3722628,-5.160671,0.07
6,35,3,26,5,27,13,2,0,3,4,4,34,0.3722628,-5.672875,0.04
3,23,1,9,10,30,18,4,0,4,3,8,37,0.4051095,-4.377396,0.1266667
2,26,1,9,9,29,17,4,0,5,2,9,38,0.4160584,-4.815402,0.1016667
1,29,1,9,9,29,39,3,1,4,1,7,39,0.4270073,-4.708805,0.1116667
6,32,1,9,5,26,11,2,0,2,6,8,34,0.3722628,-5.132215,0.07166667
8,36,3,23,3,26,10,2,0,1,6,3,32,0.350365,-5.77236,0.03166667
2,30,2,15,7,29,20,3,0,6,1,6,38,0.4160584,-5.274899,0.07166667
5,31,1,8,8,30,14,3,1,8,5,6,35,0.3832117,-4.700603,0.1
9,36,2,22,2,25,10,1,0,1,8,5,31,0.3394161,-5.842358,0.02666667
4,32,2,9,5,29,17,2,1,2,3,6,36,0.3941606,-5.18051,0.07333333
3,24,1,6,10,28,15,5,1,8,3,10,37,0.4051095,-4.298791,0.1316667
5,32,1,11,6,27,16,2,0,5,5,8,35,0.3832117,-5.281516,0.065
