Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,2,0,1,17,20,23,21,1,1,0,2,23,0.270943,2.544453,0.4559203
2,3,1,1,16,17,12,11,0,0,2,3,21,0.2473827,3.018928,0.4493899
1,4,1,2,15,19,22,18,0,0,1,3,22,0.2591629,2.518271,0.4349545
1,1,1,1,18,19,22,22,1,1,1,1,22,0.2591629,3.274049,0.4877127
1,2,1,1,17,18,15,15,0,0,1,2,22,0.2591629,2.350867,0.4232686
2,3,1,1,16,18,14,13,1,1,2,3,21,0.2473827,3.763721,0.4992267
1,2,1,1,17,19,22,21,0,0,1,2,22,0.2591629,3.212504,0.4834164
3,3,2,2,18,18,20,20,0,0,2,2,20,0.2356026,2.735437,0.4107235
3,6,1,2,14,16,8,7,0,0,3,5,20,0.2356026,1.495263,0.3313284
1,2,1,1,17,17,21,20,0,0,1,2,22,0.2591629,2.289322,0.4189723
2,5,1,2,16,19,12,10,0,0,2,4,21,0.2473827,2.1637,0.3921636
0,3,0,2,15,19,23,20,0,0,0,2,23,0.270943,2.010213,0.417082
2,3,1,1,16,18,18,16,1,1,2,3,21,0.2473827,2.818604,0.4359856
3,3,1,1,18,18,18,18,0,0,3,3,20,0.2356026,2.719331,0.4096924
1,3,1,2,19,19,21,20,0,0,1,2,22,0.2591629,2.781686,0.4533425
0,1,0,1,15,18,23,22,0,0,0,1,23,0.270943,1.679268,0.3930229
0,1,0,1,15,18,23,22,0,0,0,1,23,0.270943,2.102405,0.4237842
0,2,0,1,18,20,23,21,0,0,0,2,23,0.270943,2.412075,0.4462966
2,5,1,2,15,16,10,8,0,0,2,4,21,0.2473827,1.216015,0.3287506
4,5,3,3,16,18,10,10,0,0,2,3,19,0.2238225,3.628491,0.4456092
0,1,0,1,18,19,23,22,0,0,0,1,23,0.270943,2.941587,0.4847912
1,3,1,2,16,18,22,20,0,0,1,2,22,0.2591629,2.759529,0.4517958
0,1,0,1,19,21,23,22,0,0,0,1,23,0.270943,2.497175,0.4524832
2,3,1,1,16,17,10,10,0,0,2,3,21,0.2473827,2.371729,0.4060835
0,2,0,1,18,19,23,20,1,1,0,2,23,0.270943,3.026687,0.4909778
2,4,1,1,16,18,14,14,1,1,2,4,21,0.2473827,2.746693,0.4311737
2,5,1,2,16,18,11,10,0,0,2,4,21,0.2473827,1.603821,0.3547001
0,1,0,1,18,20,23,22,0,0,0,1,23,0.270943,2.667375,0.4648565
1,1,1,1,17,19,22,22,0,0,1,1,22,0.2591629,2.941704,0.4645128
0,1,0,1,18,20,23,22,0,0,0,1,23,0.270943,3.560927,0.5298161
1,1,1,1,14,15,22,22,0,0,1,1,22,0.2591629,1.843733,0.3878673
0,1,0,1,16,19,23,22,0,0,0,1,23,0.270943,2.865942,0.479292
1,2,1,1,17,18,21,20,1,1,1,2,22,0.2591629,3.1805,0.4811823
1,3,1,1,14,16,21,18,0,0,1,3,22,0.2591629,0.98702,0.3280632
2,3,1,1,16,16,17,15,0,0,2,3,21,0.2473827,2.009605,0.3818526
1,3,1,1,15,16,21,17,0,0,1,3,22,0.2591629,2.53058,0.4358137
1,2,1,1,17,21,13,12,0,0,1,2,22,0.2591629,3.202657,0.482729
3,5,1,2,15,16,10,10,0,0,3,4,20,0.2356026,2.308624,0.3833992
1,3,1,1,18,18,15,14,0,0,1,3,22,0.2591629,1.892969,0.3913043
