Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,12,1,6,15,32,29,15,1,1,2,5,37,0.3490684,-2.754426,0.1588319
1,11,1,3,16,33,34,6,1,9,1,7,38,0.3585026,-2.64655,0.1709402
0,11,0,4,14,36,39,24,0,6,0,5,39,0.3679369,-2.740042,0.1688034
3,11,1,7,13,32,30,15,1,4,3,5,36,0.3396341,-2.730432,0.1559829
0,5,0,2,17,35,39,30,1,9,0,4,39,0.3679369,-2.377426,0.1951567
2,7,1,3,16,34,33,26,0,8,2,5,37,0.3490684,-2.115042,0.2029915
0,7,0,6,15,34,39,27,1,8,0,2,39,0.3679369,-2.397027,0.1937322
2,9,1,3,16,31,29,10,1,3,2,7,37,0.3490684,-2.785364,0.1566952
1,11,1,3,16,35,37,11,1,3,1,7,38,0.3585026,-2.82745,0.1581197
2,8,1,3,16,36,29,17,1,5,2,6,37,0.3490684,-2.548173,0.1730769
2,5,1,1,15,30,24,14,1,8,2,5,37,0.3490684,-2.49661,0.1766382
2,13,1,4,14,32,28,17,0,3,2,7,37,0.3490684,-2.702863,0.1623932
2,9,1,2,12,33,34,17,1,4,2,6,37,0.3490684,-2.6513,0.1659544
1,11,1,4,13,32,35,20,0,6,1,6,38,0.3585026,-2.60635,0.1737892
0,6,0,3,18,35,39,26,1,10,0,4,39,0.3679369,-2.436229,0.1908832
3,12,1,2,14,31,14,14,0,4,3,7,36,0.3396341,-2.677486,0.1595442
1,7,1,3,15,31,38,28,1,8,1,4,38,0.3585026,-2.56615,0.1766382
0,7,0,2,12,36,39,17,1,4,0,5,39,0.3679369,-2.994854,0.1502849
4,17,1,4,10,29,25,8,0,0,4,8,35,0.3301998,-3.075085,0.1289174
0,9,0,1,14,35,39,12,0,7,0,9,39,0.3679369,-2.730242,0.1695157
2,8,1,3,16,33,32,28,1,7,2,4,37,0.3490684,-2.125355,0.2022792
2,13,1,5,18,32,32,19,0,7,2,4,37,0.3490684,-2.610049,0.1688034
5,15,3,8,14,28,24,17,1,3,3,5,34,0.3207655,-2.544091,0.1588319
0,11,0,4,12,34,39,16,1,5,0,6,39,0.3679369,-2.955652,0.1531339
3,10,1,3,14,30,24,23,1,5,3,5,36,0.3396341,-2.465698,0.1737892
1,10,1,5,17,34,38,18,1,7,1,5,38,0.3585026,-2.314899,0.1944444
2,14,1,5,14,33,24,11,0,3,2,7,37,0.3490684,-2.867866,0.1509972
1,13,1,4,12,35,34,8,1,5,1,6,38,0.3585026,-3.068651,0.1410256
2,11,1,6,15,34,25,20,0,5,2,5,37,0.3490684,-2.403796,0.1830484
1,6,1,3,17,32,38,28,0,8,1,3,38,0.3585026,-2.54605,0.1780627
0,5,0,2,18,33,39,27,1,6,0,4,39,0.3679369,-2.446029,0.1901709
1,5,1,2,15,32,27,27,1,6,1,4,38,0.3585026,-2.224449,0.2008547
2,8,1,4,16,31,23,20,1,8,2,5,37,0.3490684,-2.455359,0.1794872
2,8,1,4,17,34,33,13,0,8,2,5,37,0.3490684,-2.640987,0.1666667
3,15,1,4,14,34,21,11,0,6,3,7,36,0.3396341,-2.698664,0.1581197
1,8,1,2,14,35,36,11,0,9,1,6,38,0.3585026,-2.50585,0.1809117
0,13,0,5,16,32,39,13,0,6,0,6,39,0.3679369,-2.749843,0.1680912
0,7,0,3,15,34,39,18,0,5,0,5,39,0.3679369,-2.857648,0.1602564
1,11,1,5,15,33,30,20,0,5,1,6,38,0.3585026,-2.84755,0.1566952
1,7,1,2,15,30,36,20,1,5,1,5,38,0.3585026,-2.52595,0.1794872
1,7,1,2,16,33,32,24,0,5,1,5,38,0.3585026,-2.58625,0.1752137
2,11,1,6,18,34,31,22,0,5,2,4,37,0.3490684,-2.517235,0.1752137
1,6,1,3,16,30,38,24,0,5,1,3,38,0.3585026,-2.415399,0.1873219
3,13,1,5,14,33,24,14,0,3,3,7,36,0.3396341,-2.836326,0.1488604
5,13,1,3,13,30,17,9,0,5,5,7,34,0.3207655,-2.63361,0.1531339
1,14,1,3,11,34,32,9,1,4,1,10,38,0.3585026,-3.088751,0.1396011
