Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,31,1,12,4,27,13,2,0,4,3,6,35,0.4033807,-5.696453,0.04210526
6,25,2,7,9,24,14,4,0,9,4,8,32,0.3688052,-4.534686,0.1052632
1,20,1,6,9,28,20,4,1,7,1,10,37,0.426431,-4.534606,0.122807
3,23,1,6,10,28,15,4,2,8,3,9,35,0.4033807,-4.175016,0.1385965
6,25,3,13,9,25,11,3,0,6,4,8,32,0.3688052,-4.957306,0.08070175
1,22,1,7,10,29,19,5,1,7,1,8,37,0.426431,-4.718018,0.1105263
1,24,1,9,10,29,27,3,0,7,1,9,37,0.426431,-4.324993,0.1368421
3,32,1,10,4,26,22,2,0,4,3,6,35,0.4033807,-5.475153,0.05614035
2,24,1,7,8,29,19,4,1,8,2,9,36,0.4149059,-4.615353,0.1140351
3,25,1,7,8,29,17,2,1,6,3,9,35,0.4033807,-4.700603,0.1052632
4,20,1,4,13,27,12,5,1,3,4,11,34,0.3918556,-3.737883,0.1614035
3,26,2,11,10,27,27,3,0,6,2,7,35,0.4033807,-5.115541,0.07894737
6,28,3,12,5,25,11,5,0,4,4,6,32,0.3688052,-5.319552,0.05964912
4,31,2,11,4,26,19,2,0,4,3,6,34,0.3918556,-5.587507,0.04736842
4,31,2,10,4,26,19,2,1,3,3,7,34,0.3918556,-5.559051,0.04912281
4,25,1,7,11,26,15,3,1,5,4,8,34,0.3918556,-4.705379,0.1017544
3,24,1,8,10,28,16,5,0,7,3,7,35,0.4033807,-4.672941,0.1070175
5,25,1,9,6,26,12,6,0,5,5,6,33,0.3803304,-4.798326,0.09298246
2,23,2,4,9,27,26,4,1,8,1,10,36,0.4149059,-4.749914,0.1052632
3,28,1,7,6,25,11,4,1,5,3,6,35,0.4033807,-5.475153,0.05614035
3,28,2,9,7,25,15,2,0,7,2,9,35,0.4033807,-5.004891,0.08596491
7,25,2,10,7,26,19,3,1,5,5,8,31,0.3572801,-5.126267,0.06842105
7,32,2,8,3,22,19,1,0,3,6,6,31,0.3572801,-5.686686,0.03684211
3,23,2,5,10,24,18,3,1,6,2,9,35,0.4033807,-4.589954,0.1122807
3,22,1,6,11,27,17,3,1,7,3,10,35,0.4033807,-4.589954,0.1122807
3,27,1,8,8,27,19,4,0,7,3,7,35,0.4033807,-5.032553,0.08421053
3,22,1,7,9,27,19,6,1,8,3,9,35,0.4033807,-4.451641,0.1210526
2,26,1,8,8,26,18,3,1,8,2,8,36,0.4149059,-4.749914,0.1052632
2,25,1,5,7,28,22,2,0,5,2,11,36,0.4149059,-5.099773,0.08245614
2,23,1,6,13,28,18,3,1,9,2,10,36,0.4149059,-4.480792,0.122807
4,31,2,11,4,25,16,1,0,4,3,7,34,0.3918556,-5.50214,0.05263158
2,24,1,7,10,28,26,7,0,6,2,7,36,0.4149059,-5.099773,0.08245614
4,26,1,8,8,26,9,3,0,6,4,8,34,0.3918556,-4.933025,0.0877193
4,27,1,11,7,28,11,3,1,7,4,8,34,0.3918556,-4.733834,0.1
4,25,2,6,7,28,16,5,0,5,3,10,34,0.3918556,-4.933025,0.0877193
4,24,1,8,9,28,19,4,1,8,4,10,34,0.3918556,-4.733834,0.1
4,22,1,5,9,24,15,4,3,8,4,10,34,0.3918556,-4.363909,0.122807
4,24,2,10,8,24,19,4,2,6,3,8,34,0.3918556,-4.449277,0.1175439
5,29,1,10,4,26,14,2,0,4,5,7,33,0.3803304,-5.472132,0.05263158
3,28,2,13,7,28,26,4,0,5,2,6,35,0.4033807,-5.032553,0.08421053
1,26,1,7,5,26,19,4,1,5,1,7,37,0.426431,-5.346857,0.06842105
5,23,1,8,8,25,11,3,0,6,5,9,33,0.3803304,-4.710438,0.09824561
4,28,2,8,6,26,19,2,0,6,3,9,34,0.3918556,-5.30295,0.06491228
1,25,1,9,8,27,19,5,0,5,1,5,37,0.426431,-4.718018,0.1105263
5,27,2,9,6,25,19,3,0,5,4,7,33,0.3803304,-5.120581,0.07368421
