Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
7,21,2,3,11,33,16,9,0,0,6,11,46,0.2412416,-2.71996,0.07592093
3,18,1,3,11,35,21,7,0,3,3,10,50,0.2622191,-2.537959,0.09514825
2,23,1,5,10,39,30,9,0,0,2,11,51,0.2674635,-2.783998,0.08068284
4,19,1,4,13,36,40,8,0,2,4,10,49,0.2569748,-2.383885,0.1030548
1,18,1,3,12,36,48,15,0,3,1,9,52,0.2727079,-2.71337,0.08724169
0,22,0,5,12,38,53,7,0,3,0,12,53,0.2779523,-2.872457,0.07798742
2,12,1,3,11,34,25,13,0,1,2,7,51,0.2674635,-2.721056,0.08490566
1,17,1,4,12,39,44,7,0,0,1,11,52,0.2727079,-2.688395,0.08894879
2,19,1,4,11,37,31,6,0,2,2,11,51,0.2674635,-2.754536,0.08265948
4,21,2,7,16,34,32,15,0,2,3,8,49,0.2569748,-2.392234,0.1025157
3,20,1,3,12,37,14,7,0,2,3,12,50,0.2622191,-2.607566,0.09056604
1,25,1,8,11,38,51,8,0,1,1,10,52,0.2727079,-2.906597,0.07403414
0,22,0,4,12,35,53,12,0,4,0,12,53,0.2779523,-2.705964,0.08957772
3,23,1,6,12,36,32,8,0,3,3,10,50,0.2622191,-2.531134,0.09559748
1,23,1,4,10,38,38,9,0,2,1,11,52,0.2727079,-3.00781,0.0671159
3,19,1,4,10,32,35,7,0,1,3,11,50,0.2622191,-2.802742,0.07771788
4,22,2,7,10,33,32,7,0,2,3,13,49,0.2569748,-2.953024,0.06630728
2,21,1,8,10,36,32,10,0,1,2,8,51,0.2674635,-2.794712,0.07996406
6,18,2,4,14,33,18,10,0,0,5,11,47,0.246486,-2.313262,0.102965
4,23,1,7,11,34,28,8,0,3,4,12,49,0.2569748,-2.539737,0.09299191
4,16,2,6,15,32,15,14,0,2,3,6,49,0.2569748,-2.209943,0.1142857
1,21,1,3,15,36,37,10,0,1,1,11,52,0.2727079,-2.700226,0.08814016
5,25,1,6,11,32,19,9,0,1,5,11,48,0.2517304,-2.69629,0.08104223
1,24,1,4,11,33,32,5,0,2,1,12,52,0.2727079,-2.692339,0.08867925
1,15,1,3,15,37,44,11,0,1,1,9,52,0.2727079,-2.471509,0.1037736
2,22,1,6,13,34,26,9,0,1,2,10,51,0.2674635,-2.268411,0.115274
3,28,1,8,10,36,30,5,0,1,3,12,50,0.2622191,-2.947417,0.06819407
4,21,1,4,12,36,19,6,0,1,4,13,49,0.2569748,-2.598182,0.08921833
1,16,1,4,13,37,52,12,0,2,1,7,52,0.2727079,-2.49254,0.102336
4,15,1,4,13,34,31,10,0,1,4,10,49,0.2569748,-2.228033,0.1131177
5,20,1,6,12,36,24,11,0,3,5,7,48,0.2517304,-2.508946,0.09290207
1,26,1,7,10,38,44,5,0,3,1,13,52,0.2727079,-3.030156,0.0655885
1,18,1,5,12,38,52,13,0,4,1,9,52,0.2727079,-2.493855,0.1022462
4,14,3,5,14,35,33,14,0,4,2,8,49,0.2569748,-2.272562,0.1102426
5,23,2,6,12,36,19,12,0,3,4,10,48,0.2517304,-2.443659,0.09703504
2,19,1,4,12,35,31,11,0,1,2,11,51,0.2674635,-2.726413,0.08454627
1,16,1,3,14,37,35,11,0,1,1,11,52,0.2727079,-2.620043,0.09362084
2,26,1,3,10,37,31,5,0,3,2,13,51,0.2674635,-3.092012,0.06001797
2,22,1,6,12,37,35,7,0,0,2,10,51,0.2674635,-2.792033,0.08014376
4,23,1,4,11,35,25,9,0,1,4,12,49,0.2569748,-2.706722,0.08221024
3,18,2,4,12,32,25,12,0,1,2,9,50,0.2622191,-2.502472,0.09748428
5,25,2,5,13,31,22,11,0,2,4,11,48,0.2517304,-2.665066,0.08301887
0,13,0,3,13,38,53,17,0,5,0,7,53,0.2779523,-2.553669,0.1001797
