Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
4,16,2,7,6,18,9,5,0,0,3,6,26,0.2295223,-2.055684,0.102
6,18,1,6,7,16,7,4,0,0,6,7,24,0.2118668,-1.699812,0.1138889
8,19,3,5,7,18,8,4,0,0,4,7,22,0.1942112,-1.863333,0.095
7,21,3,10,7,16,7,4,0,0,4,4,23,0.203039,-2.191157,0.08155556
8,16,2,5,8,16,6,6,0,0,5,6,22,0.1942112,-1.875854,0.09433333
5,16,1,4,8,16,9,5,0,0,5,8,25,0.2206945,-1.900054,0.107
5,11,1,3,9,19,10,6,0,0,5,7,25,0.2206945,-1.172157,0.1505556
9,19,5,7,6,16,7,4,0,0,4,6,21,0.1853834,-2.251746,0.07044444
6,15,3,4,9,18,10,6,0,0,4,7,24,0.2118668,-1.859807,0.1046667
8,17,3,7,8,18,11,8,0,0,6,6,22,0.1942112,-1.157984,0.1325556
9,16,3,4,8,15,7,7,0,0,6,6,21,0.1853834,-1.896935,0.08855556
10,18,3,4,6,14,6,3,0,0,6,8,20,0.1765556,-1.637877,0.09655556
4,12,1,2,11,21,16,5,0,0,4,9,26,0.2295223,-0.780398,0.1811111
4,16,2,9,10,18,13,9,0,0,3,4,26,0.2295223,-1.457446,0.1391111
7,17,3,7,9,19,8,4,0,0,4,7,23,0.203039,-0.8183655,0.1576667
8,16,2,7,8,13,8,6,0,0,7,7,22,0.1942112,-1.813249,0.09766667
1,8,1,3,12,25,29,16,0,0,1,5,29,0.2560057,-0.5230908,0.2201111
2,12,1,3,9,19,14,6,0,0,2,7,28,0.2471779,-1.769075,0.1296667
10,16,2,7,8,16,10,7,0,0,7,7,20,0.1765556,-1.014574,0.127
