Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,4,0,4,20,22,24,20,0,0,0,1,24,0.2380054,4.588975,0.559092
1,4,1,4,19,23,23,20,0,0,1,1,23,0.2280885,5.200654,0.5782954
0,4,0,4,16,19,24,20,0,0,0,1,24,0.2380054,2.739789,0.429706
0,4,0,4,19,21,24,20,0,0,0,1,24,0.2380054,4.697401,0.5666785
0,4,0,4,18,22,24,20,0,0,0,1,24,0.2380054,3.729184,0.4989331
1,4,1,4,20,21,22,20,0,0,1,1,23,0.2280885,4.098681,0.5040896
0,4,0,4,20,21,24,20,0,0,0,1,24,0.2380054,4.205245,0.5322428
0,4,0,4,19,23,24,20,0,0,0,1,24,0.2380054,4.937126,0.5834519
0,4,0,4,19,21,24,20,0,0,0,1,24,0.2380054,4.159503,0.5290422
0,4,0,4,19,23,24,20,0,0,0,1,24,0.2380054,4.406004,0.5462897
1,4,1,4,19,21,20,20,0,0,1,1,23,0.2280885,4.460431,0.5284495
0,4,0,4,19,21,24,20,0,0,0,1,24,0.2380054,4.351791,0.5424964
1,4,1,4,17,19,20,20,0,0,1,1,23,0.2280885,3.927048,0.492532
0,4,0,4,19,22,24,20,0,0,0,1,24,0.2380054,4.566103,0.5574917
0,4,0,4,20,22,24,20,0,0,0,1,24,0.2380054,5.028612,0.589853
0,4,0,4,19,22,24,20,0,0,0,1,24,0.2380054,4.272165,0.5369251
0,4,0,4,19,21,24,20,0,0,0,1,24,0.2380054,4.489866,0.5521574
0,4,0,4,19,22,24,20,0,0,0,1,24,0.2380054,4.638953,0.5625889
0,4,0,4,18,20,24,20,0,0,0,1,24,0.2380054,3.643628,0.4929469
2,4,2,4,20,20,21,20,1,1,1,1,22,0.2181716,4.963617,0.5393551
1,4,1,4,19,21,23,20,0,0,1,1,23,0.2280885,3.911205,0.4914651
0,4,0,4,20,23,24,20,1,1,0,1,24,0.2380054,5.335256,0.6113087
1,4,1,4,18,19,22,20,1,1,1,1,23,0.2280885,4.191099,0.5103129
0,4,0,4,19,22,24,20,0,0,0,1,24,0.2380054,3.961285,0.5151731
0,4,0,4,18,20,24,20,1,1,0,1,24,0.2380054,4.062088,0.5222262
0,4,0,4,20,21,24,20,0,0,0,1,24,0.2380054,4.483089,0.5516833
0,4,0,4,19,23,24,20,1,1,0,1,24,0.2380054,4.26793,0.5366287
1,4,1,4,20,21,20,20,0,0,1,1,23,0.2280885,4.989413,0.5640706
1,4,1,4,20,23,23,20,0,0,1,1,23,0.2280885,5.457664,0.5956022
0,4,0,4,20,21,24,20,2,2,0,1,24,0.2380054,4.74145,0.5697606
0,4,0,4,19,21,24,20,0,0,0,1,24,0.2380054,3.765608,0.5014817
0,4,0,4,18,20,24,20,0,0,0,1,24,0.2380054,3.906224,0.5113205
0,4,0,4,19,20,24,20,0,0,0,1,24,0.2380054,3.918084,0.5121503
0,4,0,4,19,21,24,20,0,0,0,1,24,0.2380054,3.832528,0.5061641
0,4,0,4,18,21,24,20,0,0,0,1,24,0.2380054,3.908766,0.5114983
0,4,0,4,20,21,24,20,2,2,0,1,24,0.2380054,4.488172,0.5520389
0,4,0,4,18,21,24,20,0,0,0,1,24,0.2380054,3.973991,0.5160621
2,5,1,4,19,19,12,12,0,0,2,2,22,0.2181716,3.785687,0.4631342
0,4,0,4,19,22,24,20,0,0,0,1,24,0.2380054,3.968909,0.5157065
0,4,0,4,18,23,24,20,0,0,0,1,24,0.2380054,4.201857,0.5320057
0,4,0,4,18,22,24,20,0,0,0,1,24,0.2380054,3.956202,0.5148174
0,4,0,4,19,23,24,20,0,0,0,1,24,0.2380054,4.400075,0.5458748
0,4,0,4,20,23,24,20,0,0,0,1,24,0.2380054,4.529679,0.5549431
0,4,0,4,19,22,24,20,0,0,0,1,24,0.2380054,4.158656,0.5289829
0,4,0,4,20,21,24,20,0,0,0,1,24,0.2380054,5.11332,0.59578
0,4,0,4,20,22,24,20,0,0,0,1,24,0.2380054,4.561021,0.5571361
0,4,0,4,19,22,24,20,1,1,0,1,24,0.2380054,4.533914,0.5552394
0,4,0,4,18,22,24,20,0,0,0,1,24,0.2380054,3.688524,0.4960882
0,4,0,4,18,21,24,20,1,1,0,1,24,0.2380054,3.048975,0.4513395
0,4,0,4,20,20,24,20,0,0,0,1,24,0.2380054,4.721967,0.5683973
0,4,0,4,20,21,24,20,0,0,0,1,24,0.2380054,3.957049,0.5148767
1,4,1,4,19,22,21,20,0,0,1,1,23,0.2280885,4.033549,0.4997037
0,4,0,4,19,22,24,20,0,0,0,1,24,0.2380054,3.247192,0.4652086
0,4,0,4,20,20,24,20,0,0,0,1,24,0.2380054,3.388656,0.4751067
0,4,0,4,19,21,24,20,1,1,0,1,24,0.2380054,4.290801,0.538229
0,4,0,4,19,19,24,20,0,0,0,1,24,0.2380054,4.106136,0.5253082
0,4,0,4,18,20,24,20,0,0,0,1,24,0.2380054,3.893518,0.5104315
1,5,1,4,18,21,19,15,0,0,1,2,23,0.2280885,4.020346,0.4988146
1,4,1,4,20,23,23,20,0,0,1,1,23,0.2280885,4.988533,0.5640114
1,4,1,4,18,20,21,20,0,0,1,1,23,0.2280885,4.252711,0.5144618
