Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,28,1,6,5,29,27,2,0,0,1,9,37,0.3224251,-3.96254,0.04106858
3,30,2,8,5,25,14,1,0,0,2,9,35,0.3049967,-3.813834,0.04824561
4,22,1,4,10,25,25,5,0,0,4,8,34,0.2962825,-2.819818,0.1116427
6,30,3,9,7,23,14,3,0,0,4,7,32,0.2788541,-4.028601,0.02990431
4,25,2,5,6,26,10,2,0,0,3,9,34,0.2962825,-3.495732,0.06738437
3,31,2,8,4,27,19,1,0,0,2,7,35,0.3049967,-3.878984,0.04385965
5,25,2,6,6,25,15,2,0,0,3,10,33,0.2875683,-3.716859,0.05103668
2,23,1,6,8,27,18,2,0,0,2,12,36,0.3137109,-3.146476,0.0960925
4,22,1,4,10,25,18,4,0,0,4,10,34,0.2962825,-2.947694,0.1032695
1,29,1,7,6,28,26,2,0,0,1,7,37,0.3224251,-3.855845,0.04864434
1,20,1,3,9,27,29,4,0,0,1,9,37,0.3224251,-3.29991,0.08811802
8,24,3,5,6,24,10,3,0,0,5,10,30,0.2614257,-3.050951,0.08413078
1,28,1,10,7,30,20,4,0,0,1,6,37,0.3224251,-3.608763,0.0661882
3,19,2,4,8,26,23,5,0,0,2,8,35,0.3049967,-3.114952,0.09529506
4,30,2,7,4,25,10,2,0,0,3,6,34,0.2962825,-4.055949,0.03070175
6,26,1,4,7,25,13,3,0,0,6,11,32,0.2788541,-3.389823,0.06937799
3,27,2,7,6,27,18,2,0,0,2,9,35,0.3049967,-3.766452,0.05143541
2,22,1,5,6,27,19,5,0,0,2,9,36,0.3137109,-3.705683,0.05741627
5,28,2,14,4,24,19,2,0,0,3,9,33,0.2875683,-3.942418,0.03668262
3,18,1,4,10,25,15,5,1,1,3,9,35,0.3049967,-2.925424,0.1080542
