Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,4,0,1,16,36,47,21,0,6,0,4,47,0.2818696,-2.302791,0.1201568
2,2,1,1,16,35,23,23,0,7,2,2,45,0.2698752,-2.021369,0.1337066
0,3,0,1,18,37,47,32,0,5,0,3,47,0.2818696,-1.904135,0.1481523
1,4,1,2,16,36,29,17,0,3,1,3,46,0.2758724,-2.307434,0.1171333
0,6,0,1,16,36,47,18,0,2,0,6,47,0.2818696,-2.055624,0.137514
0,8,0,4,15,37,47,19,0,4,0,4,47,0.2818696,-2.165653,0.1297872
1,5,1,1,17,35,44,19,1,3,1,5,46,0.2758724,-2.006296,0.1378499
0,3,0,1,16,38,47,28,0,7,0,3,47,0.2818696,-2.106652,0.1339306
0,3,0,1,16,35,47,23,0,4,0,3,47,0.2818696,-1.963136,0.144009
0,5,0,1,17,37,47,11,0,5,0,5,47,0.2818696,-2.025326,0.1396417
1,7,1,2,17,37,34,19,0,2,1,6,46,0.2758724,-1.897235,0.1453527
1,6,1,2,15,34,46,29,0,1,1,5,46,0.2758724,-2.312318,0.1167973
0,6,0,1,18,38,47,12,0,5,0,6,47,0.2818696,-1.998218,0.1415454
0,5,0,2,16,36,47,13,0,0,0,4,47,0.2818696,-2.224654,0.1256439
1,9,1,3,16,39,36,10,0,5,1,6,46,0.2758724,-2.051874,0.1347144
3,9,1,2,15,36,23,12,1,5,3,8,44,0.2638779,-2.026908,0.1302352
0,4,0,1,17,37,47,22,0,5,0,4,47,0.2818696,-1.96473,0.143897
0,2,0,1,16,38,47,28,0,6,0,2,47,0.2818696,-2.069976,0.1365062
0,4,0,2,17,38,47,18,0,6,0,3,47,0.2818696,-2.133761,0.1320269
1,3,1,1,16,36,42,26,0,4,1,3,46,0.2758724,-2.273251,0.1194849
0,5,0,2,17,37,47,12,0,3,0,4,47,0.2818696,-1.991839,0.1419933
1,5,1,2,18,37,46,22,0,6,1,3,46,0.2758724,-1.907002,0.1446809
0,7,0,2,17,37,47,21,0,3,0,6,47,0.2818696,-2.176816,0.1290034
0,2,0,1,16,38,47,31,0,8,0,2,47,0.2818696,-2.033299,0.1390817
0,4,0,1,17,36,47,16,0,1,0,4,47,0.2818696,-2.014164,0.1404255
0,4,0,1,16,35,47,20,0,7,0,4,47,0.2818696,-2.106652,0.1339306
0,3,0,1,16,37,47,33,0,4,0,3,47,0.2818696,-1.990244,0.1421053
1,7,1,2,15,35,46,18,0,4,1,5,46,0.2758724,-2.245579,0.1213886
1,7,1,2,18,36,29,11,1,3,1,6,46,0.2758724,-1.823986,0.1503919
0,1,0,1,17,36,47,44,0,9,0,1,47,0.2818696,-1.843539,0.1524076
0,4,0,1,17,37,47,17,0,3,0,4,47,0.2818696,-2.130571,0.1322508
0,2,0,1,19,39,47,23,0,4,0,2,47,0.2818696,-1.936027,0.1459127
0,5,0,2,18,36,47,22,0,8,0,4,47,0.2818696,-1.873837,0.15028
0,5,0,2,19,35,47,17,0,5,0,4,47,0.2818696,-1.891378,0.1490482
0,3,0,1,17,39,47,27,0,8,0,3,47,0.2818696,-1.980677,0.1427772
0,4,0,1,17,36,47,12,0,4,0,4,47,0.2818696,-2.017353,0.1402016
0,5,0,1,19,37,47,23,0,4,0,5,47,0.2818696,-1.999812,0.1414334
1,7,1,2,17,35,23,11,0,3,1,5,46,0.2758724,-2.076291,0.1330347
0,3,0,1,18,37,47,28,0,4,0,3,47,0.2818696,-2.122598,0.1328108
2,7,1,3,16,36,41,18,0,4,2,5,45,0.2698752,-2.170979,0.1236282
0,3,0,2,17,35,47,17,0,2,0,2,47,0.2818696,-2.41282,0.11243
1,3,1,1,18,34,34,23,0,6,1,3,46,0.2758724,-1.828869,0.150056
0,6,0,1,17,38,47,17,0,7,0,6,47,0.2818696,-1.971109,0.143449
3,10,1,3,15,35,16,10,0,3,3,6,44,0.2638779,-2.145795,0.1223964
0,5,0,2,14,36,47,34,0,5,0,3,47,0.2818696,-2.318737,0.119037
0,4,0,2,17,37,47,33,0,7,0,3,47,0.2818696,-1.83716,0.1528555
0,4,0,1,16,36,47,18,0,2,0,4,47,0.2818696,-2.119409,0.1330347
0,2,0,1,17,36,47,22,0,4,0,2,47,0.2818696,-2.073165,0.1362822
0,8,0,2,16,38,47,12,0,5,0,6,47,0.2818696,-2.132166,0.1321389
2,5,1,2,17,38,23,21,0,5,2,4,45,0.2698752,-1.956538,0.1380739
1,4,1,1,16,36,46,22,0,2,1,4,46,0.2758724,-2.440912,0.1079507
0,5,0,2,16,39,47,17,0,4,0,4,47,0.2818696,-2.168842,0.1295633
2,7,1,3,17,36,26,25,0,6,2,4,45,0.2698752,-1.883396,0.1430011
0,7,0,2,16,38,47,14,1,5,0,5,47,0.2818696,-2.151302,0.1307951
0,4,0,1,18,36,47,22,0,5,0,4,47,0.2818696,-1.96473,0.143897
0,7,0,2,18,37,47,13,0,4,0,6,47,0.2818696,-2.172032,0.1293393
0,4,0,1,16,37,47,19,0,6,0,4,47,0.2818696,-2.132166,0.1321389
2,5,1,1,16,34,19,13,0,4,2,5,45,0.2698752,-1.953214,0.1382979
0,5,0,2,16,37,47,26,0,4,0,4,47,0.2818696,-2.164059,0.1298992
0,3,0,1,17,36,47,31,0,5,0,3,47,0.2818696,-2.106652,0.1339306
4,9,1,2,17,37,23,21,0,2,4,7,43,0.2578807,-2.041374,0.1262038
0,6,0,2,17,37,47,13,0,5,0,4,47,0.2818696,-1.945595,0.1452408
1,4,1,1,16,37,35,15,0,6,1,4,46,0.2758724,-1.993274,0.1387458
2,8,1,2,14,34,22,17,0,3,2,6,45,0.2698752,-2.159343,0.1244121
0,1,0,1,18,36,47,45,0,5,0,1,47,0.2818696,-1.926459,0.1465845
0,4,0,1,18,38,47,13,0,4,0,4,47,0.2818696,-2.180005,0.1287794
1,5,1,1,18,33,30,16,0,9,1,5,46,0.2758724,-1.770269,0.1540873
1,3,1,2,19,34,45,41,0,5,1,2,46,0.2758724,-1.999785,0.1382979
1,3,1,1,17,33,30,21,0,3,1,3,46,0.2758724,-1.978624,0.1397536
3,10,1,3,16,33,18,10,0,2,3,7,44,0.2638779,-2.504155,0.0987682
0,6,0,2,18,36,47,12,0,8,0,4,47,0.2818696,-1.687266,0.1633819
1,3,1,2,16,35,32,32,1,1,1,2,46,0.2758724,-2.079546,0.1328108
0,3,0,1,15,37,47,24,0,3,0,3,47,0.2818696,-2.216681,0.1262038
0,2,0,1,16,36,47,17,0,4,0,2,47,0.2818696,-1.979082,0.1428891
1,8,1,2,17,35,33,11,0,3,1,6,46,0.2758724,-2.01118,0.137514
1,6,1,1,15,36,39,24,0,3,1,6,46,0.2758724,-2.180468,0.1258679
1,3,1,1,17,36,35,23,0,8,1,3,46,0.2758724,-1.950952,0.1416573
1,2,1,1,17,36,35,19,0,4,1,2,46,0.2758724,-1.856541,0.1481523
0,3,0,1,16,36,47,19,0,6,0,3,47,0.2818696,-2.068381,0.1366181
0,8,0,3,17,36,47,14,0,3,0,5,47,0.2818696,-2.203924,0.1270997
