Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,13,0,4,15,38,58,17,0,5,0,8,58,0.2779523,-2.69868,0.0907225
2,18,1,5,15,39,31,10,0,5,2,9,56,0.2683677,-2.617958,0.09277504
0,12,0,3,15,40,58,10,0,6,0,9,58,0.2779523,-2.729449,0.08858785
2,9,1,5,15,36,53,16,0,2,2,4,56,0.2683677,-2.746486,0.08415435
0,14,0,4,16,39,58,23,0,4,0,9,58,0.2779523,-2.665545,0.09302135
3,15,2,8,17,38,28,18,0,8,2,5,55,0.2635755,-2.422908,0.1038588
2,13,1,5,17,38,29,20,0,5,2,5,56,0.2683677,-2.403744,0.1071429
1,13,1,5,15,39,29,20,0,2,1,7,57,0.27316,-2.752263,0.08538588
4,13,2,3,15,34,29,12,0,4,3,9,54,0.2587832,-2.798969,0.07750411
2,9,1,3,17,38,51,25,0,2,2,4,56,0.2683677,-2.409865,0.1067323
1,12,1,3,16,39,55,17,0,2,1,9,57,0.27316,-2.724585,0.08727422
2,12,2,4,15,39,29,16,0,2,1,8,56,0.2683677,-2.768519,0.08267652
2,13,1,3,15,37,30,18,0,3,2,7,56,0.2683677,-2.611838,0.09318555
4,14,1,4,15,36,31,19,0,5,4,7,54,0.2587832,-2.672202,0.08571429
1,8,1,3,15,36,29,29,0,5,1,4,57,0.27316,-2.564534,0.09819376
0,14,0,3,16,39,58,15,0,3,0,9,58,0.2779523,-2.903407,0.07651888
1,16,1,4,17,36,57,15,0,5,1,8,57,0.27316,-2.595823,0.09605911
1,11,1,4,17,36,30,23,0,5,1,7,57,0.27316,-2.603043,0.0955665
