Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,4,1,2,19,23,24,20,5,6,1,3,24,0.3178937,3.207082,0.5472727
1,5,1,3,18,21,23,20,3,3,1,2,24,0.3178937,2.37666,0.4878788
0,4,0,2,19,23,25,21,5,7,0,2,25,0.3311393,3.185209,0.5678788
0,3,0,2,19,22,25,22,6,8,0,2,25,0.3311393,2.777498,0.5375758
0,5,0,3,19,22,25,20,2,4,0,2,25,0.3311393,3.005816,0.5545455
1,4,1,2,19,21,23,21,4,4,1,2,24,0.3178937,2.44445,0.4927273
0,2,0,1,19,20,25,23,2,4,0,2,25,0.3311393,1.994691,0.4793939
2,4,2,2,18,20,23,20,3,4,1,3,23,0.3046481,3.151385,0.5212121
0,4,0,3,18,22,25,21,5,7,0,2,25,0.3311393,2.695955,0.5315152
0,5,0,3,19,23,25,20,6,7,0,2,25,0.3311393,2.53287,0.5193939
2,3,1,1,18,21,13,12,3,3,2,3,23,0.3046481,3.133747,0.52
2,4,1,2,19,21,22,20,4,7,2,3,23,0.3046481,3.689359,0.5581818
2,3,1,2,18,21,23,22,5,5,2,2,23,0.3046481,2.692784,0.489697
0,5,0,3,20,23,25,20,4,6,0,2,25,0.3311393,2.80196,0.5393939
1,4,1,3,19,21,22,21,6,6,1,2,24,0.3178937,3.224029,0.5484848
0,2,0,1,19,21,25,23,5,7,0,2,25,0.3311393,3.111821,0.5624242
0,3,0,2,20,21,25,22,4,5,0,2,25,0.3311393,3.201518,0.5690909
1,5,1,3,19,23,23,20,6,8,1,2,24,0.3178937,3.215555,0.5478788
0,5,0,3,18,22,25,20,3,3,0,2,25,0.3311393,2.280089,0.5006061
1,3,1,1,19,22,24,21,5,6,1,3,24,0.3178937,3.266397,0.5515152
1,4,1,3,18,23,23,21,4,4,1,2,24,0.3178937,3.207082,0.5472727
0,5,0,3,20,23,25,20,4,6,0,2,25,0.3311393,2.973199,0.5521212
1,2,1,1,19,23,24,23,5,5,1,2,24,0.3178937,3.385029,0.56
1,3,1,2,19,20,23,22,3,5,1,2,24,0.3178937,2.469871,0.4945455
2,4,1,2,18,20,23,21,2,6,2,2,23,0.3046481,2.939723,0.5066667
1,4,1,1,18,22,14,11,3,5,1,4,24,0.3178937,2.613924,0.5048485
0,4,0,2,20,22,25,20,3,6,0,3,25,0.3311393,2.736726,0.5345455
0,3,0,1,19,23,25,21,6,8,0,3,25,0.3311393,3.177055,0.5672727
3,5,2,3,20,20,21,20,5,6,2,2,22,0.2914026,4.157509,0.5654545
0,4,0,3,19,23,25,21,6,8,0,2,25,0.3311393,3.136284,0.5642424
0,4,0,2,18,22,25,21,3,3,0,2,25,0.3311393,2.247472,0.4981818
0,4,0,2,19,23,25,20,5,5,0,3,25,0.3311393,2.810114,0.54
1,5,1,3,17,20,24,20,3,4,1,2,24,0.3178937,2.732555,0.5133333
0,4,0,2,18,22,25,21,4,6,0,2,25,0.3311393,2.655184,0.5284848
1,5,1,3,20,23,24,20,4,7,1,2,24,0.3178937,3.190134,0.5460606
2,4,2,2,19,21,23,21,6,6,1,2,23,0.3046481,2.869169,0.5018182
