Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
14,23,6,21,1,9,3,1,0,0,4,2,10,0.1824818,-5.274628,0.02222222
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
13,22,4,14,2,8,3,1,0,0,6,3,11,0.2007299,-5.210933,0.02777778
15,24,6,24,0,8,2,0,0,0,4,1,9,0.1642336,-5.956062,0
14,22,4,9,2,9,2,1,0,0,5,3,10,0.1824818,-4.726077,0.03888889
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
15,24,6,24,0,7,2,0,0,0,4,1,9,0.1642336,-5.956062,0
15,24,7,24,0,7,2,0,0,0,4,1,9,0.1642336,-5.956062,0
15,23,6,16,1,7,2,1,0,0,4,2,9,0.1642336,-5.45237,0.01388889
12,22,6,16,2,9,3,1,0,0,4,3,12,0.2189781,-5.311704,0.02777778
15,23,7,23,1,7,2,1,0,0,4,1,9,0.1642336,-5.553109,0.01111111
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
16,24,7,24,0,7,2,0,0,0,4,1,8,0.1459854,-5.895323,0
15,24,6,24,0,7,2,0,0,0,4,1,9,0.1642336,-5.956062,0
14,23,4,19,1,8,2,1,0,0,5,2,10,0.1824818,-5.548903,0.01388889
14,23,5,20,1,8,2,1,0,0,5,2,10,0.1824818,-5.548903,0.01388889
13,23,6,12,1,9,2,1,0,0,5,2,11,0.2007299,-5.629396,0.01388889
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
14,23,6,17,1,9,2,1,0,0,5,2,10,0.1824818,-5.274628,0.02222222
14,24,6,24,0,8,2,0,0,0,4,1,10,0.1824818,-6.006029,0
14,23,6,18,1,9,2,1,0,0,4,2,10,0.1824818,-5.640328,0.01111111
15,24,7,24,0,7,2,0,0,0,4,1,9,0.1642336,-5.956062,0
