Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,8,0,5,17,40,44,17,0,0,0,4,44,0.2677884,-2.085942,0.1229414
1,9,1,4,13,40,28,9,0,0,1,5,43,0.2617023,-2.300587,0.1054018
0,7,0,3,16,39,44,23,0,0,0,5,44,0.2677884,-1.942454,0.1329051
0,7,0,4,16,40,44,19,0,0,0,3,44,0.2677884,-2.148792,0.1185771
0,6,0,3,15,40,44,18,0,0,0,4,44,0.2677884,-2.205713,0.1146245
0,9,0,4,16,39,44,26,0,1,0,3,44,0.2677884,-2.032579,0.1266469
0,12,0,3,12,39,44,16,0,0,0,6,44,0.2677884,-2.556726,0.09025033
0,11,0,3,13,40,44,10,0,0,0,8,44,0.2677884,-2.620762,0.08580369
0,8,0,3,16,40,44,18,0,1,0,6,44,0.2677884,-2.014791,0.1278821
0,10,0,4,15,40,44,8,0,1,0,7,44,0.2677884,-2.142863,0.1189888
0,5,0,3,17,40,44,26,0,2,0,3,44,0.2677884,-1.746788,0.1464921
0,7,0,3,14,40,44,13,0,0,0,5,44,0.2677884,-2.199784,0.1150362
1,10,1,3,16,40,28,20,0,0,1,8,43,0.2617023,-2.096964,0.1192358
0,7,0,4,17,40,44,22,0,1,0,4,44,0.2677884,-2.02072,0.1274704
0,8,0,3,15,40,44,18,0,0,0,6,44,0.2677884,-2.273307,0.1099308
0,5,0,4,16,40,44,25,0,1,0,2,44,0.2677884,-2.104916,0.1216238
0,5,0,3,15,39,44,15,0,1,0,3,44,0.2677884,-2.115589,0.1208827
0,10,0,3,14,40,44,19,0,0,0,7,44,0.2677884,-2.313626,0.1071311
0,9,0,4,14,40,44,25,0,2,0,5,44,0.2677884,-2.102544,0.1217885
0,7,0,4,16,39,44,22,0,2,0,4,44,0.2677884,-1.859444,0.1386693
0,7,0,3,16,40,44,12,0,2,0,4,44,0.2677884,-2.268564,0.1102602
0,8,0,4,17,40,44,14,0,1,0,5,44,0.2677884,-1.877232,0.1374341
0,18,0,7,11,40,44,6,0,0,0,9,44,0.2677884,-2.546053,0.09099144
0,11,0,3,13,40,44,11,0,1,0,8,44,0.2677884,-2.586372,0.0881917
0,6,0,3,16,40,44,22,0,1,0,4,44,0.2677884,-2.044437,0.1258235
0,10,0,3,14,40,44,8,0,1,0,7,44,0.2677884,-2.256705,0.1110837
0,8,0,3,17,40,44,15,0,1,0,6,44,0.2677884,-2.253147,0.1113307
0,3,0,3,17,40,44,26,0,2,0,1,44,0.2677884,-1.930595,0.1337286
0,9,0,4,14,40,44,19,0,0,0,6,44,0.2677884,-2.422724,0.09955534
0,12,0,3,13,40,44,7,0,0,0,8,44,0.2677884,-2.547239,0.09090909
0,8,0,4,15,40,44,21,0,0,0,5,44,0.2677884,-2.327856,0.106143
1,4,1,3,17,40,26,26,0,2,1,2,43,0.2617023,-1.968488,0.1279644
0,8,0,3,15,40,44,21,0,0,0,6,44,0.2677884,-2.197412,0.1152009
0,7,0,3,15,40,44,18,0,1,0,5,44,0.2677884,-2.077641,0.1235178
0,9,0,4,15,40,44,14,0,0,0,6,44,0.2677884,-2.221129,0.113554
0,8,0,3,14,40,44,12,0,2,0,5,44,0.2677884,-1.993446,0.1293643
0,9,0,3,17,40,44,13,0,1,0,7,44,0.2677884,-1.959056,0.1317523
1,8,1,3,15,38,34,16,0,0,1,5,43,0.2617023,-2.156354,0.1152009
0,4,0,3,16,40,44,22,0,1,0,2,44,0.2677884,-2.085942,0.1229414
