Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
8,28,2,22,12,31,21,8,0,3,6,6,39,0.3053094,-2.857648,0.1329787
2,28,1,24,16,35,35,10,0,0,2,4,45,0.35228,-2.960275,0.1471631
4,24,1,19,14,33,32,8,0,5,4,6,43,0.3366231,-2.848916,0.1477541
6,24,1,19,16,34,25,13,0,5,6,5,41,0.3209663,-2.372231,0.1708038
4,24,2,19,16,33,42,9,0,1,3,5,43,0.3366231,-2.875661,0.1459811
3,27,1,20,12,39,24,8,0,6,3,6,44,0.3444516,-3.049672,0.1377069
5,23,2,19,14,35,20,12,0,3,4,5,42,0.3287947,-2.538553,0.1643026
5,25,1,19,16,34,13,7,0,4,5,6,42,0.3287947,-2.575037,0.1619385
7,25,5,19,15,31,25,13,0,3,3,4,40,0.3131378,-2.532554,0.1566194
7,25,2,19,11,31,16,13,0,4,6,6,40,0.3131378,-2.924635,0.1323877
3,27,1,19,12,37,12,7,0,7,3,7,44,0.3444516,-3.145571,0.1312057
6,30,4,19,9,35,17,4,0,0,3,9,41,0.3209663,-3.492639,0.0998818
9,27,4,19,14,29,27,6,0,3,4,6,38,0.2974809,-2.44555,0.1536643
7,26,2,19,13,30,18,13,0,5,6,6,40,0.3131378,-2.848132,0.1371158
5,23,2,19,17,34,25,13,0,5,4,4,42,0.3287947,-2.109867,0.1920804
4,30,1,19,9,36,13,5,0,4,4,9,43,0.3366231,-3.856305,0.08096927
4,24,2,20,14,35,28,13,0,4,3,4,43,0.3366231,-2.697362,0.1578014
3,30,1,19,11,38,22,9,0,4,3,5,44,0.3444516,-3.450702,0.1105201
5,26,1,22,15,36,19,10,0,4,5,5,42,0.3287947,-2.584158,0.1613475
4,29,1,19,14,37,15,7,0,4,4,5,43,0.3366231,-2.804342,0.1507092
5,26,1,19,14,33,13,10,0,3,5,7,42,0.3287947,-2.730093,0.1518913
2,26,2,21,14,37,45,9,0,4,1,5,45,0.35228,-2.968804,0.1465721
8,24,3,19,16,29,28,10,0,6,4,5,39,0.3053094,-1.897204,0.1908983
5,32,1,20,10,36,27,7,0,2,5,8,42,0.3287947,-3.751641,0.0856974
2,30,1,19,10,38,34,5,0,0,2,9,45,0.35228,-3.719412,0.09456265
3,29,2,19,14,37,35,5,0,1,2,7,44,0.3444516,-3.206597,0.1270686
4,23,1,21,17,34,26,14,0,2,4,3,43,0.3366231,-2.251615,0.1873522
3,25,1,22,15,36,23,13,0,3,3,3,44,0.3444516,-2.753259,0.1578014
2,25,2,19,13,36,29,11,0,8,1,5,45,0.35228,-2.798212,0.1583924
11,24,3,19,14,29,24,13,0,4,8,4,36,0.281824,-1.989176,0.1708038
5,25,1,19,16,34,23,10,0,2,5,6,42,0.3287947,-2.629762,0.1583924
5,24,1,20,15,36,11,11,0,3,5,4,42,0.3287947,-2.812182,0.1465721
2,28,1,19,10,37,20,9,0,1,2,7,45,0.35228,-3.386756,0.1176123
3,24,1,22,16,37,15,13,0,6,3,3,44,0.3444516,-2.448128,0.178487
