Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-77.83515	-86.75522	8.92007	134.3354	0.5781815	0.08921644	0.01217316	0.0301496	0.0477169	0.0345398	0.0708636	0.00800788	0.0404196	0.00803414	0.0564573	0.221174	0.00207716	0.0282548	0.0255957	0.0171561	0.347826	0.0617274	0.006107405	134.3354	0.0486414	0.299924	0.869766	2.78167	0.0830335	0.578094	0.00463596	0.0870441	0.214652	0.0325408	0.01828057	0.3340927
1100	-80.67369	-87.99314	7.319449	23.29841	3.778003	0.1126764	0.1050089	0.112122	0.020558	0.036293	0.0365682	0.12554	0.0500406	0.126701	0.0738404	0.124698	0.0645365	0.00617855	0.0496748	0.0865888	0.0484399	0.0382203	0.09309482	23.29841	0.441735	0.767165	1.08437	1.70674	0.0269564	0.453618	0.0118305	0.0700032	0.364719	0.0728728	0.1981038	0.4699296
1200	-76.29735	-87.96736	11.67001	14.88045	3.124174	0.1372023	0.06076717	0.339625	0.0278292	0.0773174	0.0700701	0.0315437	0.0109666	0.0190735	0.0456186	0.207308	0.0140363	0.0225299	0.0403758	0.0112634	0.0796861	0.00275622	0.0294193	14.88045	0.398646	0.738179	1.08306	1.78011	0.0782849	0.477169	0.0394953	0.122286	0.262079	0.0206857	0.09018647	0.3262052
1300	-78.74008	-85.00828	6.268196	186.7566	2.18793	0.01294126	-0.003161596	0.0551997	0.0832576	0.149701	0.232145	0.00257599	0.0725171	0.0432733	0.0201162	0.0106491	0.0494803	0.0234841	0.0541097	0.0267549	0.105753	0.0709833	0.0206043	186.7566	0.314721	0.673617	1.07405	1.93761	0.0146179	0.406401	0.000721341	0.123157	0.378851	0.0762518	0.0174427	1.181256
1400	-74.24971	-86.25975	12.01004	17.8122	3.030853	0.0768819	0.07169284	0.0816553	0.139243	0.0429847	0.0393294	0.0552836	0.0512396	0.0156154	0.104822	0.0480253	3.03211e-05	0.0247176	0.019502	0.000994789	0.281526	0.0950302	0.01232033	17.8122	0.391635	0.733222	1.08266	1.79248	0.0456324	0.496333	0.0385103	0.210166	0.151347	0.0580105	0.08401317	0.1466476
1500	-79.74802	-85.03457	5.286553	115.9413	2.47095	0.02910535	0.02991326	0.301452	0.0904688	0.00185975	0.217554	0.0563377	0.0146164	0.0332632	0.0429785	0.0361004	0.00854778	0.0171566	0.0403913	0.0294719	0.0719774	0.0378245	0.02049029	115.9413	0.343685	0.697273	1.07829	1.88075	0.0298481	0.528891	0.0560276	0.111418	0.239468	0.0343474	0.05040355	0.4065247
1600	-72.6812	-83.81386	11.13266	25.04626	2.629867	0.08985047	0.01818766	0.0615336	0.149179	0.0270839	0.167556	0.119358	0.0100561	0.00852589	0.00749526	0.200247	0.0432776	0.0156312	0.0815389	0.000978163	0.0997332	0.00780572	0.03911323	25.04626	0.358433	0.70873	1.07996	1.85288	0.0903711	0.419302	0.00301046	0.135821	0.28668	0.064816	0.05730089	0.6825938
1700	-78.43216	-88.19314	9.76098	97.79274	1.581376	0.05398796	0.01261412	0.0741872	0.111945	0.0567889	0.0339711	0.0104232	0.000480353	0.0181051	0.0323901	0.0198352	0.16308	0.0434007	0.000256887	0.130007	0.186552	0.118576	0.004418371	97.79274	0.237624	0.601564	1.05486	2.10595	0.0109791	0.27763	0.00901177	0.24223	0.389875	0.0702747	0.01703249	0.2594084
1800	-77.07948	-89.62036	12.54089	32.26714	1.294215	0.1032194	0.03172526	0.150712	0.0171245	0.0305769	0.138583	0.00439842	0.0715381	0.0904409	0.059191	0.00613438	0.209097	0.00249727	0.0825882	0.00732162	0.11363	0.0161665	0.01013006	32.26714	0.191713	0.550288	1.03564	2.22235	0.0473543	0.341201	0.0638837	0.0965941	0.262865	0.188102	0.04185532	0.2420256
1900	-80.17838	-89.03762	8.859238	28.03895	1.443973	0.09037728	-0.03229986	0.234226	0.0580572	0.0787226	0.0125946	0.118011	0.0127089	0.0054569	0.0697943	0.0863497	0.0125206	0.0244339	0.0174758	0.0670805	0.0731699	0.129399	0.101881	28.03895	0.216536	0.578957	1.04695	2.15755	0.00755476	0.444979	0.00226011	0.146633	0.335991	0.0625822	0.06958113	1.464204
2000	-85.17425	-87.84624	2.671985	428.3566	1.685538	0.004827366	-0.0002744955	0.0881699	0.159459	0.102025	0.0242757	0.0100856	0.00994104	0.0626359	0.0638357	0.103042	0.0232292	0.236948	0.0575727	0.00278407	0.0513057	0.00468999	0.01267021	428.3566	0.252614	0.616784	1.05968	2.07092	0.0828616	0.452019	0.0114743	0.141322	0.293909	0.0184146	0.01239571	1.022144
2100	-72.98961	-86.24992	13.26031	15.56586	2.277566	0.06477541	0.04627792	0.162119	0.0356155	0.00594041	0.192247	0.0581233	0.00446511	0.0505927	0.0354602	0.0301964	0.0244907	0.0218464	0.0170928	0.00839827	0.347758	0.00565516	0.01381118	15.56586	0.3243	0.681618	1.0756	1.91848	0.0557868	0.301128	0.0349974	0.179089	0.352069	0.0769292	0.06008911	0.229845
2200	-73.81202	-83.30236	9.490342	66.29219	2.558863	0.03674009	0.007195436	0.244781	0.0573304	0.0399055	0.0494488	0.0355658	0.0045639	0.0233895	0.0585619	0.0099473	0.00883273	0.0702044	0.212969	0.0206639	0.121589	0.0422478	0.00404507	66.29219	0.351967	0.703753	1.07927	1.86501	0.0411843	0.524651	0.0044215	0.145326	0.259825	0.024592	0.01124051	0.3598655
2300	-75.97742	-85.02681	9.049386	104.7468	0.8695828	0.05807474	0.003388322	0.0629417	0.113066	0.071469	0.0816868	0.17112	0.0180854	0.0944328	0.00481449	0.0392781	0.0442816	0.0136056	0.0338114	0.0307898	0.190377	0.0302404	0.02070949	104.7468	0.110256	0.43371	0.974516	2.48152	0.0339427	0.418504	0.000288614	0.136701	0.378127	0.0324363	0.02409781	0.8593929
2400	-69.32739	-80.63993	11.31254	20.59922	1.908686	0.09492069	-0.009486583	0.0285286	0.188711	0.0844791	0.0547198	0.00158911	0.00503268	0.00451384	0.0239877	0.0212716	0.021767	0.0196328	0.0622788	0.0177432	0.453547	0.0121978	0.04028059	20.59922	0.282125	0.644938	1.06753	2.00541	0.0405011	0.409764	0.0161186	0.168738	0.309835	0.0550434	0.030794	1.308066
2500	-75.19514	-80.11823	4.923096	115.3292	3.287107	0.04064741	0.02480639	0.0498946	0.00929319	0.0498464	0.0688307	0.0729496	0.152034	0.0117285	0.00530225	0.00947693	0.078068	0.0712005	0.24884	0.00815414	0.110071	0.0543101	0.03345056	115.3292	0.410322	0.74628	1.08361	1.75979	0.0244783	0.459867	0.0131358	0.0982409	0.32487	0.0794077	0.05825695	0.57419
2600	-74.92697	-83.30141	8.374438	28.12741	3.053964	0.06928932	0.05076758	0.0539177	0.0311898	0.00521373	0.0613154	0.0255277	0.0158419	0.000998035	0.10065	0.00285351	0.0705342	0.133278	0.00590724	0.0119248	0.465905	0.0149422	0.04419767	28.12741	0.393394	0.734473	1.08277	1.78936	0.0187766	0.531819	0.0158909	0.168332	0.251328	0.0138538	0.09496525	0.4654088
2700	-74.24679	-85.88096	11.63417	52.88121	1.125144	0.03377329	0.0285927	0.178235	0.202657	0.0227747	0.00670513	0.234711	0.0224126	0.022889	0.0665431	0.0170761	0.0556516	0.0695593	0.0277796	0.0310797	0.0337437	0.00818256	0.01142028	52.88121	0.161226	0.511385	1.01799	2.3094	0.0289305	0.371664	0.00177185	0.155132	0.389883	0.0526192	0.04001298	0.2854143
2800	-72.03692	-83.30354	11.26662	14.09656	2.365551	0.09608157	0.1445145	0.0623301	0.023515	0.0273992	0.249268	0.0484818	0.040469	0.019572	0.0246273	0.110954	0.0443836	0.0129149	0.0379335	0.00797642	0.241905	0.0482701	0.01927858	14.09656	0.333327	0.688995	1.07693	1.90075	0.0320176	0.412253	0.00104518	0.107803	0.416671	0.0302106	0.1637931	0.1177008
2900	-75.5288	-87.59469	12.06588	10.30374	3.813955	0.1796657	0.09297927	0.0692884	0.0124353	0.0276192	0.0865144	0.00627824	0.0139473	0.0442582	0.0297421	0.0565861	0.0883876	0.103076	0.00246886	0.0608222	0.218328	0.180248	0.003074529	10.30374	0.44384	0.768519	1.08438	1.70326	0.0600383	0.282885	0.0174339	0.204427	0.394504	0.0407124	0.0960538	0.0320084
3000	-68.84167	-81.9103	13.06863	16.88346	1.46659	0.189005	0.05233077	0.0285196	0.0616137	0.078528	0.0682137	0.0295142	0.21625	0.011506	0.0295683	0.0101329	0.00315908	0.0161276	0.0494021	0.00400267	0.380394	0.0130676	0.01729643	16.88346	0.220115	0.582899	1.0484	2.14859	0.0582652	0.354842	0.00179307	0.288153	0.251939	0.0450076	0.06962719	0.2484148
3100	-73.46401	-82.29678	8.832764	142.7713	1.240249	0.02993345	0.005986547	0.0456764	0.0138363	0.0415693	0.00493549	0.0381037	0.0654292	0.0278648	0.0760318	0.0109955	0.185005	0.0247661	0.0374615	0.0207757	0.407112	0.000438159	0.00672157	142.7713	0.182271	0.538716	1.03067	2.24834	0.013396	0.572687	0.00804238	0.100299	0.252994	0.0525816	0.01270812	0.5289194
3200	-77.50434	-88.77459	11.27025	10.68703	1.306106	0.213028	-0.04694326	0.0370599	0.0666446	0.0137388	0.0986685	0.0815006	0.00793305	0.0070508	0.0512941	0.0341502	0.0381337	0.119438	0.0155684	0.121695	0.255903	0.0512209	0.1261875	10.68703	0.193758	0.552743	1.03667	2.21683	0.0796544	0.275158	0.0103679	0.174546	0.402228	0.0580459	0.07924426	1.592387
3300	-79.35084	-91.41767	12.06683	29.60775	0.7108782	0.1271932	0.01056411	0.0123696	0.157797	0.217131	0.0113556	0.0102849	0.0402331	0.0463903	0.0897455	0.0600855	0.0829434	0.0340563	0.00407988	0.0484465	0.0787727	0.106308	0.03834584	29.60775	0.0765132	0.368618	0.928834	2.62604	0.0465391	0.431148	0.00216199	0.123646	0.372314	0.0241912	0.04890996	0.784009
3400	-73.34592	-82.5805	9.234579	46.60717	2.082832	0.04569331	0.02304663	0.0556494	0.0164824	0.0123928	0.0207568	0.0143646	0.0106001	0.0481979	0.0126878	0.0223109	0.139391	0.0767533	0.331306	0.0162114	0.218429	0.00446673	0.05430035	46.60717	0.302966	0.663542	1.07193	1.96156	0.0628153	0.423346	0.00323213	0.0806558	0.364459	0.0654926	0.07734698	0.7020358
3500	-73.28152	-81.09685	7.815325	34.78492	4.915854	0.07630838	-0.0005514812	0.196691	0.120951	0.0160451	0.0178404	0.0504884	0.0147447	0.0271172	0.0104812	0.0852776	0.060585	0.0298544	0.0165722	0.0010758	0.280268	0.0720085	0.02657608	34.78492	0.498545	0.801916	1.08345	1.61609	0.0304051	0.390519	0.00815451	0.142163	0.359527	0.0692321	0.02602459	1.021191
3600	-77.61018	-85.63713	8.026948	67.13198	3.265726	0.1095283	0.01566422	0.0374943	0.0127356	0.0845653	0.0647401	0.0530943	0.0227045	0.082338	0.0585524	0.244321	0.0835966	0.00720528	0.0158902	0.0121012	0.112089	0.108573	0.02778988	67.13198	0.408829	0.745255	1.08355	1.76237	0.0314225	0.478746	0.00921787	0.23367	0.208363	0.0385809	0.0434541	0.6395226
3700	-75.81081	-83.49119	7.680386	50.09046	3.419797	0.05170676	-0.005904407	0.0281759	0.0297912	0.0259669	0.122231	0.115608	0.00539353	0.0226175	0.00540777	0.0861848	0.127031	0.0257685	0.196003	0.00065414	0.112359	0.0968084	0.01766438	50.09046	0.419339	0.752407	1.08393	1.74433	0.0782115	0.433576	0.000717812	0.072074	0.354162	0.0612589	0.01175998	1.502076
3800	-78.15913	-89.36887	11.20974	35.68406	1.930846	0.06815777	0.05106384	0.0110073	0.0602729	0.0113246	0.0295727	0.148304	0.0121863	0.0272086	0.0352862	0.0219144	0.0326512	0.0547778	0.230282	0.157173	0.105493	0.0625463	0.01303534	35.68406	0.284878	0.647453	1.06816	1.99951	0.0675644	0.353276	0.00436667	0.137832	0.34871	0.0882509	0.06409918	0.2033621
3900	-76.95316	-86.81044	9.857285	41.39247	2.617079	0.06051868	0.02330945	0.120934	0.0753461	0.0224799	0.0209004	0.0685373	0.0456814	0.0396124	0.0633716	0.305469	0.0445327	0.0104061	0.0532678	0.0136398	0.0555678	0.0602537	0.02470647	41.39247	0.357283	0.70785	1.07984	1.85503	0.0274838	0.53262	0.047116	0.0951146	0.257416	0.0402495	0.04801592	0.5145475
4000	-80.14404	-87.56963	7.42559	81.69602	1.168601	0.08632514	0.01009867	0.134666	0.0435641	0.013281	0.0399199	0.106132	0.0917268	0.0481002	0.0300568	0.0085493	0.0628442	0.0474761	0.0760089	0.0564257	0.0814517	0.159797	0.06760762	81.69602	0.169317	0.52216	1.02315	2.28537	0.0363553	0.514798	0.013122	0.109867	0.207465	0.118393	0.07770629	0.8700406
4100	-74.03419	-80.49964	6.465454	130.7491	4.397874	0.02369989	0.01427333	0.17833	0.0105122	0.00805582	0.0804992	0.103177	0.145752	0.0500593	0.0135744	0.040814	0.121038	0.0108278	0.0173214	0.0157191	0.0907396	0.11358	0.001544986	130.7491	0.474968	0.787934	1.08416	1.65294	0.03783	0.400012	0.00758795	0.168207	0.340733	0.0456303	0.01581832	0.0976707
4200	-74.69991	-79.78333	5.08342	36.72059	3.301776	0.2882253	-0.02553079	0.0584115	0.0572416	0.00752474	0.0743406	0.0879284	0.114741	0.00694981	0.00393522	0.0188776	0.108177	0.0883081	0.00748832	0.00105601	0.32045	0.04457	0.1460724	36.72059	0.411339	0.746977	1.08365	1.75804	0.0236849	0.333716	0.0303275	0.177502	0.386611	0.0481577	0.1205416	1.211801
4300	-79.25459	-83.66074	4.406151	221.7382	1.057676	0.04971667	0.01816452	0.0758633	0.00229774	0.0514101	0.0160103	0.0193101	0.0352398	0.026254	0.0126951	0.0484831	0.0198307	0.209631	0.105826	0.0396686	0.152597	0.184883	0.01566848	221.7382	0.148316	0.493427	1.00894	2.34932	0.0665245	0.380593	0.0208803	0.115693	0.348397	0.0679118	0.033833	0.4631124
4400	-75.95433	-87.18713	11.2328	41.01875	1.911518	0.08176631	0.0153072	0.13478	0.0984017	0.179014	0.0607766	0.057304	0.0358468	0.00849832	0.0301781	0.257393	0.067874	0.0128783	0.0127254	0.00964138	0.0316588	0.00302955	0.01253876	41.01875	0.282479	0.645262	1.06761	2.00465	0.0417875	0.448488	0.0107198	0.115985	0.279389	0.103632	0.02784596	0.45029
4500	-78.93211	-88.29154	9.359435	74.28583	0.8994373	0.1137653	0.01371448	0.0265378	0.0362726	0.167233	0.0389847	0.063038	0.102479	0.0374461	0.0232367	0.214467	0.0071391	0.0407962	0.0470828	0.0717814	0.0549813	0.0685243	0.04339788	74.28583	0.116478	0.444289	0.981111	2.45812	0.0316042	0.366434	0.000282125	0.103489	0.357169	0.141022	0.05711236	0.7598684
4600	-81.29382	-86.01322	4.719401	224.4483	1.255039	0.1006874	0.01154255	0.00484538	0.0600019	0.0348061	0.0329568	0.00952047	0.122206	0.0283828	0.0063364	0.323801	0.0208695	0.00134642	0.241115	0.013307	0.0786237	0.021882	0.03174892	224.4483	0.184886	0.54196	1.03209	2.24106	0.0488909	0.386202	0.0234735	0.0915867	0.365808	0.0840393	0.04329146	0.7333759
4700	-72.11933	-84.71904	12.59971	11.18653	3.172936	0.1208015	0.1070279	0.136255	0.0297498	0.0144543	0.133399	0.0187871	0.0235405	0.0124144	0.0392109	0.076952	0.170062	0.141505	0.00312773	0.00730404	0.133482	0.0597564	0.02227486	11.18653	0.402213	0.740675	1.08325	1.77387	0.00562544	0.396174	0.0142121	0.215777	0.287409	0.0808035	0.1293027	0.1722691
4800	-72.62215	-82.16386	9.541708	99.36627	1.355544	0.09424146	0.01643844	0.127349	0.0294027	0.0669953	0.0217822	0.0372147	0.0850068	0.0623199	0.0104327	0.165448	0.0335784	0.039912	0.00923481	0.0176769	0.285312	0.00833428	0.005748475	99.36627	0.20212	0.562602	1.04068	2.1946	0.0639331	0.397885	0.0470883	0.0720668	0.380116	0.0389102	0.02218692	0.259093
4900	-75.95462	-85.64133	9.686708	12.97364	2.237144	0.4793182	0.04816328	0.112794	0.128745	0.129588	0.014471	0.0554093	0.0130213	0.0274035	0.0164116	0.148509	0.013974	0.00229596	0.160452	0.016207	0.121762	0.0389566	0.03524161	12.97364	0.320029	0.678074	1.07493	1.92697	0.0192544	0.388576	0.0619909	0.167767	0.322314	0.0400978	0.08340489	0.4225365
5000	-77.50753	-89.79007	12.28254	35.13044	0.8264487	0.1256748	0.0341232	0.00905719	0.00277672	0.109553	0.075509	0.0315342	0.103928	0.00538029	0.146103	0.0321132	0.0538733	0.164939	0.0150285	0.0485092	0.165001	0.0366945	0.004463435	35.13044	0.101173	0.417568	0.964022	2.51724	0.0648007	0.408753	0.0148795	0.116675	0.285661	0.10923	0.03858663	0.1156731
5100	-73.22993	-79.73753	6.507603	33.1757	5.867956	0.043209	0.01644656	0.040606	0.0197774	0.0579643	0.0610738	0.00435783	0.0386555	0.0169806	0.0246447	0.0663641	0.0539921	0.0726479	0.224941	0.005038	0.252712	0.0602445	0.06716049	33.1757	0.534568	0.822176	1.08155	1.5617	0.0244978	0.45043	0.00697652	0.180887	0.313446	0.0237629	0.08360705	0.8032874
5200	-73.71758	-84.30792	10.59034	44.67142	1.714704	0.05817779	0.03237653	0.209441	0.0560744	0.00686792	0.229261	0.0252236	0.131458	0.0114371	0.00798729	0.0387968	0.0178299	0.0264164	0.0697974	0.0311649	0.0774506	0.0607935	0.02879173	44.67142	0.256667	0.620787	1.06089	2.06166	0.0237341	0.416906	0.0266593	0.146749	0.324068	0.0618829	0.06116826	0.4706972
5300	-76.85315	-87.66077	10.80762	34.16677	1.284182	0.07120333	0.01980171	0.00984977	0.0866257	0.0912121	7.11472e-05	0.0588448	0.0438164	0.0683656	0.102069	0.0812887	0.00581631	0.133644	0.00939242	0.0396415	0.267263	0.00209919	0.07833108	34.16677	0.189978	0.548191	1.03476	2.22707	0.114023	0.483292	0.000387263	0.0601569	0.252878	0.0892629	0.09813279	0.7982151
5400	-76.16709	-85.72507	9.557978	78.0057	2.606104	0.0388341	0.01449215	0.186382	0.00831088	0.0626906	0.025455	0.0194492	0.00874084	0.018191	0.0662862	0.111612	0.0440498	0.0286867	0.00399053	0.0356687	0.184619	0.195867	0.004110501	78.0057	0.356291	0.707089	1.07974	1.85688	0.0504372	0.503397	0.0611671	0.0927666	0.239962	0.0522698	0.01860265	0.2209632
5500	-76.62922	-88.14382	11.5146	4.605756	2.48982	0.2385274	0.09175851	0.095204	0.0846648	0.0964418	0.00288422	0.0916893	0.0576586	0.0106217	0.0162307	0.105987	0.0556931	0.108669	0.0409693	0.0124789	0.188842	0.0319653	0.1498069	4.605756	0.345489	0.698695	1.07851	1.8773	0.00679135	0.431906	0.0267436	0.172863	0.312132	0.0495643	0.2415654	0.6201505
5600	-75.11751	-81.56918	6.451676	36.68563	3.07437	0.0601611	0.1255132	0.108025	0.0178295	0.0216344	0.12669	0.00855457	0.0168149	0.0160012	0.0205748	0.0797108	0.0423487	0.0421775	0.1854	0.0250208	0.22142	0.067798	0.01983486	36.68563	0.394935	0.735564	1.08286	1.78664	0.0405919	0.371286	0.0229717	0.0945908	0.423719	0.0468398	0.1453481	0.1364646
5700	-72.45463	-81.64515	9.190515	100.0311	0.8895838	0.09246236	0.003229244	0.194023	0.0036767	0.182914	0.00749852	0.119768	0.0972929	0.0862374	0.0406569	0.0906512	0.0132692	0.000952698	0.0236598	0.0077119	0.10737	0.0243176	0.03557582	100.0311	0.114431	0.440849	0.97899	2.46573	0.0409559	0.486949	0.00482697	0.16181	0.254484	0.0509744	0.03880506	0.9167829
5800	-78.16991	-82.36343	4.193513	154.9102	1.499135	0.04789773	0.02123476	0.0913115	0.0556575	0.0563379	0.0751214	0.0867335	0.0134858	0.114174	0.00326528	0.0724187	0.108022	0.0593814	5.81204e-05	0.00878246	0.230862	0.0243882	0.05071774	154.9102	0.225189	0.588412	1.05037	2.13603	0.00835156	0.391158	0.00781065	0.122823	0.391963	0.0778942	0.07195251	0.7048781
5900	-70.95477	-80.1995	9.244733	28.56082	1.159874	0.2571249	-0.01508604	0.21381	0.00554492	0.0428209	0.101647	0.0289439	0.0123666	0.0223388	0.0750922	0.0512881	0.030299	0.00395891	0.0792425	0.0223862	0.306773	0.00348761	0.1078885	28.56082	0.167706	0.520043	1.02215	2.2901	0.023327	0.403571	0.00401492	0.188236	0.34565	0.0352013	0.09280246	1.162561
6000	-72.49131	-80.35187	7.860566	62.25163	3.824036	0.04986912	0.004349621	0.172102	0.0974272	0.0134027	0.0222942	0.0115727	0.0674453	0.0416221	0.0270265	0.00968693	0.0262189	0.0601149	0.0530828	0.000237326	0.342578	0.0551884	0.04025427	62.25163	0.444427	0.768896	1.08439	1.70229	0.0131198	0.463712	0.0255572	0.153981	0.288579	0.0550508	0.04460389	0.9024834
6100	-83.39331	-91.2678	7.874488	67.72557	0.8712151	0.02109181	-0.006114299	0.0569381	0.00467859	0.220259	0.0598018	0.0169679	0.0739531	0.0277918	0.033837	0.149695	0.0188591	0.143671	0.00324028	0.0308914	0.103297	0.0561196	0.05216609	67.72557	0.110598	0.4343	0.97489	2.48021	0.024217	0.529185	0.00783529	0.106115	0.266371	0.0662765	0.04605179	1.13277
6200	-78.07125	-89.40195	11.33071	7.293141	1.320664	0.295593	0.07483512	0.005318	0.234198	0.0480885	0.0575101	0.0206121	0.0731507	0.0669227	0.066121	0.0280387	0.0652681	0.0354718	0.0980089	0.00436613	0.174437	0.0224879	0.1353084	7.293141	0.196243	0.555703	1.03789	2.21016	0.143887	0.379244	0.00535805	0.0638271	0.371173	0.0365111	0.2101435	0.6438856
6300	-73.04937	-86.89755	13.84818	4.736857	1.21129	0.1470087	0.1163214	0.0838786	0.0670694	0.0923041	0.0163129	0.253235	0.0752555	0.0154887	0.0305658	0.00278219	0.100543	0.0192582	0.0675463	0.00781747	0.155127	0.0128159	0.1289869	4.736857	0.177093	0.532197	1.02777	2.26294	0.0141148	0.45479	0.00503316	0.162779	0.316575	0.0467084	0.2453083	0.5258155
6400	-75.10681	-82.71739	7.610579	153.744	1.57109	0.09424859	0.006607479	0.0990836	0.0613828	0.0587231	0.195709	0.0259541	0.0573214	0.0482773	0.0129054	0.0128359	0.118053	0.0597476	0.0300599	0.0436398	0.141456	0.034851	0.01701272	153.744	0.236098	0.599977	1.05434	2.10959	0.0535009	0.46865	0.0196759	0.142346	0.280733	0.0350938	0.0236202	0.7202615
6500	-79.33412	-89.57798	10.24386	39.68575	3.31584	0.04405354	0.05106311	0.0425043	0.0133453	0.0135	0.176921	0.238337	0.0986542	0.117556	0.137735	0.0410955	0.0341312	0.0223736	0.00182436	0.0012248	0.0406728	0.0201255	0.005095602	39.68575	0.41231	0.747641	1.08369	1.75636	0.039526	0.375093	0.0181606	0.0482007	0.442481	0.0765388	0.05615871	0.09073573
