Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
12	0	-67.10334	-80.38486	13.28152	21.01626	1.612175	0.02161901	0.03401862	0.197709	0.0845031	0.0844838	0.040591	0.021711	0.00492982	0.0827134	0.00140794	0.0209838	0.0108156	0.00330885	0.0909955	0.0387684	0.285905	0.0311739	0.01986036	21.01626	0.242143	0.606222	1.05638	2.09525	0.0182443	0.460521	0.00977095	0.0429371	0.459379	0.00914747	0.05387898	0.3686106
13	0	-74.09483	-83.55434	9.459506	39.92917	1.69854	0.01248624	0.02989872	0.0384744	0.00335975	0.0753537	0.348235	0.0264672	0.027777	0.0630297	0.0207315	0.0266389	0.0042941	0.0973792	0.0816407	0.055069	0.126024	0.00552606	0.009350209	39.92917	0.254429	0.618581	1.06023	2.06676	0.0397182	0.506746	0.0143922	0.10678	0.270471	0.0618926	0.03924893	0.2382284
14	0	-70.08683	-83.92669	13.83985	26.48326	0.1668807	0.04812772	0.03765574	0.0686895	0.404184	0.0673635	0.0437165	0.000358502	0.0348875	0.0484705	0.000660788	0.0180546	0.0623425	0.0987282	0.00945396	0.041809	0.0922128	0.00906844	0.01544848	26.48326	0.000134848	0.0171125	0.291961	3.69079	0.0138462	0.38197	0.0106414	0.0844517	0.443858	0.0652324	0.05310422	0.2909088
15	0	-74.99694	-87.16187	12.16493	20.86359	0.1703666	0.08766131	0.03585532	0.0407829	0.0611537	0.013661	0.100243	0.10588	0.0252519	0.0270924	0.014001	0.0807091	0.091205	0.254263	0.0624576	0.0370304	0.0452424	0.0410254	0.06323889	20.86359	0.000159751	0.0186157	0.302072	3.67915	0.00887182	0.527682	0.0151918	0.100241	0.266939	0.0810742	0.09909421	0.6381694
16	0	-68.21348	-82.27489	14.0614	12.43814	1.366265	0.009691093	0.04320852	0.0503423	0.171764	0.0206828	0.0381218	0.133641	0.00675301	0.0701673	0.0243107	0.0556147	0.00141775	0.0311955	0.00386717	0.0131548	0.344339	0.034628	0.02140314	12.43814	0.203904	0.564669	1.0415	2.18993	0.0318849	0.468496	0.00435981	0.0882793	0.399851	0.00712997	0.06461166	0.3312581
17	0	-68.21732	-83.87151	15.65419	9.399116	0.4594016	0.05674046	0.08694688	0.0917013	0.0530557	0.125149	0.0402213	0.0338429	0.0802239	0.0439436	0.0101649	0.0145697	0.153479	0.0541387	0.0117268	0.0651583	0.199907	0.0227185	0.02294361	9.399116	0.026133	0.224588	0.788322	2.96096	0.0724228	0.41761	0.0271996	0.0880405	0.333759	0.0609682	0.1098905	0.2087861
18	0	-69.21978	-77.76579	8.546013	90.47676	2.587024	0.01717194	0.01516492	0.0285755	0.050943	0.0461317	0.264818	0.00363549	0.0396297	0.0584804	0.00112313	0.0652935	0.097389	0.0859691	0.0848767	0.00202349	0.168296	0.00281513	0.01136106	90.47676	0.354555	0.705754	1.07955	1.86014	0.028866	0.362135	0.0122707	0.103038	0.441599	0.0520916	0.02652598	0.4282992
19	0	-65.75006	-81.65554	15.90548	9.004801	0.602008	0.07901239	0.09637043	0.0291958	0.0883702	0.0507714	0.025432	0.28694	0.0230149	0.0739027	0.00149688	0.109665	0.0745247	0.0685333	0.0382393	0.00249241	0.0990744	0.028347	0.002357352	9.004801	0.0535225	0.313386	0.88234	2.75075	0.0204553	0.556264	0.000300928	0.0495671	0.274636	0.0987769	0.09872778	0.0238773
20	0	-72.08784	-82.63014	10.5423	52.76761	0.4587011	0.01433314	0.004790991	0.10712	0.00837369	0.0204714	0.0587113	0.0127019	0.0501267	0.0196257	0.000495474	0.225261	0.135726	0.0129137	0.010585	0.00152418	0.304104	0.0322601	0.0006490965	52.76761	0.026013	0.224102	0.787726	2.96216	0.0644156	0.440976	0.00215722	0.115546	0.352734	0.024171	0.005440087	0.1193173
21	0	-73.80455	-83.80255	9.998002	12.09087	2.246087	0.04527479	0.1653914	0.174247	0.0487256	0.131298	0.035846	0.0237473	0.0528994	0.0294146	0.00435367	0.0703031	0.10359	0.0668893	0.020364	0.00851998	0.206121	0.0236809	0.0698891	12.09087	0.320981	0.678867	1.07508	1.92507	0.0416052	0.430828	0.0187984	0.0719981	0.432971	0.00379873	0.2352805	0.2970458
22	0	-69.11529	-82.55475	13.43946	27.271	0.3786736	0.01316229	0.0368592	0.0630831	0.0674056	0.0628493	0.112362	0.00843463	0.0193392	0.086489	0.0187603	0.157879	0.0909777	0.0614107	0.0288188	0.0234477	0.182707	0.0160357	0.0121743	27.271	0.0137618	0.165654	0.707132	3.11345	0.060208	0.471129	0.0101649	0.12789	0.300076	0.0305321	0.0490335	0.2482853
23	0	-66.24629	-80.65995	14.41366	8.168664	1.117193	0.05342893	-0.000222564	0.0498567	0.0197211	0.0284457	0.144602	0.0123457	0.0630327	0.124344	0.0012337	0.0891255	0.232299	0.0013913	0.038547	0.00608039	0.177685	0.0112905	0.08439601	8.168664	0.159726	0.509349	1.017	2.31393	0.0346044	0.382052	0.00401718	0.190634	0.318201	0.0704917	0.08417345	1.002644
24	0	-67.74483	-81.18134	13.43651	11.636	1.390108	0.08825396	0.05149744	0.00048015	0.0280896	0.0886095	0.11897	0.0340165	0.0804811	0.0300148	0.00325007	0.0213136	0.190194	0.19929	0.00991314	0.0106316	0.16993	0.0148159	0.0481573	11.636	0.207836	0.569181	1.04326	2.17972	0.0506965	0.322684	0.0035441	0.143087	0.416908	0.0630806	0.09965474	0.4832415
25	0	-66.09115	-81.35659	15.26544	9.800387	0.6504222	0.03603622	0.03189548	0.122101	0.0347459	0.0105312	0.00801598	0.0122375	0.172998	0.000478259	0.000721347	0.144797	0.0346689	0.0737174	0.0609942	0.00352904	0.25882	0.0616445	0.004732345	9.800387	0.0636469	0.339168	0.905014	2.69217	0.0513958	0.430519	0.0155226	0.114992	0.341776	0.0457947	0.03662782	0.1292008
26	0	-66.3555	-81.80133	15.44583	9.261801	0.5525008	0.04628257	0.09395504	0.16917	0.0248462	0.0690851	0.00820383	0.0188286	0.0105661	0.0935365	0.00851776	0.15792	0.0533565	0.0584725	0.105441	0.0785047	0.115661	0.0278901	0.03347808	9.261801	0.043484	0.284815	0.855007	2.81669	0.0501891	0.374811	0.0195379	0.150661	0.370262	0.0345382	0.1274331	0.262711
27	0	-65.67206	-79.62476	13.95269	8.955868	0.8116267	0.03140283	0.1007528	0.138999	0.0128486	0.108405	0.090778	0.0355102	0.00270058	0.0867246	0.00462796	0.00963556	0.12737	0.224211	0.049114	0.00669386	0.056333	0.0460484	0.07972623	8.955868	0.0980303	0.411773	0.960125	2.53007	0.0255176	0.5244	0.00646967	0.0675684	0.308961	0.0670838	0.1804791	0.4417478
28	0	-74.33753	-79.94885	5.611318	95.69234	1.196596	0.003130839	0.02438488	0.0639636	0.0281042	0.0785687	0.160036	0.0878572	0.0372435	0.0459965	0.00387899	0.0399894	0.14479	0.0796879	0.0284574	0.00192065	0.126868	0.0726377	0.01218741	95.69234	0.174436	0.528801	1.02623	2.27054	0.0423332	0.401366	0.0103034	0.139072	0.304899	0.102026	0.03657229	0.3332416
29	0	-67.68011	-84.52025	16.84013	5.143191	0.7615223	0.05915851	0.145967	0.124424	0.0769932	0.0167706	0.120143	0.0241309	0.0105811	0.233022	0.00529247	0.170836	0.0313413	0.0931974	0.00101109	0.0305713	0.0399139	0.021772	0.003472402	5.143191	0.087349	0.391169	0.945695	2.57579	0.0530402	0.420931	0.00500254	0.186746	0.316943	0.0173378	0.1494394	0.02323619
30	0	-70.79963	-82.75565	11.95602	11.97396	1.648926	0.02071415	0.01718965	0.0244654	0.00281253	0.0184814	0.21548	0.00477429	0.0136838	0.131926	0.0414054	0.135825	0.0444202	0.0496112	0.030381	0.0400107	0.237129	0.0095949	0.1048461	11.97396	0.247439	0.611604	1.05809	2.08287	0.0638746	0.360565	0.0123774	0.100953	0.382986	0.079244	0.1220357	0.8591425
31	0	-65.61069	-79.24237	13.63168	25.19198	0.5506825	0.01357424	0.02737853	0.0662381	0.0633265	0.0107759	0.0010435	0.0696714	0.250702	0.041635	0.000894625	0.145673	0.0695065	0.0230404	0.0862712	0.00450074	0.163334	0.00338684	0.004619024	25.19198	0.0431235	0.283721	0.85391	2.81925	0.0163065	0.351068	0.00107164	0.120259	0.454846	0.0564485	0.03199755	0.1443555
32	0	-69.53176	-83.37246	13.8407	6.203732	0.90741	0.2215478	0.03927452	0.044058	0.0122728	0.160259	0.0173281	0.00721815	0.0394775	0.0228032	0.00936612	0.0649578	0.0585681	0.136422	0.0609308	0.00272823	0.101631	0.261978	0.04755582	6.203732	0.11813	0.447036	0.982788	2.45205	0.0286061	0.517519	0.00217723	0.0532262	0.338247	0.0602245	0.08683033	0.5476867
33	0	-65.51265	-81.77279	16.26014	4.330481	0.6405468	0.04457985	0.0508619	0.0309834	0.164483	0.0260119	0.00719082	0.159017	0.0245603	0.0352427	0.0187687	0.137252	0.0124107	0.0596023	0.0349536	0.00240223	0.241908	0.0452129	0.08204072	4.330481	0.0615641	0.334074	0.900674	2.70369	0.0412604	0.345713	0.00387344	0.144205	0.404669	0.0602796	0.1329026	0.6172995
34	0	-68.24142	-83.80287	15.56145	3.86745	1.579258	0.127271	0.1373092	0.0854379	0.0564737	0.0544505	0.0618872	0.0823974	0.201321	0.0294533	0.00427048	0.037761	0.14979	0.0155342	0.0565723	0.00650393	0.153121	0.00502646	0.0151905	3.86745	0.237311	0.601238	1.05476	2.1067	0.0440018	0.450896	0.0144248	0.207893	0.247801	0.0349839	0.1524997	0.09961007
35	0	-76.4371	-86.51874	10.08164	19.86836	1.264263	0.03496709	0.06134112	0.012003	0.144444	0.0657125	0.0794783	0.0873668	0.0872016	0.0220513	0.00377155	0.0920962	0.0553387	0.0460467	0.103787	0.00892645	0.0867711	0.105004	0.07956868	19.86836	0.186506	0.543956	1.03295	2.23659	0.0156274	0.419924	0.025297	0.21121	0.272909	0.0550323	0.1409098	0.5646781
36	0	-71.36909	-86.47354	15.10446	3.761842	0.6827557	0.1293092	0.1266811	0.187626	0.0352216	0.00348559	0.0199041	0.0491163	0.0849765	0.126429	9.03006e-05	0.0427043	0.00818793	0.228309	0.081967	0.00820976	0.0681438	0.0556284	0.1023329	3.761842	0.0705093	0.355279	0.918307	2.65591	0.0828906	0.312671	0.0324094	0.0321738	0.456875	0.0829802	0.229014	0.4468414
37	0	-71.16509	-83.27453	12.10944	7.288092	1.920398	0.04222413	-0.004321139	0.0471284	0.0380157	0.0239784	0.0997869	0.0775926	0.168288	0.153393	0.0017179	0.10194	0.0371684	0.0178816	0.0242942	0.0069592	0.197218	0.00463786	0.0921212	7.288092	0.283584	0.646273	1.06786	2.00228	0.0864185	0.338403	0.0303728	0.0911935	0.377307	0.0763059	0.08780006	1.049216
38	0	-70.97582	-84.24471	13.26889	5.808713	3.513428	0.04336418	0.03827908	0.071124	0.054515	0.0768894	0.0259503	0.0202907	0.049428	0.298583	0.0272958	0.122364	0.00729402	0.0108663	0.0057746	0.018782	0.128419	0.0824233	0.03109432	5.808713	0.425456	0.756502	1.0841	1.73395	0.0456011	0.434966	0.0103543	0.0346594	0.389853	0.0845661	0.06937341	0.4482167
39	0	-70.19715	-84.12334	13.9262	6.908029	1.52522	0.0394509	0.0211999	0.168238	0.0823673	0.0410557	0.00673241	0.00188852	0.0868661	0.0929462	0.00706903	0.119694	0.0786786	0.0590669	0.115564	0.024708	0.0892261	0.025899	0.06585893	6.908029	0.229192	0.592701	1.05187	2.12624	0.0445906	0.418785	0.00135049	0.158421	0.33464	0.0422124	0.08705883	0.7564877
40	0	-68.69859	-78.69409	9.995498	63.70313	0.8482218	0.01221744	0.03540469	0.0125657	0.091313	0.0140616	0.00342273	0.0395394	0.214167	0.0388745	0.00455653	0.0220435	0.0421405	0.000202639	0.00830877	0.0106011	0.492037	0.0061652	0.008510502	63.70313	0.105771	0.425847	0.96947	2.49891	0.073967	0.442149	0.00204322	0.140619	0.282391	0.0588304	0.04391519	0.193794
41	0	-75.50615	-84.3808	8.874648	31.75101	1.216632	0.04102794	0.002447331	0.137946	0.0479313	0.00501285	0.0938946	0.123929	0.0337624	0.0598108	0.026708	0.00541445	0.104313	0.0747839	0.0329656	0.0289852	0.133114	0.0914275	0.06107622	31.75101	0.178054	0.533416	1.02832	2.26021	0.0328024	0.536882	0.00186453	0.103029	0.287725	0.0376969	0.06352355	0.9614736
42	0	-65.8114	-79.66155	13.85015	15.605	1.068435	0.02468367	0.08535514	0.0558608	0.064291	0.1143	0.130104	0.0175127	0.0996252	0.0481023	0.00238039	0.131373	0.0624862	0.0356635	0.0140048	0.0769637	0.142049	0.00528345	0.01181604	15.605	0.150403	0.496397	1.01047	2.34273	0.0498349	0.381454	0.00370184	0.101972	0.430142	0.0328961	0.09717117	0.1216002
43	0	-69.57111	-83.09233	13.52122	31.74654	0.4263172	0.01443066	0.02310182	0.0375032	0.0423727	0.00704388	0.160143	0.00879147	0.0829824	0.108643	0.0365118	0.0627173	0.0310647	0.021229	0.0100797	0.0405676	0.326814	0.0235358	0.002002069	31.74654	0.0206869	0.201127	0.758257	3.01993	0.0666406	0.490425	0.0211776	0.124444	0.227599	0.0697144	0.02510389	0.07975135
44	0	-71.39465	-83.59086	12.19621	3.419793	4.399017	0.1596216	0.06931832	0.0205109	0.0489548	0.00548513	0.212066	0.0420335	0.165606	0.0910112	0.00990934	0.0619103	0.0710653	0.0466029	0.128854	0.0339873	0.0611966	0.000806675	0.07702839	3.419793	0.475024	0.787968	1.08416	1.65285	0.0155117	0.523089	0.0204753	0.0696932	0.332955	0.0382753	0.1463467	0.5263418
45	0	-65.80149	-81.26234	15.46085	1.796061	1.042455	0.1236469	0.267377	0.256347	0.0563645	0.00521068	0.0150487	0.0639337	0.0582059	0.0770329	0.00656055	0.0365923	0.0325491	0.0723143	0.052885	0.009087	0.13862	0.119249	0.07229042	1.796061	0.145346	0.489151	1.00669	2.35881	0.0582225	0.446087	0.0221285	0.0486207	0.386535	0.0384059	0.3396674	0.2128271
46	0	-65.30746	-81.9161	16.60865	4.078749	0.933039	0.07619062	0.1452452	0.143408	0.0733222	0.14907	0.0809135	0.029091	0.0666305	0.055295	0.00864887	0.0746922	0.00768643	0.00709716	0.0748878	0.0573138	0.145388	0.0265558	0.004195258	4.078749	0.123407	0.455656	0.987954	2.43298	0.019276	0.352152	0.0278187	0.181078	0.378321	0.0413541	0.1494404	0.02807311
47	0	-86.29718	-93.17801	6.880832	254.5937	0.05966328	0.03582981	0.006647561	0.012368	0.0364818	0.0589457	0.148334	0.0127337	0.186204	0.0520811	0.0444803	0.014542	0.0105457	0.0327347	0.0853342	0.123887	0.0121236	0.169205	0.002122696	254.5937	4.50715e-11	1.00095e-05	0.0134463	3.98654	0.0468927	0.362278	0.00883978	0.153643	0.349131	0.0792152	0.008770257	0.2420335
48	0	-87.05574	-86.63129	-0.4244449	670.3798	0.3483195	0.0004953602	0.003828033	0.00629843	0.265674	0.119813	0.0045105	0.0154291	0.0973772	0.0468653	0.0328769	0.0746967	0.00275698	0.0335427	0.0493057	0.0365753	0.0681069	0.146171	0.002253972	670.3798	0.0100182	0.142248	0.668706	3.17903	0.0705494	0.328733	0.0163354	0.16616	0.372433	0.0457885	0.006082005	0.3705968
49	0	-75.36408	-81.29909	5.935013	249.0149	0.4686614	0.01419587	0.007562513	0.23689	0.197196	0.248736	0.0283345	0.0755442	0.00385924	0.00385117	0.00203477	0.0305478	0.13877	0.0089466	0.00660882	0.00197961	0.0123735	0.00432852	0.009737405	249.0149	0.0277369	0.230965	0.796055	2.94524	0.0221029	0.518833	0.00828751	0.0725398	0.31225	0.0659863	0.01729992	0.5628584
50	0	-66.47741	-81.34675	14.86934	7.674611	1.611806	0.04369904	0.1019821	0.00396795	0.0377648	0.00217535	0.190322	0.0927174	0.0226002	0.0467425	0.0219435	0.0102724	0.129181	0.0314791	0.0881311	0.000979437	0.277102	0.0446208	0.01449397	7.674611	0.242089	0.606167	1.05636	2.09538	0.110281	0.397187	0.00211007	0.0992861	0.348902	0.0422338	0.1164761	0.1244373
51	0	-77.4811	-83.24093	5.759823	102.4368	1.06911	0.001413706	0.02263497	0.0522026	0.00929926	0.0348507	0.000848021	0.00314684	0.114487	0.0841738	0.0371721	0.0826347	0.023908	0.339651	0.0198356	0.0314672	0.0965426	0.0697809	0.001749667	102.4368	0.150533	0.496582	1.01057	2.34231	0.0291768	0.380288	0.00316051	0.139088	0.370459	0.0778284	0.02438464	0.07175284
52	0	-77.84578	-86.37636	8.530577	54.27718	0.4912372	0.009076541	0.04899159	0.0390574	0.128719	0.0328196	0.164291	0.0418686	0.00782674	0.144715	0.0233415	0.0455415	0.0505448	0.0653407	0.171122	0.0183595	0.00228037	0.0641724	0.0152595	54.27718	0.0317753	0.246157	0.813786	2.90828	0.0317467	0.477715	0.000998461	0.0775182	0.278004	0.134018	0.06425109	0.2374979
53	0	-74.26982	-86.91316	12.64334	11.58224	2.107489	0.1110509	0.04654804	0.170963	0.0300038	0.0932448	0.0258428	0.0080915	0.0315484	0.0818146	0.0212773	0.00224827	0.0226221	0.0455665	0.0316444	0.0521942	0.274642	0.108296	0.04289188	11.58224	0.305777	0.665978	1.07246	1.95578	0.056641	0.475719	0.0307661	0.0783836	0.310344	0.0481466	0.08943992	0.4795608
54	0	-63.86114	-79.01107	15.14993	2.799308	2.719385	0.05480989	0.1307583	0.153624	0.121668	0.043444	0.0848592	0.000462514	0.099631	0.0368994	0.00484734	0.0545034	0.0254766	0.0239128	0.158939	0.00104932	0.140446	0.0502368	0.04113117	2.799308	0.366316	0.714704	1.08073	1.83825	0.0253377	0.43243	0.0160612	0.155303	0.323077	0.0477907	0.1718895	0.2392884
55	0	-69.26451	-83.52783	14.26332	1.987449	0.684474	0.1762253	-0.003526669	0.0388251	0.0376584	0.00336961	0.193711	0.0128693	0.0191517	0.20474	0.00425168	0.0569278	0.163524	0.054534	0.00498686	0.00726258	0.140473	0.0577142	0.2286521	1.987449	0.0708755	0.356112	0.918976	2.65404	0.0377274	0.461821	0.0139935	0.109797	0.327638	0.0490227	0.2251254	1.015665
56	0	-72.0814	-84.73168	12.65028	17.62616	0.9251126	0.02863276	0.08344118	0.136507	0.135763	0.204645	0.0620972	0.00609967	0.13664	0.013685	0.00656511	0.0817414	0.0656609	0.00910953	0.078059	0.00106223	0.050719	0.0116469	0.03111302	17.62616	0.12178	0.453024	0.986391	2.4388	0.0622377	0.360564	0.0202337	0.111372	0.415876	0.0297169	0.1145542	0.2716009
57	0	-64.29773	-77.94151	13.64378	4.739811	1.523103	0.02814372	0.1804191	0.0617597	0.198527	0.0689612	0.0542695	0.00360242	0.148635	0.0961147	9.56082e-05	0.0454581	0.00673765	0.0769392	0.0984813	0.00840889	0.110916	0.0210935	0.08435094	4.739811	0.22887	0.592357	1.05175	2.12702	0.0380528	0.45927	0.0126685	0.0808197	0.381697	0.0274913	0.26477	0.3185819
58	0	-62.8497	-79.42515	16.57545	2.17473	0.4688248	0.1618063	0.2629482	0.0133279	0.016269	0.0440674	0.0139167	0.0831682	0.0157983	0.0863315	0.0120652	0.0635358	0.107942	0.0126834	0.0679935	0.0284742	0.407603	0.0268245	0.03894692	2.17473	0.0277655	0.231077	0.796188	2.94497	0.0593691	0.384556	0.00419488	0.105798	0.394626	0.0514562	0.3018951	0.1290081
59	0	-66.58321	-80.76871	14.1855	8.552409	2.536314	0.04160021	0.05102853	0.119377	0.126505	0.066451	0.00442942	0.0433073	0.0742729	0.0958807	0.00407223	0.0457265	0.0370776	0.119537	0.188377	0.0059391	0.0400488	0.0289991	0.02058017	8.552409	0.349873	0.702126	1.07903	1.86897	0.0195615	0.567361	0.000407503	0.0341718	0.299795	0.0787039	0.0716087	0.2873977
60	0	-65.94816	-80.81434	14.86619	13.40747	0.7924168	0.05079678	0.08358674	0.141735	0.0434112	0.033438	0.0120376	0.0336707	0.0959551	0.107464	0.00140889	0.11944	0.0402493	9.52568e-05	0.107252	0.00713587	0.251785	0.00492198	0.005030357	13.40747	0.0939441	0.404063	0.954831	2.54716	0.0257454	0.407121	0.0155572	0.154159	0.289169	0.108249	0.0886171	0.05676509
61	0	-76.18968	-86.29846	10.10879	2.236054	5.564914	0.05769244	0.04396016	0.0458678	0.0579517	0.0434026	0.0041068	0.00966305	0.0322769	0.0922027	0.0347623	0.0292138	0.0353973	0.179	0.0496842	0.00205232	0.342916	0.0415023	0.1798227	2.236054	0.523973	0.81635	1.0822	1.57747	0.0572758	0.422036	0.022462	0.156902	0.319471	0.0218532	0.2237829	0.8035588
62	0	-68.36743	-81.47027	13.10284	16.09801	0.9346264	0.007617191	0.02898036	0.0714565	0.0503611	0.0676508	0.220984	0.021446	0.00122223	0.0502072	0.00998972	0.173943	0.0193983	0.00243204	0.0446254	0.000895053	0.220577	0.0448114	0.01480764	16.09801	0.123732	0.45618	0.988263	2.43182	0.0528822	0.408946	0.00607531	0.122036	0.3774	0.0326595	0.043788	0.3381666
63	0	-73.98861	-85.54982	11.56121	36.92254	1.90048	0.04131099	0.01993834	0.0642952	0.0728231	0.0158186	0.152094	0.0536672	0.0264792	0.266753	0.00957437	0.0386991	0.180135	0.0574238	0.0210475	0.0211571	0.0165217	0.00351123	0.003944411	36.92254	0.281098	0.643996	1.06729	2.00762	0.0253655	0.555649	0.00963802	0.0981552	0.269654	0.0415385	0.02388276	0.1651573
64	0	-80.35652	-87.89789	7.54137	79.1498	1.384277	0.001132489	0.008026735	0.000572803	0.184575	0.0149583	0.0868959	0.073298	0.0217654	0.166867	0.0617245	0.0140365	0.0190973	0.0889711	0.00348203	0.00224362	0.229623	0.0318895	0.0163845	79.1498	0.206879	0.568088	1.04284	2.1822	0.0343731	0.359129	0.0374399	0.0582312	0.405881	0.104945	0.02441123	0.6711868
65	0	-71.84759	-87.10718	15.2596	5.479462	1.676908	0.09357685	0.2402781	0.208287	0.0573413	0.0258247	0.025428	0.102129	0.072431	0.00336497	0.00190468	0.11553	0.130089	0.0511084	0.0972973	0.00178836	0.10021	0.00726569	0.01465216	5.479462	0.251403	0.615579	1.05932	2.0737	0.0241413	0.479605	0.00181559	0.209071	0.245264	0.040103	0.2549302	0.05747516
