Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-51.6051	-81.29301	29.6879	55.63716	2.133753	0.0293793	0.0741747	0.00383646	0.0313072	0.00769316	0.00734878	0.0511006	0.00237114	0.02741443	0.03747596	0.0790204	0.109443	0.061906	0.0176699	0.144972	0.0444013	0.0157934	0.0433112	0.0214316	0.134051	0.0193138	0.00893018	0.0172869	0.272241	0.0102292	0.00691625	55.63716	0.308735	0.668523	1.073	1.94974	0.0436205	0.398842	0.00579979	0.152027	0.338832	0.0608782	0.04439221	0.1557987
1100	-59.08994	-82.02562	22.93568	16.19921	1.101845	0.0465856	0.0230832	0.00306101	0.141322	0.138216	0.0253399	0.154332	0.305066	0.07013009	0.03470904	0.0666541	0.0358827	0.146539	0.113705	0.0424707	0.00859349	0.00101747	0.0165798	0.238921	0.0436997	0.0437528	0.0403679	0.00150392	0.155848	0.0444648	0.03110295	16.19921	0.156815	0.50536	1.01502	2.32281	0.0241136	0.395944	0.00789445	0.0790556	0.453519	0.0394736	0.06581199	0.4726031
1200	-67.31353	-87.60748	20.29395	30.28958	1.909654	0.252366	0.00454639	0.199044	0.0111831	0.112395	0.192985	0.0831167	0.0581838	0.08937585	0.01951908	0.010232	0.00327685	0.0158102	0.143714	0.202265	0.0471374	0.114551	0.0149566	0.0573116	0.0586883	0.0638786	0.0759478	0.109935	0.0779781	0.00431842	0.04407016	30.28958	0.282246	0.645049	1.06756	2.00515	0.0580669	0.471234	0.0409591	0.102573	0.253304	0.0738633	0.06358924	0.6930442
1300	-66.23376	-83.38466	17.1509	67.66806	0.7471327	0.155864	0.0146481	0.0552041	0.290423	0.118634	0.0374144	0.407125	0.161698	0.1704521	0.008251183	0.160301	0.0774357	0.0281323	0.0754527	0.0334354	0.0622877	0.0367857	0.029388	0.0638325	0.0649903	0.211198	0.0439383	0.0130714	0.0968342	0.00291761	0.01019802	67.66806	0.084271	0.384945	0.941156	2.58963	0.0487967	0.312687	0.0194887	0.162925	0.379157	0.0769461	0.01844921	0.5527622
1400	-59.10155	-82.67946	23.5779	33.73556	2.036895	0.0098122	0.0041129	0.0136819	0.24189	0.0149047	0.0492436	0.117635	0.0179981	0.1284705	0.04432023	0.0461527	0.0305268	0.00772864	0.0768074	0.0112281	0.164566	0.0534599	0.0406903	0.00837083	0.159583	0.104631	0.0128456	0.0483516	0.154169	0.0808894	0.004563815	33.73556	0.297639	0.658881	1.07089	1.97259	0.0642963	0.369525	0.00226516	0.207407	0.307174	0.0493334	0.04888404	0.09336001
1500	-64.48418	-89.39587	24.91168	45.21671	3.25739	0.00982734	0.0665284	0.0189022	0.00539052	0.0115197	0.0429197	0.0366599	0.131431	0.06595469	-0.006155252	0.220138	0.0725328	0.0524749	0.0331781	0.166584	0.151324	0.0192453	0.0118471	0.00939711	0.0143405	0.0996516	0.0237286	0.0210524	0.103427	0.00107838	0.02513819	45.21671	0.408243	0.744852	1.08352	1.76338	0.0176469	0.264227	0.0318946	0.266725	0.249807	0.169699	0.01898293	1.324252
1600	-66.70602	-83.98628	17.28026	19.4566	3.126812	0.0782217	0.0456173	0.0722613	0.0601661	0.183363	0.0499636	0.294079	0.412422	0.2144116	0.06030177	0.0239323	0.0136888	0.0472247	0.10875	0.164871	0.0605881	0.00977717	0.0242533	0.0201497	0.0694722	0.089724	0.0650027	0.0961455	0.0783221	0.128099	0.01615782	19.4566	0.39884	0.738316	1.08307	1.77977	0.0605451	0.449016	0.00941528	0.144902	0.306875	0.0292455	0.07645958	0.2113249
1700	-64.84475	-82.89593	18.05118	26.68453	2.537457	0.00467484	0.131871	0.0236923	0.195607	0.0971705	0.477217	0.0820119	0.186539	0.1139325	0.03062008	0.129607	0.0777546	0.000209046	0.00843581	0.171604	0.0484221	0.102854	0.00560493	0.0121331	0.143934	0.0313321	0.112906	0.088965	0.041552	0.0246853	0.03095825	26.68453	0.349979	0.702209	1.07904	1.86877	0.0288517	0.453588	0.0129656	0.0912166	0.280476	0.132902	0.06157833	0.5027458
1800	-58.81371	-82.55946	23.74575	71.87082	3.132184	0.0190183	0.020873	0.049667	0.0545026	0.0105496	0.0779114	0.040946	0.0827019	0.07045884	0.009597981	0.0122813	0.0343508	0.0444248	0.172961	0.17778	0.101669	0.019343	0.0069403	0.0379989	0.00375929	0.122516	0.0568184	0.0475244	0.154958	0.00667535	0.02928833	71.87082	0.399236	0.738594	1.0831	1.77907	0.0547927	0.505903	0.00230531	0.10396	0.295425	0.0376138	0.03888631	0.7531784
1900	-59.65311	-88.23965	28.58654	60.99654	0.6551845	0.0059507	0.00941379	0.0294176	0.028927	0.0422226	0.0103263	0.0411479	0.168683	0.03499987	0.006862946	0.181298	0.169435	0.0298397	0.0142773	0.0120611	0.0326515	0.0134547	0.0157683	0.0856756	0.00801146	0.128106	0.0816112	0.0131507	0.0959802	0.118679	0.002731735	60.99654	0.0646538	0.341595	0.907058	2.68669	0.0517057	0.451258	0.0207857	0.119038	0.264578	0.0926349	0.009594681	0.2847135
2000	-67.73095	-85.85309	18.12214	83.49107	4.270215	0.140172	0.0405891	0.0591241	0.151638	0.120862	0.0460863	0.0661119	0.084673	0.09677961	0.005643098	0.0427995	0.00282833	0.0413925	0.104513	0.0788276	0.109837	0.074414	0.0111468	0.0103183	0.111659	0.00488375	0.023399	0.167155	0.144123	0.0727037	0.01512124	83.49107	0.468617	0.784064	1.08427	1.66305	0.014064	0.391384	0.00605924	0.0856725	0.39811	0.10471	0.02076434	0.7282313
2100	-58.48213	-81.53022	23.04809	117.5816	1.743832	0.0615735	0.0854012	0.084954	0.0174048	0.00949652	0.08217	0.0664142	0.00975771	0.04298786	-0.004108295	0.0272428	0.134664	0.0205462	0.048089	0.249841	0.0250369	0.00141419	0.00757462	0.180145	0.0523659	0.0381808	0.0010745	0.00119949	0.194461	0.0181646	0.02304218	117.5816	0.260653	0.62468	1.06203	2.05264	0.0357163	0.491841	0.00711242	0.0909202	0.359665	0.0147446	0.01893389	1.216981
2200	-57.87683	-84.71025	26.83342	21.70238	2.573244	0.0263144	0.0253347	0.0323281	0.128747	0.102243	0.00818954	0.105125	0.0231828	0.0708194	0.01874552	0.223442	0.151269	0.0125076	0.0280027	0.0510978	0.0145423	0.115077	0.0482689	0.0250388	0.0338403	0.099043	0.136073	0.00704526	0.0456668	0.00908604	0.01350724	21.70238	0.353293	0.704779	1.07941	1.86252	0.0267994	0.344212	0.017358	0.109511	0.372936	0.129184	0.03225277	0.4187933
2300	-60.12016	-86.61518	26.49502	22.40361	1.550992	0.0167294	0.055131	0.0400618	0.163632	0.00480841	0.0233744	0.140446	0.0550136	0.0531069	0.09506097	0.0022225	0.022983	0.167561	0.0224487	0.0561487	0.0995639	0.140803	0.0282434	0.0367996	0.0398245	0.0316853	0.101457	0.0220732	0.196465	0.031721	0.004141395	22.40361	0.233093	0.59683	1.05328	2.1168	0.0425723	0.362025	0.0119543	0.118653	0.428224	0.0365717	0.09920237	0.04174693
2400	-61.84476	-81.08597	19.24122	34.96511	3.66954	0.0656918	0.108878	0.154838	0.14462	0.140243	0.105528	0.0278272	0.0376293	0.06570826	0.02457478	0.150479	0.0183103	0.050768	0.0622647	0.156785	0.0448935	0.135665	0.0380257	0.089635	0.00573237	0.0641792	0.00566804	0.0175351	0.0937261	0.0663332	0.04918252	34.96511	0.435233	0.762946	1.08429	1.71753	0.0383395	0.446447	0.00896372	0.0859006	0.366857	0.0534927	0.0737573	0.6668156
2500	-65.29243	-81.1933	15.90087	9.914253	1.647982	0.0971868	0.0817819	0.378765	0.103897	0.138327	0.32125	0.436981	0.305085	0.1852304	0.01242017	0.241794	0.113619	0.00543281	0.0462274	0.0591645	0.169192	0.00721783	0.0152776	0.00987115	0.0125767	0.0198482	0.139844	0.00872845	0.137454	0.0137532	0.06025149	9.914253	0.247304	0.611468	1.05805	2.08318	0.0174062	0.452199	0.0050982	0.0899451	0.376279	0.0590723	0.07267166	0.8290919
2600	-64.54434	-80.48681	15.94248	20.85637	2.19295	0.286758	0.0895532	0.144624	0.135504	0.0278341	0.708189	0.222745	0.0938306	0.1920801	0.06741676	0.0924466	0.00294719	0.067369	0.159115	0.0971513	0.0666058	0.116477	0.00361827	0.0867556	0.0340588	0.0220261	0.0720539	0.00472141	0.160994	0.0136604	0.008488035	20.85637	0.315268	0.674079	1.07414	1.93651	0.0348711	0.488998	0.000628576	0.0828638	0.323706	0.0689319	0.0759048	0.1118248
2700	-56.86945	-84.29899	27.42954	22.88789	1.9713	0.0018381	0.0403993	0.0061811	0.0104426	0.0395137	0.00725195	0.1931	0.0112377	0.03027777	0.09930355	0.219334	0.016935	0.00357398	0.068372	0.00467212	0.0375625	0.0229835	0.0908353	0.0450465	0.169078	0.0555528	0.0116273	0.00289494	0.152593	0.098939	0.01602455	22.88789	0.289825	0.651927	1.06925	1.98899	0.0178148	0.51988	0.0182521	0.230264	0.186542	0.0272469	0.1153281	0.1389475
2800	-70.74047	-85.70723	14.96675	22.1971	1.768941	0.241381	0.0647219	0.316859	0.173527	0.0384554	0.482277	0.465666	0.0255894	0.1517788	0.0549596	0.213509	0.0669662	0.0198767	0.0923404	0.118644	0.091396	0.014516	0.0544824	0.119493	0.0285271	0.00472951	0.0634154	0.0249697	0.0584758	0.0286585	0.00688362	22.1971	0.264042	0.627956	1.06297	2.04504	0.0320015	0.515406	0.0065092	0.15408	0.246412	0.0455923	0.06184322	0.1113076
2900	-76.53543	-86.47993	9.944504	64.71107	1.88982	0.0628109	0.011557	0.0509716	0.128812	0.103433	0.647472	0.271686	0.487114	0.3615392	0.02172756	0.239943	0.164412	0.185267	0.0263209	0.0158342	0.0273422	0.032555	0.00228581	0.00218542	0.0465723	0.00208194	0.0350025	0.0593667	0.0937001	0.0671317	0.01742266	64.71107	0.279758	0.642761	1.06697	2.01051	0.0407758	0.464717	0.0373729	0.138927	0.278923	0.039284	0.03915022	0.4450208
3000	-57.15152	-84.82358	27.67206	66.18252	2.271683	0.00132809	0.05448	0.052332	0.0702975	0.0925739	0.0366055	0.010423	0.0176174	0.04195881	0.0130048	0.111254	0.00325222	0.091263	0.140399	0.00451975	0.0560687	0.0363771	0.0320015	0.028114	0.0268412	0.0244842	0.373709	0.00729543	0.0422035	0.022217	0.002330521	66.18252	0.323683	0.681109	1.07551	1.9197	0.0743656	0.349092	0.0160208	0.0902076	0.373779	0.096535	0.01533532	0.1519708
3100	-56.22984	-84.96553	28.73569	27.82454	2.99425	0.00500437	0.00516182	0.0257563	0.0160305	0.0254309	0.0320574	0.0954223	0.00872316	0.01832653	0.09629419	0.0865251	0.00451806	0.0662449	0.043824	0.0256903	0.00666006	0.131553	0.138616	0.119868	0.00266201	0.100648	0.0105912	0.0379365	0.136833	0.0878303	0.0284218	27.82454	0.388817	0.731209	1.08249	1.79749	0.0331946	0.325218	0.00793221	0.171837	0.418128	0.0436898	0.124716	0.2278922
3200	-65.1094	-84.81261	19.70321	32.72681	3.427121	0.0235332	0.0135606	0.0581046	0.218758	0.0256433	0.000261363	0.129909	0.350864	0.09333589	0.005107464	0.0105445	0.0487359	0.114716	0.0274853	0.162411	0.0120772	0.0227819	0.0135154	0.0767944	0.0127219	0.191838	0.0115388	0.0137004	0.119886	0.161254	0.03229257	32.72681	0.419825	0.752734	1.08394	1.7435	0.048521	0.50778	0.0316108	0.0989558	0.254083	0.0590494	0.03740003	0.8634369
3300	-62.8848	-89.37822	26.49342	101.1691	1.00942	0.0800296	0.00198436	0.0309674	0.00699839	0.0400623	0.0849157	0.0576456	0.0113446	0.06387535	0.02119769	0.147546	0.130793	0.0757125	0.0151741	0.219703	0.016059	0.0180101	0.0220119	0.125655	0.0435479	0.0521334	0.0868681	0.00416631	0.0335446	0.00907431	0.000909838	101.1691	0.13883	0.479565	1.00154	2.38006	0.0259676	0.543261	0.0104502	0.200333	0.165256	0.0547321	0.02210753	0.04115511
3400	-51.86859	-80.84957	28.98097	19.64709	1.429472	0.0212251	0.096356	0.0389755	0.0343945	0.0596768	0.171044	0.00828872	0.0270467	0.06519844	0.04996879	0.129709	0.0495654	0.00385036	0.0899712	0.0285376	0.185936	0.00679148	0.0505514	0.140726	0.0375509	0.0262395	0.0897018	0.00237425	0.154314	0.00418117	2.770833e-05	19.64709	0.214219	0.57638	1.046	2.1634	0.0201337	0.448987	0.00308626	0.245273	0.257582	0.0249378	0.04999649	0.0005542054
3500	-49.73869	-81.80522	32.06653	394.9448	1.830226	0.00227326	0.00343922	0.0330393	0.00512464	0.0082885	0.0364587	0.00834612	0.000328962	0.01219116	0.006798727	0.0291319	0.000742506	0.0468805	0.099155	0.0685717	0.134902	0.0530244	0.0268473	0.0614444	0.0933406	0.0176657	0.0100771	0.011567	0.209634	0.137016	0.001653026	394.9448	0.27213	0.635654	1.0651	2.02712	0.0669947	0.333738	0.00377183	0.167306	0.332287	0.0959021	0.008451753	0.1955838
3600	-60.76048	-82.45477	21.69429	26.92176	3.628447	0.0647619	0.0144422	0.00114115	0.0322779	0.11025	0.0813168	0.242809	0.145264	0.08903114	0.04003058	0.115761	0.0590102	0.135188	0.106946	0.0434386	0.0684923	0.0430936	0.0164413	0.010847	0.00607441	0.0204149	0.00137781	0.0228078	0.317996	0.0321099	0.01437731	26.92176	0.432708	0.761294	1.08425	1.72175	0.0628234	0.321723	0.0104014	0.208012	0.318356	0.0786846	0.0544079	0.2642505
3700	-65.73413	-87.29139	21.55726	30.00247	0.8708831	0.143995	0.0316371	0.00111806	0.124026	0.0322899	0.386326	0.0119768	0.105472	0.0767159	0.05253368	0.295318	0.028851	0.00407179	0.074682	0.125809	0.0117824	0.040668	0.0102445	0.00830448	0.0362015	0.201669	0.0132925	0.0242353	0.114034	0.010836	0.01716377	30.00247	0.110528	0.43418	0.974814	2.48048	0.0381231	0.434383	0.012408	0.0973348	0.279702	0.138049	0.06969745	0.2462611
3800	-71.07462	-82.00381	10.92919	139.7176	3.248273	0.0138106	0.184325	0.113041	0.0756181	0.0359872	0.108992	0.504941	0.103711	0.229434	0.0007637699	0.040283	0.0584084	0.0346765	0.000719435	0.00457688	0.0820608	0.265746	0.0221681	0.0447298	0.00582149	0.0142237	0.0300443	0.0583415	0.304896	0.0333044	0.03387811	139.7176	0.407601	0.744409	1.08349	1.76449	0.0490514	0.477242	0.00862281	0.0918477	0.356785	0.0164508	0.03464188	0.9779524
3900	-56.33318	-82.94493	26.61174	46.7823	1.588736	0.0105804	0.00940201	0.0165471	0.0110281	0.0687782	0.158044	0.0559392	0.00819997	0.06895202	0.03051339	0.0817239	0.00933743	0.00865738	0.0745776	0.047591	0.246292	0.0115891	0.0154183	0.0147012	0.168674	0.0632127	0.00751912	0.0232836	0.162327	0.0650959	0.01790076	46.7823	0.23871	0.60269	1.05523	2.10337	0.0018043	0.435537	0.00267995	0.20006	0.296249	0.0636698	0.04841415	0.3697423
4000	-62.1658	-79.36009	17.19429	86.93117	1.591347	0.0891486	0.0804299	0.134777	0.0878527	0.0329416	0.0128759	0.425866	0.046141	0.1706996	0.006771672	0.0741084	0.103028	0.0116188	0.139223	0.011656	0.196151	0.0204284	0.00757965	0.0130891	0.112222	0.0225166	0.0429479	0.0152594	0.175787	0.0543854	0.02027273	86.93117	0.239095	0.603087	1.05536	2.10245	0.0236509	0.426841	0.00183258	0.179104	0.321955	0.0466164	0.02704441	0.7496091
4100	-56.19788	-83.49901	27.30113	29.74162	0.9585333	0.0344507	0.0224359	0.0702172	0.0782335	0.00540359	0.137522	0.0191541	0.00954634	0.08142875	0.008073752	0.26728	0.101956	0.0675245	0.0186519	0.071112	0.0107798	0.0272949	0.0396978	0.0584724	0.0879045	0.0021801	0.0711542	0.00386748	0.147327	0.0247963	0.0238051	29.74162	0.128608	0.463923	0.992774	2.4147	0.0313129	0.599874	0.00890116	0.0911637	0.232053	0.0366951	0.03187885	0.7467364
4200	-67.72467	-85.44808	17.72341	7.558009	2.948586	0.0764503	0.0975929	0.125754	0.0165563	0.307599	0.269189	0.384165	0.118006	0.2137131	0.07110911	0.0773712	0.13297	0.0437865	0.0696168	0.105173	0.000321969	0.00174381	0.00566287	0.0557953	0.22824	0.00682667	0.0509536	0.0198994	0.200728	0.000910751	0.04467506	7.558009	0.385245	0.728641	1.08225	1.80386	0.0464333	0.465417	0.00335122	0.228504	0.217069	0.0392247	0.1157842	0.3858478
4300	-60.58552	-83.50234	22.91681	35.81704	1.726523	0.0272761	0.0424664	0.0493359	0.0567287	0.0714887	0.0674848	0.180697	0.0255686	0.03423025	-0.00899973	0.0953007	0.146713	0.00189472	0.0293847	0.0184286	0.0610227	0.151376	0.0418245	0.0780142	0.100324	0.0550533	0.0362899	0.0337041	0.134171	0.0164978	0.04334754	35.81704	0.258292	0.622379	1.06136	2.05797	0.0893945	0.374696	0.000901113	0.153346	0.348627	0.0330348	0.03434781	1.262018
4400	-57.68833	-91.54621	33.85788	71.41119	1.4734	0.0241582	0.0211156	0.00321	0.00858967	0.00848764	0.06592	0.00587206	0.013849	0.0264591	0.01933979	0.0867742	0.111732	0.0465465	0.100137	0.0159652	0.0414603	0.0166202	0.050302	0.0855315	0.0751811	0.0372143	0.107644	0.0951436	0.0264899	0.103258	0.006162074	71.41119	0.221184	0.584068	1.04882	2.14593	0.021926	0.51879	0.0248732	0.0623978	0.353005	0.0190078	0.02550187	0.2416323
4500	-72.35643	-87.03469	14.67825	13.34217	1.91677	0.129229	0.148253	0.238424	0.0951488	0.127414	0.188832	0.954686	0.164336	0.2573742	0.115373	0.0527205	0.0172174	0.123725	0.0433765	0.0656661	0.0229794	0.0534251	0.00426755	0.00512222	0.0334832	0.0831595	0.145466	0.133669	0.162245	0.0534774	0.009448903	13.34217	0.283133	0.645861	1.06776	2.00325	0.0183737	0.407381	0.00221938	0.177595	0.31835	0.0760814	0.1248219	0.07569906
4600	-64.26275	-87.93502	23.67227	185.2943	0.9018407	0.013282	0.0639999	0.0402588	0.0112474	0.0330841	0.188086	0.043851	0.00535496	0.039545	0.003068577	0.0647795	0.130844	0.14973	0.00924841	0.162619	0.039555	0.0162928	0.0210765	0.00317672	0.178786	0.00393087	0.0401873	0.045357	0.0431496	0.091268	0.005186173	185.2943	0.116976	0.44512	0.98162	2.45628	0.0224911	0.442	0.00557555	0.14366	0.320372	0.0659016	0.00825475	0.6282653
4700	-46.84581	-80.27963	33.43382	189.9301	1.713179	0.0137188	0.00155034	0.00191214	0.0230826	0.00165739	0.0118791	0.0409326	0.00122163	0.01489365	0.005126118	0.117672	0.147535	0.0961113	0.259682	0.0311303	0.00938743	0.0188769	0.0131073	0.0394446	0.0458443	0.0436482	0.0133881	0.0142442	0.123263	0.0266656	0.008008199	189.9301	0.256457	0.62058	1.06082	2.06214	0.0236747	0.381787	0.0081498	0.175814	0.392275	0.0182991	0.01313432	0.6097157
4800	-69.1682	-83.49206	14.32386	25.59754	1.215739	0.0440866	0.138003	0.0238124	0.111029	0.211282	0.261656	0.535395	0.0174648	0.06546953	0.01765645	0.0498385	0.226879	0.194194	0.0334015	0.0121128	0.00889743	0.0128375	0.0107597	0.124491	0.0334894	0.0124875	0.0173919	0.0463965	0.0601249	0.156698	0.02373402	25.59754	0.177893	0.533213	1.02823	2.26067	0.0989994	0.474786	0.00271665	0.117029	0.25886	0.0476101	0.04139047	0.5734175
4900	-74.76641	-93.31494	18.54853	76.22572	0.9225632	0.138215	0.00686787	0.164003	0.000574595	0.012593	0.237228	0.0160215	0.251772	0.09719852	-0.001786203	0.230015	0.133517	0.0483222	0.0850371	0.0804009	0.125478	0.0291597	0.0167169	0.116079	0.0507206	0.00615328	0.0149424	0.00948812	0.0157012	0.0382685	0.02823048	76.22572	0.121256	0.452171	0.985882	2.44069	0.0403657	0.360821	0.0148583	0.121747	0.41969	0.0425186	0.02644428	1.067546
5000	-57.62202	-88.8395	31.21748	59.79857	0.4629687	0.00118951	0.0133004	0.000470313	0.0746614	0.0289987	0.0255126	0.0527298	0.0169383	0.0177327	0.02749183	0.239111	0.0214165	0.00320468	0.0914589	0.163821	0.0493942	0.0122403	0.0734181	0.0234956	0.0199951	0.0335463	0.0215053	0.0319869	0.122373	0.0930336	0.02517114	59.79857	0.0267471	0.227055	0.791334	2.95486	0.04442	0.57754	0.0259969	0.109708	0.200731	0.0416041	0.05266297	0.4779666
5100	-63.12081	-86.62796	23.50716	41.81584	2.560608	0.0165592	0.0660449	0.0342789	0.0425873	0.0837328	0.0444913	0.0143535	0.136214	0.07946598	0.004991668	0.00883449	0.0184564	0.0990196	0.107414	0.145354	0.0588932	0.0533706	0.012289	0.0247316	0.212772	0.0367396	0.173743	0.015746	0.0152746	0.0173626	0.06316321	41.81584	0.352128	0.703878	1.07928	1.86471	0.0461583	0.411334	0.016212	0.154069	0.277112	0.0951143	0.06815488	0.9267599
5200	-50.98917	-84.59277	33.6036	211.3152	2.28694	0.00272758	0.000590431	0.00191665	0.00348478	0.0102287	0.0395117	0.00383217	0.000549926	0.005780831	-0.003336154	0.330648	0.00287487	0.0206275	0.0157414	0.00546063	0.112439	0.00250864	0.00170162	0.125721	0.0437717	0.0963864	0.0519226	0.00366556	0.12075	0.0657806	0.004802502	211.3152	0.325279	0.682426	1.07575	1.91654	0.0207661	0.425866	0.0435359	0.152737	0.304262	0.0528332	0.001466348	3.275145
5300	-61.39264	-79.91087	18.51824	33.52053	2.02669	0.0216042	0.150272	0.0336307	0.0156409	0.0981886	0.180868	0.475547	0.0493715	0.1794773	0.02761657	0.11945	0.137728	0.0459964	0.0124735	0.0638228	0.153986	0.0952546	0.00916537	0.0301989	0.0656741	0.00211594	0.0216878	0.127261	0.0992014	0.0159842	0.01906046	33.52053	0.29644	0.657822	1.07064	1.97509	0.0377962	0.466823	0.00426928	0.0824097	0.332747	0.075955	0.04667703	0.4083477
