Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
120	0	-601.4008	-547.204	-54.19684	5.425809	1.29171	0.219693	0.0589991	0.00632239	0.156521	0.014056	0.00164951	0.151092	0.0468194	0.0214115	0.106691	0.0470311	0.0583019	0.061905	0.062998	0.0511724	0.0094778	0.166452	0.0799671	0.0181203	0.0706588	0.0549491	0.0437941	0.0512741	0.0185939	0.101597	0.00538108	0.0543603	0.0435394	0.0596552	0.0483726	0.0045036	0.223112	0.0673976	0.0883063	0.042905	0.00911694	0.401129	0.0200477	0.132535	0.0547804	0.07487912	-0.02243305	0.0060916	0.0509023	0.0771433	0.0473901	0.0815771	0.00297592	0.0311795	0.00212997	0.0063349	0.0659669	0.0654518	0.260476	0.0404031	0.228196	0.0337817	0.1981806	6	64.48314	0.0263455	0.191281	0.549767	1.03543	2.22353	0.169322	0.309407	0.170536	0.106653	0.187783	0.0562995	0.1757475	1.127644
121	0	-599.191	-536.993	-62.19807	12.45055	1.642576	0.0909434	0.0854368	0.0142809	0.0738168	0.0631042	0.0169148	0.055151	0.0489262	0.0191053	0.0223683	0.105806	0.0564034	0.0227401	0.112886	0.0103118	0.0298766	0.00644408	0.0604343	0.000798811	0.144154	0.121962	0.0513349	0.103777	0.163544	0.0670269	0.0155992	0.0023889	0.102734	0.0126678	0.0222212	0.0204921	0.0112933	0.139066	0.00452068	0.0998965	0.00746638	0.00505506	0.0440156	0.0208551	0.0365367	0.05178382	0.03037765	0.0114987	0.0819599	0.258435	0.0392324	0.0447034	0.0026347	0.14558	0.00461615	0.0459323	0.0579257	0.105998	0.0590547	0.0502751	0.0610685	0.0310862	0.07253598	5	100.4205	0.0263519	0.246531	0.610687	1.0578	2.08498	0.198519	0.229482	0.151307	0.108398	0.188227	0.124067	0.1029136	0.7048238
122	0	-599.8894	-536.2417	-63.64769	5.120338	1.604887	0.196564	0.129637	0.0628326	0.242494	0.0918489	0.00357669	0.0543718	0.00873771	0.0330779	0.0865617	0.09565	0.171385	0.0155812	0.0179472	0.127321	0.0932979	0.082165	0.0848582	0.011314	0.0529205	0.00803098	0.0211056	0.140925	0.0328783	0.00247125	0.0781492	0.0389411	0.0190077	0.046584	0.102278	0.00697959	0.114323	0.00599813	0.00501716	0.114699	0.0373252	0.111179	0.20226	0.0725838	0.0820915	0.08513968	0.003649308	0.0152705	0.102576	0.00120945	0.0530196	0.117824	0.00686122	0.0671917	0.00827531	0.0431737	0.0336995	0.107439	0.107414	0.0835686	0.185246	0.067231	0.1994142	3	60.76746	0.01949328	0.24108	0.605132	1.05603	2.09776	0.129025	0.275635	0.122326	0.176606	0.201376	0.0950324	0.2030635	0.9820287
123	0	-592.1202	-528.3251	-63.79509	8.406807	2.543583	0.220609	0.0464277	0.340936	0.0860546	0.04689	0.00717507	0.016401	0.00652532	0.0568949	0.0497601	0.0846108	0.0320672	0.0204017	0.0209993	0.0021486	0.0277921	0.039541	0.0140336	0.125956	0.0466464	0.0687363	0.171512	0.0461147	0.101961	0.155765	0.00925793	0.0210547	0.010133	0.0234983	0.0100514	0.00765297	0.0245099	0.148451	0.105157	0.200144	0.0408567	0.0344662	0.190959	0.0459564	0.0243355	0.0555384	-0.0002440576	0.0321627	0.137382	0.148485	0.0172873	0.0201965	0.0043011	0.0705942	0.00325	0.105793	0.0202983	0.140533	0.123188	0.0491405	0.0803528	0.0470352	0.1217009	4	87.59479	0.02898601	0.35055	0.702653	1.07911	1.86769	0.13376	0.31931	0.155082	0.132437	0.166649	0.0927606	0.1214568	1.002009
124	0	-578.8786	-538.7648	-40.11377	12.15444	2.230387	0.0947173	0.00553787	0.0183537	0.042147	0.137606	0.0030727	0.0187242	0.0494263	0.0237196	0.0198094	0.0569085	0.00282386	0.0818626	0.0407825	0.100676	0.0683796	0.0142354	0.127753	0.0621062	0.0556851	0.0331017	0.00717946	0.107251	0.00865079	0.0064406	0.044964	0.00144443	0.160526	0.00909841	0.0201732	0.0145992	0.0390928	0.15323	0.000378852	0.0302078	0.0227246	0.0225495	0.0677596	0.104424	0.00174774	0.04566281	0.0165829	0.0427721	0.0473824	0.0752758	0.020763	0.0508423	0.00676708	0.0887169	0.0015589	0.100114	0.0563439	0.0205443	0.217891	0.0452609	0.207778	0.0179897	0.1597131	3	61.6061	0.03643258	0.319308	0.677471	1.07481	1.92841	0.185514	0.200415	0.136147	0.109519	0.29843	0.0699746	0.176296	0.9059371
125	0	-593.1865	-529.4461	-63.74037	2.18451	2.481439	0.0756865	0.313441	0.0237833	0.0327761	0.0896076	0.0220949	0.0561842	0.00632468	0.1448	0.0345182	0.046387	0.183127	0.0104802	0.0353079	0.097084	0.0619932	0.0638886	0.0407242	0.161303	0.0266291	0.00862952	0.114009	0.271713	0.00727381	0.0879652	0.00681089	0.0248816	0.00109336	0.0336586	0.0655201	0.107755	0.00470771	0.159788	0.0848783	0.0889972	0.00502904	0.0586188	0.00239449	0.00456094	0.0975894	0.07097543	-0.001130373	0.00409041	0.0729763	0.0976382	0.0337268	0.00146533	0.00133052	0.129641	0.000917546	0.0700226	0.0626511	0.0658646	0.120134	0.0608237	0.222561	0.0561573	0.1449629	3	75.0194	0.01276831	0.34469	0.698065	1.07841	1.87883	0.213713	0.291357	0.0958953	0.118467	0.196806	0.0837611	0.1438325	1.007859
126	0	-582.886	-528.8999	-53.98603	6.009104	2.919615	0.0564187	0.0337847	0.0264156	0.0662847	0.170146	0.0315716	0.00645507	0.0650625	0.0701449	0.108147	0.00658386	0.0704253	0.0503917	0.00513828	0.0125608	0.122051	0.0409378	0.0416996	0.0847071	0.207014	0.120184	0.00250931	0.0738272	0.0460322	0.0158081	0.065288	0.432864	0.19688	0.0336716	0.0291339	0.00237684	0.065642	0.00434747	0.00885415	0.0208749	0.0148413	0.090706	0.0113094	0.0657377	0.0162135	0.06699538	-0.03886308	0.0199939	0.0285008	0.117245	0.0387947	0.217093	0.00947819	0.0952282	0.00212673	0.014961	0.0473814	0.0669961	0.182578	0.0236931	0.124105	0.0118241	0.132382	4	59.15456	0.05334372	0.382946	0.726978	1.08209	1.80799	0.146348	0.273667	0.14168	0.101701	0.235739	0.100864	0.09351894	1.415564
127	0	-572.1851	-525.0101	-47.17494	17.94789	1.77246	0.0585906	0.0561615	0.0409455	0.0091025	0.0376079	0.00092325	0.00348031	0.0150951	0.0411269	0.0292122	0.0579257	0.000990371	0.0218679	0.00900564	0.0285958	0.103487	0.0130109	0.0201744	0.117454	0.0515907	0.0143011	0.00734628	0.032379	0.0781791	0.0378031	0.0108606	0.0524679	0.0352057	0.0314291	0.000484596	0.0301808	0.0406989	0.0568867	0.0198189	0.127271	0.0223793	0.132737	0.0306211	0.0223726	0.0316267	0.03328035	0.02172459	0.00578634	0.0460694	0.0718939	0.00548341	0.0251506	0.0163553	0.0797551	0.00396466	0.0335551	0.218558	0.10734	0.136514	0.0129298	0.202704	0.0339402	0.09575288	4	72.79872	0.02478068	0.264513	0.628409	1.06309	2.04398	0.182064	0.224225	0.120084	0.0908984	0.30731	0.0754192	0.1174775	0.8150744
128	0	-582.4442	-525.5123	-56.93196	7.074646	2.704194	0.198522	0.0406245	0.105119	0.102112	0.264807	0.00567399	0.0390282	0.0395777	0.0274222	0.105988	0.0475471	0.02608	0.0313833	0.0258046	0.0319789	0.0701101	0.0394536	0.0273708	0.259266	0.100313	0.0597796	0.0291453	0.00934477	0.0145738	0.0817034	0.0353814	0.00129583	0.00532065	0.107328	0.000612694	0.0656169	0.0820015	0.330914	0.00162151	0.00843347	0.0186762	0.0822299	0.0167937	0.0439914	0.0167061	0.069395	-0.03036611	0.00720303	0.0424981	0.0618621	0.0229921	0.0247654	0.00757554	0.0767418	0.00212591	0.0383371	0.0883451	0.0452863	0.137199	0.0278773	0.348243	0.0689481	0.1959913	6	69.46394	0.01644289	0.364999	0.713713	1.08061	1.84068	0.199456	0.283482	0.146626	0.127764	0.1771	0.065571	0.1656252	1.183342
129	0	-586.815	-533.7254	-53.08964	1.502562	2.627243	0.15236	0.110334	0.0357122	0.0331447	0.0204579	0.00585836	0.0586966	0.0146359	0.14126	0.00259194	0.126122	0.261789	0.103296	0.0699699	0.0596705	0.0115772	0.106981	0.0230989	0.0121113	0.0893019	0.00421984	0.0405803	0.00745162	0.0642637	0.0199507	0.069096	0.00962108	0.0541789	0.0322505	0.0358604	0.148302	0.0491724	0.000348293	0.00185551	0.0276159	0.0147855	0.0291743	0.00799451	0.0664944	0.0920723	0.05386962	-0.005098704	0.0336216	0.0746024	0.0350606	0.0460719	0.0737864	0.00926211	0.0343349	0.00731983	0.0499009	0.0777156	0.0488339	0.110744	0.026766	0.361018	0.0109615	0.1373778	4	74.80748	0.01599277	0.358198	0.70855	1.07994	1.85332	0.14715	0.265009	0.13079	0.140789	0.230285	0.0859766	0.1322791	1.038545
130	0	-592.2151	-536.6566	-55.55844	4.212247	2.188829	0.341244	0.0269899	0.0617139	0.134398	0.0360728	0.00678831	0.0400444	0.0262558	0.0800964	0.0814599	0.155624	0.0580903	0.0519635	0.016071	0.00900359	0.112754	0.155735	0.00485902	0.0608838	0.0222963	0.0683635	0.13003	0.0239764	0.082507	0.0411032	0.0129144	0.0516576	0.128388	0.213425	0.00393204	0.0919345	0.235789	0.142438	0.012571	0.0248153	0.0193145	0.0511525	0.0874234	0.020425	0.0618061	0.08446988	-0.03061345	0.0233519	0.0337276	0.0828896	0.0310093	0.0643853	0.00900051	0.0719529	0.00178039	0.0409552	0.0501716	0.0234763	0.209748	0.0158091	0.304513	0.037229	0.2535274	6	64.146	0.01703382	0.314819	0.6737	1.07407	1.93741	0.121316	0.248098	0.211025	0.122057	0.219852	0.0776525	0.222914	1.137333
131	0	-605.4382	-529.3498	-76.08844	5.801279	1.826767	0.309094	0.0709405	0.583682	0.120742	0.0269925	0.000707815	0.0467021	0.0201436	0.0228796	0.156241	0.192493	0.0417101	0.123489	0.0593984	0.017831	0.167899	0.116657	0.0390174	0.136521	0.0154191	0.213342	0.00279836	0.129598	0.0523041	0.113132	0.0289222	0.177258	0.0570639	0.366908	0.0353512	0.330841	0.0179541	0.0422341	0.011095	0.00717672	0.0203714	0.0340963	0.0503276	0.173873	0.158436	0.1330132	-0.004464333	0.0261619	0.0512937	0.128891	0.0285592	0.00253471	0.0044422	0.0472056	0.00139513	0.0290015	0.183689	0.0789397	0.105251	0.00354985	0.298167	0.0109187	0.2092787	5	83.59232	0.0288815	0.271681	0.63523	1.06498	2.02811	0.146961	0.2557	0.105555	0.140327	0.23633	0.115128	0.2048144	1.021797
132	0	-595.8876	-538.4205	-57.46715	2.082587	1.570843	0.0100694	0.100833	0.0565667	0.0920776	0.116384	0.0270838	0.00882035	0.04563	0.0435767	0.0016978	0.016017	0.00565689	0.0619665	0.00850116	0.014916	0.0254325	0.185352	0.038161	0.128454	0.124593	0.146759	0.0415859	0.0477286	0.00344011	0.052645	0.0296715	0.04831	0.0177261	0.0246505	0.00197073	0.0481923	0.0613225	0.0211287	0.0241019	0.0127823	0.259152	0.160215	0.050005	0.136846	0.331494	0.08157636	-0.02444058	0.0013151	0.0371385	0.139883	0.0136209	0.0834917	0.00278737	0.0929321	0.00122221	0.0641334	0.00324011	0.0572815	0.266113	0.00906504	0.189585	0.0381906	0.1594981	5	74.50631	0.0272559	0.236062	0.599939	1.05432	2.10968	0.138199	0.396959	0.132362	0.0923648	0.18952	0.050594	0.1350575	1.180964
133	0	-583.5759	-530.1983	-53.37756	5.214938	3.462165	0.0280527	0.040243	0.00846053	0.0932476	0.0405979	0.00987228	0.00257464	0.00727152	0.0577581	0.0382477	0.168292	0.0372691	0.0928075	0.0598736	0.0328273	0.0419031	0.0157551	0.0203504	0.190426	0.0688242	0.0211767	0.0356682	0.0558166	0.0335946	0.140096	0.0134783	0.00256982	0.0904675	0.105606	0.0244823	0.0766828	0.00932556	0.00354133	0.0960009	0.12877	0.0766407	0.010718	0.130504	0.0932869	0.00241882	0.05138389	0.009434064	0.0337401	0.137848	0.185704	0.0519455	0.0087833	0.00969953	0.0495812	0.00266245	0.0524215	0.0589218	0.0537282	0.0971924	0.0090546	0.216278	0.0324393	0.1332388	5	79.54395	0.03084757	0.422131	0.754282	1.08401	1.73958	0.12052	0.284477	0.152962	0.122151	0.265224	0.054667	0.1426729	0.9338763
134	0	-587.9708	-541.5823	-46.38849	7.218077	1.879236	0.00224737	0.0329617	0.00994966	0.102998	0.0818778	0.0400655	0.00041739	0.0089	0.0425366	0.026354	0.00385253	0.0176192	0.0773901	0.0129127	0.0231805	0.0138361	0.0530265	0.00903848	0.092046	0.0691609	0.0126016	0.0752383	0.0461948	0.0546837	0.00313791	0.0639474	0.00329975	0.0329311	0.0152765	0.0172515	0.0186332	0.0262385	0.0223938	0.0335699	0.0692516	0.0472297	0.0136329	0.0202279	0.0485968	0.00625228	0.03700456	0.007689472	0.0132627	0.153424	0.0741732	0.0559909	0.0544499	0.00275921	0.11419	0.00461163	0.0685843	0.0227272	0.0689915	0.141415	0.0391272	0.157562	0.0287303	0.1095415	3	86.59785	0.01343983	0.27842	0.641525	1.06665	2.0134	0.144533	0.223653	0.170067	0.122925	0.259771	0.0790508	0.117231	0.9344075
135	0	-575.6496	-520.9512	-54.69843	8.060643	2.534866	0.0960582	0.023369	0.0200361	0.0491119	0.161069	0.00622993	0.00732269	0.00619086	0.000135564	0.112426	0.054308	0.0244578	0.0679023	0.0278742	0.317166	0.119554	0.0273764	0.0343079	0.213804	0.0686047	0.0223972	0.0279441	0.0358685	0.213954	0.00758549	0.00818222	0.00487034	0.0826855	0.12805	0.0131561	0.0525076	0.051191	0.00656384	0.040388	0.0531863	0.0256247	0.0908856	0.0416713	0.0572894	0.0681883	0.072642	0.004361672	0.0253368	0.0498507	0.134262	0.0201067	0.0135502	0.0131717	0.139941	0.000164992	0.0675773	0.0482823	0.0236984	0.148885	0.0173064	0.202216	0.0956498	0.09540709	4	59.43653	0.04384934	0.349737	0.70202	1.07901	1.86923	0.13404	0.185307	0.137123	0.133917	0.313552	0.0960618	0.09976876	0.9562822
136	0	-584.4086	-536.0654	-48.34327	5.448602	2.024532	0.0450111	0.120761	0.0733308	0.0972587	0.115367	0.0103761	0.0142058	0.00754854	0.0477272	0.0514855	0.0604165	0.0424106	0.0593735	0.0251383	0.0529471	0.106979	0.00681455	0.0483275	0.0815798	0.0159774	0.123523	0.0895886	0.0351667	0.0322149	0.0107262	0.0240169	9.13422e-05	0.0110156	0.00136412	0.00745388	0.017463	0.00436404	0.00906501	0.0776367	0.00239587	0.105376	0.0402154	0.0338555	0.000987503	0.0428284	0.04798868	0.01003508	0.00444183	0.0550073	0.190308	0.0374731	0.129271	0.00822425	0.099762	0.013074	0.0502542	0.111301	0.0680949	0.0769691	0.015629	0.123397	0.0167938	0.1492045	2	73.1891	0.01595649	0.296186	0.657597	1.07059	1.97563	0.15765	0.235756	0.156049	0.153868	0.204191	0.0924865	0.1592395	0.9369812
137	0	-620.2524	-548.679	-71.57343	14.15962	1.470349	0.128381	0.214377	0.132623	0.244215	0.0561955	0.00584032	0.114854	0.0677253	0.0106595	0.0541134	0.0557315	0.0505442	0.18658	0.0395571	0.0783754	0.0467624	0.0231372	0.00232434	0.0288725	0.00163501	0.0106723	0.0927951	0.000285272	0.0530187	0.0537241	0.0873329	0.000998466	0.000711216	0.0463115	0.00763175	0.059546	0.0455061	0.00365598	0.0107053	0.167088	0.135191	0.372054	0.124484	0.108264	0.105391	0.08096758	0.0142207	0.00820624	0.180688	0.0937887	0.0248036	0.0334799	0.0161961	0.108439	0.00900305	0.0496751	0.0138236	0.102834	0.0514664	0.00853836	0.281971	0.0170878	0.120308	5	78.13089	0.02147344	0.220706	0.583545	1.04863	2.14712	0.0937603	0.347844	0.19585	0.120971	0.147611	0.093964	0.1345287	0.8942924
138	0	-628.9067	-546.5898	-82.31688	5.39426	1.301172	0.110636	0.222698	0.443761	0.392009	0.0456196	0.0333403	0.0555329	0.210353	0.191881	0.0305495	0.0832222	0.0669266	0.0244295	0.00189302	0.00200707	0.0912589	0.152142	0.06442	0.0648185	0.0347514	0.119662	0.013707	0.00712306	0.143484	0.00448741	0.160635	0.124315	0.102404	0.112132	0.15719	0.0795845	0.0106546	0.0130522	0.0776353	0.0897677	0.0317356	0.265352	0.0765552	0.357122	0.00666164	0.1282758	0.003575585	1.83474e-06	0.137342	0.125345	0.163164	0.121715	0.000893925	0.108319	0.00271759	0.0523837	0.0356625	0.0902345	0.00892311	0.0891283	0.0611922	0.00297816	0.154278	5	90.27274	0.01688799	0.192911	0.551728	1.03625	2.21911	0.1898	0.228391	0.174994	0.124136	0.18108	0.1016	0.1578536	0.9773487
139	0	-608.5447	-538.4916	-70.05305	3.510018	2.220331	0.0757881	0.0278917	0.220064	0.135357	0.247389	0.013971	0.0409435	0.0138749	0.00494342	0.163441	0.0246165	0.189557	0.298386	0.0209795	0.0627337	0.0763126	0.00153588	0.00209769	0.115902	0.000623339	0.22414	0.0439555	0.0417293	0.0770532	0.0329904	0.023245	0.0532813	0.0106215	0.0203521	0.0958002	0.0414961	0.0882874	0.102891	0.0476188	0.440268	0.0525618	0.0401585	0.0803613	0.00859407	0.00150439	0.1077136	-0.02230812	0.0638559	0.0992089	0.0940918	0.00310506	0.0301364	0.000749218	0.121934	0.00213043	0.0591413	0.0596636	0.0665908	0.0747356	0.0789514	0.197597	0.048109	0.2575679	4	79.78051	0.02972864	0.31823	0.676569	1.07464	1.93056	0.153026	0.226047	0.183941	0.105549	0.261615	0.0698219	0.2352597	1.094823
140	0	-589.5046	-532.6544	-56.85015	10.12514	3.001542	0.0625235	0.0306739	0.0917216	0.0254502	0.044133	0.0251152	0.0159283	0.119481	0.0508177	0.0904736	0.0127185	0.0248311	0.1161	0.0070718	0.124915	0.0440292	0.064679	0.146086	0.0136632	0.109856	0.075449	0.00500029	0.0261228	0.0382057	0.0157671	0.0153525	0.0804764	0.00153112	0.0518305	0.000925105	0.0231572	0.0656722	0.0349307	0.0523486	0.0160302	0.0274679	0.0810853	0.00490725	0.0088291	0.0465252	0.03900737	-0.01253972	0.0102644	0.160708	0.23707	0.00908684	0.00557823	0.00254695	0.0897915	0.000857613	0.0644216	0.0403662	0.0709126	0.146334	0.0252496	0.10575	0.031062	0.2121389	3	83.7556	0.009228822	0.389381	0.731613	1.08252	1.79648	0.168196	0.237301	0.13019	0.150222	0.238693	0.0753976	0.1995992	1.062825
141	0	-598.6157	-534.0363	-64.57945	7.183421	5.448851	0.0551703	0.10635	0.0773087	0.0895638	0.0544313	0.00288189	0.000975177	0.0426471	0.184211	0.0595279	0.0252459	0.039656	0.0671852	0.0366697	0.00944948	0.154433	0.0152145	0.0254987	0.214327	0.135366	0.115662	0.111474	0.0483323	0.0892678	0.067141	0.0544841	0.26049	0.0148247	0.02294	0.0130702	0.00200691	0.143745	0.0103523	0.122287	0.0188927	0.0126402	0.101914	0.0183579	0.0164111	0.0153053	0.04978329	0.03622083	0.0101418	0.0705837	0.115616	0.014512	0.136749	0.00305957	0.138023	0.000542337	0.0184774	0.0834432	0.0985136	0.106716	0.0290192	0.170005	0.00459892	0.281777	4	67.476	0.01680248	0.519715	0.813977	1.08245	1.58386	0.255039	0.200195	0.136989	0.102255	0.205001	0.100522	0.3179978	0.8860972
142	0	-575.235	-516.9442	-58.29077	3.628364	2.911873	0.00437387	0.0590371	0.0294667	0.105041	0.156898	0.000744757	0.00940964	0.0271485	0.0670154	0.00149895	0.0733341	0.0456295	0.0295209	0.0481593	0.0251889	0.0561533	0.00480816	0.0169663	0.0897041	0.0701749	0.0456233	0.0192056	0.079601	0.0204158	0.0233159	0.00247772	0.0538712	0.012095	0.010751	0.000583142	0.0282533	0.0434215	0.10223	0.00759647	0.0333323	0.0364805	0.0149502	0.038003	0.0194637	0.00656616	0.05453664	-0.003225935	0.0136375	0.0643898	0.148279	0.0192725	0.0301256	0.0193868	0.114204	0.00166755	0.0562701	0.036417	0.0890683	0.215686	0.0237148	0.142379	0.0255013	0.1173993	2	87.46468	0.01302604	0.382327	0.726529	1.08204	1.8091	0.160399	0.297791	0.121729	0.113634	0.242968	0.0634787	0.1141733	1.028255
143	0	-579.6756	-525.8676	-53.80804	6.803643	2.871734	0.00653225	0.0106876	0.0430391	0.0593221	0.0335287	0.00559754	0.0047732	0.0904189	0.0399155	0.00862291	0.0154567	0.0527579	0.0262198	0.0213348	0.0133219	0.0553327	0.00450711	0.0156601	0.00725259	0.0174786	0.0100151	0.00828099	0.0285946	0.0506262	0.00590812	0.0433474	0.0069865	0.0435685	0.0933736	0.0411689	0.0526386	0.00590214	0.0419491	0.236698	0.0828297	0.0644932	0.0863177	0.0647802	0.00198282	0.0023639	0.03764316	-0.0012488	0.0188082	0.0190668	0.115096	0.0544895	0.0065353	0.0137451	0.118712	0.00150764	0.0612703	0.0314808	0.0929725	0.138771	0.0625189	0.225443	0.0395835	0.1341231	4	101.144	0.01701427	0.379089	0.72417	1.0818	1.81494	0.170536	0.313127	0.109131	0.110829	0.211707	0.0846702	0.1328743	1.009398
144	0	-590.1761	-528.1497	-62.0264	1.232285	2.625701	0.203981	0.0485533	0.0912533	0.213409	0.089394	0.0202435	0.00804667	0.0897816	0.0796346	0.286439	0.01129	0.0317998	0.0397623	0.0598525	0.0043946	0.1078	0.000261894	0.0355077	0.198291	0.0636512	0.179464	0.0204695	0.0691955	0.0414155	0.0022113	0.00612424	0.0179595	0.0168571	0.00349725	0.0193565	0.0342994	0.00880969	0.0184761	0.0408523	0.00439621	0.0209518	0.0644895	0.0211573	0.0461727	0.0379348	0.0578637	0.02209881	0.0127395	0.0801731	0.0799222	0.023859	0.0200133	0.00383702	0.0871414	0.000938669	0.131678	0.0913696	0.0944955	0.157319	0.0476363	0.123058	0.0458194	0.2325114	1	71.25988	0.01462693	0.358059	0.708444	1.07992	1.85357	0.183463	0.29335	0.125494	0.127002	0.195855	0.0748358	0.2546102	0.9132053
145	0	-601.6	-539.8841	-61.71589	3.562275	2.95213	0.0380291	0.0255751	0.129072	0.163395	0.174513	0.0179564	0.00194659	0.0544372	0.000455185	0.113963	0.0674269	0.00700021	0.0114139	0.0131113	0.0495618	0.160645	0.191761	0.0837947	0.304485	0.0639022	0.183933	0.152774	0.0452543	0.0367513	0.012508	0.0175437	0.0265102	0.0524452	0.00724984	0.0235779	0.225622	0.0981992	0.100744	0.00997928	0.0361719	7.67721e-05	0.00588817	0.401385	0.0197694	0.0905653	0.07853659	0.01737896	0.0175094	0.0215369	0.0822599	0.0669692	0.203473	0.0068263	0.0398147	0.000188885	0.120596	0.051635	0.0244841	0.0212029	0.0348686	0.286221	0.0224135	0.1684888	5	66.22628	0.04535881	0.385524	0.728843	1.08227	1.80336	0.147827	0.251168	0.187161	0.135138	0.209655	0.0690511	0.1858678	0.9064983
146	0	-594.3908	-524.2357	-70.15511	1.69767	2.587672	0.0359374	0.0469129	0.031758	0.189544	0.123689	0.00434759	0.0213048	0.0420487	0.0119654	0.203987	0.24199	0.0244746	0.0490459	0.108379	0.0322195	0.068927	0.0412688	0.0839905	0.142133	0.0491276	0.0793554	0.0020839	0.0213997	0.0091941	0.00566454	0.0936941	0.0482036	0.0623658	0.0117949	0.00420027	0.172097	0.133233	0.00212611	0.148139	0.00230303	0.126373	0.0317875	0.012745	0.0133791	0.0292184	0.07590987	0.02547379	0.0039872	0.0778348	0.089418	0.123694	0.101313	0.0130968	0.108267	0.000762806	0.0243883	0.0417484	0.0749503	0.122647	0.0413223	0.141919	0.0346525	0.1064212	4	101.2837	0.03426448	0.354614	0.705799	1.07956	1.86003	0.136541	0.222806	0.164033	0.150585	0.21575	0.110285	0.131895	0.8068632
147	0	-592.0912	-526.014	-66.07716	3.860488	1.587902	0.175252	0.144433	0.0438701	0.0254132	0.0181953	0.0132882	0.0689293	0.0698071	0.081637	0.104793	0.135317	0.116702	0.051678	0.0751629	0.139933	0.108753	0.125397	0.0200165	0.0338945	0.0778043	0.0394963	0.0141818	0.079579	0.128885	0.0563532	0.00303789	0.0615748	0.265594	0.0174326	0.00619081	0.0271268	0.00417135	0.00414946	0.070285	0.0287438	0.0742035	0.00433618	0.190364	0.0949563	0.189429	0.07595943	0.02651947	0.00959924	0.0489995	0.0642322	0.00293049	0.0379578	0.00358105	0.139419	0.00833565	0.044434	0.052461	0.0970942	0.177277	0.0357441	0.258562	0.0193732	0.1804301	2	68.57273	0.02725202	0.238588	0.602563	1.05519	2.10366	0.218278	0.176953	0.165642	0.128153	0.242094	0.06888	0.2069495	0.8718554
148	0	-576.5274	-525.4989	-51.02857	8.601483	2.123	0.0752897	0.0665087	0.00152005	0.0459142	0.011217	0.000567222	0.0619909	0.0460088	0.0415933	0.0385791	0.0327176	0.0497671	0.0153042	0.0633733	0.00801148	0.053821	0.0800891	0.000234374	0.0382716	0.0564081	0.057259	0.0920977	0.106434	0.0322971	0.0316268	0.031027	0.0193201	0.10329	0.00360881	0.0428838	0.00796369	0.0140779	0.00250307	0.0270573	0.00553205	0.0118966	0.00328205	0.130876	0.0196526	0.0618103	0.0515427	0.0222039	0.0176011	0.0582754	0.0944132	0.0302906	0.0333349	0.0127548	0.063419	0.00121502	0.050536	0.101351	0.144418	0.185652	0.0385441	0.148272	0.0199224	0.144742	3	75.79401	0.01283988	0.307528	0.667487	1.07278	1.9522	0.14203	0.314001	0.16715	0.0868146	0.213375	0.0766284	0.1669459	0.8669994
149	0	-595.122	-543.867	-51.25501	12.11161	2.044043	0.213787	0.376013	0.0658771	0.0362755	0.0922802	0.0147686	0.0835216	0.046271	0.031663	0.00196756	0.107981	0.0299629	0.0257631	0.0520218	0.0587663	0.0233941	0.0182315	0.0104245	0.00465873	0.00488517	0.0101261	0.0459899	0.18237	0.022069	0.00966347	0.064101	0.0891176	0.108621	0.00339242	0.0450345	0.0514616	0.016995	0.0174293	0.0462376	0.0396111	0.0144456	0.00248819	0.0900436	0.0947977	0.0634212	0.05580876	0.01664068	0.0122127	0.171327	0.108357	0.00022801	0.00776876	0.00896265	0.118931	0.000212072	0.0828331	0.0223184	0.121292	0.117232	0.00594574	0.122157	0.100222	0.1685906	4	57.85247	0.02825931	0.298476	0.659617	1.07105	1.97085	0.188805	0.280345	0.166092	0.117572	0.172964	0.0742227	0.1852313	0.9101627
