Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2100	-78.30163	-87.19871	8.89708	52.98344	0.585812	0.01256304	-0.006666051	0.0551987	0.00358699	0.156558	0.0793438	0.0569028	0.0104571	0.101226	0.0175781	0.0550654	0.0833183	0.0236119	0.0413777	0.0259757	0.252733	0.0370667	0.02612313	52.98344	0.0501956	0.304293	0.873904	2.77161	0.0366253	0.347417	0.0208288	0.158062	0.350272	0.0867955	0.01945708	1.342603
2200	-65.72183	-82.60122	16.87939	2.738459	0.9838865	0.1063107	0.07740987	0.0523268	0.0246944	0.0997072	0.0273745	0.0833917	0.29481	0.0456294	0.00898896	0.066425	0.0750833	0.0599977	0.0554739	0.00105221	0.0545681	0.0504772	0.02817212	2.738459	0.133728	0.471854	0.997278	2.39714	0.0449319	0.391157	0.0196243	0.0621995	0.443977	0.0381102	0.105582	0.2668269
2300	-69.30922	-81.50746	12.19824	2.182733	1.454673	0.3398406	0.4323853	0.240647	0.00384969	0.016965	0.0924273	0.00204229	0.0865109	0.123981	0.00971083	0.0829258	0.0835918	0.0167178	0.0742348	0.0114043	0.069778	0.0852135	0.08566043	2.182733	0.218235	0.580834	1.04765	2.15329	0.0512763	0.542822	9.84476e-05	0.035765	0.309493	0.0605449	0.5180457	0.165353
2400	-68.68097	-82.53453	13.85356	17.69129	0.3402763	0.04155775	0.04398558	0.109706	0.00332463	0.00686027	0.0171041	0.111271	0.0892026	0.0595996	0.00235819	0.284921	0.0022722	0.0160905	0.0427459	0.000283098	0.131785	0.122476	0.02073564	17.69129	0.00912317	0.135978	0.657638	3.19726	0.0883846	0.375493	0.030699	0.108634	0.329667	0.0671221	0.06472123	0.320384
2500	-67.29862	-83.92173	16.62312	7.917755	0.3218464	0.0298237	0.09678456	0.070635	0.000289903	0.00649954	0.281528	0.0676503	0.0356775	0.155486	0.00113687	0.0195447	0.016019	0.0342825	0.0197939	0.034347	0.204044	0.0530653	0.0009358505	7.917755	0.00723385	0.121562	0.630731	3.24047	0.0351562	0.381439	0.0279439	0.144645	0.318559	0.0922564	0.09772041	0.009576817
2600	-69.24343	-85.52562	16.2822	4.210534	0.4415789	0.07185359	0.05728318	0.0441598	0.0217211	0.0191109	0.012334	0.0154874	0.0141781	0.0413228	0.0075325	0.0465956	0.243649	0.0445908	0.19429	0.0681059	0.198582	0.0283402	0.06842312	4.210534	0.0231411	0.212078	0.772621	2.99216	0.0306532	0.357351	0.0518799	0.122257	0.363635	0.0742234	0.1257063	0.5443094
2700	-63.09351	-80.97512	17.8816	0.8516181	0.5535037	0.2020633	0.2198728	0.020423	0.00612195	0.0321082	0.0563834	0.157531	0.015079	0.0263623	0.00046348	0.00997039	0.0495836	0.387245	0.0554775	0.00756084	0.174617	0.00107263	0.005964316	0.8516181	0.0436831	0.285417	0.855608	2.81529	0.0368781	0.422257	0.0225747	0.0999438	0.354407	0.0639395	0.2258371	0.02640982
2800	-65.10241	-80.64309	15.54068	6.242742	1.087418	0.05170756	0.1558851	0.122218	0.0692125	0.0691255	0.0424225	0.153522	0.0111392	0.0764636	0.00164479	0.0360354	0.0134793	0.0672592	0.0276638	0.0216654	0.234856	0.0532919	0.012604	6.242742	0.154059	0.501538	1.0131	2.33131	0.0229284	0.402197	0.0234295	0.0324351	0.481672	0.0373377	0.1684891	0.074806
2900	-74.77927	-87.37118	12.59191	18.09536	0.8207164	0.02415818	0.01451538	0.0593497	0.30716	0.0133802	0.169207	0.0696373	0.041537	0.0284336	0.0328442	0.101466	0.00735287	0.0151857	0.0150932	0.00385857	0.0980048	0.0374901	0.03769936	18.09536	0.0999587	0.415343	0.962534	2.52216	0.0197592	0.427556	0.027593	0.205791	0.277157	0.0421439	0.05221474	0.7220061
3000	-67.51602	-82.27948	14.76346	5.128754	0.3049839	0.06156405	-0.01863268	0.0576802	0.0102127	0.0135182	0.0904811	0.156895	0.0870093	0.0892376	0.000385037	0.128176	0.0123352	0.0837611	0.013234	0.0166928	0.0945263	0.145855	0.07145384	5.128754	0.0057083	0.108378	0.604079	3.28184	0.0556134	0.349974	0.0125576	0.109603	0.410812	0.0614391	0.05282116	1.35275
3100	-74.89787	-88.65366	13.75579	12.78319	0.6885202	0.01853797	-0.008895229	0.245327	0.0128083	0.0206963	0.125852	0.13367	0.0171122	0.0384755	0.0336165	0.0538546	0.0745435	0.0123264	0.00675165	0.0825199	0.100118	0.0423278	0.06578185	12.78319	0.071738	0.358063	0.920539	2.64966	0.0530907	0.343787	0.0192605	0.0937864	0.354328	0.135747	0.05688662	1.156368
3200	-67.46227	-81.85559	14.39333	18.16198	0.3728255	0.01458725	0.02702313	0.0203622	0.0196643	0.0270084	0.12015	0.0306611	0.049581	0.0739389	0.00140082	0.109895	0.0539432	0.0472251	0.193203	0.0049973	0.08846	0.15951	0.01905588	18.16198	0.0129972	0.161184	0.700117	3.1257	0.0288473	0.410075	0.0141704	0.145341	0.368208	0.0333586	0.04607901	0.413548
3300	-70.92549	-81.2157	10.29021	16.88944	1.085431	0.04512804	-0.04341864	0.0741658	0.196456	0.236937	0.0263596	0.0128059	0.0721159	0.011849	0.000826489	0.20937	0.0317995	0.0246539	0.0011041	0.000283458	0.0894893	0.0117851	0.135462	16.88944	0.153678	0.501006	1.01283	2.33249	0.0337819	0.368585	0.0100561	0.0966171	0.468817	0.0221429	0.09204334	1.47172
3400	-70.4039	-83.8324	13.4285	12.34918	2.021396	0.03318432	0.06198489	0.0541204	0.0310176	0.0874548	0.319786	0.025935	0.0115351	0.0721592	0.0195526	0.0108507	0.0242136	0.0253505	0.0293068	0.00252956	0.229326	0.056862	0.01237586	12.34918	0.295815	0.65727	1.07052	1.9764	0.00583006	0.370954	0.0130125	0.193807	0.3111	0.105297	0.07436075	0.16643
3500	-68.49024	-79.32673	10.83649	11.83926	2.919704	0.05412905	0.002357177	0.04026	0.0963675	0.0225671	0.0789889	0.0384871	0.130627	0.037204	0.000337873	0.131596	0.0990753	0.0604206	0.0368134	0.00514763	0.197844	0.0242631	0.01689477	11.83926	0.382953	0.726983	1.08209	1.80797	0.0177508	0.468287	0.0115698	0.0834932	0.389357	0.0295419	0.01925195	0.8775616
3600	-62.47826	-76.04664	13.56838	3.368062	3.850741	0.07115191	0.08991736	0.273928	0.0622895	0.00732513	0.113284	0.00508482	0.0672204	0.0363608	0.00141424	0.120067	0.0377402	0.0152306	0.0179754	0.0173065	0.211333	0.0134419	0.044796	3.368062	0.44597	0.769884	1.08439	1.69975	0.0288606	0.409164	0.0110752	0.0921285	0.422471	0.036301	0.1347134	0.3325283
3700	-71.65944	-81.50902	9.849588	47.44481	2.035656	0.004706936	0.0009212527	0.103296	0.108298	0.00383916	0.0793213	0.06097	0.0801968	0.0175358	0.000358907	0.00719755	0.24078	0.0539796	0.017803	0.00301818	0.177605	0.0458	0.01143167	47.44481	0.297494	0.658752	1.07086	1.9729	0.0149073	0.465928	0.0263521	0.0907359	0.305417	0.0966598	0.01235292	0.9254223
3800	-67.17321	-78.42044	11.24723	54.98187	0.6494463	0.002444464	0.007820006	0.0875146	0.103849	0.00978414	0.143452	0.0266637	0.0857581	0.0560901	0.00740391	0.0577995	0.0023233	0.0494915	0.0461092	0.00652828	0.298853	0.01838	0.00129848	54.98187	0.0634407	0.338668	0.904591	2.6933	0.0231997	0.419109	0.0065435	0.145314	0.373904	0.0319301	0.009118486	0.1424008
3900	-71.63782	-84.06774	12.42992	13.92269	0.9115207	0.0465796	0.1613254	0.0465238	0.019495	0.00549227	0.0706893	0.0644001	0.0717308	0.0337735	0.014891	0.0227298	0.111443	0.220898	0.140824	0.00999995	0.111571	0.0555385	0.02111264	13.92269	0.118979	0.448441	0.983639	2.44894	0.0803392	0.423903	1.66542e-05	0.12974	0.33721	0.0287913	0.182438	0.115725
4000	-64.335	-80.0895	15.7545	6.153424	0.7940607	0.154683	0.07580182	0.122101	0.00737378	0.0919831	0.0858816	0.0130843	0.0626319	0.0439115	0.00372192	0.0705659	0.174793	0.110788	0.0397238	0.00796937	0.164774	0.000698145	0.004429275	6.153424	0.0942943	0.404732	0.955296	2.54568	0.0237511	0.477301	0.00833573	0.177975	0.274344	0.0382929	0.0802311	0.05520647
4100	-68.93668	-79.34027	10.40359	26.28724	1.740216	0.0185596	-0.01971639	0.0536004	0.0275746	0.00579779	0.0301081	0.142731	0.0100687	0.106355	0.00836685	0.0845347	0.0483966	0.0255449	0.072937	0.0203579	0.359993	0.00363367	0.04539625	26.28724	0.260162	0.624202	1.06189	2.05375	0.021589	0.338317	0.0146461	0.116087	0.447478	0.0618826	0.02567985	1.767777
4200	-69.11522	-82.68233	13.56711	5.513905	1.222152	0.06867595	-0.009015015	0.0363486	0.0516808	0.0793319	0.022235	0.0539341	0.0241497	0.0809111	0.00614539	0.00213262	0.139443	0.0473317	0.0330633	0.0265334	0.37836	0.0183991	0.04414061	5.513905	0.179044	0.534668	1.02888	2.25741	0.0282017	0.383717	0.0119859	0.12528	0.299696	0.15112	0.0351256	1.256651
4300	-65.24192	-81.23347	15.99155	7.469593	0.6977463	0.04098806	0.05449217	0.027217	0.0446179	0.165194	0.092967	0.0255272	0.0768383	0.0429459	0.0195551	0.102543	0.00314573	0.0522165	0.00964063	0.0390427	0.284871	0.0136781	0.006334922	7.469593	0.0737069	0.362465	0.92403	2.6398	0.0805193	0.479434	0.0129648	0.0947814	0.304064	0.0282364	0.06082709	0.1041464
4400	-68.28482	-83.80082	15.516	6.164648	0.4613451	0.1030971	0.03745646	0.11888	0.0913297	0.0255078	0.0646808	0.0264562	0.0243066	0.196388	0.0380047	0.0341934	0.0590984	0.00462667	0.00217029	0.0300877	0.273516	0.0107535	0.03202487	6.164648	0.026467	0.225934	0.789968	2.95763	0.0401139	0.378805	0.0323131	0.0972256	0.422004	0.0295383	0.06948133	0.4609133
4500	-68.80619	-83.85513	15.04894	8.358971	0.9242222	0.0669404	0.03152565	0.118259	0.0167495	0.0128357	0.00780515	0.00493132	0.173907	0.0705745	0.0167362	0.122329	0.130981	0.0744081	0.0908047	0.00611239	0.133652	0.0199137	0.03186424	8.358971	0.121597	0.452727	0.986214	2.43946	0.0389112	0.468118	0.00804604	0.171283	0.203707	0.109935	0.06338989	0.5026707
4600	-76.0757	-87.89455	11.81886	12.39374	3.514259	0.01745565	0.01353324	0.0965122	0.0308913	0.0140173	0.0258967	0.00343922	0.157922	0.0510717	0.042451	0.0354363	0.0329705	0.0314436	0.208789	0.0993338	0.107155	0.0626697	0.03135738	12.39374	0.425509	0.756537	1.0841	1.73386	0.0338647	0.464177	0.0149911	0.0669498	0.304481	0.115536	0.04489063	0.6985285
4700	-75.82007	-89.6408	13.82073	16.00298	0.1973162	0.01246685	0.08130507	0.111967	0.0225123	0.0638291	0.0246371	0.0888618	0.0316359	0.0137073	0.00639749	0.20575	0.0602665	0.0190831	0.199305	0.0164305	0.0620463	0.0735697	0.01032277	16.00298	0.000483581	0.0322417	0.376617	3.59066	0.113246	0.37875	0.00315188	0.149869	0.29153	0.0634526	0.09162784	0.1126597
4800	-68.4555	-81.99367	13.53816	7.780277	0.904599	0.0243469	0.1368238	0.102038	0.00571515	0.0342278	0.0673998	0.00739352	0.105866	0.0616376	0.0195793	0.108897	0.010493	0.0482571	0.131506	0.0216059	0.118929	0.156455	0.04360668	7.780277	0.117548	0.446071	0.9822	2.45418	0.0538186	0.470181	0.00575233	0.148805	0.259729	0.0617137	0.1804305	0.2416814
4900	-70.34267	-83.22969	12.88703	23.67306	0.9139095	0.007795906	0.01537912	0.203271	0.086781	0.017829	0.109729	0.0730315	0.0572764	0.0746656	0.0234646	0.00499959	0.10871	0.00175798	0.10988	0.0288732	0.038694	0.0610371	0.006819784	23.67306	0.119472	0.449253	0.98413	2.44715	0.0380276	0.401244	0.00583263	0.117585	0.381901	0.0554093	0.0221989	0.3072126
5000	-71.1289	-83.53416	12.40526	19.54919	0.568599	0.01713738	0.1079859	0.115568	0.252221	0.0580567	0.0254506	0.00720573	0.0834064	0.110552	0.0197227	0.0398237	0.0373537	0.0136085	0.0165644	0.0707585	0.0984734	0.0512348	0.00519005	19.54919	0.0467031	0.29436	0.864413	2.79452	0.0589798	0.331227	0.00311768	0.16737	0.405908	0.0333984	0.113176	0.04585823
5100	-68.35269	-82.8359	14.48321	14.08351	1.239034	0.01947734	0.05235343	0.0421465	0.130298	0.0838747	0.0413297	0.0466293	0.0101024	0.107034	0.00512911	0.0152996	0.156887	0.00617653	0.197335	0.0441141	0.0720477	0.0415965	0.01126821	14.08351	0.182055	0.538447	1.03055	2.24894	0.0118408	0.45925	0.00756714	0.079302	0.361865	0.0801749	0.06362164	0.1771128
5200	-65.56743	-80.25066	14.68324	5.283661	1.851828	0.09100655	0.04239375	0.073469	0.0122644	0.0940213	0.0559818	0.0219845	0.00217622	0.0673067	0.0157715	0.000780621	0.0802336	0.00639003	0.0528471	0.0894104	0.386151	0.0412123	0.02886584	5.283661	0.274922	0.638272	1.0658	2.02101	0.0323657	0.398668	0.0141837	0.127084	0.352251	0.075448	0.07125959	0.4050801
5300	-72.20847	-79.35286	7.144386	45.53293	3.919812	0.003612626	0.00576294	0.209634	0.0200553	0.00549477	0.173202	0.0140742	0.089435	0.110251	0.0130252	0.0772435	0.051309	0.0608579	0.0538233	0.000244952	0.0794434	0.0419063	0.01484407	45.53293	0.449902	0.77239	1.08441	1.6933	0.0225171	0.500289	0.0132959	0.0537073	0.346978	0.0632133	0.02060701	0.7203408
5400	-73.03082	-84.11031	11.07949	10.86436	2.941006	0.03219267	0.1148443	0.0129848	0.119644	0.0707174	0.201147	0.00171948	0.0149794	0.1324	0.00906263	0.0178153	0.104096	0.0200876	0.0150347	0.0264908	0.123849	0.129972	0.04106566	10.86436	0.384646	0.728208	1.08221	1.80494	0.0671225	0.301152	0.0419492	0.0726134	0.464645	0.052518	0.1559099	0.2633935
5500	-72.0352	-83.18477	11.14956	63.43929	1.336011	0.02816776	0.02929538	0.12351	0.147751	0.0172464	0.217391	0.0724732	0.0219607	0.025286	0.0120686	0.0411711	0.0114895	0.121005	0.0390944	0.0208526	0.0950947	0.0336056	0.0007547745	63.43929	0.198842	0.558771	1.03914	2.20325	0.0591908	0.511146	0.0242127	0.0867355	0.30174	0.0169754	0.03005015	0.02511716
5600	-71.20447	-82.59966	11.39519	35.60506	0.2262044	0.04591393	0.00648398	0.0321979	0.00468712	0.0217288	0.0233885	0.0139053	6.51465e-05	0.291276	0.0025981	0.3482	0.016017	0.0936762	0.0678637	0.00475631	0.0560925	0.0235481	0.06293387	35.60506	0.00118173	0.0501279	0.44855	3.50014	0.0630178	0.325249	0.00674806	0.0979707	0.479839	0.0271752	0.06941785	0.9065949
5700	-70.49467	-83.13318	12.63851	12.15855	1.25714	0.05544238	-0.01944046	0.0626328	0.271323	0.0232907	0.0227204	0.0621144	0.0633481	0.0680477	0.0163536	0.0571653	0.0775968	0.0349547	0.040293	0.0759202	0.113935	0.0103042	0.04679968	12.15855	0.185255	0.542417	1.03229	2.24004	0.0426968	0.372786	0.0237481	0.190201	0.285248	0.0853197	0.02735922	1.710564
5800	-63.38218	-80.28076	16.89858	4.815837	0.8476882	0.05867852	0.07591035	0.145571	0.0194627	0.010756	0.0715755	0.0314931	0.00577629	0.0355272	0.0197886	0.0787937	0.0413672	0.0884182	0.11495	0.0180676	0.31329	0.00516256	0.01815514	4.815837	0.105658	0.425648	0.969341	2.49935	0.0227905	0.443846	0.0208734	0.169574	0.304485	0.0384309	0.0940655	0.1930054
5900	-64.73543	-78.96738	14.23195	4.518596	3.877004	0.05059017	0.08145303	0.193749	0.0544275	0.0730582	0.0346689	0.0402767	0.0751451	0.0264436	0.00558144	0.00673513	0.0585668	0.0345593	0.0955676	0.000240456	0.244379	0.0566007	0.001873909	4.518596	0.447475	0.770845	1.0844	1.69728	0.0391946	0.468244	0.00218658	0.112435	0.347089	0.0308509	0.08332694	0.02248863
6000	-75.58773	-82.8117	7.223971	22.29843	2.322101	0.08525363	0.06666114	0.111489	0.000835716	0.0904501	0.131659	0.00207205	0.00406939	0.0940641	0.00464237	0.279595	0.0710059	0.0227715	0.106767	0.0595734	0.00715296	0.0138521	0.1194995	22.29843	0.328914	0.685408	1.0763	1.90938	0.0195013	0.405213	0.0220707	0.0995218	0.40822	0.0454735	0.1861606	0.641916
6100	-73.60491	-88.20361	14.5987	8.194116	0.6643333	0.03841571	0.1255908	0.0544039	0.0296209	0.0473729	0.111691	0.0250195	0.0725478	0.0299952	0.00288895	0.0485886	0.364426	0.00411048	0.0401304	0.12398	0.0114834	0.0337415	0.04078233	8.194116	0.0665922	0.346204	0.910899	2.6763	0.0518052	0.339914	0.00336135	0.220975	0.300076	0.0838688	0.1663731	0.2451258
6200	-63.11358	-78.38022	15.26664	6.232483	2.044269	0.03124796	0.06702479	0.0382676	0.00186933	0.0505023	0.210533	0.100113	0.0952302	0.0646421	0.00043771	0.0354686	0.00615645	0.00929496	0.227917	0.0223943	0.104642	0.0325315	0.01078185	6.232483	0.298502	0.65964	1.07106	1.9708	0.0232903	0.428839	0.0112803	0.0728621	0.413645	0.0500836	0.07780665	0.1385724
6300	-73.86029	-85.08515	11.22486	60.39729	0.3175634	0.01184759	0.0075054	0.0142226	0.225419	0.0467449	0.0471011	0.0204873	0.0652668	0.0310992	0.0473222	0.015089	0.0533206	0.161788	0.139855	0.0123543	0.0622584	0.0576724	0.005346257	60.39729	0.00682774	0.118209	0.624153	3.25081	0.0410645	0.529344	0.00385974	0.137295	0.261407	0.0270293	0.01285166	0.4159975
6400	-68.34167	-80.24011	11.89844	39.5	1.041415	0.007130869	0.01755529	0.0411963	0.0307751	0.117077	0.0377199	0.0186259	0.0362375	0.0488684	0.00570504	0.144121	0.0404742	0.0444811	0.00276143	0.0487865	0.206635	0.176535	0.01035282	39.5	0.145143	0.488856	1.00654	2.35946	0.0201547	0.533628	0.00556918	0.119347	0.30254	0.0187606	0.02790812	0.370961
6500	-78.42034	-90.41562	11.99528	7.637029	3.999923	0.01850614	0.1500436	0.0362583	0.0387632	0.0337011	0.0825329	0.12376	0.146387	0.113836	0.0590255	0.0229298	0.0704318	0.0417692	0.00219726	0.0263603	0.155055	0.0469926	0.01118958	7.637029	0.454358	0.775206	1.0844	1.68603	0.0322155	0.228848	0.0608962	0.176545	0.410651	0.0908453	0.1612332	0.06939995
