Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
12	0	-263.089	-249.001	-14.08799	40.93952	2.581068	0.02610875	0.01946592	0.0102511	0.169022	0.0274219	0.0138169	0.0182092	0.150708	0.0274575	0.0136144	0.0241282	0.0131609	0.150042	0.0547293	0.150092	0.105502	0.0718457	0.04316153	40.93952	0.35401	0.705333	1.07949	1.86116	0.177767	0.244412	0.089941	0.135902	0.141384	0.210595	0.06262745	0.6891791
13	0	-258.4306	-251.8753	-6.555295	18.34054	1.520645	0.1564626	0.03080195	0.0137708	0.0619485	0.0467369	0.0141553	0.0710036	0.00678498	0.0135878	0.0402623	0.249562	0.00302475	0.0479322	0.0878506	0.130349	0.191519	0.0215121	0.03692128	18.34054	0.228494	0.591957	1.05161	2.12794	0.266453	0.282501	0.111915	0.104976	0.148436	0.085719	0.06772323	0.545179
14	0	-262.7852	-246.4426	-16.34259	90.34339	1.54266	0.02449492	0.007371648	0.0557275	0.179692	0.0269869	0.0526863	0.00562862	0.0568869	0.0279461	0.012674	0.044082	0.104656	0.0980749	0.0717786	0.120607	0.132277	0.010296	0.01130179	90.34339	0.231838	0.595506	1.05283	2.11982	0.260115	0.258873	0.118614	0.0812235	0.149795	0.131379	0.01867343	0.6052334
15	0	-265.0795	-247.46	-17.61949	123.9404	2.043796	0.055127	0.003688665	0.0391218	0.1629	0.0683436	0.0439668	0.0390075	0.0130514	0.042533	0.0011254	0.0302113	0.0550973	0.0112692	0.126304	0.257308	0.0632452	0.046516	0.01513846	123.9404	0.298447	0.659591	1.07105	1.97091	0.232018	0.226999	0.126914	0.0793952	0.154851	0.179823	0.01882712	0.8040771
16	0	-261.4608	-255.0477	-6.413074	15.98369	2.149331	0.06156322	0.1178292	0.023265	0.181039	0.04038	0.0931157	0.0257734	0.00652463	0.0545185	0.0129465	0.117845	0.114526	0.0469331	0.0368968	0.159588	0.0434465	0.0432015	0.02982589	15.98369	0.310472	0.670008	1.07331	1.94621	0.148424	0.330321	0.0921043	0.0842669	0.15637	0.188513	0.1476551	0.2019971
17	0	-264.9419	-257.5259	-7.415982	28.9867	1.248936	0.1322867	0.03444261	0.0518189	0.151843	0.122166	0.0365753	0.0275725	0.0435907	0.0889579	0.0842122	0.0550264	0.113712	0.0751977	0.0752322	0.0410922	0.0162159	0.0167871	0.02484364	28.9867	0.183809	0.540628	1.03151	2.24405	0.334522	0.173373	0.165319	0.0868819	0.116984	0.12292	0.05928625	0.4190455
18	0	-270.9526	-248.8631	-22.0895	156.5098	2.783135	0.009193953	0.002421465	0.103282	0.227626	0.0399984	0.0157867	0.00356071	0.00567598	0.0150149	0.04929	0.0236031	0.105887	0.0810958	0.0588629	0.207393	0.0241462	0.0387765	0.001953234	156.5098	0.371756	0.718767	1.08121	1.82826	0.217901	0.234191	0.0817087	0.131665	0.149505	0.185029	0.0043747	0.4464842
19	0	-258.4692	-255.4868	-2.982365	12.7932	1.248274	0.2564118	0.119859	0.119705	0.0740281	0.091433	0.0181448	0.0376167	0.119218	0.0218257	0.00101527	0.04318	0.309851	0.0314195	0.0332278	0.0814343	0.0005114	0.0173905	0.009297759	12.7932	0.183692	0.540483	1.03145	2.24438	0.259789	0.189256	0.0841812	0.123468	0.117583	0.225722	0.1291568	0.07198815
20	0	-254.295	-248.8911	-5.403986	21.98177	1.026324	0.1167601	0.03843623	0.0338985	0.173835	0.10299	0.0401471	0.0082151	0.064692	0.00204482	0.0244368	0.0481833	0.0375733	0.033504	0.117222	0.131791	0.117832	0.0636348	0.01205908	21.98177	0.142176	0.484524	1.00423	2.36907	0.262761	0.28123	0.126582	0.0842177	0.12867	0.116539	0.05049531	0.2388159
21	0	-263.8383	-254.2419	-9.596342	34.2198	1.577393	0.04762017	0.0607787	0.00898696	0.0672114	0.0430518	0.0199862	0.0203998	0.0833234	0.176702	0.0224182	0.104523	0.0332942	0.0175806	0.0546635	0.150548	0.115497	0.0818141	0.01025352	34.2198	0.237034	0.600951	1.05466	2.10735	0.276798	0.32285	0.105451	0.0769807	0.103855	0.114065	0.07103222	0.1443503
22	0	-252.1972	-245.0529	-7.144353	21.48483	3.685763	0.1484341	0.08433388	0.0208093	0.111066	0.0914798	0.0253183	0.00184147	0.0139873	0.00682639	0.00522453	0.074981	0.111734	0.130541	0.138104	0.20244	0.0522005	0.0134467	0.02221936	21.48483	0.43622	0.76359	1.0843	1.71589	0.237009	0.177645	0.103213	0.119299	0.187202	0.175632	0.1065532	0.2085282
23	0	-261.2022	-247.9637	-13.2385	41.66009	2.489008	0.04551344	0.06427819	0.0269648	0.111442	0.307632	0.0198556	0.0279199	0.000761388	0.0686018	0.0963117	0.02548	0.0202396	0.00571371	0.0190075	0.0729258	0.158559	0.0385847	0.02959731	41.66009	0.345412	0.698634	1.0785	1.87745	0.259449	0.21445	0.138517	0.0976654	0.0842504	0.205668	0.0938755	0.3152826
24	0	-259.133	-247.9473	-11.18572	48.15419	1.715036	0.04250058	0.03023307	0.0609081	0.156762	0.331315	0.0460966	0.0200602	0.0411334	0.0345455	0.0160951	0.0394135	0.00827412	0.0630107	0.0106345	0.138658	0.00711835	0.0259752	0.008473035	48.15419	0.256713	0.620832	1.0609	2.06156	0.264324	0.188254	0.174023	0.0690781	0.149366	0.154954	0.03870611	0.2189069
25	0	-265.3985	-255.1036	-10.29493	45.03579	1.260567	0.031957	0.03586612	0.0654966	0.0487318	0.0262302	0.0253245	0.0284979	0.0236444	0.064945	0.10798	0.019961	0.289633	0.0333891	0.0143551	0.159714	0.0915909	0.000506149	0.009838623	45.03579	0.185858	0.543159	1.03261	2.23837	0.181615	0.230666	0.127867	0.110796	0.13601	0.213046	0.04570475	0.2152648
26	0	-252.0081	-249.2339	-2.774234	11.39982	1.805441	0.2215645	0.1195876	0.0708112	0.0298477	0.0673203	0.0771471	0.0605359	0.0263823	0.0655269	0.00228874	0.034672	0.165467	0.00564671	0.0167188	0.162149	0.104104	0.111382	0.03001806	11.39982	0.26889	0.63259	1.06426	2.03426	0.216604	0.25491	0.143058	0.110391	0.122358	0.152678	0.1496057	0.2006479
27	0	-263.6147	-253.7789	-9.835756	42.50476	0.7200501	0.04626595	0.04630987	0.0243793	0.144942	0.168738	0.0121584	0.00438849	0.0128366	0.0196459	0.0213685	0.0184514	0.0163643	0.0674735	0.0199174	0.135135	0.252556	0.0816456	0.03226791	42.50476	0.0784751	0.372839	0.932078	2.61661	0.246098	0.237604	0.0976899	0.0772582	0.212459	0.128891	0.07857778	0.4106493
28	0	-265.009	-250.5825	-14.42641	64.488	3.202274	0.03789678	0.02575205	0.0251651	0.120801	0.0348258	0.0592658	0.0205072	0.0472459	0.0399293	0.00665659	0.0265761	0.0662364	0.104295	0.0976263	0.204398	0.123205	0.0232661	0.001748561	64.488	0.404329	0.742146	1.08335	1.77018	0.259065	0.258455	0.0883308	0.127216	0.119554	0.147379	0.02750061	0.06358261
29	0	-269.8712	-256.8209	-13.05028	65.22552	1.21855	0.06856464	0.03468919	0.0116256	0.00447646	0.0807457	0.00306878	0.0046137	0.0328786	0.110336	0.0427383	0.0648453	0.0256914	0.0360591	0.0562449	0.497809	0.0130635	0.0158036	0.005097044	65.22552	0.178398	0.533852	1.02851	2.25924	0.213894	0.195586	0.157913	0.0878566	0.199943	0.144808	0.03978623	0.1281107
30	0	-273.6987	-263.1713	-10.52736	39.48482	0.6028039	0.1166138	0.02362263	0.00718399	0.185316	0.0868479	0.0418649	0.00666671	0.130091	0.0429625	0.061602	0.0227671	0.0746831	0.0543959	0.00844353	0.13841	0.040012	0.098754	0.003471298	39.48482	0.0536869	0.313827	0.882743	2.74974	0.228476	0.135208	0.144015	0.142392	0.124585	0.225325	0.02709393	0.1281209
31	0	-257.295	-250.0028	-7.292258	22.41959	1.371369	0.1949019	0.09092681	0.111598	0.0944724	0.0884124	0.00695282	0.000849061	0.0959046	0.0340148	0.0116435	0.117962	0.0458955	0.0108769	0.000856367	0.219882	0.151594	0.00908471	0.02963931	22.41959	0.20475	0.565645	1.04188	2.18772	0.246762	0.199313	0.102165	0.137059	0.17344	0.141262	0.1205661	0.2458345
32	0	-255.0614	-248.9208	-6.140593	19.98859	1.230222	0.09139904	0.05654373	0.0258601	0.222014	0.0457038	0.0276415	0.0232263	0.188378	0.0907254	0.0191039	0.0303315	0.0498577	0.0419178	0.0388623	0.127744	0.0105202	0.0581141	0.07270619	19.98859	0.180487	0.536484	1.02969	2.25334	0.248194	0.174833	0.101558	0.117717	0.154313	0.203386	0.1292499	0.562524
33	0	-253.4344	-246.8325	-6.601889	10.7858	2.278537	0.181421	0.1358789	0.0431416	0.190227	0.081607	0.071986	0.00617778	0.0102974	0.0137767	0.0515166	0.0401015	0.0651086	0.0218361	0.0141084	0.31017	0.000901341	0.0790445	0.09701753	10.7858	0.324401	0.681702	1.07562	1.91828	0.166887	0.268399	0.084445	0.112857	0.153828	0.213585	0.2328964	0.4165695
34	0	-265.2363	-254.4288	-10.80752	54.18794	0.841856	0.04781595	0.007070986	0.094288	0.166163	0.0291416	0.0737313	0.0181094	0.0426228	0.0572969	0.0371222	0.0402349	0.0247963	0.0439561	0.0082265	0.274166	0.0815456	0.00859896	0.02290729	54.18794	0.104429	0.423455	0.96791	2.50421	0.240282	0.22171	0.0919683	0.0928319	0.135462	0.217746	0.02997827	0.7641296
35	0	-262.7865	-249.6766	-13.10992	65.60946	0.9618136	0.04999203	0.0282112	0.0332046	0.0661425	0.16489	0.00718658	0.00812314	0.0482227	0.0275815	0.0259356	0.0440913	0.0557811	0.0909878	0.028892	0.258967	0.131744	0.0082496	0.003941987	65.60946	0.129273	0.464965	0.993373	2.41239	0.159756	0.236068	0.112697	0.070402	0.217123	0.203954	0.03215319	0.1226002
36	0	-274.7514	-253.9816	-20.76983	214.6703	0.9118278	0.02052666	0.009150803	0.00440975	0.105856	0.0125781	0.0128312	0.012155	0.0222426	0.00325019	0.137174	0.000863073	0.0724374	0.179453	0.145142	0.105559	0.139349	0.0467	0.001345334	214.6703	0.119043	0.448545	0.983702	2.44871	0.230552	0.274278	0.124561	0.10935	0.16114	0.100119	0.01049614	0.1281742
37	0	-266.6372	-253.231	-13.40625	30.96143	4.234178	0.0623232	0.06787332	0.0019201	0.0990529	0.113133	0.153243	0.0217484	0.0242477	0.0150099	0.0384443	0.0394598	0.189815	0.022699	0.0847321	0.0425765	0.115747	0.0381703	0.01850061	30.96143	0.466782	0.782937	1.0843	1.66598	0.290504	0.169641	0.157344	0.0915164	0.126944	0.16405	0.08637393	0.214192
38	0	-261.4359	-248.8326	-12.60321	44.07229	3.601601	0.06474706	0.03637833	0.0578509	0.0784209	0.0953379	0.156683	0.00463686	0.0105074	0.0123918	0.0250428	0.0141589	0.00253997	0.0167188	0.0927686	0.396747	0.0172816	0.018914	0.001304632	44.07229	0.43104	0.760198	1.08422	1.72454	0.291162	0.208845	0.145885	0.055025	0.162846	0.136236	0.03768296	0.03462127
39	0	-259.4419	-253.8233	-5.618549	13.43732	1.136014	0.267692	0.08935452	0.0215529	0.00169354	0.110862	0.0478182	0.040836	0.0578861	0.0174375	0.0854335	0.0766257	0.00288948	0.124415	0.027434	0.219975	0.0885282	0.0766119	0.03842423	13.43732	0.163266	0.514136	1.01933	2.30327	0.324355	0.237426	0.133056	0.0713927	0.124006	0.109763	0.1277787	0.3007091
40	0	-259.7131	-250.7043	-9.008863	21.50666	4.231709	0.05289673	0.07619358	0.0301957	0.0975465	0.091183	0.0228642	0.00788549	0.0261365	0.0839476	0.110065	0.034199	0.0682164	0.0253334	0.0314922	0.170129	0.105152	0.0956546	0.002097321	21.50666	0.466655	0.782859	1.0843	1.66619	0.192319	0.178029	0.175026	0.11932	0.14299	0.192317	0.0782909	0.02678883
41	0	-258.2569	-248.9027	-9.35419	23.71449	1.884746	0.05500553	-0.01211942	0.0253229	0.0572158	0.0532377	0.0357925	0.00413251	0.0758358	0.0210385	0.0323032	0.0501247	0.236086	0.0182339	0.00485664	0.184837	0.0849308	0.116051	0.07632469	23.71449	0.279117	0.64217	1.06682	2.01189	0.19736	0.30365	0.114103	0.113867	0.128309	0.142711	0.06420527	1.18876
42	0	-269.0622	-253.6429	-15.41933	30.20684	2.200979	0.04248593	0.09239792	0.0301756	0.0597069	0.165397	0.0101592	0.028751	0.0479477	0.0804846	0.010052	0.0398322	0.0267098	0.112406	0.127906	0.107633	0.113286	0.0395531	0.07523579	30.20684	0.31614	0.674814	1.07429	1.93475	0.28921	0.192377	0.120743	0.0885828	0.19055	0.118537	0.1676337	0.4488106
43	0	-263.0029	-249.5189	-13.48392	34.848	1.617542	0.1013251	-0.005400609	0.02038	0.167063	0.114407	0.00334056	0.0144025	0.0180163	0.0485795	0.0125004	0.118567	0.0102055	0.0604282	0.00887488	0.343114	0.0192055	0.0409152	0.02857828	34.848	0.242922	0.60702	1.05664	2.09342	0.284904	0.263501	0.0816868	0.0976956	0.155931	0.116281	0.02317767	1.233009
44	0	-263.3168	-250.9362	-12.38056	43.79724	1.951324	0.09457563	-0.007074533	0.0174622	0.177399	0.171073	0.0134462	0.00853224	0.0924998	0.00183192	0.0250444	0.0593695	0.0294244	0.0168633	0.101806	0.111058	0.0917394	0.0824506	0.08336538	43.79724	0.287394	0.649736	1.06872	1.99415	0.214208	0.292772	0.0905023	0.0952588	0.171953	0.135306	0.07629084	1.092731
45	0	-257.2224	-252.7641	-4.458312	14.16391	2.911139	0.1064305	0.1349473	0.00914375	0.132666	0.0812064	0.0375354	0.0835476	0.0308576	0.0332222	0.0612946	0.0564339	0.0971815	0.0440385	0.0356966	0.153884	0.0316415	0.11165	0.0257157	14.16391	0.382268	0.726486	1.08204	1.8092	0.298388	0.27507	0.0765228	0.136646	0.099937	0.113436	0.160663	0.1600598
46	0	-269.7475	-249.227	-20.52051	218.093	1.4395	0.01270352	0.01285734	0.0200432	0.132001	0.0599221	0.00953387	0.0183097	0.0448432	0.0552464	0.0323531	0.0394945	0.0988308	0.0107104	0.0912039	0.155312	0.22223	0.00996602	0.0009442555	218.093	0.215823	0.578166	1.04666	2.15935	0.187145	0.28918	0.0588898	0.107478	0.207322	0.149986	0.01380159	0.0684164
47	0	-260.5259	-248.2506	-12.2753	49.57714	2.740418	0.05872111	0.03253338	0.0371937	0.103823	0.232988	0.0154244	0.0107013	0.0549483	0.0427882	0.000784023	0.0986547	0.00964388	0.203762	0.023979	0.0961511	0.0662798	0.00287861	0.02545636	49.57714	0.368127	0.716061	1.08089	1.83492	0.260792	0.229323	0.128792	0.121266	0.145093	0.114734	0.05798974	0.4389804
48	0	-263.3386	-248.2	-15.1386	46.61231	3.925149	0.02703047	0.021476	0.00489836	0.135683	0.0329337	0.0195718	0.0558115	0.119061	0.0909696	0.027499	0.0889626	0.0746998	0.0237646	0.00134815	0.220811	0.000871695	0.103113	0.01203409	46.61231	0.450202	0.77258	1.08441	1.69281	0.276909	0.246712	0.110066	0.109983	0.134341	0.12199	0.03351008	0.3591184
49	0	-253.6883	-247.6993	-5.988957	11.91439	1.563867	0.108406	0.1586287	0.0531133	0.0795519	0.0460566	0.0125642	0.0347291	0.0597596	0.00765558	0.0441565	0.0304254	0.0618944	0.179891	0.0541512	0.228985	0.0514351	0.0556311	0.08645638	11.91439	0.235022	0.598853	1.05396	2.11216	0.245959	0.241225	0.0897456	0.116946	0.146864	0.15926	0.2450851	0.3527607
50	0	-252.9614	-248.8888	-4.072628	10.69971	2.666584	0.173273	0.07309851	0.0220396	0.0686912	0.0286196	0.00771675	0.0183538	0.00530327	0.130861	0.0298287	0.000433253	0.00492405	0.222681	0.0163227	0.256921	0.138366	0.0489391	0.03069328	10.69971	0.361702	0.71122	1.08029	1.84679	0.344664	0.217216	0.0997579	0.0639469	0.171193	0.103222	0.1037918	0.2957197
51	0	-262.5472	-250.1608	-12.38641	49.09709	3.731886	0.05979283	0.04494422	0.00347336	0.171483	0.0333333	0.00832781	0.00566256	0.0296893	0.0541513	0.00745719	0.0811961	0.0791974	0.0934573	0.108735	0.253546	0.00456795	0.0657213	0.002129867	49.09709	0.438998	0.765395	1.08434	1.71127	0.234889	0.260074	0.0837446	0.0763455	0.226467	0.118481	0.04707409	0.045245
52	0	-266.9158	-249.3091	-17.60672	54.38967	3.110257	0.01435784	-0.008477757	0.0414762	0.199125	0.0473028	0.0293635	0.0208711	0.124815	0.102912	0.0187953	0.0436988	0.0648575	0.0907508	0.0328758	0.129921	0.0318191	0.021416	0.04238237	54.38967	0.397616	0.737456	1.08301	1.78192	0.266	0.24059	0.0725249	0.0585418	0.18418	0.178163	0.03390461	1.250047
53	0	-262.417	-253.939	-8.477943	21.84876	1.255529	0.1279292	0.0515336	0.0316787	0.143991	0.0870671	0.0586499	0.0487924	0.0573236	0.026258	0.113537	0.08373	0.0585885	0.0927627	0.0522007	0.0941445	0.0264644	0.024811	0.02198918	21.84876	0.184972	0.542067	1.03214	2.24082	0.216463	0.237167	0.134473	0.102784	0.157451	0.151662	0.07352278	0.2990798
54	0	-258.7287	-250.0785	-8.650158	25.53401	1.940551	0.1158797	0.09523921	0.031574	0.249458	0.0325048	0.0170481	0.00107608	0.0713809	0.128703	0.0438169	0.0115582	0.0261705	0.127716	0.0186557	0.104428	0.0551468	0.0807616	0.03549008	25.53401	0.286073	0.648539	1.06843	1.99696	0.220548	0.214197	0.0880906	0.118592	0.220777	0.137796	0.1307293	0.2714776
55	0	-254.3819	-248.8893	-5.492647	15.08271	2.383691	0.05884272	0.07331325	0.00816801	0.178772	0.0463174	0.0523906	0.0500729	0.0633647	0.0155636	0.0516679	0.0491965	0.0986927	0.055365	0.0364525	0.162818	0.0651571	0.0660006	0.007102125	15.08271	0.335145	0.690462	1.07718	1.89722	0.264418	0.273719	0.106431	0.128376	0.123536	0.10352	0.08041537	0.08831801
56	0	-257.6794	-249.7977	-7.881656	19.15609	2.832735	0.09277385	0.06057496	0.00954269	0.0869002	0.144378	0.0587498	0.0125328	0.21622	0.023147	0.0243546	0.0748562	0.0206413	0.0414872	0.0214307	0.164603	0.031398	0.0697574	0.001935575	19.15609	0.375893	0.721825	1.08156	1.82073	0.28369	0.235994	0.111186	0.110811	0.130995	0.127324	0.06251053	0.03096398
57	0	-253.7249	-251.1626	-2.562375	4.868439	2.143322	0.2748284	0.1774337	0.0104274	0.169127	0.108451	0.0407882	0.0216707	0.0778856	0.0597737	0.0127628	0.0422947	0.152866	0.0160686	0.0474353	0.133478	0.104013	0.00295649	0.03688486	4.868439	0.309803	0.669437	1.07319	1.94757	0.225566	0.27592	0.0858713	0.122477	0.161607	0.128558	0.2143185	0.172103
58	0	-256.6579	-253.0514	-3.606471	9.703166	1.43341	0.2118049	0.1542835	0.0171963	0.104486	0.129978	0.0624263	0.14009	0.018601	0.0660377	0.00882647	0.0162744	0.00741774	0.0472165	0.137858	0.148667	0.0441395	0.0507863	0.03379699	9.703166	0.21485	0.577084	1.04626	2.16181	0.210875	0.330505	0.134749	0.0582898	0.158862	0.10672	0.1880805	0.1796943
59	0	-272.027	-250.1034	-21.92364	154.0533	2.374082	0.01084161	0.004426113	0.052055	0.171581	0.0668987	0.0447484	0.101274	0.0728576	0.0556113	0.0279234	0.0853543	0.0390657	0.0475122	0.0158309	0.154414	0.0437047	0.0211691	0.02164543	154.0533	0.334184	0.689687	1.07705	1.89908	0.230085	0.180813	0.142618	0.110809	0.201799	0.133876	0.02607154	0.830232
60	0	-263.1929	-249.1289	-14.06393	102.867	1.719781	0.02751567	0.01649145	0.00861605	0.0184703	0.0188736	0.0170923	0.0405947	0.128788	0.032967	0.0119075	0.0851946	0.0302091	0.184827	0.197847	0.133427	0.0624164	0.0287687	0.0002807573	102.867	0.257366	0.621473	1.06109	2.06007	0.299909	0.304555	0.0876858	0.0975711	0.106765	0.103514	0.01677221	0.01673944
61	0	-256.5628	-246.5901	-9.972719	27.31094	2.3447	0.09586584	0.03321548	0.0032626	0.12554	0.019182	0.00904289	0.0179909	0.0733347	0.00870223	0.0110191	0.102298	0.0869508	0.0105189	0.0507218	0.320187	0.0828209	0.0784286	0.05703151	27.31094	0.33122	0.687287	1.07663	1.90486	0.205626	0.282704	0.0916231	0.0901565	0.172482	0.157408	0.09024699	0.6319491
62	0	-264.2948	-252.653	-11.64182	64.53531	1.006438	0.03464697	0.03459958	0.0522525	0.0616563	0.156224	0.0146733	0.0503532	0.0412938	0.0141538	0.0838178	0.0344678	0.0064455	0.00346799	0.178623	0.164089	0.000159263	0.138323	0.002491696	64.53531	0.138237	0.478678	1.00106	2.38203	0.274248	0.204404	0.111648	0.11408	0.189174	0.106446	0.03709127	0.06717743
63	0	-268.5507	-255.8036	-12.74717	38.78678	1.426117	0.08743074	0.04191023	0.0167431	0.0265879	0.0260722	0.0108769	0.0613124	0.0297003	0.0454074	0.0148152	0.111394	0.181897	0.176605	0.0617286	0.0314832	0.178356	0.0270201	0.04177576	38.78678	0.21368	0.575778	1.04577	2.16477	0.147462	0.262261	0.125458	0.144543	0.172315	0.147962	0.083686	0.4991966
64	0	-255.6147	-249.2596	-6.355165	14.09626	3.899236	0.08832682	0.06614678	0.0516924	0.0639433	0.0466998	0.0736353	0.0064525	0.0522557	0.060038	0.00602648	0.0144799	0.321693	0.0748204	0.0355683	0.09724	0.0776327	0.0178225	0.04963675	14.09626	0.44874	0.771651	1.0844	1.69521	0.18054	0.200702	0.117502	0.100064	0.15417	0.247022	0.1157835	0.428703
65	0	-256.7365	-247.1702	-9.566287	16.20263	4.599839	0.06494216	0.08338063	0.0622428	0.121483	0.0887903	0.0085928	0.0029995	0.128114	0.0104835	0.0491967	0.0428182	0.00547588	0.0238191	0.0751479	0.244492	0.100036	0.0363075	0.04863406	16.20263	0.484558	0.793693	1.08392	1.63783	0.233621	0.257152	0.097584	0.106217	0.179812	0.125614	0.1320147	0.3683989
