Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-279.1498	-263.7508	-15.39907	1.798642	1.747931	0.00861312	0.13662	0.0277611	0.00965911	0.0193375	0.0130165	0.39659	0.0177811	0.073012	0.0263002	0.060461	0.0302065	0.11085	0.021752	0.0300193	0.0366059	0.0240389	0.0042281	0.0578864	0.0317379	0.136915	0.0558983	0.00938186	0.00238022	0.11994	0.0241582	0.0193114	0.0699184	0.078234	0.0594749	0.359739	0.00861914	0.0417874	0.0116523	5.83557e-05	0.0450277	0.15766	0.10294	0.237429	0.126352	0.0448462	0.134296	0.0303935	0.0553394	0.0086894	0.00419157	0.0795021	0.0121131	0.07160198	0.06966597	0.0372117	0.151504	0.122151	0.0879004	0.0158963	0.0195596	0.119327	0.0771688	0.0670173	0.166661	0.00459129	0.0396373	0.00458443	0.0791066	0.00768356	0.3764366	11	24.24465	0.1732964	0.261209	0.62522	1.06218	2.05139	0.158315	0.313135	0.171322	0.0848619	0.198585	0.0737807	0.4461026	0.8438342
100	-267.409	-260.057	-7.352025	1.707975	4.025382	0.00783956	0.00811992	0.1372	0.104442	0.0274598	0.0247456	0.249031	0.0507923	0.00468758	0.0352613	0.0401042	0.00644996	0.0226926	0.0618215	0.0145943	0.0115522	0.00578854	0.0353047	0.0047903	0.00272916	0.130027	0.01755	0.00155725	0.171876	0.141042	0.0212461	0.0448123	0.0895638	0.0104646	0.117939	0.451157	0.0236403	0.00637425	0.00682629	0.0251505	0.0386127	0.0267854	0.0807165	0.0882047	0.0686201	0.066347	0.245585	0.0107111	0.0307538	0.00823268	0.0304967	0.00737968	0.0119487	0.06473795	0.03152346	0.0146331	0.040983	0.113209	0.0959377	0.0237618	0.0411459	0.0453352	0.0363978	0.255256	0.0828845	0.0089831	0.0940378	0.102655	0.00952459	0.0352553	0.7165719	8	15.873	0.1573947	0.455751	0.776082	1.0844	1.68377	0.174856	0.283346	0.133099	0.116381	0.173995	0.118323	0.7480954	0.9578617
200	-279.5727	-255.8326	-23.74012	1.814949	4.495851	0.00542113	0.0921953	0.256811	0.00570229	0.019849	0.0876073	0.12585	0.0096751	0.131753	0.0252459	0.201927	0.00731605	0.0375784	0.179664	0.0950206	0.00617219	0.0643095	0.00181221	0.00743931	0.0463118	0.0036366	0.0771637	0.273974	0.0119944	0.117304	0.00088234	0.0068104	0.18457	0.000550285	0.00500301	0.121423	0.0135619	0.0195435	0.00437076	0.00915954	0.279741	0.165102	0.0940828	0.111518	0.0262329	0.0631087	0.642615	0.00170811	0.109768	0.0816695	0.0105519	0.0170324	0.0203211	0.08780477	0.08186938	0.0158521	0.079531	0.0961758	0.066041	0.0200434	0.0110727	0.0234236	0.0341692	0.114802	0.0509535	0.0059307	0.146298	0.0644314	0.209203	0.062073	0.4853798	13	16.06192	0.09268737	0.479688	0.790781	1.08405	1.64548	0.248691	0.270794	0.143777	0.0986746	0.174743	0.0633213	0.5672492	0.855673
300	-277.7116	-264.2967	-13.41487	1.324908	2.589856	0.206355	0.0219058	0.0281606	0.00826568	0.0317617	0.0479285	0.0869939	0.0148697	0.0274775	0.02908	0.020199	0.0135843	0.155673	0.0119019	0.00696728	0.113512	0.00472349	0.00187693	0.0377827	0.00387373	0.154527	0.0122721	0.0340577	0.0133473	0.296263	0.000397784	0.00480696	0.0105327	0.0366716	0.182842	0.0336029	0.169809	0.000304165	0.0801062	0.0244029	0.0765395	0.110305	0.201592	0.0651393	0.00439799	0.00458931	0.00315352	0.0861996	0.0916912	0.0209651	0.00386629	0.039382	0.0270804	0.05756786	-0.0233222	0.0209398	0.000276336	0.0643049	0.0813386	0.18047	0.000840987	0.0561065	0.0522902	0.0979414	0.0419742	0.0364761	0.0217492	0.0308047	0.304406	0.0100813	0.6148003	11	24.58744	0.1459481	0.354813	0.705953	1.07958	1.85966	0.26575	0.230968	0.16322	0.126402	0.177712	0.0359486	0.5914781	1.03943
400	-299.4743	-271.7493	-27.72507	1.612643	1.908136	0.0515405	0.0415811	0.155069	0.0439593	0.110862	0.146931	0.0915017	0.10389	0.055213	0.0734779	0.00576277	0.0324975	0.143717	0.119212	0.02025	0.236264	0.0180154	0.098138	0.0497384	0.0590069	0.186874	0.117179	0.0773324	0.00718179	0.177914	0.0743739	0.0122973	0.0208882	0.103745	0.0583549	0.0303273	0.384174	0.0144491	0.147452	0.0880076	0.0468654	0.358983	0.257203	0.155049	0.0413889	0.0358139	0.00820898	0.00858903	0.1341	0.228305	0.467644	0.00207653	0.359921	0.09053477	-0.09675751	0.0315592	0.10284	0.124974	0.16664	0.00693312	0.0224782	0.0586968	0.0180115	0.0876428	0.0269357	0.0245678	0.0660406	0.107928	0.0943974	0.0603544	0.5810889	11	13.75489	0.1363196	0.282057	0.644875	1.06751	2.00556	0.193015	0.292392	0.16109	0.156478	0.12335	0.0736756	0.4843314	1.199775
500	-287.1219	-260.3769	-26.74505	1.063034	4.913187	0.0854831	0.00267985	0.00766604	0.0681207	0.03201	0.0026267	0.10237	0.000889701	0.0129582	0.00683408	0.0122664	0.115321	0.0631835	0.0577865	0.136006	0.0110144	0.00183364	0.0278641	0.0103124	0.237073	0.610786	0.0505441	0.0315339	0.0182771	0.322058	0.0965555	0.0143725	0.129851	0.132521	0.109481	0.00869563	0.334429	0.0278147	0.015409	0.0761792	0.113853	0.0261871	0.0943353	0.0265885	0.0139796	0.252416	0.00955787	0.159612	0.350952	0.174257	0.172522	0.0377772	0.0707595	0.1006912	-0.06849433	0.0114232	0.0440313	0.0590979	0.12969	0.063334	0.0126414	0.0727125	0.0245328	0.0740742	0.0954178	0.00869629	0.182723	0.0939197	0.032405	0.0953004	0.6063661	10	16.31055	0.1316915	0.498432	0.80185	1.08345	1.61627	0.253144	0.246553	0.190962	0.0553116	0.20738	0.0466493	0.5378718	1.127343
600	-296.6536	-258.6703	-37.98323	0.7855935	1.985223	0.021669	0.0130482	0.0016313	0.0446476	0.0663174	0.0201912	0.168963	0.0431906	0.585124	0.0110966	0.023535	0.0163098	0.0628577	0.0154727	0.246159	0.0610657	0.544029	0.515052	0.0431813	0.196565	0.196574	0.00103266	0.0926538	0.126825	0.0846292	0.112495	0.0899722	0.0638687	0.0322462	0.0103272	0.0145175	0.0163374	0.820419	0.30477	0.0917198	0.0479707	0.222277	0.1079	0.00958509	0.0354177	0.000822801	0.0570201	0.0050685	0.139012	0.608276	0.111083	0.00309009	0.223141	0.1104038	-0.07072652	0.0250694	0.12719	0.145984	0.0703122	0.0473977	0.026166	0.12681	0.0106336	0.0646291	0.0681134	0.000813667	0.0777225	0.0480222	0.0679615	0.0931745	0.6315714	8	15.17894	0.1423063	0.291504	0.653433	1.06962	1.98545	0.175784	0.247194	0.203413	0.0741873	0.24292	0.0565009	0.5608449	1.126107
700	-273.5517	-263.2828	-10.26897	2.050977	4.2471	0.00463457	0.066834	0.0413531	0.173539	0.0291842	0.0425205	0.19173	0.0719865	0.0107362	0.151081	0.0488556	0.0244981	0.0687083	0.0116664	0.0682588	0.0470229	0.13046	0.120229	0.0152038	0.0283953	0.0220181	0.0025051	0.0195457	0.0368511	0.0203268	0.0119343	0.0100695	0.0470861	0.0900148	0.0224183	0.253956	0.0210841	0.00209206	0.238945	0.00669684	0.00876741	0.0178992	0.125726	0.0171834	0.0167358	0.0710366	0.274428	0.0017017	0.0141086	0.0458071	0.142522	0.115544	0.22543	0.06031068	-0.04629281	0.017134	0.0554866	0.124888	0.0519502	0.0755961	0.027818	0.0432282	0.0256301	0.202454	0.0734209	0.0102737	0.137044	0.043505	0.0611399	0.0504303	0.4475091	10	17.55584	0.1975729	0.467442	0.783343	1.08429	1.66493	0.256595	0.240004	0.161692	0.116516	0.16607	0.0591226	0.4012163	1.115381
800	-277.7651	-263.8294	-13.93567	1.019975	7.31896	0.000517144	0.145795	0.078533	0.231517	0.00537468	0.0411114	0.302647	0.0221915	0.00109564	0.0300377	0.015349	0.021949	0.020076	0.00579411	0.0520032	0.0823988	0.0318554	0.0161334	0.0557122	0.00938856	0.212084	0.0840301	0.0299758	0.0117491	0.0642633	0.00517004	0.349497	0.0493874	0.104786	0.0492834	0.153376	0.083402	0.0592213	0.0217528	0.0123499	0.0140954	0.0408215	0.17852	0.00540555	0.0156903	0.0685084	0.136743	0.0082436	0.0299304	0.0340437	0.10051	0.0180646	0.0820685	0.05756795	-0.1406755	0.0198462	0.0409535	0.0956177	0.176622	0.0807024	0.0393451	0.0857134	0.0578405	0.133326	0.0231236	0.100881	0.0564539	0.00505422	0.0811308	0.00339017	0.7521351	13	18.0152	0.1101558	0.576874	0.844415	1.07821	1.5005	0.204099	0.283689	0.167787	0.0905888	0.140583	0.113253	0.6114595	1.230065
900	-311.2449	-266.2477	-44.9972	0.906517	3.562418	0.0929816	0.00713194	0.0224581	0.0936931	0.513343	0.0509332	0.131293	0.0866556	0.023855	0.0412676	0.0232029	0.0665552	0.263987	0.0899913	0.0554335	0.0374081	0.713049	0.117102	0.0741565	0.0326564	0.333942	0.00778724	0.0502896	0.00279404	0.314588	0.0846555	0.00458054	0.00539921	0.840107	0.148422	0.551873	0.026911	0.231171	0.00078763	0.0702302	0.603124	0.320665	0.128107	0.063855	0.0810419	0.00313916	0.135471	0.0243783	0.0927075	0.0158721	0.117779	0.0200218	0.0572603	0.1587687	0.03452227	0.000259304	0.0335552	0.064443	0.106234	0.00831223	0.0285081	0.141491	0.0596682	0.198473	0.155614	0.00516568	0.104637	0.000673151	0.000826134	0.0921399	0.5349038	10	19.24032	0.1496123	0.428579	0.758574	1.08417	1.72868	0.216825	0.313122	0.104575	0.112741	0.18141	0.0713276	0.569426	0.9393736
1000	-277.8953	-258.804	-19.0912	3.137838	5.537554	0.00472814	0.0665607	0.0286513	0.024532	0.00254316	0.126262	0.140309	0.00532246	0.147683	0.00212608	0.0420651	0.0232218	0.0577977	0.0911876	0.066991	0.111883	0.00288029	0.0127126	0.0468352	0.0343407	0.0237941	0.1805	0.0358964	0.00655206	0.101722	0.0482782	0.0999261	0.0525071	0.0678092	0.0214601	0.0109297	0.000192583	0.00564196	0.125854	0.0281797	0.0311187	0.00699365	0.0534945	0.00440969	0.00733892	0.0302062	0.374157	0.0448623	0.105754	0.0219714	0.178398	0.00400863	0.00919148	0.06593695	-0.1862618	0.00773496	0.0546827	0.144884	0.125665	0.18582	0.00567346	0.0319794	0.0510292	0.119664	0.0557932	6.71935e-05	0.108334	0.0198073	0.0816454	0.00722044	0.5360919	7	19.65614	0.1083142	0.52298	0.815798	1.08226	1.57896	0.178102	0.35191	0.172618	0.05776	0.191643	0.0479668	0.3498301	1.532435
1100	-283.5021	-267.3925	-16.10958	2.087056	2.115036	0.0182364	0.0138842	0.0368008	0.0412778	0.0191846	0.16885	0.128174	0.0153572	0.0501458	0.00660163	0.00915601	0.006763	0.148202	0.0119488	0.0831758	0.0170433	0.000951876	0.00600818	0.0476561	0.0176298	0.184238	0.0880908	0.0971776	0.0947308	0.0741597	0.105282	0.0378338	0.0681511	0.139148	0.093964	0.0941502	0.0382583	0.0244767	0.104674	0.00993678	0.0288443	0.0186077	0.118928	0.0736954	0.0206864	0.0034219	0.204989	0.0305381	0.280454	0.0240699	0.195632	0.378644	0.0179564	0.08669508	0.03238486	0.0195865	0.17123	0.164501	0.079059	0.0417139	0.0287824	0.119553	0.0236438	0.0744794	0.0232483	0.0176202	0.106927	0.0226816	0.0438571	0.0631159	0.4502577	9	21.70502	0.1685697	0.30663	0.666714	1.07262	1.95404	0.197819	0.266191	0.117906	0.0738373	0.270197	0.0740496	0.4826426	0.932901
