Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
577	0	-244.7066	-245.9708	1.264206	14.30892	1.98245	0.289276	0.0799823	0.136754	0.000815711	0.0096893	0.245201	0.0147431	0.015081	0.745018	0.115004	0.0282907	0.208859	0.00823405	0.778685	0.779345	0.0101741	0.2810135	0.08195678	0.0358097	0.23759	0.0263294	0.0388466	1.29703e-05	0.014735	0.0441053	0.105602	0.0159989	0.0991517	0.0561028	0.046013	0.17394	0.0908496	0.0149133	0.02385527	14.30892	0.291171	0.653134	1.06954	1.98615	0.196381	0.242907	0.110654	0.102687	0.136475	0.210895	0.105812	0.2254494
578	0	-240.0378	-255.4461	15.40831	125.7053	1.13846	0.109162	0.0226949	0.0163585	0.0156394	0.021061	0.00398631	0.0241613	0.0741975	0.22444	0.0483108	0.0610078	0.0302253	0.0312064	0.0311605	0.0228239	0.0418474	0.04661714	0.003635301	0.0334715	0.0381048	0.0737793	0.0342017	0.0138028	0.134801	0.022431	0.0279105	0.0446173	0.0221235	0.0227403	0.0142518	0.366561	0.0619048	0.0892993	0.02546142	125.7053	0.163724	0.51475	1.01963	2.3019	0.188233	0.320887	0.077521	0.0870995	0.180065	0.146194	0.02909672	0.8750615
579	0	-206.4049	-247.5706	41.16567	635.5828	1.608562	0.0039961	0.00115233	0.000160088	0.00715965	0.0137092	0.00352906	0.000546462	0.00380516	0.00113709	0.00145817	0.00416228	0.00557001	0.00524192	0.000136446	0.00716118	0.00321265	0.007783467	0.00198708	0.0184927	0.109246	0.0320874	0.0201149	0.0547567	0.0022031	0.00544971	0.000870238	0.0804818	0.0821623	0.0832888	0.211277	0.0728046	0.201229	0.0255365	0.0005178585	635.5828	0.241616	0.605683	1.05621	2.09649	0.228652	0.237186	0.116056	0.0877784	0.183936	0.146392	0.002504939	0.206735
580	0	-202.621	-249.0242	46.40319	746.9634	1.694734	0.00100721	0.00208259	9.65916e-05	0.000459157	0.0034361	0.00169165	0.000757688	0.00546084	0.000505638	0.00392894	0.0005199	0.000246571	0.00263297	0.00391113	0.00656633	0.00540287	0.003392506	0.002993278	0.00893493	0.063324	0.358747	0.0224107	0.0159878	0.0123011	0.0184452	0.0147442	0.0516589	0.0653415	0.0728641	0.0544408	0.177336	0.0463027	0.0171618	0.001134403	746.9634	0.253899	0.618057	1.06007	2.06797	0.202215	0.286703	0.169605	0.0677187	0.128672	0.145086	0.004127681	0.2748283
581	0	-198.0986	-244.9741	46.87543	362.3033	2.083956	0.00357681	0.000504757	0.000283955	0.00653773	0.00974604	0.00210529	0.00102414	0.000479982	0.00525228	0.00138947	0.0136526	0.00504577	0.00276991	0.000585804	0.0015705	0.000275344	0.002663005	0.002091079	0.0162241	0.0524534	0.106177	0.00408087	0.0685857	0.0345552	0.0284676	0.0288578	0.0440762	0.0176087	0.146647	0.0236853	0.118313	0.28441	0.0258594	0.004246174	362.3033	0.303095	0.663654	1.07196	1.9613	0.281357	0.257756	0.121606	0.0715725	0.180217	0.0874905	0.006337253	0.6700339
582	0	-230.3426	-245.9587	15.61616	114.2046	2.368826	0.0121075	0.0303062	0.00386237	0.102384	0.078496	0.0542983	0.0209369	0.0577717	0.136594	0.0877659	0.133986	0.0215453	0.0322422	0.0116371	0.0119886	0.000888367	0.04102324	0.01226182	0.0388145	0.140231	0.107482	0.0407102	0.010669	0.0745386	0.0013181	0.0244922	0.0239558	0.0934332	0.151027	0.0627959	0.142411	0.0609751	0.0271454	0.02010237	114.2046	0.333657	0.689262	1.07697	1.90011	0.231039	0.186226	0.122668	0.106345	0.134439	0.219283	0.03236419	0.6211299
583	0	-238.6282	-248.6619	10.03369	33.66493	2.022708	0.183726	0.00792511	0.0771796	0.0528064	0.0725426	0.176279	0.00203302	0.129731	0.0790187	0.0468664	0.000839554	0.136442	0.0674444	0.0166031	0.0987476	0.0586159	0.1446185	0.004612815	0.058284	0.0360801	0.190016	0.0140737	0.0310945	0.0109761	0.0544009	0.0699251	0.0752498	0.0355433	0.102017	0.117698	0.130612	0.0502636	0.0237652	0.09643301	33.66493	0.29597	0.657407	1.07055	1.97608	0.270625	0.170033	0.11089	0.093425	0.121307	0.233721	0.1010458	0.9543493
584	0	-235.4456	-248.8024	13.35683	14.29286	7.462581	0.0355647	0.108958	0.0532692	0.199911	0.138127	0.00375955	0.02257	0.0753716	0.030718	0.110322	0.0480472	0.157073	0.105748	0.0506761	0.0966218	0.000573242	0.0718087	0.1728962	0.0374502	0.0333996	0.102865	0.0264106	0.0012239	0.0552677	0.0731422	0.0228517	0.0588724	0.107512	0.128064	0.0128799	0.184897	0.149393	0.00577083	0.03862087	14.29286	0.58045	0.846223	1.07788	1.49545	0.181279	0.159353	0.0952132	0.0819382	0.136248	0.345969	0.2115171	0.1825898
585	0	-253.2535	-251.0332	-2.22028	8.549123	6.619758	0.216153	0.277592	0.504852	0.0528223	0.0817809	0.122825	0.0986539	0.184333	0.685055	0.0232361	0.247337	0.12393	0.00717164	0.38961	0.0167129	0.747951	0.2060333	0.1044386	0.0142876	0.194123	0.0346263	0.0142255	0.0111214	0.0542926	0.0514141	0.0263305	0.0779125	0.00549547	0.150641	0.00904063	0.149322	0.0107035	0.196464	0.1162618	8.549123	0.558022	0.834702	1.07984	1.52744	0.22352	0.370416	0.124054	0.0631282	0.135265	0.0836168	0.2207004	0.5267856
586	0	-236.4846	-245.5391	9.054554	11.07956	2.804407	0.327467	0.0191082	0.371729	8.37805e-05	0.303688	0.146852	0.114498	0.0829782	0.112109	0.210282	0.133978	0.0913656	0.00257022	0.0914685	0.189981	0.152623	0.1830593	0.07479179	0.0346596	0.159388	0.0935982	0.0164379	0.024737	0.0222083	0.0656955	0.0482483	0.0599034	0.00252277	0.0149871	0.0604638	0.268292	0.0874828	0.0413752	0.001628666	11.07956	0.373541	0.720089	1.08136	1.82501	0.286851	0.171656	0.129448	0.11316	0.158254	0.140631	0.07642045	0.02131191
587	0	-226.4924	-241.8521	15.35966	15.04999	1.760372	0.206869	0.04023	0.00312631	0.165917	0.106524	0.0597841	0.17066	0.246137	0.00542059	0.145636	0.0667768	0.0463229	0.0742862	0.0531656	0.149739	0.17524	0.1152363	0.1264157	0.0396382	0.221735	0.128148	0.0745369	0.0176603	0.00622978	0.0172953	0.0495006	0.0335022	0.00380549	0.00936034	0.0215468	0.21585	0.0181472	0.143044	0.01813005	15.04999	0.26289	0.626846	1.06265	2.04761	0.192522	0.255355	0.138916	0.101282	0.164272	0.147653	0.1445458	0.1254277
588	0	-247.5051	-250.6402	3.135142	44.083	2.753371	0.316419	0.0697434	0.167986	0.00802755	0.00336135	0.0150286	0.0673705	0.0189126	0.119576	0.000771862	0.0924568	0.0914968	0.252346	0.0666191	0.0526129	0.0210936	0.05310274	0.009099905	0.0338223	0.280787	0.0949827	0.0070211	0.0088413	0.0549931	0.00185465	0.0206132	0.0490526	0.0483558	0.0707737	0.0530788	0.252865	0.0138404	0.00911815	0.28304	44.083	0.369234	0.716889	1.08099	1.83288	0.215466	0.302869	0.184452	0.0802358	0.0864804	0.130497	0.2921399	0.9688509
589	0	-241.5392	-247.1627	5.623494	28.81299	3.613066	0.0313629	0.350974	0.0818407	0.0436786	0.230461	0.065315	0.0267248	0.114901	0.316175	0.0729456	0.115969	0.0298925	0.0603574	0.301973	0.00169791	0.063611	0.1816236	0.01322195	0.024399	0.0411777	0.166611	0.05316	0.0123147	0.0517169	0.0122725	0.0496831	0.0143535	0.00228852	0.0105389	0.202197	0.272211	0.0656994	0.0213763	0.04050005	28.81299	0.431755	0.760667	1.08423	1.72335	0.21884	0.237213	0.0638907	0.103227	0.163535	0.213295	0.053722	0.7538821
590	0	-238.2996	-251.2021	12.90246	27.7916	2.264068	0.0387145	0.0462014	0.00713661	0.206742	0.0448728	0.0831516	0.0105818	0.0832433	0.0848685	0.22946	0.120172	0.0448625	0.0299138	0.074421	0.0230537	0.00950542	0.08394095	0.04910004	0.0261543	0.0555786	0.0906076	0.0148745	0.0180907	0.0590098	0.0255827	0.195813	0.023015	0.111559	0.0556205	0.00292	0.145301	0.10248	0.0733932	0.04390009	27.7916	0.322883	0.680446	1.07538	1.92129	0.267096	0.158366	0.13836	0.117401	0.170414	0.148363	0.09300014	0.4720433
591	0	-218.645	-247.3572	28.7122	211.929	1.455269	0.00751067	0.00380277	0.00176551	0.00707272	0.051758	0.00798265	0.0213398	0.0100332	0.00335838	0.0207014	0.0102241	0.0200826	0.0319622	0.00417471	0.0198627	0.042655	0.01245495	0.006687528	0.0811571	0.0725265	0.158581	0.0381417	0.0774974	0.0202076	0.031981	0.00476487	0.0221103	0.242035	0.0789967	0.0446935	0.0497131	0.0687773	0.00881667	0.001441621	211.929	0.218329	0.580937	1.04768	2.15305	0.233562	0.19707	0.129087	0.0754984	0.195977	0.168806	0.008129149	0.1773397
592	0	-238.9969	-250.4364	11.43953	68.41286	0.5999374	0.106422	0.129392	0.082723	0.0603833	0.0523108	0.0370008	0.0206946	0.13415	0.306629	0.0949029	0.0944478	0.0103719	0.0443688	0.0250689	0.0125686	0.0647311	0.05990869	0.0173577	0.033876	0.017271	0.133349	0.0849552	0.0653363	0.0839575	0.00852861	0.0498244	0.0231153	0.058825	0.0562888	0.161155	0.0575186	0.139923	0.0260761	0.00359713	68.41286	0.0530952	0.312237	0.881287	2.75338	0.219325	0.237922	0.158371	0.0886259	0.135394	0.160362	0.02095483	0.1716611
593	0	-237.0319	-253.2671	16.23518	105.0045	1.034079	0.0607321	0.0246787	0.0203508	0.217489	0.0393779	0.041245	0.0153724	0.140146	0.0259958	0.0728493	0.00492673	0.0154969	0.008088	0.0813948	0.0462903	0.0115785	0.0486345	0.009665512	0.0333207	0.0309272	0.0858454	0.0719361	0.00269017	0.0370961	0.041404	0.0691434	0.0809085	0.154256	0.0650842	0.189586	0.0850003	0.0355078	0.0172937	0.002671843	105.0045	0.143703	0.486761	1.00542	2.36411	0.255283	0.169604	0.168185	0.115664	0.0808174	0.210448	0.01233735	0.2165653
594	0	-213.112	-244.7214	31.60942	57.05117	1.346271	0.0293836	0.0287146	0.0355431	0.00033309	0.0175114	0.00557978	0.00720081	0.00390434	0.0774204	0.00385099	0.0151977	0.0247838	0.0227175	0.0298444	0.000765914	0.0269185	0.02872837	0.0117144	0.0703293	0.0751626	0.131287	0.00143829	0.0165148	0.0644883	0.0303847	0.0470894	0.0105861	0.0537771	0.000733877	0.0770711	0.153158	0.0534509	0.214529	0.004084994	57.05117	0.200568	0.560794	1.03996	2.19868	0.239867	0.196748	0.11615	0.0873339	0.217666	0.142236	0.01579939	0.2585539
595	0	-230.5712	-249.2346	18.66346	25.6681	3.38406	0.0199802	0.0360222	0.0801193	0.000250937	0.025823	0.0121907	0.0187264	0.064994	0.0995114	0.0422122	0.000982248	0.00950162	0.0158138	0.0951978	0.0817595	0.0169936	0.08350078	0.002095306	0.0109867	0.148908	0.0591242	0.00476423	0.042927	0.081132	0.0152267	0.151611	0.114001	0.0168528	0.00969048	0.0153161	0.191503	0.00746286	0.130494	0.02932262	25.6681	0.416952	0.750796	1.08385	1.7484	0.227181	0.214372	0.0952061	0.145607	0.16931	0.148323	0.03141793	0.9333086
596	0	-255.1673	-254.3383	-0.8289554	12.33092	1.623011	0.404334	0.46828	0.271175	0.2312	0.601018	0.0181541	0.0608907	0.513791	0.102746	0.767839	0.144861	0.00900763	0.200383	0.750846	0.0323552	0.139017	0.3173967	0.1937184	0.0742276	0.0989806	0.159469	0.0536385	0.0095522	0.0175076	0.0674971	0.0278178	0.0591903	0.0841331	0.111978	0.110317	0.0379865	0.0265585	0.061146	0.02808259	12.33092	0.243715	0.607828	1.0569	2.09156	0.212765	0.141363	0.180996	0.0872133	0.159163	0.218499	0.2218009	0.1266117
597	0	-231.3608	-247.1744	15.81354	15.98745	3.732922	0.170478	0.135255	0.0755692	0.00315869	0.198337	0.0211925	0.00868077	0.0116472	0.0302844	0.121049	0.110566	0.0939675	0.0550625	0.175592	0.151584	0.013959	0.1150685	0.07608685	0.0515343	0.133194	0.269175	0.0238724	0.00882319	0.0110461	0.00905645	0.0299445	0.0653868	0.0394215	0.159378	0.13852	0.0344783	0.00707097	0.0190984	0.007527132	15.98745	0.43906	0.765436	1.08434	1.71117	0.213918	0.211901	0.0727021	0.0938803	0.229241	0.178357	0.08361398	0.09002241
598	0	-228.6156	-244.2007	15.58515	50.21228	1.662675	0.0776524	0.113553	0.109416	7.64109e-05	0.0437471	0.0414413	0.0288374	0.00707225	0.0457421	0.0226726	0.0376418	0.126522	0.0965138	0.0984497	0.00409623	0.0256936	0.06412021	0.02718652	0.0467818	0.0985544	0.108012	0.0118746	0.0235668	0.0315741	0.00652701	0.0553885	0.0240133	0.0018557	0.0050278	0.0497837	0.367563	0.0171334	0.152343	0.04941807	50.21228	0.249394	0.61357	1.0587	2.07834	0.203356	0.233728	0.192575	0.0950597	0.179921	0.0953605	0.07660458	0.6451059
599	0	-226.9527	-251.8333	24.88058	36.00287	2.032453	0.219859	0.0798034	0.0162956	0.00264169	0.000879409	0.0255653	0.00590681	0.0236074	0.0308975	0.0125172	0.0118026	0.0354955	0.0194781	0.0262187	0.0704964	0.0207152	0.03693628	0.02358726	0.0944662	0.0846872	0.069621	0.0201081	0.00433497	0.0827822	0.0771147	0.0732135	0.0470615	0.0473463	0.170534	0.0111322	0.144515	0.043659	0.0294244	0.01243328	36.00287	0.297118	0.658421	1.07078	1.97368	0.159442	0.215766	0.114745	0.0864164	0.167831	0.2558	0.03602054	0.3451721
600	0	-226.9931	-251.4098	24.4167	45.29678	3.171133	0.0361792	0.00708598	0.0176026	0.0114539	0.00786821	0.0472845	0.0684854	0.00537443	0.025867	0.0104345	0.0956163	0.0798626	0.00118072	0.0163329	0.0665162	0.000380251	0.02459143	0.02683769	0.0645055	0.124673	0.0817937	0.0499917	0.00102369	0.132757	0.111195	0.0117658	0.0602282	0.0171645	0.0470664	0.00293178	0.122097	0.0316305	0.141176	0.01497487	45.29678	0.402082	0.740584	1.08324	1.77409	0.300693	0.255459	0.0715427	0.096033	0.101253	0.17502	0.04181256	0.3581428
601	0	-250.2339	-258.7153	8.481405	61.60065	2.828542	0.371842	0.0194168	0.301103	0.0141095	0.0150841	0.0622424	0.00820998	0.138506	0.236245	0.222594	0.00637751	0.0577538	0.00314967	0.0155241	0.0097575	0.0716991	0.0946993	0.06000907	0.0456854	0.109854	0.0679724	0.122381	0.0755597	0.00413713	0.0620429	0.0292476	0.0794676	0.0404552	0.0795249	0.0497059	0.0211958	0.101848	0.110923	0.00955247	61.60065	0.375547	0.72157	1.08153	1.82136	0.295619	0.258167	0.0918938	0.084722	0.0698386	0.199759	0.06956154	0.137324
602	0	-242.3206	-254.0052	11.68462	54.81866	0.7282265	0.0903583	0.124208	0.036849	0.0277966	0.0623016	0.00373734	0.00508004	0.0845424	0.0957513	0.140607	0.0869403	0.0952994	0.00140251	0.251177	0.0777761	0.0587027	0.09817609	0.009425733	0.00130068	0.0736718	0.0120715	0.0568023	0.0219859	0.181465	0.0514205	0.176024	0.153597	0.0840178	0.00189001	0.0433484	0.0898324	0.0510035	0.00156955	0.01747934	54.81866	0.0802248	0.376549	0.934895	2.60833	0.21105	0.276669	0.117206	0.128684	0.107966	0.158425	0.02690507	0.649667
603	0	-217.0076	-244.1369	27.12934	104.7248	3.037363	0.00667625	0.0197106	0.0197738	0.035743	0.0362083	0.00920462	0.00150969	0.0430345	0.00377361	0.00176688	0.0199741	0.0366077	0.00126372	0.0111885	0.016109	0.0428415	0.03331531	0.01424827	0.0340129	0.163945	0.145685	0.00540482	0.0092552	0.0188706	0.00356643	0.0358269	0.02795	0.0472614	0.0806738	0.0864269	0.30658	0.00210324	0.0324378	0.0002323273	104.7248	0.392132	0.733576	1.08269	1.7916	0.244884	0.224522	0.132658	0.0940199	0.16804	0.135876	0.0144806	0.01604404
604	0	-232.5508	-246.1451	13.59427	10.27939	2.349659	0.038611	0.305117	0.0123882	0.262637	0.260944	0.0312836	0.0352908	0.0236996	0.00915582	0.129053	0.00964348	0.0678072	0.111578	0.00774232	0.25697	0.195391	0.09533708	0.1297614	0.0176335	0.0168911	0.0389621	0.0384378	0.0116728	0.0315303	0.137726	0.067875	0.0541879	0.0540382	0.00665595	0.102104	0.16531	0.189098	0.0678782	0.02114158	10.27939	0.331723	0.687696	1.0767	1.90388	0.229992	0.268298	0.147065	0.085661	0.141812	0.127172	0.150903	0.1401005
605	0	-231.4885	-247.1677	15.67914	27.3506	3.161747	0.0508117	0.0624232	0.000791028	0.116985	0.167936	0.00491518	0.033098	0.213342	0.0224417	0.0725809	0.0236257	0.0426355	0.0167626	0.114368	0.0204435	0.159274	0.08150993	0.05502932	0.123497	0.0274369	0.0762307	0.127039	0.00508932	0.0127779	0.0230047	0.010618	0.0113301	0.00924953	0.00843009	0.0201078	0.111087	0.145583	0.288519	0.01168617	27.3506	0.4014	0.740108	1.08321	1.77529	0.230291	0.161569	0.129699	0.1336	0.18121	0.163631	0.06671549	0.1751642
606	0	-239.9991	-252.7475	12.74841	36.35359	1.067241	0.0115027	0.0630414	0.00043813	0.141125	0.0571223	0.0892993	0.00409651	0.0116536	0.0963323	0.15681	0.0128704	0.000169311	0.0939996	0.138643	0.023755	0.00577946	0.1090695	0.05225423	0.0622846	0.128435	0.0448625	0.0685138	0.00542689	0.0543036	0.00308547	0.048503	0.0919337	0.0186167	0.00689125	0.176156	0.105673	0.0493234	0.13599	0.07045664	36.35359	0.150172	0.49607	1.01031	2.34345	0.132003	0.206718	0.203631	0.148556	0.167809	0.141283	0.1227109	0.5741679
607	0	-251.1716	-256.8024	5.630803	21.0216	1.298935	0.0817108	0.11987	0.166294	0.0446075	0.017843	0.175484	0.463655	0.107792	0.233532	0.423459	0.0888395	0.0218371	0.220935	0.00638022	0.00821265	0.233305	0.1997708	0.009507205	0.0517606	0.217218	0.00465445	0.158018	0.0221251	0.028968	0.0786928	0.00144818	0.0148062	0.19715	0.10343	0.0188938	0.0852896	0.00279394	0.0147519	0.04624618	21.0216	0.192526	0.551267	1.03605	2.22015	0.123944	0.223365	0.111601	0.123768	0.170128	0.247194	0.05575339	0.8294775
608	0	-235.7209	-245.0957	9.374802	7.990839	4.087173	0.437069	0.209562	0.257944	0.0561918	0.00573812	0.142658	0.0531541	0.0404727	0.197324	0.341025	0.0139061	0.336961	0.000552851	0.00898052	0.0413492	0.0667416	0.1182272	0.1575019	0.015692	0.166047	0.100142	0.00254788	0.00804258	0.0290025	0.0927769	0.0404221	0.0142817	0.133385	0.0177354	0.00799836	0.0399949	0.244227	0.0877047	0.06518038	7.990839	0.459088	0.778171	1.08438	1.67836	0.158873	0.342174	0.124001	0.0742658	0.145016	0.155671	0.2226823	0.2927057
609	0	-230.6755	-248.7675	18.09197	43.09498	1.701173	0.00268543	0.0224587	0.00143922	0.0045285	0.0566655	0.0199754	0.0093414	0.289712	0.000967671	0.00554882	0.111801	0.0191344	0.138842	0.000856176	0.0986642	0.0746822	0.05140917	0.003903145	0.0251597	0.0329286	0.263938	0.035809	0.0960731	0.0118266	0.00251111	0.00513131	0.0957233	0.0171381	0.0156583	0.09783	0.255198	0.0435988	0.00147639	0.05145497	43.09498	0.254795	0.618943	1.06034	2.06593	0.199639	0.266927	0.11628	0.0925421	0.222466	0.102147	0.05535812	0.9294928
610	0	-234.0783	-251.819	17.7407	146.5664	1.047291	0.0406146	0.0246273	0.0361792	0.0127625	0.0474268	0.000345338	0.00436045	0.064749	0.0321739	0.0249063	0.044527	0.113066	0.0179178	0.134492	0.0108845	0.030272	0.05299067	0.02070244	0.0212382	0.190996	0.0167633	0.0361221	0.0105194	0.0422722	0.0437508	0.00506328	0.118318	0.0126469	0.0772584	0.00423509	0.274522	0.128681	0.0176128	0.006063796	146.5664	0.146292	0.490519	1.00741	2.35577	0.197244	0.314789	0.0903324	0.0973981	0.159159	0.141078	0.02676623	0.2265465
611	0	-244.8804	-252.7191	7.83876	157.9934	0.9859667	0.188986	6.09527e-05	0.0204953	0.0205149	0.0445936	0.194286	0.0187622	0.00695372	0.115396	0.037061	0.0371047	0.143644	0.20873	0.111547	0.0300141	0.0810502	0.1034428	0.007232305	0.0160952	0.0329443	0.0930281	0.333479	0.0523317	0.0125285	0.0496475	0.0169151	0.0349711	0.173554	0.0578922	0.00947977	0.0204639	0.0784243	0.0182451	0.006747583	157.9934	0.134145	0.472493	0.997635	2.39573	0.284589	0.172009	0.170978	0.0709765	0.123401	0.178048	0.01397989	0.4826636
612	0	-212.7867	-242.6258	29.83912	50.97241	3.773891	0.0106129	0.0112089	0.0268081	8.37726e-05	0.000497549	0.00812394	0.00959174	0.0179728	0.0719102	0.00929923	0.00171165	0.0304186	0.0314962	0.0311401	0.0339923	0.0155999	0.01648872	0.04194696	0.0172365	0.127984	0.0961717	0.0592806	0.00400321	0.0366729	0.133544	0.0554619	0.0797201	0.0102687	0.0724345	0.0237842	0.192038	0.011882	0.0795173	0.008554661	50.97241	0.441493	0.767008	1.08436	1.70714	0.283208	0.207673	0.15663	0.0992942	0.0886529	0.164542	0.05050162	0.1693938
613	0	-239.9454	-247.3297	7.384377	19.94192	1.932412	0.19751	0.0241598	0.0520513	0.037511	0.0564666	0.0085407	0.136515	0.027561	0.308543	0.18651	0.0114105	0.00133408	0.0379573	0.101194	0.0986293	0.532384	0.1133462	0.1338724	0.0339155	0.0918766	0.120295	0.0459021	0.00281532	0.127944	0.0499432	0.0122135	0.0140716	0.0805726	0.101163	0.00892928	0.259306	0.00586407	0.0451877	0.06447336	19.94192	0.285071	0.647629	1.0682	1.9991	0.208643	0.200766	0.138507	0.0838535	0.111297	0.256934	0.1983458	0.3250554
614	0	-233.6018	-251.5226	17.92078	66.43091	1.122602	0.0482201	0.0986656	0.0217487	0.0335338	0.067307	0.0660809	0.0316609	0.0272733	0.123741	0.0183417	0.0735693	0.0500025	0.0180412	0.00949148	0.0268146	0.109571	0.04803815	0.03878746	0.0322728	0.0368222	0.0105929	0.0384676	0.00798107	0.0385138	0.0304727	0.195479	0.0131825	0.230982	0.0587307	0.0268417	0.0311265	0.211145	0.0373899	0.02138707	66.43091	0.160747	0.510737	1.01768	2.31084	0.263139	0.194241	0.103633	0.0931764	0.171871	0.173941	0.06017453	0.3554173
615	0	-229.0379	-247.2643	18.22641	35.12998	1.263407	0.0408645	0.0185454	0.114415	0.00898762	0.032607	0.0806513	0.0145801	0.142322	0.249786	0.00246362	0.0282833	0.00844021	0.0771184	0.0677421	0.126473	0.0770106	0.08421998	0.0403293	0.0243226	0.146722	0.054331	0.00283318	0.0347512	0.0534355	0.0198426	0.140379	0.0163039	0.0382172	0.0598715	0.000548079	0.150888	0.13927	0.118284	0.007397835	35.12998	0.186356	0.543771	1.03287	2.237	0.238349	0.248324	0.0993656	0.108832	0.159415	0.145715	0.04772713	0.1550027
616	0	-245.2273	-252.6513	7.424026	4.028587	0.7989787	0.121124	0.260277	0.00780631	0.371201	0.697682	0.0572905	0.0611731	0.215667	0.13894	0.416627	0.0224019	0.231184	0.0120415	0.0357986	0.159379	0.0886605	0.1659063	0.5670148	0.0258276	0.0455019	0.186592	0.00964727	0.031555	0.0369032	0.0144199	0.055401	0.00615109	0.0591914	0.00706056	0.0780909	0.278794	0.164626	0.000237709	0.0528959	4.028587	0.0953414	0.406723	0.956672	2.54126	0.224346	0.301204	0.14973	0.0887913	0.0942767	0.141651	0.6199107	0.08532826
617	0	-226.237	-248.329	22.09202	35.39037	1.567011	0.0689331	0.0452645	0.154214	0.00365845	0.0508281	0.0100329	0.0416346	0.027808	0.13613	0.0478266	0.0843357	0.0219671	0.0200676	0.0407126	0.0201304	0.00613442	0.05184338	0.02294088	0.0675212	0.0623109	0.13006	0.0334296	0.00197391	0.0785992	0.00153252	0.0843722	0.0467591	0.0267455	0.0256443	0.0101549	0.317157	0.0798285	0.0339109	0.02209885	35.39037	0.235491	0.599343	1.05413	2.11104	0.29942	0.206767	0.10866	0.094578	0.169193	0.121383	0.04503973	0.4906524
618	0	-223.6869	-253.8139	30.12702	24.11578	3.051815	0.0203171	0.00480904	0.000540045	0.0735603	0.0310339	0.0168877	0.00387455	0.0343392	0.0194793	0.0404038	0.101711	0.0107201	0.0315444	0.0255838	0.0221516	0.0248421	0.02189413	0.0291962	0.0443464	0.0765491	0.00660159	0.123729	0.00529992	0.0960289	0.0168398	0.212851	0.0281018	0.0983419	0.0253382	0.0954529	0.0707492	0.0164083	0.083362	0.02747741	24.11578	0.393231	0.734357	1.08276	1.78965	0.196802	0.144767	0.121169	0.19682	0.115163	0.225278	0.05667362	0.4848361
619	0	-230.5448	-246.1271	15.58235	42.17746	4.118426	0.045204	0.0941749	0.176755	0.0177807	0.0241048	0.0814051	0.0353806	0.00905316	0.110186	0.0704286	0.0183948	0.00105719	0.0572581	0.0350702	0.0321428	0.23307	0.06538959	0.0634679	0.0369224	0.110357	0.0569708	0.0767274	0.0197211	0.020271	0.115946	0.0208014	0.0546759	0.103178	0.0854447	0.00847635	0.0860056	0.0778303	0.126672	0.01041326	42.17746	0.460752	0.779207	1.08436	1.67568	0.304977	0.211682	0.0994509	0.0906453	0.15507	0.138174	0.07388116	0.1409461
620	0	-238.9694	-249.1896	10.22016	22.64591	2.088842	0.232056	0.0800069	0.0792144	0.0110428	0.075033	0.168349	0.0289983	0.14493	0.277194	0.153398	0.0832438	0.0469475	0.246793	0.100077	0.153881	0.0809828	0.1203405	0.1063652	0.0270654	0.0986143	0.1146	0.0342695	0.0214976	0.0101285	0.162457	0.0201764	0.140297	0.0946053	0.00148528	0.0173338	0.0745069	0.0322022	0.150761	0.009935063	22.64591	0.303654	0.66414	1.07206	1.96014	0.276017	0.268233	0.102415	0.0901629	0.140389	0.122783	0.1163003	0.08542597
621	0	-230.4056	-251.8493	21.44368	47.2329	0.9864545	0.0707728	0.0825248	0.033893	0.000518399	0.0854373	0.0219258	0.00320131	0.0295768	0.116267	0.052975	0.0993833	0.00393194	0.0259438	0.0332541	0.0513865	0.0294718	0.05424985	0.03940737	0.0406529	0.106682	0.0719436	0.0360772	0.0440382	0.00249698	0.153719	0.00611137	0.0520004	0.0488752	0.047168	0.120331	0.112452	0.136807	0.0206454	0.006286381	47.2329	0.134243	0.472642	0.997719	2.3954	0.275832	0.219132	0.171967	0.0795454	0.156469	0.0970543	0.04569375	0.1375764
622	0	-235.2469	-249.7175	14.47056	13.84189	1.307601	0.0521166	0.107002	0.00427694	0.162616	0.0621716	0.0753824	0.0467277	0.162178	0.00634854	0.0988558	0.230252	0.175364	0.250563	0.103689	0.0504638	0.0541235	0.1093118	0.09675861	0.0216068	0.104721	0.0231181	0.029755	0.00696889	0.15039	0.153623	0.0487684	0.0578508	0.0221939	0.0203026	0.0269914	0.227107	0.0777642	0.0288397	0.01100142	13.84189	0.194014	0.553049	1.0368	2.21614	0.298344	0.168023	0.154758	0.0979866	0.0998007	0.181088	0.10776	0.1020919
