Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
846	0	-272.3592	-249.7373	-22.62184	283.5498	1.924436	0.02131044	0.009294878	0.122203	0.0241509	0.0348208	0.0336647	0.075647	0.0716718	0.148263	0.0196971	0.0279936	0.0802952	0.0468965	0.0821345	0.173641	0.0501868	0.00873419	0.01704038	283.5498	0.284085	0.64673	1.06798	2.00121	0.243936	0.173882	0.147459	0.0909295	0.220336	0.123458	0.02633525	0.6470557
847	0	-279.888	-252.0028	-27.8852	203.3177	5.089427	0.02580934	0.003784923	0.0174571	0.265961	0.0983342	0.0199433	0.0483901	0.0010344	0.00887242	0.0189847	0.0167402	0.00335205	0.159752	0.17843	0.0966111	0.0403935	0.0257441	0.0318059	203.3177	0.50575	0.806072	1.08314	1.60504	0.318776	0.185598	0.102119	0.0718292	0.218533	0.103146	0.03559082	0.8936545
848	0	-260.998	-252.9501	-8.04793	15.44231	2.866829	0.2936828	0.0626416	0.0220719	0.0310517	0.181581	0.123563	0.0186527	0.0240904	0.024663	0.00107244	0.114945	0.0287737	0.0241861	0.0373678	0.227812	0.0374254	0.102745	0.03019219	15.44231	0.37869	0.723878	1.08177	1.81566	0.337218	0.159929	0.132741	0.0645528	0.19456	0.110999	0.09283379	0.3252284
849	0	-276.1156	-245.2427	-30.87286	525.3295	3.509775	0.004974512	0.004131936	0.017334	0.0528827	0.0998292	0.0270206	0.0717623	0.00922118	0.108612	0.00410688	0.0537345	0.0153463	0.106095	0.0053319	0.153146	0.216116	0.0594616	0.002714203	525.3295	0.425221	0.756345	1.08409	1.73434	0.259979	0.225056	0.094973	0.0635396	0.228932	0.12752	0.006846139	0.3964575
850	0	-253.9629	-249.7592	-4.203645	12.30808	2.536796	0.2813729	0.1481836	0.0219155	0.00730375	0.155541	0.0322232	0.00745189	3.98927e-05	0.107809	0.0152929	0.0917139	0.0616896	0.0896553	0.034622	0.138996	0.231124	0.00462148	0.0003887703	12.30808	0.349918	0.702161	1.07903	1.86889	0.206249	0.1966	0.175046	0.103011	0.226175	0.092919	0.1485724	0.002616706
851	0	-278.2571	-246.5225	-31.73458	924.9991	2.282186	0.009989829	0.000177062	0.0610941	0.0253625	0.119541	0.0253287	0.0897671	0.000941999	0.013655	0.0118059	0.0169796	0.0342003	0.0522196	0.0159529	0.446813	0.0439418	0.0423964	0.006262129	924.9991	0.324783	0.682017	1.07568	1.91752	0.300971	0.251471	0.0978766	0.0633124	0.161949	0.124419	0.006439191	0.9725024
852	0	-263.0106	-252.0302	-10.9804	41.9255	1.740132	0.275827	0.02143605	0.0122572	0.080362	0.0774877	0.0673766	0.111008	0.0168741	0.0537264	0.00343826	0.0307272	0.108406	0.154677	0.0213838	0.00404677	0.124021	0.134208	0.00860699	41.9255	0.26015	0.624191	1.06188	2.05377	0.317459	0.268039	0.152523	0.0718673	0.115097	0.0750151	0.03004304	0.2864887
853	0	-269.1448	-248.6451	-20.49971	184.7479	3.548193	0.03186739	0.01041987	0.0342881	0.0721081	0.0619534	0.0435724	0.184794	0.00612902	0.095106	0.00275807	0.0111911	0.0743514	0.00131586	0.0226	0.135442	0.0624996	0.191891	0.002413315	184.7479	0.427678	0.757977	1.08415	1.7302	0.243048	0.18086	0.134743	0.0757222	0.213972	0.151655	0.01283318	0.1880527
854	0	-265.435	-253.6478	-11.7872	22.21368	1.093283	0.4709936	-0.004221468	0.0113897	0.0214511	0.123709	0.137672	0.115995	0.0295475	0.211147	0.0129515	0.0718224	0.0194576	0.0692607	0.0228213	0.0396989	0.108585	0.00449178	0.1127903	22.21368	0.155182	0.5031	1.01389	2.32783	0.373889	0.13809	0.129994	0.0815481	0.161455	0.115023	0.1085688	1.038883
855	0	-268.0505	-248.2423	-19.80822	222.6217	1.202285	0.1114778	0.00446133	0.0770211	0.00601508	0.0617529	0.129236	0.129842	0.0281903	0.0809235	0.00659921	0.00925119	0.0741872	0.0639844	0.00807813	0.171986	0.0661803	0.086753	0.01500827	222.6217	0.175467	0.530123	1.02683	2.26758	0.237122	0.156447	0.169769	0.0885639	0.215525	0.132573	0.0194696	0.7708566
856	0	-276.3113	-251.2382	-25.0731	608.8521	0.8634547	0.01313954	0.002240327	0.0859383	0.017324	0.049277	0.168996	0.0392285	0.0801245	0.0802121	0.0135614	0.00236283	0.0976137	0.0257077	0.0264424	0.184211	0.0434079	0.0855927	0.002780455	608.8521	0.108972	0.43148	0.973097	2.48645	0.319275	0.15922	0.106432	0.0768932	0.164021	0.174159	0.005020782	0.5537892
857	0	-279.1266	-253.0022	-26.1244	838.8282	0.7830412	0.0177693	0.00311779	0.0205987	0.0916343	0.110851	0.0860865	0.136912	0.00242189	0.08758	0.0695752	0.0686649	0.164223	0.0159039	0.0356923	0.0590082	0.0341562	0.0166925	0.0006036193	838.8282	0.0919453	0.400216	0.952143	2.5557	0.306776	0.264986	0.0924056	0.0869501	0.130566	0.118317	0.003721409	0.1622018
858	0	-275.2158	-257.029	-18.18683	155.0665	0.7237375	0.05044687	0.007858173	0.0176216	0.0385642	0.113802	0.0646085	0.0823411	0.0555504	0.137534	0.0271095	0.00839109	0.0978617	0.0245834	0.0203685	0.114956	0.0313812	0.165327	0.02075214	155.0665	0.0792641	0.374518	0.933357	2.61286	0.256624	0.173708	0.0918611	0.115651	0.16501	0.197147	0.02861031	0.7253378
859	0	-266.1098	-257.6162	-8.493646	16.01144	1.184025	0.1801277	-0.04910542	0.0255061	0.113057	0.139976	0.0209072	0.0544005	0.0442546	0.0452431	0.150283	0.0380935	0.0150408	0.147913	0.0170605	0.119166	0.0300723	0.0390255	0.3097835	16.01144	0.172146	0.525847	1.02487	2.27714	0.287712	0.203779	0.0898772	0.147773	0.113996	0.156862	0.260678	1.188376
860	0	-278.9337	-258.6783	-20.25538	141.9014	1.453115	0.03131514	-0.004917811	0.0169833	0.14898	0.131469	0.105031	0.0642696	0.0173527	0.0465879	0.0295762	0.0195883	0.00477184	0.0522041	0.0730566	0.132217	0.0876538	0.0702586	0.04067657	141.9014	0.217988	0.580562	1.04755	2.1539	0.205515	0.186609	0.145975	0.128159	0.239103	0.0946381	0.03575876	1.137527
861	0	-257.0647	-244.741	-12.32367	19.2702	5.50492	0.2389878	0.1271881	0.0849627	0.0336514	0.302075	0.293835	0.0389955	0.0052929	0.0587556	0.00612813	0.0132808	0.0279141	0.0259057	0.0204411	0.0160767	0.046694	0.0259916	0.02061324	19.2702	0.521787	0.815134	1.08233	1.58075	0.295208	0.194233	0.0547661	0.0867536	0.214401	0.154638	0.1478013	0.1394658
862	0	-253.8226	-248.9308	-4.891815	15.42567	2.221134	0.1277603	0.04190201	0.0367023	0.0592675	0.123183	0.067194	0.0717267	0.0280086	0.107857	0.00504136	0.0548614	0.0911839	0.0714666	0.0217303	0.228686	0.0205292	0.0125625	0.05854815	15.42567	0.318316	0.676641	1.07465	1.93039	0.198669	0.166244	0.167507	0.0806346	0.178335	0.208611	0.1004502	0.5828577
863	0	-265.692	-249.8127	-15.87929	150.6476	2.040176	0.04630434	0.01775542	0.0426933	0.076202	0.126519	0.0216268	0.0303169	0.0792494	0.0473721	0.0255119	0.0815718	0.224236	0.0962067	0.0160076	0.0607559	0.0317459	0.0399849	0.009703926	150.6476	0.298024	0.659219	1.07096	1.97179	0.246436	0.196792	0.109128	0.083173	0.168663	0.195809	0.02745934	0.3533925
864	0	-274.7204	-249.7763	-24.94414	152.0157	4.246339	0.02772035	0.02247077	0.035288	0.112507	0.0831231	0.0526012	0.00563933	0.0637249	0.143318	0.00063359	0.0570751	0.0681938	0.0431332	0.0774323	0.0704802	0.0920924	0.0947586	0.009476731	152.0157	0.467403	0.783319	1.08429	1.66499	0.278399	0.18575	0.118731	0.089081	0.197817	0.130222	0.0319475	0.2966345
865	0	-261.5435	-248.1953	-13.34821	28.18399	5.97385	0.220638	0.03074982	0.138891	0.0334731	0.136518	0.0345387	0.0448358	0.004453	0.0548156	0.000273322	0.131032	0.0070258	0.0486834	0.00866738	0.262688	0.0870033	0.0071017	0.09966457	28.18399	0.538104	0.824097	1.08132	1.55648	0.210902	0.168343	0.154377	0.121133	0.22432	0.120924	0.1304144	0.7642145
866	0	-264.1531	-249.1615	-14.99159	52.69557	1.94792	0.0703246	0.02272036	0.0932975	0.00494239	0.359111	0.0704903	0.100108	0.0165472	0.120717	0.128801	0.014316	0.00539755	0.00945989	0.0119868	0.0369553	0.0141495	0.0137212	0.037301	52.69557	0.286978	0.649359	1.06863	1.99503	0.293918	0.146577	0.168888	0.0975233	0.162924	0.13017	0.06002137	0.6214621
867	0	-268.1661	-248.8075	-19.35861	69.63698	4.383822	0.1005154	-0.003394081	0.0248958	0.0217162	0.198636	0.050579	0.197602	0.0135476	0.0261113	0.0954127	0.0173814	0.0190943	0.0521702	0.0730405	0.190113	0.00691527	0.0127843	0.08140777	69.63698	0.47428	0.787517	1.08417	1.65403	0.276696	0.179142	0.147483	0.105465	0.174716	0.116497	0.07801369	1.043506
868	0	-268.2522	-250.175	-18.07721	217.315	1.834332	0.04757645	0.007324115	0.0298753	0.0624553	0.0796027	0.00758138	0.0179288	0.0510919	0.0656954	0.0132058	0.0484203	0.128023	0.0289959	0.0788464	0.147554	0.0522486	0.188475	0.00897323	217.315	0.272663	0.636155	1.06523	2.02595	0.203049	0.226358	0.111251	0.0775423	0.204542	0.177258	0.01629735	0.5505946
869	0	-263.4093	-250.1387	-13.27064	69.78685	1.882284	0.07984252	0.04885246	0.0220605	0.0592683	0.107868	0.0520022	0.105793	0.0653474	0.0881418	0.0136586	0.00474547	0.128338	0.0998501	0.00886284	0.222674	0.0108474	0.0105419	0.02144619	69.78685	0.278806	0.641882	1.06674	2.01257	0.358598	0.170263	0.121054	0.0467932	0.216607	0.0866851	0.07029865	0.3050725
870	0	-272.9778	-256.9003	-16.07743	102.7665	1.724338	0.0351081	0.01281692	0.0710879	0.0412829	0.072455	0.117079	0.10693	0.0905563	0.0393296	0.064823	0.0372427	0.208532	0.0243364	0.00912365	0.00827368	0.0813546	0.0275923	0.004169245	102.7665	0.257992	0.622086	1.06127	2.05865	0.301211	0.217337	0.0864798	0.0924756	0.192766	0.109731	0.01698616	0.2454495
871	0	-259.3219	-254.1281	-5.19379	16.19834	2.593038	0.1279604	0.1114827	0.0583022	0.0212746	0.21235	0.0854475	0.095011	0.0365826	0.0125867	0.0840345	0.0163096	0.0777652	0.134151	0.0359324	0.101367	0.00814406	0.0207414	0.005129235	16.19834	0.355104	0.706176	1.07961	1.85911	0.280458	0.193262	0.0934862	0.0904725	0.168165	0.174157	0.116612	0.04398549
872	0	-263.7102	-249.5572	-14.15298	67.05623	3.987059	0.1296247	0.03588107	0.00762362	0.0367732	0.141389	0.0867804	0.15864	0.0226248	0.0282429	0.0066789	0.000846104	0.0415383	0.0116148	0.00499037	0.0169766	0.41514	0.0201408	1.626716e-05	67.05623	0.45365	0.77476	1.0844	1.68719	0.243684	0.267244	0.0949959	0.0785838	0.227476	0.0880165	0.03589733	0.0004531578
873	0	-261.7478	-247.9639	-13.78393	56.39928	3.049683	0.2164249	0.005175043	0.0433953	0.130489	0.0521552	0.10407	0.0811535	0.0195038	0.0658251	0.0117513	0.00141838	0.0612693	0.0161029	0.0538685	0.204773	0.0580836	0.096141	0.04660402	56.39928	0.393069	0.734242	1.08275	1.78994	0.274296	0.244965	0.0722989	0.0705863	0.164921	0.172933	0.05177906	0.9000553
874	0	-272.8778	-255.6748	-17.20301	101.1675	1.661337	0.04796212	0.002603173	0.0539112	0.109823	0.033428	0.0449481	0.0459683	0.0176557	0.0240763	0.0227242	0.00769938	0.0154545	0.256734	0.0992399	0.153032	0.0324228	0.0828817	0.01868555	101.1675	0.249204	0.61338	1.05864	2.07877	0.185184	0.213105	0.129187	0.131758	0.168473	0.172293	0.02128872	0.8777206
875	0	-272.5784	-254.3828	-18.19554	103.3784	3.455821	0.04998165	0.01083014	0.0505553	0.0304776	0.0958089	0.09161	0.109138	0.0119038	0.0510665	0.00873124	0.018546	0.0171694	0.0292966	0.147892	0.160687	0.146704	0.030414	0.01994086	103.3784	0.421716	0.754004	1.084	1.74028	0.235482	0.163946	0.198721	0.0903278	0.204947	0.106576	0.030771	0.6480407
876	0	-257.1611	-246.3017	-10.85938	52.86308	2.183594	0.0880238	0.02582714	0.027956	0.037921	0.0883615	0.116737	0.017147	0.0169901	0.125756	0.00696751	0.117523	0.0251586	0.0743875	0.0368931	0.146484	0.148067	0.0136498	0.02757656	52.86308	0.314248	0.673217	1.07397	1.93856	0.241474	0.239016	0.164267	0.106102	0.122981	0.126159	0.0534037	0.5163792
877	0	-258.9961	-248.0227	-10.97343	19.78168	2.202679	0.3714501	0.1402651	0.0441468	0.044864	0.0284654	0.0752098	0.0415541	0.0169083	0.0822689	0.000593244	0.00891293	0.0606913	0.0191691	0.0544762	0.317866	0.00168491	0.203189	0.03700858	19.78168	0.316325	0.67497	1.07432	1.93438	0.182432	0.199607	0.18305	0.0741009	0.195884	0.164927	0.1772737	0.2087652
878	0	-265.8622	-252.6503	-13.21187	62.23945	1.6736	0.08203319	0.008357343	0.0327319	0.157003	0.204449	0.0164391	0.0036369	0.0201966	0.0158398	0.0370771	0.0759627	0.00640747	0.0702887	0.0206641	0.294376	0.0057481	0.0391786	0.0383769	62.23945	0.250938	0.615114	1.05918	2.07477	0.204203	0.210526	0.109348	0.0772841	0.179352	0.219287	0.04673424	0.821173
879	0	-271.5721	-257.0336	-14.5385	47.34989	3.803201	0.06230769	0.0004299791	0.0183104	0.192492	0.0617183	0.0861463	0.0574062	0.00521095	0.00247294	0.119158	0.0902922	0.0121252	0.205403	0.00290959	0.0745712	0.0454828	0.0263002	0.03753215	47.34989	0.443213	0.768116	1.08438	1.70429	0.355654	0.155685	0.102002	0.168293	0.114674	0.103692	0.03796212	0.9886735
880	0	-274.6371	-256.5971	-18.04	103.6082	2.411069	0.05379735	0.02644659	0.0477044	0.112054	0.0616587	0.0183432	0.00671078	0.0167595	0.085512	0.0417824	0.0529553	0.0314307	0.133683	0.00690948	0.109168	0.0846561	0.190673	0.05458645	103.6082	0.33786	0.692642	1.07754	1.89196	0.339291	0.221535	0.0933598	0.0698118	0.110819	0.165184	0.08103304	0.673632
881	0	-257.0652	-248.8558	-8.209341	33.89428	1.989937	0.1330782	0.03211053	0.0454724	0.0249596	0.190946	0.032166	0.0183608	0.0634914	0.0205165	0.134965	0.0193867	0.0364326	0.0494269	0.0119544	0.304793	0.0161297	0.0309993	0.02465324	33.89428	0.292071	0.653939	1.06974	1.98425	0.299452	0.228791	0.117249	0.0622618	0.138751	0.153496	0.05676377	0.4343129
882	0	-267.6862	-252.7183	-14.96798	68.94343	0.8447462	0.1795977	0.02497317	0.0201131	0.060206	0.151928	0.0776107	0.0471073	0.00877463	0.0317343	0.00590052	0.173415	0.0196871	0.128147	0.0664582	0.065081	0.121423	0.0224142	0.02656684	68.94343	0.105038	0.424544	0.968622	2.5018	0.36533	0.223886	0.0743251	0.0662723	0.144769	0.125417	0.05154001	0.5154605
883	0	-257.5834	-245.795	-11.78835	40.09082	3.024706	0.1373868	0.02367767	0.012063	0.0868593	0.128486	0.147811	0.0413186	0.022535	0.0538531	0.019763	0.0146028	0.0272844	0.0338424	0.0246747	0.338941	0.00944123	0.0385243	0.02294793	40.09082	0.391164	0.732887	1.08264	1.79331	0.315749	0.173506	0.111055	0.100198	0.145097	0.154395	0.04662561	0.4921745
884	0	-257.5328	-247.7463	-9.786434	28.3021	1.378061	0.09805351	0.056613	0.0294396	0.0325119	0.0470964	0.0694977	0.0652091	0.00205474	0.08553	0.00417767	0.0483772	0.0435115	0.0482352	0.0260915	0.383313	0.00885639	0.106098	0.03371012	28.3021	0.205856	0.566916	1.04238	2.18485	0.269057	0.246348	0.0683031	0.0999355	0.186524	0.129831	0.09032313	0.373217
885	0	-261.9273	-249.2999	-12.62736	31.66207	3.410675	0.07767309	0.007680561	0.0466455	0.022242	0.131879	0.124258	0.112709	0.00516797	0.03904	0.00581997	0.0557277	0.0939322	0.0654774	0.0188416	0.165495	0.0262216	0.0865431	0.02838155	31.66207	0.418732	0.751999	1.08391	1.74536	0.319796	0.234339	0.0664991	0.0460918	0.184034	0.14924	0.03606211	0.7870186
886	0	-267.9538	-249.2264	-18.72739	129.7118	2.006273	0.02823316	0.01054194	0.00902701	0.0303428	0.102588	0.0393526	0.0446041	0.0073069	0.165067	0.0138119	0.0554412	0.0610021	0.14587	0.0359021	0.138488	0.0770984	0.0740979	0.008097885	129.7118	0.294022	0.655679	1.07015	1.98015	0.27267	0.223061	0.108951	0.0876344	0.185249	0.122433	0.01863983	0.4344399
887	0	-255.2032	-246.9904	-8.21283	28.04511	1.425794	0.1826333	0.04669083	0.0419129	0.00455784	0.124619	0.0900262	0.140048	0.00823493	0.027584	0.00780723	0.0347734	0.0429256	0.0191419	0.110053	0.306682	0.000803396	0.0408295	0.007714931	28.04511	0.213628	0.57572	1.04575	2.1649	0.307697	0.213553	0.154048	0.0737664	0.154049	0.0968862	0.05440576	0.1418036
888	0	-276.1562	-251.3454	-24.81082	228.4546	3.852269	0.01008586	0.01109244	0.038236	0.0338763	0.384176	0.0681815	0.00191562	0.00155353	0.0441517	0.0552183	0.045874	0.0265261	0.0864	0.0275325	0.0823399	0.103956	6.21999e-05	0.009732864	228.4546	0.446058	0.76994	1.08439	1.69961	0.209829	0.248488	0.0757447	0.0640119	0.168183	0.233744	0.0208253	0.4673576
889	0	-261.1239	-248.9174	-12.20645	51.16671	1.53529	0.09362173	0.04785728	0.027229	0.028089	0.149393	0.0591526	0.0616059	0.00359063	0.0467237	0.0421009	0.00329781	0.103066	0.0127445	0.0450189	0.217122	0.17714	0.0237258	0.03383486	51.16671	0.230723	0.594327	1.05243	2.12252	0.259967	0.166285	0.176727	0.0633541	0.220567	0.1131	0.08169214	0.4141752
890	0	-276.8801	-251.3582	-25.52191	314.8548	2.054319	0.009901973	0.007315456	0.0459934	0.0929806	0.0698141	0.180533	0.0586624	0.0124165	0.0248963	0.0118497	0.113384	0.0141639	0.0164809	0.0827647	0.18596	0.0392026	0.0508981	0.001971188	314.8548	0.299674	0.660668	1.07129	1.96837	0.280889	0.201829	0.112097	0.0931529	0.144972	0.16706	0.009286645	0.2122605
891	0	-266.5643	-255.9365	-10.62784	30.08662	3.611097	0.1105321	0.05181001	0.109599	0.0227755	0.11712	0.0708706	0.053186	0.0156958	0.117022	0.0537379	0.00734324	0.0131673	0.0117153	0.170272	0.158161	0.0538166	0.025517	0.008587405	30.08662	0.431632	0.760587	1.08423	1.72355	0.277218	0.211571	0.0565036	0.116386	0.115728	0.222593	0.06039742	0.1421817
892	0	-260.0148	-251.0427	-8.97213	25.236	3.062498	0.1013886	0.02915057	0.0550329	0.0248215	0.00983333	0.0591719	0.00360619	0.0112242	0.0657027	0.0194506	0.0478382	0.211738	0.0385855	0.0909348	0.195104	0.155966	0.0109902	0.05297697	25.236	0.39404	0.734931	1.08281	1.78822	0.282453	0.197172	0.0883463	0.103114	0.188619	0.140295	0.08212754	0.6450573
893	0	-258.2176	-247.0547	-11.16285	33.53987	1.732871	0.1643828	0.02203769	0.0359475	0.0729881	0.200379	0.0104429	0.0393593	0.0225775	0.0456211	0.0238848	0.212381	0.00950211	0.0510931	0.010789	0.162109	0.100306	0.00261949	0.1009136	33.53987	0.25916	0.623227	1.0616	2.05601	0.367662	0.170757	0.0811814	0.089114	0.167099	0.124187	0.1229513	0.8207609
894	0	-273.7795	-256.8256	-16.9539	116.9912	1.162842	0.02801936	0.01141406	0.0116729	0.0457854	0.116158	0.037361	0.151104	0.0080078	0.0668809	0.0127704	0.107315	0.0201096	0.00177506	0.0522077	0.140893	0.013482	0.214477	0.0004313665	116.9912	0.168255	0.520766	1.02249	2.28848	0.231254	0.21331	0.0626836	0.112419	0.266764	0.113569	0.01184543	0.03641628
895	0	-256.4869	-251.1299	-5.35699	9.496543	2.920458	0.1878753	0.2361618	0.0927767	0.0723361	0.0978341	0.0330315	0.0979551	0.0348149	0.0890195	0.0121161	0.0534712	0.00335376	0.0182381	0.0255477	0.357774	0.00329336	0.00843782	0.04071352	9.496543	0.383013	0.727027	1.08209	1.80787	0.237989	0.134402	0.0982858	0.0927679	0.264911	0.171645	0.2768753	0.1470464
896	0	-259.9108	-253.0196	-6.891247	19.58956	1.612089	0.210808	0.05054921	0.00755524	0.278463	0.136407	0.0313668	0.00217513	0.0827578	0.0779684	0.0510962	0.11449	0.056305	0.00902256	0.00739277	0.0666318	0.0725831	0.00578564	0.03792737	19.58956	0.24213	0.606209	1.05638	2.09528	0.242103	0.2054	0.115993	0.0684783	0.171594	0.196432	0.08847659	0.4286713
897	0	-262.891	-249.7874	-13.10357	33.25398	2.450311	0.06548118	0.008734025	0.0392113	0.00696995	0.0458629	0.0624654	0.048353	0.0523091	0.0981771	0.0654053	0.0196797	0.0310018	0.0304087	0.0649663	0.398143	0.00440722	0.0326388	0.06157024	33.25398	0.341695	0.695697	1.07804	1.88457	0.284604	0.217511	0.0737709	0.0688349	0.175622	0.179658	0.07030426	0.8757682
898	0	-270.2235	-250.1681	-20.05541	82.28603	3.827386	0.0533181	-0.0006989086	0.0411172	0.130485	0.0825635	0.131459	0.0290991	0.00490748	0.108006	0.0534478	0.0537931	0.0323779	0.0698491	0.00380611	0.0624527	0.00956237	0.187074	0.05590006	82.28603	0.444621	0.76902	1.08439	1.70197	0.279918	0.245038	0.113551	0.0873746	0.138971	0.135148	0.05520115	1.012661
899	0	-259.0158	-248.3712	-10.64459	36.75681	2.887029	0.170096	0.07756637	0.0202451	0.00216182	0.173064	0.0977235	0.0472494	0.0288505	0.0331393	0.00619575	0.12838	0.0496049	0.117369	0.0478423	0.103139	0.123529	0.0215074	0.01395652	36.75681	0.380329	0.725075	1.0819	1.8127	0.264177	0.232625	0.173199	0.0939551	0.145915	0.0901301	0.09152288	0.1524921
900	0	-263.0573	-251.1373	-11.91997	51.02065	1.539123	0.06933066	0.03639543	0.0265318	0.0393317	0.0176894	0.0183741	0.0291993	0.0324684	0.158405	0.00666896	0.0835494	0.0259876	0.118872	0.135235	0.200296	0.00514205	0.102249	0.02528304	51.02065	0.231303	0.594941	1.05264	2.12112	0.25142	0.216654	0.115063	0.11602	0.167631	0.133212	0.06167847	0.4099168
901	0	-265.747	-253.6021	-12.14486	22.79941	2.811434	0.07299361	-0.002757711	0.0180012	0.0388546	0.268963	0.104537	0.0817715	0.016885	0.0440808	0.0560252	0.0406082	0.07356	0.0406183	0.0130831	0.107253	0.0265803	0.0691787	0.0735472	22.79941	0.374127	0.720523	1.08141	1.82394	0.315081	0.159642	0.116951	0.0346681	0.184173	0.189486	0.07078949	1.038957
902	0	-268.9938	-251.1519	-17.84193	114.5919	2.236026	0.03310136	0.02414648	0.0191142	0.101266	0.0266442	0.0478761	0.0285163	0.0815434	0.0432003	0.0423915	0.126071	0.0265812	0.0738339	0.084054	0.173507	0.12236	0.0030418	0.005330507	114.5919	0.31991	0.677974	1.07491	1.9272	0.266833	0.252176	0.135148	0.0718419	0.125152	0.148848	0.02947699	0.1808362
903	0	-267.0338	-252.913	-14.12085	78.46603	3.874521	0.1506597	0.01814611	0.0317605	0.128202	0.0711636	0.00550891	0.101658	0.0139722	0.134237	0.02525	0.0193289	0.0074639	0.0063385	0.07579	0.246755	0.0521153	0.0804555	0.03217248	78.46603	0.447333	0.770755	1.0844	1.69751	0.198091	0.236094	0.0701871	0.136354	0.29236	0.0669141	0.05031859	0.6393755
904	0	-259.3355	-253.7653	-5.570165	15.49937	1.072615	0.3741787	0.09779671	0.0497603	0.00971333	0.0736403	0.119065	0.0401378	0.010597	0.00995575	0.0330353	0.193762	0.0241461	0.00420092	0.0247055	0.175768	0.102994	0.128519	0.0336473	15.49937	0.151211	0.49754	1.01106	2.34019	0.275835	0.206649	0.122826	0.118105	0.191242	0.0853431	0.131444	0.255982
905	0	-271.4594	-255.7431	-15.7163	72.32655	2.640228	0.05731676	0.01696744	0.0387317	0.218453	0.0834726	0.0475034	0.04939	0.00384427	0.0894683	0.0119785	0.0494984	0.117358	0.0698649	0.0408639	0.0711145	0.0297081	0.0787511	0.029433	72.32655	0.359361	0.709438	1.08006	1.85115	0.25262	0.184221	0.0778802	0.0984401	0.236018	0.15082	0.04640044	0.6343259
906	0	-261.6822	-247.7115	-13.97077	68.73441	2.709523	0.08986127	0.0169164	0.0824867	0.0341727	0.252636	0.0962679	0.0515718	0.0114661	0.00407067	0.0165589	0.0233623	0.0726576	0.0900927	0.0604479	0.140589	0.0505822	0.0130371	0.01162555	68.73441	0.365462	0.714061	1.08065	1.83983	0.261021	0.217931	0.0635786	0.110053	0.2016	0.145817	0.02854194	0.4073144
907	0	-266.5755	-255.8674	-10.70809	45.97895	2.265321	0.09040806	0.06889165	0.0246073	0.0290887	0.0941746	0.0801257	0.0523769	0.0497822	0.0166711	0.00529989	0.0606293	0.0291494	0.135103	0.121347	0.150157	0.0732699	0.078218	0.007759596	45.97895	0.323014	0.680555	1.0754	1.92103	0.244053	0.198376	0.103469	0.0487576	0.198068	0.207276	0.07665125	0.1012325
908	0	-272.2839	-251.7268	-20.55715	187.6573	2.954518	0.03992028	0.003253479	0.0411616	0.0136342	0.0563808	0.0667547	0.193605	0.091065	0.0321285	0.02679	0.0070761	0.0392783	0.0172321	0.186907	0.155238	0.0165815	0.0561678	0.006963219	187.6573	0.385712	0.728978	1.08228	1.80303	0.25114	0.205203	0.092246	0.115984	0.183011	0.152416	0.0102167	0.6815528
909	0	-263.7887	-248.6198	-15.16893	49.55511	3.394069	0.0807133	0.009824981	0.0459866	0.00136587	0.0654486	0.0524013	0.0146581	0.01378	0.109604	0.00048097	0.116402	0.078738	0.189237	0.00298454	0.14508	0.127382	0.0364514	0.0968691	49.55511	0.417623	0.75125	1.08387	1.74725	0.295273	0.185689	0.101433	0.0941533	0.16229	0.161162	0.1066941	0.9079145
910	0	-272.2065	-249.0321	-23.17437	289.5208	2.927363	0.01936529	0.005168037	0.0920154	0.108778	0.11752	0.144544	0.142635	0.0238757	0.0525684	0.0330624	0.0370611	0.0104559	0.0194642	0.0500022	0.0922162	0.0411056	0.034695	0.004975732	289.5208	0.383563	0.727425	1.08213	1.80688	0.289697	0.198673	0.132162	0.0955973	0.143314	0.140556	0.01014377	0.490521
911	0	-258.7072	-248.2406	-10.46653	14.37384	3.535679	0.2523998	0.08272439	0.0508928	0.0198542	0.153202	0.25112	0.105028	0.00360257	0.0558775	0.0463791	0.0083575	0.0163301	0.0149701	0.0279546	0.0634405	0.0674492	0.115541	0.1296912	14.37384	0.426881	0.757449	1.08413	1.73154	0.312306	0.168538	0.175669	0.0738068	0.203327	0.0663537	0.2124156	0.6105541
912	0	-256.9629	-246.0247	-10.93826	49.45579	2.289084	0.09122624	0.02589953	0.00600445	0.0234085	0.0840769	0.0466757	0.206194	0.00855736	0.0682151	0.0344859	0.0179393	0.0657887	0.00278105	0.0908349	0.154085	0.0590957	0.131857	0.01060009	49.45579	0.325502	0.68261	1.07579	1.9161	0.267505	0.200492	0.149538	0.0950542	0.168942	0.11847	0.03649962	0.2904164
