Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-269.3844	-260.6081	-8.776229	3.35269	6.461842	0.0500713	0.0109213	0.0451973	0.0321039	0.0332245	0.155076	0.126504	0.035107	0.0966427	0.00216184	0.0575776	0.00699253	0.0513508	0.00371464	0.0191244	0.012386	0.0252458	0.0531505	0.0328252	0.0493277	0.00296067	0.0371735	0.013196	0.0305754	0.121425	0.0123614	0.0341889	0.0118846	0.0665262	0.0572071	0.114182	0.0292354	0.0792369	0.0777252	0.1022	0.273561	0.0666172	0.0163045	0.0465396	0.031466	0.00572277	0.0123894	0.0554649	0.00153698	0.294749	0.109897	0.00253913	0.0167679	0.05036313	-0.01499171	0.00529113	0.0793205	0.170905	0.0766512	0.0145704	0.0181356	0.0649119	0.0378409	0.225346	0.0159449	0.039122	0.145926	0.00122906	0.0347717	0.0700338	0.4541964	9	21.82503	0.1343864	0.553396	0.832271	1.08021	1.53413	0.198972	0.304564	0.150378	0.11527	0.188031	0.0427851	0.4392047	1.034134
1100	-268.9525	-264.0745	-4.877997	0.7383629	5.737107	0.0563108	0.0350142	0.0629579	0.0342527	0.0164707	0.00942044	0.00285714	0.0193111	0.0734461	0.0763358	0.0572127	0.127669	0.0949892	0.0450598	0.120119	0.0448521	0.00388756	0.0596198	0.0312377	0.0466287	0.00523252	0.0357675	0.126439	0.175162	0.00380478	0.0303727	0.06281	0.165904	0.0130109	0.024959	0.0158366	0.0857545	0.00046587	0.0133678	0.0200896	0.0384512	0.0072539	0.13397	0.0176505	0.120726	0.0600565	0.026028	0.219794	0.122661	0.0332209	0.0173015	0.0200518	0.267095	0.05862152	0.1264116	0.00236542	0.0502927	0.116069	0.0577233	0.0252411	0.00821798	0.0751577	0.0221764	0.0760156	0.085962	0.00269438	0.227787	0.00489927	0.115927	0.129471	0.4986313	8	15.98268	0.1165309	0.530083	0.819723	1.08184	1.56836	0.177798	0.345096	0.0960527	0.055419	0.233232	0.092402	0.6250429	0.7977553
1200	-265.8585	-259.8008	-6.057732	2.030318	2.23069	0.0500862	0.0602484	0.0932645	0.0135703	0.00812162	0.0341686	0.230149	0.00581789	0.03787	0.0176466	0.0806636	0.00851547	0.0311136	0.00266513	0.0376227	0.0236078	0.0454576	0.0134147	0.000565508	0.0207738	0.0156948	0.133142	0.000756096	0.160886	0.108364	0.00936059	0.00735414	0.0193278	0.0729163	0.0188675	0.223318	0.0585753	0.0178435	0.010942	0.00570806	0.00920404	0.0310548	0.0378159	0.236689	0.0127868	0.0252756	0.0441902	0.11554	0.00752475	0.0510118	0.00290034	0.0156186	0.00103478	0.0525484	-0.001714725	0.00294294	0.141772	0.185619	0.137207	0.0339519	0.0211294	0.0289137	0.0920657	0.0922832	0.0702639	0.00096981	0.144704	0.000631444	0.0188693	0.0286768	0.7103954	9	21.11923	0.07072058	0.31934	0.677498	1.07482	1.92834	0.192577	0.360659	0.161989	0.0915179	0.154406	0.0388516	0.7086807	1.00242
1300	-302.8303	-263.2435	-39.58676	0.9426646	1.622992	0.00758388	0.00331672	0.190474	0.0224173	0.000906379	0.00813713	0.465415	0.036009	0.268858	0.0360048	0.204995	0.079985	0.00148451	0.0524603	0.0131942	0.16359	0.32774	0.106666	0.0137987	0.00270963	0.0125374	0.222564	0.145349	0.0715704	0.152905	0.0679066	0.0164658	0.0657699	0.10148	0.953009	0.129092	0.0234651	0.014331	0.274936	0.259469	0.0128313	0.00503666	0.0423986	0.284811	0.0661856	0.311486	0.0219074	0.0439651	0.0650611	0.0632193	0.20682	0.28318	0.00144536	0.151501	0.05962468	0.0160936	0.088922	0.0706519	0.0636371	0.0267704	0.0161044	0.0470341	0.0528074	0.134246	0.0412982	0.00290949	0.34514	0.0138007	0.00912255	0.0714617	0.3822345	9	19.27372	0.099519	0.243712	0.607826	1.0569	2.09157	0.284884	0.302435	0.0944278	0.0818312	0.166794	0.0696281	0.4418592	0.8650595
1400	-284.5265	-270.2928	-14.23373	2.126445	4.29305	0.05427	0.118336	0.0340279	0.0268654	0.0277941	0.0363518	0.221446	0.0364542	0.320273	0.0222537	0.0425701	0.0455806	0.0800464	0.0420733	0.00112313	0.0141996	0.0605257	0.0641028	0.0221168	0.131865	0.14052	0.184694	0.0446287	0.0581226	0.145237	0.167195	0.0226847	0.0216996	0.0364839	0.00620163	0.148972	0.00512828	0.0029127	0.296654	0.00820574	0.0188908	0.011515	0.00459657	0.152592	0.107315	0.055156	0.00901898	0.0309295	0.0366443	0.246942	0.112253	0.0542832	0.0850054	0.1004523	-0.06891186	0.0119789	0.0748477	0.170592	0.0406152	0.0938415	0.0611661	0.147295	0.00827536	0.16962	0.0466731	0.00559222	0.0509006	0.0311872	0.0414667	0.0459483	0.7464196	10	15.09984	0.2243307	0.46977	0.78477	1.08425	1.66121	0.203384	0.181686	0.165317	0.108128	0.254843	0.0866421	0.6775077	1.101714
1500	-296.3001	-260.064	-36.2361	0.7554429	4.753314	0.0331973	0.104696	0.0118377	0.00339442	0.0207145	0.0332364	0.0292874	0.0347687	0.0428407	0.000895503	0.317957	0.0975902	0.00267893	0.00368111	0.3755	0.0156537	0.0896587	0.0268492	0.0225875	0.0709622	0.0085071	0.0430498	0.0521502	0.449947	0.145516	0.0769987	0.0312854	0.390089	0.357347	0.00898188	0.360551	0.209213	0.0513056	0.0407785	0.255696	0.0544264	0.590061	0.00122563	0.140048	0.476449	0.0682801	0.00326471	0.075319	0.0102387	0.0306169	0.0206034	0.00231527	0.00993985	0.1507908	-0.01861538	0.0175395	0.00870602	0.044878	0.171191	0.0457117	0.0222936	0.140855	0.133232	0.0515015	0.118023	0.0440135	0.043183	0.0415641	0.105413	0.011895	0.5843889	7	20.00715	0.1225162	0.491498	0.797799	1.0837	1.627	0.272255	0.225444	0.161217	0.130408	0.153537	0.0571381	0.5657735	1.032903
1600	-256.2769	-260.5	4.22312	1.988853	3.977779	0.00525127	0.106278	0.102541	0.0170672	0.0244575	0.0130174	0.0910797	0.0135865	0.000353761	0.0107566	0.0282142	0.017898	0.014356	0.00572249	0.0246245	0.0738328	0.107015	0.0322188	0.00180334	0.00346111	0.0115357	0.00203383	0.0140331	0.0034961	0.151074	0.0108233	0.0128326	0.00940175	0.164335	0.00423678	0.21502	0.00057024	0.0207148	0.168801	0.00712972	0.0134617	0.101721	0.0793711	0.125733	0.0154906	0.0178359	0.0252509	0.0356375	0.00319144	0.242177	0.0245203	0.0557552	0.00268079	0.05275613	-0.01854192	0.0109934	0.0855302	0.145161	0.0547174	0.0881742	0.0685586	0.103829	0.0376357	0.123449	0.0177844	0.000194872	0.191456	0.0410027	0.0298608	0.00165273	0.403399	9	19.38892	0.1228956	0.453137	0.774437	1.0844	1.68802	0.245058	0.166763	0.180355	0.0817568	0.251958	0.0741088	0.3848571	1.048179
1700	-288.4919	-261.8669	-26.62499	2.534601	1.735634	0.0744064	0.0391487	0.103564	0.194277	0.0153645	0.100123	0.105045	0.0610967	0.100021	0.00538543	0.122498	0.0049072	0.0226241	0.147039	0.0298672	0.127544	0.0558291	0.0254387	0.0590698	0.0375038	0.0616421	0.200055	0.0116017	0.0215647	0.137452	0.0838063	0.315326	0.00583776	0.134404	0.0224063	0.0697776	0.0599607	0.0119986	0.0484041	0.0655626	0.0894372	0.00257123	0.0225952	0.434228	0.00344362	0.00562738	0.0572705	0.133141	0.201464	0.441899	0.0261605	0.0511122	0.00850981	0.08491512	0.1936807	0.0284338	0.0262968	0.0598529	0.085093	0.108418	0.0180992	0.0654194	0.00995706	0.0564106	0.0983746	0.0896435	0.072523	0.0669355	0.177641	0.0369018	0.7506517	10	19.84699	0.1068674	0.259537	0.623595	1.06171	2.05516	0.20923	0.329937	0.138359	0.0960677	0.183697	0.042709	0.9443325	0.794902
1800	-313.4386	-268.8472	-44.59144	0.6890682	2.341565	0.0559	0.233254	0.0665482	0.0288318	0.00218102	0.0806079	0.889283	0.00965545	0.0537935	0.0207833	0.227073	0.0180963	0.0520902	0.0118461	0.0683659	0.215523	0.314482	0.0270978	0.103493	0.0653474	0.274439	0.282427	0.146778	0.194488	0.143501	0.337347	0.0754348	0.0372072	0.166929	0.0402875	0.316602	0.00221179	0.0493706	0.61553	0.0253657	0.0246023	0.0884454	0.0321719	0.105892	0.0888434	0.040946	0.00344977	0.132536	0.218757	0.587596	0.0675921	0.0502967	0.0187493	0.1590373	0.2064523	0.0256912	0.0482915	0.0837606	0.14864	0.0858614	0.0246868	0.0334495	0.0426343	0.0952163	0.0360401	0.0696432	0.0198177	0.0899865	0.1961	0.000181499	0.5424604	11	16.96662	0.2226727	0.330902	0.687029	1.07658	1.90549	0.204581	0.365592	0.128972	0.097848	0.148654	0.0543524	0.7489128	0.7243306
1900	-276.3318	-265.5997	-10.73206	1.669874	2.153239	0.110118	0.0309324	0.064787	0.0751864	0.0331956	0.157439	0.202322	0.0102357	0.0121404	0.0251555	0.00565893	0.0462865	0.116673	0.0636106	0.0385014	0.108283	0.0168024	0.0816518	0.0660718	0.0249378	0.0186771	0.102685	0.0103244	0.000802418	0.184074	0.0195191	0.040822	0.00272945	0.108357	0.0338352	0.0490163	0.00428078	0.00710919	0.103556	0.00795564	0.00213779	0.152857	0.124877	0.247656	0.00819978	0.00569642	0.0620773	0.0567769	0.473687	0.431389	0.0317571	0.0128128	0.00639313	0.08443019	0.03225727	0.00825879	0.0445383	0.0793165	0.05483	0.0125577	0.00856065	0.063971	0.00980821	0.127107	0.163378	0.028941	0.21077	0.104017	0.0152998	0.0686455	0.4468107	11	15.80042	0.1470278	0.310905	0.670379	1.07339	1.94533	0.170264	0.340768	0.0909067	0.119012	0.228999	0.0500498	0.479068	0.9326666
2000	-274.8696	-262.1602	-12.7094	2.751318	5.920869	0.0410381	0.126812	0.00147409	0.0012777	0.00935067	0.333207	0.109192	0.0776149	0.0226129	0.00237828	0.0254233	0.0566219	9.04231e-05	0.0608811	0.038384	0.00406033	0.0143562	0.0115582	0.0116201	0.0622784	0.00534743	0.20032	0.053796	0.0465704	0.0447928	0.0138689	0.00764604	0.339556	0.0358205	0.0250326	0.0166086	0.168885	0.353915	0.0510482	0.029304	0.0276772	0.305275	0.0308875	0.0623351	0.00839281	0.047287	0.00442712	0.00507735	0.116785	0.0194991	0.0122226	0.00512503	0.00288905	0.06007444	0.01452153	0.00401033	0.0391796	0.0659733	0.098715	0.0534885	0.0523317	0.0273681	0.0359052	0.2253	0.0611016	0.0131509	0.109974	0.040281	0.0036906	0.169531	0.6460729	10	14.99573	0.1488166	0.536345	0.823143	1.08143	1.55908	0.207107	0.305796	0.129865	0.142145	0.14647	0.0686172	0.6605944	0.9780175
2100	-299.3811	-266.4274	-32.95377	1.43805	4.255458	0.0494106	0.302778	0.0700682	0.193112	0.020615	0.0933795	0.209265	0.0241938	0.124344	0.0288148	0.031871	0.11829	0.0266412	0.0340783	0.0141494	0.0594124	0.0667418	0.00269185	0.0172005	0.0608177	0.267393	0.157113	0.0916293	0.0139518	0.324258	0.436544	0.00314425	0.0366513	0.382996	0.365784	0.00658168	0.190762	0.0706614	0.0368572	0.028915	0.00423299	0.0100799	0.157245	0.241233	0.0186981	0.245949	0.0515763	0.156856	0.288322	0.0330307	0.0238248	0.015278	0.0282269	0.1314062	-0.04597555	0.0159696	0.0809035	0.0766892	0.0586167	0.0372367	0.0525929	0.100677	0.0966635	0.184358	0.0400996	0.0288851	0.120323	0.0188821	0.0552428	0.0328603	0.6363395	9	17.24564	0.227089	0.467868	0.783604	1.08428	1.66425	0.217291	0.269317	0.157654	0.0941263	0.210855	0.0507552	0.5903639	1.077877
2200	-248.0096	-255.3118	7.302165	2.751037	6.408406	0.00605238	0.0413658	0.0871838	0.00616423	0.00315482	0.00336034	0.117535	0.00122029	0.00032787	5.89515e-05	0.0463101	0.0176768	0.0198488	0.00631659	0.0634273	0.0515858	0.035157	0.0534499	0.0185202	0.0133716	0.0333796	0.103769	0.0474042	0.0533219	0.245222	0.0140881	0.00737791	0.0504117	0.0911195	0.257906	0.0611238	0.017252	0.00731146	0.0749804	0.0255733	0.000764261	0.00538768	0.00237837	0.266794	0.0056344	0.00128347	0.162855	0.033426	0.00450718	0.00242817	0.00872922	0.00734165	0.0505102	0.03842458	0.02810739	0.0139221	0.0788318	0.0875481	0.0567328	0.0530275	0.0369406	0.0274402	0.0501524	0.156103	0.176321	0.0460266	0.134257	0.00517717	0.0253715	0.0521486	0.5627034	7	16.87189	0.1403302	0.551796	0.831426	1.08033	1.53645	0.226643	0.344306	0.08901	0.0821503	0.205034	0.0528565	0.5908108	0.9524257
2300	-297.3611	-260.4669	-36.89423	2.366486	2.460423	0.0764447	0.0333642	0.0229576	0.00184132	0.0228364	0.0166447	0.534915	0.202426	0.0015583	0.0322067	0.0525782	0.0525288	0.0338562	0.032974	0.248162	0.0250828	0.166483	0.100027	0.000100124	0.0913789	0.0602561	0.209288	0.655653	0.17884	0.26791	0.018954	0.0130441	0.851408	0.201364	0.0236357	0.0584288	0.10522	0.0956871	0.196445	0.00162152	0.0619077	0.097886	0.0318763	0.046707	0.453729	0.0322991	0.046703	0.031017	0.0778323	0.0721394	0.0111494	0.164857	0.0146474	0.115969	-0.04666222	0.0240751	0.0529902	0.0800255	0.168886	0.0574851	0.00018445	0.0378169	0.0241707	0.0651866	0.0709925	0.0597193	0.178466	0.00288881	0.127421	0.0496922	0.6904075	12	16.4182	0.1822663	0.342672	0.696472	1.07816	1.88269	0.19972	0.234619	0.132855	0.12788	0.216365	0.0885618	0.6437452	1.072486
2400	-296.5073	-269.9319	-26.57538	4.090466	3.303887	0.0963535	0.00694625	0.132403	0.0438509	0.0741716	0.113967	0.00262145	0.0881851	0.0126711	0.139828	0.0988046	0.0423165	0.00172612	0.0402147	0.0586188	0.0362143	0.118259	0.0183005	0.00900742	0.0714207	0.169623	0.0340745	0.247295	0.18925	0.0475011	0.13864	0.0186395	0.57663	0.16626	0.0374272	0.00246912	0.100771	0.180373	0.0140556	0.0459181	0.000876538	0.2243	0.0132155	0.123048	0.0795682	0.0116123	0.155169	0.0049925	0.21402	0.0694846	0.0563252	0.114148	0.0628127	0.1141964	-0.2324005	0.0284322	0.0318495	0.0940243	0.140631	0.00999896	0.029607	0.0180618	0.015533	0.0875781	0.0589314	0.0460424	0.202031	0.0056982	0.155373	0.0762088	0.6980289	11	13.95702	0.1774902	0.411486	0.747077	1.08365	1.75778	0.287074	0.205743	0.119603	0.107381	0.16849	0.11171	0.4656283	1.499112
2500	-272.2599	-253.315	-18.94493	2.11966	5.669053	0.0212748	0.00632777	0.00511984	0.0126119	0.0018353	0.133222	0.104714	0.0868223	0.0184567	0.0561872	0.00687402	0.0571186	0.015779	0.0295297	0.201297	0.0394983	0.0881206	0.214065	0.000611368	0.0413243	0.00317735	0.0199616	0.147428	0.237389	0.00340491	0.112845	0.00323126	0.414643	0.0124997	0.0308539	0.0775538	0.326554	0.460488	0.0310044	0.0547801	0.0831663	0.17132	0.0667724	0.0129818	0.00253474	0.00951691	0.000840538	0.0225822	0.0966996	0.0723414	0.0274658	0.00473585	0.0472337	0.07337134	-0.02236988	0.06845	0.0829751	0.0989266	0.0772196	0.0423172	0.0238566	0.0315267	0.0312865	0.0910407	0.0387919	0.00927644	0.195744	0.00469043	0.148928	0.0549703	0.4060249	11	16.13989	0.1891081	0.527697	0.81841	1.08198	1.57191	0.198654	0.257381	0.162073	0.0850278	0.234725	0.062139	0.383655	1.058307
