Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
628	0	-221.7159	-231.0182	9.302282	41.64012	2.340234	0.0446931	0.139278	0.004467	0.0635014	0.124984	0.0776664	0.322585	0.139888	0.00933346	0.410271	0.00446103	0.279921	0.0183632	0.0729442	0.1126681	0.03157817	0.0147712	0.0780584	0.0566432	0.2364	0.0494585	0.00992164	0.00895383	0.0170255	0.195012	0.0629943	0.000828067	0.0191615	0.136602	0.0466775	0.0674919	0.02484321	41.64012	0.330766	0.686918	1.07656	1.90575	0.133811	0.110662	0.339414	0.0913889	0.245763	0.0789606	0.05642139	0.4403155
629	0	-246.7152	-238.4003	-8.314916	133.3083	1.050764	0.374026	0.0469866	0.561651	0.0653395	0.0194475	0.0312505	0.0883333	0.0541013	0.125042	0.26008	0.0503141	0.753707	0.357869	0.123455	0.1957789	0.02320341	0.0403169	0.161679	0.0372249	0.22237	0.0693033	0.0358327	0.0805393	0.00301874	0.124633	0.0170108	0.0923219	0.0328623	0.0250888	0.0414095	0.016388	0.0366944	133.3083	0.14697	0.491496	1.00793	2.35361	0.105443	0.138257	0.211789	0.0587192	0.329101	0.156691	0.05989781	0.6126167
630	0	-231.7644	-234.3907	2.626258	71.61754	4.132529	0.244346	0.0818288	0.0357356	0.445208	0.0242921	0.0710837	0.034635	0.41367	0.0351132	0.0115892	0.0342324	0.172646	0.160265	0.0420482	0.1382329	-0.0002671433	0.0252485	0.00558174	0.0753601	0.218924	0.0747862	0.0068569	0.0169819	0.003215	0.135152	0.141763	0.0260615	0.036238	0.147291	0.0187579	0.0677814	0.02216376	71.61754	0.461498	0.779671	1.08436	1.67447	0.151138	0.111065	0.243439	0.0487957	0.383935	0.0616275	0.02189662	1.0122
631	0	-232.1376	-231.1148	-1.022869	96.87095	2.485767	0.0718136	0.181335	0.0796208	0.295384	0.114097	0.185704	0.116659	0.149497	0.431994	0.0516805	0.113492	0.224127	0.46494	0.124003	0.1321462	0.01794367	0.0151074	0.0540057	0.0795232	0.220666	0.134342	0.00306586	0.022652	0.0101199	0.10369	0.147283	0.0388038	0.0223629	0.100061	0.0380028	0.0103145	0.05967328	96.87095	0.345103	0.698391	1.07846	1.87804	0.164132	0.125068	0.270412	0.0689931	0.249349	0.122046	0.07761695	0.7688176
632	0	-241.2531	-245.4879	4.234787	56.20523	3.135547	0.0616948	0.0227718	0.159786	0.00409337	0.046946	0.0812659	0.169664	0.441814	0.0238645	0.0752033	0.233086	0.00753267	0.330483	0.221038	0.1049464	0.02009634	0.0294215	0.110822	0.0220801	0.0277311	0.0175039	0.0216907	0.0106697	0.0505038	0.184875	0.0048477	0.132141	0.0390294	0.0550912	0.267377	0.0262163	0.01645527	56.20523	0.399484	0.738767	1.08311	1.77864	0.156402	0.150075	0.177313	0.0791256	0.297889	0.139196	0.03655161	0.4501927
633	0	-237.171	-234.4679	-2.70302	40.96667	2.036651	0.0294453	0.119531	0.0823551	0.131478	0.103086	0.241978	0.385052	0.0442758	0.0226887	0.159912	0.634997	1.00649	0.185221	0.0390565	0.1500815	0.03366219	0.00347908	0.086163	0.00734223	0.288151	0.0277014	0.0252392	0.00644792	0.000472178	0.144813	0.13633	0.0253515	0.0100176	0.185615	0.00416215	0.0487154	0.02698411	40.96667	0.297611	0.658855	1.07088	1.97265	0.101318	0.135954	0.195721	0.104736	0.335294	0.126977	0.0606463	0.4449424
634	0	-238.6573	-237.6438	-1.013441	54.42869	1.368068	0.37389	0.0985661	0.347121	0.196901	0.0274074	0.127449	0.149629	0.082268	0.29291	0.0859188	0.778986	0.0161391	0.411854	0.0556306	0.1996358	0.008904458	0.00137532	0.0580902	0.0220131	0.148834	0.0281603	0.00316079	0.0237903	0.0034232	0.141014	0.00169295	0.287551	0.0128567	0.179908	0.0524497	0.0356811	0.04533253	54.42869	0.204204	0.565014	1.04163	2.18915	0.0964816	0.175412	0.216367	0.0524898	0.282036	0.177214	0.05423699	0.8358231
635	0	-237.8944	-231.7119	-6.182453	57.14243	2.893809	0.0834023	0.0511788	0.129722	0.354588	0.434878	0.055802	0.189746	0.108728	0.167689	0.927753	0.0841276	0.967233	0.0440959	0.344716	0.198338	0.003349671	0.0117916	0.0151107	0.0262967	0.186489	0.00843484	0.0128647	0.0283811	0.0249491	0.285483	0.032632	0.0445937	0.0251074	0.213935	0.0295935	0.0543367	0.05413745	57.14243	0.380876	0.725474	1.08194	1.81171	0.188642	0.131187	0.273638	0.0694041	0.253592	0.0835368	0.05748713	0.9417318
636	0	-226.5335	-233.6592	7.12565	80.68634	2.930686	0.0725851	0.33347	0.0101335	0.00836728	0.0288878	0.225187	0.12163	0.100057	0.25459	0.107689	0.101574	0.0611549	0.0204102	0.00762434	0.1026865	0.01702154	0.0138264	0.197616	0.0154953	0.369533	0.0418846	0.0181943	0.0063427	0.00278598	0.11889	0.066898	0.0819682	0.0026488	0.040033	0.00920657	0.0146771	0.007066077	80.68634	0.383828	0.727617	1.08215	1.8064	0.129505	0.221834	0.136943	0.106834	0.318608	0.0862758	0.02408761	0.293349
637	0	-230.3938	-234.26	3.866191	75.57918	2.51063	0.108437	0.0605092	0.0780749	0.0499337	0.126443	0.141183	0.0243279	0.329616	0.0479352	0.179252	0.137474	0.15299	0.00490595	0.290997	0.1415656	0.02255553	0.0111465	0.0115405	0.0433607	0.181224	0.00691413	0.00293451	0.00507951	0.0029775	0.400508	0.0644195	0.0174419	0.00927425	0.159846	0.0335998	0.0497336	0.02637967	75.57918	0.347462	0.700243	1.07875	1.87355	0.117863	0.203768	0.289449	0.0721936	0.242479	0.0742465	0.04893519	0.5390735
638	0	-237.2123	-237.6015	0.3891284	92.87821	4.69582	0.0560054	0.0232153	0.098888	0.115846	0.197174	0.149193	0.0538923	0.117184	0.0777365	0.0579334	0.157414	0.224592	0.14701	0.44289	0.1368697	0.01156207	0.0263432	0.0410014	0.107032	0.0443818	0.0392912	0.00169389	0.000822709	0.00211246	0.167522	0.0408822	0.0491217	0.0167221	0.34775	0.101223	0.0141001	0.01728314	92.87821	0.488932	0.796287	1.08379	1.63099	0.199726	0.188442	0.194217	0.0705877	0.274947	0.0720807	0.02884521	0.5991684
639	0	-229.4967	-234.987	5.490302	424.8179	2.465002	0.0484178	0.0838243	0.124326	0.0532772	0.0167531	0.00652321	0.000269734	0.0250575	0.0746913	0.0482376	0.148524	0.0727622	0.0118757	0.0593326	0.1118477	0.003440989	0.00221808	0.049565	0.0786414	0.329464	0.00688447	0.0381177	0.0532633	0.0208939	0.23937	0.00676431	0.0185952	0.0294628	0.101444	0.0201921	0.00512406	0.007983897	424.8179	0.343113	0.696821	1.07822	1.88185	0.118835	0.191247	0.231432	0.066052	0.290524	0.10191	0.01142489	0.6988164
640	0	-232.2605	-232.7649	0.5044032	519.7513	3.434158	0.00396526	0.0830028	0.121475	0.0218728	0.0184046	0.0664626	0.0153282	0.00195301	0.128932	0.185786	0.0416399	0.0339888	0.0187118	0.0418462	0.08586876	-0.003084379	0.039374	0.00876216	0.0679548	0.205717	0.0119218	0.0011819	0.0154257	0.0019223	0.138091	0.0663721	0.12464	0.009014	0.207079	0.027711	0.0748335	0.03485167	519.7513	0.42029	0.753047	1.08396	1.74271	0.144432	0.161334	0.169968	0.0447294	0.36724	0.112296	0.03176729	1.097093
641	0	-233.8079	-228.3773	-5.43064	102.3764	5.603704	0.0598984	0.079417	0.168597	0.370377	0.116461	0.132664	0.104553	0.506744	0.205009	0.0020105	0.487302	0.128515	0.106607	0.370208	0.1500573	0.01568948	0.00410542	0.0490002	0.171044	0.318	0.0669363	0.0126223	0.00274876	0.00137721	0.10621	0.0359283	0.164434	0.0209423	0.0264995	0.0140458	0.00610505	0.01726877	102.3764	0.525371	0.817124	1.08212	1.57538	0.130064	0.21956	0.162607	0.096399	0.307722	0.0836487	0.03295825	0.523959
642	0	-253.7261	-233.2166	-20.50959	22.67214	2.524132	0.0419097	1.04244	0.165537	0.278141	0.0342066	0.263732	1.02125	1.07633	0.312078	0.938697	0.84155	0.526455	1.05573	3.1458	0.4549472	0.03612891	0.0789532	0.0936135	0.0732061	0.217258	0.0268984	0.0146381	0.00469862	0.0060069	0.258188	0.0685878	0.0190313	0.0130083	0.0986214	0.01315	0.01414	0.0543587	22.67214	0.348733	0.701236	1.0789	1.87113	0.163291	0.0811841	0.259425	0.0936889	0.304955	0.0974569	0.09048761	0.6007309
643	0	-231.5208	-237.9967	6.475916	178.1837	3.868555	0.0272021	0.0107116	0.0547655	0.036319	0.150258	0.0132227	0.0301017	0.104531	0.333231	0.107889	0.00850642	0.109651	0.0153453	0.0548577	0.06846837	0.009630389	0.0103081	0.0702951	0.0213257	0.152668	0.180395	0.00218446	0.0149307	0.0398253	0.117748	0.0102716	0.0212766	0.0150452	0.306769	0.0329918	0.00396572	0.007382794	178.1837	0.446992	0.770537	1.0844	1.69807	0.17943	0.163884	0.229365	0.0417978	0.285865	0.0996593	0.01701318	0.4339455
644	0	-240.0096	-236.8304	-3.179196	28.74457	2.786147	0.116437	0.905533	0.326675	0.142531	0.0407381	0.0375661	0.397595	0.30049	0.205424	0.955425	0.426198	0.311957	0.00780859	0.186546	0.304021	0.03728612	0.0987861	0.0145914	0.000451847	0.224727	0.0338184	0.00627759	7.45597e-05	0.0211939	0.278219	0.0311773	0.0553919	0.0391518	0.110733	0.0351684	0.0502385	0.01366572	28.74457	0.37201	0.718955	1.08123	1.8278	0.130423	0.132724	0.149938	0.117233	0.355839	0.113844	0.05095184	0.2682086
645	0	-224.8521	-225.6297	0.7776058	62.44568	1.272147	0.0592901	0.25075	0.000901063	0.160564	0.00384192	0.108774	0.16123	0.00403907	0.863754	0.127555	0.238129	0.129732	0.279097	0.0578793	0.1832909	0.02820017	0.0300672	0.000598789	0.267559	0.244543	0.0535065	0.00439084	0.0277893	0.00504185	0.160334	0.00547904	0.016886	0.000832431	0.0797951	0.0990978	0.00407855	0.03930001	62.44568	0.187884	0.545644	1.03368	2.23279	0.125097	0.138962	0.339966	0.0409078	0.26691	0.0881574	0.06750018	0.5822208
646	0	-238.8391	-236.2582	-2.58092	46.41807	3.388705	0.33147	0.135699	0.436557	0.285402	0.233955	0.084812	0.0935261	0.0824084	0.264575	0.171942	0.35337	0.292999	0.100862	0.175428	0.1596861	-0.01493876	0.0130698	0.156005	0.172742	0.104666	0.0697715	0.0392446	0.0221745	0.0143797	0.140981	0.0294711	0.174996	0.00157484	0.0170286	0.011523	0.0323717	0.05820507	46.41807	0.417264	0.751007	1.08386	1.74787	0.113694	0.170474	0.235573	0.0753199	0.267072	0.137868	0.04326631	1.345275
647	0	-216.2558	-232.793	16.53723	796.907	2.721209	0.0210186	0.00763614	0.0152927	0.0222612	0.000910772	0.000909041	0.0102988	0.0307163	0.0112568	0.0391692	0.0744961	0.0214499	0.0438567	0.0257335	0.02336513	-8.960213e-05	0.0173222	0.0553344	0.238982	0.0529349	0.0198972	0.0146357	0.00741714	0.00127795	0.170838	0.352828	0.00625932	0.000811368	0.0145665	0.0183296	0.0285657	0.004396684	796.907	0.366474	0.714822	1.08074	1.83796	0.166747	0.136805	0.192255	0.0652282	0.326574	0.112391	0.004307082	1.020803
648	0	-220.1001	-228.2033	8.103177	221.108	2.191845	0.128585	0.0323331	0.00256112	0.101107	0.169016	0.00679116	0.0531416	0.101005	0.0987949	0.0119862	0.0647589	0.000244975	0.149952	0.0987626	0.0789535	-0.002415737	0.0381565	0.0135354	0.0482304	0.177702	0.0171872	0.00705995	0.00776427	0.00687901	0.364213	0.0477366	0.0326579	0.00255682	0.157809	0.0173576	0.0611545	0.01176822	221.108	0.315148	0.673978	1.07412	1.93675	0.164356	0.119468	0.225235	0.0614756	0.352578	0.0768879	0.009352487	1.258299
649	0	-242.7159	-233.7994	-8.916458	54.37974	1.36437	0.218682	0.313168	0.460031	0.680392	0.0336483	0.212415	0.202012	0.498518	0.00849108	0.23944	0.968933	0.273965	0.418263	0.366938	0.2434486	0.01103422	0.00846469	0.0311132	0.0619375	0.291566	0.0386356	0.0154017	0.00111841	0.00207835	0.27644	0.104901	0.00604804	0.00693272	0.0822375	0.0146343	0.0584915	0.01161531	54.37974	0.20359	0.564305	1.04135	2.19075	0.107681	0.131773	0.263215	0.0873081	0.351005	0.0590167	0.02264953	0.5128279
650	0	-238.3743	-231.1778	-7.196499	41.77998	4.064435	0.22361	0.111403	0.260709	0.142179	0.582465	0.669775	0.313432	0.295739	0.596802	0.116428	0.489067	0.12426	0.0531853	0.314799	0.2548399	0.0613121	0.00303331	0.148344	0.0849836	0.173927	0.0608523	0.00280764	0.0123085	0.0170729	0.194237	0.0686066	0.116472	0.00795558	0.0015723	0.0644371	0.0433905	0.06813374	41.77998	0.457867	0.777408	1.08439	1.68034	0.155988	0.180862	0.225952	0.0630802	0.276772	0.0973462	0.1294458	0.5263494
651	0	-223.2418	-232.5322	9.29043	65.62121	1.852362	0.0136856	0.0260873	0.0707955	0.073955	0.141833	0.10915	0.00936166	0.0482353	0.0245603	0.00116333	0.443363	0.018727	0.13994	0.154718	0.1074538	0.005240099	0.0262428	0.0981637	0.217536	0.107799	0.0234217	0.00447403	0.0217034	0.016163	0.150827	0.0227284	0.101327	0.00399971	0.0736548	0.0966238	0.0353363	0.03136316	65.62121	0.274991	0.638336	1.06581	2.02086	0.202609	0.151094	0.232911	0.0567061	0.261627	0.0950527	0.03660326	0.8568406
652	0	-232.0504	-238.3278	6.277363	122.8927	0.7337054	0.0406062	0.0340304	0.049675	0.0724546	0.425075	0.0361715	0.0408124	0.022667	0.106363	0.023016	0.252833	0.108841	0.241429	0.0735046	0.1588096	0.01923655	0.0172463	0.0886787	0.0880726	0.107486	0.130066	0.00991926	0.0331618	0.00275629	0.166632	0.0242433	0.17071	0.0682232	0.0518231	0.0203182	0.020663	0.002302283	122.8927	0.0813974	0.379009	0.936746	2.60285	0.125637	0.200271	0.175809	0.125665	0.284088	0.0885307	0.02153883	0.1068899
653	0	-226.2088	-231.4941	5.285292	187.2127	3.373282	0.04498	0.168262	0.0790013	0.0467286	0.154039	0.266471	0.135362	0.1032	0.0812931	0.075461	0.0374475	0.101053	0.00311198	0.0756964	0.119298	0.01243934	0.00805481	0.0427031	0.0303982	0.15381	0.129909	0.0037434	0.0636792	0.00786245	0.351259	0.058758	0.0208666	0.00612828	0.0534808	0.0177996	0.0515478	0.002642251	187.2127	0.416226	0.750304	1.08383	1.74964	0.140196	0.123127	0.327113	0.0507591	0.272239	0.0865668	0.01508159	0.1751971
654	0	-238.6246	-232.9114	-5.713235	51.02478	1.141567	0.102335	0.040087	0.145688	0.34494	0.205798	0.41948	0.012747	0.444765	0.744656	0.641833	0.8089	0.115614	0.107575	0.252135	0.2949649	0.04256047	0.00664709	0.110269	0.204975	0.279895	0.0284648	0.00835182	0.0110638	0.00244941	0.083427	0.0197579	0.0139208	0.000692844	0.0572781	0.0878838	0.0849234	0.02779196	51.02478	0.164304	0.515527	1.02	2.30017	0.123396	0.177016	0.300512	0.0352974	0.27241	0.0913679	0.07035243	0.3950391
655	0	-244.2636	-235.7446	-8.519018	103.9954	8.21612	0.204724	0.0491988	0.199167	0.189314	0.0623622	0.147236	0.138047	0.200652	0.0925606	0.0864306	0.192086	0.338161	0.241511	0.0807228	0.2950924	0.007360366	0.022335	0.124534	0.0828585	0.175708	0.0185506	0.0194339	0.00885301	0.00891348	0.223522	0.060623	0.00864568	0.0332543	0.151348	0.0515615	0.00985951	0.004661768	103.9954	0.597807	0.854847	1.07615	1.47119	0.156052	0.177486	0.18391	0.0881924	0.322406	0.0719536	0.01202213	0.3877655
656	0	-242.8503	-230.6874	-12.16289	25.8517	5.888725	0.255102	0.400011	0.0598357	0.28106	0.423802	0.23565	0.0261824	0.783989	0.43515	0.341189	0.452092	1.23353	0.337406	0.192196	0.3754208	0.1178179	0.0403571	0.0247057	0.145013	0.217576	0.0278641	0.002064	0.0241834	0.00805357	0.310115	0.0819806	0.000726566	0.00396409	0.0581513	0.0252985	0.0299474	0.03835563	25.8517	0.535268	0.822557	1.08151	1.56067	0.11928	0.133713	0.342278	0.0888282	0.27143	0.0444706	0.1561735	0.2455962
657	0	-224.7715	-226.9719	2.200373	368.7012	3.125359	0.0493621	0.0273403	0.0263145	0.158786	0.068779	0.0853714	0.00521338	0.146224	0.0743972	0.041907	0.155656	0.0908088	0.144124	0.238963	0.08060936	0.006936061	0.0130624	0.0283585	0.184951	0.245983	0.0749334	0.00323713	0.0115945	0.00571269	0.0730268	0.00795931	0.0053779	0.00312889	0.287925	0.0367921	0.017958	0.0004354439	368.7012	0.398733	0.738241	1.08307	1.77996	0.140255	0.136097	0.26667	0.0669927	0.283398	0.106587	0.007371505	0.05907124
658	0	-236.6321	-231.6608	-4.971393	78.34913	1.541233	0.0969829	0.0856466	0.0319814	0.449263	0.0742383	0.00064913	0.137778	0.459724	0.415591	0.544395	0.285824	0.136496	0.27178	0.0144433	0.124944	0.01113692	0.0249004	0.0270222	0.125109	0.337362	0.0369258	0.004194	0.00739642	0.004058	0.189183	0.152255	0.00968032	0.00242653	0.062126	0.00359243	0.0137695	0.00735583	78.34913	0.231622	0.595279	1.05275	2.12034	0.131948	0.178603	0.2602	0.0579724	0.271705	0.0995713	0.01849275	0.3977683
659	0	-236.1248	-231.7746	-4.350244	99.94265	1.941236	0.104203	0.254366	0.170251	0.230078	0.146605	0.0280293	0.113087	0.904834	0.0573017	0.342782	0.294005	0.084816	0.10832	0.248819	0.2391397	0.0190119	0.0120555	0.0238711	0.427434	0.104821	0.023998	0.00647351	0.00257433	0.00313999	0.0983461	0.0562535	0.0435231	0.0202113	0.100532	0.0499533	0.0268136	0.02165408	99.94265	0.286158	0.648616	1.06845	1.99678	0.160274	0.10743	0.218426	0.115319	0.300123	0.098428	0.04066598	0.5324864
660	0	-229.7094	-238.3404	8.631042	158.4123	3.073658	0.0679316	0.248429	0.0444843	0.0717991	0.0440443	0.0573999	0.0166048	0.0116076	0.0406281	0.111006	0.0910798	0.0538847	0.0519648	0.0422931	0.1022228	0.007743671	0.00418258	0.028042	0.0960906	0.110119	0.0591975	0.0103489	0.178911	0.0147017	0.248555	0.0565215	0.015835	0.0265659	0.134265	0.0109452	0.00571976	0.03281475	158.4123	0.394881	0.735526	1.08286	1.78674	0.174363	0.119119	0.249496	0.035386	0.274928	0.146709	0.04055842	0.8090737
661	0	-226.4019	-226.9674	0.5654468	206.9516	3.015356	0.0258243	0.326138	0.0110898	0.0256695	0.0154719	0.0511455	0.105688	0.0141815	0.111444	0.0446832	0.362204	0.0842488	0.339417	0.184633	0.08758075	0.009885051	0.0105197	0.226525	0.138125	0.249984	0.0138677	0.000797344	0.000304793	0.00279128	0.166674	0.00885738	0.0056188	0.00735808	0.117755	0.0399729	0.0108492	0.002512862	206.9516	0.390446	0.732375	1.08259	1.79459	0.126663	0.0975001	0.258998	0.0677505	0.335523	0.113565	0.01239791	0.2026843
662	0	-235.6237	-242.8297	7.206009	280.0729	5.953351	0.0136336	0.00789258	0.165592	0.0245122	0.0754133	0.0728807	0.0479446	0.064621	0.100787	0.043482	0.0025238	0.0240131	0.00546151	0.127671	0.07380539	0.002774233	0.0544332	0.0565068	0.0247156	0.292885	0.0661895	0.0804491	0.0226721	0.0162508	0.149948	0.0665418	0.0329226	0.0122576	0.0776511	0.0230082	0.0235684	0.01266044	280.0729	0.537426	0.823729	1.08136	1.55748	0.181143	0.157882	0.203936	0.0498297	0.239666	0.167543	0.01543468	0.8202597
663	0	-220.5403	-231.8411	11.3008	262.1935	2.194777	0.0517324	0.131299	0.00540782	0.0110503	0.0666866	0.0296925	0.0319344	0.0289333	0.0335164	0.206905	0.0129821	0.0286896	0.0602931	0.0116526	0.03511155	0.005681911	0.00228215	0.0328093	0.0440489	0.126516	0.134098	0.0123557	0.00554248	0.00788461	0.390879	0.0021182	0.0177152	0.0351782	0.0879658	0.0813832	0.0192223	0.004020242	262.1935	0.315467	0.674247	1.07418	1.93611	0.172375	0.136996	0.250021	0.098716	0.23567	0.106223	0.009702152	0.414366
664	0	-230.2245	-232.0773	1.852739	88.24386	3.756092	0.0654628	0.0401092	0.0220932	0.543805	0.0859922	0.0802822	0.168118	0.0573851	0.293253	0.24046	0.0301604	0.232913	0.0757644	0.0246597	0.1003188	0.00876355	0.00440653	0.0239375	0.0103553	0.306185	0.0547343	0.0126076	0.0297273	0.0146148	0.125498	0.0418361	0.0683424	0.00257023	0.191165	0.113488	0.000532758	0.01199566	88.24386	0.44044	0.766328	1.08435	1.70888	0.15462	0.131005	0.299043	0.0463886	0.299031	0.0699116	0.02075921	0.5778477
665	0	-221.9017	-232.7841	10.88239	158.8737	1.569445	0.0336398	0.149545	0.0832554	0.0440077	0.019782	0.00353898	0.0958924	0.0718538	0.0474416	0.172107	0.0599721	0.0715876	0.0277	0.039249	0.06900712	0.0128614	0.0192458	0.0228276	0.29527	0.0133137	0.0670898	0.00181332	0.00990612	0.0207471	0.180837	0.00594854	0.0236522	0.00799943	0.288576	0.022417	0.0203556	0.01763203	158.8737	0.235854	0.599722	1.05425	2.11017	0.103961	0.181886	0.247759	0.0970149	0.253954	0.115425	0.03049342	0.578224
666	0	-240.0973	-232.0573	-8.039977	62.75094	2.157658	0.0371286	0.185372	0.0953557	0.5728	1.1981	0.219214	0.0606844	0.246301	0.399639	0.272261	0.225343	0.629462	0.213135	0.418926	0.243287	0.01260525	0.000293813	0.028544	0.069524	0.153325	0.194396	0.0252274	0.0117142	0.00665277	0.218175	0.00895211	0.0125341	0.0126687	0.195404	0.0416894	0.0208996	0.02958177	62.75094	0.311395	0.670796	1.07348	1.94433	0.100423	0.133957	0.227599	0.0953021	0.297425	0.145294	0.04218703	0.7012055
667	0	-225.9693	-228.5245	2.555186	75.84097	3.143859	0.0272758	0.190371	0.0143092	0.107634	0.21486	0.0969402	0.040952	0.133452	0.0150814	0.136613	0.244798	0.0326797	0.0406892	0.568429	0.1264987	0.01543103	0.000734765	0.0124954	0.0100946	0.283886	0.101344	0.00602395	0.0101779	0.0112786	0.143974	0.0287402	0.0313472	0.00211178	0.175654	0.178207	0.00393111	0.04107272	75.84097	0.400094	0.739194	1.08314	1.77757	0.112309	0.160898	0.240222	0.0544907	0.361547	0.0705337	0.05650375	0.7269025
668	0	-245.1127	-240.0082	-5.104497	74.19199	1.230356	0.309529	0.0504296	0.0834748	0.485381	0.132723	0.552601	0.211679	0.0196596	0.267009	0.805095	0.0379554	0.0183861	0.533161	0.0816717	0.2829994	0.0143405	0.00895675	0.116331	0.00336419	0.246607	0.113493	0.0005114	0.0215879	0.00332133	0.0814849	0.0730088	0.0113992	0.0317775	0.128561	0.150265	0.00933124	0.02416893	74.19199	0.180511	0.536514	1.0297	2.25327	0.171065	0.226698	0.186104	0.094603	0.225145	0.0963847	0.03850943	0.6276108
669	0	-233.4473	-230.559	-2.888341	227.5712	1.742143	0.165786	0.0586973	0.124628	0.204847	0.500236	0.0578084	0.0747327	0.138764	0.0145947	0.319114	0.00843149	0.0296766	0.008011	0.48222	0.1790203	0.003079667	0.019222	0.0257371	0.00529415	0.323298	0.0720651	2.72728e-05	0.0133742	0.00658851	0.16172	0.0912125	0.0904866	0.0313175	0.0502764	0.104354	0.00502563	0.006142949	227.5712	0.260424	0.624457	1.06196	2.05316	0.128536	0.136267	0.217015	0.0589112	0.352046	0.107225	0.009222617	0.6660745
670	0	-244.3951	-238.0906	-6.304463	279.3344	1.609613	0.0591614	0.0128072	0.011883	0.109755	0.00066172	0.114763	0.0219416	0.113263	0.0343498	0.0503981	0.300819	0.0958475	0.292395	0.370235	0.1183325	-0.008551091	0.0122321	0.0946151	0.0629236	0.0944968	0.0654688	0.0313064	0.037843	0.000102246	0.0610053	0.184407	0.016891	0.0109754	0.192258	0.109651	0.0258238	0.0344887	279.3344	0.241769	0.60584	1.05626	2.09613	0.166851	0.134532	0.212445	0.0436026	0.37781	0.0647596	0.0259376	1.329679
671	0	-231.4291	-235.4685	4.039404	39.8009	5.224756	0.0993302	0.0152713	0.291401	0.123004	0.126137	0.0791366	0.0163945	0.394476	0.0572736	0.133159	0.0608348	0.48042	0.00367171	0.0760675	0.08847637	0.04431757	0.0731786	0.052664	0.150091	0.115383	0.0354063	0.00323457	0.0275019	0.00373926	0.262936	0.0742641	0.0448976	0.0190565	0.0300186	0.0959543	0.0116744	0.001133837	39.8009	0.511153	0.809153	1.08289	1.5968	0.156794	0.15801	0.149135	0.0464526	0.398169	0.0914401	0.04545141	0.02494614
672	0	-200.127	-232.1073	31.9803	621.3584	2.764899	0.00529751	0.00773485	0.00160833	0.0131557	0.00804601	0.0078903	0.00285112	0.00838406	0.0109861	0.0031385	0.00067363	0.0191243	0.00990302	0.0011384	0.006651112	0.0004817146	0.0176958	0.0158455	0.0108162	0.198695	0.0088882	0.0063624	0.0131662	0.000218386	0.41722	0.0144992	0.020685	0.003502	0.189153	0.0811422	0.00211095	0.002373006	621.3584	0.370215	0.71762	1.08108	1.83109	0.164626	0.117529	0.326531	0.0701137	0.241156	0.0800441	0.00285472	0.8312568
673	0	-228.1315	-232.3738	4.242329	410.3674	0.9274308	0.115224	0.00372717	0.072226	0.0104649	0.00928819	0.0501615	0.0328634	0.0690897	0.0127382	0.00940398	0.00481542	0.408683	0.0678542	0.0547451	0.07359261	0.0002830884	0.0165563	0.0747755	0.192887	0.0957828	0.00294429	0.00997401	0.0402132	0.00398279	0.201315	0.0953971	0.101957	0.00179006	0.105219	0.0407794	0.0164277	0.003788202	410.3674	0.122257	0.453797	0.986852	2.43709	0.164791	0.134792	0.247394	0.0724788	0.311703	0.0688399	0.00407129	0.9304672
674	0	-237.9417	-227.0607	-10.88096	66.73007	2.042418	0.606118	0.7333	0.231436	0.0519724	0.149299	0.0498097	0.0742855	0.265305	0.333887	0.198912	0.3448	0.514547	0.758337	0.106523	0.2004	-0.01166903	0.0172845	0.0235589	0.0113845	0.203424	0.0895973	0.00146353	0.00077145	0.00970191	0.287424	0.0331671	0.00673521	0.0140196	0.26142	0.0387973	0.00125088	0.03025702	66.73007	0.298286	0.65945	1.07102	1.97125	0.124459	0.163699	0.206213	0.0869515	0.31298	0.105698	0.018588	1.627772
675	0	-240.5734	-236.7213	-3.852093	82.67583	2.11217	0.0747266	0.183935	0.166125	0.0507536	0.36893	0.152477	0.0218191	0.354466	0.748348	0.0696067	0.000301888	0.0405011	0.896277	0.102683	0.1770854	0.02830544	0.0518105	0.0166332	0.0185561	0.31895	0.0508352	0.00782826	0.0128145	0.000208902	0.235137	0.0430976	0.0447283	0.000585451	0.130902	0.0412613	0.0266517	0.01915343	82.67583	0.306307	0.666435	1.07256	1.9547	0.191922	0.198251	0.185851	0.0596013	0.24568	0.118694	0.04745887	0.4035796
