Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
953	0	-276.5911	-251.1444	-25.44674	0.7951459	3.812669	0.0282733	0.0616318	0.0238885	0.015604	0.0734632	0.0316164	0.00342648	0.0176089	0.2705	0.0510936	0.00590738	0.00247621	0.000145184	0.0280273	0.31692	0.0191442	0.0116508	0.00427457	0.0160563	0.004969	0.118026	0.0296816	0.0381062	0.0344225	0.0343263	0.073697	0.0213357	0.0672723	0.0623445	0.383851	0.0971206	0.367504	0.0148522	0.022653	0.509187	0.0124387	0.132282	0.0567073	0.0183564	0.0456513	0.109631	0.0381799	0.111566	0.0591699	0.046579	0.00835747	0.00941832	0.0231593	0.05545187	0.009661442	0.0796467	0.0221728	0.121112	0.00383202	0.0249055	0.0228089	0.0797032	0.0158995	0.12189	0.120186	0.0586797	0.070768	0.124153	0.110432	0.0238096	0.4072805	8	20.39804	0.1837808	0.443766	0.768471	1.08438	1.70338	0.203171	0.173375	0.158336	0.162071	0.253849	0.0491978	0.4169419	0.9768278
954	0	-309.6799	-259.748	-49.9319	1.562565	2.798203	0.164023	0.175558	0.229183	0.225259	0.156404	0.385354	0.205855	0.407829	0.473512	0.148849	0.0394308	0.271593	0.0604003	0.0873136	0.00547283	0.061526	0.173501	0.000352258	0.0910655	0.000172444	0.0229074	0.114617	0.0100726	0.0119079	0.108929	0.00146747	0.0695301	0.857329	0.540698	0.0548093	0.0428239	0.181333	1.08135	0.0102696	0.470998	0.193292	0.0157265	0.0906315	0.0721808	0.0332177	0.00490641	0.00833676	0.119467	0.1072	0.0528799	0.0695946	0.0524115	0.0548384	0.1954623	0.08328827	0.0725815	0.00114518	0.0889029	0.040064	0.0361615	0.0204516	0.0505322	0.0902624	0.0765379	0.0647721	0.00728232	0.20995	0.0112508	0.0833292	0.146776	0.6132954	9	15.6917	0.2756454	0.373022	0.719705	1.08132	1.82595	0.144739	0.184584	0.17299	0.131758	0.278061	0.0878681	0.6965837	0.8804332
955	0	-294.4162	-249.2562	-45.16002	1.719111	2.494149	0.0120455	0.536353	0.16505	0.0316601	0.0369801	0.125482	0.0741592	0.303335	0.155192	0.246508	0.059413	0.102483	0.305395	0.270378	0.237979	0.00528174	0.0237927	0.608038	0.0266651	0.00233961	0.0109201	0.0109509	0.225523	0.00215089	0.0114045	0.0340317	0.0129885	0.838125	0.0875941	0.20602	0.481966	0.231684	0.502813	0.0737839	0.573049	0.0528759	0.00547552	0.00554084	0.0028141	0.0233244	0.0741437	0.00890143	0.342498	0.291084	0.0235334	0.0121163	0.166907	0.0648757	0.1869474	0.08503543	0.0330558	0.000425394	0.20873	0.0270783	0.0524753	0.0195202	0.139776	0.0230327	0.0399808	0.0633213	0.00381114	0.0966288	0.0426389	0.0298692	0.219656	0.5987037	11	14.08857	0.1608011	0.345901	0.699019	1.07856	1.87652	0.194132	0.209593	0.183813	0.129567	0.193648	0.0892465	0.6837391	0.8756318
956	0	-258.9045	-263.8157	4.911172	2.040542	2.252982	0.0197692	0.203891	0.00240091	0.135279	0.0862172	0.102805	0.0331788	0.143968	0.0229556	0.171696	0.000842988	0.0743411	0.0156136	0.107045	0.0311234	0.008685	0.000466807	0.0368073	0.031039	0.0173746	0.00107249	0.0143108	0.0122364	0.0527108	0.0259912	0.0309236	0.018756	0.22138	0.074833	0.000233167	0.00524713	0.0923899	0.133801	0.0516008	0.11923	0.00760174	0.0364288	0.0083649	0.0113587	0.0211054	0.0149321	0.0260263	0.0347731	0.127124	0.00484634	0.00381999	0.0470248	0.0561675	0.05097308	-0.004796237	0.0937649	0.00347611	0.0790979	0.00214351	0.171945	0.0343417	0.060626	0.127142	0.0714681	0.101664	0.00789318	0.120419	0.0543588	0.0223822	0.0492782	0.5108587	7	18.50018	0.1164851	0.321712	0.679475	1.0752	1.92361	0.132081	0.258062	0.21682	0.0940751	0.239094	0.0598669	0.5060625	1.009478
957	0	-272.9512	-250.1624	-22.78881	2.019494	4.897679	0.0793354	0.147606	0.0213339	0.0580528	0.0358784	0.0218446	0.0252309	0.0120446	0.257955	0.0408857	0.0027614	0.213882	0.157593	0.0277966	0.00704265	0.0529256	0.0214815	0.00395258	0.190608	0.0648231	0.11258	0.0181776	0.000750672	0.00763518	0.00659653	0.00822011	0.0240889	0.213363	0.00979335	0.0619471	0.0177774	0.304667	0.0352326	0.0711241	0.388139	0.0405644	0.0109446	0.238601	0.00891249	0.0136809	0.230022	0.0124519	0.322421	0.0058542	0.0153187	0.0287802	0.139146	0.0452454	0.08469011	0.06906641	0.0714309	0.00982432	0.0571468	0.0138361	0.03364	0.00507454	0.0333019	0.024325	0.0659295	0.102232	0.038642	0.193456	0.0170393	0.310504	0.0236171	0.632793	6	17.357	0.109543	0.497772	0.801467	1.08348	1.61729	0.304517	0.213551	0.13715	0.0925889	0.200558	0.0516353	0.7018594	0.9015951
958	0	-273.1868	-247.9142	-25.27259	0.4796201	4.71354	0.0203513	0.0296898	0.0831141	0.0609312	0.0201588	0.0862415	0.00866198	0.0801612	0.364429	0.00833784	0.0128125	0.00891008	0.143477	0.0137707	0.140971	0.0428808	0.0999757	0.0588586	0.00280445	0.00183871	0.0678444	0.022983	0.00383892	0.0786502	0.00098096	0.0479109	0.00788266	0.0966782	0.09943	0.142677	0.184496	0.262247	0.0769211	0.00273786	0.689597	0.00149995	0.0170375	0.0477688	0.00463272	0.00637377	0.413489	0.0694152	0.150815	0.18504	0.0277266	0.0572682	0.0210935	0.00190377	0.08779374	-0.06749669	0.0658625	0.000400221	0.177571	0.00812758	0.0709498	0.0524182	0.0628829	0.0236663	0.114354	0.119637	0.00993749	0.105218	0.01483	0.117522	0.0566236	0.8354629	9	17.11368	0.120412	0.489727	0.796756	1.08376	1.62975	0.165765	0.141147	0.154796	0.129129	0.369391	0.0397722	0.7679662	1.08789
959	0	-271.5276	-258.9603	-12.56729	1.82721	2.073674	0.00420178	0.101792	0.0265016	0.00985331	0.0356557	0.0140129	0.00253644	0.0301669	0.0972087	0.0724604	0.000458925	0.0766952	0.14248	0.0167645	0.00959742	0.112938	0.0100811	0.00898643	0.0574074	0.191088	0.171329	0.00836396	0.00115495	0.0110503	0.0317128	0.0181265	0.00352305	0.0318203	0.0444117	0.175168	0.00349576	0.00403685	0.00516944	0.00918238	0.252143	0.00165959	0.0145819	0.0459924	0.022056	0.0942828	0.308792	0.0460953	0.084205	0.065	0.00691371	0.0150665	0.00435464	0.00638541	0.06696327	-0.1488874	0.0509924	0.0119157	0.1445	0.0282358	0.0660497	0.0313865	0.106501	0.0267537	0.0025503	0.095069	0.00565805	0.254146	0.0298888	0.00348781	0.142866	0.9084205	7	20.66104	0.09120916	0.301913	0.662626	1.07173	1.96373	0.289748	0.243444	0.163614	0.0794414	0.15332	0.0704332	0.7595331	1.196025
960	0	-297.5942	-262.8986	-34.69555	2.101589	2.725603	0.0424592	0.0255605	0.0564213	0.017288	0.126964	0.0223154	0.11845	0.133142	0.108566	0.116226	0.0744583	0.0704977	0.194892	0.0673345	0.00480127	0.000747795	0.0327844	0.0432993	0.00203667	0.0215395	0.00328569	0.0823865	0.0224738	0.227319	0.075644	0.188909	0.127209	0.941002	0.134811	0.0229462	0.0491896	0.250667	0.214996	0.0443352	0.352027	0.0374627	0.122151	0.000231354	0.0193993	0.0733305	0.0999774	0.0126268	0.053655	0.344954	0.0247139	0.0581787	0.170002	0.0744215	0.09667282	-0.03477314	0.0278169	0.00164503	0.0337812	0.0259333	0.0187662	0.00753492	0.0386966	0.00555849	0.121223	0.162881	0.0451468	0.105875	0.0224952	0.0706303	0.312016	0.5241096	10	15.26485	0.0945749	0.366853	0.715107	1.08078	1.83726	0.272795	0.274858	0.173224	0.0830381	0.152269	0.0438167	0.4893364	1.071062
961	0	-275.0944	-252.4073	-22.68704	1.380405	5.463429	0.185296	0.0851954	0.0101159	0.0359815	0.0161399	0.218178	0.4154	0.224577	0.0256749	0.166081	0.0105929	0.0119936	0.0150426	0.188927	0.0674724	0.0106409	0.0211874	0.0168141	0.10811	0.00214673	0.0299764	0.0623722	0.00746554	0.225014	0.0188466	0.00497822	0.2137	0.223266	0.053152	0.0247399	0.00348532	0.238326	0.12013	0.144478	0.00731853	0.0303176	0.00505485	0.0233634	0.0746843	0.0292302	0.118605	0.0084477	0.00253763	0.0744298	0.00309264	0.00623928	0.769582	0.00782294	0.09090353	0.1259014	0.0212189	0.022373	0.214117	0.00412648	0.0882206	0.0232637	0.0214954	0.0441679	0.067912	0.147043	0.0175315	0.0980271	0.0284777	0.102842	0.0991833	0.6375728	10	16.3128	0.1901551	0.520257	0.81428	1.08242	1.58305	0.17	0.298288	0.179336	0.0720734	0.21772	0.0625825	0.7634742	0.8350941
962	0	-281.2584	-253.0198	-28.23856	0.8203925	2.416247	0.0587633	0.010623	0.0464415	0.00147756	0.00297226	0.114941	0.083384	0.00664541	0.0254925	0.257313	0.0862502	0.0261204	0.132023	0.0389516	0.030613	0.161989	0.0143193	0.00618013	0.027845	0.12816	0.0406396	0.0832931	0.0341998	0.152055	0.131296	0.0218964	0.100814	0.142993	0.194696	0.00602421	0.0101213	0.080328	0.0279398	0.0037676	0.163067	0.00348517	0.0241047	0.058323	0.00995012	0.243251	0.0473108	0.0010703	0.0728082	0.417007	0.120157	0.0277395	0.0384096	0.0773606	0.05919179	-0.06915914	0.112618	0.0199458	0.0956858	0.0517354	0.0243504	0.000627298	0.0679745	0.0244819	0.0987485	0.0884113	0.0318724	0.0896296	0.0716148	0.204485	0.0178193	0.3572524	8	25.23629	0.1521243	0.33837	0.693049	1.07761	1.89097	0.197669	0.254504	0.185285	0.121954	0.185639	0.0549502	0.2880932	1.240058
963	0	-290.6362	-257.9471	-32.6891	0.9657671	3.362541	0.0260105	0.0154611	0.080556	0.0717854	0.173314	0.0614148	0.194483	0.0274111	0.511015	0.0159292	0.0643506	0.110011	0.158262	0.113307	0.00505972	0.00832376	0.311615	0.00373181	0.00962485	0.01902	0.0661779	0.161982	0.15516	0.0755741	0.0294119	0.0675323	0.0949338	0.0317722	0.0897784	0.116167	0.0288943	0.0323641	0.0460725	0.0640565	0.42356	0.0772245	0.0324971	0.119493	0.0429426	0.0393704	0.529605	0.190426	0.00125288	0.0317729	0.0111925	0.0086263	0.0205214	0.00865278	0.1169018	-0.06548063	0.0530765	0.0302681	0.0510647	0.0364047	0.0678623	0.0458199	0.0496588	0.0730932	0.0252504	0.103925	0.0023714	0.0742217	0.067755	0.307385	0.0118431	0.6149013	9	16.9627	0.1145725	0.4155	0.749812	1.0838	1.75089	0.227815	0.211965	0.0905916	0.163443	0.239139	0.0670457	0.5494206	1.119181
964	0	-297.1164	-260.1005	-37.01594	1.464416	3.357967	0.101864	0.225997	0.102959	0.011034	0.0841668	0.0363588	0.0813788	0.0660417	0.0463691	0.20599	0.0228873	0.0231435	0.0493285	0.179354	0.0533489	0.0133933	0.0266355	0.014742	0.0741066	0.0685256	0.486991	0.0487151	0.110776	0.150286	0.0197783	0.00317442	0.245573	0.965586	0.213379	0.135528	0.0988202	0.115779	0.0355425	0.0792635	0.1585	0.0078232	0.0749763	0.00322976	0.0110325	0.108685	0.0518126	0.117026	0.0715289	0.407016	0.0809876	0.0485697	0.00449172	0.00551022	0.1306035	0.1869954	0.0270854	0.0073899	0.0759921	0.0286392	0.0612198	0.0128007	0.0353212	0.0466182	0.025492	0.154056	0.106666	0.0952346	0.0499235	0.120386	0.153174	0.2659032	11	14.65981	0.1844589	0.41519	0.749601	1.08379	1.75142	0.128486	0.364334	0.151136	0.140491	0.151179	0.0643737	0.4528987	0.5871142
965	0	-313.2648	-262.8656	-50.39924	2.141035	2.491983	0.0525765	0.109956	0.117508	0.0827664	0.33892	0.00960391	0.284279	0.0317422	0.336045	0.0111914	0.105402	0.12233	0.149624	0.0610828	0.208336	0.110882	0.226792	0.0499693	0.0959587	0.0286283	0.687718	0.000830182	0.0402612	0.067075	0.0860313	0.0824667	0.143868	0.00946506	0.18155	1.17781	0.0358109	0.017741	0.152051	0.116373	0.785874	0.00308504	0.0316589	0.12617	0.075521	0.117343	0.717749	0.0929185	0.00133473	0.0325001	0.0228576	0.0104043	0.00562426	0.125314	0.1544641	-0.002882149	0.0275023	0.0082262	0.0957993	0.00893114	0.0133571	0.00861518	0.0038501	0.0556183	0.0147727	0.0670091	0.0121585	0.335031	0.128609	0.190542	0.0299774	0.6195491	11	15.40134	0.1795162	0.345695	0.698857	1.07854	1.87691	0.134257	0.300935	0.254644	0.0721049	0.185576	0.0524836	0.616667	1.004674
966	0	-307.5363	-266.4117	-41.12462	1.863293	5.421575	0.0905869	0.0159143	0.0628767	0.0137708	0.121681	0.157691	0.722455	0.0695501	0.16565	0.449059	0.0304972	0.0851551	0.0960608	0.0754463	0.182799	0.107082	0.0114795	0.0116481	0.145438	0.001683	0.0180174	0.0103752	0.015394	0.182931	0.017942	0.035011	0.0825935	0.00279152	0.816222	0.00250332	0.0631678	0.00807727	0.0939028	0.161418	0.13986	0.5355	0.164381	0.0215854	0.0892733	0.0177563	0.00592811	0.0788317	0.0539979	0.0178819	0.0932558	0.0287059	0.925596	0.0186109	0.1385701	-0.1075836	0.0585978	0.00791338	0.178135	0.0134227	0.059429	0.00493348	0.0825672	0.0847173	0.0192813	0.26696	0.00179517	0.131931	0.00432877	0.0255649	0.0604234	0.5373198	10	12.41458	0.2135668	0.518698	0.813408	1.0825	1.58539	0.170853	0.331857	0.15587	0.0654864	0.192146	0.0837889	0.4297362	1.250348
967	0	-287.7551	-264.1953	-23.55983	5.260837	4.694747	0.0225267	0.0578989	0.0283491	0.0370127	0.0379491	0.0118323	0.0464176	0.0414001	0.151234	0.07886	0.0358751	0.0357947	0.114677	0.223884	0.274988	0.0678341	0.0896982	0.0126411	0.0243483	0.00479553	0.0824422	0.0596836	0.00122628	0.0176576	0.0562347	0.0197619	0.0360877	0.0121415	0.0290705	0.0420013	0.0311341	0.104805	0.0124447	0.0390626	0.263289	0.0340584	0.0354883	0.0593734	0.0441822	0.123729	0.21176	0.0614187	0.0212748	0.0297674	0.0185068	0.0252884	0.0257911	0.0265567	0.06627587	-0.07395107	0.0415756	0.00313273	0.0700712	0.0164337	0.030047	0.0161375	0.132065	0.111049	0.172783	0.112745	0.0284971	0.0865072	0.0194674	0.133503	0.0259844	0.600491	8	22.26873	0.08222949	0.488883	0.796258	1.08379	1.63107	0.175856	0.200468	0.251835	0.117103	0.19938	0.055359	0.52654	1.140447
968	0	-286.6514	-262.9494	-23.70193	2.708465	3.135022	0.0138732	0.016477	0.0363824	0.0268492	0.0582126	0.015967	0.0297736	0.0339282	0.0157157	0.172705	0.0514697	0.172367	0.103176	0.431994	0.0664019	0.002812	0.0213232	0.011805	0.00495791	0.0341912	0.00477584	0.00434548	0.0412901	0.169363	0.0357396	0.0458262	0.105845	0.116672	0.221094	0.233325	0.141208	0.0246325	0.133797	0.0426244	0.00230496	0.0911527	0.0320416	0.0844185	0.0820938	0.00273794	0.0108996	0.217306	0.0639668	0.0210871	0.00460396	0.062557	0.0564542	0.199839	0.07758963	0.03507881	0.0140791	0.00738063	0.0885776	0.0333729	0.0940396	0.0152264	0.00669486	0.101226	0.027663	0.198496	0.0746285	0.0696195	0.114507	0.10686	0.0476301	0.5370679	7	18.38486	0.06768726	0.399445	0.73874	1.08311	1.77871	0.280171	0.228301	0.148789	0.129352	0.14942	0.0639667	0.5721468	0.9386891
969	0	-284.4246	-262.8891	-21.53554	5.013488	3.281042	0.0240412	0.00995884	0.0786404	0.0109284	0.0205212	0.0243366	0.0102611	0.227532	0.0678189	0.0558654	0.01179	0.0668517	0.182138	0.042109	0.00246618	0.0261295	0.0471679	0.00512455	0.0481736	0.00593828	0.0464698	0.0710023	0.0137494	0.013004	0.0411805	0.0726641	0.0774915	0.0357306	0.0117463	0.0022095	0.00690671	0.216323	0.0191417	0.106741	0.082319	0.0652075	0.055015	0.557032	0.12912	0.0580425	0.00061889	0.0167574	0.0883849	0.00304545	0.00359751	0.0631166	0.0174039	0.0202307	0.07445639	-0.1300033	0.059541	0.0291333	0.145697	0.0089284	0.0931012	0.0245911	0.0479178	0.00614744	0.118016	0.0807837	0.064532	0.108036	0.0912468	0.0827441	0.0395844	0.54361	6	21.85992	0.1131062	0.409899	0.74599	1.08359	1.76052	0.224893	0.30279	0.0803964	0.0748896	0.244211	0.0728209	0.4136068	1.314316
970	0	-293.3405	-260.691	-32.64953	1.078205	2.848583	0.0208376	0.103014	0.0639701	0.0726554	0.0602014	0.0791001	0.0226743	0.467205	0.0091166	0.61301	0.00743082	0.0672189	0.0133086	0.12772	0.0282136	0.100364	0.0665673	0.023092	0.0391746	0.0152515	0.0133862	0.0145676	0.0577518	0.28368	0.0618341	0.0218743	0.207772	0.0553695	0.0192895	0.0460848	0.0163084	0.00162284	0.0240252	0.00333074	0.0326055	0.284869	0.0554631	0.621557	0.0952823	0.00912671	0.14971	0.0137588	0.0200697	0.024648	8.12803e-05	0.194824	0.148377	0.312056	0.1134136	0.06833065	0.0672805	0.00898566	0.0915588	0.0206539	0.0107991	0.0300712	0.0595091	0.0871361	0.120869	0.107672	0.0315925	0.13173	0.168937	0.0210062	0.0421994	0.3550073	8	16.76724	0.143048	0.377198	0.722784	1.08166	1.81836	0.233003	0.233664	0.211221	0.0854491	0.188677	0.0479863	0.4233379	0.8385908
971	0	-301.4373	-268.8335	-32.60385	2.355846	1.651625	0.0155588	0.169989	0.0208612	0.0131391	0.0631059	0.00611677	0.0595349	0.388469	0.0160807	0.249214	0.0689609	0.110381	0.0206501	0.100642	0.00205107	0.00263888	0.079123	0.00629999	0.0494635	0.00971129	0.15422	0.0761705	0.0128912	0.0742987	0.00204575	0.137372	0.0919764	0.11759	0.0586492	0.171178	0.0197966	0.0124784	0.153175	0.0585471	0.0433808	0.0974244	0.0542331	0.112142	0.127015	0.0380849	0.0589997	0.00286008	0.0018536	0.0172779	0.0275324	0.274704	0.653848	0.0295465	0.09549323	-0.03549761	0.0351893	0.0078831	0.0624615	0.0669352	0.0200721	0.0208769	0.0733354	0.0664535	0.062956	0.172317	0.0367993	0.176076	0.104251	0.021371	0.0730221	0.6831803	5	20.25143	0.08158966	0.247824	0.611992	1.05821	2.08197	0.289612	0.20856	0.153373	0.0720748	0.133812	0.142568	0.6476827	1.054807
972	0	-277.7272	-257.9137	-19.81354	1.490495	4.909168	0.00359004	0.0776725	0.148811	0.0292799	0.0433745	0.0758579	0.0500888	0.200938	0.0611999	0.238684	0.0650215	0.157259	0.00799553	0.012337	0.0843869	0.0494074	0.00892638	0.0179961	0.139587	0.0568093	0.0130864	0.0620446	0.0627603	0.00766138	0.0464818	0.00275347	0.00829983	0.0374299	0.34198	0.0284316	0.0204785	0.0132533	0.0544849	0.444664	0.0783901	0.0667023	0.0727179	0.0270069	0.0615446	0.0279766	0.0311365	0.0185017	0.00751799	0.0984555	0.0142498	0.0631732	0.530865	0.0068312	0.0761716	0.07022002	0.0254858	0.00628366	0.081624	0.10006	0.0153408	0.0560294	0.0200972	0.161732	0.0804578	0.0517324	0.0114432	0.0848388	0.0126207	0.198771	0.0934832	0.7101423	9	15.31408	0.1896094	0.498261	0.801751	1.08346	1.61653	0.239324	0.244973	0.174588	0.111767	0.163704	0.065643	0.7803623	0.9100161
973	0	-281.7499	-250.9248	-30.82516	0.9586719	3.297048	0.0869755	0.0119825	0.0191008	0.000723055	0.00824293	0.0851379	0.285111	0.297361	0.0776388	0.315226	0.0366027	0.136567	0.0239356	0.0417461	0.0591521	0.0109262	0.0347862	0.00413116	0.0997683	0.0126399	0.195366	0.0741757	0.418728	0.0928146	0.00105733	0.0258616	0.388393	0.0879133	0.121982	0.151163	0.00661567	0.117589	0.201769	0.0147869	3.03629e-05	0.046726	0.264038	0.537693	0.124749	0.0401154	0.0046077	0.0176694	0.00362411	0.0152197	0.00420406	0.121209	0.253566	0.162743	0.1025443	-0.04321731	0.0685459	0.0149585	0.12522	0.0296853	0.00115574	0.00676591	0.130608	0.0500778	0.0498823	0.145318	0.0158763	0.0269892	0.0313419	0.188345	0.11523	0.4561818	9	17.69054	0.1429204	0.411012	0.746753	1.08364	1.7586	0.13291	0.216612	0.217269	0.143594	0.241817	0.0477979	0.4129645	1.104651
974	0	-287.5175	-253.4575	-34.05992	2.548907	5.321892	0.166079	0.00866819	0.0128932	0.00463752	0.0143353	0.0546121	0.0876922	0.0896914	0.0651033	0.158328	0.192713	0.0782246	0.300797	0.18432	0.280097	0.0477151	0.0238948	0.0268188	0.0862147	0.0299455	0.0423562	0.256123	0.0747953	0.0727902	0.070986	0.235633	0.066146	0.00585239	0.404195	0.00618876	0.0304772	0.0962627	0.15048	0.111774	0.0651949	0.00639289	0.0510227	0.0301823	0.089571	0.0504368	0.0253747	0.189797	0.0232418	0.299193	0.0165866	0.0119438	0.171436	0.0165567	0.08927524	-0.005782797	0.0445772	0.0013504	0.103917	0.00617085	0.0468777	0.0303628	0.1531	0.0441992	0.025139	0.204298	0.0492468	0.1144	0.051477	0.0588211	0.066062	0.4804393	10	16.98259	0.09008093	0.514921	0.811285	1.0827	1.59109	0.184372	0.24066	0.172243	0.0662334	0.221987	0.114505	0.4746565	1.012183
975	0	-278.58	-251.8969	-26.68312	2.324381	3.732346	0.0447061	0.0484951	0.0640461	0.0381113	0.0334425	0.00276839	0.110145	0.0330655	0.198926	0.000146493	0.0120512	0.123111	0.136136	0.190313	0.10899	0.151046	0.084444	0.0138718	0.0669705	0.00300262	0.211128	0.150737	0.00910272	0.237298	0.0025732	0.175764	0.00258007	0.178598	0.0276204	0.2707	0.0161189	0.00103708	0.185581	0.155457	0.713419	0.0144848	0.0660196	0.061374	0.000930371	0.626671	0.00195423	0.0396717	0.0358823	0.0156583	0.138875	0.12174	0.00546372	0.00650809	0.112328	-0.0181227	0.0918179	0.00246754	0.1245	0.00085272	0.0484897	0.066175	0.0132804	0.152394	0.056202	0.163149	0.0293118	0.115755	0.0236485	0.085933	0.0260228	0.4868321	10	14.22164	0.260985	0.439026	0.765413	1.08434	1.71122	0.187793	0.200401	0.202171	0.0837342	0.244298	0.0816019	0.4687094	1.038665
976	0	-271.7064	-259.6828	-12.02356	2.708563	3.159949	0.0234883	0.00928601	0.033484	0.0161898	0.0854326	0.00883736	0.0267153	0.0520367	0.0922985	0.088297	0.0921274	0.0313033	0.00947049	0.0264578	0.00897436	0.00565195	0.0130162	0.00430621	0.00240645	0.0186661	0.0582286	0.0337575	0.0003036	0.0712679	0.00521578	0.0465202	0.217149	0.0642798	0.0650028	0.0778411	0.0882569	0.043881	0.00993288	0.073356	2.95569e-05	0.112092	0.0973762	0.364349	0.102534	0.275513	0.00276613	0.112721	0.0356583	0.118536	0.115885	0.00590401	0.0185599	0.0079591	0.06534283	-0.03891019	0.0161074	0.0299903	0.135175	0.0152149	0.048842	0.0317417	0.0616402	0.0329551	0.0551474	0.119175	0.0119556	0.195041	0.0955009	0.0583299	0.0931831	0.5341203	4	18.59015	0.1348635	0.401269	0.740016	1.0832	1.77551	0.146812	0.359246	0.158225	0.0712235	0.206128	0.0583647	0.4952101	1.078573
977	0	-272.3223	-260.5317	-11.79056	2.885523	2.67912	0.0965627	0.0442946	0.0185094	0.0841154	0.135751	0.0773538	0.00393241	0.141918	0.1616	0.1726	0.0957814	0.0217531	0.0670835	0.0458098	0.0116742	0.0618118	0.00849686	0.00999384	0.034293	0.0517822	0.196919	0.018584	0.0144516	0.0828136	0.0425672	0.0276409	0.15339	0.0576516	0.0138089	0.00246314	0.0119845	0.0234255	0.0297721	0.0147224	0.0146259	0.0507137	0.0228213	0.22013	0.0628	0.464717	0.00096019	0.0314194	0.0301854	0.0088918	0.0727683	0.00281657	0.0155664	0.0256921	0.06383105	0.1556481	0.0426897	0.0149785	0.0807032	0.0472079	0.0513352	0.0266513	0.104005	0.148533	0.0211199	0.20065	0.0353755	0.102829	0.0093981	0.0666767	0.0478476	0.4666276	9	18.14481	0.09947894	0.362807	0.712057	1.0804	1.84474	0.22227	0.263392	0.119327	0.0859007	0.223627	0.0854837	0.6222757	0.7498728
978	0	-279.7164	-259.6797	-20.03672	0.8838365	5.719192	0.142854	0.0693033	0.0240623	0.00418553	0.0164852	0.0664642	0.00672157	0.0148891	0.160091	0.203203	0.00310793	0.0911839	0.00170414	0.00374981	0.0324135	0.00475715	0.0496536	0.0630246	0.0157961	0.00458326	0.034084	0.00934573	0.00487345	0.096749	0.0569215	0.00408656	0.0647741	0.00373919	0.00468871	0.118915	0.168753	0.0648943	3.76994e-05	0.000486808	0.0702118	0.124598	0.00913238	0.385067	0.133215	0.366535	0.0333927	0.0884002	0.00174284	0.13088	0.0580405	0.0576616	0.257974	0.025997	0.07118856	0.0193555	0.0220724	0.0144427	0.0517667	0.0149907	0.0585337	0.0253027	0.172396	0.0071906	0.0884812	0.0953872	0.125519	0.0296466	0.148249	0.0248162	0.121206	0.5188074	8	19.4408	0.1307745	0.529458	0.819379	1.08188	1.56929	0.229604	0.287129	0.160024	0.0660412	0.192797	0.0644044	0.5381629	0.9640341
979	0	-287.5133	-251.5836	-35.92971	1.065689	3.58329	0.0274329	0.000366113	0.00824104	0.0821296	0.0309197	0.0259731	0.0253484	0.0128792	0.0797662	0.22776	0.00926923	0.0276159	0.0107144	0.125596	0.0012713	0.13315	0.0115532	0.0254745	0.19134	0.00582634	0.0506252	0.126408	0.499354	0.39229	0.06271	0.0445836	0.163719	0.0192692	0.00582653	0.0382762	0.155686	0.359615	0.0351232	0.0328963	0.0187588	0.137644	0.0780095	0.245556	0.0877518	0.92094	0.00483295	0.0611493	0.00886472	0.0794908	0.146193	0.0136675	0.0732691	0.000821674	0.1100113	-0.05974891	0.035582	0.00598443	0.16994	0.0269917	0.00466335	0.0458767	0.0494879	0.0294987	0.137712	0.0986596	0.0112872	0.0627581	0.0317481	0.282401	0.00740948	0.6882354	9	19.60473	0.08965393	0.429894	0.759442	1.0842	1.72647	0.220642	0.267791	0.150436	0.0611253	0.250608	0.0493972	0.6284865	1.095068
