Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
37100	-208.936	-218.2079	9.271926	25.0316	8.648142	0.310927	0.0768667	0.000263096	0.03778	0.0279813	0.232384	0.123296	0.0137188	0.0153882	0.0912691	0.066707	0.108538	0.0364364	0.0847663	0.1253688	0.1386827	0.0260592	0.0159087	0.0190798	0.263384	0.0244885	0.00683203	0.0204309	0.0012292	0.127556	0.039731	0.221625	0.0249729	0.173808	0.0160907	0.0188039	0.01695751	25.0316	0.606819	0.859228	1.07519	1.45876	0.119273	0.220302	0.162743	0.0632326	0.320951	0.113499	0.1556402	0.1089533
37200	-204.627	-216.8343	12.20729	8.014815	2.042534	0.0150815	0.334586	0.139611	0.0530294	0.0272245	0.147552	0.245728	0.00282962	0.550813	0.158776	0.209437	0.292057	0.0669578	0.244671	0.2091563	0.1258048	0.00293429	0.0903759	0.0996314	0.0738205	0.022141	0.00442177	0.0736581	0.000105479	0.222357	0.124757	0.0953364	0.0137212	0.142923	0.0227841	0.0110318	0.003154054	8.014815	0.2983	0.659462	1.07102	1.97122	0.144169	0.145153	0.226777	0.0382637	0.331371	0.114267	0.1289589	0.02445782
37300	-205.9954	-219.3724	13.37701	10.09065	2.06232	0.074336	0.113856	0.0443668	0.314698	0.0876898	0.511648	0.0739269	0.0231669	0.136891	0.0406161	0.00760746	0.0510319	0.0914278	0.550015	0.1847221	0.1552914	0.00889136	0.0307899	0.146993	0.126639	0.0134421	0.000555389	0.011127	0.0095098	0.217433	0.0190419	0.168476	0.0103554	0.141324	0.0891542	0.00626821	0.01454668	10.09065	0.300602	0.661481	1.07147	1.96644	0.124798	0.158463	0.23982	0.0592584	0.321648	0.0960124	0.1698381	0.08565029
37400	-217.9143	-231.6725	13.75822	34.02956	1.914374	0.210877	0.0304477	0.364325	0.0955216	0.0679181	0.0388622	0.0564257	0.305578	0.0129363	0.113669	0.0136685	0.0158875	0.0736246	0.00987271	0.06988283	0.04683486	0.0157211	0.0534737	0.0781419	0.23993	0.00113035	6.35064e-05	0.140709	0.00205469	0.0987937	0.133469	0.0638861	0.0584841	0.0228691	0.0391301	0.0521433	0.01337697	34.02956	0.282835	0.645588	1.06769	2.00389	0.152477	0.204873	0.248447	0.0369986	0.299904	0.0573002	0.06021183	0.2221651
37500	-182.4032	-220.5654	38.16217	100.599	2.774341	0.00838836	0.00866255	0.0172137	0.00552957	0.0205241	0.0135315	0.0371132	0.00581617	0.0271008	0.00793634	7.93082e-05	0.00409922	0.00537359	0.00261358	0.01409399	0.01555032	0.00279823	0.0162876	0.0734278	0.351296	0.00204344	0.0179707	0.0232565	0.00219299	0.124255	0.0208093	0.12372	0.0767256	0.0676228	0.0894215	0.0081728	0.0006248439	100.599	0.371014	0.718215	1.08115	1.82962	0.156607	0.266225	0.177647	0.0789212	0.249537	0.071063	0.01617517	0.03862982
37600	-213.11	-218.6517	5.541712	21.58117	1.957637	0.391825	0.238821	0.0716052	0.0846911	0.00443665	0.332653	0.225553	0.0200284	0.093185	0.148272	0.0288614	0.0647779	1.05191	0.00688039	0.195028	0.04791404	0.0107222	0.0397174	0.136421	0.25956	0.00472641	0.0117371	0.0016841	0.00393604	0.225968	0.0640284	0.0647647	0.00201428	0.158871	0.0143489	0.00149924	0.02932229	21.58117	0.288165	0.650432	1.06889	1.99251	0.125803	0.148574	0.236161	0.0539171	0.284977	0.150567	0.07723633	0.3796437
37700	-208.6215	-223.917	15.29551	14.06461	3.190358	0.0821265	0.0146237	0.105404	0.0451825	0.0791057	0.166632	0.113482	0.0822713	0.267136	0.16397	0.0624122	0.200467	0.0835578	0.0573712	0.09553134	0.06542369	0.0170508	0.0435872	0.150393	0.182012	0.00389316	0.00527184	0.0338242	0.00411515	0.20697	0.0833983	0.0771996	0.000789679	0.073475	0.113757	0.00426252	0.0163975	14.06461	0.403472	0.741551	1.08331	1.77167	0.124284	0.189495	0.202966	0.0634476	0.284927	0.13488	0.08182119	0.2004065
37800	-186.9731	-215.0241	28.05105	55.29525	3.164068	0.00616582	0.0538494	0.00897451	0.0189818	0.00751978	0.00107926	0.0591086	0.0171851	0.0118138	0.0535206	0.0059746	0.0146926	0.0219579	0.0809046	0.02617975	0.02101984	0.00139547	0.132062	0.0399199	0.207661	0.00745029	0.0067263	0.0552499	0.00863428	0.269838	0.0472714	0.0783255	0.012963	0.0969836	0.0269037	0.00861543	0.002619984	55.29525	0.401569	0.740226	1.08321	1.77499	0.168802	0.144589	0.242609	0.0623118	0.264749	0.11694	0.02363983	0.1108292
37900	-195.172	-219.862	24.69002	77.48061	1.315071	0.0313661	0.0705336	0.0124763	0.0428727	0.0168645	0.0395308	0.0199035	0.000127236	0.0623116	0.0093111	0.00818897	0.024142	0.109373	0.0738427	0.04293817	0.01169672	0.0113001	0.204467	0.0685605	0.150314	0.0186408	0.000219439	0.0205875	0.00158439	0.126314	0.0992884	0.188229	0.041577	0.0431379	0.0208319	0.00494848	0.01653945	77.48061	0.19529	0.554572	1.03743	2.21271	0.1272	0.240863	0.222725	0.05186	0.276145	0.0812063	0.02823617	0.585754
38000	-202.3648	-221.2838	18.91901	31.75147	4.293256	0.0649268	0.0185062	0.040067	0.0307009	0.0129328	0.0398474	0.204981	0.0237194	0.00402292	0.0332926	0.0691323	0.0963902	0.135903	0.000768511	0.05658514	0.04026238	0.00822494	0.0570243	0.00521661	0.0706313	0.00584348	0.0170581	0.0191856	0.0103069	0.106774	0.175063	0.410654	0.000457898	0.101754	0.00351237	0.00829333	0.01377295	31.75147	0.469781	0.784776	1.08425	1.66119	0.168929	0.180715	0.181492	0.0676027	0.246163	0.155098	0.05403533	0.2548879
38100	-200.397	-220.5751	20.17806	41.85202	3.311961	0.0226897	0.0567545	0.0139215	0.0190823	0.106024	0.101204	0.115161	0.040315	0.0918168	0.00884658	0.0423222	0.0273509	0.00623958	0.0347199	0.03506064	0.01212658	0.0155475	0.0657728	0.14298	0.232059	0.002382	0.00813231	0.0304894	0.0138456	0.178042	0.0334906	0.150614	0.0182166	0.0400998	0.0602228	0.00810621	0.01233792	41.85202	0.412043	0.747458	1.08368	1.75682	0.198336	0.155268	0.234717	0.0599898	0.229962	0.121726	0.0244645	0.5043194
38200	-211.3534	-221.2124	9.858991	35.05027	1.332525	0.208026	0.00972121	0.00587201	0.197403	0.077795	0.116634	0.188189	0.013601	0.0199303	0.194403	0.027354	0.0519178	0.069877	0.390408	0.08402705	0.0476961	0.0181083	0.198186	0.00412045	0.0741331	0.00446937	0.00055644	0.0019682	0.00289078	0.373073	0.0199535	0.161775	0.00174479	0.122155	0.0139974	0.00286921	0.0328282	35.05027	0.198254	0.558079	1.03886	2.20481	0.162475	0.138887	0.289802	0.0641893	0.288703	0.0559436	0.08052429	0.4076807
38300	-215.232	-222.6284	7.396389	27.39229	3.605661	0.298282	0.0475556	0.181463	0.12161	0.0755019	0.0272737	0.0807312	0.414	0.145485	0.198519	0.228073	0.1012	0.0891098	0.0147919	0.1822333	0.04634679	0.00322553	0.108389	0.00865127	0.0918284	0.000668752	0.00313714	0.0693872	9.26368e-05	0.183294	0.031839	0.34224	0.00689895	0.128708	0.0202068	0.00143257	0.05062024	27.39229	0.431294	0.760364	1.08422	1.72412	0.182776	0.180321	0.24858	0.0397498	0.306961	0.0416126	0.09696703	0.5220356
38400	-193.6403	-221.6852	28.04493	32.67783	2.02719	0.0322169	0.0304	0.00971586	0.0136182	0.00525561	0.0153203	0.10637	0.0200778	0.0114754	0.0415418	0.0414216	0.0158361	0.118694	0.0326471	0.05548993	0.05441001	0.0126979	0.0550433	0.145771	0.270829	0.00653935	0.0269831	0.00781759	0.0113986	0.131225	0.0746102	0.166609	0.030663	0.0485409	0.00637491	0.00489788	0.0004331097	32.67783	0.296499	0.657874	1.07066	1.97497	0.150077	0.169997	0.197793	0.0952178	0.31471	0.0722056	0.05484312	0.007897247
38500	-197.32	-216.0877	18.7677	22.24066	3.913589	0.0435758	0.0649573	0.106858	0.016683	0.0478089	0.100306	0.0938125	0.0938241	0.0461276	0.00705115	0.050214	0.275093	0.106306	0.00243835	0.05595924	0.05344189	6.99178e-05	0.0539164	0.254154	0.0650171	0.00528274	0.000359502	0.0571919	0.00462298	0.150254	0.092945	0.133094	0.0383302	0.119632	0.0211616	0.00396917	0.008029767	22.24066	0.449551	0.772167	1.0844	1.69388	0.161416	0.16975	0.209252	0.0683704	0.30789	0.0833214	0.06147165	0.1306255
38600	-194.2495	-222.8836	28.6342	28.75695	1.915781	0.0964854	0.0584333	0.0274004	0.0269865	0.0164846	0.0323196	0.00455522	0.000469752	0.13665	0.0200934	0.0391427	0.0710193	0.0168549	0.0343503	0.03957141	0.04569206	0.0209356	0.067825	0.168275	0.0994495	0.0228009	0.0248073	0.0472145	0.000253542	0.308553	0.0148965	0.143177	0.0492903	0.0308244	0.000237062	0.00146058	0.005236429	28.75695	0.28301	0.645748	1.06773	2.00351	0.195077	0.149227	0.231406	0.0559273	0.309908	0.0584551	0.05092849	0.1028192
38700	-200.559	-220.0458	19.48684	29.14326	3.474015	0.124593	0.0130032	0.0924214	0.0515801	0.0388939	0.0429927	0.0516281	0.0911271	0.0149995	0.0501516	0.0115557	0.0478859	0.115446	0.0619175	0.05927907	0.1336118	0.0597248	0.0711878	0.0332794	0.225903	0.0052914	0.00153602	0.0425087	0.000140832	0.108155	0.206728	0.156811	0.0206877	0.0492386	0.0174661	0.00134101	0.006961111	29.14326	0.422905	0.7548	1.08403	1.73826	0.11683	0.206554	0.224659	0.0714385	0.298166	0.0823521	0.1405729	0.04951957
38800	-213.6587	-215.6463	1.987649	29.88594	5.517927	0.0205332	0.119479	0.0880665	0.0822726	0.00279706	0.204345	0.451546	0.0477878	0.321998	0.0146904	0.282904	0.849804	0.0108468	0.0915807	0.1954888	-0.007524611	0.00690283	0.096045	0.111687	0.110869	0.00409759	0.00430232	0.042629	0.000112179	0.14865	0.0209318	0.0886639	0.0197617	0.206035	0.132263	0.00704995	0.06204007	29.88594	0.522263	0.815399	1.0823	1.58003	0.169624	0.133982	0.189465	0.054574	0.286163	0.166193	0.05451546	1.138027
38900	-207.5145	-225.3949	17.88041	20.62371	2.277722	0.122899	0.00177272	0.046531	0.0882351	0.0806975	0.120128	0.0291969	0.133347	0.00877618	0.0769205	0.0738283	0.00442376	0.116569	0.134675	0.04601859	0.06472517	0.0187747	0.00430039	0.000873987	0.285743	0.0539235	0.00563579	0.00148903	0.00996171	0.172836	0.0958475	0.172509	0.00215	0.0671707	0.0918092	0.016975	7.128342e-05	20.62371	0.324316	0.681632	1.07561	1.91845	0.160887	0.176507	0.283414	0.0947997	0.182941	0.101451	0.06479645	0.001100113
39000	-202.0711	-219.2778	17.20668	50.53514	2.063992	0.0696584	0.117885	0.0030507	0.169793	0.036612	0.0181591	0.231884	0.01533	0.0379627	0.0206877	0.0397777	0.0953146	0.00701369	0.00597066	0.08669793	0.0301096	0.0290794	0.0900918	0.0624995	0.0743911	0.00607822	0.0072235	0.0216161	0.00338383	0.374848	0.091053	0.170073	0.00557536	0.0162857	0.0313115	0.0164896	0.01990709	50.53514	0.300796	0.66165	1.07151	1.96604	0.118018	0.147873	0.200629	0.0695179	0.366831	0.0971301	0.05001669	0.3980089
39100	-208.4484	-220.5726	12.12418	16.32517	1.889696	0.294291	0.00494469	0.00233531	0.0141429	0.146317	0.0147861	0.0654451	0.227086	0.0395556	0.183001	0.0526678	0.0708856	0.246389	0.177133	0.1111291	-0.002974722	0.0031455	0.139082	0.208474	0.247928	0.00524254	0.0202278	0.0105458	0.0076302	0.0851645	0.111337	0.0976188	0.0120124	0.0411855	0.0103389	6.59358e-05	0.08583933	16.32517	0.279742	0.642747	1.06697	2.01054	0.168289	0.135036	0.209453	0.0788204	0.307535	0.100867	0.0828646	1.035899
39200	-200.3962	-222.0131	21.61697	106.451	1.195239	0.0657316	0.0191448	0.0179281	0.0212614	0.0113599	0.00350376	0.0484527	0.0642634	0.00955976	0.0426459	0.000774139	0.0257402	0.00965678	0.0202374	0.02939847	-0.006389193	0.00117394	0.0330714	0.0677892	0.120257	0.0121496	0.00747742	0.0769213	0.00410317	0.173475	0.0371857	0.326076	0.00185565	0.0613488	0.0684782	0.0086372	0.02119347	106.451	0.174189	0.528484	1.02608	2.27125	0.197389	0.184896	0.172621	0.0446351	0.304875	0.0955851	0.01480428	1.431577
39300	-218.071	-231.6252	13.55415	39.43592	1.751127	0.324827	0.101492	0.125442	0.111866	0.0209736	0.00975773	0.0105211	0.0826954	0.0320547	0.0968918	0.0475179	0.113656	0.165326	0.120137	0.1023352	0.01092663	0.0388247	0.112794	0.032905	0.446578	0.0295898	0.00638488	0.0261307	0.0236787	0.0306948	0.0467258	0.0626102	0.0118442	0.111572	0.00683088	0.0128363	0.02505718	39.43592	0.261642	0.625639	1.0623	2.05042	0.113598	0.165945	0.226573	0.0743275	0.316677	0.102879	0.03598381	0.6963458
39400	-208.8693	-219.7042	10.83491	48.00082	4.002981	0.0530696	0.0432455	0.096035	0.247402	0.0073791	0.00289823	0.0830547	0.077875	0.0498495	0.107867	0.0461846	0.0205089	0.0379378	0.013608	0.07942459	-0.03281635	0.007941	0.0648865	0.0265568	0.288032	0.00549417	0.00294556	0.132028	0.00070666	0.0963828	0.0475763	0.232851	0.0174015	0.0707842	0.00045437	0.00595965	0.08117997	48.00082	0.454526	0.775312	1.0844	1.68576	0.135325	0.155201	0.219336	0.0369007	0.23225	0.220987	0.04836362	1.678534
39500	-204.0406	-215.1168	11.07627	10.42513	4.234021	0.11244	0.421422	0.231451	0.0535768	0.00392304	0.0535405	0.188103	0.183059	0.232735	0.0225089	0.0264614	0.305211	0.000406818	0.132065	0.1273888	0.08502867	0.00697435	0.0409374	0.0365985	0.259974	0.00404252	0.00658493	0.116426	0.00399736	0.265745	0.0298791	0.0945246	0.00951244	0.0956209	0.0221282	0.00705497	0.07283996	10.42513	0.466774	0.782932	1.0843	1.666	0.0919654	0.161747	0.185921	0.0458912	0.389267	0.125208	0.1578686	0.461396
39600	-207.7473	-224.295	16.54778	108.7474	1.554491	0.0485861	0.0232964	0.0447167	0.0338224	0.0296958	0.128611	0.0530193	0.0580978	0.142992	0.0107324	0.0118895	0.0825921	0.0185771	0.0575588	0.04395953	0.02095162	0.0179856	0.091807	0.1116	0.173113	0.00334772	0.00757523	0.00437494	0.00211038	0.348291	0.0759269	0.120839	0.00631044	0.0120341	0.0245506	0.000134406	0.000293359	108.7474	0.233619	0.597382	1.05347	2.11553	0.12406	0.220545	0.182216	0.101716	0.236513	0.13495	0.02124498	0.01380839
39700	-204.683	-219.7493	15.06629	17.75286	3.062334	0.37243	0.00913053	0.093859	0.127647	0.0329736	0.0803034	0.172954	0.0472577	0.100776	0.144183	0.087154	0.0430617	0.090917	0.0341427	0.09978518	0.1100234	0.0346247	0.124051	0.017604	0.162573	0.0107276	0.00443968	0.14999	0.00304245	0.320963	0.0192302	0.06451	0.029284	0.0447056	0.00154261	0.0127125	0.02990225	17.75286	0.394027	0.734922	1.08281	1.78824	0.136417	0.144093	0.288656	0.0713568	0.270936	0.0885411	0.1399257	0.213701
39800	-206.926	-223.0443	16.11827	18.90118	3.554652	0.0793287	0.191275	0.000859223	0.26662	0.00360173	0.0616609	0.0796126	0.0136219	0.100831	0.0816304	0.0157606	0.0824342	0.0986579	0.0650642	0.06427093	0.07077043	0.0241829	0.0435759	0.160162	0.219195	0.0443714	0.0216985	0.0461068	0.000976966	0.198593	0.00656397	0.156981	0.00804446	0.0461232	0.0180125	0.00541255	0.0438066	18.90118	0.428087	0.758249	1.08416	1.72951	0.180947	0.137881	0.278415	0.0709543	0.241673	0.0901297	0.114577	0.3823332
39900	-204.1064	-217.9704	13.86404	28.93122	1.885621	0.0915682	0.193596	0.11854	0.0350092	0.00748401	0.111318	0.0490122	0.0336762	0.0169528	0.249435	0.334187	0.0638792	0.00212046	0.254791	0.1116316	0.03099251	0.00307151	0.204016	0.0576406	0.120463	0.0151202	0.00389686	0.0102888	0.000287526	0.28768	0.093445	0.0668748	0.00743501	0.0610189	0.052729	0.0160331	0.02040216	28.93122	0.279228	0.642272	1.06684	2.01165	0.159621	0.224088	0.141991	0.0824187	0.291565	0.100316	0.05139467	0.3969703
40000	-183.3526	-218.6597	35.30709	227.2505	4.65034	0.0018217	0.00858054	0.0120757	0.00828924	0.00111336	0.0170752	0.0178442	0.00101087	0.00402574	0.00142074	0.00712183	0.000536701	0.0160204	0.00298739	0.005058869	0.006082457	0.00581503	0.290217	0.00513839	0.133441	0.0134831	0.00277606	0.0707518	0.00344562	0.106521	0.0429507	0.112244	0.0245325	0.150643	0.0273173	0.0107235	0.00160016	227.2505	0.486873	0.795069	1.08385	1.6342	0.130982	0.20919	0.177654	0.114886	0.280333	0.0869538	0.007682617	0.2082832
40100	-208.9541	-224.4069	15.4528	40.83587	1.4398	0.245191	0.049341	0.0807871	0.0400131	0.0149076	0.0695267	0.139558	0.173641	0.00680216	0.056066	0.141044	0.0184233	0.117	0.028603	0.1133449	0.0180619	0.0274528	0.209435	0.032881	0.10911	0.0438477	0.00248501	0.184169	0.000726683	0.098369	0.0599973	0.150221	0.0108515	0.0470191	0.0206081	0.00282649	0.01990759	40.83587	0.215871	0.57822	1.04668	2.15923	0.144744	0.210925	0.214438	0.0838659	0.288119	0.057909	0.03796948	0.5243049
40200	-219.4269	-219.5018	0.07491471	9.820169	2.173608	0.185813	1.53494	0.118971	0.199377	0.0113597	0.718526	0.444071	0.00628651	0.142458	0.274858	0.224856	0.211443	0.175749	0.00423077	0.3135572	0.02739091	0.0129144	0.0413357	0.0570923	0.228315	0.00319344	0.00146346	0.0516606	0.00292733	0.287119	0.103206	0.127855	0.00514549	0.0172731	0.0579965	0.00250287	0.03007169	9.820169	0.313153	0.67229	1.07378	1.94077	0.116126	0.145035	0.297822	0.0320626	0.304168	0.104788	0.0574626	0.5233263
40300	-192.9319	-220.6341	27.7022	89.89837	1.381074	0.0108404	0.00129095	0.0238771	0.0458267	0.00890749	0.0275856	0.0298653	0.0444745	0.0127962	0.0374215	0.0808717	0.0182122	0.029789	0.0117432	0.02228999	0.02916279	0.00270956	0.28406	0.00301499	0.0838988	0.00531529	0.0110211	0.0277271	0.00814818	0.158145	0.0788321	0.119007	0.0138481	0.10534	0.0895137	0.00941876	0.0004409689	89.89837	0.206353	0.567485	1.0426	2.18356	0.147568	0.184793	0.203056	0.0377626	0.329535	0.0972848	0.02960376	0.01489571
40400	-199.8876	-224.953	25.06539	63.99488	1.225999	0.0312282	0.0912441	0.000656095	0.0233659	0.0153817	0.139398	0.0831457	0.0320291	0.0220749	0.00856331	0.0407969	0.0076692	0.00546005	0.0103676	0.03758512	0.01881077	0.0395849	0.0676949	0.0699184	0.115737	0.0162957	0.00307803	0.150545	0.000319691	0.172997	0.136398	0.105176	0.0114386	0.098928	0.00304878	0.00884036	0.000974186	63.99488	0.179733	0.535536	1.02927	2.25547	0.127478	0.184827	0.249135	0.0397882	0.277783	0.120988	0.01978496	0.04923872
40500	-201.8889	-221.7592	19.87028	21.46041	2.542062	0.233853	0.0451614	0.0531209	0.0357624	0.0217444	0.0251906	0.0530171	0.0198255	0.0992743	0.0567469	0.0230908	0.0114924	0.054624	0.124981	0.1169837	0.04578471	0.00299201	0.201859	0.0648941	0.0982735	0.00264228	0.0037999	0.0370409	0.0105587	0.143001	0.127209	0.129273	0.0103459	0.11293	0.0513076	0.00387408	0.004562065	21.46041	0.350409	0.702543	1.07909	1.86796	0.0938146	0.173752	0.215434	0.0616404	0.338655	0.116704	0.05034677	0.09061285
40600	-190.5103	-222.7164	32.20612	194.4483	3.845893	0.0222857	0.0225488	0.00381796	0.00132457	0.00137415	0.0234321	0.00989116	0.00338814	0.00247694	0.00281227	0.0268377	0.00192776	0.00742491	0.0109789	0.01483603	0.002889169	0.00453483	0.0641135	0.157657	0.183826	0.0142088	0.00828663	0.0996071	0.00117104	0.262701	0.0675116	0.0553949	0.0261682	0.0281278	0.0209774	0.00571402	0.02549927	194.4483	0.445691	0.769705	1.08439	1.70021	0.166378	0.133632	0.317483	0.0344651	0.283982	0.0640603	0.02838843	0.8982272
40700	-186.1725	-218.0508	31.8783	72.42896	2.471494	0.0129166	0.0459581	0.0120309	0.0086969	0.00530387	0.0158399	0.036453	0.00557985	0.00596461	0.0277516	0.0334277	0.070691	0.00681225	0.00237151	0.02651429	0.02871356	0.0139138	0.291142	0.0351496	0.0654299	0.00496638	0.00330007	0.00581225	0.00441609	0.162057	0.0781454	0.108817	0.0018406	0.214046	0.00127838	0.00968506	0.0006543667	72.42896	0.343737	0.697314	1.0783	1.88065	0.156865	0.123826	0.231392	0.0859815	0.310461	0.0914747	0.02936792	0.02228168
40800	-178.449	-216.7662	38.3172	104.5662	5.128635	0.00089949	0.00279788	0.0130542	0.012414	0.00117491	0.00710547	0.0320392	0.00199589	0.00410013	0.00452493	0.00404481	0.0229942	0.0133047	0.00749286	0.01136291	0.01293171	0.000434107	0.0209269	0.160526	0.213598	0.00717212	0.00976929	0.0687041	0.00192565	0.141565	0.0509735	0.170994	0.0153749	0.0459027	0.0917513	0.00038202	0.0002435051	104.5662	0.507334	0.806978	1.08307	1.60262	0.107532	0.261453	0.165868	0.100928	0.217259	0.14696	0.01317521	0.01848206
40900	-204.2918	-220.4904	16.19861	17.92725	2.336154	0.00919336	0.299013	0.0455731	0.0744637	0.0531805	0.0138372	0.256183	0.067348	0.070668	0.154473	0.0363922	0.0687733	0.115892	0.153166	0.1427435	0.05261991	0.00701209	0.158524	0.113471	0.136562	0.0482507	0.00350859	0.151851	0.00318841	0.187463	0.038326	0.108922	0.00157266	0.0397861	0.000783945	0.000778653	0.04167705	17.92725	0.330351	0.68658	1.0765	1.90656	0.144974	0.174085	0.253594	0.0690813	0.320584	0.0376819	0.09429696	0.4419766
41000	-197.6784	-218.4172	20.73871	55.53117	2.506117	0.0542152	0.02919	0.0226948	0.0844154	0.00690292	0.244604	0.0401483	0.0981329	0.00798166	0.0378831	0.0450308	0.00883994	0.0352011	0.0102399	0.06275046	0.0321945	0.00106822	0.140584	0.0349773	0.247067	0.00115808	0.0047975	0.0959098	0.0020577	0.127055	0.129845	0.135757	0.0246724	0.0473163	0.000585576	0.0071486	0.004573434	55.53117	0.347036	0.699909	1.0787	1.87436	0.118472	0.154271	0.266787	0.0358985	0.324629	0.0999422	0.03676794	0.1243865
41100	-192.5659	-219.8682	27.30224	65.43926	5.245082	0.0107161	0.0311849	0.0374619	0.0248396	0.0159989	0.0580993	0.0483236	0.00535706	0.00444614	0.0489976	0.0106773	0.00752617	0.0213464	0.00702844	0.03018509	0.02561942	0.000281207	0.0410603	0.10531	0.182329	0.0613161	0.000444049	0.07994	0.00521209	0.0617692	0.0632043	0.255258	0.00708737	0.0712583	0.0441766	0.0213537	0.003277296	65.43926	0.511949	0.809605	1.08285	1.5956	0.140493	0.271363	0.198746	0.0426426	0.254092	0.0926639	0.02889671	0.1134141
41200	-202.8776	-221.3492	18.47162	25.8574	1.826699	0.139338	0.0861287	0.0264147	0.0917852	0.0409038	0.0439361	0.0975121	0.00980188	0.0113809	0.0315479	0.1083	0.100707	0.170478	0.0157588	0.05004914	0.03832865	0.00784256	0.0436862	0.0258	0.213756	0.0303364	0.00368677	0.0532348	0.00311522	0.202497	0.02388	0.165722	0.0203509	0.182912	0.00792902	0.0152518	0.04967286	25.8574	0.271672	0.635222	1.06498	2.02813	0.135494	0.217813	0.191136	0.0531491	0.317011	0.0853976	0.08800151	0.5644547
41300	-203.9456	-220.885	16.93941	30.39412	3.526255	0.0370485	0.00194347	0.0917074	0.15398	0.0230705	0.0642321	0.0943132	0.00873037	0.0503079	0.0161722	0.0934617	0.00971389	0.113959	0.0496948	0.06990709	0.01788608	0.0251226	0.101479	0.0159763	0.176811	0.012604	0.000106178	0.0423097	0.00611563	0.170368	0.134918	0.0880937	0.00482827	0.205548	0.0116545	0.00406587	0.09887251	30.39412	0.426279	0.757049	1.08412	1.73256	0.117612	0.154553	0.206115	0.0327838	0.348179	0.140757	0.1167586	0.8468114
41400	-203.7309	-217.3663	13.63541	27.92773	2.538198	0.0825569	0.0561586	0.189906	0.014421	0.00948343	0.0639747	0.0613961	0.232605	0.0607691	0.274483	0.122382	0.0078258	0.110475	0.0476321	0.08064565	0.07239288	0.00952937	0.0918968	0.106649	0.29895	0.00307879	0.0049136	0.166994	0.00271612	0.112835	0.0202372	0.0524085	0.00201298	0.0788803	0.0485054	0.000392363	0.00135698	27.92773	0.350048	0.702262	1.07905	1.86864	0.145297	0.208778	0.216024	0.0407631	0.258033	0.131104	0.07374986	0.01839976
41500	-206.9378	-217.2254	10.28756	12.39983	4.548566	0.0745887	0.446603	0.0249154	0.646652	0.113883	0.0757104	0.0116009	0.0715065	0.104807	0.0158122	0.167375	0.0834632	0.0880482	0.249512	0.1459101	0.08336081	0.00299242	0.251902	0.0904175	0.232755	0.008827	0.00587765	0.0661482	0.00599242	0.111894	0.0499578	0.0412349	0.0128044	0.0993554	0.00674865	0.0130928	0.08540637	12.39983	0.482174	0.792271	1.08399	1.64157	0.120257	0.206853	0.245828	0.0638035	0.233882	0.129376	0.1687672	0.5060603
41600	-197.9818	-219.3744	21.39253	36.10486	4.553637	0.0205051	0.121991	0.0240731	0.0268963	0.00636497	0.029429	0.0931339	0.0104087	0.107856	0.0147385	0.00310485	0.0554598	0.0504298	0.0120405	0.03282328	0.004161444	0.000150013	0.0855974	0.102763	0.144776	0.00427272	0.0157746	0.121019	0.00512428	0.243081	0.0198497	0.0897966	0.00572482	0.0907131	0.0373271	0.0340308	0.02457162	36.10486	0.482411	0.792413	1.08398	1.6412	0.186179	0.146997	0.184878	0.084358	0.249103	0.148484	0.02873306	0.8551688
41700	-221.1422	-226.6713	5.529159	13.76951	2.336895	0.0616643	0.148803	0.161964	0.163256	0.250226	0.252486	0.381654	0.0709131	0.786195	0.0260694	0.46258	0.120455	0.0478321	0.0316858	0.1615135	0.1056018	0.0098156	0.0303412	0.0344594	0.446793	0.0486038	0.0278274	0.0397801	0.00753874	0.089783	0.00509451	0.171583	0.0199792	0.0648163	0.0021567	0.00142809	0.09908464	13.76951	0.330427	0.686642	1.07652	1.90642	0.0945904	0.163701	0.280468	0.0439004	0.284371	0.132969	0.2046864	0.4840802
41800	-200.5815	-217.4863	16.90486	21.74838	3.101595	0.269507	0.00502064	0.043296	0.00715779	0.0157963	0.297373	0.010196	0.118524	0.0342283	0.0138001	0.145757	0.0166698	0.0292257	0.0309091	0.08008829	0.003997351	0.00274411	0.121604	0.046859	0.213259	0.0329404	0.00461053	0.0572418	0.00487598	0.225625	0.0348799	0.189588	0.0119304	0.00681821	0.0333841	0.0136398	0.05270397	21.74838	0.396972	0.737002	1.08297	1.78305	0.151464	0.24296	0.154629	0.0611249	0.273794	0.116028	0.05670132	0.9295016
