Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-295.4021	-261.8966	-33.50557	1.571314	2.716158	0.00917677	0.152411	0.116518	0.00218657	0.00612007	0.0344365	0.0371217	0.0207655	0.0233031	0.180396	0.0052111	0.191463	0.0807423	0.0473191	0.0109746	0.04113	0.0436984	0.0357805	0.00725218	0.0165694	0.125205	0.173236	0.000137341	0.040819	0.340881	0.138976	0.0841944	0.0533897	0.0111468	0.0807723	0.0711383	0.027977	0.551222	0.00559954	0.0842221	0.0013529	0.00429025	0.365364	0.139618	0.0927171	0.0321745	0.0947953	0.172039	0.0209272	0.0900855	0.0179001	0.183694	0.0225796	0.08845151	0.1491958	0.0159534	0.0232876	0.075919	0.0200389	0.0677205	0.00618446	0.0550852	0.0645544	0.0433563	0.0725354	0.0378132	0.155249	0.167752	0.0163462	0.178204	0.3710279	11	20.60526	0.1212636	0.366037	0.714494	1.0807	1.83876	0.211059	0.379787	0.0891878	0.0695301	0.190337	0.0600992	0.5202237	0.7132084
1100	-288.2556	-261.5077	-26.74796	3.591099	2.819713	0.0447073	0.024198	0.00355479	0.00232866	0.0184575	0.214638	0.0161118	0.20986	0.0737829	0.0683799	0.0387945	0.210919	0.0375866	0.199377	0.0239607	0.00652131	0.00886594	0.0314146	0.0111203	0.00973499	0.00900016	0.213909	0.0238317	0.257222	0.15535	0.0016055	0.0243281	0.0889515	0.0849879	0.0200092	0.00643156	0.0616617	0.424217	0.0917338	0.118296	0.0122684	0.111221	0.941719	0.00341775	0.0162991	0.00781209	0.148314	0.00185911	0.0155361	0.0913365	0.0417645	0.116224	0.14633	0.06520504	-0.1695879	0.0460821	0.0256355	0.0553727	0.118635	0.0586165	0.047689	0.0763023	0.042948	0.0212725	0.0783664	0.0617926	0.114006	0.0671513	0.0405244	0.145606	0.7561384	9	13.75462	0.215712	0.374815	0.721031	1.08147	1.82269	0.240006	0.240461	0.147551	0.101159	0.199157	0.0716662	0.5865505	1.289128
1200	-284.7754	-259.7757	-24.99971	3.725377	4.452295	0.0256248	0.0854057	0.0284131	0.0452928	0.0178985	0.0237829	0.0175172	0.46456	0.0407615	0.0989566	0.103756	0.201408	0.0215744	0.151264	0.00798247	0.0182968	0.0514251	0.125728	0.199	0.0108021	0.0108602	0.0792368	0.0798169	0.135885	0.1706	0.0117836	0.0588716	0.0780206	0.112175	0.0106043	0.116924	0.0556227	0.555403	0.0388746	0.273091	0.00525516	0.0115319	0.298642	0.187751	0.0134135	0.00691769	0.571286	0.0273582	0.0132757	0.0327677	0.0211238	0.246397	0.0938325	0.1223118	0.007619892	0.0538113	0.000348693	0.0826388	0.0251737	0.0181106	0.021547	0.0548204	0.0879252	0.027026	0.168212	0.0105424	0.150067	0.00155249	0.283931	0.0142936	0.5685037	8	13.71495	0.2359591	0.477606	0.789528	1.0841	1.64877	0.163371	0.22912	0.226487	0.121678	0.18914	0.070205	0.5761236	0.9867739
1300	-275.4903	-257.4381	-18.05224	3.223355	2.572935	0.101664	0.00474376	0.147041	0.00485433	0.0201343	0.077136	0.0635112	0.0573683	0.0126732	0.100647	0.0203986	0.0895925	0.0484556	0.0388532	0.158432	0.0314168	0.0224836	0.00813468	0.0118661	0.0629005	0.00401986	0.0278333	0.0477601	0.210496	0.0840483	0.0695207	0.0305561	0.177615	0.0209175	0.132152	0.289226	0.0953808	0.00482148	0.00787598	0.0763238	0.000167269	0.01144	0.214099	0.0282334	0.045738	0.00345164	0.0235086	0.0371131	0.0226745	0.60658	0.0398389	0.00426786	0.0490501	0.08226296	0.2308015	0.056651	0.0166122	0.0693302	0.0291417	0.123632	0.00335364	0.00980576	0.0791662	0.025593	0.103277	0.00395162	0.0673457	0.00251326	0.318436	0.0911903	0.422331	11	21.75141	0.1252365	0.353264	0.704757	1.07941	1.86257	0.241406	0.198967	0.177862	0.124822	0.216639	0.0403043	0.6531324	0.6466238
1400	-275.8614	-254.9997	-20.86169	1.865847	3.847774	0.000497365	0.139293	0.0477011	0.00239326	0.000118734	0.0148288	0.00368259	0.129585	0.00478277	0.0895	0.0622448	0.0677596	0.00398228	0.29044	0.0114408	0.0152598	0.0177404	0.0461949	0.0652142	0.008594	0.0149308	0.0853115	0.018215	0.188451	0.166322	0.0550118	0.0143616	0.0188627	0.00144438	0.0903117	0.0113452	0.00171612	0.476021	0.191755	0.0215123	0.0167712	0.156147	0.265061	0.0132722	0.0862644	0.0348718	0.0697753	0.00957511	0.0697185	0.119044	0.178181	0.166648	0.0108169	0.06925657	0.174655	0.0441161	0.0123224	0.0654573	0.0303695	0.0229793	0.055324	0.0339918	0.0447195	0.212024	0.123562	0.0236443	0.148993	0.0255691	0.1043	0.0526276	0.5644225	8	15.28961	0.1088465	0.445799	0.769775	1.08439	1.70003	0.228143	0.217102	0.131545	0.103046	0.27418	0.0459836	0.7390775	0.7636851
1500	-276.4211	-253.9509	-22.47012	1.443091	3.141859	0.0984748	0.186677	0.00502302	0.00404748	0.107638	0.0112674	0.197915	0.0100572	0.17037	0.191883	0.0841722	0.118417	0.0616208	0.0126722	0.00145865	0.0215997	0.0190829	0.113166	0.0510349	0.056318	0.0244936	0.0915527	0.0203589	0.150071	0.00887048	0.0573841	0.0416933	0.00176269	0.018177	0.112219	0.00128431	0.00945266	0.321907	0.0269042	0.00617076	0.0312638	0.0469541	0.41278	0.0721721	0.153664	0.0188638	0.00449262	0.0717727	0.0863217	0.0476364	0.00572329	0.0199539	0.0764894	0.08433835	-0.06693751	0.0335535	0.00154713	0.0648611	0.126135	0.0386756	0.0336614	0.0794183	0.0367092	0.0302501	0.175701	0.0832875	0.0826176	0.0106608	0.146832	0.0560896	0.6343081	7	18.48582	0.1267968	0.399947	0.739092	1.08313	1.77783	0.229952	0.230519	0.181396	0.105681	0.161688	0.0907628	0.5673706	1.117978
1600	-273.9969	-256.8098	-17.18705	2.158082	2.458858	0.120426	0.0949264	0.00934095	0.0126651	0.0304551	0.101887	0.00721438	0.0804253	0.0518809	0.105574	9.05632e-06	0.0373671	0.0625764	0.0355269	0.0123085	0.0170607	0.00337009	0.00932446	0.211513	0.00446403	0.112293	0.142215	0.0332143	0.30985	0.0218695	0.13801	0.0533042	0.0201185	0.00115171	0.0737111	0.154199	0.0202578	0.138653	0.390333	0.00631689	0.234841	0.00997321	0.0237361	0.000985501	0.059612	0.00935863	2.19704e-05	0.0113119	0.0341233	0.0707182	0.031856	0.0137155	0.265474	0.06798208	-0.1682475	0.0539416	0.000453652	0.205981	0.0117482	0.030662	0.0151665	0.0881227	0.0529916	0.065803	0.101247	0.0337805	0.1364	0.0536452	0.0501379	0.0999185	0.8536806	11	17.79982	0.1410622	0.342521	0.696352	1.07814	1.88298	0.131399	0.199578	0.118936	0.121304	0.35665	0.0721339	0.685433	1.245462
1700	-286.3984	-252.8031	-33.59539	2.961032	5.992368	0.2881	0.0670708	0.0064031	0.00868363	0.135996	0.000411484	0.00414877	0.160407	0.028066	0.0819749	0.0717785	0.0887602	0.0971297	0.0496974	0.000347844	0.00816608	0.00491976	0.0221112	0.0055489	0.00945278	0.236117	0.252641	0.058573	0.307523	0.0518813	0.00636428	0.013775	0.011962	0.0039958	0.0990856	0.00129665	0.0373766	0.50082	1.19618	0.0614303	0.0264974	0.0175547	0.188064	0.0418642	0.0468451	0.0263305	0.0962902	0.00379246	0.0539894	0.0042725	0.0925148	0.00249876	0.174244	0.1037954	0.1432161	0.0161932	0.00508785	0.149893	0.0241091	0.0434559	0.0393648	0.0167347	0.0353365	0.0210147	0.193335	0.0477292	0.0618788	0.00970249	0.233614	0.102551	0.4343375	11	15.97163	0.2052759	0.538714	0.824427	1.08128	1.55558	0.191411	0.290411	0.116571	0.0966484	0.224718	0.0802411	0.5775536	0.7520297
1800	-275.7572	-261.657	-14.10022	2.005424	5.23638	0.0181231	0.155628	0.0901366	0.018042	0.0439807	0.05076	0.016428	0.00214267	0.00277305	0.0288178	0.00695502	0.0140577	0.00979187	0.0831981	0.147918	0.0018324	0.00575152	0.0243725	0.0288912	0.0731223	0.0611688	0.0410042	0.03546	0.00111225	0.0300214	0.285179	0.0264618	0.0301658	0.00189738	0.0220842	0.0432176	0.0236857	0.136896	0.042078	0.0403075	0.159288	0.0273688	0.0268302	0.235999	0.141542	0.0117197	0.139103	0.0233023	0.0460988	0.0394329	0.117744	0.0550468	0.000876729	0.05477926	-0.01579752	0.0539442	0.000500962	0.0421307	0.043564	0.109134	0.0221299	0.0676186	0.108734	0.0821477	0.0756721	0.0265852	0.162731	0.0484226	0.0198	0.136886	0.3710663	7	20.55868	0.08103097	0.511608	0.809412	1.08287	1.59611	0.164436	0.20597	0.21272	0.115184	0.214705	0.0869841	0.3552687	1.044466
1900	-278.1216	-262.3926	-15.72893	2.400386	5.53588	0.00717563	0.0352448	0.0378768	0.0509858	0.0241887	0.0137236	0.077237	0.0181962	0.0598933	0.0035551	0.00106063	0.0102496	0.0897336	0.0132151	0.116937	0.166708	0.0344758	0.046275	0.062041	0.10847	0.0283215	0.0242828	0.010158	0.0336787	0.0473622	0.0647604	0.145295	0.0974172	0.0256108	0.0187179	0.0871864	0.0117236	0.0672948	0.0277747	0.0165276	0.190676	0.072023	0.0374129	0.120583	0.0709711	0.000698316	0.218554	0.0042828	0.00559831	0.00532124	0.256177	0.0371155	0.0159381	0.04706399	-0.06928141	0.0435884	0.000138872	0.0784493	0.0099322	0.0618789	0.00602025	0.077986	0.0446258	0.335674	0.0410894	0.104691	0.065665	0.0538451	0.0203259	0.0560895	0.5133036	9	23.46634	0.1521397	0.522919	0.815764	1.08227	1.57905	0.233483	0.183527	0.256281	0.0891072	0.184417	0.0531845	0.4440222	1.156031
2000	-272.0362	-262.1241	-9.912104	3.438696	1.925021	0.0505131	0.0219691	0.163613	0.0187508	0.0500834	0.0963137	0.00781549	0.0967347	0.00361167	0.011998	0.0134143	0.00810051	0.0240732	0.00558143	0.0922292	0.201207	0.00278764	0.00934222	0.0684698	0.028901	0.0873507	0.00109924	0.00537102	0.0179277	0.00765569	0.0746521	0.0811092	0.0747312	0.0447469	0.188381	0.0141327	0.00375195	0.251356	0.0926256	0.0129452	0.114562	0.0534202	0.0195415	0.0365205	0.0106163	0.00502718	0.0723859	0.00638787	0.0154474	0.0361877	0.339473	0.0141761	0.0101865	0.05814684	-0.1146742	0.0581912	5.50133e-05	0.09581	0.0765679	0.0650091	0.031028	0.035513	0.0856987	0.087754	0.129638	0.0515096	0.129145	0.00325156	0.0622391	0.0885904	0.5182558	9	17.00187	0.07875846	0.284157	0.646796	1.06799	2.00105	0.204449	0.231371	0.159688	0.109853	0.199943	0.0946948	0.4035816	1.284141
2100	-271.8887	-266.393	-5.495721	2.38932	1.494812	0.00111818	0.00261603	0.132769	0.06638	0.0801435	0.0798231	0.0094179	0.019743	0.0087221	0.0135773	0.0165956	0.0735795	0.0106442	0.0129438	0.115281	0.0970606	0.0016914	0.00381279	0.00153838	0.150994	0.000894495	0.00479822	0.00088007	0.012895	0.0408549	0.0258049	0.178404	0.0863942	0.00777626	0.075861	0.00479014	0.00220826	0.132647	0.00459862	0.0257573	0.0548206	0.0453266	0.00492693	0.0201037	0.0543391	0.00808611	0.065392	0.0321823	0.0406845	0.0335762	0.195921	0.00801112	0.0240392	0.03783396	0.002365541	0.0403852	0.0588687	0.2296	0.0490989	0.0699382	0.00198906	0.0776379	0.0253445	0.0686906	0.0837673	0.0647181	0.124782	0.00196229	0.0411507	0.0620663	0.3414118	9	25.17168	0.0837198	0.22452	0.587691	1.05012	2.13767	0.218175	0.203105	0.177183	0.0667998	0.280773	0.0539636	0.3437773	0.993119
2200	-290.7079	-263.5154	-27.19254	0.9910468	5.609634	0.0585249	0.159359	0.19175	0.0936502	0.00443261	0.00589726	0.0536257	0.3629	0.00516461	0.133144	0.0182796	0.00421611	0.18329	0.0325972	0.0667211	0.0312592	0.0643233	0.0340974	0.0748909	0.00728846	0.0132318	0.0506022	0.00677468	0.143572	0.00655603	0.367042	0.1629	0.00257282	0.00107118	0.12802	0.0244743	0.0143636	0.457728	0.377433	0.134714	0.0111966	0.00974412	0.036852	0.0566305	0.0148367	0.022988	0.012933	0.0114106	0.0216558	0.038025	0.0163677	0.00172109	0.0438673	0.08003519	-0.09317563	0.0307382	0.0149066	0.155802	0.0517788	0.0033862	0.0484699	0.0173143	0.0429441	0.035236	0.153752	0.0588836	0.235611	0.0292613	0.0930163	0.0288997	0.5490948	9	18.22006	0.1074403	0.525583	0.817242	1.08211	1.57506	0.19051	0.238456	0.173658	0.112334	0.233545	0.0514967	0.4559192	1.204369
2300	-279.1532	-259.5835	-19.56973	2.009313	2.950121	0.0235008	0.0209768	0.0850005	0.0152445	0.0225759	0.0318225	0.0354945	0.118079	0.00774279	0.0289802	0.131665	0.316723	0.104976	0.111295	0.124115	0.0077144	0.0297567	0.0224347	0.0256722	0.0193039	0.0145058	0.0132766	0.0455177	0.0140166	0.0853497	0.10352	0.0348871	0.00711798	0.056012	0.0417217	0.0128515	0.00564412	0.580687	0.399461	0.0314743	0.00111388	0.058553	0.0926032	0.00958196	0.0338457	0.0210982	0.000145516	0.00312711	0.046778	0.017131	0.0121792	0.0102173	0.307645	0.07031197	0.02127464	0.0389124	0.0104149	0.109827	0.0149337	0.034616	0.0122152	0.050912	0.0335157	0.0722766	0.0939766	0.0033907	0.144683	0.0134303	0.247369	0.119527	0.4392959	9	17.66275	0.1168086	0.385366	0.728728	1.08226	1.80365	0.206561	0.2685	0.124224	0.0778512	0.267857	0.0550083	0.4605705	0.9538081
2400	-275.7791	-250.7439	-25.0352	2.047669	5.100551	0.0692339	0.0775698	0.0626214	0.0365622	0.0213032	0.0249396	0.0350747	0.163248	0.0356765	0.203409	0.00152235	0.0693626	0.223364	0.125791	0.0343789	0.0157692	0.0699294	0.0119558	0.0322531	0.0115602	0.0911843	0.020077	0.0356964	0.166315	0.0706827	0.0211897	0.119837	0.00486297	0.223933	0.131168	0.0128746	0.0772391	0.286215	0.0879535	0.0479029	0.047712	0.11168	0.0597359	0.0170906	0.205606	0.0680248	0.0435574	0.00280445	0.00290486	0.128598	0.0305466	0.0474301	0.39626	0.08838642	0.06059217	0.0203544	0.000300041	0.123969	0.0391822	0.0932238	0.000195337	0.0756378	0.0485341	0.0169476	0.0908111	0.0233831	0.171238	0.0459407	0.22981	0.0204732	0.5852715	11	20.62765	0.1944186	0.506201	0.80633	1.08312	1.60435	0.248221	0.213732	0.18401	0.100858	0.19351	0.059669	0.6458637	0.9061843
2500	-301.8823	-258.6708	-43.21144	0.8938822	1.332868	0.282812	0.0275573	0.013141	0.0216894	0.0825555	0.281128	0.473451	0.193728	0.0751542	0.342592	0.0550106	0.112147	0.0200143	0.055438	0.122926	0.031117	0.00403643	0.0492232	0.00433489	0.0067654	0.020628	0.70863	0.0483174	0.165149	0.175186	0.127978	0.0282761	0.0220735	0.0130653	0.0739114	0.0420778	0.00980936	0.0693267	1.01874	0.222513	0.0134351	0.061699	0.618509	0.0205917	0.151015	0.0276739	0.013205	0.0476656	0.011282	0.10452	0.0754257	0.498447	0.510992	0.1257089	0.07992895	0.0766649	0.0135234	0.159336	0.0178771	0.00119485	0.0146863	0.031813	0.068442	0.119096	0.112987	0.0680352	0.224907	0.0419011	0.03696	0.0125767	0.3700993	10	15.5509	0.1929744	0.198312	0.558147	1.03889	2.20465	0.231505	0.235543	0.2226	0.0766478	0.177425	0.0562802	0.4500283	0.8223913
