Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
27	0	-250.7392	-232.2496	-18.48963	317.6948	5.005158	0.03330394	0.004433262	0.0229729	0.0306718	0.0100644	0.296328	0.00742359	0.0110415	0.0445867	0.00249176	0.247285	0.00188143	0.0551862	0.00250846	0.114164	0.110835	0.042559	0.0008292462	317.6948	0.502292	0.804084	1.08329	1.61033	0.168405	0.0901806	0.306878	0.0486799	0.294374	0.0914832	0.005262509	0.1575762
28	0	-256.6084	-235.2347	-21.3737	741.5686	1.52868	0.07131586	-0.001690915	0.0287459	0.0704169	0.0159827	0.196342	0.024751	0.0129629	0.08435	0.0457977	0.273849	0.0444986	0.0157919	0.00108611	0.126422	0.0146648	0.0443383	0.01147201	741.5686	0.229719	0.593262	1.05206	2.12496	0.140352	0.150377	0.301066	0.0584939	0.226309	0.123401	0.009781097	1.172876
29	0	-242.2592	-235.4134	-6.84575	50.52584	2.552916	0.1126015	0.02997606	0.0382822	0.0385948	0.0807527	0.261536	0.0507633	0.00232757	0.0130742	0.0188599	0.232325	0.00345377	0.0457658	0.0325603	0.154629	0.00403052	0.0230445	0.01794111	50.52584	0.351417	0.703326	1.0792	1.86605	0.105218	0.15161	0.348796	0.0724644	0.26087	0.0610412	0.04791716	0.3744192
30	0	-257.5751	-238.9826	-18.59252	328.6708	1.800636	0.05912388	-0.0009367077	0.0015055	0.0391858	0.0613182	0.302964	0.0421541	0.00402497	0.0889499	0.0193375	0.0826122	0.0434123	0.0221502	0.00871776	0.0296252	0.241106	0.0129362	0.007179423	328.6708	0.268257	0.631988	1.06409	2.03566	0.150197	0.107974	0.325168	0.0649771	0.224176	0.127509	0.006242715	1.150048
31	0	-243.4556	-230.9389	-12.51669	93.30033	1.521317	0.1029708	-0.003525648	0.0153003	0.0412929	0.0683379	0.192679	0.0886324	0.0177382	0.00453339	0.00265375	0.286577	0.0235779	0.06165	0.000171419	0.102718	0.0629136	0.0312243	0.06635885	93.30033	0.228597	0.592067	1.05165	2.12769	0.131184	0.163965	0.251391	0.0519532	0.280643	0.120864	0.0628332	1.056111
32	0	-240.7343	-232.8524	-7.881834	71.33695	2.279166	0.1042486	0.01624372	0.016638	0.0533767	0.172818	0.168132	0.0172365	0.00398114	0.00948744	0.021013	0.188315	0.0174353	0.0660272	0.0243746	0.124761	0.0572625	0.059142	0.00420531	71.33695	0.324467	0.681756	1.07563	1.91815	0.163228	0.182769	0.158429	0.0905987	0.300981	0.103994	0.02044903	0.2056484
33	0	-250.8845	-233.4559	-17.42852	206.7852	0.8254835	0.1868128	0.0004332219	0.00223732	0.0270037	0.161593	0.166133	0.07813	0.008199	0.0815376	0.00951457	0.281472	0.00563992	0.00828535	0.00561318	0.142513	0.0207956	0.00133319	0.04541028	206.7852	0.100969	0.417195	0.963773	2.51806	0.124873	0.104712	0.280391	0.043965	0.340336	0.105722	0.0458435	0.99055
34	0	-242.8996	-233.975	-8.92457	60.19317	4.152007	0.1548092	0.0396013	0.0179746	0.044801	0.0259867	0.222839	0.0317174	0.0308151	0.0208671	0.0170922	0.292721	0.0886749	0.0369819	0.013341	0.107146	0.0131309	0.0359113	0.03609862	60.19317	0.462523	0.780307	1.08435	1.67282	0.144098	0.137634	0.24126	0.0780106	0.28157	0.117429	0.07569992	0.4768648
35	0	-243.8012	-235.5859	-8.215293	54.80401	2.658505	0.1357192	0.01510238	0.015952	0.243039	0.157417	0.167329	0.00366106	0.000586748	0.0108941	0.00278049	0.198036	0.0410256	0.037373	0.0141869	0.0370355	0.0458082	0.024875	0.01325352	54.80401	0.360987	0.710677	1.08022	1.84812	0.117983	0.156045	0.190191	0.111286	0.296606	0.127889	0.0283559	0.467399
36	0	-253.9288	-233.3162	-20.61257	462.7609	2.043056	0.03515115	0.008162342	0.0351846	0.0585222	0.0789109	0.207182	0.0838036	0.0194934	0.0203128	0.00756565	0.188695	0.0315391	0.0033486	0.0487112	0.129057	0.0725484	0.0151254	0.0003272575	462.7609	0.298361	0.659515	1.07103	1.97109	0.16102	0.109286	0.19855	0.0673878	0.364939	0.0988165	0.0084896	0.03854805
37	0	-251.491	-234.5882	-16.9028	331.8943	4.047781	0.03764544	0.005537855	0.079001	0.0799586	0.0280278	0.142344	0.0555108	0.00977819	0.0102697	0.0142011	0.157725	0.0178998	0.0256768	0.00118798	0.233495	0.140626	0.00429802	0.005079432	331.8943	0.456968	0.776845	1.08439	1.6818	0.121502	0.13985	0.200484	0.0670088	0.328034	0.143121	0.01061729	0.4784115
38	0	-242.5116	-225.8983	-16.61325	333.6726	4.30798	0.07790015	0.0081986	0.0220589	0.0247971	0.292	0.266698	0.0149406	0.0014241	0.00583986	0.00160373	0.133455	0.00674624	0.0628493	0.00928552	0.0984469	0.046391	0.013463	0.002502814	333.6726	0.47052	0.785228	1.08424	1.66001	0.117367	0.152466	0.268322	0.0562551	0.275656	0.129935	0.01070141	0.2338769
39	0	-239.7513	-233.9066	-5.844678	22.32622	2.358797	0.3400882	0.08066686	0.0191434	0.105943	0.143319	0.217347	0.0116508	0.0117051	0.0313919	0.00450386	0.168975	0.0342823	0.0539917	0.0981409	0.0627204	0.0281086	0.0087768	0.07599977	22.32622	0.332647	0.688445	1.07683	1.90208	0.186201	0.146327	0.163883	0.0828498	0.323137	0.0976023	0.1566666	0.485105
40	0	-255.3749	-236.2195	-19.15541	393.4817	2.190515	0.0297928	0.0008611338	0.00248799	0.080884	0.00160294	0.163336	0.19119	0.00189465	0.00969577	0.0231921	0.182889	0.032887	0.00372521	0.021183	0.181988	0.0928124	0.0102324	0.0009354273	393.4817	0.315003	0.673855	1.0741	1.93704	0.122494	0.173573	0.253175	0.0725444	0.293897	0.084316	0.001796561	0.5206766
41	0	-243.478	-233.3651	-10.11289	139.1037	1.583625	0.05517938	0.009144645	0.0206989	0.120409	0.0539605	0.138718	0.0920309	0.00204241	0.0280257	0.00450205	0.198068	0.0202511	0.0915815	0.0237268	0.0416764	0.154848	0.0094614	0.0003396889	139.1037	0.237956	0.601909	1.05498	2.10516	0.150129	0.13693	0.228042	0.0721378	0.275382	0.13738	0.009484333	0.03581579
42	0	-247.4799	-234.6584	-12.82149	90.90032	3.835325	0.05404226	0.02289899	0.00768408	0.188203	0.161698	0.0723402	0.0179728	0.000512956	0.0390677	0.00453439	0.152593	0.0325799	0.108894	0.0178778	0.0742954	0.0940764	0.0276705	0.02374844	90.90032	0.445081	0.769315	1.08439	1.70122	0.141958	0.163003	0.177159	0.0632493	0.271364	0.183268	0.04664744	0.509105
43	0	-254.4822	-233.927	-20.55514	441.9723	3.094878	0.06215176	0.009337039	0.003848	0.268024	0.117706	0.181499	0.0247142	0.0146244	0.00242144	0.00284554	0.0858977	0.0974399	0.106082	0.0231353	0.0618765	0.00748603	0.00239983	0.003721682	441.9723	0.396471	0.736649	1.08295	1.78393	0.200467	0.128287	0.15488	0.0679876	0.322286	0.126092	0.01305872	0.2849959
44	0	-242.5649	-234.0961	-8.468764	69.86012	2.340024	0.1125957	0.0238526	0.00285894	0.00857012	0.0928476	0.296853	0.085889	0.0223573	0.0101159	0.0141665	0.10992	0.00775635	0.0885076	0.0427094	0.167183	0.0455268	0.00473929	0.05799207	69.86012	0.330745	0.686901	1.07656	1.90579	0.154879	0.172093	0.251699	0.0833367	0.185286	0.152707	0.08184467	0.7085626
45	0	-244.6065	-235.2033	-9.403258	114.813	0.7056274	0.2518152	0.0143073	0.0263118	0.0459113	0.000429496	0.265111	0.0475822	0.00732164	0.0227647	0.00147102	0.167951	0.112677	0.126324	0.0148212	0.153981	0.00583986	0.00150257	0.01127369	114.813	0.0753907	0.366173	0.926936	2.6315	0.141728	0.189209	0.228609	0.0775799	0.263408	0.0994662	0.02558099	0.4407056
46	0	-250.2712	-241.2191	-9.052165	105.5085	2.062831	0.08763435	0.03311404	0.0347981	0.0245592	0.0607616	0.179928	0.0204288	0.0177053	0.0265375	0.0273291	0.127042	0.0724806	0.0540317	0.0354276	0.152263	0.0534319	0.113276	0.01475964	105.5085	0.300661	0.661533	1.07149	1.96632	0.135416	0.222521	0.180027	0.0675083	0.298771	0.0957566	0.04787368	0.3083039
47	0	-244.6416	-236.8502	-7.791389	58.63115	1.36433	0.1785051	0.009217375	0.0502978	0.176286	0.0172841	0.110759	0.124369	0.00803075	0.020203	0.00528435	0.0850551	0.0918949	0.0660434	0.0110455	0.0894777	0.142041	0.00192851	0.03711732	58.63115	0.203583	0.564298	1.04135	2.19077	0.133108	0.127298	0.239958	0.0498849	0.340664	0.109087	0.0463347	0.8010697
48	0	-243.7034	-230.633	-13.07039	142.831	3.403026	0.04950522	0.01519801	0.00524933	0.0890346	0.211289	0.111462	0.0808749	0.00115913	0.0755439	0.0135942	0.149263	0.0861271	0.0826438	0.00197116	0.0686069	0.00759954	0.0155816	0.002712829	142.831	0.418222	0.751654	1.08389	1.74623	0.167784	0.140888	0.217327	0.0627505	0.301454	0.109796	0.01791084	0.151463
49	0	-247.8305	-231.3511	-16.47937	317.202	1.790269	0.05114945	0.00899689	0.0575025	0.0238049	0.0928392	0.262757	0.0237894	0.00873962	0.0531491	0.00782456	0.177094	0.0224633	0.0406645	0.0105836	0.175821	0.000828992	0.0421378	0.002495566	317.202	0.266885	0.630682	1.06373	2.0387	0.0939581	0.128687	0.26893	0.0593572	0.346362	0.102705	0.01149246	0.2171482
50	0	-254.0445	-234.2864	-19.75812	412.5269	1.068311	0.1474516	-0.005416337	0.0245415	0.159498	0.11119	0.194666	0.0134192	0.0074937	0.00650663	0.0138574	0.252465	0.0893039	0.00245287	0.000601142	0.0958225	0.023076	0.00510586	0.0173305	412.5269	0.150379	0.496363	1.01046	2.3428	0.158496	0.103582	0.360575	0.0537798	0.230061	0.0935074	0.01191416	1.454613
51	0	-253.2195	-234.0295	-19.18997	317.2623	4.049815	0.1223894	-0.0009392527	0.00127912	0.0424034	0.00951313	0.13318	0.0449992	0.00332962	0.0243409	0.00113815	0.123619	0.379719	0.018915	0.00857146	0.177688	0.0144756	0.0168291	0.02049977	317.2623	0.457078	0.776914	1.08439	1.68162	0.0983388	0.121694	0.192882	0.0924745	0.354084	0.140528	0.01956052	1.048018
52	0	-246.9901	-237.6324	-9.357748	55.92461	2.325885	0.09561957	0.03667439	0.0126623	0.0570958	0.254276	0.106567	0.134894	0.00678024	0.0272148	0.00463611	0.0860554	0.0515217	0.0396839	0.00663591	0.147881	0.056789	0.00730695	0.0116879	55.92461	0.329302	0.685725	1.07635	1.90862	0.139948	0.13238	0.162586	0.0808001	0.4029	0.081386	0.04836229	0.2416738
53	0	-250.0505	-237.3819	-12.66859	84.4579	3.891667	0.07668581	-7.703014e-05	0.00146775	0.048806	0.110594	0.180932	0.120135	0.0087677	0.04426	0.00898665	0.0847894	0.0503478	0.169404	0.0756961	0.0347996	0.0485471	0.0124664	0.02949375	84.4579	0.44831	0.771378	1.0844	1.69591	0.188405	0.200929	0.146319	0.0780353	0.255647	0.130665	0.02941672	1.002619
54	0	-258.5234	-238.9265	-19.59693	352.4393	3.269749	0.03178632	0.003471987	0.0385094	0.0186745	0.0815279	0.185317	0.0530479	0.00951114	0.035338	0.000974448	0.0670087	0.0377296	0.0333414	0.0516168	0.208243	0.0646731	0.114487	0.01660801	352.4393	0.40911	0.745448	1.08356	1.76188	0.125705	0.183655	0.200498	0.0619786	0.345525	0.0826377	0.02008	0.8270923
55	0	-243.0097	-233.6279	-9.38181	63.61383	5.007063	0.09736572	0.02480395	0.0391055	0.0091828	0.235886	0.147055	0.0664426	0.0037951	0.0582151	0.00954919	0.199378	0.101913	0.0591622	0.0308671	0.00624193	0.0331254	8.15684e-05	0.004545756	63.61383	0.502371	0.804129	1.08329	1.61021	0.204939	0.139978	0.238668	0.0749096	0.246987	0.0945179	0.02934971	0.1548825
56	0	-247.3107	-239.0196	-8.291054	45.88511	2.656492	0.1394253	0.00801488	0.00412788	0.0233486	0.0339508	0.150323	0.0566687	0.0261556	0.0624934	0.00727955	0.147502	0.0635983	0.0480728	0.154253	0.155344	0.06487	0.00201233	0.06890147	45.88511	0.360809	0.710541	1.0802	1.84845	0.117874	0.154705	0.186117	0.0535449	0.388957	0.0988022	0.07691635	0.8957974
57	0	-246.3135	-231.2562	-15.0573	449.5032	2.241762	0.0339355	0.003055353	0.0145348	0.10507	0.0410917	0.146295	0.105065	0.0110849	0.00307095	0.00264162	0.126391	0.106979	0.0635887	0.0642578	0.192005	0.0153791	0.00254504	0.005265592	449.5032	0.320521	0.678484	1.07501	1.92599	0.132642	0.143674	0.194179	0.0638455	0.341197	0.124463	0.008320945	0.6328118
58	0	-249.3865	-230.5805	-18.80607	157.9092	4.88633	0.06312754	-0.01523577	0.0193398	0.0565081	0.0918883	0.203314	0.148854	0.00317109	0.0481948	0.00205587	0.116609	0.0109574	0.0617336	0.0182234	0.111518	0.10235	0.00528252	0.05267073	157.9092	0.497287	0.801185	1.08349	1.61803	0.19348	0.102861	0.200446	0.0789605	0.299744	0.124508	0.03743496	1.406993
59	0	-252.5773	-240.6431	-11.93421	135.4758	1.6621	0.07137202	0.01557254	0.0415426	0.0333334	0.0289242	0.136743	0.0691312	0.0184919	0.0279683	0.00158051	0.205063	0.0129465	0.0196146	0.0412205	0.137119	0.100734	0.125588	0.01531071	135.4758	0.249313	0.613488	1.05868	2.07852	0.157881	0.0878386	0.263394	0.0556687	0.300779	0.134439	0.03088325	0.4957609
60	0	-244.3554	-240.7582	-3.597215	22.99271	1.886961	0.1533617	0.03828854	0.00874118	0.119804	0.0708461	0.168091	0.00292573	0.00685716	0.169677	0.0145095	0.104552	0.0196142	0.0654032	0.0163033	0.145926	0.0579788	0.0287717	0.07780281	22.99271	0.279397	0.642429	1.06689	2.01129	0.123628	0.159824	0.162901	0.0551912	0.335534	0.162921	0.1160913	0.6701861
61	0	-252.614	-240.4393	-12.1747	197.7066	1.176503	0.04426947	0.009360441	0.118492	0.0886379	0.0372705	0.133484	0.020066	0.0176548	0.0232139	0.0206943	0.283776	0.0535801	0.0185802	0.000542312	0.123185	0.0240555	0.0367682	0.003455138	197.7066	0.170769	0.524058	1.02404	2.28114	0.131181	0.127582	0.164849	0.0577406	0.375484	0.143164	0.01281558	0.2696045
62	0	-248.1792	-229.3339	-18.84534	282.2675	2.873648	0.03396903	-0.001873878	0.00668858	0.130601	0.0315313	0.312401	0.0115413	0.00591003	0.0396529	0.00343192	0.101161	0.127967	0.0394818	0.011019	0.108962	0.0625405	0.00711033	0.02657594	282.2675	0.379245	0.724283	1.08182	1.81466	0.163401	0.160831	0.199295	0.0747725	0.30258	0.0991197	0.02470206	1.075859
63	0	-257.4389	-245.8133	-11.62565	86.52688	3.401748	0.1438839	0.01201734	0.0263484	0.145615	0.0564571	0.0574049	0.0829636	0.0331063	0.0277296	0.0350101	0.0934261	0.103579	0.100801	0.000790586	0.132498	0.010616	0.0936551	0.05119358	86.52688	0.418137	0.751597	1.08389	1.74638	0.171931	0.0530643	0.188005	0.106206	0.378294	0.102499	0.06321092	0.8098851
64	0	-249.9679	-235.6482	-14.31968	164.0466	1.344751	0.1798943	-0.003586499	0.00268707	0.221706	0.12971	0.222857	0.0413911	0.0188896	0.01921	0.0221703	0.0529529	0.101857	0.0644879	0.0019127	0.0174365	0.0316799	0.0510516	0.08939591	164.0466	0.200313	0.560496	1.03984	2.19936	0.152854	0.150933	0.227264	0.0713906	0.248335	0.149223	0.08580941	1.041796
65	0	-254.3523	-234.6772	-19.67516	432.6608	4.165356	0.0689519	0.006136856	0.0132158	0.0465539	0.00883156	0.0239398	0.0376256	0.000348747	0.0129513	0.000799331	0.165615	0.0431014	0.469309	0.0061918	0.115475	0.0370523	0.0189886	0.001016708	432.6608	0.463222	0.78074	1.08434	1.6717	0.113486	0.102143	0.288334	0.0747812	0.332759	0.0884961	0.007153564	0.1421261
