Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,27,2,9,18,38,42,27,0,1,1,6,69,0.2701227,-2.87703,0.07726358
1,28,1,9,15,37,43,17,0,1,1,7,70,0.2740375,-2.962847,0.07263581
6,33,2,10,18,38,36,18,0,3,5,11,65,0.2544634,-2.916354,0.06995305
6,34,2,9,13,36,24,19,0,5,5,9,65,0.2544634,-2.955577,0.0674715
17,35,3,9,18,34,20,18,0,0,12,9,54,0.2114003,-2.716571,0.0676727
5,27,1,9,16,37,36,29,0,2,5,5,66,0.2583782,-2.89695,0.07236754
5,28,1,9,18,38,34,16,0,7,5,9,66,0.2583782,-2.892771,0.07263581
3,30,1,9,16,38,65,14,0,1,3,10,68,0.2662078,-2.996796,0.06814219
3,31,1,9,16,37,37,14,0,1,3,12,68,0.2662078,-3.107407,0.06083166
5,28,2,9,16,37,28,21,0,3,4,10,66,0.2583782,-3.083922,0.06036217
2,30,1,9,16,39,35,17,0,2,2,8,69,0.2701227,-3.091141,0.0629108
4,28,1,9,14,37,38,16,0,5,4,8,67,0.262293,-3.072672,0.06210597
6,25,2,10,17,36,31,30,0,1,5,5,65,0.2544634,-2.735079,0.08142186
2,32,1,9,17,39,60,14,0,1,2,10,69,0.2701227,-3.059125,0.06505701
4,29,1,9,16,37,35,15,0,3,4,10,67,0.262293,-2.94605,0.07035547
3,26,1,9,19,38,37,14,0,3,3,7,68,0.2662078,-2.825299,0.07947686
3,29,1,9,14,37,35,12,0,3,3,8,68,0.2662078,-3.041447,0.06519115
7,28,2,9,16,33,35,21,0,6,5,9,64,0.2505485,-2.86317,0.07209926
5,28,2,9,15,36,37,20,0,2,3,7,66,0.2583782,-3.034829,0.06351442
2,26,1,9,18,38,35,19,0,4,2,8,69,0.2701227,-2.971079,0.07095909
5,31,2,9,14,38,38,14,0,3,4,12,66,0.2583782,-3.014983,0.06478873
7,27,2,9,17,35,32,26,0,3,6,9,64,0.2505485,-2.695298,0.08256204
6,27,1,9,17,38,34,11,0,5,6,10,65,0.2544634,-2.849568,0.0741784
6,28,1,9,15,37,38,18,0,2,6,9,65,0.2544634,-2.929075,0.06914822
4,30,1,10,14,34,31,14,0,4,4,9,67,0.262293,-2.904872,0.07303823
5,27,2,9,14,37,37,13,0,3,4,9,66,0.2583782,-3.039007,0.06324614
4,28,1,10,15,35,35,18,0,2,4,10,67,0.262293,-3.089143,0.06103286
6,27,2,10,17,38,32,18,0,0,5,7,65,0.2544634,-2.941796,0.06834339
4,28,2,10,13,37,58,23,0,3,3,8,67,0.262293,-3.059289,0.06297787
6,32,3,10,15,38,30,8,0,5,4,11,65,0.2544634,-2.936496,0.06867874
7,32,1,11,15,37,36,18,0,1,7,9,64,0.2505485,-3.118207,0.05620389
7,43,1,12,10,36,18,5,0,1,7,12,64,0.2505485,-3.336657,0.04258887
5,30,1,10,15,36,35,18,0,1,5,10,66,0.2583782,-2.85099,0.07531858
4,25,1,9,19,36,36,20,0,3,4,8,67,0.262293,-2.990316,0.0674715
4,28,1,9,17,34,43,13,0,3,4,9,67,0.262293,-3.076789,0.06183769
4,32,1,10,13,35,52,9,0,2,4,11,67,0.262293,-3.095319,0.06063045
6,28,2,9,18,36,37,25,0,3,5,7,65,0.2544634,-2.846388,0.07437961
6,37,2,11,14,39,30,9,0,2,5,11,65,0.2544634,-3.028723,0.06284373
4,26,1,9,17,36,31,13,0,0,4,7,67,0.262293,-2.922373,0.07189805
3,28,1,9,15,36,59,15,0,1,3,10,68,0.2662078,-3.009989,0.06727029
7,29,2,9,17,36,35,15,0,2,6,7,64,0.2505485,-2.989075,0.06425218
0,28,0,11,14,40,71,29,0,2,0,8,71,0.2779523,-2.993768,0.07162978
6,31,1,9,14,37,36,23,0,7,6,10,65,0.2544634,-2.899393,0.07102616
3,29,1,9,15,39,40,14,0,3,3,8,68,0.2662078,-3.06986,0.06331321
3,30,1,9,17,37,37,15,0,4,3,11,68,0.2662078,-2.829358,0.07920858
4,28,1,10,14,39,36,14,0,0,4,9,67,0.262293,-3.006787,0.06639839
6,26,2,9,18,33,34,29,0,2,5,6,65,0.2544634,-2.801864,0.07719651
4,27,1,9,18,38,52,20,0,1,4,8,67,0.262293,-2.92855,0.07149564
4,27,1,9,18,39,35,17,0,5,4,8,67,0.262293,-2.753544,0.08289738
3,32,1,9,15,38,35,11,0,1,3,10,68,0.2662078,-3.007959,0.06740443
3,28,1,9,14,38,40,27,0,2,3,7,68,0.2662078,-3.176412,0.05627096
8,31,3,9,15,39,38,14,0,1,5,9,63,0.2466337,-2.799615,0.07478203
8,25,4,9,17,36,58,20,0,5,4,8,63,0.2466337,-2.700187,0.08088531
2,28,1,9,14,37,58,18,0,4,2,10,69,0.2701227,-3.008098,0.06847753
4,31,2,9,17,37,42,10,0,1,3,10,67,0.262293,-3.070613,0.06224011
3,33,1,9,15,40,39,19,0,4,3,9,68,0.2662078,-2.976501,0.06948357
6,24,2,9,16,36,35,30,0,7,4,6,65,0.2544634,-2.682075,0.08477532
3,31,1,9,16,37,62,17,0,2,3,6,68,0.2662078,-2.938954,0.07196512
4,24,2,9,15,39,35,30,0,5,3,7,67,0.262293,-2.809134,0.07927565
1,32,1,10,15,37,40,26,0,0,1,10,70,0.2740375,-2.975674,0.07176392
1,32,1,9,14,39,39,11,0,2,1,11,70,0.2740375,-3.110846,0.06257545
6,35,2,12,15,37,37,14,0,0,5,12,65,0.2544634,-2.9895,0.06532529
4,32,1,10,14,37,28,21,0,2,4,9,67,0.262293,-3.105614,0.05995976
10,30,2,9,13,32,20,10,0,3,8,10,61,0.2388041,-2.978705,0.06156942
4,31,2,9,16,36,25,12,0,2,3,7,67,0.262293,-3.106643,0.05989269
5,30,2,9,15,37,35,25,0,0,3,6,66,0.2583782,-2.905306,0.07183099
5,26,1,9,17,39,32,17,0,6,5,8,66,0.2583782,-2.882326,0.07330651
3,32,1,9,14,39,37,12,0,0,3,8,68,0.2662078,-3.13988,0.05868545
4,26,1,9,18,38,35,30,0,5,4,6,67,0.262293,-2.72472,0.08477532
4,24,2,9,19,38,56,24,0,3,3,6,67,0.262293,-2.915167,0.07236754
8,29,2,9,16,31,21,19,0,1,6,7,63,0.2466337,-3.055286,0.05908786
5,29,1,9,15,38,43,27,0,2,5,8,66,0.2583782,-2.877103,0.07364185
3,30,2,9,17,38,32,12,0,3,2,11,68,0.2662078,-3.179456,0.05606975
8,29,3,9,17,37,36,12,0,4,5,9,63,0.2466337,-2.896857,0.06881288
4,32,2,11,14,35,37,9,0,1,3,10,67,0.262293,-2.994434,0.06720322
5,27,1,9,16,36,37,21,0,5,5,9,66,0.2583782,-2.995136,0.06606304
2,26,1,9,16,37,66,14,0,9,2,7,69,0.2701227,-2.745961,0.08604963
