Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-572.866	-503.9267	-68.93929	29.37827	1.2032	0.117773	0.0589366	0.461768	0.0191386	0.169477	0.125852	0.0569745	0.0932908	0.488346	0.118673	0.0710502	0.174652	0.0378743	0.0327413	0.152597	0.0309	0.0131086	0.059682	0.114076	0.0405165	0.341945	0.00761422	0.0356668	0.347412	0.121973	0.033238	0.283585	0.159935	0.211889	0.162501	0.0116917	0.00438983	0.252677	0.0964545	0.126754	0.0429934	0.254964	0.110793	0.1199235	0.004180852	0.0245407	0.28178	0.0367492	0.0461305	0.00931564	0.00322673	0.118132	0.0248904	0.00321391	0.0820313	0.209075	0.0453148	0.034634	0.0803007	0.000665367	0.2510562	4	55.91574	0.03751017	0.175632	0.530334	1.02692	2.26711	0.128145	0.143664	0.0809414	0.317873	0.133749	0.195628	0.2552371	0.9836197
11	0	-593.3434	-489.1735	-104.1699	29.60963	2.007517	0.0336317	0.287198	0.0421138	0.48084	0.118792	0.302903	0.0920474	0.437199	0.3722	0.314014	0.659387	0.084845	0.220422	0.399178	0.441646	0.0154648	0.422291	0.309772	0.0564788	0.0842706	0.21546	0.135139	0.156724	0.000228689	0.0738533	0.296056	0.344234	1.18257	0.106479	0.622241	0.191616	0.0818806	0.433121	0.448405	0.161613	0.261235	0.130275	0.426523	0.2465777	-0.03391473	0.0148669	0.346081	0.0331713	0.0168365	0.000616249	0.0122323	0.234879	0.0154202	0.0132762	0.00964693	0.217678	0.0376763	0.00250989	0.040842	0.00426679	0.3056006	1	59.33411	0.0555685	0.29417	0.655811	1.07018	1.97984	0.0751626	0.115629	0.067139	0.498829	0.104991	0.13825	0.2716859	1.124831
12	0	-557.1333	-492.95	-64.18336	32.90784	2.759111	0.0420308	0.0219444	0.0592528	0.00752571	0.123214	0.0397244	0.0344647	0.264112	0.262595	0.0583646	0.0201873	0.0547113	0.0900071	0.202409	0.0170839	0.074867	0.367133	3.20886e-05	0.0316114	0.00168008	0.174824	0.0913824	0.0867516	0.0283851	0.0564081	0.0998443	0.0159473	0.0410476	0.0041312	0.0318315	0.109627	0.105041	0.126215	0.115354	0.0144803	0.171013	1.44351e-05	0.115604	0.09227178	-0.034224	0.0247029	0.355017	0.00968133	0.0152353	0.0285365	0.0533794	0.0847608	0.00627638	0.00767179	0.0760406	0.173715	0.0119039	0.0163984	0.126489	0.010192	0.2704106	4	50.70409	0.04979682	0.369723	0.717254	1.08104	1.83199	0.161101	0.164833	0.0364283	0.385754	0.122102	0.129781	0.2361866	1.144902
13	0	-598.0914	-510.507	-87.58439	12.8807	1.953755	0.00204949	0.0472263	0.39055	0.158452	0.487446	0.0349967	0.0305463	0.332267	0.238394	0.641261	0.1923	0.233614	0.434761	0.144987	0.180567	0.0710836	0.2714	0.220216	0.027663	0.0707926	0.0962453	0.0334507	0.00387838	0.460423	0.0485949	0.190245	0.135957	0.23467	0.027082	0.431543	0.2494	0.152085	0.0124888	0.192728	0.13715	0.250215	0.633283	0.166955	0.1726887	-0.0409824	0.0654903	0.303746	0.0458013	0.0874864	0.0324308	0.0604201	0.032539	0.0237541	0.0511461	0.0765106	0.0325904	0.053438	0.0128093	0.110943	0.0108952	0.3855989	4	54.03637	0.06245338	0.287691	0.650004	1.06879	1.99352	0.129721	0.0851005	0.0794482	0.417453	0.183264	0.105014	0.3446165	1.118922
14	0	-568.4508	-486.5094	-81.94137	18.56936	4.026673	0.0104888	0.3093	0.0252494	0.30033	0.339142	0.524826	0.094551	0.161824	0.0582077	0.232415	0.0321442	0.0104733	0.163538	0.113584	0.386582	0.00105361	0.0445034	0.463546	0.0292635	0.0962516	0.101931	0.0483309	0.59015	0.678278	0.286727	0.1169	0.154104	0.00471245	0.261654	0.20883	0.429342	0.203014	0.114153	0.738748	0.209227	0.0486276	0.00874305	0.049995	0.1567531	-0.003485779	0.0284487	0.213385	0.0523555	0.0498996	0.028835	0.0163519	0.229708	0.00727334	0.00204488	0.0393298	0.133704	0.0759698	0.0308714	0.0810502	0.010773	0.3018119	4	53.58424	0.08980376	0.455821	0.776126	1.0844	1.68366	0.117527	0.100731	0.0996358	0.34299	0.15515	0.183966	0.2983262	1.011684
15	0	-579.9325	-495.7287	-84.20389	22.73713	2.928829	0.149172	0.25292	0.0563644	0.15815	0.41673	0.140157	0.214046	0.0854411	0.08636	0.167381	0.181195	0.0232897	0.269577	0.591061	0.272717	0.00615754	0.358416	0.0864195	0.0146695	0.23601	0.029812	0.0523772	0.211908	0.175184	0.01447	0.0415569	0.134884	0.0722076	0.261968	0.192198	0.210518	0.197608	0.213359	0.070463	0.0271892	0.224583	0.314574	0.128734	0.1542568	0.00796193	0.00146953	0.22304	0.01219	0.0747777	0.0045013	0.0889576	0.0523346	0.0148554	0.0311476	0.066432	0.14731	0.14684	0.00618425	0.117477	0.0124837	0.2131687	2	50.08915	0.03911504	0.38368	0.72751	1.08214	1.80667	0.114326	0.125224	0.0728663	0.402615	0.158258	0.126711	0.2211306	0.9639944
16	0	-562.5748	-489.5774	-72.99738	17.98494	5.062982	0.453384	0.0854552	0.0729647	0.156534	0.0132685	0.0119855	0.0186071	0.10425	0.00477114	0.0992539	0.030629	0.0157485	0.183953	0.0462045	0.281794	0.00882719	0.138306	0.253792	0.0738849	0.155859	0.0230662	0.0316008	0.114236	0.108661	0.134626	0.0608575	0.111699	0.122562	0.0244501	0.0609329	0.0249788	0.00681347	0.125071	0.144524	0.105448	0.0426251	0.204809	0.0404018	0.1058509	0.003227967	0.0645758	0.378992	0.0447497	0.0141591	0.0224161	0.00264909	0.0974052	0.0143785	0.00369938	0.0235852	0.197308	0.0132153	0.00239547	0.100339	0.020133	0.1629303	4	50.71723	0.03617132	0.504673	0.805454	1.08319	1.60668	0.160144	0.13871	0.0838509	0.357215	0.107344	0.152735	0.1661583	0.9805729
17	0	-579.1342	-500.8602	-78.27405	10.96341	2.07811	0.264135	0.436693	0.653995	0.221033	0.202242	0.012834	0.0323371	0.380215	0.0923809	0.154189	0.172835	0.243391	0.170668	0.330226	0.061618	0.0320831	0.111332	0.00852181	0.00786762	0.0391324	0.0451823	0.112498	0.0819616	0.112308	0.180349	0.0224992	0.190573	0.193587	0.0501778	0.471074	0.00966186	0.0879902	0.52083	0.0418171	0.0614219	0.177519	0.249335	0.0285674	0.1730666	0.03968096	0.0977286	0.138733	0.00871912	0.00601243	0.0477225	0.106636	0.0645826	0.0307396	0.02032	0.0390147	0.225159	0.0798062	0.0155607	0.104943	0.0143226	0.2186837	4	57.56743	0.05794832	0.302424	0.663071	1.07183	1.96268	0.166124	0.10543	0.0791507	0.38389	0.122652	0.142753	0.2583646	0.8464149
18	0	-590.149	-499.7433	-90.40565	8.611301	1.074381	0.0620577	0.117467	0.395559	0.0571587	0.510436	0.0262569	0.246661	0.374886	0.67589	0.167056	0.18249	0.500708	0.181975	0.364225	0.174936	0.502703	0.140481	0.322193	0.0349104	0.0372394	0.215642	0.237871	0.195638	0.235134	0.67012	0.171564	0.0453582	0.484249	0.0632588	0.561116	0.0783277	0.0155372	0.0301181	0.418288	0.214312	0.0159992	0.0162689	0.264001	0.2175047	-0.01898477	0.00906998	0.252851	0.0668036	0.119536	0.00719699	0.0897099	0.180895	0.0277037	0.0127059	0.0481733	0.0228322	0.0512653	0.000220205	0.105447	0.00558903	0.1814195	4	50.33478	0.07905576	0.151551	0.498021	1.01131	2.33912	0.128301	0.0886474	0.0958059	0.326237	0.153078	0.20793	0.1624347	1.116876
19	0	-561.7461	-492.0744	-69.6717	26.52391	2.621464	0.165109	0.417919	0.187458	0.0737577	0.160486	0.0745	0.0118971	0.301162	0.293853	0.0839368	0.28768	0.0570958	0.0239251	0.114941	0.0773105	0.0532985	0.0241081	0.175156	0.0436784	0.00364679	0.0360137	0.128667	0.288478	0.2709	0.148549	0.00175931	0.104981	0.0164474	0.0176116	0.110283	0.00225506	0.0254383	0.0777281	0.0920941	0.200443	0.0720425	0.0257282	0.0239312	0.09172333	0.003058718	0.0439328	0.207798	0.0142907	0.0602679	0.0157918	0.00124169	0.131337	0.0236162	0.014543	0.00429841	0.281433	0.0326616	0.0279518	0.134041	0.00679429	0.2565381	4	57.45839	0.0344889	0.357678	0.708153	1.07988	1.85429	0.094742	0.120208	0.0887121	0.413069	0.128307	0.154962	0.2595969	0.9882174
20	0	-558.9375	-486.0264	-72.9111	31.8342	2.504722	0.0356033	0.3679	0.0308099	0.169065	0.060833	0.0399696	0.00676554	0.391807	0.259227	0.0948475	0.116493	0.0587603	0.425166	0.05984	0.106726	0.00370155	0.0997435	0.0359295	0.0249194	0.139686	0.118593	0.088096	0.282643	0.0726614	0.0286729	0.0866111	0.013779	0.0225556	0.623424	0.240455	0.0815113	0.0224634	0.177619	0.0212527	0.112304	0.320156	0.124334	0.183961	0.141537	-0.05585565	0.0210228	0.28574	0.0579218	0.0540774	0.00264979	0.0536035	0.183166	0.0385523	0.0111605	0.0365032	0.116149	0.0633914	0.000451316	0.0724656	0.00314445	0.4164357	1	50.43666	0.03499997	0.346904	0.699805	1.07868	1.87461	0.11297	0.0847657	0.0622203	0.385341	0.149621	0.205082	0.36058	1.154905
21	0	-567.9554	-493.3721	-74.58333	30.32833	5.97419	0.121446	0.282383	0.0849698	0.0605336	0.372672	0.347823	0.0491617	0.210826	0.158535	0.256556	0.0200951	0.202321	0.0256947	0.0888325	0.197412	0.221566	0.0575762	0.0500004	0.00405137	0.0159245	0.250044	0.0773376	0.349456	0.0954926	0.0396366	0.198612	0.123762	0.188091	0.00433113	0.0616447	0.126498	0.0861713	0.0223255	0.0196535	0.0509585	0.320959	0.0844154	0.0157198	0.1074965	0.02860346	0.0324709	0.314657	0.0478451	0.0125015	0.00939733	0.00319565	0.0347056	0.0684467	0.0424587	0.0115191	0.215559	0.115141	0.00652958	0.078161	0.00741155	0.2649901	2	50.97519	0.04076994	0.538115	0.824103	1.08132	1.55647	0.0933046	0.136157	0.0724695	0.398605	0.135978	0.163485	0.2935936	0.9025746
22	0	-612.8325	-490.3689	-122.4636	36.97495	1.180559	0.0789812	0.229616	0.431815	0.625157	0.958149	0.01798	0.265353	0.677558	0.136814	0.857901	0.156961	0.378047	0.406581	0.536164	0.359203	0.0134897	0.730147	0.108714	0.0200761	0.00741738	0.76542	0.172625	0.756883	0.682658	0.146831	0.386381	0.818102	1.03398	0.489442	0.20038	0.385938	0.0652105	0.0845549	0.310385	0.0482933	0.0297727	1.13434	0.179341	0.3187272	-0.02649762	0.0586663	0.36109	0.0278639	0.00726568	0.00498294	0.00127825	0.0493675	0.00611617	0.011581	0.0683295	0.134998	0.0467091	0.0163512	0.200885	0.00451594	0.1576346	3	56.6069	0.04333412	0.171512	0.525025	1.02449	2.27898	0.125838	0.195598	0.0544396	0.346664	0.0987023	0.178757	0.131137	1.202061
23	0	-563.5735	-494.4602	-69.11333	34.3726	1.484748	0.171744	0.137339	0.200607	0.0796253	0.00994508	0.0144527	0.104082	0.171433	0.0303437	0.324772	0.25809	0.127394	0.00842709	0.0336282	0.108892	0.17603	0.108649	0.0848448	0.00476182	0.01756	0.0999492	0.0352012	0.0927903	0.0405683	0.245745	0.0336452	0.170802	0.180576	0.0866585	0.0199453	0.132698	0.118544	0.0965665	0.157726	0.0704752	0.0342647	0.00530129	0.417879	0.07897293	-0.04203718	0.0520873	0.282347	0.0404744	0.0218812	0.000193042	0.073622	0.0630348	0.0172537	0.0498467	0.0209856	0.181125	0.0603603	0.0274299	0.0820526	0.0273071	0.2602206	3	51.36161	0.04921717	0.222957	0.585998	1.04951	2.14153	0.104677	0.0919987	0.0847705	0.440028	0.104408	0.174118	0.2181834	1.192669
24	0	-594.437	-509.2522	-85.18478	38.54821	0.8269798	0.0286203	0.0577085	0.19753	0.406992	0.0344824	0.329078	0.057013	0.0316207	0.139366	0.200387	0.118883	0.0910995	0.0395337	0.124105	0.108944	0.033064	0.0369772	0.521286	0.0383365	0.12658	0.0375924	0.12651	0.0705038	0.0588051	0.21605	0.069193	0.00655929	0.132495	0.0715656	0.127131	0.160245	0.00764249	1.0754	0.277858	0.271963	0.0557439	0.153819	0.250869	0.178702	0.0003791497	0.0117713	0.277945	0.00576925	0.0905481	0.00458672	0.0225705	0.0567023	0.0590105	0.0193032	0.0325653	0.177631	0.0154517	0.103277	0.116585	0.00628291	0.2533803	6	58.49287	0.02949445	0.101285	0.417774	0.964159	2.51678	0.146212	0.12497	0.086018	0.338371	0.167648	0.13678	0.2537595	0.9985059
25	0	-560.1813	-489.0658	-71.11553	39.15758	4.179646	0.102556	0.310079	0.0777541	0.0385745	0.277714	0.0233251	0.0454891	0.0475199	0.0265938	0.0824893	0.153555	0.152385	0.0573463	0.0519807	0.0601068	0.00498427	0.0594749	0.0378654	0.210693	0.350169	0.000959859	0.135394	0.115417	0.120457	0.103339	0.0543965	0.0791732	0.0320506	0.205146	0.127998	0.00787745	0.0792937	0.0498201	0.0223271	0.0395771	0.00905221	0.128569	0.107248	0.09435801	-0.007400844	0.0338498	0.374086	0.0486802	0.00344767	0.0202088	0.024629	0.077688	0.0144485	0.00129898	0.105544	0.0863039	0.0803398	0.000366075	0.110566	0.0185433	0.1627667	4	55.51896	0.03254341	0.463967	0.781201	1.08433	1.6705	0.108047	0.126396	0.0417468	0.405776	0.182883	0.135151	0.1553658	1.047635
26	0	-592.0621	-498.2684	-93.79368	24.75991	1.479769	0.0743383	0.185438	0.310521	0.68143	0.349452	0.177043	0.0472771	0.191331	0.104061	0.333914	0.544292	0.0658749	0.0169124	0.154688	0.210924	0.263727	0.196814	0.423341	0.648892	0.10342	0.0713199	0.0104817	0.313343	0.0165685	0.354387	0.223699	1.25423	0.0401438	0.401779	0.0129998	0.369474	0.185262	0.0974725	0.129596	0.1685	0.077077	0.282141	0.351251	0.2223254	-0.006721482	0.0964956	0.22969	0.00851846	0.00630483	0.0223447	0.0192928	0.124406	0.0411695	0.0076711	0.118299	0.17381	0.0224152	0.0381743	0.0892043	0.0022035	0.5400118	2	54.45025	0.03491132	0.22218	0.585154	1.04921	2.14345	0.148502	0.0772118	0.09952	0.312072	0.116535	0.246159	0.5332903	1.012604
27	0	-567.7831	-496.1988	-71.58429	32.00462	1.366992	0.0562302	0.13181	0.0541256	0.139056	0.361785	0.305564	0.190838	0.0222794	0.0658551	0.120658	0.129978	0.000359695	0.0227837	0.203649	0.058352	0.00442196	0.167107	0.216048	0.0212214	0.0511184	0.386093	0.0443425	0.0553788	0.0538796	0.0561554	0.0686131	0.00113655	0.317308	0.018741	0.132913	0.146215	0.0275435	0.0471785	0.0611125	0.0218863	0.0502887	0.177403	0.204242	0.1365539	0.03834751	0.0598766	0.268708	0.0475042	0.0736754	0.00808413	0.0141401	0.0551481	0.027847	0.0287485	0.00850589	0.200502	0.0379406	0.0155919	0.150287	0.00344034	0.1509067	4	51.71327	0.07424163	0.204025	0.564808	1.04155	2.18961	0.099264	0.116454	0.0827283	0.399811	0.143583	0.15816	0.1892542	0.7973757
28	0	-582.0774	-502.4634	-79.61398	10.41608	2.245333	0.132458	0.318424	0.45599	0.455666	0.209831	0.021136	0.309248	0.74624	0.0888303	0.117411	0.0513245	0.199118	0.0561885	0.0120142	0.223608	0.48289	0.139625	0.0550298	0.013667	0.397953	0.0514016	0.204071	0.0451244	0.00571823	0.201385	1.11641	0.0918322	0.167822	0.141472	0.019826	0.202268	0.160641	0.0106888	0.062197	0.0124877	0.00568679	0.0539102	0.0433239	0.1952453	0.0749677	0.0645781	0.2162	0.0340317	0.0878806	0.00266232	0.0099791	0.255409	0.00907727	0.0447344	0.0198904	0.101881	0.0139678	0.0284202	0.109695	0.00159232	0.3302303	2	52.58623	0.06900736	0.320901	0.6788	1.07507	1.92523	0.127991	0.0838109	0.0611216	0.415693	0.132729	0.178654	0.405198	0.814985
29	0	-570.5693	-493.9103	-76.65903	32.7793	1.579519	0.00924698	0.310887	0.18084	0.124644	0.0725824	0.238509	0.343257	0.2431	0.0763412	0.574592	0.0515251	0.114967	0.0197021	0.0179733	0.0750708	0.0356938	0.15896	0.390467	0.0386498	0.0172617	0.113211	0.113614	0.195874	0.0870605	0.25421	0.050467	0.319591	0.299582	0.0671103	0.00500218	0.145378	0.208325	0.0249454	0.0818849	0.164237	0.0167069	0.157955	0.0325954	0.1354046	0.04283527	0.143299	0.17316	0.0123267	0.0485266	0.0149015	0.0176575	0.150677	0.010472	0.0229999	0.0396449	0.129243	0.032849	0.0166317	0.172332	0.015278	0.2671911	5	50.13422	0.04229292	0.237349	0.601279	1.05477	2.1066	0.138854	0.0901133	0.0928785	0.386356	0.102478	0.18932	0.3100264	0.8618335
