Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-443.6341	-330.1192	-113.5149	19.80582	3.882383	0.06788872	0.03652815	0.109556	0.0656246	0.0017088	0.0262938	0.114854	0.00426245	0.0975444	0.0313963	0.0634566	0.0301774	0.23842	0.0159386	0.104813	0.0504147	0.0455387	0.329877	8	25.73751	0.07409412	0.447782	0.771041	1.0844	1.69678	0.192886	0.338457	0.117867	0.110345	0.177921	0.0625258	0.3664052	0.9003067
100	-455.8529	-342.1021	-113.7508	19.14561	1.291017	0.04696253	-0.0183747	0.0664332	0.0279746	0.00267579	0.0295367	0.128784	0.0785118	0.133568	0.0193164	0.164221	0.0751279	0.180452	0.0349721	0.00919731	0.0339868	0.0152417	0.4473994	8	22.29115	0.08015597	0.191161	0.549623	1.03537	2.22385	0.239441	0.31163	0.0869764	0.0980945	0.202318	0.0615399	0.4290247	1.042829
200	-455.2472	-341.8597	-113.3874	13.84719	3.577223	0.08465445	0.04193432	0.0342578	0.0219148	0.00612077	0.071202	0.0785037	0.00979801	0.0274842	0.000764	0.0410626	0.136088	0.219272	0.140823	0.0930782	0.0652004	0.0544299	0.4383642	8	21.85481	0.1001397	0.429513	0.759191	1.08419	1.72711	0.216222	0.422526	0.09276	0.071012	0.0850725	0.112407	0.4802985	0.9126911
300	-461.8705	-364.7505	-97.12002	9.159589	2.045007	0.2157428	0.1129055	0.046228	0.0523755	0.0179372	0.0305411	0.137162	0.0284543	0.0438801	1.06979e-05	0.128987	0.0405925	0.110174	0.030564	0.0685346	0.245023	0.0195362	0.3723911	7	9.996156	0.09427923	0.298589	0.659716	1.07108	1.97062	0.297706	0.247541	0.0753033	0.161614	0.105519	0.112316	0.4852966	0.7673474
400	-443.1318	-336.701	-106.4308	16.38514	2.355308	0.09528042	0.0767495	0.102644	0.0762194	0.0436821	0.00761095	0.114796	0.0480511	0.0704375	0.000535021	0.105019	0.0363686	0.222873	0.0145166	0.113874	0.0242049	0.0191686	0.3156733	8	18.28638	0.07696703	0.332295	0.688159	1.07678	1.90276	0.261714	0.359157	0.0913028	0.081452	0.0950535	0.11132	0.3924228	0.8044214
500	-449.2991	-344.02	-105.2791	14.20939	4.320402	0.09224444	0.2018259	0.0756213	0.0023403	0.011472	0.00848798	0.119334	0.000411356	0.0671907	0.0370485	0.0396552	0.155267	0.137499	0.127435	0.027927	0.113816	0.0764958	0.2881829	8	14.34043	0.1100449	0.471142	0.785608	1.08423	1.65902	0.250246	0.260228	0.091105	0.0886695	0.183549	0.126203	0.4900088	0.5881178
600	-452.1932	-339.3329	-112.8603	12.78495	3.052121	0.06375216	0.00926313	0.0338588	0.0330618	0.00405851	0.0410781	0.13792	0.0101843	0.1109	0.00856656	0.0611597	0.029998	0.294997	0.0348909	0.0260179	0.105224	0.0680847	0.4180598	7	18.91876	0.1245859	0.393254	0.734374	1.08276	1.78961	0.264537	0.28589	0.10121	0.131335	0.119809	0.0972182	0.4273229	0.9783229
700	-438.4493	-336.2442	-102.2051	12.60286	2.994307	0.08694611	0.2017132	0.102955	0.0078529	0.0825302	0.0393415	0.0195595	0.0637518	0.142078	0.00274632	0.0571149	0.107382	0.183235	0.0418298	0.00129035	0.127312	0.0210207	0.3749657	8	15.75302	0.07123791	0.388821	0.731212	1.08249	1.79748	0.238933	0.289399	0.0731083	0.0428014	0.189826	0.165931	0.5766789	0.6502157
800	-449.5695	-332.3141	-117.2553	20.54313	2.821788	0.0798998	0.004885076	0.0600718	0.0678152	0.0515891	0.0274803	0.122765	0.0147062	0.192171	0.0012657	0.100224	0.147893	0.0513995	0.0135137	0.0979773	0.0284433	0.0226858	0.4738223	6	29.52909	0.06424693	0.374987	0.721158	1.08148	1.82237	0.202882	0.24039	0.105207	0.0575598	0.235648	0.158313	0.4787074	0.9897953
900	-442.1039	-346.6755	-95.42832	11.21638	1.642122	0.09830521	0.1413977	0.109489	0.11076	0.00782669	0.0591545	0.114566	0.0330221	0.132552	0.00198757	0.105756	0.00713741	0.135688	0.0396723	0.0587246	0.0666255	0.0170385	0.3788348	3	13.99922	0.1137385	0.246466	0.610622	1.05778	2.08513	0.278422	0.227123	0.180474	0.0870272	0.146766	0.0801876	0.5202325	0.7282028
