Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-707.6713	-540.3446	-167.3267	16.69608	2.985248	0.0645703	-0.02942833	0.205365	0.266986	0.0290021	0.0255739	0.00617762	0.0943363	0.0211415	0.0380344	0.00643375	0.131959	0.0243887	0.054523	0.0221023	0.0501507	0.0238261	0.4433525	9	63.8137	0.04046915	0.388117	0.730708	1.08244	1.79873	0.160784	0.102945	0.0882601	0.290975	0.179616	0.17742	0.4139242	1.071096
100	-721.8947	-545.7049	-176.1898	12.7714	6.633568	0.04261613	0.01694913	0.0113945	0.273262	0.0511915	0.0515566	0.0390308	0.295392	0.0818096	0.0227454	0.00710539	0.045404	0.0684082	0.00633361	0.0167305	0.0139766	0.0156587	0.4716833	4	58.47147	0.03545568	0.558419	0.83491	1.07981	1.52686	0.109924	0.0669921	0.0786955	0.293151	0.129366	0.32187	0.4886324	0.9653131
200	-706.6818	-544.6955	-161.9863	19.06181	0.9728465	0.04640564	0.01223243	0.0500251	0.245875	0.0230891	0.0211768	0.0343167	0.21313	0.00773428	0.0276626	0.00429977	0.227448	0.0238925	0.00202418	0.0403704	0.0761511	0.00280504	0.2859189	11	54.98338	0.08030147	0.131505	0.468435	0.995351	2.40471	0.165255	0.147413	0.073226	0.261206	0.196309	0.156591	0.2981514	0.9589724
300	-717.5078	-544.2788	-173.229	14.88735	1.885435	0.0468528	0.05164931	0.0915722	0.020609	0.142058	0.0362712	0.0636979	0.25043	0.0553089	0.0118714	0.00175895	0.120266	0.0525608	0.0402852	0.0263575	0.0756918	0.01126	0.3243381	8	54.15514	0.05784483	0.279204	0.642251	1.06684	2.01171	0.1306	0.127563	0.0956081	0.280057	0.212998	0.153175	0.3759874	0.8626302
400	-722.0948	-555.3548	-166.74	23.56984	1.330789	0.04761875	0.05299188	0.0727612	0.173202	0.0489531	0.000779147	0.135541	0.235715	0.0663827	0.0148805	0.00199316	0.00585764	0.140558	4.6522e-05	0.0568168	0.0156582	0.0308548	0.3276817	10	57.63763	0.04656943	0.19796	0.557733	1.03872	2.20559	0.136874	0.0978798	0.0877045	0.380373	0.125854	0.171314	0.3806736	0.8607944
500	-718.3278	-545.9589	-172.3689	24.62081	1.603121	0.04283313	-0.03473994	0.0524199	0.110308	0.0557865	0.0281016	0.087438	0.211868	0.0751851	0.0154265	0.000232899	0.159178	0.0164865	0.0698656	0.0463666	0.0682672	0.00306928	0.2703365	10	50.28217	0.08324189	0.240822	0.604867	1.05594	2.09837	0.151933	0.1415	0.0703746	0.291323	0.159408	0.185461	0.2355966	1.147455
600	-712.8632	-539.1225	-173.7406	14.16043	1.366287	0.04543589	0.04631523	0.0231276	0.171397	0.02311	0.0036736	0.0306348	0.273209	0.0527289	0.0165201	0.0319442	0.182963	0.0334818	0.0126073	0.0613522	0.082001	0.00125031	0.3645346	8	51.90544	0.06666262	0.203908	0.564673	1.0415	2.18992	0.195713	0.111074	0.103682	0.255918	0.162349	0.171263	0.4108498	0.8872697
700	-702.7179	-544.8621	-157.8558	16.68855	1.417135	0.06741349	-0.01606945	0.129799	0.326377	0.0256703	0.0305622	0.0328026	0.195363	0.0195263	0.0128588	0.02324	0.0929986	0.0252628	0.0151986	0.0260648	0.0408686	0.00340717	0.3959243	9	53.0645	0.05512249	0.212233	0.574156	1.04516	2.16845	0.156169	0.0884918	0.0844135	0.275862	0.171145	0.223919	0.3798548	1.042304
800	-722.8602	-547.5561	-175.3041	32.70355	1.214747	0.04789242	-0.004571627	0.0934984	0.0700091	0.109497	0.04517	0.00264584	0.270097	0.0296495	0.0528919	0.0251361	0.151509	0.0395004	0.00662632	0.0295403	0.0691315	0.00509726	0.4418471	8	53.57594	0.03291262	0.177715	0.532987	1.02812	2.26117	0.210201	0.151799	0.0895662	0.225382	0.129001	0.19405	0.4372755	1.010455
900	-712.9112	-536.5302	-176.381	40.88074	2.564716	0.05060166	0.009547063	0.178844	0.159597	0.0445611	0.00128023	0.0525072	0.158717	0.0204483	0.0530546	0.0059684	0.0812977	0.0333106	0.0411045	0.0419107	0.0713521	0.0560461	0.2751208	9	54.39101	0.04574417	0.352508	0.704172	1.07933	1.86399	0.129944	0.137401	0.111725	0.326616	0.128272	0.166042	0.2846678	0.9664624
1000	-721.1202	-549.8622	-171.258	29.40719	1.88761	0.04313209	-0.02104452	0.0622655	0.186219	0.0411116	0.00840957	0.103782	0.1009	0.0237325	0.0193685	0.0123949	0.135706	0.0350764	0.175166	0.0352757	0.0594526	0.00114011	0.3436998	8	58.30611	0.04985957	0.279479	0.642504	1.0669	2.01111	0.0872082	0.153091	0.0857939	0.348409	0.181583	0.143915	0.3226553	1.065223
1100	-707.4107	-541.7498	-165.6609	18.14627	2.054959	0.05973439	-0.002710615	0.0614995	0.221045	0.00763478	0.00654887	0.019987	0.18928	0.0849045	0.00267909	0.0153023	0.140409	0.0249807	0.15518	0.0268837	0.0308685	0.0127973	0.3007113	9	51.09239	0.05063572	0.299748	0.660733	1.07131	1.96821	0.116768	0.114356	0.093446	0.298561	0.224212	0.152658	0.2980007	1.009096
1200	-730.4965	-543.3605	-187.136	25.20768	2.313675	0.05112486	0.007792219	0.0758876	0.26782	0.00926226	0.00239001	0.0202792	0.0895324	0.0341112	0.026134	0.019744	0.108668	0.105391	0.119919	0.061488	0.0224497	0.0369237	0.3739539	8	69.59401	0.02442724	0.328048	0.6847	1.07617	1.91108	0.19076	0.111694	0.115402	0.290269	0.0997247	0.192151	0.3817461	0.979588
1300	-737.1833	-549.542	-187.6413	29.50237	2.056021	0.02928233	0.05357122	0.153259	0.178042	0.0562213	0.0179486	0.0493152	0.159767	0.0231002	0.0327447	0.00600358	0.0845305	0.0711144	0.0295559	0.0654716	0.041784	0.0311419	0.4958419	2	52.58305	0.02383807	0.299872	0.660842	1.07133	1.96796	0.111941	0.145206	0.113615	0.307576	0.115034	0.206628	0.5494131	0.9024937
1400	-711.1161	-538.296	-172.8201	40.37926	1.917068	0.03686095	-0.0006724267	0.0895432	0.11731	0.0248579	0.00657084	0.0470339	0.315646	0.0987455	0.0743287	0.0184324	0.0753277	0.0217589	0.0378289	0.019305	0.038906	0.0144052	0.3052146	9	50.10094	0.06195734	0.28317	0.645895	1.06777	2.00317	0.151831	0.0811868	0.108373	0.252838	0.165418	0.240353	0.3045422	1.002208
1500	-719.9915	-536.8291	-183.1624	19.99237	4.906802	0.03867851	0.02307115	0.0634496	0.162769	0.0133787	0.00564289	0.0187166	0.289942	0.0273638	0.0271159	0.00622908	0.152749	0.0174096	0.171972	0.0138086	0.0252122	0.00424044	0.3746344	7	51.14894	0.02744563	0.49816	0.801693	1.08346	1.61669	0.161043	0.118797	0.0703811	0.298212	0.164285	0.187281	0.3977056	0.9419894
1600	-727.0682	-561.4176	-165.6506	8.695596	0.7538408	0.04867038	-0.004996399	0.0695492	0.089509	0.0677153	0.0190543	0.00440433	0.275446	0.109623	0.0357105	0.00929659	0.0524769	0.00174297	0.133258	0.0247378	0.0859495	0.0215263	0.4540002	7	53.0477	0.04653454	0.0857062	0.387864	0.943296	2.58313	0.135055	0.100928	0.12372	0.315564	0.149087	0.175646	0.4490038	1.011128
