Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-578.603	-505.1418	-73.46126	27.15907	6.4848	0.00534358	0.118108	0.0358952	0.06732	0.0644357	0.132488	0.000619044	0.017041	0.308333	0.0349892	0.258267	0.0767604	0.09598	0.0104764	0.0795981	0.145495	0.0225255	0.189447	0.00323353	0.0239186	0.0785172	0.000693592	0.0871074	0.0041845	0.00259824	0.0658807	0.101063	0.0750818	0.232909	0.0197177	0.04443	0.0148228	0.0476842	0.00196972	0.165273	0.13638	0.0167541	0.0759327	0.0727201	0.0951529	0.130573	0.047823	0.0134199	0.0435909	0.0207154	0.0531942	0.0552417	0.0414389	0.0583293	0.294732	0.0663638	0.0229137	0.098568	0.00924728	0.0420082	0.0443247	0.0889287	0.111198	0.0215888	0.0244708	0.06582808	-0.008796331	0.0296998	0.0814587	0.0903084	0.00724784	0.116221	0.148334	0.0337162	0.00179467	0.0464595	0.100106	0.172682	0.0904622	0.0551501	0.01961	0.00675048	0.3625314	9	50.64942	0.04141021	0.554077	0.83263	1.08015	1.53314	0.123717	0.0983223	0.110502	0.298372	0.18147	0.187616	0.3537351	1.024867
1100	-586.2166	-508.2981	-77.91845	23.34195	6.374642	0.0275853	0.148276	0.20949	0.00217988	0.031594	0.2661	0.00460865	0.00496661	0.139638	0.0134356	0.138862	0.0177295	0.0831375	0.0120384	0.088265	0.00484758	0.012671	0.174106	0.0334793	0.0245874	0.0174092	0.00479826	0.00605927	0.0598262	0.0586072	0.152457	0.0338796	0.0822737	0.0114676	0.263188	0.0439448	0.040089	0.194741	0.0512939	0.0541847	0.00742722	0.0328407	0.00576195	0.133964	0.131834	0.0100057	0.0242228	0.0173261	0.177092	0.225675	0.0506084	0.337373	0.0117755	0.0726305	0.10848	0.0205992	0.0155628	0.13124	0.017705	0.148934	0.0192911	0.0128673	0.0122946	0.076123	0.0793172	0.06166803	-0.02532446	0.0688977	0.016435	0.060706	0.0421455	0.123095	0.0377183	0.0202265	0.0303352	0.0265836	0.135998	0.217888	0.0877879	0.10416	0.00788317	0.0201403	0.3868653	7	52.67972	0.04525451	0.550777	0.830886	1.08041	1.53793	0.122581	0.158355	0.109704	0.297989	0.10618	0.20519	0.3615408	1.070046
1200	-575.9511	-503.1769	-72.77415	47.94355	3.088477	0.0122927	0.121745	0.035863	0.0474508	0.187332	0.112468	0.100093	0.034874	0.0344802	0.0205198	0.0564128	0.104133	0.0955428	0.00649722	0.011696	0.0473441	0.0856296	0.0103046	0.0182546	0.00101361	0.00574855	0.0395316	0.152425	0.0985684	0.203298	0.000271149	0.0114905	0.0757018	0.0206528	0.0241518	0.0648144	0.21015	0.0246441	0.193488	0.194999	0.119244	0.0137253	0.0451848	0.0288095	0.00510891	0.0613267	0.0165789	0.122016	0.00152351	0.0257004	0.016569	0.0192544	0.165995	0.0392461	0.128732	0.0238871	0.0151505	0.0971355	0.0728503	0.114493	0.236558	0.0506173	0.0174927	0.00633217	0.00150442	0.05751061	0.004271346	0.0188042	0.0969089	0.0429873	0.0159198	0.104978	0.0435116	0.0231294	0.012816	0.0256108	0.051078	0.397911	0.0709612	0.0570204	0.0349793	0.00338374	0.3238186	8	55.21209	0.05157877	0.395993	0.736312	1.08292	1.78478	0.160391	0.088473	0.0712038	0.301967	0.176029	0.201937	0.3280899	0.9869812
1300	-595.3948	-502.1755	-93.21929	26.49221	5.11016	0.00274772	0.00547148	0.520461	0.00871699	0.0492202	0.0107655	0.0129603	0.0532289	0.0418945	0.105762	0.10488	0.0666358	0.127225	0.130459	0.0143189	0.0140237	0.0924376	0.0216399	0.0836733	0.0167012	0.112734	0.117427	0.089091	0.319191	0.0135309	0.00349379	0.0999794	0.261041	0.031641	0.191852	0.0936671	0.135083	0.121386	0.0143535	0.118012	0.0530993	0.053632	0.0672469	0.157923	0.0110506	0.0351165	0.0144242	0.059982	0.054486	0.472218	0.250307	0.418956	0.484868	0.0157151	0.0297339	0.00424568	0.0510546	0.0967511	0.0747195	0.542762	0.00554489	0.0363473	0.0186497	0.0392503	0.0267688	0.08954385	0.1366251	0.12029	0.0597202	0.0509454	0.0126879	0.0929958	0.0185205	0.00394533	0.00625421	0.0224087	0.0120246	0.381449	0.113701	0.067417	0.0336543	0.003986	0.3723793	10	50.45731	0.08076804	0.506589	0.806553	1.0831	1.60375	0.116753	0.0709305	0.0936247	0.371888	0.169766	0.177037	0.5090044	0.7315837
1400	-571.575	-502.6368	-68.93818	21.69904	2.83831	0.183593	0.210943	0.19958	0.0191436	0.253585	0.165461	0.0592563	0.117577	0.0628845	0.000544349	0.152497	0.089451	0.0106862	0.0946411	0.0527412	0.00200796	0.029743	0.00176192	0.0803345	0.00155177	0.0273129	0.104458	0.253409	0.0199766	0.013399	0.00437793	0.0421865	0.216049	0.0676707	0.0017077	0.110863	0.190564	0.128926	0.0187141	0.108662	0.122507	0.0231138	0.00414333	0.0400194	0.101901	0.0131888	0.13418	0.0793687	0.0205625	0.161091	0.120438	0.0746274	0.107642	0.00012884	0.0436503	0.00353279	0.0614279	0.0210948	0.00576542	0.149671	0.112229	0.298629	0.0758965	0.00350422	0.109349	0.07758899	-0.01755967	0.0250077	0.11856	0.139944	0.000201881	0.0283767	0.0189932	0.0845056	0.0150844	0.0206808	0.215077	0.16154	0.0407571	0.0619058	0.0652624	0.00410397	0.3662115	9	53.71092	0.08618737	0.376353	0.722164	1.08159	1.81989	0.146939	0.107654	0.0862248	0.190866	0.142735	0.325581	0.3486518	1.050364
1500	-580.6045	-499.5951	-81.00941	38.92703	4.530773	0.021299	0.256304	0.0698776	0.0491647	0.0415903	0.21599	0.00151123	0.0230276	0.0160209	0.00926939	0.156519	0.0257687	0.0366904	0.0255382	0.0411809	0.00111658	0.020068	0.405137	0.0434898	0.0341297	0.0741847	0.0124849	0.1932	0.0163139	0.0173991	0.0190328	0.0964655	0.0923151	0.0240283	0.24363	0.0180715	0.0361233	0.438497	0.0260863	0.0715578	0.0257461	0.000555186	0.0707747	0.0129283	0.0350516	0.0561768	0.0894159	0.108735	0.0536004	0.0592383	0.00227354	0.00288027	0.236794	0.225865	0.0528158	0.0550765	0.0585483	0.236934	0.0137107	0.0797374	0.223214	0.161956	0.00845297	0.00596004	0.0454584	0.07296	0.0284832	0.0718719	0.165109	0.109635	0.00597192	0.125099	0.0615532	0.0387358	0.0128773	0.00143519	0.00516683	0.217226	0.0818342	0.0521326	0.0495582	0.00179389	0.480178	10	54.60673	0.04979102	0.481339	0.791771	1.08401	1.64288	0.115838	0.0893582	0.0840074	0.270852	0.215357	0.224587	0.5086612	0.9440036
1600	-597.0518	-522.76	-74.2918	22.81149	2.716145	0.162286	0.109968	0.0589327	0.0148723	0.106064	0.161378	0.0209539	0.0504348	0.135547	0.113631	0.101991	0.0460794	0.17749	0.018519	0.0179759	0.0529856	0.071276	0.053742	0.00537455	0.040097	0.0657726	0.155778	0.299961	0.0476862	0.0287717	0.0147116	0.0164632	0.163851	0.0329922	0.0484274	0.0458164	0.132444	0.0742765	0.0103146	0.0284993	0.10201	0.00403168	0.0512101	0.0693615	0.111043	0.126738	0.027559	0.0477128	0.0796161	0.012474	0.00584215	0.1864	0.150804	0.0667003	0.264798	0.0928898	0.12476	0.0567339	0.152249	0.0120022	0.00467281	0.133839	0.0398724	0.129616	0.000279769	0.08833771	-0.04282501	0.112662	0.0619767	0.0880264	0.0438431	0.0920067	0.058851	0.0141892	0.0471224	0.0980554	0.0883123	0.112518	0.0367554	0.0917369	0.0534448	0.00049981	0.5717104	9	52.73092	0.03496146	0.366036	0.714493	1.0807	1.83877	0.104254	0.0869293	0.0997857	0.333829	0.160286	0.214916	0.5288854	1.080972
1700	-562.1788	-499.3437	-62.83511	40.57708	4.718591	0.018323	0.045274	0.19257	0.00376686	0.0702985	0.188298	0.00585542	0.0361805	0.0490614	0.00339563	0.039751	0.017048	0.0367621	0.0438051	0.00226877	0.0402551	0.0898147	0.0172577	0.0419745	0.00969747	0.00609697	0.0292461	0.011258	0.012203	0.000910371	0.00372564	0.0170907	0.0441973	0.00275525	0.0403642	0.0425668	0.220933	0.0407278	0.0338312	0.128621	0.158678	0.00765988	0.0221154	0.021163	0.00146607	0.180031	0.0855263	0.108121	0.0362493	0.124842	0.0324091	0.0207032	0.0780211	0.00719604	0.00600842	0.00677415	0.00596066	0.121403	0.028801	0.0741471	0.0548569	0.0114205	0.0971411	0.0602682	0.0260572	0.05213101	-0.08081077	0.0537341	0.0537006	0.0481394	0.00067099	0.153861	0.0089477	0.000897109	0.0230717	0.000266104	0.00542781	0.46263	0.0670895	0.0704837	0.0423205	0.00875914	0.567468	8	59.07917	0.04789611	0.489953	0.796889	1.08376	1.6294	0.0829638	0.183573	0.0758921	0.365873	0.122445	0.169253	0.4866572	1.166053
1800	-608.6657	-506.0388	-102.6269	28.9008	3.436905	0.121296	0.0490583	0.269759	0.144653	0.147566	0.475465	0.180653	0.00936385	0.00380922	0.0303634	0.00670274	0.296158	0.267191	0.206308	0.0431651	0.150586	0.0182496	0.00807853	0.011226	0.0513083	0.00964286	0.14118	0.189503	0.094241	0.134643	0.00866463	0.0188854	0.112693	0.00708764	0.0467163	0.0266101	0.646874	0.0196006	0.206464	0.0485654	0.17917	0.0788451	0.0905081	0.0068124	0.000423447	0.0331583	0.0856329	0.0981279	0.0069818	0.0984855	0.226117	0.2507	0.0692176	0.00749066	0.00714996	0.0139886	0.00322158	0.0384674	0.208296	0.0662234	0.0821124	0.384637	0.0205762	0.0588609	0.0455907	0.1203433	-0.003817087	0.109086	0.134162	0.0748176	0.00184077	0.0713377	0.131931	0.0359208	0.0204136	0.0278912	0.0911119	0.11029	0.0837689	0.0738248	0.0328543	0.000749215	0.3949596	7	50.62464	0.05616223	0.420471	0.753169	1.08396	1.7424	0.121659	0.109998	0.0707521	0.294137	0.114915	0.288538	0.3911425	1.009759
1900	-574.3079	-503.2711	-71.03686	24.3087	4.22695	0.0176515	0.0609835	0.132128	0.00105075	0.227941	0.1548	0.0569005	0.0536487	0.0079017	0.0409033	0.059466	0.00822315	0.00298527	0.0859625	0.00670666	0.0331156	0.0214189	0.0164678	0.059013	0.0176377	0.171416	0.155952	0.121864	0.0370938	0.0415075	0.00539624	0.123972	0.0488061	0.0295917	0.00308462	0.0428362	0.150583	0.0357169	0.0365381	0.127328	0.184516	0.235077	0.0033526	0.060817	0.0342335	0.108821	0.0337123	0.0393375	0.00742164	0.0249077	0.0106471	0.0924542	0.271958	0.0493317	0.026903	0.0176609	0.183137	0.0138864	0.00664067	0.031413	0.111664	0.0394431	0.00562671	0.139124	0.0371152	0.05679048	0.01724277	0.0924039	0.0402876	0.071278	0.0163282	0.120503	0.106744	0.0292287	0.0159484	0.0659318	0.0353079	0.24525	0.0334744	0.0613306	0.0585394	0.00744378	0.3702482	9	58.41364	0.04245105	0.466411	0.782709	1.0843	1.66658	0.125583	0.088553	0.070997	0.307306	0.191768	0.215793	0.387491	0.9555015
2000	-613.9153	-508.2296	-105.6857	31.70555	11.88402	0.0211311	0.207767	0.206108	0.543803	0.133072	0.0415214	0.0220781	0.197526	0.0485202	0.0215235	0.202659	0.268363	0.0403274	0.0150454	0.138357	0.162924	0.100919	0.153413	0.0336433	0.0149456	0.0104648	0.00147632	0.0347419	0.241623	0.0273829	0.0145561	0.010935	0.064381	0.00556593	0.10431	0.0211838	0.0743762	0.0550277	0.090553	0.0321334	0.154061	0.0060005	0.0204119	0.0131313	0.0475676	0.159997	0.30698	0.0144203	0.0411499	0.0310263	0.0220774	0.113772	0.351241	0.742979	0.387288	0.0339317	0.0393208	0.123017	0.0701756	0.0108666	0.0859319	0.105512	0.0437542	0.00641059	0.333507	0.09862514	0.006843248	0.0445154	0.104983	0.0760296	0.00947079	0.0870535	0.0316732	0.0150703	0.0127653	0.0224578	0.0359126	0.331522	0.0369523	0.124809	0.0466223	0.0201617	0.5064245	9	53.35792	0.05549818	0.659088	0.883407	1.06877	1.38874	0.113022	0.153467	0.115421	0.306184	0.119105	0.192802	0.5132677	0.9866673
2100	-566.4443	-511.1407	-55.30362	34.32082	1.95565	0.0301866	0.035657	0.0301284	0.0324734	0.160914	0.0883188	0.0382533	0.00446008	0.011717	0.0211186	0.0118079	0.122382	0.0806936	0.195324	0.0402733	0.117395	0.00745252	0.0269391	0.0558354	0.0276988	0.012223	0.0381166	0.0445291	0.0202748	0.0116244	0.00330597	0.122661	0.0417201	0.0142685	0.0093397	0.0296068	0.12277	0.0153003	0.0874034	0.0500353	0.106486	0.0217979	0.0332958	0.011541	0.116866	0.0156569	0.00920548	0.00107822	0.0498624	0.0215444	0.00674357	0.151824	0.121256	0.0187182	0.0412425	0.0583423	0.0350832	0.00108977	0.053867	0.00203785	0.019508	0.0162916	0.145054	0.0169588	0.0203153	0.04779481	0.04129826	0.0329542	0.13365	0.101337	0.0373979	0.0789633	0.0936446	0.0329457	0.0313125	0.0875042	0.0502389	0.163625	0.03261	0.0747849	0.0249348	0.0240971	0.3925259	6	50.86256	0.03762713	0.287923	0.650213	1.06884	1.99303	0.102724	0.106657	0.122339	0.287883	0.178126	0.20227	0.4338242	0.9048042
