Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-570.4614	-494.6903	-75.77111	22.70801	3.732502	0.252678	0.00514023	0.00991271	0.268264	0.248787	0.438091	0.40785	0.0641213	0.0146886	0.0289295	0.0714665	0.0258903	0.144985	0.154239	0.168663	0.0230353	0.385857	0.398308	0.00914819	0.157213	0.427231	0.0538925	0.0383095	0.00340099	0.09105	0.264637	0.143007	0.332007	0.0500627	0.419463	0.00401206	0.0818937	0.039586	0.0506611	0.14092	0.0305397	0.03421	0.0838982	0.1300387	-0.02777488	0.00606579	0.187885	0.0910748	0.0977998	0.000629549	0.0440762	0.0721796	0.0143535	0.0414352	0.0713274	0.121821	0.105466	0.00453021	0.136239	0.00511695	0.301511	3	54.01451	0.05085963	0.439035	0.765419	1.08434	1.71121	0.098989	0.118381	0.0653678	0.394049	0.144021	0.179193	0.2737361	1.101466
1100	-550.9115	-492.7485	-58.16306	35.84201	4.526184	0.0374586	0.0164602	0.0133582	0.0465601	0.0177942	0.0452847	0.0646491	0.0217287	0.0904459	0.0698197	0.0981209	0.111051	0.00908061	0.126195	0.20095	0.0407872	0.00593769	0.055926	0.0217832	0.174853	0.037441	0.167314	0.0876949	0.0429132	0.0262634	0.00515873	0.0271326	0.194245	0.0202196	0.0176756	0.00748397	0.0575363	0.0293335	0.0588344	0.079421	0.460318	0.0969117	0.0256859	0.07299318	0.04516505	0.00577649	0.443446	0.0201855	0.0477623	0.00414747	0.00691083	0.0364991	0.0238957	0.0135972	0.12216	0.119363	0.0566253	0.0072175	0.0899173	0.00249567	0.2326164	4	56.93779	0.04493407	0.481123	0.791642	1.08401	1.64322	0.0872133	0.166208	0.0642741	0.420922	0.128761	0.132621	0.2777815	0.837408
1200	-585.6142	-501.9636	-83.65064	32.97786	1.967656	0.242	0.024795	0.0197389	0.232867	0.0679933	0.0778599	0.668797	0.104481	0.371705	0.0727385	0.0975643	0.21383	0.0764162	0.031686	0.148565	0.0899124	0.197154	0.136457	0.262681	0.29928	0.121087	0.0904375	0.0711389	0.0235423	0.109627	0.0499689	0.167098	0.240648	0.0555995	0.051677	0.13611	0.0732202	0.0590743	0.175407	0.289443	0.201799	0.0773685	0.316043	0.1493965	-0.02471609	0.0384483	0.173414	0.0279636	0.18064	0.00280741	0.0240154	0.0710841	0.0448083	0.028145	0.0642128	0.17563	0.0310176	0.00438048	0.131861	0.0015717	0.2560832	2	50.01529	0.05948558	0.289383	0.65153	1.06916	1.98993	0.114428	0.13033	0.0614668	0.383018	0.105928	0.204829	0.2313671	1.106826
1300	-600.645	-497.2117	-103.4332	10.49537	1.252493	0.0201224	0.0215288	0.0200225	0.949041	0.312217	0.0335481	0.260537	0.305523	0.233412	0.3927	0.198825	0.042713	0.33258	0.190192	0.771177	0.0239771	1.33709	0.27605	0.186242	0.0477586	0.79396	0.0340775	0.161334	0.0467029	0.111592	0.0864414	0.344242	0.148906	0.445763	0.156038	1.29013	0.0807227	0.311875	0.191627	0.0062018	0.13616	0.108693	1.00423	0.2758446	-0.03431211	0.113433	0.16266	0.0147495	0.052301	0.0171371	0.00098656	0.0905061	0.00961409	0.00388407	0.0812195	0.289987	0.00167252	0.0387077	0.112998	0.0101446	0.260488	2	50.13554	0.0368283	0.184437	0.541406	1.03185	2.24231	0.157972	0.16409	0.0478732	0.329197	0.0938511	0.207017	0.2261759	1.151705
1400	-570.0344	-499.8442	-70.19021	23.9946	2.747679	0.00392604	0.046085	0.0486286	0.201588	0.0608337	0.670272	0.165099	0.0738487	0.122995	0.142087	0.0192783	0.0177866	0.14101	0.02826	0.306664	0.0512227	0.097679	0.105039	0.00225823	0.0885429	0.0132955	0.352066	0.00587492	0.0764819	0.0705478	0.142096	0.0819797	0.057845	0.303441	0.00890401	0.172928	0.140203	0.01063	0.266196	0.00502971	0.0711059	0.188382	0.313347	0.1320287	-0.03945743	0.0191311	0.217833	0.0814641	0.071607	0.0395949	0.0620881	0.123876	0.0113202	0.0155508	0.136822	0.0080477	0.0702307	0.024498	0.115413	0.00252392	0.3758162	4	51.23546	0.06827385	0.368748	0.716526	1.08095	1.83378	0.0898954	0.0988439	0.0622929	0.391673	0.195584	0.161712	0.3363588	1.117308
1500	-575.5119	-496.7245	-78.78739	31.12095	2.06495	0.272136	0.0214285	0.00327095	0.152656	0.105478	0.0237085	0.260986	0.411085	0.190846	0.224947	0.0754806	0.0766879	0.0456982	0.176966	0.029369	0.039445	0.146894	0.384348	0.077943	0.0840449	0.134944	0.252322	0.245041	0.171718	0.0655164	0.0983105	0.0302754	0.0471762	0.0419683	0.18558	0.287249	0.0555204	0.152009	0.0430298	0.494316	0.0743839	0.198923	0.108702	0.1445329	0.01793985	0.00492339	0.312477	0.0593243	0.0238208	0.000563427	0.0792583	0.168274	0.0029276	0.0550366	0.0345749	0.080928	0.0267382	0.00254391	0.145194	0.00341503	0.2044026	4	50.17305	0.03739796	0.300906	0.661747	1.07153	1.96581	0.137934	0.10255	0.0623705	0.333552	0.244958	0.118636	0.2223425	0.9193143
1600	-574.3941	-501.8045	-72.58957	31.70363	1.670668	0.0205177	0.0155205	0.0626293	0.194252	0.217087	0.181861	0.0618647	0.206755	0.260059	0.186552	0.235307	0.111905	0.00156954	0.111973	0.255198	0.102636	0.0785417	0.281196	0.0664198	0.0679961	0.226331	0.0668314	0.0822456	0.0326906	0.0161794	0.0175473	0.380279	0.0179185	0.00690447	0.158847	0.061748	0.0536657	0.0459512	0.0126924	0.106184	0.0921875	0.296997	0.0405431	0.1289128	-0.02056133	0.0168411	0.224506	0.0101143	0.180151	0.00730426	0.0435551	0.0780759	0.0107147	0.00388734	0.0172865	0.10499	0.0413557	0.049819	0.188438	0.0229608	0.259554	4	61.35338	0.03171516	0.250524	0.614701	1.05905	2.07573	0.11538	0.174374	0.0647878	0.328535	0.113763	0.20316	0.2389927	1.086033
1700	-588.805	-510.1497	-78.65529	33.8142	3.14795	0.255592	0.0575316	0.0015228	0.0178979	0.135857	0.0152533	0.295177	0.168997	0.289874	0.106796	0.0160208	0.0838074	0.44989	0.000434106	0.374029	0.222774	0.0713082	0.175046	0.0511038	0.449967	0.174673	0.0643265	0.0610401	0.170513	0.0278827	0.351796	0.033871	0.0505269	0.0831719	0.237412	0.0132365	0.0143064	0.0440755	0.0112523	0.124162	0.170067	0.248017	0.0376168	0.1374298	-0.08508498	0.144879	0.199749	0.0666079	0.016788	0.0186441	0.0232382	0.064226	0.067057	0.0338478	0.000336125	0.123784	0.12251	0.0183122	0.0930185	0.00700312	0.4069475	3	53.12015	0.04308504	0.400393	0.739404	1.08316	1.77705	0.127235	0.0915617	0.0559507	0.443616	0.124077	0.157559	0.3218625	1.264352
1800	-576.9728	-491.6064	-85.36638	17.29965	6.115388	0.0380825	0.00194955	0.00480033	0.0817534	0.18584	0.152592	0.176531	0.116566	0.0411226	0.10812	0.0317976	0.0151239	0.021132	0.0768563	0.0806212	0.00576523	0.0769311	0.421002	0.0146178	0.200022	0.0510654	0.671616	0.199017	0.0485246	0.0901711	0.309935	0.0489285	0.086431	0.233583	0.614074	0.829818	0.0785741	0.298697	0.00373655	0.21701	0.267269	0.111001	0.0468081	0.1383393	-0.005383338	0.0313808	0.392598	0.0227543	0.0224526	0.00294067	0.0163116	0.101842	0.0115874	0.0328798	0.041954	0.0842251	0.0190745	0.0219276	0.189527	0.00854522	0.2346673	2	58.67996	0.06245051	0.542703	0.826578	1.081	1.54972	0.0975191	0.120619	0.0873336	0.375696	0.194535	0.124297	0.229284	1.023479
1900	-553.0393	-503.9901	-49.04922	36.30738	2.047479	0.0521963	0.034811	0.00343435	0.0875638	0.100086	0.0506756	0.0373121	0.0061393	0.120118	0.0587447	0.115648	0.0144564	0.0287647	0.0446154	0.083007	0.00716526	0.0913494	0.106289	0.0224639	0.0166414	0.0731647	0.0630696	0.00172665	0.0399002	0.00442697	0.176353	0.0394336	0.162727	0.15191	0.0112635	0.0208395	0.0189785	0.0955895	0.0553352	0.174215	0.0389617	0.0128274	0.0281436	0.06151352	-0.02203311	0.0420193	0.2314	0.0116487	0.00178612	0.0388393	0.10846	0.028275	0.0234635	0.0106281	0.202962	0.154712	0.00497234	0.0103222	0.12725	0.0032613	0.1761114	3	54.40088	0.04110793	0.298877	0.659969	1.07113	1.97002	0.135508	0.100431	0.07177	0.388176	0.165459	0.138656	0.1540783	1.142999
2000	-579.2321	-502.2787	-76.9534	23.96524	2.553162	0.134676	0.0898445	0.029028	0.180356	0.229146	0.228519	0.254481	0.623227	0.0151822	0.117729	0.155907	0.334017	0.637559	0.0781937	0.0529557	0.0860136	0.115863	0.130136	0.0425087	0.322986	0.0759964	0.211127	0.0897397	0.0495069	0.0399069	0.174232	0.0511747	0.0402713	0.00336883	0.00622197	0.150905	0.191001	0.326588	0.076036	0.0638469	0.138538	0.0868386	0.013825	0.1137282	0.01141558	0.0442568	0.412858	0.049163	0.0353303	0.0600083	0.0598159	0.0863131	0.022472	0.0115514	0.0266993	0.0532044	0.0359472	0.00352793	0.0790373	0.0198154	0.4407411	2	50.10032	0.07051829	0.35144	0.703344	1.07921	1.86601	0.153774	0.111302	0.102695	0.310702	0.163231	0.158296	0.4521566	0.974753
2100	-608.2568	-498.3261	-109.9307	7.53692	3.331638	1.29489	0.739716	0.0858798	0.266451	0.551079	0.333666	1.28537	0.153847	0.305286	0.719771	0.141578	0.242541	0.192357	0.544156	0.496349	0.583691	0.294632	0.241683	0.00222009	0.0266767	1.10692	0.458318	0.0670849	0.206439	0.778601	0.401321	1.15236	0.872716	0.11805	0.0188192	0.023988	0.211755	0.0857224	0.097925	0.451927	0.0905086	0.0862959	0.147962	0.2741811	0.02287227	0.0482997	0.303171	0.0164117	0.0423046	0.000695554	0.0851888	0.352947	0.0158953	0.00846032	0.0157892	0.0281474	0.0305292	0.00166193	0.0464835	0.00401461	0.3023119	2	51.91069	0.07692797	0.413395	0.748381	1.08373	1.7545	0.0971576	0.0908641	0.0751578	0.387045	0.176873	0.172902	0.3251842	0.9296636
2200	-562.402	-495.8136	-66.58833	30.14013	2.704323	0.0274304	0.050697	0.000731214	0.00934049	0.048507	0.0191401	0.140898	0.129218	0.0575221	0.317668	0.0097977	0.171042	0.00818695	0.322656	0.197079	0.0226067	0.32372	0.131511	0.120811	0.159653	0.0746413	0.0917249	0.00784624	0.104435	0.00728353	0.0978325	0.0823875	0.00918112	0.00839729	0.0663996	0.00443517	0.0856664	0.020796	0.0367817	0.0293984	0.293519	0.0244619	0.0452289	0.1043792	-0.01774791	0.0229295	0.26687	0.0703513	0.0219898	0.0103434	0.0682108	0.0759289	0.0232734	0.00101483	0.0134116	0.201618	0.0947673	0.0143806	0.114288	0.000622147	0.3217586	2	54.00663	0.05527769	0.36501	0.713721	1.08061	1.84066	0.0876766	0.108815	0.0642189	0.376437	0.230645	0.132207	0.3040107	1.058379
2300	-570.4263	-499.8686	-70.55768	32.94209	3.334644	0.0877399	0.117027	0.0146035	0.0991058	0.275103	0.0163399	0.316109	0.216131	0.0191854	0.188198	0.0278892	0.112216	0.185192	0.513631	0.123184	0.0424964	0.329735	0.142881	0.0289103	0.0938575	0.267076	0.169924	0.0875142	0.199729	0.0408737	0.236386	0.161434	0.261878	0.113422	0.121811	0.0637653	0.254585	0.0228868	0.0211299	0.0759594	0.0227474	0.000379436	0.00229071	0.13876	-0.005613303	0.073982	0.452429	0.020288	0.0336996	0.0252186	0.0116976	0.0599987	0.00340515	0.0293939	0.0479359	0.0746237	0.0306452	0.00607306	0.0974106	0.0331988	0.2780622	3	51.25205	0.05139448	0.413601	0.748521	1.08373	1.75414	0.126325	0.124195	0.0745855	0.438785	0.0982042	0.137905	0.2724489	1.020603
2400	-594.2134	-499.7451	-94.46828	30.08329	1.08315	0.258277	0.0375731	0.0122582	0.121533	0.227963	0.0787849	0.20494	0.0955912	0.0826185	0.137162	0.0429758	0.0949852	0.0315811	0.25684	0.11499	0.0368635	0.149333	0.0429969	0.0355373	0.0789509	0.0939058	0.130375	0.0223295	0.192064	0.340728	0.118212	0.315706	0.0106581	0.0164374	0.0405563	0.498656	0.158684	0.531994	1.74866	0.199088	0.158925	0.110506	0.420478	0.1560696	-0.002593661	0.0316569	0.393126	0.0138313	0.0326942	0.00303845	0.0633615	0.23715	0.047458	0.0016631	0.00418228	0.0231245	0.0524167	0.0239622	0.0642001	0.00813466	0.1747441	3	52.92995	0.05730127	0.15324	0.500393	1.01252	2.33385	0.118869	0.129784	0.0669227	0.419981	0.0917083	0.172734	0.1721505	1.015066
2500	-588.8187	-494.2612	-94.55747	23.9541	2.04916	0.164832	0.112784	0.00619043	0.178771	0.757827	0.486093	0.0363533	0.28872	0.282557	0.0494759	0.153476	0.40569	0.0843322	0.228562	0.099784	0.136163	0.487205	0.252581	0.0369478	0.178545	0.120621	0.0244066	0.406216	0.191905	0.107509	0.974477	0.187936	0.00701853	0.276269	0.264642	0.248438	0.0118831	0.0238339	0.721382	0.0262462	0.565787	0.11016	0.000279404	0.285059	0.02212552	0.00457441	0.321881	0.0224947	0.0186169	0.0139846	0.0079074	0.00771526	0.054155	0.0843138	0.0603546	0.129282	0.0423088	0.0205014	0.164299	0.047611	0.3151168	2	50.39588	0.05693563	0.299073	0.660141	1.07117	1.96961	0.133844	0.123656	0.0675535	0.40894	0.103116	0.16289	0.3372423	0.9343928
2600	-566.0173	-490.3798	-75.63747	17.98346	3.488665	0.0265824	0.105596	0.00747272	0.0921938	0.125867	0.225107	0.0600168	0.047117	0.0220505	0.133797	0.038992	0.0237988	0.0161568	0.0248949	0.0296011	0.0333664	0.128004	0.108037	0.197772	0.235986	0.105452	0.0604999	0.0597423	0.135939	0.016385	0.161174	0.113012	0.152143	0.105274	0.221804	0.0625682	0.229387	0.00594307	0.15965	0.00228265	0.00788838	0.0835472	0.47114	0.1151113	0.02682863	0.00661413	0.258854	0.0606936	0.0212317	0.0151083	0.0121598	0.211142	0.0295449	0.0275874	0.0329387	0.137696	0.05849	0.0199001	0.103538	0.00450134	0.326776	1	50.09514	0.02565431	0.423857	0.755436	1.08406	1.73665	0.145533	0.111266	0.0855648	0.383168	0.151859	0.12261	0.3536047	0.9241282
2700	-566.9608	-488.7125	-78.24831	43.53089	2.399078	0.0677901	0.00934495	0.00597762	0.0933462	0.291928	0.102891	0.279186	0.0696925	0.0398351	0.429864	0.552471	0.189696	0.143419	0.290122	0.0492083	0.245952	0.225746	0.144843	0.0734775	0.0887606	0.00593451	0.097427	0.022417	0.0584636	0.0922904	0.098984	0.188089	0.117375	0.41563	0.0188367	0.0806185	0.00583387	0.00117243	0.066254	0.479474	0.00589481	0.0581008	0.049721	0.1414484	0.06980166	0.0760337	0.259105	0.0233076	0.0134681	0.00982241	0.054257	0.140178	0.0136726	0.00729127	0.0296895	0.10669	0.04621	0.029947	0.188778	0.00154888	0.2721543	2	50.42235	0.0354161	0.336675	0.691692	1.07739	1.89425	0.108106	0.102383	0.113779	0.401356	0.121967	0.152409	0.3419559	0.7958753
2800	-557.1926	-491.4662	-65.72636	31.63521	5.397494	0.201801	0.0313408	0.00604569	0.0781098	0.349064	0.187975	0.175753	0.0806176	0.0362651	0.071407	0.0115888	0.0496374	0.0301722	0.00356465	0.549514	0.0247211	0.0992724	0.26257	0.0174114	0.0253619	0.127707	0.144919	0.036407	0.023355	0.151991	0.247802	0.112176	0.16203	0.038991	0.128705	0.0741512	0.149052	0.0202368	0.0932535	0.0431781	0.153379	0.125591	0.0764888	0.10479	-0.003430785	0.0206063	0.300803	0.0330831	0.0490167	0.0200559	0.0762265	0.051971	0.0185727	0.0218591	0.0613181	0.134828	0.0417295	0.00138052	0.162032	0.00651788	0.188065	4	50.43779	0.06441817	0.517794	0.812901	1.08255	1.58676	0.149506	0.0838775	0.072015	0.380605	0.182015	0.131981	0.1846342	1.018582
2900	-588.0759	-499.6245	-88.45143	23.72923	1.185334	0.206983	0.214424	0.0340894	0.053641	0.0562607	0.124155	0.0810959	0.582838	0.0232774	0.399592	0.00895412	0.0554644	0.0711685	0.00932539	0.0564717	0.036991	0.0966096	0.192821	0.33799	0.0265231	0.268444	0.217312	0.033192	0.0497151	0.101919	0.22477	0.397664	0.233613	0.348234	0.221919	0.00423858	0.149065	0.127893	0.165609	0.020973	0.015904	0.204891	0.0342065	0.165588	0.01208572	0.088895	0.317711	0.00222816	0.146362	0.00442368	0.00823351	0.257398	0.00106261	0.0260434	0.0281412	0.00531049	0.0141758	0.017097	0.0794143	0.00350508	0.3343946	2	52.16625	0.02750745	0.172385	0.526157	1.02501	2.27645	0.17735	0.0852658	0.120525	0.295352	0.11703	0.204477	0.3464803	0.9651186
