Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-340.7519	-353.7191	12.96719	11.94487	3.290273	0.0111113	0.0197426	0.00164984	0.0926294	0.0414657	0.00823035	0.00581138	0.000174389	0.000718379	0.0239535	0.000252834	0.0234126	0.00239816	0.0391893	0.0121623	0.0849073	0.022767	0.141476	0.0615947	0.0133482	0.0377147	0.00096984	0.0122991	0.00457913	0.00134324	0.00671044	0.00852483	0.00897701	0.00301143	0.0118984	0.00732555	0.0100606	0.0615997	0.051418	0.0618098	0.00375275	0.00168725	0.0456618	0.00138075	0.0335056	0.00126162	0.0644702	0.0506557	0.00884454	0.00481754	0.00235265	0.0251659	0.0765448	0.00727523	0.0123097	0.0240677	0.0151073	0.0260222	0.00196479	0.0232091	0.122684	0.000651069	0.0139973	0.0203172	0.00777717	0.0260266	0.0281767	0.02296045	0.02726746	0.0519759	0.113554	0.104565	0.0756437	0.0878665	0.0263725	0.011603	0.0077414	0.198258	0.0328775	0.0834387	0.00827625	0.044371	0.14195	0.0115059	0.5940501	6	54.06234	0.1122249	0.410542	0.746431	1.08362	1.75941	0.211008	0.1512	0.1874	0.10338	0.259276	0.0877365	0.6213175	0.9561135
11	0	-356.3124	-349.0626	-7.249796	14.69805	3.074244	0.0101826	0.0508432	0.0177771	0.126943	0.00216274	0.000410429	0.00225293	0.0156738	0.00189009	0.0407571	0.111378	0.0036447	0.0136361	0.0168071	0.00633422	0.00818754	0.0376622	0.00167263	0.00926736	0.00438183	0.00113449	0.0423432	0.213119	0.0124975	0.00272118	0.0163481	0.0166332	0.00705285	0.0394868	0.0247743	0.0119961	0.00851022	0.111811	0.0482595	0.152632	0.000236607	0.000345391	0.0407594	0.0358589	0.0154403	0.0719351	0.108291	0.0753617	0.00423253	0.0149654	0.000784748	0.00447769	0.00781898	0.046891	0.0143561	0.000166187	0.000698472	0.0223379	0.0374324	0.0220237	0.0304305	0.00680618	0.0195925	0.0429878	0.00510958	0.0861658	0.017916	0.03869897	0.1431855	0.170411	0.0538068	0.214569	0.0315823	0.00990937	0.107011	0.0144007	0.000181204	0.119953	0.0231568	0.0839465	0.00265587	0.0659884	0.0709005	0.0315279	0.4620363	8	50.25219	0.1174403	0.394925	0.735558	1.08286	1.78666	0.157199	0.186553	0.193661	0.0850237	0.255434	0.122129	0.6052218	0.7634165
12	0	-353.6962	-345.5606	-8.135564	14.66238	3.385462	0.00301002	0.0012853	0.0341166	0.0751443	0.00556982	0.0067866	0.0214214	0.0314365	0.0280177	0.0195965	0.00140722	0.0568	0.00231428	0.00148629	0.000487206	0.00870753	0.0132783	0.0382325	0.0359923	0.0624827	0.0370276	0.0133227	0.155298	0.0350371	0.0693826	0.0076553	0.00651291	0.0278942	0.0035899	0.0259056	0.016206	0.00507613	0.0635518	0.0495889	0.00618867	0.0050772	0.0429094	0.0160954	0.099423	0.0434149	0.00447307	0.002343	0.0170734	0.000698543	0.0445316	0.0750156	0.263066	0.00618493	0.0181318	0.0416274	0.00660417	0.134799	0.0257185	0.0435209	0.00251333	0.0322351	0.0166744	0.0672089	0.0491787	0.0202333	0.00408281	0.00691683	0.0323989	0.04978065	0.0842272	0.0695016	0.227776	0.101251	0.069404	0.0391096	0.0266779	0.00207303	0.129002	0.0296135	0.0247056	0.0138132	0.0580282	0.0319034	0.092914	0.5269956	7	51.5262	0.08646019	0.417046	0.750859	1.08385	1.74824	0.160182	0.130932	0.200117	0.0834711	0.318789	0.10651	0.5767762	0.9136916
13	0	-354.7081	-342.4453	-12.26278	15.55874	4.365475	0.0208162	0.0329535	0.0118972	0.08493	0.0510236	0.000825063	0.00305141	0.00357	0.0163595	0.0275371	0.0148177	0.00351452	0.0472536	0.0191679	0.0186086	0.0111405	0.00293619	0.00873766	0.0748992	0.00881024	0.0611158	0.0372408	0.00970927	0.0187812	0.057696	0.000312445	0.00455276	0.0130143	0.0409918	0.0946942	0.0659255	0.0386753	0.0314096	0.0154159	0.0838627	0.0160844	0.0903789	0.0456047	0.0387126	0.210761	0.00254991	0.00895359	0.0369759	0.00191322	0.00898412	0.00913348	0.0055631	0.0615019	0.0808715	0.00919567	0.00339023	0.0978687	0.0906321	0.00683153	0.0211664	0.0127057	0.0672581	0.00221713	0.0209749	0.000349734	0.000137441	0.0105954	0.03190722	0.03024096	0.0881534	0.0869749	0.122215	0.113683	0.100809	0.0773135	0.00701506	0.00940336	0.0902685	0.0562635	0.0293594	0.00856429	0.165118	0.0291816	0.015677	0.5086302	7	50.83941	0.04124899	0.473378	0.786969	1.08419	1.65546	0.17097	0.12048	0.211524	0.0711215	0.295047	0.130858	0.5388712	0.9438809
14	0	-368.3604	-343.1035	-25.25688	17.92844	5.653962	0.0238543	0.0129802	0.0242293	0.211492	0.0310555	0.00388705	0.0142233	0.000419891	0.0631855	0.0666684	0.0218654	0.0191727	0.0103286	0.00151468	0.0517768	0.00552654	0.0149458	0.0123355	0.0225576	0.00790159	0.0194308	0.0549036	0.0447916	0.04283	0.0279678	0.0726993	0.0185054	0.0331248	0.0212359	0.000222707	0.0530168	0.114623	0.00508846	0.0121919	0.0281531	0.0126833	0.00879571	0.0647745	0.0262785	0.0540271	0.0109618	0.0413921	0.22197	0.00365015	0.0282204	0.00892064	0.0813174	0.0343357	0.00336344	0.0940371	0.103672	0.000504067	0.243093	0.0672322	0.0572704	0.00324576	0.0751396	0.00300558	0.00319077	0.0370116	0.00128538	0.0954081	0.04337136	0.004787646	0.0332864	0.160149	0.186693	0.0577964	0.069233	0.0390475	0.0260194	0.00214796	0.117156	0.185494	0.0258736	0.00693856	0.0425748	0.00832832	0.0392619	0.6951255	10	51.89623	0.05251447	0.527163	0.818115	1.08202	1.57271	0.157586	0.156019	0.191381	0.0815959	0.266586	0.146834	0.6999131	0.9931597
15	0	-340.4554	-342.5902	2.13484	15.88201	2.505827	0.00910274	0.0174082	0.0192326	0.00777346	0.0163229	0.073598	0.00863632	0.0478384	0.0190102	0.0193196	0.00967267	0.00594742	0.0587001	0.0184634	0.00572541	0.0107794	0.00142498	0.0615451	0.0142015	0.00192529	0.025603	0.0312982	0.0354288	0.0199947	0.0559461	0.0280349	0.0132719	0.00875322	0.0135184	0.0179459	0.00325544	0.0102499	0.00915665	0.00483194	0.00399801	0.0098251	0.00294156	0.0877908	0.014648	0.00303929	0.000102189	0.120305	0.131837	0.00474627	0.0503773	0.00459419	0.0149198	0.0265158	0.0464272	0.0102011	0.0442843	0.00378648	0.00295872	0.0710565	0.102018	0.0511015	0.0174793	0.011415	0.0217401	0.0560125	0.0324974	0.014516	0.02545093	0.1362528	0.0860415	0.0667972	0.312005	0.0848163	0.0465556	0.00744721	0.0162336	0.00173687	0.110779	0.0488039	0.0376293	0.00529489	0.10592	0.0326017	0.0373383	0.4205225	9	50.00824	0.1036119	0.347008	0.699887	1.07869	1.87441	0.133738	0.236916	0.209115	0.0797361	0.248368	0.0921269	0.5567753	0.7552822
16	0	-393.291	-358.4126	-34.87841	10.35703	3.006297	0.137218	0.034718	0.0239611	0.0296169	0.0282034	0.0116148	0.0792616	0.044247	0.0429653	0.000397791	0.0135957	0.0438563	0.0995217	0.101824	0.00244082	0.0430511	0.156519	0.00745635	0.0524786	0.0296349	0.00457309	0.0413342	0.0360234	0.147905	0.00571006	0.0564398	0.108671	0.00352705	0.0389334	0.0812442	0.0509492	0.125312	0.0663922	0.183786	0.0634962	0.00440045	0.0378902	0.0023076	0.0706019	0.0188586	0.00614755	0.0105454	0.00843352	0.0339011	0.0219786	0.0302061	0.0167684	0.0833671	0.24715	0.0721625	0.0330979	0.0292967	0.226395	0.111646	0.00777455	0.00788134	0.0928731	0.0015362	0.0276291	0.0420438	0.00262177	0.22342	0.04845154	-0.003672237	0.145136	0.080247	0.0868116	0.0576034	0.177385	0.0161665	0.0559188	0.0116008	0.172146	0.0286312	0.0433275	0.0259492	0.0436857	0.0346603	0.020731	0.6029767	8	51.88496	0.09474303	0.389748	0.731876	1.08255	1.79583	0.174871	0.210627	0.162679	0.0807942	0.221166	0.149863	0.5993044	1.006127
17	0	-335.1219	-342.8389	7.717001	26.883	2.102857	0.0630195	0.0018134	0.00161162	0.0306627	0.0191475	0.0296725	0.0261694	0.0215358	0.00574609	0.00570978	0.0394583	0.00296189	0.0195132	0.0322106	0.0125457	0.0122953	0.0133119	0.0208306	0.01719	0.0016456	0.0228926	0.00367541	0.0104443	0.00328203	0.01346	0.010618	0.0083121	0.00394299	0.0134247	0.0076981	0.112102	0.00829044	0.00302421	0.00291495	0.00147811	0.00315455	0.0261044	0.00427852	0.0141145	0.0197063	0.0497569	0.00255552	0.118788	0.00519671	0.00820411	0.00192436	0.0238219	0.0178337	0.0858671	0.0148957	0.00410221	0.00451637	0.0422883	0.0518981	0.036623	3.44518e-05	0.0114169	0.00753079	0.00313647	0.00207153	0.0611022	0.0143598	0.02057668	-0.01632682	0.110766	0.0317016	0.117156	0.104299	0.0281446	0.0718316	0.0227358	0.0066161	0.127936	0.160827	0.0563066	0.018359	0.0652443	0.0401822	0.0378941	0.4022612	9	50.17571	0.0858018	0.305251	0.665524	1.07236	1.95686	0.175572	0.136607	0.198855	0.0784762	0.281007	0.129483	0.3859344	1.042305
18	0	-340.7181	-343.7455	3.027376	14.28807	5.571361	0.0374384	0.0438531	0.00400405	0.00625977	0.0301979	0.0127846	0.0110024	0.0235465	0.00604453	0.0495888	0.0492053	0.047389	0.0234895	0.0123143	0.0241529	0.0128957	0.0482014	0.00578599	0.0284838	0.0104629	0.0329192	0.02919	0.0051072	0.0122024	0.0928958	0.0319912	0.0241191	0.0143734	0.0106275	0.0035816	0.00813434	0.0102267	0.0174021	0.0642019	0.0260353	0.0166296	0.0966204	0.0112691	0.0135038	0.02722	0.0138731	0.117211	0.00321886	0.0157854	0.012877	0.0731693	0.0400663	0.0116082	0.0438894	0.00102819	0.0063583	0.018447	0.0972517	0.10962	0.0159265	0.00451014	0.0646003	0.00982104	0.00686737	0.0120465	0.00537506	0.0235718	0.03027236	0.05124081	0.0848794	0.0682644	0.125221	0.10822	0.119039	0.0282296	0.0363313	0.00124985	0.205092	0.0586451	0.0364603	0.000547312	0.0398752	0.0671772	0.020768	0.5773798	11	52.9203	0.1089074	0.524206	0.816479	1.08219	1.57712	0.131147	0.122619	0.271478	0.0540933	0.305584	0.115078	0.6286206	0.9184869
19	0	-369.1149	-354.6477	-14.46718	11.24839	5.085754	0.00280015	0.0226591	0.0105262	0.019801	0.0258041	0.00734997	0.0477407	0.0370657	0.0694843	0.0285702	0.0140625	0.0100802	0.0119781	0.0704898	0.0161166	0.0328783	0.0320997	0.0474649	0.0400314	0.0672035	0.00136583	0.0624807	0.0742172	0.00288761	0.0369784	0.0794656	0.0262472	0.0206858	0.0242351	0.0283279	0.00992011	0.0519869	0.0273601	0.0162018	0.0521644	0.0857161	0.00103981	0.0571564	0.00671665	0.0296544	0.016352	0.0292418	0.102728	0.0415023	0.0115448	0.154146	0.0128668	0.0188858	0.111373	0.015442	0.0270623	0.000894374	0.068642	0.00851087	0.00695398	0.00141052	0.103737	0.0235528	0.0712609	0.0787306	0.00526936	0.143992	0.03742918	0.04469214	0.173525	0.0828992	0.118397	0.0349477	0.0380167	0.119531	0.0114563	0.0134533	0.0900474	0.0395564	0.0267018	0.00165329	0.103977	0.103998	0.0418411	0.4907229	15	50.8448	0.1250212	0.505601	0.805986	1.08315	1.60526	0.145159	0.118621	0.189185	0.084224	0.350303	0.112508	0.5354151	0.916528
20	0	-359.8835	-360.6245	0.7410454	16.49421	4.074094	0.0263811	0.0100533	0.0338216	0.0848762	0.00676584	0.072214	0.0325884	0.106752	0.000779398	0.00718481	0.0140601	0.0203248	0.0562062	0.00290366	0.0510966	0.00949005	0.0136545	0.00382424	0.0160287	0.0360604	0.0487078	0.0438973	0.0289977	0.0314006	0.0300078	0.002652	0.0401392	0.0918475	0.0233091	0.0243273	0.0344557	0.0122841	0.00201829	0.0237328	0.0113074	0.0126649	0.0136534	0.00949665	0.00902526	0.00427387	0.0645138	0.000351455	0.0286778	0.0591803	0.0409951	0.0195921	0.00147396	0.00527431	0.0214706	0.013044	0.00415298	0.000226507	0.0174741	0.0086509	0.0169409	0.03512	0.151674	0.0274516	0.062217	0.0309897	0.00107467	7.98093e-05	0.02615954	0.008410714	0.0220983	0.034489	0.0347783	0.0564186	0.110813	0.0579329	0.00376374	8.39216e-05	0.128918	0.235056	0.0242397	0.0101935	0.110361	0.166628	0.00422591	0.3793673	11	52.93682	0.1469742	0.458387	0.777733	1.08438	1.6795	0.150816	0.182919	0.202503	0.0470058	0.317127	0.0996293	0.387778	0.9783105
