Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1100	-439.4907	-410.4962	-28.99452	8.662942	2.904739	0.00296148	0.0201289	0.0244103	0.0265161	0.0500682	0.120463	0.00166894	0.0196121	0.00351144	0.042267	0.07243	0.130204	0.12068	0.0384941	0.182774	0.027586	0.066837	0.0511605	0.0599611	0.0594039	0.00673373	0.0996506	0.0318178	0.0059613	0.159857	0.0112654	0.0355595	0.00596249	0.194127	0.0318247	0.156688	0.0368167	0.188018	0.00283948	0.0351127	0.0221032	0.0848995	0.00395681	0.00164454	0.0976285	0.0334517	0.0491762	0.0440362	0.0646414	0.0219114	0.0325476	0.05864332	0.008955511	0.147586	3.4463e-05	0.0956936	0.0121365	0.0177849	0.00812933	0.240689	0.00843667	0.00735017	0.00766004	0.0686354	0.00166504	0.00990513	0.369584	0.00470973	0.469622	6	50.48986	0.05705166	0.381755	0.726113	1.082	1.81013	0.0382171	0.226923	0.169883	0.150937	0.286022	0.128017	0.4785775	0.9812872
1200	-475.0578	-400.8243	-74.2336	7.957978	7.440977	0.274424	0.175126	0.199867	0.088318	0.19685	0.612496	0.0523206	0.0371486	0.051762	0.00442654	0.16339	0.0685708	0.0106795	0.0621848	0.165498	0.00217881	0.121866	0.116524	0.320105	0.00825585	0.0950751	0.037942	0.0510619	0.107847	0.160733	0.0212242	0.0179676	0.0689369	0.000601575	0.118812	0.594316	0.0241885	0.0827368	0.0648554	0.0580965	0.360747	0.0925529	0.038978	0.109441	0.310403	0.0196849	0.0766239	0.00611243	0.420766	0.277717	0.0127437	0.1198613	-0.01018416	0.128187	0.0165212	0.123045	0.00565406	0.0312447	0.00173556	0.0604107	0.0223208	0.0231406	0.00131956	0.120919	0.00144618	0.0529262	0.406576	0.00455315	0.3720749	7	57.84621	0.0397008	0.579918	0.845955	1.07793	1.4962	0.0265326	0.212319	0.161765	0.25049	0.218959	0.129934	0.3618907	1.028142
1300	-480.6154	-415.0108	-65.60461	11.02232	1.902287	0.187271	0.0893218	0.135216	0.0673572	0.0456176	0.0572015	0.0162227	0.127693	0.0529263	0.0938882	0.12437	0.0112011	0.0675608	0.117361	0.0299895	0.392927	0.093482	0.362143	0.146791	0.0312324	0.00593003	0.080172	0.0129863	0.00428668	0.184354	0.0377267	0.00984514	0.0154835	0.025254	0.0108297	0.00620652	0.0337674	0.0404195	0.375058	0.00478566	0.305717	0.0331756	0.0130086	0.164206	0.0192824	0.043362	0.0634282	0.462318	0.125851	0.0392218	0.160134	0.1038534	0.05330876	0.0376976	0.0286424	0.104977	0.0383162	0.0224806	0.00098077	0.159569	0.00358191	0.025132	0.000853701	0.177659	0.00623613	0.0117357	0.374345	0.00779231	0.2961171	1	52.01282	0.04672392	0.281325	0.644204	1.06734	2.00713	0.0527589	0.192123	0.215336	0.123943	0.346002	0.0698365	0.3494259	0.847439
1400	-463.3458	-417.0812	-46.26456	9.380587	4.960178	0.0155939	0.0273126	0.0188887	0.0744532	0.0364135	0.0899467	0.0304805	0.246831	0.0322668	0.131715	0.0296198	0.353023	0.0752547	0.0599398	0.00411339	0.0416677	0.056205	0.132481	0.0561789	0.0429688	0.0107335	0.0517846	0.0103239	0.0160963	0.0230882	0.132132	0.0339944	0.136258	0.0238147	0.140329	0.0314002	0.00241868	0.322435	0.16781	0.051311	0.271653	0.00727431	0.0284844	0.027879	0.0813068	0.0373103	0.036576	0.0499695	0.021072	0.231501	0.127038	0.07477666	0.003928142	0.0970952	0.0054794	0.0815938	0.0132876	0.0880094	0.00215409	0.119959	0.00708706	0.0341026	0.0129773	0.121986	0.00115085	0.0540925	0.325891	0.0351343	0.4233922	3	52.12849	0.07683491	0.500415	0.803	1.08337	1.61321	0.0592727	0.272652	0.186889	0.202422	0.209851	0.0689131	0.4273203	0.9908075
1500	-467.6028	-411.2104	-56.39236	19.47965	4.17094	0.103435	0.0527354	0.311515	0.0584681	0.000872486	0.106813	0.0428953	0.178317	0.00899067	0.106885	0.0259502	0.127757	0.107948	0.0656151	0.0747785	0.00951934	0.0650001	0.0616129	0.0286817	0.168102	0.0212532	0.00718215	0.00883024	0.053342	0.172073	0.115019	0.0597315	0.157607	0.132211	0.0748055	0.13775	0.0273767	0.242133	0.00979341	0.043433	0.0667714	0.0594986	0.0069598	0.0199558	0.00689423	0.0911717	0.123562	0.26172	0.083491	0.0566825	0.00570582	0.07794659	-0.05203482	0.12526	0.0090225	0.0381677	0.00287523	0.0551929	0.00654364	0.0954572	0.0168173	0.0332844	0.00105373	0.221945	0.0255622	0.013306	0.350516	0.00499683	0.4091931	8	53.75181	0.03775036	0.463513	0.78092	1.08434	1.67123	0.0236159	0.236823	0.199612	0.21808	0.227381	0.0944875	0.3571583	1.145691
1600	-469.448	-408.2593	-61.18869	17.29526	3.569419	0.0381014	0.04199	0.133956	0.0610802	0.0978917	0.131498	0.0919286	0.258818	0.111434	0.0651962	0.0119696	0.0195858	0.0194898	0.00569703	0.0103845	0.0105603	0.138564	0.241599	0.0939949	0.00910245	0.0779406	0.129928	0.0289491	0.26084	0.0512142	0.0642243	0.239223	0.0106066	0.0434798	0.337585	0.100902	0.406921	0.0569395	0.114562	0.0599315	0.0287395	0.000489504	0.01754	0.0374252	0.299678	0.0386873	0.133723	0.110354	0.0404143	0.0293855	0.0160935	0.1019848	-0.05993487	0.130753	0.0549442	0.0471357	0.0404987	0.0418531	0.0174332	0.0762648	0.00912077	0.0676595	0.00468904	0.13992	0.00528111	0.0272606	0.334032	0.00315475	0.4237599	5	50.57772	0.06094289	0.429021	0.758866	1.08418	1.72794	0.0284346	0.196797	0.15959	0.259161	0.239592	0.116425	0.363825	1.164735
1700	-485.3664	-408.0624	-77.30402	22.24875	3.269887	0.058448	0.249244	0.0463355	0.0740438	0.162621	0.00446213	0.281086	0.204471	0.184195	0.0284528	0.100518	0.110128	0.0229861	0.287751	0.165895	0.0165396	0.129737	0.0812638	0.154463	0.0342474	0.0634482	0.0749074	0.031598	0.046308	0.321346	0.350482	0.0168866	0.163638	0.0519755	0.0119833	0.0532027	0.0029616	0.00359091	0.0205959	0.00563993	0.00503615	0.341434	0.00344491	0.153162	0.243047	0.248554	0.710691	0.11686	0.186849	0.0744082	0.00537253	0.1664323	-0.0204306	0.0938622	0.0180608	0.221391	0.00261971	0.0570929	0.000527268	0.0333645	0.00526869	0.0555162	0.000658776	0.0485368	0.0124676	0.00767374	0.438362	0.00459854	0.3842448	2	50.11231	0.06635537	0.40912	0.745455	1.08356	1.76187	0.0616739	0.153912	0.175156	0.258684	0.280823	0.0697511	0.3638142	1.056157
1800	-475.3472	-410.9711	-64.37603	8.890268	7.671302	0.0473887	0.102384	0.00674212	0.0160879	0.159208	0.0359465	0.0521243	0.0319637	0.0144988	0.0191734	0.0652234	0.110864	0.091687	0.00114828	0.0717858	0.0178114	0.43223	0.0929065	0.0866496	0.00161361	0.113283	0.0305263	0.102771	0.183195	0.0965696	0.0182478	0.0102088	0.0559599	0.0163137	0.0547357	0.168881	0.025381	0.0702467	0.0253514	0.0944669	0.0169029	0.087483	0.103396	0.13373	0.674434	0.0340248	0.000747698	0.0217345	0.147265	0.122769	0.0193553	0.08306094	0.0295919	0.0794009	0.0146078	0.122996	0.123954	0.0052382	0.00140167	0.0702987	0.00193156	0.0119164	0.000257148	0.232976	0.00891238	0.0380787	0.287445	0.000585972	0.4445093	4	54.23005	0.0319623	0.585486	0.848751	1.0774	1.48837	0.0456696	0.219551	0.153015	0.292094	0.157632	0.132039	0.4741012	0.9375831
1900	-487.5175	-423.7098	-63.80766	11.86472	1.575088	0.196498	0.0803026	0.0681272	0.0222647	0.109724	0.00500161	0.103729	0.300482	0.0231988	0.325526	0.158737	0.0538725	0.02882	0.116313	0.193923	0.00375564	0.214034	0.00137468	0.32189	0.00267745	0.0732771	0.217236	0.020609	0.168897	0.0571604	0.124336	0.0459025	0.155885	0.0861146	0.175951	0.0469302	0.0582345	0.0346775	0.154953	0.117928	0.0546382	0.0271751	0.0301809	0.0202161	0.0220729	0.247338	0.0342448	0.0190141	0.14837	0.17537	0.0567287	0.1312537	-0.002977937	0.148132	0.00882686	0.0448805	0.055339	0.0567517	0.0157367	0.0754781	0.00972889	0.0756947	0.00115216	0.177695	0.00229599	0.030723	0.245099	0.0524666	0.469344	5	51.86754	0.07141499	0.236692	0.600596	1.05454	2.10817	0.03821	0.162411	0.168651	0.332212	0.211275	0.0872406	0.4663661	1.006385
2000	-470.4123	-411.2256	-59.18675	17.84115	3.988235	0.0988379	0.0579563	0.242217	0.0345999	0.102418	0.0597904	0.0421145	0.0146257	0.2718	0.00901916	0.547858	0.0167203	0.0459987	0.305376	0.104162	0.00299553	0.101878	0.282327	0.210021	0.0029931	0.0458247	0.0829139	0.100953	0.0474273	0.0469432	0.00284319	0.0361738	0.0142446	0.13314	0.0954948	0.098106	0.0583125	0.0141852	0.00956132	0.161503	0.00632367	0.181333	0.0290637	0.148705	0.31633	0.103638	0.0192472	0.107637	0.0052165	0.0259133	0.0661873	0.1017917	0.0281632	0.0791567	0.0193035	0.0987912	0.014686	0.00710436	0.00497519	0.0251369	0.0207819	0.117577	0.0023245	0.108722	0.00030553	0.00508857	0.482622	0.0134251	0.2978119	6	50.02202	0.08740283	0.453715	0.774801	1.0844	1.68708	0.0327218	0.207256	0.177042	0.275559	0.240453	0.0669691	0.3259751	0.9136032
2100	-484.8721	-416.3478	-68.52432	20.04774	3.496129	0.161389	0.148601	0.00856188	0.0786873	0.201634	0.0864911	0.0455266	0.110956	0.106716	0.142157	0.329513	0.224502	0.107615	0.081731	0.148308	0.0136883	0.0771829	0.0857268	0.151084	0.0610048	0.0530403	0.142342	0.27894	0.133248	0.222519	0.0135388	0.0897998	0.158668	0.152019	0.00815648	0.0800965	0.606188	0.00612375	0.0267612	0.136423	0.0456307	0.0694589	0.072675	0.148093	0.0508366	0.051899	0.414426	0.0404678	0.034734	0.70388	0.497314	0.1348038	-0.0480271	0.214245	0.00382554	0.0830004	0.0146673	0.199973	0.000211773	0.0142387	0.00175898	0.0788486	0.000716349	0.0246656	0.00373005	0.00277738	0.354795	0.00254581	0.5424797	10	51.08704	0.05221195	0.42434	0.755759	1.08407	1.73583	0.0228245	0.215148	0.204276	0.150239	0.345954	0.0615582	0.4944526	1.097132
2200	-458.1331	-404.9865	-53.14661	24.9153	3.991187	0.00621513	0.281755	0.0529871	0.0701591	0.133491	0.0876252	0.0154537	0.305155	0.00957772	0.139338	0.0386356	0.11652	0.0711572	0.0457635	0.0496386	0.021062	0.0455905	0.20927	0.209928	0.120851	0.0123738	0.0723271	0.0552898	0.0637256	0.416501	0.2033	0.157887	0.00817914	0.0134972	0.0653101	0.0436286	0.121057	0.145967	0.00192243	0.0724792	0.0324663	0.0415149	0.0832999	0.00417078	0.0514132	0.0587831	0.00280138	0.00674176	0.018496	0.164613	0.122375	0.09034735	0.003126896	0.146653	0.0233804	0.181384	0.0234863	0.0260347	0.00900717	0.041908	0.0117091	0.0795509	0.00420228	0.182455	0.0233515	0.0369337	0.193841	0.0161025	0.4264127	8	52.67584	0.03999195	0.453877	0.774904	1.0844	1.68682	0.0205775	0.229847	0.12045	0.271442	0.252352	0.10533	0.4295396	0.9927204
2300	-458.6025	-411.9482	-46.6543	19.14997	3.46013	0.0669413	0.0048855	0.110376	0.0395902	0.0730343	0.128912	0.0085215	0.043816	0.0718666	0.00758591	0.0489574	0.0808751	2.72973e-05	0.0268252	0.0427142	0.0901455	0.292859	0.0202417	0.0757026	0.0185465	0.0763279	0.0220781	0.0419463	0.197219	0.0182228	0.0997051	0.117153	0.0489791	0.0184768	0.0108284	0.116851	0.0149326	0.00550002	0.0367881	0.0308869	0.12644	0.0610526	0.00658348	0.151706	0.122063	0.154306	0.0648198	7.70581e-06	0.157494	0.331179	0.0373463	0.09246999	0.05982049	0.115014	0.00202062	0.221518	0.0241017	0.0819828	0.0226519	0.0663246	0.00998577	0.0784703	0.00289356	0.121265	0.00855554	0.0216497	0.221396	0.00217064	0.3250042	5	51.37565	0.08404804	0.421998	0.754193	1.08401	1.7398	0.0313028	0.124854	0.214497	0.229676	0.296693	0.102977	0.3848246	0.8445513
2400	-485.2833	-420.4011	-64.88223	15.50487	2.369573	0.00150118	0.185882	0.250589	0.179869	0.0899884	0.0359514	0.0231336	0.188111	0.120671	0.046861	0.0442951	0.0550425	0.0364369	0.194949	0.156746	0.0149329	0.0572388	0.0134631	0.192119	0.179168	0.0571205	0.183978	0.0605679	0.0401429	0.0447457	0.0119824	0.0239075	0.445952	0.0401893	0.206378	0.123071	0.105681	0.00767328	0.271323	0.375813	0.253323	0.0322335	0.338629	0.0799681	0.0589162	0.0270649	0.136997	0.0124631	0.145194	0.0909892	0.15386	0.1038188	0.01754426	0.124882	0.0436444	0.0876216	0.0831503	0.0101218	0.00300987	0.0755545	0.0100674	0.0615692	0.00525191	0.111033	0.00277485	0.00236346	0.372199	0.00675638	0.4805891	4	50.96376	0.07716015	0.333732	0.689322	1.07698	1.89996	0.0522477	0.17126	0.192734	0.223689	0.258051	0.102018	0.4981334	0.96478
2500	-460.6532	-404.3146	-56.3386	7	4.574431	0.245713	0.00205997	0.0944742	0.0595301	0.152864	0.00602126	0.0604183	0.301924	0.0831234	0.173329	0.0107261	0.0230274	0.000638022	0.0563762	0.0468254	0.00126614	0.0354726	0.04266	0.0739696	0.017956	0.0873963	0.0584205	0.0743122	0.503568	0.0500087	0.0191616	0.140417	0.0252074	0.0984593	0.184884	0.0269979	0.0253224	0.00850528	0.168627	0.0022369	0.0185515	0.0446286	0.207585	0.0324167	0.0633716	0.0112268	0.0507174	0.0799494	0.046557	1.90229e-05	0.020586	0.06650525	-0.01118738	0.129642	0.0235755	0.177085	0.0384523	0.077113	0.0016671	0.033603	0.0124109	0.0534392	0.0108311	0.086285	0.0105109	0.0322758	0.296308	0.0168021	0.2494897	6	51.16203	0.07974529	0.483381	0.792992	1.08395	1.63967	0.0377319	0.2084	0.134628	0.288959	0.251436	0.078844	0.2383023	1.046946
2600	-472.7296	-405.3493	-67.38023	11.90835	4.002829	0.159428	0.236952	0.0415919	0.161049	0.171836	0.00663315	0.0200807	0.143745	0.211809	0.034521	0.00425893	0.17583	0.0297909	0.0849503	0.210918	0.0230326	0.0467608	0.0656479	0.0649158	0.0181102	0.0209186	0.169849	0.244952	0.498483	0.0579006	0.517844	0.363178	0.066442	0.232075	0.00219234	0.11076	0.151045	0.137053	0.100452	0.256223	0.515819	0.284272	0.217618	0.0106405	0.102626	0.0711587	0.119001	0.0994823	0.0988488	0.0399776	0.137404	0.1205699	-0.03652111	0.173216	0.0172128	0.123477	0.00313164	0.047025	0.0112455	0.0410803	0.0148519	0.0654653	0.000671435	0.0899624	0.00241671	0.0207683	0.388463	0.00101298	0.3060206	7	51.12346	0.1139336	0.454518	0.775307	1.0844	1.68577	0.0189463	0.157073	0.269613	0.211401	0.242679	0.100289	0.2694995	1.135515
