Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-880.8637	-585.881	-294.9827	8.129116	5.223869	0.02548551	0.008802479	0.0244905	0.0670253	0.0626294	0.0472997	0.0508082	0.00595948	0.201905	0.0109865	0.0514573	0.034985	0.0942102	0.0379206	0.0395548	0.191525	0.0792426	0.354445	18	72.19811	0.03274714	0.511118	0.809134	1.08289	1.59686	0.203668	0.228464	0.211107	0.10042	0.188967	0.0673738	0.3632475	0.9757673
1	0	-884.2263	-603.7407	-280.4855	5.555267	2.738666	0.01852968	0.006708902	0.0301873	0.0928649	0.0520796	0.0550438	0.0380377	0.00637034	0.116755	0.0102654	0.0723094	0.0361141	0.0780961	0.161307	0.0353744	0.179867	0.0353274	0.4260178	16	62.90887	0.05499199	0.367977	0.715949	1.08088	1.83519	0.186728	0.196493	0.197666	0.124251	0.215199	0.0796623	0.4327267	0.9844962
2	0	-883.6248	-595.1075	-288.5173	9.904228	5.62216	0.02953367	-0.02697282	0.0258964	0.0637989	0.124882	0.0702183	0.026929	0.00399371	0.183752	0.0309006	0.0414815	0.0891181	0.119269	0.0521644	0.0270806	0.0790571	0.0614587	0.426039	15	77.37205	0.04155689	0.526031	0.81749	1.08208	1.5744	0.134417	0.259363	0.175576	0.110955	0.223161	0.0965286	0.3990661	1.06759
3	0	-871.5653	-585.559	-286.0063	7.564596	2.753661	0.03051826	0.00505487	0.0249566	0.069879	0.0601157	0.0618076	0.0324934	0.0017533	0.127389	0.00248598	0.0193541	0.0423312	0.125671	0.0377094	0.162155	0.212993	0.0189061	0.4001356	18	80.21418	0.0406039	0.369259	0.716907	1.081	1.83284	0.140143	0.280068	0.169896	0.135751	0.156145	0.117997	0.4051904	0.9875247
4	0	-875.2135	-587.8495	-287.364	8.501524	3.720701	0.02829353	-0.01352044	0.0357455	0.0599821	0.0725853	0.0122499	0.0401689	0.0316565	0.173448	0.0183654	0.0268539	0.0452347	0.105532	0.11871	0.0817883	0.116676	0.0610032	0.3559698	18	72.67028	0.0683261	0.438328	0.764961	1.08433	1.71238	0.161638	0.238372	0.198574	0.144241	0.196639	0.0605361	0.3424494	1.039482
5	0	-879.7922	-585.6718	-294.1204	5.404688	4.750864	0.03038135	-0.0006102464	0.0332574	0.0411127	0.0748746	0.0438258	0.0225867	0.00203852	0.0667322	0.00469026	0.175322	0.056582	0.0592577	0.0963062	0.042715	0.220992	0.0597071	0.4893877	16	75.92345	0.05143116	0.491389	0.797735	1.08371	1.62717	0.13085	0.248505	0.197959	0.137372	0.216308	0.0690067	0.4887774	1.001249
6	0	-893.359	-601.5454	-291.8135	4.171904	3.016151	0.0247709	0.02309049	0.0256689	0.0933345	0.0557235	0.0145278	0.0293386	0.0463021	0.143969	0.00870554	0.0374846	0.131857	0.101099	0.0445926	0.103703	0.0533339	0.11036	0.6511058	15	70.02595	0.0320065	0.390507	0.732418	1.08259	1.79448	0.186046	0.270435	0.136058	0.0950961	0.224553	0.0878116	0.6741963	0.9657511
7	0	-905.6354	-585.1498	-320.4856	10.69607	1.847334	0.02323072	-0.04212327	0.0170604	0.062287	0.0514299	0.0159584	0.0138176	0.00578762	0.114458	0.00602502	0.0780407	0.0374864	0.0755608	0.157224	0.135852	0.205959	0.0230533	0.3608404	17	80.98325	0.03136502	0.274344	0.637731	1.06565	2.02227	0.215252	0.248024	0.183904	0.101226	0.170639	0.0809551	0.3187171	1.132165
8	0	-887.514	-590.0126	-297.5014	10.25917	2.617358	0.02969764	0.02462876	0.0584333	0.0867251	0.136173	0.0423697	0.0288845	0.0179725	0.110035	0.00775638	0.0323577	0.0764625	0.0578758	0.0720157	0.00393709	0.140664	0.128338	0.387578	16	70.78224	0.03819667	0.357308	0.707869	1.07984	1.85498	0.145971	0.215083	0.125692	0.0966076	0.285463	0.131183	0.4122067	0.9402514
9	0	-896.7472	-597.4261	-299.3211	4.970334	4.899865	0.02577629	-0.0105949	0.0163964	0.0369731	0.0484552	0.0421445	0.0344962	0.00386788	0.138872	0.015754	0.026263	0.0668428	0.0659926	0.125182	0.0909192	0.25931	0.0285318	0.4673664	16	70.24454	0.0542899	0.497865	0.801521	1.08347	1.61714	0.198671	0.292013	0.134765	0.093551	0.170473	0.110527	0.4567715	1.023195
10	0	-874.8718	-588.0234	-286.8484	13.49295	2.299342	0.02605776	-0.0008934429	0.0473859	0.0366763	0.102744	0.0905139	0.0215163	0.0210574	0.163181	0.00837463	0.0368286	0.0757229	0.0826991	0.0306039	0.0400558	0.140002	0.102638	0.5214665	17	80.78621	0.03774094	0.326568	0.683486	1.07595	1.914	0.144921	0.270974	0.176354	0.111717	0.18108	0.114955	0.5205731	1.001716
11	0	-891.8752	-599.8374	-292.0378	5.860117	4.106086	0.03142318	-0.01522399	0.023649	0.0263376	0.0896463	0.0223671	0.105104	0.0222391	0.249506	0.0104794	0.0588025	0.0692884	0.0846017	0.0707245	0.02644	0.120699	0.0201151	0.5866426	17	68.5745	0.03572083	0.460097	0.7788	1.08437	1.67673	0.176853	0.202777	0.175843	0.111921	0.234886	0.0977197	0.5714186	1.026642
12	0	-875.7606	-590.995	-284.7656	19.72314	4.445094	0.03305943	0.05507127	0.0207527	0.11558	0.0646325	0.00956227	0.00158999	0.0110823	0.15344	0.00886552	0.0298646	0.0712786	0.070033	0.090983	0.0600542	0.260974	0.0313063	0.5088787	19	75.84388	0.03997586	0.477259	0.789319	1.08411	1.64932	0.171349	0.202824	0.181627	0.125595	0.224729	0.0938771	0.5639499	0.9023472
13	0	-868.0015	-576.8255	-291.1761	9.710687	2.416785	0.02536036	0.008280084	0.0287983	0.0713369	0.0737697	0.0752827	0.0745448	0.0160158	0.185436	0.00637602	0.0522003	0.00491218	0.0746152	0.112478	0.0789058	0.0983481	0.0469801	0.3329838	21	90.11953	0.0423927	0.338423	0.693092	1.07762	1.89087	0.150275	0.269853	0.18661	0.0853177	0.228773	0.0791709	0.3412639	0.975737
14	0	-865.7709	-594.811	-270.9599	5.149196	3.764253	0.03529084	0.002157679	0.0249097	0.0365303	0.0907659	0.0373765	0.0711674	0.0101018	0.0882514	0.0161859	0.0228726	0.117777	0.097645	0.079892	0.0589294	0.246506	0.00108886	0.4246204	18	66.98934	0.04628629	0.440923	0.766641	1.08436	1.70808	0.191539	0.242514	0.15554	0.147034	0.172407	0.0909661	0.4267781	0.9949443
15	0	-874.3441	-590.6683	-283.6758	9.170419	2.797679	0.02446723	-0.005199643	0.0302055	0.0301957	0.0669577	0.00710244	0.0214231	0.0239519	0.174924	0.00602003	0.0951827	0.0438405	0.0644629	0.0825198	0.116902	0.157079	0.0792333	0.4158727	16	76.67271	0.03349542	0.372978	0.719673	1.08132	1.82603	0.172688	0.25925	0.183367	0.0948807	0.20698	0.0828335	0.410673	1.012661
16	0	-892.0363	-598.373	-293.6633	6.633507	4.428504	0.02694456	0.06829666	0.0147405	0.0554878	0.0740417	0.0269209	0.0224112	0.00520809	0.198774	0.0002291	0.119205	0.0342151	0.0755665	0.0716799	0.00376832	0.182737	0.115014	0.3187353	17	68.58793	0.04927019	0.476457	0.788835	1.08412	1.65058	0.235616	0.248123	0.122083	0.09321	0.225962	0.0750058	0.3870319	0.8235374
17	0	-878.3496	-593.1897	-285.16	10.49633	4.487992	0.02588581	0.02187066	0.028704	0.0377889	0.019871	0.065807	0.0396049	0.0234908	0.185661	0.0104147	0.0231874	0.0993552	0.0966449	0.0390663	0.050182	0.228043	0.0521787	0.3251522	17	68.36939	0.05899969	0.479314	0.790557	1.08406	1.64607	0.218203	0.261925	0.137466	0.133548	0.144121	0.104737	0.3470229	0.9369763
18	0	-884.8073	-581.969	-302.8382	10.30657	3.750263	0.01995063	-0.01573341	0.0142227	0.0228901	0.16361	0.0181176	0.0083248	0.00435563	0.0543754	0.0196112	0.110085	0.0714156	0.084142	0.176683	0.00889598	0.192298	0.0509723	0.4528819	13	79.94776	0.02481897	0.440094	0.766105	1.08435	1.70945	0.209671	0.216525	0.186329	0.119186	0.218481	0.0498078	0.4371485	1.035991
19	0	-880.2996	-582.3486	-297.951	10.09258	2.23111	0.02077219	-0.02000771	0.0111351	0.0128585	0.097256	0.0446304	0.0407941	0.0131956	0.0751109	0.00124465	0.0472194	0.105	0.0548009	0.217151	0.0397872	0.146601	0.0932153	0.4615281	18	74.98634	0.04143572	0.319385	0.677536	1.07483	1.92825	0.198214	0.295541	0.149742	0.10252	0.192588	0.0613949	0.4415204	1.045315
20	0	-869.5706	-586.9281	-282.6425	8.249165	2.892104	0.02018383	0.03277991	0.0215043	0.0365975	0.0641726	0.0264666	0.0645788	0.0158012	0.0885799	0.000432105	0.0763555	0.0867196	0.0510275	0.0894097	0.207423	0.123987	0.0469453	0.2804485	23	78.14024	0.05298787	0.380739	0.725374	1.08193	1.81196	0.220617	0.259601	0.180226	0.0900838	0.183828	0.0656435	0.3132284	0.8953482
