Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2500	-153.2116	-129.8624	-23.34914	29.05387	2.288551	0.0946447	0.623063	0.101075	0.0425427	0.187443	0.286717	0.211965	0.102201	0.126402	0.107682	0.1467133	-0.01028533	0.068159	0.0630005	0.115288	0.00520314	0.00225329	0.052803	0.0205398	0.0250951	0.0568385	0.245887	0.0205924	0.11247	0.00808555	0.0120622	0.191722	0.1132857	0	50.31086	0.02905168	0.325447	0.682564	1.07578	1.91621	0.059876	0.158366	0.0328621	0.585751	0.0712681	0.0918769	0.1030003	1.099857
2600	-163.111	-130.6079	-32.50307	15.7053	2.990637	0.0266579	1.19744	0.0457667	0.148341	0.0894665	0.035343	0.149335	0.241997	1.10908	0.097805	0.5376891	-0.03532961	0.0054691	0.111882	0.0242697	0.0437903	0.217002	0.0313722	0.0103819	0.0396799	0.0956915	0.106115	0.0884026	0.127251	0.00565634	0.00249827	0.0905388	0.1004508	0	66.55816	0.06157357	0.388536	0.731008	1.08247	1.79799	0.0783655	0.192675	0.0610394	0.577845	0.0487725	0.0413023	0.06512118	1.542521
2700	-153.4791	-130.1763	-23.30273	6.925002	1.903231	0.812828	0.339635	0.0824114	0.038321	0.182472	0.00859282	0.0854744	0.958835	0.166024	0.0278102	0.1213201	-0.05427681	0.045002	0.0230054	0.132406	0.0603189	0.00282132	0.17651	0.010382	0.00677305	0.116278	0.129352	0.149162	0.0297189	0.0457197	0.00186807	0.0706817	0.1454905	0	50.19284	0.04189067	0.281443	0.644312	1.06737	2.00688	0.0779471	0.214719	0.0374408	0.589805	0.0156736	0.0644149	0.09121369	1.595051
2800	-165.5267	-140.7347	-24.79199	12.92168	2.591011	0.231125	0.157962	0.425872	0.0581633	0.172576	0.0385437	0.105799	0.64282	0.0968779	0.0114788	0.2060077	0.07676348	0.0292888	0.00270312	0.0518056	0.148649	0.0860226	0.102689	0.0156139	0.032791	0.180496	0.107927	0.0407506	0.0075779	0.0990478	0.0509807	0.0436571	0.1875161	0	53.83479	0.04846234	0.354919	0.706034	1.07959	1.85946	0.126537	0.199707	0.0345268	0.596437	0.0227692	0.0200222	0.2642796	0.7095368
2900	-155.1892	-132.4408	-22.74847	12.90468	1.91516	0.00282961	0.294995	0.176311	0.0716069	0.0059034	0.107927	0.452888	0.125594	0.57251	0.072799	0.1538396	0.01648577	0.0030011	0.0906332	0.130506	0.00254798	0.0154227	0.0867573	0.00892822	0.097203	0.0347414	0.256435	0.0205244	0.0300731	0.166092	0.0251293	0.032005	0.08425441	0	54.25808	0.04984638	0.282933	0.645678	1.06771	2.00368	0.0468864	0.0822674	0.0500599	0.627564	0.0509087	0.142313	0.1007402	0.8363536
3000	-168.4425	-136.0083	-32.43427	13.95891	0.9630256	0.785122	1.36292	0.88457	0.532225	0.170706	0.00703831	0.107439	0.49515	0.426878	0.0119429	0.5043896	0.0812952	0.00140208	0.0156334	0.116107	0.0826613	0.00301665	0.00355917	0.0398585	0.0224253	0.032904	0.195732	0.0960237	0.00377408	0.130822	0.154087	0.101995	0.09362753	0	60.98166	0.04096487	0.129519	0.465349	0.993593	2.41154	0.127818	0.246626	0.0621255	0.482259	0.0159772	0.0651946	0.1749227	0.5352508
3100	-163.7446	-133.4046	-30.34002	17.45944	1.65233	0.0965539	0.540664	0.428171	0.239564	0.121296	0.150885	0.520883	0.124303	0.240428	0.422904	0.2896446	0.03865847	0.00345078	0.0368666	0.156112	0.0270962	0.00858275	0.041985	0.0513208	0.0779068	0.0107289	0.112578	0.00693218	0.0996989	0.161933	0.0660869	0.138721	0.1278208	0	62.28886	0.02274619	0.247924	0.612093	1.05824	2.08174	0.0572464	0.152791	0.0716769	0.620671	0.0440576	0.0535571	0.1664792	0.767788
3200	-157.2641	-132.6256	-24.63851	7.766824	1.871986	0.0210589	0.285886	0.28128	0.382592	0.171043	0.286879	0.540136	0.092477	1.34392	0.370924	0.3750663	-0.04182912	0.0622798	0.0554584	0.0468783	0.108412	0.00205079	0.00863431	0.00798565	0.107257	0.0911119	0.180696	0.0564171	0.156606	0.0455212	0.0331888	0.0375029	0.2249407	0	50.66178	0.06971031	0.277499	0.640672	1.06643	2.0154	0.0543494	0.124381	0.0639374	0.673303	0.0302077	0.0538217	0.1831115	1.228435
3300	-158.8642	-132.3722	-26.49198	28.98792	4.146591	0.216103	0.0773135	0.0390701	0.172368	0.209549	0.354315	0.236277	0.0189885	0.0653944	0.269375	0.1441863	0.02521397	0.0146938	0.0288875	0.154132	0.224157	0.0547069	0.0838141	0.0113663	0.0199115	0.0523687	0.136795	0.00466574	0.124062	0.0308525	0.0150608	0.044526	0.1093068	0	55.01994	0.07702389	0.462238	0.780131	1.08435	1.67328	0.0520789	0.113903	0.116595	0.617224	0.0242186	0.0759809	0.1345208	0.8125645
3400	-159.3827	-132.0669	-27.31579	10.49987	3.518259	0.422113	0.995336	0.0283452	0.310922	0.486412	0.0445397	0.211715	0.157844	0.234513	0.027907	0.195177	-0.1273605	0.0167723	0.0573977	0.147902	0.00493691	0.122446	0.012851	0.0244175	0.0724284	0.0510679	0.298805	0.00726101	0.0780479	0.0112855	0.0203503	0.07403	0.2366071	0	55.64892	0.04869712	0.425766	0.756708	1.0841	1.73342	0.0994025	0.166147	0.0192758	0.536362	0.0685194	0.110294	0.1092467	2.165807
3500	-148.7325	-129.1284	-19.60411	22.10375	4.259774	0.0781716	0.20711	0.0834254	0.149283	0.144564	0.0602746	0.0883369	0.204365	0.107443	0.0207237	0.1126813	0.0004782851	0.145722	0.00118291	0.0618573	0.180112	0.0354533	0.0257213	0.0155609	0.0526822	0.205723	0.133634	0.0109577	0.00355068	0.0182169	0.0690763	0.0405495	0.05233972	0	51.30963	0.1122886	0.468087	0.783739	1.08428	1.6639	0.0432965	0.11626	0.066529	0.668682	0.0589836	0.0462485	0.05281801	0.9909447
3600	-157.9504	-134.1221	-23.82838	12.42661	3.986928	0.0238206	0.271025	0.148681	0.0359316	0.51072	0.223836	0.235488	0.181434	0.44641	0.169643	0.1490968	0.1137974	0.0331241	0.0327498	0.0439367	0.0276516	0.0527165	0.0127287	0.0607629	0.0329487	0.123409	0.467621	0.0255538	0.00313375	0.0286794	0.0449766	0.0100078	0.09995193	0	51.96339	0.03834273	0.453643	0.774756	1.0844	1.6872	0.0653378	0.233339	0.0357168	0.531667	0.0506642	0.0832761	0.2137493	0.4676129
3700	-157.5624	-130.9503	-26.61206	8.187989	2.2436	0.0890228	0.913409	0.12535	0.0878979	0.0581632	0.147432	0.682271	0.592825	0.00604593	0.014261	0.33444	0.03053347	0.012186	0.0267046	0.0612127	0.0451091	0.0307719	0.0359697	0.00683594	0.0396889	0.00623559	0.220727	0.245769	0.0921137	0.0349453	0.00776598	0.133964	0.1447273	0	52.26968	0.08898697	0.320717	0.678647	1.07504	1.9256	0.111576	0.206592	0.0480004	0.548062	0.0475567	0.0382134	0.1752607	0.8257826
3800	-160.6316	-131.9293	-28.70235	16.43337	3.056675	0.630374	0.45908	0.0398754	0.543059	0.240533	0.157377	0.041827	0.179788	0.510907	0.130092	0.2199295	-0.02413843	0.0801934	0.0297082	0.149832	0.0668975	0.0195558	0.118127	0.0027695	0.0156285	0.0409152	0.106282	0.112482	0.114151	0.0371194	0.0280604	0.0782783	0.1330656	0	52.30292	0.03828464	0.393599	0.734618	1.08278	1.789	0.0783642	0.24187	0.062335	0.52216	0.0398851	0.0553867	0.1089272	1.221602
3900	-156.0669	-129.2001	-26.86678	8.504992	1.884156	0.293891	0.520594	0.306201	0.515805	0.0847307	0.112364	0.386321	0.138457	0.126945	0.574747	0.1688577	-0.008069694	0.0027473	0.38301	0.0144782	0.0652879	0.00426025	0.0136325	0.00419417	0.0624492	0.0104165	0.279558	0.0274688	0.0169081	0.0661861	0.000130404	0.0492724	0.1111573	0	50.35831	0.0815422	0.279043	0.642101	1.0668	2.01206	0.0387718	0.222368	0.0451893	0.525093	0.0361507	0.132427	0.1030876	1.07828
4000	-173.0009	-134.9697	-38.03122	9.999375	1.443953	0.085137	0.403373	0.865263	0.466774	2.33072	0.0769888	0.41138	0.181969	0.872649	0.934418	0.4926886	-0.008790364	0.0198659	0.0184778	0.136117	0.0394542	0.0497784	0.0430059	0.0712368	0.00872415	0.0845213	0.0704475	0.142935	0.101088	0.117344	0.046218	0.050786	0.1571887	0	53.52696	0.01209877	0.216533	0.578953	1.04695	2.15756	0.0627596	0.169727	0.0549997	0.604148	0.0226628	0.0857025	0.1483984	1.059235
4100	-157.8756	-131.4197	-26.45598	21.82633	2.100709	0.543874	0.185066	0.036033	0.239756	0.0570463	0.192342	0.117852	0.397761	0.219383	0.18508	0.2069677	-0.04334357	0.0190165	0.131805	0.0386166	0.166484	0.032969	0.000851953	0.0145178	0.0831694	0.130195	0.297833	0.0384182	0.00486267	0.00186801	0.0173633	0.02203	0.2378548	0	50.00224	0.02165424	0.305007	0.665313	1.07232	1.95736	0.0342139	0.251544	0.0589219	0.538707	0.0329056	0.083707	0.1945112	1.222833
4200	-150.8341	-130.0949	-20.73917	15.07699	2.118453	0.0567763	0.322129	0.140964	0.371162	0.120666	0.00356239	0.1447	0.167289	0.381105	0.192238	0.2335932	-0.01676568	0.0183763	0.0697151	0.0735175	0.0610705	0.00702145	0.0321108	0.0120834	0.0604657	0.0535582	0.209895	0.194394	0.0268951	0.14177	0.0208847	0.0182425	0.1123582	0	54.13086	0.0361568	0.307016	0.667046	1.07269	1.95325	0.037502	0.237345	0.0718453	0.536482	0.0209517	0.0958737	0.09559247	1.175387
4300	-156.1978	-131.3997	-24.7981	25.21371	2.527373	0.0669881	0.144605	0.07735	0.16001	0.166335	0.148458	0.243229	0.355073	0.175514	0.0900161	0.3012589	-0.003435252	0.0276786	0.124613	0.231114	0.0542256	0.00876254	0.0061204	0.00739721	0.0350055	0.140142	0.12339	0.0085256	0.0019783	0.103357	0.0479067	0.0797841	0.1269056	0	54.35505	0.03694532	0.349037	0.701474	1.07893	1.87056	0.0470662	0.226932	0.067847	0.546351	0.0515702	0.0602338	0.1234704	1.027822
4400	-164.4234	-129.9615	-34.46183	8.528008	4.941357	0.0785144	0.386722	0.250221	0.277618	0.644983	0.343671	0.617773	1.12886	0.00349765	1.09993	0.4205648	-0.07690903	0.0112211	0.0483118	0.0753334	0.06652	0.00475274	0.025466	0.0234463	0.0509251	0.0748941	0.341694	0.0790156	0.045687	0.0584358	0.00315604	0.0911408	0.2602279	0	52.17423	0.02906455	0.499624	0.802542	1.0834	1.61443	0.102659	0.149856	0.0352146	0.60225	0.0154798	0.0945409	0.1833188	1.419537
4500	-153.5861	-129.8936	-23.69249	14.1623	2.213137	0.0137727	0.334781	0.0856573	0.520501	0.125085	0.52505	0.235705	0.296113	0.262319	0.115815	0.2226522	-0.04060344	0.0448029	0.136269	0.051583	0.0534139	0.0175682	0.027161	0.0188769	0.0826507	0.0357728	0.117528	0.0921424	0.0115945	0.153527	0.0254224	0.131687	0.2255465	0	52.85851	0.03066157	0.317455	0.67592	1.07451	1.93211	0.104308	0.152841	0.0787226	0.529604	0.0244547	0.110069	0.1849431	1.219546
4600	-157.4454	-137.5082	-19.93715	11.56761	2.652977	0.0188744	0.300359	0.252247	0.0892843	0.033943	0.181878	0.293369	0.139232	0.212481	0.069793	0.1053166	0.01679737	0.17164	0.0929082	0.0284468	0.13337	0.0599525	0.00922992	0.0192984	0.0329478	0.0727587	0.0700452	0.0191195	0.027975	0.0149479	0.0655459	0.181814	0.08221084	0	53.30498	0.05794069	0.360496	0.710304	1.08017	1.84903	0.0719334	0.108217	0.0940965	0.666098	0.0214862	0.0381683	0.09900821	0.8303437
4700	-168.7372	-137.136	-31.60124	15.70464	1.623051	0.366134	0.963441	0.313494	0.049074	0.600657	0.557195	0.88622	0.261182	0.294837	0.104712	0.3068482	0.003868687	0.039021	0.14393	0.291055	0.00326281	0.0052035	0.0606846	0.0114086	0.0445548	0.13094	0.105174	0.0132486	0.0322424	0.0564581	0.0121108	0.0507054	0.1194554	0	65.74521	0.04324174	0.243721	0.607834	1.0569	2.09155	0.0813036	0.188276	0.0514731	0.555916	0.0610003	0.0620309	0.1233241	0.9686299
4800	-157.5091	-135.1953	-22.31382	24.35099	2.353302	0.074854	0.154141	0.11675	0.0732554	0.0519263	0.218077	0.0411621	0.0121904	0.751899	0.157407	0.1223773	-0.09666433	0.0735778	0.0652952	0.142007	0.0240088	0.196656	0.0417485	0.00223756	0.0047949	0.031271	0.172933	0.0402512	0.0924082	0.0516386	0.0367549	0.0244179	0.2066418	0	53.01517	0.0180107	0.332092	0.687995	1.07675	1.90316	0.0931119	0.285101	0.0607926	0.467338	0.0694322	0.0242249	0.1099774	1.878947
4900	-155.7007	-129.8979	-25.80276	20.50127	3.948506	0.14241	0.37771	0.0421008	0.192236	0.193565	0.353601	0.184138	0.0200675	0.464271	0.0446375	0.1984134	-0.05840963	0.0225585	0.128612	0.10813	0.0313983	0.0742377	0.0996477	0.00912832	0.0767223	0.0978548	0.254684	0.00198625	0.0301254	0.042752	0.0124859	0.00967725	0.1393949	0	50.38785	0.03727508	0.451511	0.773409	1.08441	1.69067	0.0557121	0.1746	0.0540696	0.640867	0.0130908	0.0616609	0.08098522	1.721238
