Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-366.1862	-329.6907	-36.49553	11.44215	2.799616	0.0598403	0.0406668	0.25509	0.076647	0.0170222	0.0210039	0.166679	0.111959	0.249218	0.110522	0.1481	0.110717	0.070307	0.034688	0.307064	0.175169	0.0791525	0.149577	0.0393261	0.134662	0.127241	0.236885	0.1251324	0.01688429	0.0642453	0.0858702	0.107501	0.0360254	0.0874561	0.0355059	0.0227737	0.00555184	0.112324	0.106901	0.0392599	0.0241649	0.173773	0.0582474	0.040399	0.2878395	1	51.45153	0.073451	0.37314	0.719793	1.08133	1.82574	0.159842	0.181973	0.173386	0.0841588	0.307259	0.0933812	0.3047238	0.9445915
100	-370.0822	-330.7723	-39.30995	7.099539	3.27181	0.0436615	0.407506	0.157621	0.406649	0.0302263	0.0434652	0.242137	0.285116	0.360872	0.0204406	0.169869	0.145709	0.0576351	0.0103469	0.441206	0.39384	0.02733	0.1339	0.119926	0.123806	0.0648835	0.00736895	0.1849509	0.05515094	0.0725659	0.0772449	0.121625	0.109471	0.172175	0.0152951	0.0016371	0.00449617	0.165336	0.0450819	0.0794745	0.0180505	0.0909607	0.0240302	0.00255494	0.2242798	3	51.40605	0.04319155	0.409255	0.745547	1.08356	1.76163	0.182711	0.146568	0.239638	0.0987411	0.246909	0.0854333	0.2794308	0.8026311
200	-386.4269	-340.4064	-46.02045	9.583027	4.365549	0.351439	0.0528558	0.143473	0.069212	0.0459734	0.11281	0.0614956	0.144177	0.011154	0.337413	0.1076	0.324067	0.137012	0.213624	0.128984	0.130222	0.418914	0.0563986	0.252688	0.136342	0.0517777	0.189819	0.1358538	0.0008936125	0.00951228	0.233096	0.0352171	0.0374337	0.217804	0.00900713	0.0479925	0.00102749	0.082458	0.128561	0.063969	0.0141824	0.0346241	0.0543289	0.0307866	0.1509905	1	51.1424	0.172831	0.473382	0.786972	1.08419	1.65546	0.142289	0.189137	0.205541	0.0819261	0.280808	0.100298	0.1518841	0.9941165
300	-382.0707	-334.4975	-47.57319	15.05848	4.222996	0.165806	0.162057	0.268884	0.0924346	0.0236103	0.351378	0.047415	0.269749	0.141635	0.0928326	0.00693618	0.0849909	0.0484213	0.159038	0.356985	0.0573004	0.346284	0.226352	0.0344073	0.00118701	0.00842384	0.326123	0.1474045	0.07155289	0.0734219	0.104456	0.0769125	0.143339	0.00513222	0.04141	0.00913348	0.0216847	0.0657789	0.239033	0.00778612	0.0056725	0.138089	0.042273	0.0258762	0.2703966	2	57.30622	0.03959254	0.466208	0.782584	1.0843	1.6669	0.149142	0.135135	0.224781	0.0934184	0.28474	0.112783	0.3419495	0.7907501
400	-379.9549	-334.817	-45.13781	18.17973	1.821761	0.199644	0.0434326	0.391378	0.0232636	0.0625751	0.0607937	0.492986	0.0650291	0.515313	0.242355	0.11433	0.0738696	0.00905563	0.408806	0.0800474	0.0124598	0.216101	0.067873	0.193108	0.260126	0.135986	0.430128	0.2272142	0.07115268	0.109524	0.0860561	0.128539	0.0635493	0.0751795	0.0305629	0.0815867	0.00503417	0.0914806	0.103235	0.0752172	0.00469929	0.0858195	0.0364547	0.0230623	0.2990428	3	50.91374	0.08395408	0.271028	0.634615	1.06482	2.02954	0.114108	0.18458	0.180092	0.0832082	0.288015	0.149996	0.3701954	0.807797
500	-359.9283	-329.1213	-30.80694	10.86677	4.425313	0.000581219	0.12282	0.0602025	0.270646	0.223491	0.11773	0.182897	0.105636	0.225834	0.0525811	0.0650835	0.136629	0.0879464	0.0356768	0.126471	0.00470909	0.0425629	0.0115613	0.0404961	0.0552264	0.0313937	0.279519	0.09950784	-0.01929098	0.0456113	0.0863917	0.263869	0.0374886	0.0865145	0.0270113	0.0195768	0.00609959	0.0697151	0.154987	0.0388245	0.0120834	0.0354784	0.0543363	0.0620128	0.2197447	2	50.07055	0.09895924	0.476303	0.788742	1.08413	1.65083	0.111603	0.133744	0.226497	0.0521498	0.3774	0.0986055	0.2004537	1.096237
600	-364.4734	-330.3215	-34.15197	13.91457	4.032835	0.0100656	0.0275752	0.0302456	0.0171733	0.0735992	0.00438718	0.226907	0.148363	0.164875	0.162249	0.0575603	0.13933	0.0333421	0.348779	0.166645	0.14731	0.000131911	0.0352881	0.521729	0.107716	0.0172209	0.1823	0.1104364	-0.1163608	0.039084	0.123184	0.171587	0.114065	0.12963	0.0201683	0.0135183	0.00158333	0.0581821	0.0636241	0.0964186	0.0194431	0.0983532	0.0365758	0.0145841	0.3057288	2	53.18613	0.07313023	0.456157	0.776337	1.08439	1.68311	0.128889	0.242179	0.213274	0.0567443	0.255636	0.103278	0.189368	1.614469
700	-382.8745	-329.8379	-53.0366	10.38702	3.062905	0.144916	1.22813	0.377229	0.0352061	0.0923522	0.848369	0.531923	0.638646	0.136152	0.000224688	0.0244943	0.162039	0.389984	0.307034	0.138498	0.0965959	0.228826	0.222767	0.249201	0.0225215	0.338495	0.00160398	0.2851454	-0.0003652984	0.0645424	0.113565	0.155422	0.0285452	0.0809419	0.0400273	0.0416185	0.00949717	0.0897212	0.229837	0.0606113	0.00689665	0.0146073	0.0193671	0.0447992	0.341933	3	51.10126	0.03428131	0.394071	0.734952	1.08281	1.78817	0.173608	0.164126	0.195593	0.0647014	0.25968	0.142291	0.3415677	1.001069
800	-399.2604	-341.8304	-57.43005	12.21682	1.790125	1.23837	0.393445	0.509745	0.0978666	0.128207	0.568823	0.543417	0.228848	0.00510728	0.0963331	0.423818	0.441234	0.433613	0.238995	0.336503	0.236286	0.338818	0.126126	0.20272	0.107447	0.0036366	0.55044	0.3383167	-0.0105385	0.0638564	0.0760745	0.134324	0.115791	0.0432276	0.0157512	0.0747954	0.00094124	0.0933043	0.175894	0.0597398	0.00759812	0.101537	0.00398395	0.0331804	0.3209843	2	54.4364	0.1451188	0.266866	0.630664	1.06373	2.03874	0.173433	0.177612	0.163284	0.111111	0.240009	0.134551	0.3104458	1.033946
900	-375.7817	-334.3003	-41.48144	7.920007	2.654349	0.578714	0.0148106	0.0338199	0.0328822	0.018656	0.148224	0.344575	0.0927533	0.0937822	0.352462	0.047561	0.324081	0.107352	0.328697	0.39434	0.186415	0.209685	0.0722427	0.0999993	0.101341	0.215805	0.0353999	0.1452258	0.04974859	0.00448054	0.0746013	0.187581	0.0637066	0.135176	0.0309781	0.00920017	0.0357761	0.174308	0.151895	0.065218	0.0036671	0.0155923	0.0178148	0.0300048	0.1758882	2	51.56043	0.04472697	0.360618	0.710396	1.08018	1.8488	0.109901	0.111745	0.261637	0.0842211	0.285831	0.146665	0.2256368	0.7795191
