Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2900	-126.9066	-119.4588	-7.44781	9.675428	0.9529051	0.0987687	0.106956	0.0223727	0.126155	0.0211832	0.307166	0.0879857	0.0316762	0.049576	0.00263035	0.08041924	0.01362592	0.0500745	0.041125	0.0534552	0.0396364	0.0144598	0.113134	0.128181	0.0801619	0.0514682	0.0749662	0.0845364	0.00185545	0.0336301	0.0497768	0.183538	0.1450153	0	56.25401	0.08634064	0.127464	0.462124	0.991736	2.41868	0.164451	0.187921	0.0722973	0.420916	0.0426393	0.111776	0.1586412	0.9141086
3000	-140.4814	-119.6451	-20.83635	19.45718	0.5310233	0.122892	0.0111285	0.00664124	0.156506	0.307504	0.099683	0.0195167	0.0878632	0.168451	0.0268953	0.0792066	-0.04266194	0.0510133	0.00516111	0.353637	0.0168527	0.0449594	0.0217186	0.00375799	0.0166921	0.00409199	0.152694	0.179016	0.000193462	0.12375	0.011773	0.0146903	0.1106952	0	60.55805	0.08780366	0.0392719	0.271687	0.841592	2.84745	0.0713385	0.136729	0.078814	0.552564	0.0878921	0.0726622	0.06803326	1.627075
3100	-132.871	-117.3458	-15.52521	22.09507	0.9328435	0.415454	0.0940298	0.045002	0.122658	0.00746599	0.13325	0.0819172	0.0138671	0.0590145	0.0292851	0.1341832	0.04333436	0.085026	0.00405411	0.115126	0.009969	0.0969984	0.0781712	0.0588809	0.00799615	0.0235072	0.287869	0.0655286	0.0235325	0.00401373	0.0112344	0.128094	0.145563	0	54.19705	0.05233848	0.123367	0.455592	0.987916	2.43313	0.035601	0.121796	0.0639072	0.665885	0.0463837	0.0664264	0.1888974	0.7705931
3200	-141.8051	-119.0674	-22.7377	30.30204	0.2531211	0.0562077	0.312872	0.120584	0.175197	0.251805	0.156468	0.0776605	0.0432674	0.131098	0.34344	0.1672293	0.003473446	0.00325286	0.0420233	0.0217314	0.0798812	0.0288806	0.0631971	0.103453	0.094485	0.1144	0.0966493	0.00702734	0.136906	0.103139	0.0988681	0.00610594	0.06976354	0	70.99248	0.04020871	0.00226042	0.068953	0.508021	3.42077	0.0894405	0.177124	0.055192	0.569935	0.0588026	0.0495065	0.07323698	0.9525725
3300	-140.4652	-119.4968	-20.96841	5.91715	0.788918	0.138677	0.59739	0.0306144	0.451288	0.0565547	0.0405221	0.0598009	0.401308	0.0720242	0.251506	0.138659	0.06248554	0.0355818	0.0775216	0.232655	0.0330503	0.023965	0.0182224	0.0654655	0.014999	0.0367535	0.145401	0.0455197	0.160685	0.0315774	0.0194121	0.0591908	0.1168149	0	58.83736	0.09808847	0.0931985	0.402634	0.953836	2.55033	0.0709319	0.134786	0.0676265	0.504623	0.113966	0.108067	0.1793005	0.6515038
3400	-148.1351	-125.1366	-22.9985	12.54403	0.3989433	0.0367022	0.0815849	0.0502842	0.859258	0.420669	0.49738	0.0455186	0.104164	0.526281	0.106766	0.2463016	-0.01147837	0.0815356	0.0153371	0.106941	0.0243919	0.109115	0.00624661	0.0367067	0.0207459	0.120301	0.000337571	0.277008	0.128861	0.0234162	0.0239714	0.0250853	0.1056383	0	51.66297	0.08344819	0.0165622	0.180966	0.730135	3.07234	0.06658	0.20674	0.179587	0.382454	0.0745895	0.0900495	0.09415988	1.121903
3500	-143.4074	-122.0014	-21.40607	14.67991	0.4602409	0.0327444	0.242501	0.0206394	0.185476	0.085681	0.24587	0.341352	0.48206	0.0517153	0.213961	0.2062336	0.03610466	0.192558	0.018805	0.0526622	0.0978415	0.0734335	0.099403	0.0118589	0.0261988	0.0483356	0.147785	0.00376726	0.0520984	0.0702059	0.0669373	0.0381092	0.2049111	0	50.86419	0.05094767	0.0262771	0.22517	0.789035	2.95952	0.0970154	0.152993	0.0728104	0.596582	0.017646	0.0629535	0.2410158	0.8501979
3600	-134.8206	-119.4419	-15.37869	11.17217	0.4001081	0.0461747	0.0167276	0.107025	0.0616025	0.0309855	0.0728866	0.202894	0.10458	0.106527	0.261553	0.1519769	-0.05548371	0.010729	0.0407088	0.156294	0.0263864	0.00638582	0.00388045	0.0808833	0.126401	0.00868764	0.298721	0.0296324	0.0832304	0.0400159	0.0151527	0.0728916	0.1763534	0	64.32488	0.07674777	0.01673	0.181837	0.731398	3.07004	0.0657671	0.132527	0.0787375	0.57793	0.0363605	0.108678	0.1208697	1.459037
3700	-129.0058	-119.3619	-9.643926	11.96326	1.525016	0.0635598	0.0937417	0.040586	0.103472	0.0870052	0.00137676	0.0114202	0.101095	0.104156	0.0178475	0.07557505	0.02157167	0.0217044	0.0245967	0.101915	0.0747882	0.000549445	0.0922117	0.132243	0.146749	0.00805605	0.0519325	0.189916	0.0842728	0.00206886	0.0569267	0.0120697	0.06159463	0	50.45058	0.06854381	0.229161	0.592668	1.05186	2.12631	0.108617	0.149397	0.0821509	0.492068	0.0780846	0.0896829	0.08316631	0.74062
3800	-141.5515	-119.1166	-22.4349	24.12452	0.3000291	0.126222	0.570869	0.0283215	0.13264	0.215857	0.0276019	0.00649984	0.452036	0.0659527	0.642112	0.1251956	-0.01651915	0.0392008	0.00852486	0.0939567	0.06567	0.0812653	0.0263996	0.0428242	0.00218288	0.0372652	0.115816	0.0480508	0.0449057	0.00943736	0.277887	0.106613	0.1775295	0	54.37824	0.01495632	0.00529767	0.104518	0.595852	3.29433	0.112905	0.190888	0.0529091	0.544395	0.051506	0.0473972	0.1610103	1.102597
3900	-128.5873	-119.667	-8.920306	19.82104	3.507007	0.0212597	0.0234822	0.0375654	0.0825188	0.0915802	0.0594722	0.101135	0.0151324	0.00418975	0.0637603	0.05556188	-0.03351978	0.177996	0.0641263	0.153362	0.00765028	0.0643032	0.105905	0.0972452	0.0141646	0.017404	0.0971168	0.00828983	0.0622057	0.0968169	0.0291875	0.00422616	0.1764886	0	57.45233	0.07329512	0.425043	0.756227	1.08409	1.73464	0.0868562	0.131768	0.110913	0.496972	0.0907705	0.0827206	0.1429689	1.234455
4000	-132.4686	-121.1956	-11.27299	11.10556	3.323798	0.0474992	0.114295	0.109455	0.00807356	0.148303	0.0121519	0.0394446	0.00477913	0.00866291	0.139664	0.04756013	0.04410973	0.0419167	0.0543707	0.0775209	0.0586738	0.0390364	0.0403818	0.0396455	0.036264	0.0295853	0.118372	0.10159	0.0153455	0.0595143	0.0213154	0.266467	0.1016204	0	54.34388	0.06662638	0.412858	0.748014	1.08371	1.75542	0.066017	0.184322	0.040849	0.524385	0.0484892	0.135938	0.1457302	0.6973191
4100	-134.0925	-122.7016	-11.39091	6.588117	1.279357	0.0423708	0.0856383	0.287616	0.0928182	0.126709	0.00425869	0.206712	0.00657661	0.210109	0.0807865	0.09733783	-0.04261601	0.0989556	0.0170945	0.104517	0.195593	0.0157735	0.105802	0.0445562	0.0476016	0.00878002	0.0368346	0.0433563	0.0287873	0.0206557	0.0729188	0.158774	0.2302598	0	61.26715	0.05021752	0.18914	0.547174	1.03433	2.22936	0.147799	0.226741	0.0650299	0.445908	0.0229843	0.0915377	0.1876438	1.227111
4200	-130.9959	-124.4021	-6.593814	8.539283	0.3979702	0.107062	0.0328868	0.00534933	0.0295057	0.126882	0.00699514	0.0108949	0.018927	0.0783989	0.159812	0.07730206	-0.02459204	0.00156366	0.00748712	0.114771	0.135617	0.104499	0.0087107	0.252558	0.0352008	0.0100576	0.0801706	0.0247639	0.00367485	0.0146494	0.181569	0.0247069	0.1932752	0	52.49917	0.06553629	0.0164227	0.180238	0.729075	3.07426	0.0651431	0.181069	0.120249	0.450288	0.0318646	0.151387	0.1686831	1.145788
4300	-139.7426	-124.8975	-14.84504	21.64486	0.1560331	0.00177222	0.199722	0.00422	0.0439917	0.0480878	0.370521	0.342666	0.052498	0.130487	0.0100124	0.1054242	0.06780796	0.0409399	0.0183317	0.0158641	0.00571775	0.038078	0.0736832	0.0894888	0.170723	0.00225479	0.0536518	0.28534	0.00907705	0.0059293	0.0990836	0.0918374	0.04961276	0	56.11442	0.07676543	7.5809e-05	0.0128515	0.259939	3.72713	0.0723142	0.180085	0.0563678	0.593672	0.0658045	0.0317567	0.1174207	0.4225213
4400	-148.3588	-120.2733	-28.0855	27.75772	0.19401	0.216101	0.391295	0.128425	0.449976	0.206112	0.0397054	0.34705	0.384772	0.328071	0.250275	0.1970712	0.02173579	0.0943596	0.0985223	0.0761901	0.0479842	0.00827061	0.0154669	0.0517732	0.149198	0.132932	0.182943	0.0783022	0.0171451	0.00321754	0.0369303	0.00676524	0.1989491	0	55.5212	0.009338578	0.000429208	0.0303929	0.367845	3.60133	0.0638714	0.274203	0.0906918	0.489126	0.0196791	0.062429	0.2206849	0.9015076
4500	-134.5385	-118.1066	-16.43194	4.441102	1.116981	0.00961969	0.149011	0.214933	0.0457621	0.194921	0.347067	0.00606759	0.886775	0.035084	0.0933383	0.1495	-0.05753595	0.189346	0.0020924	0.198254	0.0927077	0.0366675	0.00994571	0.0426192	0.0535685	0.00532564	0.0838523	0.0464961	0.100882	0.0483852	0.00911143	0.0807464	0.1768596	0	51.84328	0.1614328	0.159686	0.509295	1.01697	2.31405	0.0572571	0.169933	0.0435885	0.619629	0.0384491	0.0711431	0.1193236	1.482184
4600	-122.3408	-117.6751	-4.665716	17.10534	0.3304707	0.0560694	0.066693	0.0130735	0.0388762	0.00640194	0.0122277	0.0154383	0.0472006	0.0394441	0.109555	0.07098545	0.05128807	0.0323785	0.206982	0.105566	0.0907362	0.0296905	0.0754343	0.0657259	0.011871	0.107647	0.142687	0.00382926	0.011556	0.0622127	0.0173567	0.0363267	0.06054347	0	52.68168	0.05773538	0.00808956	0.128313	0.643599	3.22	0.0951183	0.190792	0.0771898	0.485325	0.0382805	0.113294	0.1118315	0.541381
4700	-144.054	-119.7617	-24.29224	23.19425	0.3692564	0.0539436	0.143321	0.625748	0.43667	0.0544484	0.0364502	0.302126	0.321623	0.166356	0.00577748	0.2375327	-0.08386288	0.0577251	0.030797	0.0437609	0.0715568	0.044511	0.0744084	0.130257	0.0354108	0.0221849	0.218674	0.0317271	0.0369934	0.0341064	0.0596578	0.108229	0.1755292	0	52.88331	0.0150427	0.0125404	0.158446	0.695748	3.13327	0.0595152	0.221108	0.0765442	0.495008	0.0379499	0.109875	0.09166634	1.914871
4800	-132.3183	-119.6777	-12.64056	9.193933	1.462239	0.006027	0.19593	0.147609	0.0242788	0.075538	0.0585772	0.0718882	0.0566097	0.00855667	0.0811103	0.0584397	0.01932716	0.131652	0.0973493	0.0679705	0.0398749	0.0654273	0.0115291	0.212765	0.0346486	0.0397944	0.0976568	0.0377415	0.111166	0.0172959	0.00243624	0.0326924	0.4807226	0	58.13639	0.03091638	0.21943	0.582148	1.04812	2.1503	0.106438	0.183457	0.0877084	0.401082	0.0631367	0.158178	0.5000498	0.9613495
