Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-819.8944	-501.9929	-317.9015	35.03762	3.212339	0.03498838	0.01793736	0.0379802	0.0272176	0.0191462	0.00856009	0.0208523	0.0394151	0.0773088	0.0228329	0.0090149	0.114548	0.271004	0.0131532	0.192283	0.135249	0.0114342	0.6004219	20	56.04904	0.08667282	0.40505	0.742646	1.08338	1.76892	0.0620333	0.330676	0.120433	0.191698	0.116664	0.178495	0.6183592	0.970992
100	-817.1441	-503.6293	-313.5149	32.54	5.444161	0.03174226	-0.01280218	0.139448	0.0141302	0.125698	0.052776	0.0359451	0.0384053	0.148342	0.0385092	0.0199069	0.0182931	0.19416	0.00391265	0.111353	0.04958	0.00954034	0.715924	22	50.63744	0.0801472	0.519541	0.81388	1.08245	1.58412	0.0372185	0.24742	0.165244	0.140168	0.146728	0.263221	0.7031218	1.018208
200	-814.7839	-499.196	-315.5879	43.22293	3.899693	0.03387206	0.0285387	0.138835	0.0675094	0.0109545	0.0655496	0.00918678	0.0430198	0.0700416	0.0581584	0.00534899	0.0315762	0.299739	0.0028487	0.0597095	0.107088	0.0304334	0.6441872	20	52.82287	0.08524479	0.448766	0.771667	1.0844	1.69516	0.0336839	0.212095	0.0945063	0.274604	0.188386	0.196725	0.6727259	0.9575775
300	-831.6519	-517.6759	-313.9759	25.58978	4.750588	0.0354777	0.05680231	0.0740636	0.0309693	0.0756735	0.00493296	0.0172018	0.0455918	0.0473272	0.0289107	0.00345911	0.108303	0.072104	0.00652436	0.360664	0.0858154	0.0384587	0.5480886	22	51.2472	0.1027205	0.491377	0.797728	1.08371	1.62719	0.0275766	0.29244	0.0996117	0.198074	0.152937	0.229361	0.6048909	0.906095
400	-841.1221	-502.6198	-338.5023	45.48728	6.458566	0.03215899	-0.08861011	0.0799669	0.113685	0.226519	0.0407502	0.0384976	0.0347362	0.0624019	0.0238589	0.0142776	0.033797	0.113155	0.00560253	0.0990842	0.108179	0.00548978	0.6168406	23	60.42879	0.06881149	0.553298	0.832219	1.08021	1.53427	0.0358984	0.313429	0.135654	0.200096	0.155082	0.159841	0.5282305	1.167749
500	-845.2181	-499.3244	-345.8936	43.20117	5.607976	0.03086231	-0.0466884	0.055905	0.00434297	0.0515084	0.0765054	0.00795549	0.0487102	0.10246	0.0233106	0.0184952	0.00771248	0.172668	0.00373396	0.167809	0.220481	0.0384018	0.6257408	19	50.60018	0.07102404	0.525524	0.817209	1.08211	1.57515	0.0545454	0.295076	0.0963171	0.173634	0.153714	0.226714	0.5790524	1.080629
600	-834.1015	-509.9192	-324.1823	41.95615	3.452828	0.04135404	0.005918714	0.0901441	0.00882079	0.0558002	0.0624797	0.108836	0.0334107	0.0999338	0.0533324	0.0281107	0.0314309	0.165026	0.0162845	0.136529	0.0987923	0.0110686	0.5725806	21	50.13787	0.09759347	0.421519	0.753872	1.08399	1.74062	0.0267551	0.368067	0.130913	0.222679	0.100969	0.150616	0.5784993	0.9897688
700	-820.2032	-492.6153	-327.5879	44.40628	5.26677	0.03413276	0.02267284	0.0894711	0.0196234	0.0458393	0.0447223	0.024775	0.0072959	0.124923	0.0546082	0.014557	0.0490905	0.255591	0.0117183	0.0800372	0.142064	0.0356837	0.5417059	22	53.81749	0.06350839	0.512794	0.810084	1.08281	1.59431	0.0304374	0.261302	0.13682	0.213911	0.160204	0.197326	0.5643787	0.9598269
800	-838.0092	-507.703	-330.3062	35.13097	3.536945	0.0384336	0.09184238	0.0541018	0.0137126	0.0165565	0.0108831	0.00221097	0.00584037	0.0621689	0.039282	0.000946245	0.11293	0.258083	0.0285464	0.270031	0.114436	0.0102697	0.8409467	17	50.19147	0.04995785	0.426962	0.757502	1.08413	1.7314	0.0714079	0.332442	0.0823187	0.175884	0.157301	0.180646	0.9327891	0.90154
900	-816.988	-499.3174	-317.6706	41.16157	1.978594	0.03858096	-0.02062648	0.0827624	0.0321086	0.0209372	0.0124218	0.0158224	0.0313892	0.206546	0.0336428	0.0121544	0.123135	0.165387	0.00738441	0.0825234	0.172342	0.0014436	0.6048547	23	50.75125	0.09805119	0.290706	0.652718	1.06944	1.98713	0.0679173	0.213346	0.0709343	0.187246	0.289546	0.17101	0.5842282	1.035306
