Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
718	0	-584.5274	-497.8792	-86.64824	27.32258	4.828995	0.0115038	0.386138	0.211216	0.121993	0.0433237	0.199384	0.158179	0.0653761	0.117494	0.120402	0.081712	0.16937	0.180917	0.0297637	0.119976	0.396327	0.0609137	0.144698	0.0423036	0.0914512	0.202536	0.159662	0.128475	0.302931	0.035259	0.681242	0.331027	0.0740627	0.0403511	0.0904436	0.116819	0.730232	0.210737	0.0463675	0.260384	0.142522	0.0682105	0.0491969	0.1595082	0.01525626	0.0300568	0.0878178	0.0729224	0.00498798	0.0353783	0.00902472	0.020188	0.0186705	0.0687952	0.034846	0.436019	0.0600693	0.0973753	0.00783462	0.0160142	0.2737931	4	68.11959	0.03795205	0.494816	0.799744	1.08359	1.62185	0.148964	0.125177	0.0704491	0.241559	0.107325	0.306526	0.2890494	0.9472192
719	0	-565.0283	-497.0153	-68.01298	39.12167	2.954344	0.000123013	0.242132	0.00813563	0.202345	0.281123	0.100785	0.140204	0.0170672	0.0261835	0.0812851	0.0453774	0.0646254	0.0363005	0.0135264	0.0295865	0.100276	0.402345	0.45815	0.0202758	0.202312	0.189865	0.123998	0.043275	0.0231872	0.0134662	0.336282	0.00790349	0.286851	0.0425277	0.0408923	0.124852	0.0367036	0.153178	0.0543657	0.107633	0.166602	0.0474805	0.137333	0.09600659	0.08451642	0.157201	0.188844	0.0361915	0.00834152	0.147657	0.0244384	0.0125367	0.00873307	0.00050176	0.016813	0.213978	0.0530272	0.0701759	0.0508518	0.0107098	0.2178501	4	50.73308	0.06007465	0.385699	0.728968	1.08228	1.80305	0.130984	0.125723	0.0948202	0.329254	0.144005	0.175213	0.3023665	0.7204835
720	0	-595.7998	-506.4331	-89.36669	37.20585	2.587238	0.0189385	0.139312	0.11033	0.201283	0.277953	0.0640992	0.221369	0.303569	0.0445236	0.00718672	0.035726	0.202232	0.0922602	0.0243811	0.168924	0.174746	0.00134739	0.184108	0.215782	0.438421	0.246799	0.0902858	0.312418	0.187632	0.018427	0.268088	0.0504288	0.439982	0.0758437	0.198295	0.378317	0.0475782	0.0742242	0.0445152	0.037809	0.360771	0.078772	0.359428	0.1268288	0.009471738	0.0598371	0.0807214	0.125217	0.0504718	0.0945413	0.108439	0.0193139	0.0306817	0.00338485	0.0198166	0.116924	0.142758	0.106112	0.0217256	0.0200563	0.5173923	5	54.55006	0.03544934	0.354575	0.705769	1.07955	1.8601	0.117951	0.11547	0.122364	0.283927	0.128084	0.232204	0.5268641	0.9820224
721	0	-570.8296	-500.9179	-69.91175	23.04213	4.210235	0.177354	0.089325	0.104376	0.229888	0.00546436	0.0420329	0.06233	0.0859338	0.0998597	0.0255359	0.014328	0.0133346	0.0302449	0.150734	0.0540337	0.202443	0.0270312	0.00262168	0.0482106	0.0194223	0.0637167	0.0610133	0.00194565	0.235452	0.073679	0.0885016	0.00543777	0.100542	0.0737203	0.0237448	0.036383	0.138582	0.0522564	0.000979945	0.0135778	0.00996731	0.234897	0.510577	0.1282628	-0.02217767	0.053845	0.0656208	0.0568724	0.0311671	0.0824159	0.109464	0.047967	0.0410659	0.0295353	0.0622038	0.290209	0.0078423	0.0729628	0.0476705	0.00115806	0.2585706	1	55.32727	0.04421665	0.465551	0.782179	1.08431	1.66796	0.137332	0.108956	0.104758	0.256791	0.126957	0.265207	0.2363929	1.093817
722	0	-575.6726	-492.5774	-83.09519	38.59646	2.49207	0.020434	0.94941	0.0866438	0.16927	0.112978	0.043067	0.322787	0.0310027	0.0839211	0.02149	0.422161	0.135189	0.0513383	0.0113056	0.827016	0.168482	0.0279414	0.230286	0.121062	0.102819	0.207791	0.0506394	0.0371936	0.509041	0.0492125	0.655771	0.0771615	0.0605043	0.0884222	0.440621	0.0142781	0.144674	0.611975	0.115194	0.0324947	0.112102	0.455685	0.00381346	0.1841355	0.02979096	0.098629	0.0427433	0.0915836	0.0340385	0.158051	0.00486762	0.00612212	0.0356713	0.0212074	0.0332211	0.252297	0.067283	0.119434	0.0274159	0.00743539	0.1612819	5	52.6296	0.05788278	0.345704	0.698863	1.07854	1.8769	0.11247	0.11142	0.109651	0.259869	0.155876	0.250714	0.1910729	0.8440859
723	0	-576.5803	-505.2758	-71.30455	34.65969	3.495875	0.0211258	0.0994724	0.00545023	0.149309	0.0810098	0.0655532	0.125819	0.0268093	0.0362061	0.0347535	0.310597	0.141472	0.15591	0.0133337	0.0563794	0.0791087	0.0562103	0.401078	0.01502	0.0614411	0.00294623	0.148533	0.0215111	0.0433745	0.107508	0.0334372	0.10109	0.146934	0.0956822	0.0682244	0.0004744	0.0814446	0.0238775	0.0834752	0.132888	0.169645	0.0466137	0.179369	0.1091643	-0.04055745	0.0380318	0.139709	0.0726768	0.0319681	0.0277442	0.0868019	0.0044824	0.0517515	0.0746606	0.169708	0.10252	0.0517585	0.083094	0.0500166	0.0150758	0.2293398	2	64.76073	0.04605073	0.424324	0.755748	1.08407	1.73586	0.0952213	0.0952226	0.0568786	0.371876	0.14453	0.236272	0.1887824	1.214837
724	0	-582.6977	-496.6747	-86.02305	24.02996	4.302893	0.0225786	0.309378	0.440637	0.412367	0.0407791	0.0741956	0.0154239	0.995587	0.0477213	0.0814568	0.132192	0.159493	0.0413606	0.0516965	0.0377477	0.364395	0.103764	0.518027	0.398896	0.0901203	0.0219768	0.391433	0.16138	0.00316667	0.00332325	0.00522064	0.104421	0.251542	0.134884	0.0148945	0.069691	0.0440427	0.381642	0.694514	0.326416	0.196329	0.412981	0.0395378	0.1814594	-0.02510703	0.0577088	0.087166	0.0612932	0.00335835	0.0998661	0.0866345	0.0332121	0.00122643	0.0302622	0.0242236	0.226883	0.0928648	0.146112	0.0268506	0.0223389	0.3003892	5	60.17523	0.04250997	0.470265	0.785073	1.08424	1.66042	0.100282	0.108925	0.120913	0.292435	0.134201	0.243244	0.2752821	1.091205
725	0	-563.955	-487.9401	-76.01491	28.58608	4.721528	0.191026	0.0446428	0.307222	0.05899	0.618471	0.125942	0.0138806	0.198976	0.00511818	0.0472277	0.0346338	0.00271413	0.0288445	0.0874906	0.0525968	0.27905	0.0130011	0.0291169	0.208422	0.015238	0.0211154	0.428561	0.0789587	0.667989	0.00975223	0.081822	0.105239	0.0238329	0.453329	0.0288034	0.0798315	0.127312	0.00284736	0.0237729	0.134101	0.126874	0.73072	0.042799	0.1299402	-0.02429911	0.0351518	0.0374414	0.0830493	0.00485669	0.137932	0.0119888	0.00386056	0.00259431	0.0536572	0.12916	0.276123	0.0293428	0.100974	0.0705929	0.0232752	0.1942792	5	51.94326	0.06345276	0.490084	0.796967	1.08375	1.6292	0.11798	0.147513	0.107508	0.288189	0.100216	0.238593	0.1699801	1.142953
726	0	-576.9544	-488.8208	-88.13367	42.64218	4.052278	0.137009	0.185629	0.25801	0.0477482	0.00891036	0.425295	0.396589	0.137277	0.0521625	0.0573891	0.0257802	0.0112873	0.0856269	0.0383635	0.259062	0.313539	0.0391516	0.0386767	0.205949	0.01534	0.226121	0.477974	0.0974861	0.100324	0.0987388	0.0226262	0.357172	0.376777	0.0549822	0.00747085	0.116704	0.0892969	0.0382669	0.295459	0.106416	0.218992	0.530437	0.335874	0.1468837	0.01224347	0.123929	0.0416696	0.0820028	0.0168912	0.0901879	0.0151833	0.0070384	0.042463	0.0233942	0.0127252	0.370861	0.0421066	0.10003	0.0158716	0.0156462	0.3435452	3	50.09562	0.03094469	0.457211	0.776998	1.08439	1.6814	0.100476	0.0907106	0.101243	0.333293	0.18226	0.192018	0.3557887	0.9655878
727	0	-589.3541	-495.0205	-94.33353	25.23966	3.919904	0.00416093	0.646769	0.613451	0.146482	0.160879	0.0191059	0.0966452	0.0703486	0.058347	0.513471	0.00835904	0.475461	0.0320512	0.0402338	0.262461	0.411265	0.0663814	0.235495	0.174145	0.142995	0.14342	0.378378	0.187623	0.254704	0.0245551	0.09967	0.261555	0.0948786	0.325178	0.239237	0.493799	0.0110233	0.018779	0.808858	0.0536308	0.0568422	0.861555	0.0565154	0.1990678	0.02572239	0.0298793	0.0350608	0.0926071	0.00642426	0.0585563	0.143077	0.00326738	0.012731	0.0651479	0.0210452	0.369485	0.0548354	0.0825937	0.0212333	0.00405651	0.2392647	3	52.5297	0.06346915	0.449907	0.772393	1.08441	1.69329	0.110432	0.125766	0.093259	0.346366	0.110249	0.213928	0.2649871	0.9029296
728	0	-561.2774	-498.1211	-63.15635	24.02861	3.372751	0.000450048	0.011764	0.0109511	0.107377	0.0575085	0.137045	0.0384187	0.00454243	0.0966853	0.110386	0.0784281	0.390156	0.0712099	0.0212453	0.0130825	0.0711068	0.0255679	0.31518	0.217458	0.237523	0.0790021	0.0780527	0.0928504	0.0246651	0.0476112	0.0438713	0.0500361	0.0859852	0.050792	0.0526708	0.12825	0.257149	0.0588791	0.193465	0.297543	0.0367689	0.071456	0.351949	0.1541051	-0.01527139	0.0461914	0.0293016	0.0912178	0.00519462	0.189798	0.0353821	0.0340305	0.00609737	0.0650165	0.0157665	0.210464	0.0802338	0.118893	0.0648023	0.00761064	0.2897179	5	50.15433	0.05400839	0.41619	0.75028	1.08383	1.7497	0.0943812	0.144668	0.103713	0.350898	0.158693	0.147646	0.2744465	1.055644
729	0	-569.7984	-500.1067	-69.69174	17.88808	4.003968	0.00447885	0.0300766	0.0105277	0.485031	0.229219	0.123854	0.0710353	0.00228103	0.0364393	0.266616	0.101652	0.0382907	0.057126	0.016893	0.0631839	0.0581356	0.0114497	0.124305	0.103033	0.0492518	0.135982	0.21441	0.036687	0.0113345	0.0449503	0.0723973	0.0331139	0.00873548	0.483713	0.056981	0.133218	0.22704	0.0782732	0.336253	0.196516	0.105492	0.125867	0.0591059	0.09703582	-0.03655752	0.0510465	0.113434	0.106755	0.0104576	0.0326116	0.025492	0.0431462	0.0593921	0.0184576	0.0238415	0.296272	0.0847848	0.0743576	0.0483335	0.0116167	0.3832691	3	52.42419	0.04694705	0.45458	0.775346	1.0844	1.68567	0.136247	0.113456	0.0867313	0.288472	0.132711	0.242384	0.3467116	1.105441
730	0	-573.6192	-490.9855	-82.6337	27.58165	2.415401	0.00469256	0.114253	0.0881656	0.551224	0.275422	0.101128	0.379195	0.236383	0.0431761	0.0195737	0.139761	0.597413	0.0619462	0.0498553	0.125762	0.0257352	0.346107	0.25618	0.0328087	0.0346107	0.317949	0.448965	0.150981	0.00157438	0.668303	0.414238	0.048792	0.310847	0.00201538	0.0473033	0.230659	0.187011	0.0924858	0.0248588	0.318802	0.175349	0.131812	0.033451	0.1754804	-0.01781937	0.107175	0.0455686	0.0770031	0.00413275	0.1618	0.0810441	0.00356362	0.00210521	0.0209555	0.00944379	0.32493	0.0655463	0.0790605	0.0135378	0.00413356	0.3900639	4	51.88723	0.03867881	0.338286	0.692983	1.0776	1.89113	0.0944337	0.0958184	0.0884871	0.346595	0.161302	0.213364	0.3722446	1.04787
731	0	-575.8694	-503.4882	-72.38124	40.39261	2.919117	0.030372	0.000497247	0.122619	0.110658	0.00507671	0.00253995	0.12867	0.0648361	0.0322885	0.0308089	0.00874861	0.174497	0.0265975	0.0172741	0.0641937	0.175443	0.0702548	0.118551	0.0977372	0.413943	0.160918	0.0797416	0.0805645	0.197587	0.00283924	0.162433	0.0274055	0.193764	0.0134698	0.0636641	0.233736	0.268429	0.0348291	0.0736773	0.0420463	0.158126	0.154757	0.0654484	0.1317743	-0.004880551	0.0998827	0.00738587	0.022431	0.0327635	0.282719	0.0171877	0.00649505	0.0232416	0.0632104	0.0487616	0.243249	0.0484782	0.0428153	0.0320218	0.0293579	0.2551989	3	50.89468	0.03128579	0.382906	0.726949	1.08209	1.80806	0.101086	0.0713416	0.0907565	0.388172	0.182776	0.165868	0.2503183	1.019497
732	0	-590.0171	-504.7971	-85.22003	31.29152	2.312286	0.00689261	0.137846	0.246168	0.609179	0.0685353	0.123649	0.014719	0.865088	0.47027	0.0980318	0.0224658	0.0059328	0.13767	0.163583	0.327227	0.502596	0.180093	0.00206474	0.138267	0.0338211	0.0744551	0.0160026	0.213525	0.139766	0.0302275	0.0339377	0.131334	0.0569743	0.0442314	0.00911743	0.295814	0.225069	0.157936	0.150709	0.291753	0.00888795	0.437687	0.0366313	0.1257669	0.02432258	0.0270682	0.0366282	0.0415056	0.025393	0.0413606	0.0295211	0.0105547	0.0120586	0.032395	0.163017	0.513001	0.0269985	0.00771052	0.0244273	0.00836045	0.3847502	4	51.89314	0.0392538	0.327905	0.684583	1.07615	1.91136	0.179654	0.131157	0.053354	0.265028	0.134006	0.236801	0.4090728	0.9405422
733	0	-564.3304	-497.5914	-66.739	28.59524	2.865228	0.493954	0.00480977	0.108712	0.094221	0.120194	0.163985	0.0821084	0.00972577	0.066643	0.0329778	0.058842	0.0168179	0.0829514	0.145764	0.0563963	0.319994	0.239876	0.0787029	0.054793	0.064514	0.175369	0.178797	0.118953	0.17638	0.0360589	0.163009	0.141038	0.0949172	3.00345e-05	0.290098	0.029035	0.365795	0.0429621	0.0152874	0.0364373	0.0510146	0.223398	0.0198628	0.1062702	-0.00711365	0.106628	0.0873439	0.0902178	0.063945	0.0316303	0.0682513	0.00501388	0.00849421	0.0255054	0.038065	0.298881	0.0563943	0.0739099	0.0442647	0.00145592	0.1854268	5	59.81649	0.06469834	0.378559	0.723782	1.08176	1.81589	0.119633	0.161772	0.0844267	0.291251	0.102589	0.240327	0.1783132	1.039894
734	0	-571.1805	-497.7452	-73.43531	24.67521	3.203649	0.00260964	0.318016	0.216729	0.513537	0.0304536	0.0692116	0.110781	0.243211	0.0519879	0.130851	0.0165583	0.0443275	0.0699612	0.0305729	0.0936926	0.0654272	0.0294131	0.164638	0.129838	0.0177113	0.1259	0.287297	0.0737994	0.203343	0.258968	0.00274629	0.0966301	0.0216597	0.0263731	0.0252066	0.315614	0.010858	0.0690262	0.399211	0.0841801	0.0266446	0.0146531	0.179649	0.1204114	0.01046189	0.10325	0.0683498	0.100187	0.00654394	0.0452104	0.03487	0.046275	0.00230209	0.0730874	0.0418084	0.235778	0.0546696	0.113824	0.0546425	0.0192028	0.2625588	3	63.48518	0.04254054	0.404428	0.742215	1.08335	1.77001	0.12376	0.0811053	0.102633	0.314702	0.123955	0.253844	0.2730207	0.961681
735	0	-576.9661	-499.4673	-77.49879	44.36982	6.147794	0.00998179	0.0593956	0.0322495	0.199535	0.0062024	0.0240926	0.304712	0.0420114	0.04232	0.321911	0.0259976	0.0510095	0.0683628	0.202564	0.252683	0.0617594	0.0663748	0.223481	0.166676	0.104441	0.302669	0.0992296	0.239082	0.200337	0.0827812	0.44717	0.0311428	0.230023	0.0317332	0.13448	0.116052	0.0846282	0.0730841	0.0512317	0.126276	0.0159214	0.146823	0.0214832	0.1476729	-0.01890089	0.0401382	0.0903072	0.054633	0.0282088	0.0768599	0.112985	0.00924586	0.000648436	0.00722271	0.100533	0.272463	0.111497	0.040529	0.022672	0.0320579	0.3033342	6	56.7794	0.04310507	0.543737	0.827133	1.08093	1.5482	0.0679337	0.195795	0.086356	0.311799	0.146201	0.191915	0.2844333	1.066451
736	0	-581.9271	-508.8828	-73.04439	23.83392	4.268084	0.0716725	0.107071	0.0563729	0.110424	0.0289417	0.283728	0.183058	0.0247091	0.105142	0.0511916	0.0180279	0.0345901	0.261205	0.306395	0.272381	0.160314	0.160294	0.0359385	0.0680201	0.098888	0.126345	0.0367537	0.13531	0.00269745	0.00622172	0.0870865	0.037158	0.119204	0.158705	0.0865971	0.0937837	0.320241	0.279482	0.0555751	0.0822513	0.0754177	0.119961	0.0800278	0.1190811	-0.0215148	0.0426943	0.168363	0.0715326	0.00290418	0.124693	0.0098386	0.0708871	0.0487239	0.0184863	0.0844797	0.136042	0.0110957	0.148877	0.0607183	0.000663752	0.3105708	3	50.44399	0.04969714	0.468509	0.783998	1.08427	1.66322	0.141306	0.105758	0.148704	0.292727	0.131445	0.18006	0.289056	1.074431
737	0	-599.1681	-499.5599	-99.60818	43.25807	3.254105	0.000157724	0.087965	0.0595353	0.240643	0.051113	0.170796	0.345359	0.607559	0.106662	0.255341	0.178868	0.259967	0.183095	0.0279128	0.0975007	0.302545	0.147123	1.13271	0.603341	0.569673	0.433861	0.238012	0.0126992	0.116913	0.0424862	0.264774	0.9997	0.246629	0.142479	0.660465	0.0158504	0.113822	0.0765328	0.0825785	0.0300458	0.154839	0.585331	0.0957735	0.2794178	0.02121805	0.0916468	0.239176	0.143682	0.00585062	0.0378455	0.038708	0.00578828	0.0381175	0.0256392	0.0468835	0.102712	0.0961082	0.0841719	0.043453	0.000217668	0.4112354	5	50.94059	0.0260508	0.408012	0.744693	1.08351	1.76378	0.122675	0.121983	0.107816	0.318677	0.178853	0.149996	0.4324534	0.9509356
738	0	-590.5528	-509.9701	-80.58265	31.02441	7.8339	0.0071995	0.648404	0.0482187	0.284033	0.0714267	0.149875	0.193311	0.0248913	0.0135323	0.159206	0.130328	0.293013	0.0130079	0.045743	0.279142	0.0723723	0.0703906	0.451193	0.00172559	0.0579522	0.129658	0.142619	0.163322	0.0906702	0.241559	0.208999	0.540173	0.00716563	0.0717519	0.11655	0.245627	0.00978784	0.0813165	0.0390722	0.0121019	0.222818	0.0231594	0.369798	0.1497475	-0.006065083	0.081092	0.107948	0.178319	0.0361096	0.199744	0.0604353	0.00652332	0.0176787	0.0164305	0.112027	0.0258214	0.0148926	0.0458401	0.0289245	0.0682138	0.282237	4	50.37334	0.05546335	0.589284	0.850643	1.07702	1.48305	0.124292	0.10075	0.093465	0.423771	0.107052	0.15067	0.2761719	1.021961
739	0	-563.0878	-487.8384	-75.24943	24.31778	6.947497	0.00674588	0.580282	0.0854244	0.0713215	0.00478299	0.0710187	0.0796796	0.230617	0.0316476	0.279456	0.0435495	0.0916574	0.0769491	0.0209143	0.0260553	0.282605	0.0356788	0.211562	0.111147	0.0853578	0.0948239	0.873079	0.0153826	0.421333	0.326772	0.125212	0.0887453	0.019321	0.00345969	0.0826167	0.0457871	0.0506258	0.450149	0.0677538	0.0493758	0.012125	0.0360675	0.0847298	0.1084722	0.0283286	0.10519	0.117402	0.0393633	0.0145343	0.132718	0.0742502	0.00944573	0.000278244	0.0227305	0.0547644	0.290088	0.0129658	0.061088	0.0529478	0.0122339	0.3348417	5	53.59105	0.07430875	0.567172	0.839455	1.07908	1.5143	0.12703	0.114998	0.0810512	0.35421	0.163248	0.159462	0.3631703	0.9219964
740	0	-577.7577	-492.9767	-84.78103	37.97148	3.236203	0.00130416	0.0164414	0.0130574	0.125761	0.258447	0.108884	0.295949	0.0488335	0.0232626	0.0101994	0.19964	0.0468604	0.0147315	0.0130913	0.0370857	0.234157	0.00905111	1.19175	0.0143512	0.0884975	0.204158	0.0493581	0.00865653	0.203922	0.179051	0.0355618	0.113649	0.0643252	0.0644174	0.126159	0.10376	0.203298	0.0219541	0.267476	0.992397	0.0955553	0.0725597	0.1238	0.1348417	-0.03690966	0.100881	0.0591653	0.00917929	0.0122631	0.199879	0.0177228	0.0167123	0.00244134	0.0263024	0.00920674	0.252794	0.156249	0.0448043	0.0502374	0.0421623	0.2948129	3	51.18028	0.04144202	0.406748	0.743821	1.08346	1.76597	0.0854879	0.10825	0.121495	0.395096	0.13597	0.153701	0.2579032	1.143114
741	0	-576.8115	-498.0524	-78.75903	31.04609	2.191625	0.00659219	0.428359	0.0699536	0.0538341	0.159509	0.160484	0.205206	0.00743504	0.0720153	0.172808	0.0117896	0.136687	0.0131663	0.0396747	0.0961917	0.257523	0.0585046	0.0665361	0.189916	0.149647	0.533068	0.239565	0.250528	0.0268016	0.0888746	0.145612	0.281868	0.0469303	0.0636049	0.120069	0.0223326	0.0501937	0.0838207	0.41254	0.757894	0.157427	0.0914905	0.0248939	0.1836043	0.002131837	0.0376193	0.175776	0.0494525	0.00369022	0.0409123	0.0224685	0.00670109	0.00695921	0.0597366	0.0520071	0.237474	0.144746	0.132478	0.0271479	0.00283078	0.3580218	3	53.75899	0.03368108	0.315124	0.673957	1.07412	1.9368	0.167907	0.0648291	0.0757512	0.358754	0.109799	0.22296	0.3601537	0.9940808
742	0	-566.4978	-500.3679	-66.12989	36.19095	5.646286	0.0107326	0.170422	0.0216848	0.198186	0.100775	0.0395441	0.0283551	0.238308	0.02133	0.0127112	0.124785	0.09141	0.0823549	0.00878702	0.0288153	0.0926114	0.014836	0.102442	0.0520429	0.0677448	0.103048	0.056671	0.112107	0.0281202	0.00193534	0.131833	0.213222	0.0571057	0.0478063	0.0324341	0.185787	0.00966708	0.256777	0.00867039	0.174033	0.0696667	0.244592	0.0839611	0.07636062	-0.001245823	0.101007	0.103252	0.0765159	0.00618878	0.162928	0.00502605	0.0106761	0.00414659	0.0657448	0.0521204	0.119664	0.00524848	0.153062	0.123603	0.0108167	0.2884472	3	50.01688	0.05591524	0.526891	0.817965	1.08203	1.57311	0.136863	0.0863856	0.124661	0.313414	0.181606	0.15707	0.2872014	1.004338
743	0	-583.4195	-511.804	-71.6155	33.92414	3.417056	0.167774	0.125246	0.0644345	0.191991	0.0517194	0.0187947	0.0154895	0.0339791	0.394994	0.0992706	0.0113416	0.0206498	0.0599409	0.20224	0.11995	0.416094	0.188069	0.05333	0.0987012	0.122709	0.132049	0.0131815	0.0432154	0.0684047	0.0808758	0.0118342	0.0284464	0.265658	0.0146773	0.0283719	0.0826725	0.102652	0.11327	0.124513	0.023889	0.0390199	0.222005	0.240981	0.116464	0.01934457	0.0524839	0.0592041	0.0471695	0.0130773	0.157599	0.140834	0.00461436	0.00987291	0.00992823	0.0413368	0.169425	0.103712	0.109498	0.0327865	0.0484575	0.2894322	4	51.5075	0.04710351	0.419157	0.752285	1.08392	1.74464	0.101203	0.151316	0.0751883	0.352796	0.129255	0.190241	0.3087768	0.937351
744	0	-571.2051	-500.4533	-70.75185	27.63092	4.310706	0.138733	0.0710988	0.0171523	0.408791	0.00790756	0.0321285	0.10659	0.116013	0.00880254	0.143843	0.0109322	0.0103926	0.0513132	0.0638732	0.0759123	0.205755	0.00360658	0.0096475	0.078144	0.0958445	0.120469	0.092595	0.0483355	0.113873	0.0482892	0.0699253	0.205374	0.237568	0.00654681	0.0410133	0.160066	0.332145	0.251418	0.083066	0.0812417	0.0395842	0.181288	0.0921882	0.1276442	-0.05789437	0.0564442	0.163378	0.0835539	0.00311625	0.133253	0.0177133	0.00483338	0.0143043	0.0121964	0.0580178	0.162568	0.169867	0.0554768	0.0652163	6.22007e-05	0.3557585	4	50.97523	0.04363562	0.470657	0.785312	1.08424	1.65979	0.124587	0.0956231	0.0754207	0.296147	0.213348	0.194874	0.2978642	1.194365
745	0	-575.9427	-495.6592	-80.28353	30.22956	4.295326	0.0236658	0.0629193	0.0821638	0.141188	0.226614	0.225948	0.128612	0.0636818	0.0402447	0.242573	0.0439329	0.00176548	0.048018	0.199064	0.312056	0.105085	0.0277599	0.0225637	0.0275283	0.0531365	0.0256089	0.0251952	0.168575	0.090114	0.489728	0.0547005	0.0615899	0.266291	0.13394	0.0506631	0.110093	0.777545	0.0409789	0.177255	0.0531455	0.0545881	0.144343	0.0477284	0.1031464	0.04753834	0.0182597	0.287089	0.0349539	0.00292497	0.220909	0.0419642	0.000846262	0.00299086	0.0415388	0.0250347	0.192552	0.0493081	0.0305402	0.0252083	0.0258793	0.3832055	5	56.05091	0.02077716	0.469885	0.78484	1.08425	1.66102	0.082575	0.119543	0.104107	0.414522	0.125426	0.153827	0.4307439	0.8896366
746	0	-573.4965	-493.5785	-79.91802	49.00788	4.673499	0.00539466	0.196011	0.038333	0.329483	0.103745	0.0336203	0.00621563	0.0439154	0.0437199	0.30032	0.00340103	0.18383	0.0971727	0.0238298	0.184756	0.168222	0.244455	0.316828	0.00198455	0.187886	0.133926	0.0258987	0.287656	0.00174065	0.121259	0.0805552	0.0909142	0.157896	0.0657851	0.0112617	0.0684099	0.141431	0.00450561	0.0209419	0.212833	0.26617	0.289447	0.00965038	0.09919286	-0.03235293	0.0416248	0.220954	0.104693	0.0246627	0.0951357	0.128808	0.00256501	0.00230312	0.0104462	0.0334195	0.097502	0.175636	0.0353501	0.0205647	0.00633565	0.2108424	4	67.53945	0.04740348	0.487925	0.795692	1.08382	1.63256	0.0900575	0.105638	0.0704414	0.346618	0.191546	0.195699	0.1784895	1.18126
747	0	-577.4101	-492.0758	-85.33435	35.18655	4.564065	0.00526782	0.1473	0.0445246	0.362499	0.0942429	0.0179658	0.0105482	0.106519	0.0143098	0.126706	0.0138345	0.130514	0.0252374	0.00442772	0.049168	0.297364	0.0701612	0.184064	0.0430991	0.00584922	0.341316	0.274609	0.0837762	0.0823129	0.0044557	0.0637295	0.0255125	0.0455795	0.234013	0.17406	0.0758878	0.10677	0.0654799	0.0198224	0.20111	0.695366	0.615532	0.128911	0.1106667	0.0243804	0.160983	0.075386	0.0636011	0.0103761	0.137433	0.112094	0.0232805	0.00543547	0.0166947	0.00988402	0.173359	0.0495747	0.0729575	0.0364376	0.0525036	0.1644698	3	53.27252	0.07166244	0.482898	0.792704	1.08397	1.64043	0.0892635	0.11642	0.123335	0.339582	0.156141	0.175259	0.1888502	0.8709009
748	0	-575.2257	-502.7757	-72.45005	25.98592	5.781507	0.0996222	0.103036	0.0274305	0.0293371	0.00114062	0.010714	0.101776	0.135828	0.0153306	0.131237	0.0363624	0.000252107	0.0119183	0.0635353	0.124616	0.201992	0.00454088	0.0405901	0.119633	0.006605	0.147449	0.160735	0.0348167	0.0848331	0.167929	0.223875	0.116894	0.308457	0.0247113	0.0408014	0.0343122	0.156796	0.159504	0.169574	0.0532642	0.0937947	0.0674172	0.00108632	0.0697178	0.0500763	0.0496199	0.0362983	0.028862	0.076735	0.0315407	0.0914486	0.0120715	0.0629809	0.0682148	0.00546829	0.239733	0.118509	0.116915	0.0443821	0.01722	0.2298252	2	52.42615	0.05068523	0.53162	0.820565	1.08174	1.56607	0.0976913	0.0811823	0.110156	0.309424	0.159473	0.242073	0.2799015	0.8210931
