Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-410.2102	-317.2737	-92.9365	14.36826	4.89183	0.0569117	0.160936	0.0380465	0.00558624	0.114487	0.249567	0.0433297	0.0142229	0.210544	0.299017	0.182497	0.290027	0.00119048	0.118944	0.0240121	0.0795334	0.113743	0.216856	0.0151553	0.0337211	0.128059	0.132061	0.0450362	0.110303	0.432642	0.211684	0.0588711	0.0340083	0.011043	0.324234	0.111177	0.0165165	0.0273309	0.0137568	0.013203	0.0520887	0.0121624	0.0600148	0.146598	0.0083057	0.00764152	0.346333	0.00808564	0.0455452	0.08709316	-0.05804027	0.0599981	0.121855	0.109436	0.00631182	0.053244	0.0363321	0.115656	0.00540275	0.0313497	0.0227207	0.247264	0.00496694	0.152598	0.0153267	0.0175376	0.3839056	11	50.28989	0.209833	0.497522	0.801322	1.08349	1.61767	0.296086	0.211978	0.0934603	0.0493852	0.161544	0.187547	0.3258653	1.178111
100	-405.5543	-303.8003	-101.754	10.56309	4.404751	0.0417348	0.20667	0.153397	0.0583128	0.00430931	0.393028	0.0983993	0.44541	0.00924799	0.63741	0.0316657	0.39138	0.0165216	0.0293789	0.0525532	0.0619041	0.404922	0.277656	0.0194899	0.0100579	0.000845615	0.0274006	0.0167743	0.000179723	0.191128	0.0923641	0.065348	0.13112	0.0582065	0.0420222	0.0972464	0.129213	0.0504969	0.0758297	0.0147229	0.0276687	0.0277618	0.0170768	0.382584	0.356344	0.0402464	0.0146432	0.197189	0.0256653	0.1162345	-0.04039113	0.0397509	0.0383316	0.000881812	0.0534915	0.00141689	0.000443407	0.0985496	0.000376091	0.0179972	0.172833	0.344832	0.050894	0.0647987	0.108093	0.00731133	0.3613202	9	50.36632	0.1841514	0.475303	0.788137	1.08415	1.65241	0.265094	0.358435	0.0563581	0.0567157	0.118285	0.145112	0.3209291	1.125857
200	-410.1523	-320.7088	-89.44351	7.669403	2.353111	0.0190955	0.0965773	0.121137	0.00484433	0.00202519	0.0803655	0.0295588	0.103725	0.0106247	0.531376	0.143937	0.165101	0.0390357	0.112146	0.169971	0.0469533	0.251545	0.0253402	0.00732324	0.250933	0.0308491	0.00445038	0.107499	0.0626502	0.407495	0.0332137	0.0364706	0.0285938	0.0126549	0.215297	0.427564	0.0069458	0.0213244	0.0867125	0.000909134	0.0218841	0.113423	0.0201054	0.0850581	0.0155927	0.0285017	0.0805765	0.11331	0.0175913	0.07095882	-0.008084193	0.145127	0.0252149	0.0433116	0.0328409	0.00856436	0.0086111	0.129655	0.00794312	0.0991292	0.0476434	0.149091	0.0278017	0.202513	0.0554134	0.0171412	0.2350853	11	51.45566	0.1981007	0.332073	0.687979	1.07675	1.9032	0.168502	0.279998	0.0761317	0.0825876	0.158655	0.234125	0.2270011	1.035613
300	-440.3653	-303.4692	-136.8961	8.606384	2.828357	0.108328	0.153499	0.113679	0.0575988	0.025959	0.487567	0.00635111	0.166191	0.334998	0.637697	0.527478	1.1105	0.0190213	0.119551	0.0633731	0.35514	0.999943	1.19924	0.0636523	0.0550947	1.29698	0.0616467	0.0817069	0.0129366	0.0486091	0.216734	0.00498208	0.730892	0.022237	0.9718	0.437335	0.0638653	0.534661	0.0709749	0.0437031	0.177315	0.0290948	0.00390766	0.652142	0.242864	0.0950659	0.100249	0.0161849	0.203918	0.3237389	0.1090448	0.0836963	0.037329	0.0461746	0.0429035	0.0665183	0.00697975	0.205585	0.00450448	0.0279204	0.0106679	0.255629	0.00182925	0.137996	0.0569458	0.015321	0.2640428	10	51.08496	0.2339774	0.375532	0.721559	1.08153	1.82138	0.238612	0.267331	0.127855	0.0356823	0.151503	0.179017	0.3730876	0.7077233
400	-433.131	-311.6754	-121.4556	11.80989	3.300429	0.116405	0.0473104	0.475447	0.00305171	0.0267451	0.0795411	0.312554	0.304611	0.02263	0.635933	0.28413	0.191369	0.101427	0.00748008	0.0862829	0.0981669	0.305441	0.0696007	0.0481171	0.027854	0.110168	0.0232397	0.0293604	0.0197245	0.647427	0.115197	0.154325	0.0956989	0.145271	0.0514288	0.43096	0.502642	0.0715096	0.0720035	0.420166	0.38992	0.003561	0.0814633	0.699193	0.201513	0.292913	0.0291159	0.53597	0.0394534	0.1642339	0.05855038	0.0922542	0.114906	0.0433012	0.04174	0.00975744	0.0150656	0.121997	0.00027882	0.0824258	0.0328911	0.26372	0.0316045	0.0134938	0.128546	0.00801875	0.31983	9	51.5417	0.1936348	0.411246	0.746913	1.08364	1.7582	0.216128	0.279689	0.115217	0.102267	0.167826	0.118873	0.3783803	0.8452605
500	-412.6168	-310.0041	-102.6127	11.19733	1.981086	0.080491	0.660779	0.0527108	0.425029	0.122345	0.162828	0.0878878	0.0458033	0.0357607	0.0522585	0.043852	0.00514822	0.189614	0.683713	0.172037	0.0227607	0.242903	0.156764	0.0437783	0.101706	0.143256	0.167851	0.120611	0.208243	0.0137688	0.0648044	0.105435	0.205914	0.0215284	0.0575953	0.0163699	0.158321	0.00063223	0.0384037	0.0083732	0.200606	0.0107976	0.154469	0.115885	0.230288	0.304116	0.020658	0.0523799	0.00435615	0.1558461	-0.06945672	0.179249	0.0867973	0.0114468	0.0182913	0.0149206	0.000474815	0.19892	0.0133745	0.0266247	0.0223076	0.283269	0.00398991	0.119008	0.0204596	0.000866614	0.3550526	11	50.04337	0.1556474	0.291006	0.652987	1.06951	1.9865	0.19265	0.170649	0.129465	0.0464218	0.186696	0.274118	0.2855959	1.243199
600	-421.5315	-312.2021	-109.3294	7.918927	3.155163	0.0401485	0.354701	0.122997	0.0309455	0.0494762	0.0936936	0.130086	0.0971286	0.0363503	0.962763	0.196082	0.326588	0.00891475	0.0379713	0.170678	0.229162	0.33203	0.00192752	0.0245829	0.120166	0.226536	0.288375	0.0244468	0.0371949	0.0742037	0.303062	0.355242	0.100506	0.0154815	0.00632381	0.138853	0.306757	0.00146117	0.202734	0.0809911	0.0444034	0.0553364	0.0241731	0.499741	0.584824	0.113603	0.0109647	0.0976643	0.0551533	0.1211388	-0.05001751	0.108561	0.0257346	0.0437535	0.0295853	0.0893274	0.0276827	0.0456803	0.00721301	0.107771	0.0724399	0.149378	0.0592391	0.0070868	0.200488	0.0260588	0.3771033	10	52.4591	0.1991759	0.40092	0.739773	1.08318	1.77613	0.209916	0.276386	0.0909841	0.103022	0.194515	0.125177	0.3270858	1.152919
700	-415.9245	-318.3546	-97.56985	6.608944	5.13324	0.098809	0.09252	0.006905	0.191045	0.0571463	0.0119145	0.00447523	0.0156271	0.070106	0.100047	0.0296523	0.0547079	0.0120744	0.436526	0.013312	0.106264	0.339915	0.524132	0.0812115	0.0895115	0.189321	0.0924822	0.0303382	0.0859465	0.462039	0.161213	0.0046309	0.017164	0.0184042	0.0593131	0.0278485	0.152265	0.111199	0.130182	0.441476	0.0700718	0.177333	0.0334053	0.605627	0.0869372	0.0976357	0.0356382	0.236933	0.0728671	0.1195873	-0.08240762	0.0924074	0.0734462	0.0339328	0.0308558	0.0334471	0.0521022	0.16646	0.000119761	0.046245	0.0910242	0.225953	0.0200558	0.0014928	0.126557	0.00590136	0.3243173	10	51.48918	0.2587995	0.507519	0.807084	1.08306	1.60234	0.297237	0.248526	0.109833	0.0982062	0.173997	0.0722006	0.2419097	1.340655
800	-418.8447	-303.7611	-115.0835	10.60785	2.050465	0.429698	0.201691	0.15932	0.990446	0.0308413	0.0105026	0.0252214	0.0195253	0.121379	0.286305	0.0263525	0.0515503	0.0214646	0.46324	0.133841	0.763423	0.0563255	0.758639	0.207933	0.0603393	0.285715	0.0501114	0.0567391	0.00122391	0.819904	0.346677	0.00443026	0.0814244	0.048836	0.0200154	0.00619254	0.303841	0.195912	0.143817	0.170307	0.464942	0.0542023	0.00592297	0.0642475	0.0429638	0.181145	0.00155382	0.022173	0.979402	0.1944051	-0.1289518	0.0578259	0.085694	0.0068819	0.0119438	0.14718	0.0373099	0.105717	0.00359796	0.037746	0.129582	0.309692	0.0173173	0.00997938	0.0377295	0.00180288	0.4105976	11	51.34624	0.1761557	0.299225	0.660275	1.0712	1.9693	0.233641	0.270384	0.0679012	0.0807642	0.173491	0.173819	0.2816458	1.457851
900	-436.3587	-316.1743	-120.1844	13.38047	2.702749	0.161025	0.201989	0.0464005	0.0230552	0.0292254	0.0364597	0.0366367	0.0596603	0.304029	0.376872	0.0114209	0.00581519	0.0891833	0.299382	0.184494	0.318315	0.0391594	0.322496	0.193375	0.0125864	0.31681	0.099811	0.0738541	0.00682872	0.350847	0.178191	0.115423	0.141956	0.193043	0.0260355	0.0937616	0.27859	0.361048	0.0350926	0.25844	0.0068069	0.0803677	0.0148981	0.0108187	0.0105071	0.163021	0.344886	0.321784	0.0570378	0.1693606	-0.03349779	0.111891	0.0351536	0.00862356	0.0393982	0.142832	0.0266935	0.0424378	0.00644144	0.0925574	0.085586	0.241518	0.0120121	0.103556	0.0447303	0.00656996	0.3147649	6	50.07357	0.1061604	0.364873	0.713618	1.0806	1.84091	0.214905	0.25141	0.127343	0.14604	0.157014	0.103288	0.2812671	1.119096
