Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-405.2267	-315.0895	-90.13718	10.09321	1.99841	0.0524899	0.0522934	0.0223507	0.0483525	0.0244998	0.257975	0.0451326	0.267446	0.042909	0.021895	0.017357	0.0709226	0.00692428	0.118992	0.092101	0.0264484	0.0198759	0.0315876	0.0506662	0.334242	0.0700681	0.00804162	0.00120624	0.0189961	0.141068	0.108219	0.0978918	0.123668	0.00742488	0.170689	0.0409693	0.276843	0.0125433	0.0469221	0.150329	0.00684224	0.125272	0.00291312	0.210575	0.00910351	0.00942212	0.0121867	0.0164336	0.0294523	0.07579475	-0.1104413	0.12614	0.0485282	0.000189748	0.0188707	0.0437064	0.0119666	0.00708817	0.0302324	0.0104345	0.0686129	0.25983	0.030299	0.151308	0.108211	0.0845831	0.3953015	9	53.91116	0.2058717	0.293085	0.654844	1.06995	1.98212	0.174234	0.313655	0.11212	0.0819766	0.163061	0.154953	0.2848602	1.387703
100	-402.6557	-322.9243	-79.73139	14.56354	3.05402	0.154928	0.00487688	0.0463772	0.082695	0.271133	0.00559836	0.0049637	0.0384327	0.00213248	0.0459567	0.00779516	0.0358806	0.0209598	0.040599	0.0283508	0.0340544	0.000704573	0.0248758	0.0193808	0.0209687	0.00411705	0.0199676	0.0198676	0.103262	0.378837	0.00554407	0.130247	0.159772	0.00929365	0.240412	0.0190391	0.0300577	0.167351	0.0391877	0.041877	0.0272333	0.107915	0.0278522	0.0203811	0.062313	0.0785123	0.0263212	0.0017264	0.141962	0.05048716	0.02210517	0.109894	0.0668676	0.086937	0.0411461	0.00165361	0.0441114	0.0146102	0.0293668	0.0161313	0.269688	0.100046	0.132836	0.0395662	0.0178255	0.0293212	0.2787659	8	50.13092	0.1556957	0.393398	0.734476	1.08277	1.78936	0.153617	0.300864	0.0732122	0.133355	0.1775	0.161452	0.3008711	0.9265294
200	-422.2992	-319.6794	-102.6198	7.719399	3.985644	0.0474121	0.019722	0.38427	0.187333	0.0689776	0.00196711	0.322267	0.0437846	0.0638681	0.101428	0.124351	0.211945	0.0194894	0.00590271	0.158045	0.173138	0.0266277	0.00750151	0.0065945	0.0554462	0.228565	0.0546825	0.10918	0.00384193	0.0179655	0.0330099	0.00391153	0.104006	0.0751785	0.393625	0.47642	0.00255823	0.550277	0.0868864	0.235391	0.0367522	0.0574847	0.083713	0.134688	0.0062067	0.326662	0.0231713	0.0155199	0.0495481	0.1261654	0.0241659	0.0707934	0.00156803	0.0295638	0.00968272	0.0164654	0.0145707	0.0747593	0.187174	0.00116209	0.0799615	0.125831	0.0801753	0.165131	0.086201	0.0569602	0.2832756	8	52.57328	0.1335595	0.453572	0.774711	1.0844	1.68731	0.22266	0.223929	0.142729	0.104027	0.155991	0.150664	0.3074415	0.9213968
300	-407.295	-324.4655	-82.82948	8.442942	4.115568	0.109403	0.0422553	0.135443	0.00453373	0.0162745	0.0689129	0.0198488	0.121092	0.158876	0.24232	0.0548909	0.0475589	0.0603538	0.0677244	0.103754	0.142341	0.0125893	0.123496	0.0136943	0.14382	0.0181262	0.0232738	0.085249	0.0752617	0.0255041	0.230637	9.66002e-05	0.104769	0.0836163	0.0278852	0.027713	0.00675913	0.0984655	0.0194186	0.0356647	0.0231519	0.16214	0.226973	0.0825906	0.149196	0.0199934	0.233735	0.128381	0.228257	0.08829269	-0.1125734	0.0883251	0.0498921	0.00731011	0.045002	0.0294979	0.0153496	0.16259	0.0281948	0.0101915	0.0192346	0.121255	0.114408	0.134052	0.161036	0.0136622	0.3261995	9	50.22324	0.1705968	0.4606	0.779113	1.08437	1.67592	0.191711	0.310616	0.130371	0.0800445	0.140985	0.146272	0.2136261	1.526965
400	-416.5633	-320.7931	-95.7702	10.41366	1.359489	0.0623544	0.143045	0.17004	0.0123437	0.0388869	0.0609721	0.00709361	0.179224	0.0842884	0.000748332	0.0203199	0.0135503	0.231257	0.0548696	0.195057	0.0927542	0.0919911	0.135664	0.0646289	0.0122186	0.00714437	0.00903971	0.136419	0.1768	0.0862426	0.486004	0.148409	0.182784	0.0874238	0.0150166	0.0048169	0.0741244	0.247292	0.00490714	0.216756	0.149412	0.0222772	4.33767e-05	0.0239178	0.00193492	0.0881635	0.00343695	0.212884	0.096641	0.1125604	-0.0519323	0.0914775	0.0547894	0.0678822	0.0700768	0.0471632	0.0396338	0.0302552	0.109978	0.00301772	0.0580493	0.0454341	0.0268422	0.0460463	0.18329	0.126065	0.3612778	9	54.52301	0.1777664	0.202778	0.563365	1.04098	2.19288	0.210557	0.241093	0.13658	0.114862	0.151941	0.144968	0.3093455	1.167878
500	-407.8359	-322.2475	-85.58837	12.81705	1.975008	0.0286043	0.0604382	0.0477576	0.0135075	0.130092	0.0593272	0.0346115	0.0554094	0.0380872	0.0503188	0.000343926	0.0551192	0.0644887	0.0418939	0.104347	0.0769476	0.0103824	0.0646442	0.167886	0.0510837	0.203612	0.0235257	0.0182628	0.0769818	0.0146874	0.0590301	0.0383224	0.131279	0.00726972	0.106637	0.00878706	0.0357511	0.106736	0.0244557	0.220029	0.0912512	0.0218937	0.112339	0.0449623	0.188329	0.0872304	0.0589256	0.0198835	0.00497377	0.07321516	-0.1569483	0.121516	0.0129083	0.101362	0.0081551	0.00440937	0.00149093	0.120161	0.0607201	0.0331314	0.276149	0.125597	0.0585661	0.0186593	0.0303977	0.0267757	0.311979	10	52.41219	0.1844396	0.290273	0.652329	1.06935	1.98805	0.231665	0.292579	0.0819336	0.100471	0.127539	0.165812	0.1550308	2.012369
600	-392.4709	-316.9453	-75.52561	10.59966	2.133313	0.0084661	0.00352449	0.166299	0.0218792	0.013322	0.0686848	0.0269329	0.0604779	0.0479863	0.333911	0.096448	0.00499479	0.0031018	0.0850034	0.00432707	0.0115645	0.227975	0.0703455	0.0165625	0.0052798	0.0689083	0.0847043	0.0332272	0.00266801	0.0157416	0.028238	0.0744538	0.152202	0.114947	0.133718	0.0519818	0.0105148	0.359889	0.0216109	0.176495	0.203943	0.0904923	0.0926005	0.00326047	0.0263375	0.158438	0.00474524	0.00161541	0.00662424	0.06903919	-0.03306947	0.0753899	0.0333737	0.132845	0.0558747	0.0247412	0.0108289	0.0442545	0.109134	0.0223662	0.167977	0.109198	0.0210001	0.0243879	0.166428	0.00220141	0.3256447	10	50.027	0.2058892	0.308685	0.66848	1.07299	1.94984	0.183709	0.311417	0.11425	0.0967094	0.0768541	0.217061	0.2925753	1.113029
700	-437.7633	-325.4922	-112.2711	10.64115	1.036332	0.20457	0.179381	0.194774	0.3841	0.603205	0.00294882	0.261451	0.0467893	0.00227605	0.0381923	0.0889476	0.29908	0.253472	0.0406782	0.12799	0.338098	0.343229	0.0624154	0.0217005	0.0304091	0.368018	0.37688	0.194333	0.713193	0.311601	0.25889	0.0534392	0.416706	0.000207934	0.0278119	0.160268	0.31747	0.0406969	0.338677	0.160969	0.0272469	0.108508	0.106948	0.0324951	0.0124387	0.153162	0.0916543	0.0358851	0.071556	0.2002468	0.04286313	0.0254826	0.0335672	0.010853	0.00683975	0.0182057	0.114263	0.00883686	0.0101999	0.103567	0.096905	0.111275	0.0750917	0.197138	0.106572	0.0812041	0.3629495	12	53.85942	0.1824426	0.144146	0.487406	1.00577	2.36268	0.327914	0.242935	0.0881176	0.0974283	0.144193	0.0994128	0.4058127	0.8943771
800	-413.4646	-324.0647	-89.39989	7.021707	3.921609	0.197542	0.0477596	0.141903	0.240237	0.127538	0.000953534	0.100834	0.0850343	0.00811221	0.012919	0.00224432	0.118997	0.168749	0.0174472	0.0128145	0.13564	0.019101	0.0487913	0.0847529	0.0808352	0.0267324	0.286916	0.0160121	0.155972	0.0427289	0.170935	0.0167816	0.484518	0.118293	0.249961	0.0210217	0.0625112	0.235325	0.0582998	0.215317	0.035064	0.0502337	0.0792672	0.0261437	0.0212269	0.367547	0.0677013	0.0012706	0.104932	0.112137	-0.1046082	0.0833554	0.0141601	0.052731	0.0938547	0.0137074	0.055348	0.168146	0.0848421	0.0805457	0.199397	0.033894	0.0517112	0.0274805	0.0149838	0.0258428	0.335556	10	50.59143	0.2581938	0.450003	0.772454	1.08441	1.69314	0.164123	0.397892	0.166854	0.0724706	0.106769	0.0918916	0.2309478	1.452952
900	-404.7073	-321.6545	-83.0528	9.558225	3.390551	0.10485	0.0399011	0.0194728	0.00423852	0.0778424	0.0399584	0.067321	0.0283641	0.158943	0.0121963	0.0186392	0.0627218	0.0616495	0.010743	0.0453921	0.102728	0.0920716	0.0010695	0.0461945	0.0299746	0.0897597	0.012234	0.151994	0.00298598	0.0343124	0.189206	0.010122	0.0782955	0.0493393	0.248779	0.0538097	0.0280092	0.220295	0.0583193	0.0362551	0.0624207	0.0480103	0.0107913	0.0117213	0.0140236	0.190343	0.204658	0.0221751	0.00896102	0.07248988	-0.1342798	0.194095	0.0273926	0.10959	0.0298302	0.063854	0.0680489	0.0942165	0.171042	0.00868032	0.0023294	0.00465994	0.0573634	0.0299088	0.104995	0.0339937	0.3691018	7	56.37136	0.2104978	0.417387	0.75109	1.08387	1.74766	0.164392	0.202126	0.19298	0.0991839	0.147618	0.193701	0.234822	1.571837
