Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,42,1,13,6,38,32,3,0,0,3,9,52,0.2347646,-3.482493,0.01348974
5,43,3,12,5,35,37,2,0,0,3,10,50,0.2257352,-3.470997,0.01326979
9,47,2,11,4,34,14,2,0,0,8,7,46,0.2076764,-3.553451,0.006708211
3,53,1,39,2,38,42,1,0,0,3,3,52,0.2347646,-3.667684,0.001722874
4,42,1,8,3,36,28,3,0,0,4,11,51,0.2302499,-3.538557,0.009530792
7,42,1,9,4,36,20,1,0,0,7,13,48,0.2167058,-3.485996,0.01143695
8,51,1,17,2,36,19,1,0,0,8,5,47,0.2121911,-3.589218,0.005021994
12,48,2,12,4,30,9,2,0,0,10,7,43,0.1941323,-3.476142,0.009677419
8,47,1,16,4,37,18,2,0,0,8,7,47,0.2121911,-3.524439,0.008760997
3,45,1,9,4,38,25,1,0,0,3,11,52,0.2347646,-3.547108,0.009384164
2,40,1,11,5,39,35,3,0,0,2,11,53,0.2392793,-3.461309,0.01532258
7,43,2,13,5,34,18,3,0,0,5,9,48,0.2167058,-3.443664,0.01392962
3,46,1,14,5,37,27,2,0,0,3,9,52,0.2347646,-3.593262,0.006451613
1,47,1,22,3,39,41,3,0,0,1,6,54,0.243794,-3.619522,0.005388563
7,45,1,18,5,35,16,2,0,0,7,8,48,0.2167058,-3.494711,0.01092375
12,47,2,11,3,33,10,2,0,0,11,7,43,0.1941323,-3.569402,0.004728739
6,45,2,15,4,37,19,2,0,0,5,8,49,0.2212205,-3.502157,0.01092375
4,48,1,19,3,38,28,2,0,0,4,7,51,0.2302499,-3.562652,0.008027859
9,49,2,19,3,36,8,1,0,0,8,6,46,0.2076764,-3.550858,0.006854839
20,54,3,44,1,28,4,1,0,0,16,2,35,0.1580146,-3.602146,0.0004398827
7,47,1,11,4,35,14,2,0,0,7,8,48,0.2167058,-3.481638,0.01169355
5,43,1,19,3,37,18,3,0,0,5,10,50,0.2257352,-3.538068,0.009164223
4,52,1,35,2,38,19,1,0,0,4,4,51,0.2302499,-3.646103,0.002822581
11,50,1,24,3,33,6,1,0,0,11,6,44,0.198647,-3.565879,0.005278592
5,45,2,17,4,36,26,4,0,0,4,8,50,0.2257352,-3.481776,0.01260997
4,46,2,9,4,37,33,2,0,0,3,9,51,0.2302499,-3.553249,0.00861437
6,42,1,11,5,36,17,3,0,0,6,10,49,0.2212205,-3.51925,0.009897361
4,51,1,24,2,39,22,1,0,0,4,5,51,0.2302499,-3.647278,0.002749267
3,48,2,19,3,38,45,1,0,0,2,8,52,0.2347646,-3.547685,0.009347507
5,46,1,13,4,37,11,2,0,0,5,7,50,0.2257352,-3.557232,0.007991202
5,45,1,10,5,36,16,2,0,0,5,10,50,0.2257352,-3.54226,0.008907625
