Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
5,8,2,4,11,13,6,6,0,0,4,4,18,0.2120423,1.139622,0.2783984
3,4,1,1,14,18,13,12,0,0,3,4,20,0.2356026,0.4617858,0.2651658
1,3,1,1,14,18,16,14,0,0,1,3,22,0.2591629,1.085493,0.3349373
0,1,0,1,18,18,23,22,1,1,0,1,23,0.270943,2.95577,0.4858223
2,3,1,1,14,16,16,16,0,0,2,3,21,0.2473827,1.339291,0.3369995
2,3,1,2,13,14,20,20,0,0,2,2,21,0.2473827,0.8667332,0.3053789
0,2,0,1,13,17,23,20,0,0,0,2,23,0.270943,0.9204588,0.3378587
0,2,0,1,17,19,23,20,0,0,0,2,23,0.270943,2.175686,0.4291115
1,2,1,1,13,15,13,13,0,0,1,2,22,0.2591629,1.223355,0.3445609
4,5,2,2,15,15,8,8,0,0,3,4,19,0.2238225,2.028732,0.3478261
2,4,1,3,14,15,12,12,0,0,2,2,21,0.2473827,0.2837401,0.2663688
2,4,1,1,14,18,11,10,0,0,2,4,21,0.2473827,1.449726,0.3443891
3,6,1,1,11,12,11,11,0,0,3,6,20,0.2356026,-0.4670019,0.2057054
0,1,0,1,16,17,23,22,0,0,0,1,23,0.270943,1.175759,0.3564186
2,3,1,1,14,17,15,15,0,0,2,3,21,0.2473827,1.316177,0.3354528
7,9,2,2,9,10,5,4,0,0,6,8,16,0.1884821,-0.3401821,0.1706479
4,5,2,2,12,13,14,14,0,0,3,4,19,0.2238225,0.7776034,0.2713525
1,3,1,1,13,14,19,16,0,0,1,3,22,0.2591629,0.3026345,0.2802887
0,2,0,2,16,19,23,21,1,1,0,1,23,0.270943,2.300972,0.4382196
2,3,2,2,13,15,18,18,0,0,1,2,21,0.2473827,1.272517,0.3325314
2,4,2,2,14,16,14,12,0,0,1,3,21,0.2473827,0.9848728,0.3132841
1,4,1,2,15,17,13,12,0,0,1,3,22,0.2591629,0.7777654,0.3134559
5,8,2,2,10,14,9,9,0,0,4,6,18,0.2120423,-0.7758548,0.1668672
1,2,1,1,14,17,11,11,0,0,1,2,22,0.2591629,1.873275,0.3899295
5,8,1,2,10,15,7,6,0,0,5,7,18,0.2120423,0.5404819,0.2435126
5,5,2,2,13,14,10,10,0,0,3,3,18,0.2120423,2.414638,0.3526379
0,1,0,1,14,15,23,22,0,0,0,1,23,0.270943,1.145029,0.3541846
3,4,1,2,14,16,17,17,0,0,3,3,20,0.2356026,2.389155,0.3885547
3,3,1,1,14,15,18,18,1,1,3,3,20,0.2356026,1.84423,0.353669
2,4,1,2,11,14,14,13,0,0,2,3,21,0.2473827,0.8538919,0.3045197
2,3,1,1,15,15,10,10,0,0,2,3,21,0.2473827,1.241698,0.3304692
2,4,1,1,14,15,13,12,0,0,2,4,21,0.2473827,0.3505146,0.2708369
3,4,2,2,13,15,13,12,0,0,2,3,20,0.2356026,1.387889,0.3244544
1,1,1,1,16,17,22,22,1,1,1,1,22,0.2591629,2.230238,0.4148479
2,3,1,1,16,16,13,13,0,0,2,3,21,0.2473827,2.512982,0.4155353
1,3,1,2,14,18,11,11,0,0,1,2,22,0.2591629,0.9279364,0.3239388
0,2,0,2,11,14,23,21,0,0,0,1,23,0.270943,-0.15984,0.2593229
0,2,0,1,14,19,23,20,0,0,0,2,23,0.270943,0.4902304,0.3065819
1,3,1,1,13,15,16,15,0,0,1,3,22,0.2591629,0.2041618,0.2734147
2,4,1,1,12,13,13,12,0,0,2,4,21,0.2473827,0.1347815,0.2564014
0,1,0,1,15,15,23,22,0,0,0,1,23,0.270943,0.1734688,0.2835539
2,3,1,1,13,17,16,15,0,0,2,3,21,0.2473827,1.395793,0.3407802
1,3,1,1,13,14,13,12,0,0,1,3,22,0.2591629,0.7211436,0.3095034
3,4,1,1,12,13,13,13,0,0,3,4,20,0.2356026,0.2550903,0.2519333
2,2,1,1,15,18,18,18,1,1,2,2,21,0.2473827,2.315227,0.4023028
2,4,1,1,15,19,10,9,0,0,2,4,21,0.2473827,1.583275,0.3533253
3,4,1,2,13,17,13,13,0,0,3,3,20,0.2356026,1.476473,0.3301255
5,6,2,2,13,13,10,10,0,1,4,5,18,0.2120423,0.803159,0.2588074
3,4,1,1,14,16,14,14,0,0,3,4,20,0.2356026,0.4000456,0.2612133
3,4,1,1,14,14,9,9,0,0,3,4,20,0.2356026,0.3812551,0.2600103
1,3,1,1,14,16,19,18,0,0,1,3,22,0.2591629,0.8343873,0.3174085
1,2,1,1,15,19,20,19,1,1,1,2,22,0.2591629,2.412413,0.4275649
4,4,2,2,13,15,13,13,0,0,3,3,19,0.2238225,0.9547296,0.2821791
4,8,2,2,12,15,10,10,0,0,3,5,19,0.2238225,0.5161315,0.2553703
2,3,1,1,15,17,17,17,1,1,2,3,21,0.2473827,1.732234,0.3632927
2,4,1,2,13,17,13,11,0,0,2,3,21,0.2473827,1.526774,0.3495446
0,4,0,2,15,20,23,17,0,0,0,3,23,0.270943,1.147393,0.3543564
3,4,1,2,12,15,12,12,0,0,3,3,20,0.2356026,1.122138,0.3074411
2,2,1,1,15,18,19,19,1,1,2,2,21,0.2473827,2.759535,0.432033
2,5,1,2,14,17,9,8,0,0,2,4,21,0.2473827,1.688574,0.3603712
0,3,0,1,14,17,23,18,1,1,0,3,23,0.270943,1.019742,0.3450765
1,3,1,1,12,16,16,15,0,0,1,3,22,0.2591629,0.3715654,0.2851005
0,1,0,1,15,18,23,22,1,1,0,1,23,0.270943,1.884927,0.4079739
2,2,1,1,12,14,12,12,0,0,2,2,21,0.2473827,0.1013942,0.2541674
3,7,1,3,10,13,12,10,0,0,3,4,20,0.2356026,-0.2790968,0.217735
1,3,1,1,13,17,19,16,1,1,1,3,22,0.2591629,1.12242,0.337515
4,5,2,2,13,13,9,9,0,0,3,4,19,0.2238225,0.6538963,0.263791
1,4,1,2,14,16,19,18,0,0,1,3,22,0.2591629,0.8663909,0.3196426
2,5,1,1,13,15,8,6,0,0,2,5,21,0.2473827,0.4994732,0.2808043
1,2,1,1,14,18,17,17,0,0,1,2,22,0.2591629,1.929896,0.3938821
1,4,1,1,11,15,14,9,1,1,1,4,22,0.2591629,0.5094272,0.2947242
3,4,1,1,15,16,8,6,0,0,3,4,20,0.2356026,1.304674,0.319127
1,2,1,1,16,17,11,11,1,1,1,2,22,0.2591629,1.811729,0.3856333
1,3,1,2,16,16,17,17,0,0,1,2,22,0.2591629,1.275053,0.3481698
1,3,1,1,13,16,22,15,0,0,1,3,22,0.2591629,1.2849,0.3488572
1,4,1,1,14,18,11,10,0,0,1,4,22,0.2591629,1.159347,0.3400928
0,1,0,1,15,18,23,22,0,0,0,1,23,0.270943,1.393237,0.3722289
2,2,1,1,13,15,18,18,0,0,2,2,21,0.2473827,1.162082,0.3251418
3,4,2,2,14,16,13,13,0,1,2,3,20,0.2356026,0.6792188,0.2790858
1,3,1,1,15,17,18,17,0,0,1,3,22,0.2591629,1.307056,0.3504038
2,3,1,1,15,15,18,18,0,0,2,3,21,0.2473827,1.477977,0.3462794
0,1,0,1,13,15,23,22,0,0,0,1,23,0.270943,0.9653728,0.3411239
2,3,1,1,12,14,7,7,0,0,2,3,21,0.2473827,0.8359142,0.3033167
2,3,1,1,14,15,17,17,0,0,2,3,21,0.2473827,1.380384,0.3397491
2,4,1,2,13,14,15,15,0,0,2,3,21,0.2473827,0.6792508,0.2928338
0,1,0,1,14,16,23,22,1,1,0,1,23,0.270943,1.412148,0.3736037
6,7,2,3,10,13,10,10,0,0,5,5,17,0.2002622,0.9401335,0.252277
0,1,0,1,14,18,23,22,1,1,0,1,23,0.270943,1.506704,0.3804777
1,3,1,1,13,15,18,17,0,0,1,3,22,0.2591629,1.213507,0.3438735
0,1,0,1,15,18,23,22,0,0,0,1,23,0.270943,1.55871,0.3842585
1,2,1,1,14,16,17,17,0,1,1,2,22,0.2591629,0.7679182,0.3127685
1,3,1,1,13,15,14,13,0,1,1,3,22,0.2591629,0.9377836,0.3246262
3,5,1,1,11,15,13,13,0,0,3,5,20,0.2356026,-0.3542589,0.2129232
1,2,1,1,15,18,22,17,0,0,1,2,22,0.2591629,1.545853,0.3670734
2,5,1,1,11,14,15,10,0,0,2,5,21,0.2473827,0.05259744,0.2509022
1,3,1,1,15,17,16,15,0,0,1,3,22,0.2591629,1.422762,0.3584808
0,2,0,2,13,14,23,21,1,1,0,1,23,0.270943,0.168741,0.2832102
3,4,2,2,14,16,12,12,0,0,2,3,20,0.2356026,1.492579,0.3311566
5,7,2,2,12,13,11,8,0,0,4,5,18,0.2120423,0.7765961,0.2572607
3,6,2,2,14,16,12,11,0,0,2,4,20,0.2356026,0.4564171,0.2648221
3,4,1,1,12,16,8,8,0,0,3,4,20,0.2356026,0.8966518,0.2930057
1,2,1,1,11,14,15,14,0,0,1,2,22,0.2591629,0.02937265,0.2612133
1,4,1,2,13,16,13,12,1,1,1,3,22,0.2591629,0.68914,0.3072693
5,6,1,1,11,12,9,8,0,0,5,6,18,0.2120423,-0.2593549,0.1969411
1,2,1,1,13,16,13,12,0,0,1,2,22,0.2591629,0.5955909,0.300739
4,6,2,2,11,12,9,8,0,0,2,4,19,0.2238225,0.8731953,0.2771954
2,3,1,1,14,16,11,11,0,0,2,3,21,0.2473827,0.8718697,0.3057226
2,5,1,1,13,17,10,7,0,0,2,5,21,0.2473827,1.472841,0.3459357
3,4,1,1,15,15,6,6,0,0,3,4,20,0.2356026,1.318096,0.3199863
0,2,0,1,17,18,23,20,0,0,0,2,23,0.270943,1.884927,0.4079739
1,3,1,1,16,18,12,10,1,1,1,3,22,0.2591629,1.668944,0.3756659
2,3,1,1,14,16,11,10,0,0,2,3,21,0.2473827,0.5405652,0.2835539
