Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,7,1,3,17,32,18,18,0,0,3,5,43,0.2321146,-1.729066,0.1224141
3,5,1,2,19,33,22,18,0,0,3,4,43,0.2321146,-1.900388,0.1115445
3,11,1,2,15,35,18,11,0,0,3,8,43,0.2321146,-1.890026,0.112202
1,10,1,2,13,35,27,10,0,0,1,9,45,0.2429107,-2.538741,0.07477209
5,11,1,2,12,30,11,7,0,0,5,8,41,0.2213186,-2.322644,0.08042602
2,8,1,6,15,31,22,18,0,0,2,3,44,0.2375127,-2.145636,0.09839586
3,11,1,2,13,34,18,11,0,0,3,9,43,0.2321146,-2.236125,0.09024369
2,15,1,3,15,36,18,12,0,0,2,7,44,0.2375127,-1.941488,0.1116322
2,8,1,3,17,33,26,11,0,0,2,5,44,0.2375127,-1.878622,0.1157083
2,7,1,3,19,34,23,19,0,0,2,5,44,0.2375127,-1.783308,0.1218881
1,4,1,1,17,35,27,18,0,0,1,4,45,0.2429107,-2.122484,0.1023405
1,8,1,1,15,36,27,11,0,0,1,8,45,0.2429107,-1.831302,0.1216252
3,14,2,3,15,35,23,11,0,0,2,8,43,0.2321146,-2.3584,0.08248597
2,8,1,3,14,35,18,11,0,0,2,5,44,0.2375127,-1.957712,0.1105803
2,8,1,2,17,35,18,15,0,0,2,6,44,0.2375127,-1.852934,0.1173738
1,6,1,1,16,35,27,11,0,0,1,6,45,0.2429107,-1.821375,0.1222826
1,5,1,2,17,36,27,18,0,0,1,4,45,0.2429107,-1.929907,0.1150947
3,17,1,4,15,36,22,6,0,0,3,10,43,0.2321146,-2.252014,0.08923562
1,3,1,1,17,33,27,18,0,0,1,3,45,0.2429107,-1.80814,0.1231592
4,14,2,3,13,33,18,13,0,0,3,9,42,0.2267166,-2.359638,0.08029453
3,16,1,4,16,37,24,9,0,0,3,9,43,0.2321146,-2.152536,0.09554698
3,14,2,2,12,35,24,9,0,0,2,9,43,0.2321146,-2.280338,0.08743864
1,6,1,2,16,37,27,18,0,0,1,5,45,0.2429107,-1.884906,0.118075
2,9,1,2,15,38,18,16,0,0,2,7,44,0.2375127,-1.750185,0.1240358
2,9,1,2,16,36,18,13,0,0,2,6,44,0.2375127,-2.076685,0.1028664
3,11,1,3,15,34,16,16,0,0,3,8,43,0.2321146,-2.120068,0.09760694
4,16,2,3,13,35,18,5,0,0,3,10,42,0.2267166,-2.485363,0.07249299
5,9,1,3,15,30,16,16,0,0,5,6,41,0.2213186,-1.96716,0.1019898
2,13,1,3,14,36,25,8,0,0,2,10,44,0.2375127,-2.133468,0.09918478
1,8,1,3,15,37,27,14,0,0,1,5,45,0.2429107,-1.865714,0.1193461
1,8,1,2,16,37,27,7,0,0,1,7,45,0.2429107,-1.779022,0.1250877
1,7,1,2,17,36,27,18,0,0,1,5,45,0.2429107,-2.045056,0.1074684
1,10,1,3,15,37,27,10,0,0,1,6,45,0.2429107,-1.933216,0.1148755
2,6,1,2,14,33,27,26,0,0,2,4,44,0.2375127,-2.109808,0.1007188
1,5,1,1,18,37,27,16,0,0,1,5,45,0.2429107,-1.829978,0.1217128
6,22,2,6,11,33,18,3,0,0,5,12,40,0.2159206,-2.601903,0.06171108
2,11,1,3,14,35,27,12,0,0,2,7,44,0.2375127,-1.996919,0.1080382
7,18,2,4,13,32,13,9,0,0,6,10,39,0.2105226,-2.3751,0.07306276
2,10,1,5,15,36,18,11,0,0,2,5,44,0.2375127,-2.247033,0.09182153
2,7,1,3,18,33,18,17,0,0,2,4,44,0.2375127,-1.70219,0.1271476
5,12,2,3,14,33,18,15,0,0,3,8,41,0.2213186,-2.233051,0.0858608
1,11,1,3,15,36,27,7,0,0,1,7,45,0.2429107,-2.118513,0.1026034
4,7,1,3,15,35,19,14,0,0,4,5,42,0.2267166,-2.034733,0.1004558
5,16,2,5,12,32,12,7,0,0,4,8,41,0.2213186,-2.537958,0.06736501
3,18,1,4,12,35,18,5,0,0,3,12,43,0.2321146,-2.605022,0.06683906
3,17,1,5,16,33,25,7,0,0,3,10,43,0.2321146,-2.154609,0.0954155
4,13,1,3,13,32,14,6,0,0,4,9,42,0.2267166,-2.365289,0.0799439
3,13,1,2,17,34,19,7,0,0,3,10,43,0.2321146,-2.149082,0.09576613
3,13,1,3,12,31,18,11,0,0,3,9,43,0.2321146,-2.60364,0.06692672
3,11,1,2,15,34,16,10,0,0,3,9,43,0.2321146,-2.140793,0.09629208
2,7,1,3,15,35,27,11,0,0,2,5,44,0.2375127,-1.818459,0.119609
3,15,2,3,12,32,23,7,0,0,2,9,43,0.2321146,-2.383269,0.08090813
1,9,1,3,16,36,27,18,0,0,1,6,45,0.2429107,-2.052335,0.1069863
3,11,1,3,14,30,27,16,0,0,3,7,43,0.2321146,-2.251323,0.08927945
1,10,1,3,14,36,27,11,0,0,1,7,45,0.2429107,-2.262119,0.09309257
3,13,1,3,14,33,15,11,0,0,3,8,43,0.2321146,-2.335603,0.08393233
1,19,1,3,11,38,27,6,0,0,1,12,45,0.2429107,-2.47852,0.07876052
4,12,3,4,13,34,17,12,0,0,2,7,42,0.2267166,-2.366702,0.07985624
3,15,1,6,15,36,18,9,0,0,3,8,43,0.2321146,-2.089672,0.09953541
1,8,1,2,15,31,27,9,0,0,1,7,45,0.2429107,-2.066233,0.1060659
5,17,1,5,11,32,16,7,0,0,5,9,41,0.2213186,-2.585644,0.0644723
2,9,1,3,13,36,18,10,0,0,2,6,44,0.2375127,-2.270693,0.09028752
1,10,1,2,14,37,27,9,0,0,1,7,45,0.2429107,-2.308443,0.09002454
2,6,1,3,17,34,25,16,0,0,2,4,44,0.2375127,-1.798179,0.1209239
1,5,1,2,16,36,27,16,0,0,1,4,45,0.2429107,-2.149617,0.1005435
1,11,1,3,14,34,27,13,0,0,1,8,45,0.2429107,-2.029835,0.1084765
1,7,1,3,15,36,27,17,0,0,1,4,45,0.2429107,-2.238295,0.09467041
1,8,1,2,18,37,27,17,0,0,1,6,45,0.2429107,-1.797551,0.1238604
3,12,1,3,18,32,18,10,0,0,3,6,43,0.2321146,-2.021281,0.1038745
1,8,1,3,14,35,27,15,0,0,1,6,45,0.2429107,-2.055644,0.1067672
1,9,1,2,13,37,27,11,0,0,1,8,45,0.2429107,-2.492417,0.07784011
2,6,1,2,20,35,18,18,0,0,2,4,44,0.2375127,-1.630535,0.1317935
3,10,1,2,16,36,18,15,0,0,3,6,43,0.2321146,-2.162208,0.09493338
3,18,2,4,15,37,23,8,0,0,2,8,43,0.2321146,-2.084146,0.09988604
4,10,2,3,16,35,18,18,0,0,3,5,42,0.2267166,-2.186591,0.09103261
4,11,2,4,14,36,18,8,0,0,3,6,42,0.2267166,-1.913953,0.1079506
3,10,1,3,14,34,18,9,0,0,3,5,43,0.2321146,-2.196058,0.09278576
1,6,1,2,13,35,27,9,0,0,1,5,45,0.2429107,-2.257486,0.09339937
2,13,1,3,15,38,25,11,0,0,2,10,44,0.2375127,-2.109132,0.1007626
5,16,1,3,14,31,18,7,0,0,5,10,41,0.2213186,-2.099383,0.09396914
3,9,1,2,16,34,18,10,0,0,3,6,43,0.2321146,-2.109706,0.09826438
3,11,1,3,14,36,19,10,0,0,3,8,43,0.2321146,-2.076547,0.1003682
2,13,1,3,13,35,22,11,0,0,2,8,44,0.2375127,-2.282184,0.08954243
3,15,1,3,15,33,18,13,0,0,3,8,43,0.2321146,-2.072402,0.1006311
2,7,1,2,16,36,18,14,0,0,2,5,44,0.2375127,-1.806291,0.120398
3,6,1,2,15,34,18,15,0,0,3,5,43,0.2321146,-1.998484,0.1053208
1,10,1,3,17,34,27,16,0,0,1,5,45,0.2429107,-2.16219,0.09971073
5,11,2,2,16,30,18,13,0,0,4,8,41,0.2213186,-1.957767,0.1025596
1,9,1,1,17,34,27,18,0,0,1,9,45,0.2429107,-1.936524,0.1146564
3,12,2,3,15,36,18,9,0,0,2,8,43,0.2321146,-2.093817,0.09927244
1,15,1,4,13,37,27,6,0,0,1,9,45,0.2429107,-2.544697,0.07437763
1,10,1,2,16,34,27,8,0,0,1,6,45,0.2429107,-1.844537,0.1207486
1,3,1,1,16,36,27,18,0,0,1,3,45,0.2429107,-1.92726,0.11527
3,9,1,3,17,35,18,12,0,0,3,7,43,0.2321146,-1.968088,0.1072493
2,14,1,3,15,36,27,7,0,0,2,8,44,0.2375127,-2.083445,0.1024281
1,3,1,1,17,34,27,25,0,0,1,3,45,0.2429107,-1.876964,0.118601
4,10,1,2,16,34,18,12,0,0,4,9,42,0.2267166,-1.963395,0.1048825
1,15,1,3,13,35,27,8,0,0,1,10,45,0.2429107,-2.301825,0.09046283
3,13,2,3,15,36,25,6,0,0,2,10,43,0.2321146,-2.225763,0.09090112
2,17,1,5,12,35,27,7,0,0,2,10,44,0.2375127,-2.672904,0.06420933
6,10,2,2,14,30,18,17,0,0,5,8,40,0.2159206,-1.996989,0.09756311
5,14,1,3,14,30,11,7,0,0,5,8,41,0.2213186,-2.186809,0.08866585
2,8,1,2,14,34,27,13,0,0,2,6,44,0.2375127,-2.062489,0.1037868
2,18,1,4,12,37,24,8,0,0,2,10,44,0.2375127,-2.511343,0.07468443
3,12,1,3,16,34,27,10,0,0,3,10,43,0.2321146,-1.838905,0.1154453
2,9,1,2,16,35,22,14,0,0,2,8,44,0.2375127,-1.899577,0.1143496
5,16,2,3,12,33,17,10,0,0,4,11,41,0.2213186,-2.495328,0.06995091
1,10,1,2,14,37,27,13,0,0,1,7,45,0.2429107,-2.117851,0.1026473
2,8,1,2,16,35,18,11,0,0,2,6,44,0.2375127,-1.87051,0.1162342
1,10,1,3,17,36,27,16,0,0,1,6,45,0.2429107,-2.049026,0.1072055
2,11,1,2,13,37,18,9,0,0,2,10,44,0.2375127,-2.308548,0.0878331
3,13,2,2,15,36,26,8,0,0,2,10,43,0.2321146,-1.838905,0.1154453
2,5,2,4,17,35,26,24,0,0,1,2,44,0.2375127,-1.925941,0.1126403
2,6,1,2,18,36,18,18,0,0,2,5,44,0.2375127,-1.67515,0.1289008
3,11,1,3,15,31,18,9,0,0,3,8,43,0.2321146,-2.0199,0.1039621
2,11,1,2,15,36,22,7,0,0,2,8,44,0.2375127,-2.204446,0.09458275
3,11,1,2,14,34,18,12,0,0,3,9,43,0.2321146,-2.275502,0.08774544
1,5,1,2,16,36,27,18,0,0,1,4,45,0.2429107,-1.957039,0.1132977
1,13,1,2,14,37,27,8,0,0,1,10,45,0.2429107,-2.197926,0.09734397
1,10,1,2,15,36,27,18,0,0,1,9,45,0.2429107,-2.284619,0.09160238
1,10,1,2,17,36,27,13,0,0,1,7,45,0.2429107,-1.8902,0.1177244
1,8,1,3,15,33,27,18,0,0,1,6,45,0.2429107,-2.056306,0.1067234
3,6,1,2,16,34,17,10,0,0,3,5,43,0.2321146,-1.881736,0.1127279
1,11,1,3,16,35,27,9,0,0,1,9,45,0.2429107,-2.070203,0.1058029
1,11,1,2,13,35,27,12,0,0,1,7,45,0.2429107,-2.246898,0.09410063
3,9,1,2,16,34,18,14,0,0,3,6,43,0.2321146,-1.889335,0.1122458
1,11,1,2,13,32,27,10,0,0,1,9,45,0.2429107,-2.51955,0.07604313
1,7,1,2,16,34,27,12,0,0,1,5,45,0.2429107,-1.923289,0.115533
2,6,1,3,16,36,19,17,0,0,2,4,44,0.2375127,-1.93608,0.1119828
6,15,2,5,16,35,21,9,0,0,5,6,40,0.2159206,-1.731507,0.1132977
3,9,2,5,14,34,18,14,0,0,2,5,43,0.2321146,-2.02888,0.1033924
2,10,1,3,16,36,25,7,0,0,2,8,44,0.2375127,-2.108456,0.1008065
2,8,1,2,18,35,19,10,0,0,2,6,44,0.2375127,-2.017198,0.1067234
1,10,1,3,14,34,27,11,0,0,1,8,45,0.2429107,-2.103954,0.1035677
1,12,1,3,12,37,27,6,0,0,1,9,45,0.2429107,-2.655876,0.06701438
5,18,2,6,11,33,18,13,0,0,4,8,41,0.2213186,-2.47871,0.07095898
1,7,1,2,16,35,27,26,0,0,1,4,45,0.2429107,-2.238295,0.09467041
2,9,1,2,14,34,18,14,0,0,2,7,44,0.2375127,-1.998271,0.1079506
5,15,2,3,12,31,18,8,0,0,4,9,41,0.2213186,-2.316864,0.08077665
1,5,1,2,15,35,27,13,0,0,1,4,45,0.2429107,-2.146969,0.1007188
2,11,1,2,13,35,24,7,0,0,2,9,44,0.2375127,-2.265285,0.09063815
1,11,1,5,14,38,27,11,0,0,1,7,45,0.2429107,-2.168146,0.09931627
1,2,1,1,18,35,27,18,0,0,1,2,45,0.2429107,-1.62218,0.1354751
4,8,1,2,15,33,16,16,0,0,4,6,42,0.2267166,-1.961276,0.105014
1,9,1,2,13,36,27,11,0,0,1,7,45,0.2429107,-1.986819,0.1113254
3,12,1,2,14,34,18,8,0,0,3,10,43,0.2321146,-2.408139,0.07933029
6,17,2,7,13,32,24,8,0,0,5,8,40,0.2159206,-2.253597,0.08235449
2,7,1,2,19,35,26,18,0,0,2,5,44,0.2375127,-1.919181,0.1130785
4,16,2,4,12,31,18,7,0,0,3,10,42,0.2267166,-2.563057,0.06767181
2,9,1,2,15,34,24,13,0,0,2,6,44,0.2375127,-1.821839,0.1193899
2,7,1,3,18,35,18,18,0,0,2,5,44,0.2375127,-1.934052,0.1121143
3,11,1,3,17,30,19,15,0,0,3,6,43,0.2321146,-2.068257,0.1008941
1,15,1,4,13,36,27,12,0,0,1,7,45,0.2429107,-2.153587,0.1002805
2,9,1,2,14,37,24,10,0,0,2,8,44,0.2375127,-2.05235,0.1044442
5,16,1,3,13,33,19,7,0,0,5,11,41,0.2213186,-2.238108,0.085554
2,10,1,3,15,35,23,15,0,0,2,7,44,0.2375127,-2.044914,0.1049264
3,9,1,2,13,35,18,14,0,0,3,7,43,0.2321146,-2.194676,0.09287342
1,12,1,4,15,37,27,13,0,0,1,6,45,0.2429107,-2.35212,0.08713184
2,5,1,1,15,34,18,10,0,0,2,5,44,0.2375127,-1.86037,0.1168917
3,7,1,1,15,34,25,10,0,0,3,7,43,0.2321146,-1.869992,0.113473
1,10,1,3,16,36,27,12,0,0,1,8,45,0.2429107,-2.08013,0.1051455
3,13,1,3,14,36,20,17,0,0,3,8,43,0.2321146,-2.196058,0.09278576
2,11,1,2,13,35,19,9,0,0,2,8,44,0.2375127,-2.285564,0.08932328
2,15,2,4,13,35,26,10,0,0,1,9,44,0.2375127,-2.395074,0.082223
3,11,1,3,14,35,25,11,0,0,3,8,43,0.2321146,-2.022663,0.1037868
5,14,1,3,14,33,14,9,0,0,5,11,41,0.2213186,-2.022795,0.09861501
4,14,1,4,13,36,18,9,0,0,4,9,42,0.2267166,-2.072168,0.09813289
1,18,1,5,12,37,27,5,0,0,1,11,45,0.2429107,-2.469255,0.07937412
2,12,1,5,11,36,19,16,0,0,2,6,44,0.2375127,-2.542439,0.0726683
2,9,1,3,15,34,18,10,0,0,2,6,44,0.2375127,-1.849554,0.1175929
1,7,1,2,15,35,27,17,0,0,1,5,45,0.2429107,-2.142999,0.1009818
2,11,1,4,14,36,24,10,0,0,2,7,44,0.2375127,-2.361951,0.08437062
1,10,1,4,14,35,27,10,0,0,1,6,45,0.2429107,-2.159543,0.09988604
2,10,1,3,14,36,19,11,0,0,2,6,44,0.2375127,-2.099669,0.1013762
4,12,2,2,14,34,25,8,0,0,3,11,42,0.2267166,-2.173171,0.09186536
5,11,1,3,13,31,17,9,0,0,5,8,41,0.2213186,-2.114556,0.09304874
1,10,1,2,14,34,27,8,0,0,1,8,45,0.2429107,-2.034467,0.1081697
2,12,1,2,14,35,23,10,0,0,2,10,44,0.2375127,-2.041534,0.1051455
2,12,1,4,16,34,18,18,0,0,2,6,44,0.2375127,-2.087501,0.1021651
3,11,1,2,15,34,19,7,0,0,3,8,43,0.2321146,-2.278265,0.08757013
2,7,1,2,18,34,23,16,0,0,2,6,44,0.2375127,-1.712329,0.1264902
1,15,1,2,15,36,27,10,0,0,1,12,45,0.2429107,-2.432195,0.08182854
2,10,1,4,18,32,19,18,0,0,2,6,44,0.2375127,-2.107104,0.1008941
3,8,1,2,15,34,18,12,0,0,3,5,43,0.2321146,-1.923185,0.1100982
1,9,1,4,15,37,27,17,0,0,1,5,45,0.2429107,-1.981525,0.111676
3,13,1,4,16,35,17,14,0,0,3,6,43,0.2321146,-1.937692,0.1091778
1,5,1,2,16,34,27,17,0,0,1,4,45,0.2429107,-2.007335,0.1099667
2,10,1,3,14,35,27,20,0,0,2,5,44,0.2375127,-2.363303,0.08428296
2,16,1,3,12,37,18,7,0,0,2,9,44,0.2375127,-2.213234,0.09401297
4,16,1,4,13,33,16,8,0,0,4,9,42,0.2267166,-2.321497,0.08266129
1,8,1,2,14,34,27,14,0,0,1,5,45,0.2429107,-2.029835,0.1084765
2,11,1,3,15,37,18,10,0,0,2,9,44,0.2375127,-1.945544,0.1113692
2,6,1,2,16,35,19,17,0,0,2,4,44,0.2375127,-1.932024,0.1122458
2,11,1,3,14,35,27,14,0,0,2,8,44,0.2375127,-2.509315,0.07481592
1,8,1,3,20,37,27,18,0,0,1,5,45,0.2429107,-1.727403,0.1285063
5,9,1,2,17,29,18,14,0,0,5,6,41,0.2213186,-1.663698,0.120398
1,11,1,3,14,35,27,12,0,0,1,7,45,0.2429107,-2.324987,0.08892882
2,10,1,3,15,37,24,13,0,0,2,8,44,0.2375127,-2.230134,0.09291725
2,10,1,3,17,36,18,18,0,0,2,6,44,0.2375127,-2.255145,0.09129558
2,8,1,2,14,33,19,17,0,0,2,6,44,0.2375127,-1.874566,0.1159712
2,11,1,2,17,36,18,9,0,0,2,8,44,0.2375127,-1.927293,0.1125526
2,11,1,4,14,38,18,10,0,0,2,5,44,0.2375127,-1.962444,0.1102735
1,8,1,2,14,37,27,17,0,0,1,7,45,0.2429107,-2.004026,0.1101858
5,8,1,2,16,33,17,12,0,0,5,6,41,0.2213186,-1.816152,0.1111501
6,16,1,5,11,32,15,12,0,0,6,9,40,0.2159206,-2.612256,0.06109748
1,12,1,3,15,35,27,15,0,0,1,8,45,0.2429107,-2.295869,0.09085729
1,7,1,2,17,36,27,13,0,0,1,5,45,0.2429107,-1.947113,0.1139551
2,10,1,3,14,35,18,7,0,0,2,7,44,0.2375127,-2.050998,0.1045319
2,5,1,1,19,35,23,18,0,0,2,5,44,0.2375127,-1.604172,0.1335028
2,7,1,2,16,34,27,10,0,0,2,6,44,0.2375127,-1.903633,0.1140866
2,10,1,2,16,35,18,13,0,0,2,9,44,0.2375127,-1.984075,0.108871
6,12,2,3,16,33,12,11,0,0,5,8,40,0.2159206,-1.953358,0.100149
2,11,1,3,13,36,27,10,0,0,2,6,44,0.2375127,-2.115216,0.1003682
1,10,1,3,15,36,27,12,0,0,1,8,45,0.2429107,-2.176088,0.09879032
1,13,1,3,13,33,27,10,0,0,1,9,45,0.2429107,-2.361385,0.08651823
3,13,1,4,14,35,18,7,0,0,3,9,43,0.2321146,-2.247869,0.0894986
2,10,1,4,12,33,25,9,0,0,2,7,44,0.2375127,-2.366683,0.08406381
1,8,1,2,15,34,27,19,0,0,1,5,45,0.2429107,-1.997408,0.1106241
2,11,1,3,17,34,18,14,0,0,2,7,44,0.2375127,-2.142256,0.09861501
3,17,2,4,13,36,18,6,0,0,2,8,43,0.2321146,-2.061349,0.1013324
2,9,1,2,15,36,26,18,0,0,2,7,44,0.2375127,-2.067221,0.10348
2,10,1,2,15,37,18,16,0,0,2,8,44,0.2375127,-1.908365,0.1137798
2,14,1,4,12,34,18,6,0,0,2,9,44,0.2375127,-2.621529,0.06754032
3,9,1,3,16,37,18,18,0,0,3,5,43,0.2321146,-1.979141,0.106548
2,12,1,3,17,37,18,10,0,0,2,8,44,0.2375127,-2.023958,0.1062851
4,8,2,2,13,32,18,11,0,0,3,6,42,0.2267166,-2.207074,0.08976157
2,13,1,4,14,36,18,12,0,0,2,8,44,0.2375127,-2.372766,0.08366935
4,10,1,2,15,34,19,11,0,0,4,8,42,0.2267166,-2.012131,0.1018583
1,12,1,3,15,34,27,10,0,0,1,8,45,0.2429107,-2.319031,0.08932328
1,11,1,2,13,35,27,12,0,0,1,8,45,0.2429107,-2.266751,0.09278576
5,9,2,2,19,30,18,18,0,0,4,7,41,0.2213186,-1.680316,0.1193899
1,12,1,2,15,36,27,11,0,0,1,7,45,0.2429107,-2.133072,0.1016392
4,14,1,4,14,31,20,6,0,0,4,8,42,0.2267166,-2.2212,0.08888499
3,12,1,3,13,35,18,8,0,0,3,9,43,0.2321146,-2.258922,0.08879734
1,9,1,2,15,33,27,15,0,0,1,7,45,0.2429107,-1.822699,0.122195
1,13,1,3,13,37,27,7,0,0,1,9,45,0.2429107,-2.170793,0.09914095
2,15,1,3,15,32,20,7,0,0,2,9,44,0.2375127,-2.063841,0.1036992
3,14,1,3,13,33,23,14,0,0,3,9,43,0.2321146,-2.100725,0.09883415
1,8,1,4,16,38,27,21,0,0,1,4,45,0.2429107,-1.961672,0.1129909
1,7,1,1,12,37,27,11,0,0,1,7,45,0.2429107,-2.462637,0.07981241
2,7,1,2,18,34,18,18,0,0,2,5,44,0.2375127,-1.858342,0.1170231
1,8,1,2,16,36,27,11,0,0,1,7,45,0.2429107,-1.929245,0.1151385
6,14,1,4,12,30,14,9,0,0,6,9,40,0.2159206,-2.489499,0.06837307
1,10,1,2,18,35,27,10,0,0,1,8,45,0.2429107,-2.019247,0.1091778
