Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,7,1,4,19,27,25,22,4,6,2,3,32,0.265289,1.013238,0.3335913
0,6,0,3,18,27,34,22,3,4,0,3,34,0.2818696,0.7811201,0.3376161
1,8,1,3,16,26,32,16,2,2,1,5,33,0.2735793,0.6819333,0.3208978
0,6,0,3,18,28,34,22,0,5,0,3,34,0.2818696,0.8526984,0.3427245
2,7,2,3,18,25,32,21,3,3,1,3,32,0.265289,0.6756701,0.3108359
1,8,1,3,18,27,33,22,3,6,1,4,33,0.2735793,0.7756307,0.3273994
0,7,0,3,18,26,34,12,1,2,0,4,34,0.2818696,0.5446946,0.320743
0,8,0,5,18,26,34,22,2,5,0,3,34,0.2818696,0.6379634,0.3273994
2,7,1,3,18,26,30,22,1,3,2,3,32,0.265289,0.8961225,0.3256966
1,6,1,3,17,26,33,22,3,3,1,3,33,0.2735793,0.8670972,0.3337461
0,8,0,5,19,27,34,22,1,4,0,3,34,0.2818696,0.7681058,0.3366873
2,10,1,7,19,26,29,22,0,5,2,3,32,0.265289,1.04998,0.3360681
1,8,1,4,17,27,31,19,0,3,1,4,33,0.2735793,0.3829939,0.3001548
1,7,1,3,17,26,25,22,2,2,1,4,33,0.2735793,0.851481,0.3326625
0,7,0,3,19,25,34,22,4,5,0,4,34,0.2818696,0.9112625,0.346904
0,8,0,3,19,28,34,22,1,4,0,5,34,0.2818696,0.5577088,0.3216718
0,6,0,3,18,29,34,22,4,5,0,3,34,0.2818696,0.9589814,0.3503096
0,7,0,4,17,29,34,22,1,6,0,3,34,0.2818696,0.4557639,0.3143963
3,6,2,3,16,26,24,22,3,3,2,3,31,0.2569988,1.161125,0.3329721
5,8,2,3,18,24,25,22,1,5,3,4,29,0.2404182,1.213519,0.3150155
1,10,1,4,17,28,24,18,1,5,1,5,33,0.2735793,0.5547725,0.3120743
1,7,1,3,20,27,31,22,3,8,1,4,33,0.2735793,1.221809,0.3583591
2,9,2,5,17,27,24,22,2,5,1,3,32,0.265289,0.7813035,0.3179567
1,6,1,3,18,27,31,22,6,6,1,3,33,0.2735793,0.9474093,0.3393189
1,7,1,3,18,29,32,22,1,6,1,4,33,0.2735793,1.005412,0.3433437
0,7,0,3,18,27,34,22,2,2,0,4,34,0.2818696,1.056588,0.3572755
1,7,1,3,20,26,31,22,3,6,1,4,33,0.2735793,1.40028,0.370743
0,6,0,3,16,27,34,22,3,5,0,3,34,0.2818696,0.5468636,0.3208978
1,8,1,4,17,26,32,19,2,5,1,4,33,0.2735793,0.4588442,0.305418
0,6,0,3,17,28,34,22,3,6,0,3,34,0.2818696,0.5251732,0.3193498
1,8,1,4,17,27,31,19,0,3,1,4,33,0.2735793,0.5748505,0.3134675
0,8,0,4,19,27,34,22,1,4,0,4,34,0.2818696,0.8266699,0.3408669
0,7,0,3,15,28,34,22,1,3,0,4,34,0.2818696,0.2779025,0.3017028
3,9,1,3,17,26,11,11,1,1,3,6,31,0.2569988,0.8086149,0.3099071
2,7,1,3,15,26,31,16,0,2,2,4,32,0.265289,0.3289168,0.2874613
1,7,1,4,16,27,33,22,3,4,1,3,33,0.2735793,0.6373155,0.3178019
2,6,2,3,16,26,31,22,3,3,1,3,32,0.265289,1.091315,0.3388545
0,6,0,3,19,29,34,22,1,2,0,3,34,0.2818696,0.5989206,0.324613
2,9,1,4,17,26,25,19,2,2,2,5,32,0.265289,0.6504099,0.3091331
1,8,1,4,19,29,27,22,3,3,1,4,33,0.2735793,0.7131658,0.323065
0,6,0,3,16,28,34,22,0,5,0,3,34,0.2818696,-0.1645818,0.2701238
1,8,1,5,18,28,25,22,1,3,1,3,33,0.2735793,0.5793123,0.3137771
2,7,1,3,17,28,25,22,2,3,2,4,32,0.265289,1.176281,0.344582
0,7,0,4,19,29,34,22,2,4,0,3,34,0.2818696,0.8331771,0.3413313
0,8,0,4,17,28,34,15,1,1,0,4,34,0.2818696,0.1065483,0.2894737
3,8,3,3,18,26,31,22,3,3,1,4,31,0.2569988,1.279417,0.3407121
0,7,0,4,19,29,34,22,2,6,0,3,34,0.2818696,0.9611505,0.3504644
3,7,1,3,16,27,23,22,0,2,3,4,31,0.2569988,0.8819559,0.3147059
2,6,1,3,19,27,31,22,3,7,2,3,32,0.265289,1.279618,0.351548
1,9,1,6,17,25,32,22,0,4,1,3,33,0.2735793,0.4387662,0.3040248
0,11,0,5,17,29,34,17,0,0,0,4,34,0.2818696,0.405876,0.3108359
1,7,1,3,16,28,24,15,3,6,1,4,33,0.2735793,0.666317,0.3198142
1,9,1,3,19,27,32,22,3,4,1,4,33,0.2735793,0.8581737,0.3331269
1,7,1,4,18,26,32,22,1,1,1,3,33,0.2735793,1.014336,0.3439628
0,8,0,4,18,27,34,22,1,1,0,3,34,0.2818696,0.2909168,0.3026316
0,7,0,4,17,27,34,22,1,4,0,3,34,0.2818696,0.4535949,0.3142415
0,7,0,3,18,26,34,18,4,5,0,4,34,0.2818696,0.4731162,0.3156347
0,8,0,3,18,26,34,22,2,4,0,4,34,0.2818696,0.7464154,0.3351393
1,7,1,3,18,29,31,14,0,6,1,4,33,0.2735793,0.7756307,0.3273994
2,7,1,4,17,26,25,22,1,3,2,3,32,0.265289,0.9007152,0.3260062
1,8,1,4,15,27,28,22,3,3,1,4,33,0.2735793,0.1286723,0.2825077
1,12,1,3,17,27,18,5,1,4,1,7,33,0.2735793,0.3584541,0.298452
0,8,0,5,17,28,34,22,0,3,0,3,34,0.2818696,0.6466395,0.3280186
2,8,1,3,16,25,29,22,1,1,2,4,32,0.265289,0.7606361,0.3165635
1,7,1,4,18,28,32,22,2,5,1,3,33,0.2735793,0.9875654,0.3421053
1,7,1,3,15,25,33,14,1,1,1,4,33,0.2735793,0.3004509,0.2944272
1,8,1,4,16,25,33,22,1,4,1,4,33,0.2735793,-0.295197,0.253096
0,7,0,3,15,25,34,18,2,2,0,4,34,0.2818696,0.405876,0.3108359
0,6,0,3,20,28,34,22,1,3,0,3,34,0.2818696,0.885234,0.3450464
3,9,3,6,19,23,28,22,3,5,1,3,31,0.2569988,1.07832,0.3275542
2,8,2,4,18,27,32,22,3,4,1,3,32,0.265289,1.320953,0.3543344
0,7,0,4,19,26,34,22,4,4,0,3,34,0.2818696,0.722556,0.3334365
1,7,1,3,17,29,33,18,2,5,1,4,33,0.2735793,0.954102,0.3397833
1,7,1,4,19,27,30,22,2,3,1,3,33,0.2735793,0.9451784,0.3391641
1,8,1,3,17,28,18,14,1,2,1,5,33,0.2735793,0.175521,0.2857585
3,7,1,3,16,26,23,17,2,2,3,4,31,0.2569988,0.5956895,0.2959752
1,7,1,4,17,26,30,22,2,4,1,3,33,0.2735793,0.7644762,0.3266254
1,7,1,4,18,27,30,22,0,3,1,3,33,0.2735793,0.7421673,0.3250774
1,7,1,3,17,27,32,22,4,4,1,3,33,0.2735793,0.8202485,0.3304954
0,9,0,4,17,26,34,22,1,6,0,4,34,0.2818696,0.4427497,0.3134675
0,10,0,4,15,28,34,8,3,3,0,6,34,0.2818696,0.2084932,0.2967492
1,7,1,3,17,27,31,14,1,5,1,4,33,0.2735793,0.4432279,0.3043344
1,8,1,3,18,28,25,22,4,6,1,4,33,0.2735793,1.273119,0.3619195
1,7,1,3,16,23,33,22,3,3,1,4,33,0.2735793,0.02158952,0.2750774
0,6,0,3,19,27,34,22,1,2,0,3,34,0.2818696,0.4340735,0.3128483
0,6,0,3,19,27,34,22,1,4,0,3,34,0.2818696,0.9633195,0.3506192
2,7,2,3,19,26,32,22,1,1,1,3,32,0.265289,0.5562583,0.3027864
2,8,1,3,17,25,26,16,1,1,2,4,32,0.265289,0.7652289,0.3168731
0,8,0,5,18,29,34,22,4,5,0,3,34,0.2818696,0.8874031,0.3452012
1,6,1,3,19,28,24,22,4,4,1,3,33,0.2735793,1.103572,0.3501548
3,7,1,3,19,26,24,16,0,2,3,4,31,0.2569988,0.9765894,0.3208978
1,8,1,3,17,29,32,21,0,4,1,4,33,0.2735793,0.3316834,0.2965944
1,9,1,5,16,24,33,15,0,4,1,4,33,0.2735793,-0.1702671,0.2617647
2,9,2,3,16,27,31,16,2,4,1,5,32,0.265289,0.2508399,0.2821981
0,9,0,3,17,25,34,14,2,4,0,5,34,0.2818696,0.3646642,0.3078947
1,7,1,3,18,28,33,22,2,4,1,4,33,0.2735793,0.9674873,0.3407121
2,6,1,3,19,26,24,22,0,5,2,3,32,0.265289,1.337027,0.355418
1,9,1,4,18,26,30,14,2,2,1,5,33,0.2735793,0.811325,0.3298762
0,8,0,5,19,29,34,22,2,2,0,3,34,0.2818696,0.6856823,0.330805
2,7,1,3,16,26,18,11,3,3,2,4,32,0.265289,0.6848556,0.3114551
3,7,1,3,19,26,22,16,0,4,3,4,31,0.2569988,1.120905,0.3303406
2,7,1,3,17,27,24,22,3,5,2,4,32,0.265289,1.190059,0.3455108
0,7,0,3,17,26,34,22,3,5,0,4,34,0.2818696,0.7811201,0.3376161
1,8,1,4,17,26,31,22,0,4,1,4,33,0.2735793,0.7354747,0.324613
1,7,1,3,18,28,24,22,0,0,1,3,33,0.2735793,0.9184077,0.3373065
0,7,0,4,18,26,34,22,0,3,0,3,34,0.2818696,0.9221077,0.347678
1,9,1,4,19,29,25,22,2,7,1,4,33,0.2735793,0.8849444,0.3349845
1,6,1,3,19,26,25,22,0,5,1,3,33,0.2735793,0.9295622,0.3380805
1,7,1,3,18,28,32,22,2,5,1,4,33,0.2735793,1.052261,0.3465944
1,10,1,5,17,27,29,8,0,2,1,5,33,0.2735793,0.6975495,0.3219814
2,8,1,4,16,29,16,16,2,2,2,4,32,0.265289,0.5562583,0.3027864
1,8,1,4,19,28,32,22,4,4,1,4,33,0.2735793,0.7466291,0.325387
0,8,0,5,19,26,34,22,3,4,0,3,34,0.2818696,0.5425256,0.3205882
0,8,0,3,18,26,34,22,3,3,0,4,34,0.2818696,0.5577088,0.3216718
2,9,2,6,18,23,29,22,0,3,1,3,32,0.265289,0.6228533,0.3072755
3,8,2,4,16,24,24,22,0,1,2,4,31,0.2569988,0.4206175,0.2845201
0,8,0,4,18,26,34,22,2,5,0,4,34,0.2818696,0.6683299,0.3295666
2,9,2,4,16,26,31,22,2,3,1,4,32,0.265289,0.857084,0.323065
1,7,1,4,20,28,24,22,2,3,1,3,33,0.2735793,1.22404,0.3585139
0,8,0,4,19,29,34,22,0,5,0,4,34,0.2818696,0.7919653,0.3383901
1,7,1,4,17,30,24,22,1,5,1,3,33,0.2735793,0.728782,0.3241486
0,6,0,3,17,29,34,22,3,3,0,3,34,0.2818696,0.2627193,0.3006192
0,8,0,5,16,26,34,22,2,2,0,3,34,0.2818696,0.3755094,0.3086687
3,8,1,3,17,27,25,16,0,2,3,5,31,0.2569988,1.139832,0.3315789
0,9,0,4,14,27,34,16,0,3,0,5,34,0.2818696,0.02629378,0.2837461
0,7,0,3,20,29,34,22,3,3,0,4,34,0.2818696,1.067433,0.3580495
1,7,1,4,18,27,32,22,3,6,1,3,33,0.2735793,0.7377056,0.3247678
3,7,2,3,17,26,29,22,1,4,2,4,31,0.2569988,0.8701267,0.3139319
0,8,0,5,17,28,34,22,1,5,0,3,34,0.2818696,0.5360184,0.3201238
1,6,1,3,18,28,32,22,1,4,1,3,33,0.2735793,0.688626,0.3213622
0,8,0,3,16,29,34,16,2,5,0,5,34,0.2818696,0.3950308,0.3100619
0,8,0,4,14,26,34,19,1,2,0,4,34,0.2818696,-0.05396074,0.2780186
2,6,1,3,19,26,25,22,2,2,2,3,32,0.265289,0.990274,0.3320433
1,7,1,3,18,28,32,22,2,7,1,4,33,0.2735793,1.067877,0.347678
4,7,2,3,18,24,25,22,1,4,3,4,30,0.2487085,0.8229956,0.3009288
0,7,0,4,17,28,34,22,5,5,0,3,34,0.2818696,0.9828409,0.3520124
2,7,1,3,19,26,24,22,3,5,2,4,32,0.265289,0.953532,0.3295666
1,6,1,3,18,28,24,22,4,5,1,3,33,0.2735793,0.9964889,0.3427245
1,7,1,3,15,26,31,19,3,3,1,4,33,0.2735793,0.4677677,0.3060372
3,9,1,5,16,25,25,22,2,2,3,3,31,0.2569988,0.4348125,0.2854489
2,8,1,3,18,26,29,22,2,5,2,4,32,0.265289,1.001756,0.3328173
0,7,0,3,17,29,34,22,2,3,0,3,34,0.2818696,0.1802957,0.2947368
2,7,1,4,17,26,25,22,2,6,2,3,32,0.265289,0.8731587,0.3241486
1,6,1,3,20,27,32,22,1,4,1,3,33,0.2735793,1.027721,0.3448916
2,10,1,6,17,28,24,22,0,4,2,3,32,0.265289,0.5952968,0.305418
1,6,1,3,18,26,32,22,0,4,1,3,33,0.2735793,0.3740703,0.2995356
0,6,0,3,17,26,34,22,1,5,0,3,34,0.2818696,0.5078209,0.3181115
0,6,0,3,17,27,34,22,4,6,0,3,34,0.2818696,0.8331771,0.3413313
3,8,1,5,15,26,23,22,2,2,3,3,31,0.2569988,0.3733008,0.2814241
2,8,2,4,17,24,30,22,0,5,1,4,32,0.265289,0.7606361,0.3165635
0,8,0,5,17,27,34,22,1,4,0,3,34,0.2818696,0.7507535,0.3354489
