Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
4,24,1,13,14,34,31,10,0,0,4,7,44,0.2483644,-1.845102,0.1305171
4,25,1,13,12,35,22,5,0,0,4,9,44,0.2483644,-2.106821,0.1138011
7,21,1,13,13,33,8,8,0,0,7,7,41,0.2314305,-1.620656,0.1346344
2,22,1,13,13,33,39,11,0,0,2,6,46,0.2596537,-2.18026,0.1143775
8,21,3,13,15,29,17,9,0,1,6,5,40,0.2257858,-2.033674,0.1071311
3,21,2,13,14,32,30,15,0,0,2,6,45,0.2540091,-2.03768,0.1210474
2,20,1,13,16,32,36,15,0,0,2,5,46,0.2596537,-1.663691,0.1487978
3,26,1,14,13,37,16,7,0,0,3,7,45,0.2540091,-2.018751,0.1222826
11,27,2,14,11,31,18,11,0,0,8,8,37,0.2088519,-1.361731,0.1350461
5,18,2,13,17,30,33,24,0,0,4,5,43,0.2427198,-1.226285,0.1660903
4,26,2,13,13,34,24,10,0,0,3,8,44,0.2483644,-2.05525,0.1170949
6,21,2,13,16,29,23,13,0,0,4,5,42,0.2370751,-1.233052,0.161726
6,27,2,13,10,32,11,4,0,0,5,8,42,0.2370751,-2.918823,0.05871212
7,22,3,13,14,31,18,13,0,0,5,5,41,0.2314305,-1.826083,0.122365
6,24,3,13,15,32,23,18,0,0,4,6,42,0.2370751,-1.626533,0.1376812
3,22,1,14,11,35,23,11,0,0,3,7,45,0.2540091,-2.440248,0.09477931
4,25,2,13,11,30,32,7,0,0,3,8,44,0.2483644,-2.167416,0.1099308
5,24,1,13,12,33,19,9,0,0,5,6,43,0.2427198,-1.704629,0.1361989
6,24,1,14,14,32,25,15,0,0,6,5,42,0.2370751,-1.708733,0.1326581
2,25,1,14,13,35,30,9,0,0,2,9,46,0.2596537,-2.035671,0.1240119
5,23,2,14,15,33,30,15,0,0,4,6,43,0.2427198,-1.542546,0.1463274
6,23,2,13,14,33,15,15,0,0,5,4,42,0.2370751,-1.44192,0.1489625
5,20,2,13,14,33,17,12,0,0,4,5,43,0.2427198,-1.31721,0.1604084
2,20,1,13,14,36,39,8,0,0,2,7,46,0.2596537,-2.082631,0.1208827
4,26,4,13,11,36,42,9,0,0,1,7,44,0.2483644,-2.346622,0.09848485
3,25,1,13,13,36,35,5,0,0,3,8,45,0.2540091,-1.818098,0.1353755
7,20,2,13,14,28,23,23,0,0,6,4,41,0.2314305,-1.543449,0.1392457
4,20,2,13,16,35,29,19,0,0,3,6,44,0.2483644,-1.763879,0.1357049
2,25,1,14,13,38,35,7,0,0,2,7,46,0.2596537,-2.094989,0.1200593
3,23,1,14,13,36,26,9,0,0,3,8,45,0.2540091,-2.096993,0.1171772
7,21,3,14,14,31,29,13,0,0,3,4,41,0.2314305,-1.449697,0.1448452
5,23,1,13,14,35,27,11,0,0,5,7,43,0.2427198,-1.339612,0.1590086
7,20,3,13,14,30,34,22,0,0,4,5,41,0.2314305,-1.31872,0.152668
2,24,1,13,14,36,21,8,0,0,2,7,46,0.2596537,-1.77615,0.1413043
7,26,2,15,12,30,16,9,0,0,5,6,41,0.2314305,-1.921214,0.1166831
6,21,2,13,14,30,31,12,0,0,5,7,42,0.2370751,-1.432488,0.1495389
3,19,1,14,13,33,34,25,0,0,3,5,45,0.2540091,-1.984678,0.1245059
7,24,3,13,14,30,27,11,0,0,5,9,41,0.2314305,-1.755769,0.1265646
4,24,1,13,11,34,20,8,0,0,4,8,44,0.2483644,-2.316969,0.1003788
5,22,1,13,13,34,24,18,0,0,5,7,43,0.2427198,-1.740209,0.1339756
2,21,1,13,14,34,26,13,0,0,2,6,46,0.2596537,-2.007247,0.1259058
2,23,1,13,15,37,27,14,0,1,2,8,46,0.2596537,-1.794687,0.1400692
4,20,3,13,14,35,32,11,0,0,2,5,44,0.2483644,-1.359052,0.1615613
5,18,2,13,14,33,32,15,0,1,3,3,43,0.2427198,-1.765246,0.1324111
2,23,1,13,12,35,27,13,0,0,2,6,46,0.2596537,-1.954107,0.1294466
5,18,2,14,14,32,32,29,0,1,4,3,43,0.2427198,-1.572854,0.1444335
1,24,1,13,14,37,47,10,0,0,1,8,47,0.2652984,-1.87393,0.1378458
2,25,1,13,11,37,35,4,0,0,2,11,46,0.2596537,-2.426187,0.09799078
9,21,3,13,14,29,23,23,0,0,7,4,39,0.2201412,-1.281354,0.1471509
3,21,1,14,12,35,29,24,0,0,3,4,45,0.2540091,-2.094469,0.1173419
3,23,1,14,13,34,33,12,0,0,3,5,45,0.2540091,-2.06923,0.1189888
0,20,0,14,15,36,48,23,0,0,0,4,48,0.270943,-1.627257,0.1580204
5,24,1,14,12,34,15,8,0,0,5,6,43,0.2427198,-2.128945,0.1096838
3,24,1,14,10,36,32,9,0,0,3,7,45,0.2540091,-2.353172,0.1004611
4,24,1,13,10,33,35,6,0,0,4,8,44,0.2483644,-2.502622,0.08852108
4,21,1,13,13,32,37,9,0,0,4,7,44,0.2483644,-1.824474,0.1318347
3,21,1,14,13,34,36,10,0,0,3,5,45,0.2540091,-1.921579,0.1286232
7,23,3,14,13,27,28,12,0,0,4,3,41,0.2314305,-1.547585,0.1389987
6,23,2,14,11,31,32,13,0,0,5,5,42,0.2370751,-2.119732,0.1075428
4,24,2,13,15,30,35,19,0,0,3,3,44,0.2483644,-1.4493,0.1557971
2,24,1,13,13,35,39,9,0,0,2,8,46,0.2596537,-2.124649,0.118083
7,20,3,13,12,31,31,8,0,0,4,5,41,0.2314305,-1.88261,0.1189888
2,21,1,13,13,37,32,19,0,0,2,6,46,0.2596537,-1.888609,0.1338109
2,27,2,13,11,38,31,9,0,0,1,6,46,0.2596537,-2.50775,0.09255599
2,23,1,13,15,37,39,14,0,0,2,6,46,0.2596537,-1.93557,0.1306818
1,22,1,13,13,34,47,13,0,0,1,7,47,0.2652984,-2.301313,0.108778
3,28,1,13,12,34,23,4,0,0,3,12,45,0.2540091,-2.219404,0.1091897
8,25,2,13,13,33,21,11,0,0,7,10,40,0.2257858,-1.896773,0.1151186
2,20,1,13,13,35,30,20,0,0,2,6,46,0.2596537,-1.803338,0.1394928
4,19,2,13,15,31,34,22,0,0,3,4,44,0.2483644,-1.267515,0.1674078
5,22,1,13,13,32,29,18,0,0,5,7,43,0.2427198,-2.08546,0.1124012
2,19,2,13,15,33,37,20,0,0,1,5,46,0.2596537,-1.511687,0.1589262
4,22,1,13,14,35,29,12,0,0,4,5,44,0.2483644,-2.099085,0.1142951
5,23,1,13,12,35,13,8,0,0,5,7,43,0.2427198,-2.233048,0.1031785
0,20,0,13,14,39,48,18,0,0,0,4,48,0.270943,-2.218197,0.1170125
3,24,2,13,10,36,27,9,0,0,2,8,45,0.2540091,-2.377149,0.09889657
5,20,1,13,13,34,31,21,0,0,5,4,43,0.2427198,-2.109179,0.110919
3,21,1,13,15,35,40,22,0,0,3,6,45,0.2540091,-1.570753,0.1515152
5,20,2,14,15,34,14,14,0,0,4,5,43,0.2427198,-1.489836,0.1496212
4,21,2,13,15,31,33,13,0,0,3,5,44,0.2483644,-1.597565,0.1463274
5,21,2,13,14,35,24,13,0,0,4,5,43,0.2427198,-1.670368,0.1383399
5,23,2,13,13,32,31,9,0,0,4,5,43,0.2427198,-1.766564,0.1323287
5,30,1,15,8,33,24,5,0,0,5,10,43,0.2427198,-2.653411,0.07691041
4,20,1,13,15,32,23,17,0,0,4,6,44,0.2483644,-1.512474,0.1517622
3,21,1,13,14,33,31,13,0,0,3,6,45,0.2540091,-1.833242,0.1343874
7,22,2,14,14,32,31,17,0,0,6,7,41,0.2314305,-1.466241,0.143857
4,20,1,13,14,33,31,15,0,0,4,7,44,0.2483644,-1.740672,0.1371871
2,21,1,13,15,33,42,18,0,0,2,5,46,0.2596537,-1.807046,0.1392457
6,26,1,13,14,30,9,5,0,0,6,11,42,0.2370751,-2.174981,0.1041667
3,26,1,13,13,36,33,6,0,0,3,8,45,0.2540091,-1.81936,0.1352931
5,22,1,13,12,30,14,14,0,0,5,6,43,0.2427198,-2.002441,0.1175889
4,24,3,13,13,35,31,14,0,0,2,7,44,0.2483644,-2.024308,0.1190711
6,22,1,13,13,28,26,10,0,0,6,7,42,0.2370751,-1.889303,0.1216238
3,21,1,13,15,38,26,17,0,0,3,7,45,0.2540091,-1.801693,0.136446
5,20,2,13,13,32,34,10,0,0,4,7,43,0.2427198,-1.679592,0.1377635
8,28,2,13,10,33,15,5,0,0,6,10,40,0.2257858,-2.116943,0.1022727
11,27,2,13,13,32,13,7,0,0,9,6,37,0.2088519,-1.648876,0.1194829
6,21,2,13,13,31,19,17,0,0,5,6,42,0.2370751,-1.769372,0.1289526
7,23,2,14,13,30,24,14,0,0,5,7,41,0.2314305,-1.76542,0.1259881
2,21,1,13,13,33,39,11,0,0,2,7,46,0.2596537,-1.769971,0.1417161
1,20,1,13,14,36,42,16,0,0,1,7,47,0.2652984,-1.901776,0.1359519
4,19,1,13,13,32,31,26,0,0,4,4,44,0.2483644,-1.700705,0.1397398
3,22,1,13,14,36,21,14,0,0,3,4,45,0.2540091,-1.661614,0.1455863
8,26,1,13,11,32,16,6,0,0,8,11,40,0.2257858,-2.173397,0.09897892
9,28,2,13,12,28,9,8,0,0,7,7,39,0.2201412,-1.797426,0.1177536
3,20,2,13,13,31,38,6,0,0,2,7,45,0.2540091,-2.232023,0.1083663
4,19,1,13,13,32,30,21,0,0,4,5,44,0.2483644,-1.863151,0.1293643
7,24,3,13,12,33,26,8,0,0,4,6,41,0.2314305,-2.187304,0.1007905
7,24,1,13,14,31,24,13,0,0,7,4,41,0.2314305,-1.340779,0.1513505
3,25,1,13,11,36,22,7,0,0,3,8,45,0.2540091,-2.44151,0.09469697
4,22,1,13,15,32,31,16,0,1,4,5,44,0.2483644,-1.57049,0.1480567
4,19,1,13,15,35,34,13,0,0,4,5,44,0.2483644,-1.422226,0.1575264
5,25,3,14,14,34,34,10,0,0,3,7,43,0.2427198,-1.782377,0.1313406
6,20,1,13,13,32,28,19,0,0,6,5,42,0.2370751,-1.933772,0.1189065
5,20,2,13,13,33,27,18,0,0,4,5,43,0.2427198,-1.741526,0.1338933
4,22,2,13,14,36,20,12,0,0,3,5,44,0.2483644,-1.829631,0.1315053
6,25,3,13,15,32,30,9,0,0,4,7,42,0.2370751,-2.246401,0.09980237
7,23,3,13,14,33,18,9,0,0,5,8,41,0.2314305,-1.587567,0.1366107
4,23,2,13,13,31,28,12,0,0,3,5,44,0.2483644,-2.060407,0.1167655
4,20,1,13,15,33,33,22,0,1,4,6,44,0.2483644,-1.613036,0.1453393
5,24,2,13,15,32,29,15,0,0,4,5,43,0.2427198,-1.292173,0.161973
0,28,0,13,10,40,48,7,0,0,0,10,48,0.270943,-2.576558,0.09214427
4,19,1,13,15,32,22,21,0,0,4,5,44,0.2483644,-1.58854,0.1469038
5,23,2,14,13,33,39,8,0,0,3,7,43,0.2427198,-1.899657,0.1240119
3,19,2,13,13,33,35,23,0,0,2,4,45,0.2540091,-1.766357,0.1387516
4,21,2,14,15,35,34,14,0,0,3,6,44,0.2483644,-1.9173,0.1259058
3,22,1,14,14,34,35,17,0,0,3,8,45,0.2540091,-1.775191,0.1381752
3,23,1,13,14,35,26,12,0,0,3,6,45,0.2540091,-1.884982,0.1310112
2,22,1,13,16,38,35,15,0,0,2,6,46,0.2596537,-1.592014,0.1535738
3,23,1,13,15,33,24,12,0,0,3,6,45,0.2540091,-1.49882,0.1562088
4,21,1,13,13,34,24,8,0,0,4,7,44,0.2483644,-1.928903,0.1251647
3,26,2,13,11,35,32,6,0,0,2,8,45,0.2540091,-2.340552,0.1012846
3,20,1,13,14,36,28,12,0,0,3,6,45,0.2540091,-1.795383,0.1368577
5,23,2,13,15,32,16,9,0,0,4,7,43,0.2427198,-1.625564,0.1411397
3,28,1,14,10,35,35,5,0,0,3,9,45,0.2540091,-2.497036,0.09107378
4,24,2,13,14,34,27,11,0,0,3,7,44,0.2483644,-1.576937,0.1476449
2,21,1,13,11,37,36,8,0,0,2,6,46,0.2596537,-2.513929,0.09214427
4,21,1,14,14,33,29,10,0,0,4,7,44,0.2483644,-2.029465,0.1187418
