Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,16,1,6,13,31,22,13,0,4,3,6,41,0.3085616,-2.778237,0.1205234
2,14,1,3,13,32,24,9,0,2,2,9,42,0.3160875,-2.927498,0.113292
5,15,1,4,12,31,15,9,1,5,5,8,39,0.2935098,-2.414935,0.137741
4,17,1,4,11,29,21,5,0,2,4,12,40,0.3010357,-3.033399,0.100551
4,12,2,4,14,26,24,8,0,4,3,8,40,0.3010357,-2.460281,0.1384298
5,16,3,4,13,29,27,7,0,0,3,8,39,0.2935098,-2.655173,0.1222452
7,16,2,5,11,28,10,8,0,4,6,10,37,0.278458,-2.609202,0.1184573
4,13,3,5,14,29,16,12,0,3,2,6,40,0.3010357,-2.507172,0.1353306
5,11,1,3,14,32,21,9,0,5,5,9,39,0.2935098,-2.260115,0.1477273
4,18,1,3,12,32,13,8,0,2,4,10,40,0.3010357,-2.522803,0.1342975
0,16,0,3,14,34,44,6,0,4,0,11,44,0.3311393,-2.626531,0.1408402
4,16,1,3,14,31,18,11,0,3,4,9,40,0.3010357,-2.731209,0.1205234
4,16,2,3,15,34,19,9,0,2,3,11,40,0.3010357,-2.75205,0.119146
1,17,1,2,10,35,28,5,0,5,1,12,43,0.3236134,-2.841669,0.1222452
2,12,1,4,13,35,21,10,1,6,2,7,42,0.3160875,-2.415487,0.1487603
3,17,1,3,11,30,22,9,0,4,3,12,41,0.3085616,-2.834202,0.1167355
4,11,2,2,15,32,16,12,0,2,3,9,40,0.3010357,-2.319606,0.1477273
1,19,1,3,11,31,32,8,0,4,1,12,43,0.3236134,-2.856248,0.1212121
4,17,1,4,13,31,28,10,1,4,4,10,40,0.3010357,-2.413389,0.1415289
3,20,1,5,11,34,18,5,0,1,3,9,41,0.3085616,-2.813851,0.1181129
4,11,1,3,14,29,16,10,0,4,4,9,40,0.3010357,-2.418599,0.1411846
2,14,1,3,14,35,26,8,0,5,2,9,42,0.3160875,-2.400575,0.1497934
7,16,2,3,12,27,16,9,0,3,6,11,37,0.278458,-2.659742,0.1153581
2,13,1,2,11,32,29,7,0,1,2,10,42,0.3160875,-2.857904,0.1181129
4,19,1,4,11,30,21,7,0,4,4,9,40,0.3010357,-2.835413,0.1136364
4,13,2,5,14,31,16,11,0,6,3,6,40,0.3010357,-2.283135,0.1501377
4,17,1,5,14,32,24,11,0,2,4,7,40,0.3010357,-2.43423,0.1401515
4,20,1,4,11,31,21,7,0,0,4,12,40,0.3010357,-3.007348,0.1022727
1,7,1,1,15,33,29,12,0,5,1,7,43,0.3236134,-2.268256,0.1628788
2,16,1,4,12,30,27,7,0,0,2,9,42,0.3160875,-2.728659,0.1270661
0,13,0,3,11,35,44,5,1,4,0,10,44,0.3311393,-2.887935,0.1219008
3,12,1,2,14,32,25,10,0,6,3,9,41,0.3085616,-2.24911,0.1563361
4,11,2,2,13,31,27,15,1,4,3,8,40,0.3010357,-2.44465,0.1394628
2,10,1,2,13,28,26,13,0,1,2,8,42,0.3160875,-2.748543,0.1256887
4,15,1,2,11,30,17,5,0,5,4,11,40,0.3010357,-2.923986,0.1077824
1,8,1,2,14,32,28,12,0,7,1,7,43,0.3236134,-2.253677,0.1639118
4,14,2,5,15,34,23,10,0,1,3,8,40,0.3010357,-2.069518,0.1642562
3,10,1,2,14,31,17,16,0,3,3,8,41,0.3085616,-2.305075,0.1525482
3,14,1,4,13,35,18,11,1,3,3,8,41,0.3085616,-2.422094,0.1446281
3,7,1,1,14,34,15,12,0,6,3,7,41,0.3085616,-2.15753,0.1625344
0,10,0,2,17,32,44,7,0,6,0,7,44,0.3311393,-2.070454,0.1811295
