Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,13,1,4,14,38,28,12,0,5,2,9,53,0.3190978,-3.553543,0.07245179
4,24,1,5,12,36,22,7,0,4,4,11,51,0.3070564,-3.747588,0.05647383
2,11,2,3,15,38,29,22,0,9,1,7,53,0.3190978,-3.367,0.08539945
0,13,0,3,14,40,55,15,0,6,0,9,55,0.3311393,-3.595285,0.07245179
1,16,1,4,16,40,27,13,0,4,1,11,54,0.3251186,-3.578686,0.07217631
1,17,1,3,14,38,31,8,0,4,1,11,54,0.3251186,-3.62156,0.06914601
0,12,0,3,17,39,55,21,0,6,0,8,55,0.3311393,-3.407678,0.08595041
2,18,1,3,15,38,28,15,0,5,2,10,53,0.3190978,-3.553543,0.07245179
2,19,1,5,12,37,28,14,0,4,2,9,53,0.3190978,-3.771838,0.05730028
2,18,1,4,15,36,29,12,0,4,2,10,53,0.3190978,-3.624985,0.06749311
1,16,1,3,15,37,27,14,0,5,1,9,54,0.3251186,-3.535813,0.07520661
1,16,1,3,17,38,30,21,0,4,1,9,54,0.3251186,-3.442271,0.08181818
2,14,2,5,17,39,29,16,0,8,1,7,53,0.3190978,-3.48607,0.07713499
3,14,1,4,16,35,24,10,0,5,3,11,52,0.3130771,-3.523419,0.07300275
2,12,1,4,16,35,29,16,0,4,2,6,53,0.3190978,-3.494008,0.07658402
2,15,1,5,17,36,53,20,0,9,2,7,53,0.3190978,-3.501946,0.07603306
6,21,1,5,12,33,22,6,0,6,6,12,49,0.295015,-3.610071,0.06280992
2,14,1,3,13,36,53,15,0,4,2,7,53,0.3190978,-3.533698,0.0738292
2,18,1,3,16,35,25,11,0,6,2,11,53,0.3190978,-3.478132,0.07768595
1,13,1,3,16,39,54,11,0,3,1,9,54,0.3251186,-3.609867,0.06997245
2,13,1,3,15,37,30,16,0,5,2,8,53,0.3190978,-3.482101,0.07741047
2,12,1,3,12,38,29,16,0,6,2,8,53,0.3190978,-3.541636,0.07327824
1,12,1,3,14,36,30,13,0,4,1,9,54,0.3251186,-3.555301,0.0738292
0,18,0,5,15,39,55,14,0,7,0,9,55,0.3311393,-3.572312,0.07410468
2,12,2,3,14,35,53,14,0,4,1,8,53,0.3190978,-3.541636,0.07327824
0,9,0,3,17,37,55,20,0,5,0,6,55,0.3311393,-3.308132,0.09311295
3,14,1,3,14,37,24,18,0,5,3,10,52,0.3130771,-3.470859,0.07658402
1,10,1,2,16,36,29,21,0,6,1,6,54,0.3251186,-3.500735,0.07768595
1,16,1,4,14,35,27,17,0,9,1,10,54,0.3251186,-3.516325,0.07658402
2,17,1,4,15,38,30,17,0,6,2,10,53,0.3190978,-3.549574,0.07272727
3,13,1,4,17,31,29,21,0,6,3,8,52,0.3130771,-3.406169,0.08099174
2,10,1,3,16,34,53,21,0,6,2,6,53,0.3190978,-3.343186,0.08705234
0,18,0,4,12,37,55,7,0,5,0,12,55,0.3311393,-3.656544,0.06804408
4,15,2,3,15,33,22,9,0,5,3,9,51,0.3070564,-3.45095,0.07630854
5,18,1,4,14,34,25,9,0,3,5,8,50,0.3010357,-3.577266,0.06639118
2,20,1,5,13,38,50,8,0,5,2,11,53,0.3190978,-3.771838,0.05730028
0,17,0,3,13,37,55,12,0,7,0,13,55,0.3311393,-3.706317,0.06446281
1,14,1,5,16,36,30,15,0,4,1,8,54,0.3251186,-3.457861,0.08071625
2,13,1,3,16,36,46,15,0,6,2,6,53,0.3190978,-3.414628,0.08209366
6,17,2,5,14,37,23,9,0,3,5,9,49,0.295015,-3.524413,0.06831956
1,15,1,4,13,38,30,12,0,3,1,9,54,0.3251186,-3.609867,0.06997245
2,15,1,4,13,36,30,12,0,0,2,8,53,0.3190978,-3.545605,0.07300275
3,12,2,4,17,35,27,22,0,4,2,6,52,0.3130771,-3.418299,0.08016529
0,18,0,5,17,40,55,16,0,3,0,8,55,0.3311393,-3.69866,0.06501377
5,15,2,4,14,36,24,10,0,5,4,11,50,0.3010357,-3.493269,0.07190083
3,21,2,7,15,39,26,7,0,5,2,11,52,0.3130771,-3.644711,0.06473829
2,19,1,3,14,40,28,9,0,4,2,11,53,0.3190978,-3.755962,0.0584022
1,18,1,6,13,37,28,8,0,3,1,11,54,0.3251186,-3.609867,0.06997245
3,15,1,3,15,37,24,11,0,4,3,10,52,0.3130771,-3.519376,0.07327824
2,21,1,4,14,38,26,8,0,7,2,12,53,0.3190978,-3.688489,0.0630854
1,17,1,5,16,34,29,17,0,8,1,9,54,0.3251186,-3.477349,0.07933884
1,14,1,3,14,36,52,12,0,7,1,11,54,0.3251186,-3.625457,0.06887052
1,15,1,3,15,37,53,14,0,4,1,9,54,0.3251186,-3.641048,0.0677686
1,19,1,5,14,36,52,9,0,7,1,8,54,0.3251186,-3.590379,0.07134986
1,19,1,4,13,38,46,9,0,5,1,12,54,0.3251186,-3.738487,0.06088154
1,11,1,3,16,37,36,20,0,5,1,9,54,0.3251186,-3.446168,0.0815427
