Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-390.4369	-314.8314	-75.60549	12.43078	3.540267	0.00152286	0.0207301	0.0222493	0.0249763	0.0156344	0.0835513	0.102101	0.0965326	0.0561763	0.00580539	0.0876506	0.133757	0.0188581	0.0599111	0.128243	0.0670828	0.152271	0.0259241	0.0737271	0.014546	0.0168342	0.0837086	0.00565541	0.0082507	0.0218683	0.119374	0.016108	0.0433968	0.0471975	0.0650453	0.00933133	0.00944365	0.0493728	0.0880828	0.00315246	0.115719	0.100307	0.121321	0.0574294	0.0033045	0.00463125	0.0458049	0.13662	0.130226	0.04452957	-0.08587764	0.0483817	0.0556892	0.022953	0.0203488	0.00186429	0.011549	0.145314	0.0709962	0.0647719	0.169038	0.0428053	0.0743596	0.114946	0.04893	0.108053	0.311271	9	52.5092	0.1866961	0.427173	0.757643	1.08414	1.73105	0.211456	0.2876	0.1556	0.111129	0.14982	0.0843951	0.2253933	1.381012
100	-418.8138	-325.471	-93.34286	9.696693	3.385282	0.0154223	0.0272034	0.101654	0.0821607	0.367621	0.129226	0.0931705	0.134267	0.0593506	0.145676	0.0979688	0.241046	0.056847	0.414929	0.0465971	0.0662456	0.0422839	0.215634	0.235815	0.152056	0.0628769	0.0382547	0.0690536	0.0166909	0.112207	0.00597058	0.286301	0.0458504	0.0590766	0.069034	0.0265818	0.0888746	0.144016	0.117326	0.612251	0.154903	0.000708757	0.0745071	0.123652	0.142814	0.0199894	0.106526	0.00354466	0.137895	0.1212216	-0.03924839	0.0850503	0.00533404	0.0455237	0.0388512	0.0348133	0.124406	0.0486785	0.0530248	0.0143082	0.0976211	0.0879655	0.188759	0.0728541	0.0478867	0.0549241	0.3555208	10	50.50456	0.1789843	0.417034	0.750851	1.08385	1.74826	0.281483	0.28088	0.106952	0.0938189	0.132486	0.104381	0.3162724	1.124097
200	-411.2268	-319.2328	-91.994	5.996175	3.582908	0.0248016	0.134487	0.367244	0.0518954	0.0390586	0.0492142	0.187685	0.0742216	0.209954	0.00727307	0.325303	0.042031	0.0434162	0.000778805	0.059226	0.0325716	0.33002	0.0803447	0.0406089	0.0207979	0.0564861	0.048732	0.00529328	0.00241599	0.0833619	0.222775	0.0108652	0.464964	0.0173942	0.00905223	0.0582914	0.111404	0.00751826	0.347488	0.0316878	0.116922	0.0242696	0.0778564	0.231431	0.661805	0.0175604	0.00286479	0.13007	0.0449919	0.1049749	-0.1165965	0.0581919	0.0123588	0.131761	0.0350082	0.019599	0.0598322	0.133547	0.10072	0.0122919	0.061616	0.0393712	0.0380867	0.0974091	0.0793235	0.120883	0.4227247	10	51.26974	0.2384645	0.42987	0.759427	1.08419	1.72651	0.217057	0.232149	0.193099	0.0666725	0.145482	0.145541	0.3061282	1.380875
300	-404.1046	-321.0428	-83.06176	10.69417	2.7113	0.0723797	0.269157	0.0423471	0.0207241	0.189751	0.183772	0.175784	0.0186372	0.0502127	0.00141636	0.00208455	0.05743	0.341083	0.101258	0.00192675	0.0318944	0.110296	0.00676651	0.194789	0.0343764	0.0559536	0.0544178	0.00570597	0.23626	0.0956255	0.0430162	0.135723	0.0033713	0.023954	0.355066	0.128039	0.00888134	0.331523	0.0954532	0.0361888	0.0162282	0.0863548	0.0420252	0.0367791	0.00378536	0.0141042	0.00448923	0.0629344	0.00982989	0.09293171	0.0113134	0.158714	0.0341626	0.132496	0.0192377	0.0607764	0.0201279	0.201437	0.0399522	0.0301601	0.0385747	0.0933349	0.0249954	0.0985394	0.0154107	0.0320805	0.2820987	10	50.09075	0.2171751	0.365616	0.714177	1.08066	1.83954	0.223054	0.217322	0.198468	0.0830759	0.170936	0.107144	0.2934121	0.961442
400	-422.5284	-324.7344	-97.79398	6.73012	1.844701	0.066295	0.0339408	0.127288	0.0268429	0.144088	0.109027	0.143067	0.148142	0.00800746	0.10725	0.115232	0.421275	0.00783962	0.219476	0.361585	0.0105313	0.0393744	0.275233	0.0631455	0.355516	0.0550431	0.193012	0.172535	0.328488	0.0171001	0.0514989	0.0318001	0.165453	0.0191554	0.484196	0.10151	0.00299881	0.0639919	0.193654	0.409339	0.0433784	0.019993	0.0200899	0.565372	0.0750658	0.0132388	0.218331	0.0137822	0.335197	0.1436774	0.01254847	0.0421342	0.0702275	0.00187125	0.0097384	0.0227073	0.0697099	0.0463325	0.0431212	0.0367735	0.0722883	0.0824958	0.0987515	0.0212446	0.155263	0.227341	0.375018	10	50.43546	0.2091284	0.274004	0.637414	1.06557	2.02301	0.22637	0.241419	0.110183	0.213036	0.157911	0.0510811	0.3875664	0.9676224
500	-401.0318	-320.6546	-80.37713	10.00735	1.900969	0.243123	0.00880323	0.0154572	0.0116803	0.409551	0.129117	0.290545	0.0373977	0.113963	0.0115919	0.119916	0.0223977	0.0506475	0.0912488	0.0751183	0.0418012	0.00229814	0.236654	0.00631465	0.0184251	0.00696327	0.0258934	0.0147501	0.0171936	0.0883886	0.238428	0.00785965	0.0406749	0.00142805	0.0981602	0.0579875	0.0616221	0.067825	0.00210029	0.015751	0.111591	0.160688	0.017347	0.273039	0.163508	0.0504639	0.0268929	0.271869	0.100808	0.0931865	-0.03276528	0.129411	0.0492395	0.00803833	0.0885448	0.0299957	0.0575953	0.0310273	0.00164388	0.0245953	0.0904799	0.325653	0.0438377	0.0235515	0.0739296	0.0224574	0.3863675	10	52.45226	0.1515839	0.28116	0.644052	1.0673	2.00749	0.152497	0.295112	0.133905	0.149505	0.134104	0.134878	0.3536022	1.092661
600	-404.4237	-318.373	-86.05064	6.968222	3.052958	0.0544751	0.196561	0.137929	0.0175087	0.13212	0.0708996	0.18409	0.0468239	0.00514642	0.0128476	0.119973	0.0148695	0.19821	0.0201105	0.0665682	0.0505	0.266763	0.353202	0.181121	0.00894336	0.0762497	0.175556	0.0955016	0.0690802	0.00528939	0.138262	0.00729153	0.260358	0.068296	0.0782708	0.0286	0.383374	0.457911	0.0139245	0.150011	0.151818	0.12608	0.0225682	1.77162e-05	0.0772026	0.00829235	0.167888	0.0485062	0.0730905	0.1250568	-0.005465035	0.072191	0.0336502	0.042446	0.0608	0.0126098	0.0565685	0.0939042	0.066615	0.00400657	0.286817	0.0190007	0.0546391	0.0186541	0.133139	0.0449585	0.291736	12	54.47618	0.2256228	0.393318	0.734419	1.08277	1.7895	0.175013	0.319187	0.122406	0.0952034	0.103465	0.184725	0.2862709	1.01909
700	-406.5509	-325.4694	-81.08143	11.03166	1.882791	0.079265	0.241427	0.023997	0.00422523	0.207442	2.3024e-05	0.142468	0.00190264	0.0456303	0.0024174	0.0286761	0.040776	0.0165831	0.0355079	0.0077144	0.0884451	0.0340391	0.0622829	0.0197728	0.0752023	0.0979404	0.0425141	0.0161664	0.18548	0.0629017	0.225665	0.0155858	0.0553718	0.0928083	0.464904	0.05844	0.134296	0.259456	0.0461812	0.0648788	0.0054426	0.0859963	0.155493	0.0114388	0.000901955	0.00522151	0.00441381	0.19287	0.209111	0.08923236	-0.1198526	0.0698259	0.0562218	0.0531849	0.024633	0.0325672	0.0875295	0.00773264	0.200425	0.00770998	0.0627391	0.00553331	0.178952	0.0692881	0.123387	0.0202708	0.4318259	10	50.93418	0.2666858	0.27887	0.641942	1.06676	2.01243	0.204025	0.259886	0.12202	0.142268	0.101121	0.170681	0.3119733	1.384176
800	-397.5673	-313.814	-83.75328	14.17427	3.978748	0.0690723	0.0741098	0.0729971	0.0172179	0.138538	0.101381	0.011934	0.144732	0.0116525	0.0123182	0.058467	0.0142567	0.0426498	0.0165164	0.134185	0.0325832	0.0134733	0.236441	0.0279133	0.17237	0.0252151	0.23266	0.0474889	0.0278589	0.0783351	0.0211899	0.0616238	0.0667379	0.0361366	0.0739249	0.00854776	0.0233934	0.0334453	0.121702	0.000832958	0.0369423	0.00929056	0.016186	0.0522977	0.00169579	0.00460452	0.104369	0.222073	0.478882	0.0785208	-0.07103334	0.0426695	0.011991	0.0883114	0.0563187	0.0375647	0.0680223	0.0584449	0.0772158	0.00511783	0.0212832	0.0045897	0.0702831	0.198765	0.228794	0.0306287	0.3350024	8	52.80606	0.1740899	0.453191	0.774471	1.0844	1.68793	0.171266	0.310231	0.129349	0.114119	0.13537	0.139665	0.263969	1.269097
900	-410.1549	-318.9706	-91.18432	7.785126	1.127983	0.13113	0.214402	0.0320289	0.169081	0.0346697	0.131662	0.100042	0.00415428	0.032564	0.0297756	0.18949	0.0232395	0.184029	0.202017	0.00652682	0.204767	0.100168	0.00486452	0.0642345	0.021635	0.106945	0.00956271	0.0349363	0.15455	0.0207863	0.215659	0.0349507	0.042891	0.263007	0.0146475	0.0202859	0.162999	0.851	0.212901	0.0764928	0.111667	0.177086	9.51321e-05	0.0101142	0.0376594	0.0125303	0.262929	0.192853	0.0156139	0.1173902	-0.05599062	0.0628501	0.0148123	0.00646682	0.0875258	0.000560508	0.0129047	0.103978	0.110467	0.00928789	0.0115686	0.0347652	0.0880511	0.229722	0.206621	0.0204187	0.3349404	11	53.87613	0.1768086	0.161759	0.512107	1.01835	2.30779	0.268086	0.246588	0.139434	0.0783141	0.114364	0.153215	0.2789498	1.200719
