Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-376.3953	-315.9362	-60.45913	5.679981	1.662634	0.189083	0.168868	0.162553	0.587018	0.371767	0.140637	0.0333798	0.131457	0.0821938	1.25709	0.00681258	0.0353538	0.245843	0.194424	0.691728	0.0122312	0.608949	0.111314	0.0303737	0.185904	0.612911	0.0447515	0.00920644	0.0156647	0.00685874	0.0333438	0.636889	0.0183628	1.07759	0.377612	0.0336946	0.00525027	0.273915	0.635615	0.0633273	0.0374578	0.253973	0.0213859	0.274817	0.116435	0.17279	0.463729	0.0624996	0.133128	0.2166153	0.2126863	0.119552	0.0111949	0.0183444	0.0193924	0.0115581	0.0877023	0.0618176	0.00730634	0.05711	0.0696771	0.329572	0.00220923	0.0370011	0.162851	0.00471187	0.4376824	9	5.79662	0.2678561	0.249388	0.613564	1.0587	2.07835	0.200551	0.313506	0.134183	0.0542115	0.123783	0.173766	0.6503688	0.6729758
11	0	-368.5641	-324.1288	-44.43526	9.820771	5.095764	0.137416	0.00840351	0.145924	0.22364	0.100906	0.0663366	0.0519258	0.187627	0.223316	0.571216	0.00741492	0.102589	0.15252	0.0484423	0.104401	0.00479864	0.302097	0.185652	0.00545527	0.388102	0.228269	0.00198764	0.178149	0.0128907	0.015178	0.0429885	0.19057	0.139075	0.348413	0.0153794	0.0563143	0.0221908	0.154022	0.0328672	0.0250435	0.0361539	0.184462	0.216016	0.191511	0.318468	0.0788777	0.0525042	0.00358509	0.0655097	0.1143001	0.1049047	0.14805	0.0102036	0.00584468	0.0741804	0.0107416	0.0719631	0.11224	0.0304582	0.104079	0.0557739	0.278715	0.00384413	0.022788	0.0529951	0.0181231	0.3975659	6	10.09731	0.1825596	0.506007	0.806219	1.08313	1.60464	0.268348	0.205184	0.089515	0.0482219	0.243876	0.144856	0.5024706	0.7912222
12	0	-361.7596	-304.9882	-56.7714	6.59858	5.057862	0.0852839	0.072943	0.543761	0.0114203	0.00539249	0.175255	0.00876412	0.0695904	0.0218507	0.489019	0.0780948	0.0773952	0.218111	0.043539	0.124309	0.17693	0.409297	0.233376	0.0025257	0.136512	1.15635	0.00797127	0.150039	0.0316159	0.183983	0.0316833	0.164462	0.391887	0.416265	0.0263047	0.0980996	0.00703138	0.0219197	0.00321209	0.0162405	0.0951327	0.0768624	0.0485813	0.294707	0.0706623	0.0472653	0.192042	0.0143256	0.0680881	0.1320245	0.0279043	0.0641718	0.0424745	0.0394345	0.0193273	0.000719896	0.00357244	0.137073	0.00486427	0.057801	0.0737259	0.350191	0.00193715	0.118375	0.0645623	0.0217699	0.6411699	6	16.22119	0.1860197	0.504463	0.805333	1.0832	1.607	0.301772	0.340926	0.0965722	0.0731032	0.102294	0.0853323	0.6690742	0.9582942
13	0	-390.6379	-327.5412	-63.09668	5.308153	3.45944	0.121838	0.0176912	0.356819	0.0343188	0.0154169	0.483641	0.0156361	1.13448	0.163656	0.568855	0.0619207	0.0379173	0.0318111	0.00623563	0.165065	0.0463347	0.464412	0.066002	0.128509	0.102158	0.748138	0.0152055	0.0640728	0.111693	0.494784	0.304535	0.619782	0.245538	0.706567	0.27155	0.385213	0.280292	0.0193104	0.287027	0.0822682	0.0479098	0.17558	0.175135	0.736672	0.377525	0.0131935	0.334978	0.0552976	0.121835	0.2550946	0.2730024	0.202747	0.0209668	0.102443	0.116143	0.0287532	0.0225574	0.0923271	0.00190186	0.0946596	0.059558	0.143054	0.0316171	0.0209955	0.0563837	0.00589317	0.6908553	8	7.149199	0.1360107	0.421953	0.754163	1.084	1.73988	0.162956	0.226915	0.14255	0.0944963	0.207608	0.165474	0.9638577	0.7167607
14	0	-363.8821	-313.0594	-50.82275	7.471885	2.402514	0.0869519	0.192399	0.153909	0.0358089	0.00544046	0.0750535	0.0130554	0.0270443	0.0773149	0.862745	0.00362523	0.0207558	0.0366077	0.224186	0.197552	0.0400306	0.258793	0.193155	0.102537	0.259471	0.424142	0.0217886	0.147334	0.00948425	0.00182056	0.25972	0.0706832	0.130098	0.0303644	0.023583	0.0864465	0.0637598	0.12983	0.0565476	0.0465598	0.522412	0.331343	0.151114	0.0813776	0.192006	0.029204	0.357948	0.0230326	0.00612687	0.1136182	0.3598711	0.12573	0.119703	0.0175412	0.0669721	0.0202787	0.0021566	0.167435	0.0298965	0.152419	0.044748	0.123581	0.0467055	0.0677161	0.013001	0.00211565	0.6008948	8	8.07795	0.2165373	0.337015	0.691965	1.07743	1.89359	0.226571	0.305787	0.099268	0.0852719	0.1535	0.129602	0.960766	0.6254331
15	0	-372.6167	-305.5827	-67.03401	4.764773	6.062182	0.616391	0.329313	0.360872	0.0225536	0.0384422	0.313959	0.0395158	0.309438	0.183301	1.61699	0.00260274	0.208593	0.102765	0.292707	0.417314	0.0408298	1.44637	0.338545	0.0668122	0.227298	0.494625	0.0124666	0.349372	1.11325	0.0146894	0.0161047	0.523135	0.0850235	0.0525746	0.0396337	0.116489	0.2901	0.574369	0.0335614	0.053153	0.163205	0.0658503	0.0428462	0.217006	0.0156254	0.0497652	0.183055	0.276957	0.0564803	0.2708281	0.1178271	0.0662177	0.0268071	0.00446199	0.0333725	0.00576956	0.0524664	0.0665896	0.0077475	0.0302239	0.0772076	0.411073	0.0273603	0.102378	0.0837553	0.00457006	0.6008311	10	4.865808	0.280157	0.540991	0.825656	1.08112	1.55223	0.246243	0.273681	0.0734979	0.126108	0.130819	0.14965	0.7186582	0.8360457
16	0	-361.9768	-307.6657	-54.31107	6.892708	4.206948	0.077775	0.00777172	0.161396	0.0213944	0.0108006	0.0550688	0.244708	0.742015	0.00258082	0.00348823	0.0143048	0.0145019	0.624671	0.0208196	0.117442	0.167291	0.299035	0.442164	0.0368122	0.0109663	0.672201	0.190759	0.0603903	0.0944287	0.00854931	0.0285181	0.110163	0.0743088	0.0373123	0.07891	0.433813	0.0191699	0.0403489	0.031565	0.0397019	0.147465	0.197904	0.161	0.0253903	0.226006	0.0949409	0.0229126	0.0877145	0.19355	0.1357508	0.1229812	0.0835063	0.0186611	0.0358962	0.0230884	0.0277177	0.00228805	0.0961297	0.00167547	0.0746683	0.124971	0.297688	0.0344193	0.0770904	0.101059	0.00114093	0.7479857	9	17.932	0.1225838	0.465382	0.782075	1.08432	1.66823	0.330186	0.211061	0.0823646	0.0634795	0.18158	0.131329	0.8709669	0.8587992
17	0	-374.7479	-318.9947	-55.7532	4.699277	1.811137	0.0848405	0.0165392	0.745773	0.0218748	0.00841343	0.111072	0.0572021	0.0167903	0.565495	1.01894	0.023226	0.673861	0.210854	0.267796	0.516654	0.025633	0.545015	0.147121	0.255298	0.087398	0.574124	0.0585462	0.0336369	0.192024	0.108809	0.0611629	0.151032	0.0585932	0.739999	0.0310772	0.549234	0.00727756	0.537837	0.0947796	0.003836	0.10081	0.122155	0.0209351	0.0452422	0.526388	0.0263774	0.52529	0.122458	0.249088	0.1861026	-0.07157219	0.130315	0.00669214	0.0213254	0.0611914	0.068413	0.00052643	0.113202	0.00294235	0.092847	0.0173839	0.299715	0.00478542	0.0704315	0.076036	0.0341937	0.6186185	9	4.930828	0.4229175	0.269638	0.6333	1.06446	2.03261	0.179495	0.331632	0.0980799	0.121694	0.142017	0.127082	0.5470463	1.130834
18	0	-371.3789	-305.1816	-66.19722	4.99595	6.842163	0.0920636	0.0633448	0.370033	0.0197707	0.370568	0.0909711	0.0279424	0.0558684	0.0328467	0.717841	0.0138801	0.00239321	0.0809626	0.0167764	0.0682109	0.00548266	0.644854	0.174127	0.108325	0.612526	0.469252	0.0461624	0.339731	1.4944	0.120551	0.0505072	0.419824	0.000650353	0.0785256	0.179042	0.126159	0.859496	0.117255	0.0926417	0.0301935	0.153066	0.853684	0.0424479	0.291593	0.614281	0.0485911	0.133247	0.05357	0.00432616	0.2990786	-0.09203307	0.0905625	0.0510642	0.0101598	0.0093149	0.00118129	0.00456634	0.10128	0.00810756	0.133648	0.114236	0.208046	0.0426055	0.00016594	0.209854	0.0152082	0.631518	7	5.033121	0.2874802	0.564295	0.837968	1.07932	1.51841	0.315352	0.189494	0.115605	0.128925	0.176936	0.0736886	0.5394849	1.170594
19	0	-377.8662	-317.2829	-60.58331	5.946034	3.115067	0.0780962	0.000733692	0.296552	0.021148	0.0926813	0.0759673	0.150663	0.344733	0.0164089	0.753809	0.0504462	0.0111662	0.336316	0.0888148	0.0234286	0.0179927	0.237833	0.673523	0.482487	0.332965	0.273253	0.0596519	0.33955	0.938628	0.428258	0.255668	0.00195887	0.140527	0.456031	0.00701659	0.0725003	0.316244	0.223706	0.770328	0.056247	0.012443	0.0811267	0.1877	0.40019	0.0311537	0.0726292	0.588265	0.0371988	0.442418	0.217042	0.1113493	0.0347606	0.0273542	0.00542776	0.033816	0.158198	0.0272335	0.0629435	0.00735119	0.131115	0.0800737	0.261442	0.0760502	0.0240965	0.0209523	0.0491851	0.5418847	8	6.12286	0.2438791	0.397972	0.737706	1.08303	1.78129	0.276401	0.311872	0.0923414	0.0706131	0.150757	0.0980159	0.653234	0.8295415
20	0	-384.2848	-318.596	-65.68877	8.816807	1.941818	0.0662299	0.0586127	0.0176093	0.00867553	0.094808	0.139153	0.238917	0.862595	0.0410045	0.342783	0.254566	0.159267	0.248326	0.0526387	0.282031	0.568383	0.401379	0.122853	0.00589388	0.000308652	0.197752	0.0691718	0.000722313	0.0285848	0.0784411	0.767888	0.582811	0.148413	0.196614	0.0447669	0.0356179	0.0535888	0.213626	0.363587	0.0242657	0.109797	0.0547993	0.161713	0.367772	0.21672	0.144178	0.513265	0.144633	0.00705181	0.1812666	0.2715203	0.0940538	0.00866295	0.000570572	0.0115222	0.0315882	0.0120663	0.149365	0.0316394	0.0851633	0.0167255	0.126875	0.0658883	0.0860497	0.27138	0.00845044	0.4238268	10	9.25065	0.08600606	0.286229	0.648681	1.06846	1.99663	0.310167	0.268882	0.0875127	0.0751504	0.137597	0.120691	0.6953471	0.6095183
21	0	-381.2166	-322.3725	-58.84417	5.456171	2.49232	0.107075	0.146909	0.330953	0.0256073	0.23965	0.642615	0.00985487	0.468478	0.0087998	0.970608	0.0492585	0.100508	0.0486839	0.0221038	0.0796241	0.0184806	0.111503	0.404789	0.109517	0.144478	0.514503	0.0359982	0.023221	0.0964442	0.0397844	0.0367301	0.388805	0.53566	0.420098	0.0135747	0.160161	0.0406051	0.560875	0.469999	0.0961263	0.269837	0.29991	0.028979	0.080203	0.0640095	0.00227113	0.0332613	0.31518	0.0407018	0.2539576	-0.03649465	0.170304	0.0211439	0.000414767	0.142583	0.0111655	0.0280709	0.0723307	0.00579156	0.0335267	0.000838033	0.404894	0.00397974	0.0260749	0.066743	0.0121384	0.7252027	10	6.203354	0.1615849	0.345727	0.698882	1.07854	1.87685	0.181267	0.296244	0.0822253	0.119351	0.113992	0.206921	0.688708	1.05299
22	0	-368.2269	-315.4712	-52.75577	7.190123	2.96209	0.0537974	0.0475803	0.00567652	0.10015	0.204098	0.300159	0.15689	0.255802	0.0184128	0.153148	0.0256721	0.0370765	0.392038	0.0946354	0.17024	0.0100864	0.444994	0.195626	0.00744837	0.0852251	0.326802	0.0598357	0.0700201	0.00960147	0.003287	0.322627	0.16468	0.142252	0.139851	0.0779122	0.0441509	0.0429602	0.00154063	0.263013	0.155336	0.721249	0.0430359	0.0517603	0.00330294	0.33097	0.0223984	0.637675	0.0750341	0.0377867	0.1446233	0.306162	0.0790227	0.0677317	0.00498543	0.0289843	0.00889458	0.0212442	0.175815	0.000437285	0.056189	0.0357091	0.214005	0.0318295	0.174008	0.0932469	0.00789707	0.5021616	7	10.62598	0.1072475	0.386308	0.729407	1.08232	1.80196	0.187083	0.318982	0.11475	0.073311	0.159958	0.145916	0.8083237	0.6212383
23	0	-370.4121	-324.5959	-45.81617	5.761539	5.811394	0.0289744	0.0201085	0.42071	0.0518388	0.0991884	0.0504873	0.0111385	0.110935	0.0458292	0.620294	0.0286101	0.0170768	0.041408	0.12638	0.100652	0.03987	0.356037	0.226799	0.0379059	0.112289	0.470284	0.0537722	0.301912	0.111747	0.0380645	0.0337603	0.508399	0.155123	0.0588556	0.120104	0.326301	0.177668	0.0239793	0.0116467	0.189953	0.0454896	0.426991	0.0933476	0.04964	0.22916	0.0691808	0.00159719	0.164072	0.0146029	0.1604911	-0.007016383	0.17285	0.083457	0.00687765	0.0118691	0.0332296	0.02077	0.0772676	0.0754664	0.0759717	0.00152576	0.222418	0.00162019	0.121898	0.0270412	0.0677383	0.5370621	6	6.328258	0.1604253	0.532646	0.821127	1.08168	1.56455	0.23288	0.319127	0.117672	0.0962566	0.139738	0.0943259	0.5300457	1.013237
24	0	-365.5876	-317.2424	-48.34517	7.157101	3.776754	0.363006	0.0834544	0.0886477	0.0669311	0.149135	0.135166	0.10864	0.628802	0.0119132	0.196798	0.0603856	0.0104453	1.37368	0.0743795	0.0626431	0.106328	0.0181063	0.014187	0.00270055	0.150767	1.15245	0.0698722	0.139015	0.0876568	0.0172305	0.00970882	0.360626	0.0871801	0.127337	0.133686	0.0593811	0.00754799	0.124342	0.0332097	0.518819	0.109742	0.130362	0.398125	0.299945	0.000154319	0.254957	0.0110217	0.00886335	0.11279	0.168002	0.1280517	0.0783038	0.0412684	0.0610768	0.0409119	0.0191014	0.0113085	0.225184	0.0134705	0.107337	0.105363	0.134055	0.0350999	0.0124505	0.107008	0.00806102	0.7617487	12	7.647149	0.2090983	0.441661	0.767117	1.08436	1.70686	0.312961	0.288545	0.0696827	0.0569559	0.177687	0.0941676	0.8898004	0.8560894
25	0	-388.9649	-326.1692	-62.79574	4.803504	2.216538	0.653092	0.0143976	0.506106	0.315356	0.10211	0.76848	0.125727	0.439922	0.0062671	0.0138894	0.0922447	0.080945	0.677774	0.00362098	0.0334513	0.266895	0.022845	0.0496607	0.0722182	0.00464065	0.606824	0.471965	0.00978473	0.741242	0.0281909	0.0600179	0.575108	0.0700657	0.508507	0.632614	0.403569	0.00808654	0.0731271	0.0302889	0.165638	0.0287158	0.176182	0.00393044	0.635885	0.781883	0.649019	0.194133	0.0159127	0.0558999	0.2330154	-0.1148911	0.134721	0.15358	0.0212718	0.0179047	0.0231093	0.0156179	0.0462579	0.0202318	0.180918	0.00412973	0.0529237	0.0916247	0.0666894	0.145259	0.0257604	0.6807082	7	6.703371	0.1882317	0.317822	0.676227	1.07457	1.93138	0.129414	0.329754	0.0657636	0.162892	0.213518	0.0986575	0.5658172	1.203053
26	0	-361.995	-315.5697	-46.42529	5.795473	3.67924	0.0488848	0.135589	0.304352	0.00413472	0.150744	0.347063	0.0198407	0.163663	0.0194628	0.488285	0.0056405	0.0216926	0.0631691	0.074189	0.0820695	0.072675	0.134952	0.0803734	0.00623612	0.0121491	0.266511	0.0556134	0.646459	0.0456958	0.0298935	0.530659	0.413518	0.0410249	0.539449	0.0148188	0.205274	0.0991705	0.100569	0.261408	0.33263	0.0379945	0.33904	0.0288479	0.0179568	0.0121836	0.0391714	0.0465004	0.0291997	0.161299	0.1556883	-0.2064646	0.137181	0.0821726	0.014715	0.0126877	0.0131357	0.00323457	0.150193	0.0049851	0.0630676	0.0121313	0.250015	0.0180097	0.121704	0.0759796	0.0407879	0.7157621	9	8.217759	0.1601671	0.435824	0.763331	1.0843	1.71655	0.205623	0.293195	0.117845	0.0816148	0.152267	0.149455	0.5092976	1.405391
27	0	-373.8128	-308.5903	-65.22251	7.212126	3.85132	0.0773875	0.0117246	0.16859	0.200162	0.0654522	0.0170952	0.0165946	0.633494	0.0668659	0.91151	0.0104316	0.140839	0.42014	0.060604	0.00144279	0.0175828	0.267195	0.196464	0.101356	0.597901	0.506675	0.0103242	0.373347	0.691586	0.133763	0.43314	0.507331	0.196389	0.1316	0.0205435	0.0283812	0.0943484	0.127014	0.0205036	0.763286	0.544939	0.026561	0.0142827	0.402053	0.330888	0.00438472	0.00314933	0.273073	0.227857	0.2272144	0.0735052	0.0842562	0.0311363	0.0208846	0.0236018	0.0105112	0.0099415	0.0902586	0.000321667	0.0404598	0.0878476	0.413256	0.0112841	0.0230243	0.131506	0.0217106	0.5442598	9	7.871888	0.2623526	0.446003	0.769905	1.08439	1.6997	0.218296	0.296292	0.111594	0.055066	0.133193	0.18556	0.617765	0.8810143
