Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-370.7119	-339.671	-31.04085	6.782922	1.55925	0.2329858	0.1445482	0.0374686	0.059023	0.148083	0.125505	0.162931	0.0296771	0.00852012	0.00622704	0.105467	0.0355813	0.0585399	0.0460609	0.0562267	0.0454314	0.0752579	0.4456558	4	7.236224	0.2306913	0.234332	0.59813	1.05372	2.11382	0.12975	0.193781	0.268825	0.0824569	0.225664	0.0995228	0.590204	0.7550877
1	0	-379.2438	-339.8862	-39.35761	7.180771	4.619374	0.2720086	-0.0901106	0.261944	0.127665	0.0323349	0.0353325	0.0388488	0.0108131	0.000426158	0.00147444	0.126775	0.108106	0.00733528	0.00629734	0.175355	0.028573	0.0387195	0.5051148	4	8.156052	0.2794401	0.485457	0.794228	1.08389	1.63642	0.162774	0.110698	0.239501	0.0793065	0.282783	0.124938	0.4150042	1.217132
2	0	-377.7721	-340.653	-37.11908	7.711395	3.130702	0.1229096	0.1272998	0.0531543	0.0983994	0.154374	0.115026	0.069493	0.0653183	0.0119705	0.00610628	0.0744806	0.0164422	0.0884296	0.0114001	0.107978	0.112399	0.0150289	0.2289655	2	7.920438	0.1946014	0.399127	0.738517	1.08309	1.77927	0.120487	0.104797	0.203595	0.065574	0.30126	0.204287	0.3562652	0.6426826
3	0	-376.423	-340.0718	-36.3512	7.545492	1.758331	0.2036326	-0.1902832	0.17818	0.0685969	0.107811	0.0891902	0.113077	0.0323385	0.000410166	0.00521636	0.119047	0.135445	0.0261204	0.000391398	0.0365136	0.0454971	0.0421639	0.5342558	2	9.192765	0.2136934	0.262615	0.626581	1.06257	2.04823	0.149811	0.18815	0.209082	0.0776543	0.290979	0.0843238	0.3439726	1.553193
4	0	-379.0648	-341.8238	-37.24096	7.182691	2.645137	0.2598334	0.0900807	0.126407	0.054868	0.284973	0.0628333	0.0365911	0.0368517	0.0046743	0.00527174	0.141065	0.0462741	0.0533569	0.013985	0.0333268	0.0667457	0.0327764	0.4169432	4	7.356172	0.2100554	0.359799	0.709772	1.0801	1.85033	0.163809	0.192725	0.23793	0.0844363	0.197884	0.123215	0.5070239	0.8223344
5	0	-374.7556	-335.8241	-38.93146	7.240102	4.049717	0.1736825	-0.3546001	0.036646	0.127539	0.227707	0.0306424	0.018746	0.0373511	0.0158473	0.0042356	0.137245	0.0237279	0.0590674	0.0282244	0.152401	0.0779159	0.0227033	0.9049527	4	10.12756	0.2537046	0.457073	0.776911	1.08439	1.68163	0.121621	0.158549	0.242054	0.0436652	0.308146	0.125966	0.5503526	1.644314
6	0	-375.5299	-335.2785	-40.25143	7.97497	5.996541	0.2362169	0.02720556	0.0919773	0.0321279	0.154978	0.0433777	0.0833507	0.0906512	0.0600591	0.00805814	0.109781	0.17328	0.0668412	0.00840412	0.0369447	0.00447114	0.0356986	0.4011146	4	10.83996	0.2094044	0.538851	0.824501	1.08127	1.55538	0.179503	0.150564	0.195153	0.0922839	0.245135	0.137361	0.4283201	0.9364831
7	0	-374.0946	-337.5356	-36.559	7.634305	2.720645	0.2338625	0.00986555	0.0812676	0.0208995	0.167211	0.163659	0.0492296	0.0396758	0.0129881	0.00186402	0.0823872	0.0941714	0.0696569	0.0260408	0.12855	0.0535797	0.00882026	0.2923602	4	11.26134	0.2151476	0.366425	0.714786	1.08074	1.83805	0.157903	0.0909429	0.223431	0.074399	0.253273	0.20005	0.3022257	0.967357
8	0	-376.8104	-336.6988	-40.11165	8.121651	5.795901	0.1896215	-0.215579	0.06666	0.0471526	0.127475	0.0818208	0.040836	0.0836532	0.0723884	0.00766734	0.133905	0.0694366	0.0125553	4.89927e-05	0.143035	0.0168087	0.0965571	0.5694437	5	8.17277	0.1341219	0.532115	0.820836	1.08171	1.56534	0.20049	0.0927799	0.256886	0.079585	0.24685	0.123408	0.3538647	1.609213
9	0	-379.2713	-338.5168	-40.75443	7.866057	3.399827	0.2662164	-0.2404028	0.0136837	0.0187293	0.396946	0.116691	0.0998577	0.0131498	0.00178624	0.00873692	0.0632984	0.131245	0.0412368	0.00186146	0.00723382	0.0379793	0.0475649	0.5740932	4	9.499958	0.1817748	0.418009	0.75151	1.08389	1.7466	0.139655	0.154086	0.275564	0.0511355	0.217856	0.161704	0.3336903	1.720437
10	0	-377.3389	-338.7428	-38.59608	8.250592	2.537956	0.1583456	-0.01871882	0.0884321	0.113415	0.288108	0.030634	0.0797196	0.0109351	0.000248567	0.0045858	0.11644	0.0356764	0.0984104	0.0221436	0.0532881	0.00862379	0.0493393	0.3729447	3	8.994231	0.1861502	0.350026	0.702245	1.07905	1.86868	0.131492	0.112609	0.261772	0.110034	0.286057	0.0980371	0.3542259	1.052844
11	0	-369.4894	-332.8456	-36.64381	8.781317	4.308855	0.2106889	0.05155462	0.0186716	0.103138	0.187754	0.0836534	0.0150391	0.100765	0.0121468	0.000548517	0.127018	0.219187	0.0134547	0.00890633	0.075609	0.0130271	0.0210817	0.4569343	4	8.975209	0.2871559	0.470564	0.785255	1.08424	1.65994	0.160469	0.12787	0.161393	0.080775	0.276555	0.192938	0.5084889	0.8986121
12	0	-373.3386	-335.6808	-37.65782	8.465612	2.780472	0.2230028	0.06332014	0.0860002	0.124463	0.188615	0.0784811	0.0610948	0.07505	0.0467061	0.00295683	0.0612862	0.0278408	0.027158	0.0328522	0.040332	0.109484	0.0376798	0.4559261	5	9.103755	0.2854696	0.371532	0.7186	1.08119	1.82867	0.113549	0.174399	0.213103	0.0989164	0.306001	0.094032	0.5192463	0.8780537
13	0	-383.1095	-338.9571	-44.15245	8.435609	2.966203	0.2036392	0.1262524	0.0708803	0.224251	0.0799345	0.0175726	0.14107	0.0405865	0.00953488	0.0155008	0.0782814	0.0520915	0.140552	0.02068	0.0477646	0.0549431	0.00635647	0.2556407	2	10.51933	0.07548953	0.38663	0.729639	1.08234	1.80139	0.17313	0.177147	0.167908	0.0729222	0.267788	0.141106	0.3818931	0.6694038
14	0	-381.0931	-341.1467	-39.94637	7.814059	3.481487	0.1391474	-0.08172221	0.0602609	0.0892075	0.0666211	0.130697	0.188584	0.0362162	0.0327365	0.00310374	0.113447	0.0957296	0.034882	0.0132846	0.072327	0.0489481	0.0139542	0.434759	5	10.5969	0.2832996	0.423391	0.755125	1.08404	1.73744	0.129998	0.0932365	0.316342	0.0876121	0.266706	0.106106	0.3530368	1.231484
15	0	-374.9659	-336.202	-38.76389	7.297137	3.554429	0.2203906	-0.1573612	0.0603619	0.10633	0.0998827	0.124171	0.0654885	0.037148	0.0163763	0.00159707	0.0501103	0.115024	0.148284	0.00932863	0.0302827	0.121226	0.0143884	0.547358	4	8.342075	0.2066802	0.428073	0.758239	1.08416	1.72953	0.170525	0.117525	0.18104	0.100788	0.29871	0.131412	0.3899967	1.403494
16	0	-383.5414	-348.4704	-35.07098	8.764018	1.152166	0.2369378	0.1203909	0.0898936	0.0621795	0.074702	0.0999709	0.0597689	0.0311129	0.000963777	0.00277411	0.0465102	0.157886	0.137855	0.0334971	0.0539229	0.0445271	0.104436	0.3459692	3	9.161441	0.2874525	0.166278	0.518154	1.02126	2.29431	0.129941	0.218074	0.199765	0.134671	0.186635	0.130915	0.4663601	0.7418499
