Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-605.4186	-508.338	-97.08054	4.853457	1.312212	0.201883	0.222673	0.556687	0.175384	1.57027	0.288392	0.915597	0.684856	0.0767051	0.172352	1.65081	0.312933	0.455191	0.880123	0.0816615	0.210179	0.353253	1.30508	0.157673	0.385794	0.0910932	0.0911903	0.0452638	0.0384878	0.208575	0.412267	0.38161	0.624223	0.0520814	0.336272	0.54621	0.623089	0.35951	0.0291774	0.0247615	0.704496	0.0484669	0.20173	0.4314401	-0.1079146	0.00242304	0.186686	0.0198158	0.199776	0.00325949	0.0809961	0.204651	0.0201155	0.00635396	0.077297	0.0942336	0.00697129	0.00717042	0.0891038	0.00114641	0.54946	4	34.84736	0.08027537	0.194802	0.55399	1.03719	2.21402	0.149192	0.0678942	0.150046	0.27585	0.137785	0.219232	0.4415454	1.244402
1100	-586.3504	-500.9543	-85.39607	18.83734	3.115032	0.107825	0.0833867	0.297931	0.0190134	0.185402	0.276814	0.389978	0.290187	0.253217	0.0128916	0.00641296	0.351912	0.303471	0.0969491	0.0330469	0.147196	0.152991	0.460116	0.363962	0.541871	0.257358	0.136913	0.0351306	0.0918589	0.267743	0.0760112	0.171745	0.208348	0.242122	0.103241	0.255271	0.213036	1.82615	0.011484	0.00117448	0.0813773	0.530658	0.0858948	0.188539	0.02787612	0.133746	0.114327	0.0632363	0.0677921	0.000939927	0.0601207	0.147444	0.0816245	0.0261549	0.0381682	0.103474	0.0572409	0.0219938	0.0782455	0.00549248	0.2390955	2	32.8597	0.08766483	0.39797	0.737704	1.08303	1.7813	0.0930367	0.12284	0.0759747	0.442128	0.0771162	0.188904	0.2669716	0.895584
1200	-591.2809	-501.568	-89.71297	24.98706	0.9493088	0.0293997	0.094842	0.543626	0.0227282	0.131296	0.690424	0.203222	0.040537	0.0589136	0.142708	0.0363314	0.447198	0.142532	0.205308	0.337719	0.50162	0.100952	0.392593	0.45376	0.128395	0.521742	0.00838711	0.784976	0.0867569	0.141103	0.141854	0.0667889	0.0974337	0.988823	0.230306	0.113965	0.0723001	0.262581	0.596557	0.442587	0.642656	0.00699392	0.330937	0.2551661	0.01946266	0.223954	0.0620993	0.000334252	0.0773666	0.0125724	0.00496439	0.232534	0.0481057	0.036684	0.0296441	0.113267	0.00925292	0.0162311	0.127247	0.00574373	0.3685777	3	30.78229	0.06737736	0.126732	0.460966	0.991065	2.42124	0.135896	0.113682	0.0794321	0.388613	0.129984	0.152393	0.3880404	0.9498437
1300	-562.5186	-493.9019	-68.61668	27.21639	3.282285	0.0118472	0.250745	0.032902	0.0550122	0.142182	0.27804	0.0164588	0.0265371	0.245875	0.078733	0.00481368	0.0536557	0.0149144	0.183092	0.0753045	0.11997	0.0718572	0.0396811	0.0332112	0.166142	0.554186	0.104398	0.0336165	0.0172545	0.141977	0.00184001	0.0168628	0.154895	0.419613	0.362296	0.185179	0.0661708	0.0631661	0.0337928	0.0843517	0.100855	0.1447	0.138525	0.1252869	0.02203347	0.106755	0.297985	0.00302931	0.000277511	0.0279614	0.0653004	0.149139	0.0243022	0.0153772	0.0485233	0.0935098	0.106142	0.00220898	0.053096	0.00639218	0.4018564	2	27.66933	0.05741488	0.409986	0.74605	1.08359	1.76037	0.0967292	0.106448	0.0607072	0.382803	0.199735	0.153577	0.4238899	0.9480208
1400	-564.4711	-497.467	-67.00403	22.06485	2.353369	0.197046	0.0423531	0.473199	0.133033	0.234716	0.155534	0.0967855	0.36064	0.106259	0.0143811	0.0958719	0.0382033	0.0883419	0.0221061	0.120069	0.0326637	0.100179	0.0176506	0.185386	0.079707	0.0844887	0.158272	0.0336437	0.0321047	0.0905118	0.05855	0.0366788	0.136944	0.285899	0.313087	0.040757	0.214962	0.0637196	0.0679391	0.0244136	0.45086	0.200428	0.167179	0.140844	-0.0618583	0.0328272	0.248791	0.0511511	0.0301434	5.3559e-05	0.00793014	0.0805827	0.0540909	0.00424705	0.00190545	0.115026	0.0301635	0.0671446	0.229017	0.0469255	0.415762	5	41.70827	0.04989968	0.332099	0.688001	1.07675	1.90315	0.13239	0.1207	0.0948223	0.401009	0.102215	0.148863	0.3539037	1.174789
1500	-575.0566	-500.8018	-74.25484	27.25217	1.131872	0.0959067	0.550888	0.326944	0.167536	0.121233	0.27921	0.424501	0.0343182	0.238711	0.0317337	0.018285	0.701587	0.275252	0.353415	0.365144	0.209516	0.169308	0.0717299	0.0903993	0.624061	0.415293	0.231106	0.123324	0.130751	0.237415	0.273485	0.0233371	0.0674111	0.220187	0.237643	0.568384	0.0789753	0.0386606	0.00639124	0.386079	0.180305	0.00644887	0.011743	0.1933305	-0.006878882	0.184935	0.322784	0.0235731	0.0491309	0.0126737	0.0112015	0.0666277	0.00489401	0.0184008	0.0527875	0.12055	0.0380981	0.00189168	0.0857087	0.00674351	0.2817411	4	27.61778	0.09411056	0.16249	0.513092	1.01882	2.30559	0.118589	0.108018	0.102426	0.342538	0.13213	0.196298	0.2748622	1.025027
1600	-555.8067	-491.4261	-64.3806	28.40084	3.522171	0.100232	0.155513	0.0322164	0.0205367	0.0871085	0.427762	0.0272351	0.0635273	0.00887311	0.176685	0.155283	0.155897	0.0411659	0.147863	0.481508	0.419708	0.147375	0.153979	0.0178851	0.0875307	0.0262526	0.00134332	0.0875935	0.229512	0.211137	0.54879	0.0973148	0.0358975	0.255818	0.109008	0.118515	0.766438	0.0479459	0.213421	0.452899	0.0451716	0.0491631	0.0850245	0.1684698	-0.04403432	0.063299	0.238132	0.0586941	0.072107	0.0168566	0.0265737	0.130271	0.014215	0.0170835	0.0522565	0.0788318	0.0820607	0.00901068	0.140309	0.000299679	0.2835123	4	31.09888	0.08056285	0.426017	0.756875	1.08411	1.733	0.101643	0.0949951	0.0829966	0.357101	0.175254	0.188011	0.239478	1.183876
1700	-581.148	-491.1334	-90.01457	26.1652	3.169645	0.219234	0.551878	0.0981969	0.180583	0.136091	0.295795	0.0997585	0.108426	0.561373	0.712654	0.0190231	0.00450975	0.053133	0.0539195	0.142337	0.330451	0.16802	0.272712	0.197302	0.0644411	0.173512	0.614572	0.0823538	0.138459	0.0458597	0.214973	1.49165	0.00319868	0.146897	0.141908	0.116177	0.38675	0.168939	0.0170058	0.0340554	0.0399588	0.309094	0.271876	0.2339808	-0.1162832	0.0211068	0.172662	0.0734662	0.0114448	0.0118594	0.0730081	0.120039	0.0116476	0.00863002	0.00666019	0.151117	0.0614927	0.0381862	0.188681	0.0499994	0.3408658	3	29.83646	0.09753645	0.401975	0.740508	1.08323	1.77428	0.121554	0.11669	0.100379	0.400015	0.128132	0.13323	0.2245826	1.517775
1800	-565.639	-493.1581	-72.48086	8.245876	1.361777	0.0596836	0.0226617	0.133845	0.0856835	0.213118	0.331803	0.13652	0.130636	0.161195	0.0341115	0.699998	0.432039	0.193914	0.142752	3.10064e-05	0.228802	0.336305	0.0647916	0.299017	0.171754	0.407229	0.283514	0.0624478	0.345363	0.258336	0.168818	0.0590354	0.260421	0.0206888	0.00638075	0.000762724	0.626721	0.130642	0.00613673	0.198896	1.04438	0.297563	0.102341	0.1807353	0.04631761	0.0656189	0.328603	0.059915	0.0558204	0.020494	0.0643054	0.118225	0.00907029	0.0769756	0.0535983	0.0699269	0.0297794	0.00184767	0.0444021	0.00141771	0.3122124	4	37.37971	0.08279696	0.203159	0.563806	1.04116	2.19188	0.0784126	0.0756277	0.0504836	0.394808	0.162942	0.237726	0.35853	0.8708125
1900	-596.942	-497.2927	-99.64926	9.123163	1.853928	0.448119	0.488623	0.574013	0.240655	0.347943	1.44822	0.0363293	0.711717	0.495032	0.681654	0.0752691	0.159102	0.489104	0.615767	0.416813	0.776659	0.454915	1.3361	0.393351	0.572229	0.475403	0.0750736	0.488468	0.0276179	0.254601	0.112145	0.0513427	0.0307494	0.0797713	0.456187	0.242521	0.0203395	1.06839	1.09583	0.170301	0.628998	0.222417	0.088256	0.4962758	0.03763972	0.0457386	0.195745	0.0216595	0.138905	0.0112361	0.0212678	0.275224	0.00722765	0.0799391	0.0169363	0.00772969	0.0879538	0.00246481	0.0826068	0.0053655	0.2715956	4	29.03392	0.1374615	0.275192	0.638524	1.06586	2.02042	0.0907333	0.0977701	0.0553387	0.373247	0.21319	0.169721	0.3092353	0.8782813
2000	-556.5473	-506.1837	-50.36356	6.27658	2.744192	0.217296	0.0992541	0.0107372	0.42014	0.0753351	0.154953	0.121964	0.0789778	0.121603	0.15124	0.0113139	0.147497	0.151118	0.336388	0.0283988	0.132904	0.0432551	0.0205004	0.0611985	0.0632881	0.132702	0.09857	0.105682	0.216503	0.188098	0.0138599	0.111719	0.018945	0.0953806	0.0760043	0.0542937	0.146018	0.0981873	0.0427166	0.326214	0.197261	0.458869	0.0115112	0.1295976	-0.04722803	0.0487501	0.22928	0.0151681	0.113233	0.00192322	0.0219949	0.09943	0.0543305	0.0508339	0.0180601	0.139979	0.0663914	0.0742549	0.0424259	0.0239445	0.3208189	3	30.9818	0.08939529	0.36845	0.716303	1.08092	1.83432	0.172432	0.112413	0.0808275	0.338223	0.0685429	0.227563	0.2735909	1.172623
2100	-583.8496	-499.8277	-84.02189	8.275285	1.297869	0.238126	0.643891	0.0799028	0.164965	0.0401464	0.851785	0.136107	0.351394	0.246749	0.743825	0.0900132	0.102064	0.0456319	0.0566463	0.0397385	0.24789	0.215214	0.452547	0.412333	0.790946	0.272641	0.242365	3.88092e-05	0.474434	0.18914	0.0240406	0.417382	0.420922	0.174729	0.0152786	0.0866174	0.0507216	0.591247	0.130528	0.0159194	0.0565117	0.70635	0.306722	0.2352784	0.01225552	0.0261872	0.260485	0.0303252	0.0533351	0.00538498	0.0210168	0.228643	0.0336501	0.00451505	0.0200842	0.0453659	0.125478	0.000264902	0.140319	0.00494538	0.3459091	2	32.87141	0.08025762	0.192343	0.551046	1.03596	2.22065	0.108217	0.0927519	0.106231	0.343129	0.190947	0.158724	0.3581646	0.9657824
2200	-591.4057	-502.0563	-89.34939	12.22382	1.38113	0.172945	0.550838	0.619793	0.31462	0.476807	0.0761225	0.137655	0.112854	0.0142531	0.0299414	0.390847	0.647499	0.283801	0.374491	0.669132	0.164339	0.0187108	0.531832	0.563171	0.0725909	0.437975	0.0255638	0.40729	1.29019	0.0380815	0.145286	0.281351	0.0479262	0.445566	0.609125	0.169792	0.136134	0.0351272	0.447398	0.150679	0.0188706	0.226759	0.19731	0.2737537	0.08578733	0.00193287	0.370692	0.0287068	0.00506592	0.0131524	0.116176	0.128247	0.0279197	0.0353074	0.0239177	0.0966883	0.0331928	0.00426764	0.113085	0.00164844	0.2112767	5	28.68045	0.1073976	0.206362	0.567496	1.0426	2.18354	0.121421	0.0992141	0.0664565	0.441112	0.100502	0.171294	0.2970641	0.711216
2300	-575.7115	-492.5644	-83.14701	28.49979	2.782681	0.0709178	0.471124	0.0537369	0.252359	0.440617	0.250941	0.499713	0.035224	0.0766566	0.265528	0.173949	0.0729045	0.180331	0.379859	0.0321692	0.386803	0.0287485	0.394172	0.149717	0.0271248	0.0199071	0.675991	0.230842	0.175649	0.0375105	0.114443	0.181696	0.127878	0.132796	0.407167	0.188256	0.44769	0.536187	0.29144	0.0556266	0.150772	0.0478134	0.029457	0.2259819	-0.08349595	0.0509673	0.282279	0.0478664	0.098243	0.0172111	0.0285097	0.0880515	0.0111081	0.00892657	0.071769	0.0287663	0.00831327	0.0302861	0.220766	0.00693563	0.3742924	2	29.48373	0.05690114	0.371718	0.718739	1.08121	1.82833	0.120757	0.12899	0.0768645	0.348907	0.166893	0.157589	0.2907965	1.287128
2400	-583.4793	-493.1919	-90.28745	24.71607	2.471656	0.0216233	0.243013	0.230012	0.097728	0.168734	1.41644	0.0220575	0.923813	0.134711	0.368956	0.00371387	0.311637	0.174803	0.231098	0.110206	0.246094	0.0205746	0.19137	0.0504235	0.0123711	0.0936661	0.0924998	0.256614	0.0670627	0.0894528	0.239848	0.179254	0.400874	0.830314	0.122567	0.0238798	0.233559	0.544565	0.733535	0.590684	0.0195114	0.349717	0.393602	0.3535839	-0.02574009	0.126653	0.250973	0.0256696	0.00888951	0.00393296	0.105729	0.184913	0.0113695	0.0297392	0.0312268	0.040872	0.030957	0.0113075	0.111399	0.0263692	0.292268	3	37.82137	0.06620575	0.343753	0.697326	1.0783	1.88062	0.102511	0.0823189	0.111649	0.32378	0.1805	0.199242	0.2665279	1.096576
2500	-601.2311	-500.1591	-101.072	6.27312	1.940659	0.359994	0.128501	0.0275341	0.226672	0.378531	0.157552	0.410062	0.228412	0.112796	0.00727468	1.25384	0.390132	0.757463	0.516377	1.00529	0.281595	0.00136208	0.0638018	0.4542	0.292644	0.451076	0.0222172	1.59745	2.12728	0.0097772	0.151399	0.183785	0.271379	0.368005	0.242479	0.136573	0.263878	0.483268	0.364069	0.884712	0.533137	0.0785886	0.0369638	0.4304717	-0.08538012	0.0713074	0.208864	0.104493	0.0650406	0.0233057	0.012417	0.128853	0.026282	0.0140371	0.0360292	0.101863	0.0281337	0.00934417	0.166252	0.00377857	0.5072273	3	27.1364	0.07295321	0.286087	0.648551	1.06843	1.99693	0.0901354	0.10857	0.0484598	0.37936	0.198938	0.174536	0.4218471	1.202396
2600	-566.8705	-500.3465	-66.524	27.62901	2.955481	0.256879	0.0519752	0.00582406	0.00714469	0.128065	0.268872	0.0203376	0.0217045	0.0299373	0.00832404	0.292119	0.0106271	0.0798604	0.073234	0.103	0.157036	0.0394854	0.040365	0.0467743	0.186168	0.300555	0.0166015	0.482711	0.0624596	0.127248	0.000753934	0.275948	0.241947	0.0040135	0.0513602	0.0189008	0.372182	0.0853406	0.0316954	0.501092	0.439867	0.0438835	0.0343532	0.1303525	-0.02244856	0.0668057	0.141015	0.0224925	0.0758543	0.0149434	0.00487919	0.262571	0.00540801	0.0310004	0.0448699	0.089947	0.0759145	0.0369332	0.127224	0.000142128	0.2264154	4	30.36579	0.09679314	0.385788	0.729033	1.08229	1.80289	0.127354	0.122114	0.0759464	0.334356	0.150739	0.189491	0.2039668	1.11006
2700	-567.6565	-497.8541	-69.80247	24.43201	4.18016	0.132867	0.0144099	0.182905	0.210377	0.139813	0.0461856	0.10134	0.378511	0.107986	0.289482	0.0888058	0.129046	0.0595657	0.0268156	0.12221	0.241651	0.0430235	0.265882	0.161449	0.0316299	0.0906006	0.323341	0.617875	0.00961652	0.0534066	0.0374435	0.590807	0.0479866	0.261759	0.121062	0.116418	0.00761615	0.199427	0.44075	0.409552	0.00733132	0.0519672	0.0652784	0.1830245	0.0167979	0.0624059	0.22546	0.0082593	3.55048e-05	0.0271757	0.00835477	0.130382	0.00706809	0.0169669	0.0798376	0.222391	0.0138694	0.0328666	0.160065	0.00486265	0.4155716	3	30.98994	0.07544929	0.463993	0.781218	1.08433	1.67046	0.112447	0.0926154	0.118753	0.308832	0.158991	0.208362	0.4323695	0.9611492
2800	-586.8239	-496.1113	-90.71263	22.94211	1.020417	0.302809	0.0102976	0.269996	0.760286	0.342467	0.56175	0.843337	0.514988	0.0339578	0.00575737	0.0879915	0.367342	0.408727	0.0796598	0.0668551	0.0877021	0.0220229	0.13101	0.123863	0.0724856	0.913666	0.0918463	0.390985	0.104016	0.344963	1.15532	0.152481	0.0231026	0.0843662	0.350613	0.195526	0.254138	0.30212	0.136407	0.994642	0.198061	0.3428	0.624051	0.2770551	0.05490516	0.0301271	0.321357	0.0509564	0.103826	0.0106767	0.000401956	0.0905668	0.011479	0.00298732	0.0482613	0.203278	0.0238778	0.025189	0.0747341	0.00228154	0.5611752	3	26.35278	0.06067934	0.14101	0.482804	1.0033	2.37288	0.0827805	0.100862	0.0663192	0.411907	0.0910767	0.247055	0.6160804	0.9108799
2900	-575.0728	-498.4426	-76.63022	25.52877	2.244413	0.115445	0.267078	0.0357467	0.178716	0.0343336	0.0554605	0.228056	0.292917	0.0408003	0.00643083	0.0937276	0.00790688	0.0129999	0.100819	0.00609885	0.224962	0.00785382	0.0260422	0.200817	0.0280219	0.174965	0.0584719	0.301133	0.101299	0.237475	0.113721	0.270684	0.319441	0.48951	0.0847605	0.321705	0.016622	0.120451	0.0370106	0.471918	0.10238	0.082229	0.0160185	0.1361146	0.03895712	0.0696503	0.278434	0.0363634	0.0460789	0.00270934	0.0201956	0.0842563	0.114941	0.0318036	0.0083443	0.199054	0.0179095	0.00246537	0.0789878	0.00880699	0.2309287	4	38.44207	0.07607208	0.320803	0.678719	1.07505	1.92542	0.100012	0.103982	0.0627525	0.420369	0.121537	0.191348	0.2698858	0.8556533
3000	-577.7956	-502.6308	-75.16478	19.67381	2.888364	0.143432	0.224254	0.259775	0.356668	0.320115	0.183213	0.053671	0.176292	0.0906119	0.315899	0.0445642	0.0418831	0.0122583	0.130452	0.0578841	0.496072	0.271235	0.646552	0.981791	0.0455277	0.0116093	0.00644764	0.419198	0.197417	0.0226807	0.220416	0.128393	0.0950842	0.252533	0.0858643	0.0411682	0.104845	0.0446714	0.000341764	0.173532	0.466125	0.011957	0.210022	0.1769191	-0.01071087	0.00572826	0.390768	0.0937499	0.0956735	0.011103	0.0125471	0.0574271	0.0178057	0.0286905	0.0497319	0.146188	0.0375183	0.00123608	0.0516042	0.000228007	0.2311173	3	29.87117	0.05411329	0.380437	0.725153	1.08191	1.8125	0.0882445	0.146293	0.0580759	0.426001	0.124324	0.157061	0.2204064	1.048596
