Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
76	0	-601.9624	-558.8904	-43.07209	5.76465	1.906598	0.0107303	0.113932	0.0607339	0.0556475	0.0350164	0.0301554	0.0534646	0.0240592	0.113828	0.0158904	0.00150056	0.0978771	0.0248499	0.0855155	0.107361	0.0257436	0.00488256	0.227025	0.0993512	0.0473289	0.00465408	0.0955212	0.00521396	0.0671645	0.00326317	0.00895927	0.0795537	0.0830415	0.0135214	0.000368947	0.0361785	0.0484937	0.0299799	0.00038869	0.260577	0.0317595	0.0293807	0.0192344	0.0424454	0.13842	0.06357537	-0.02023152	0.0812896	0.0531414	0.133178	0.0588447	0.235143	0.00163633	0.0262312	0.030472	0.056639	0.0310031	0.0069052	0.0926704	0.0167607	0.0559675	0.120118	0.2408242	4	70.67904	0.02915611	0.281864	0.644699	1.06747	2.00597	0.199866	0.207785	0.230592	0.147846	0.164707	0.0492046	0.2205927	1.091714
77	0	-610.9441	-550.993	-59.95112	15.91181	2.470394	0.117306	0.0243281	0.0252071	0.162754	0.219905	0.028302	0.0142798	0.116917	0.0444341	0.00448732	0.169558	0.246342	0.0116196	0.0551647	0.23422	0.0843227	0.00758845	0.239695	0.0997913	0.149073	0.0107277	0.0697904	0.0351162	0.00808081	0.220648	0.0653866	0.015264	0.168404	0.129594	0.00903188	0.0318017	0.0196357	0.151944	0.0153533	0.0265795	0.00962773	0.0792744	0.448322	0.104115	0.0210609	0.08708466	0.01863031	0.0448022	0.0243685	0.240876	0.0175419	0.257723	0.00574722	0.0389572	0.026468	0.04036	0.139404	0.00290473	0.0643739	0.0259717	0.0620501	0.00845126	0.219737	7	61.13636	0.03298554	0.343632	0.69723	1.07828	1.88085	0.1175	0.222082	0.182672	0.161588	0.224953	0.0912034	0.2383673	0.921842
78	0	-597.5147	-554.7746	-42.74013	7.877217	2.239913	0.0075347	0.0662873	0.0161534	0.0885533	0.0207785	0.0315382	0.000953077	0.0215788	0.00952202	0.000480758	0.155354	0.146842	0.0248473	0.0344316	0.0306146	0.0470026	0.000708237	0.120536	0.00818451	0.0472719	0.0138443	0.0940135	0.0281825	0.0493662	0.00390163	0.0941083	0.0692033	0.002315	0.00128138	0.0149603	0.0370225	0.00386224	0.0367698	0.0566543	0.0833482	0.037719	0.0241898	0.00281764	0.144033	0.0525918	0.03935911	0.006170733	0.0709046	0.0645341	0.226741	0.0302789	0.0899096	0.0103299	0.0186291	0.0112826	0.0452661	0.105219	0.0706212	0.0915284	0.0351984	0.0557305	0.0738269	0.1390023	4	78.07666	0.03150388	0.320324	0.67832	1.07498	1.92638	0.166426	0.237379	0.161285	0.1272	0.20216	0.105551	0.145173	0.9574939
79	0	-602.9725	-555.5113	-47.46126	11.36078	2.141554	0.0316601	0.0627424	0.0203184	0.0340203	0.091759	0.0221629	0.0210963	0.0205545	0.0282386	0.0930983	0.0392932	0.110849	0.00512732	0.11764	0.0703063	0.00251311	0.0322099	0.117477	0.00910891	0.00702432	0.0661401	0.0703755	0.259039	0.00745676	0.0333719	0.122842	0.0843003	0.0178195	0.0115571	0.0418254	0.010682	0.273282	0.0318901	0.00481404	0.320926	0.0671322	0.0197276	0.0171461	0.0642888	0.122609	0.05105389	0.04034256	0.144522	0.0427369	0.160321	0.0321344	0.0842114	0.0120153	0.0217934	0.0303026	0.116031	0.0481093	0.0536188	0.180378	0.0293827	0.0356963	0.00874758	0.1716578	6	66.69006	0.02146414	0.309606	0.669269	1.07316	1.94797	0.154917	0.213843	0.15371	0.174674	0.212997	0.0898588	0.2120004	0.8097052
80	0	-616.4576	-553.558	-62.89958	12.0252	1.740931	0.0319162	0.159641	0.0936132	0.114109	0.169745	0.036485	0.00801671	0.0326966	0.0697343	0.0381539	0.104397	0.0858249	0.0281664	0.0312366	0.0778869	0.00590179	0.00671362	0.340201	0.0417795	0.0108537	0.0636616	0.0145239	0.0480906	0.00992588	0.223172	0.0148699	0.0145174	0.00734932	0.00558746	0.0183752	0.120444	0.0200128	0.0440795	0.219277	0.00264567	0.015388	0.0626987	0.0534689	0.0400834	0.00473051	0.05830137	-0.0009745109	0.0480364	0.0279351	0.296826	0.00887683	0.00929956	0.0182794	0.0587584	0.0477597	0.0379212	0.0981723	0.0837642	0.0519588	0.00820641	0.110308	0.0938976	0.2024053	1	82.44803	0.01979148	0.260259	0.624297	1.06192	2.05353	0.124243	0.293721	0.15557	0.120271	0.185533	0.120662	0.2014308	1.004838
81	0	-581.6121	-552.1879	-29.42422	10.10333	1.443664	0.00740408	0.0318713	0.0117034	0.0470524	0.00715822	0.0206663	0.0133283	0.012833	0.0111905	0.0272823	0.0313922	0.00816409	0.015018	0.0110695	0.105928	0.00802191	0.0425785	0.106995	0.0148468	0.0134763	0.0889137	0.0612579	0.04544	0.035127	0.0298909	0.0466148	0.0280959	0.121082	0.163172	0.0203343	0.01842	0.00861212	0.037284	0.00652805	0.0221597	0.002588	0.0171532	0.000589661	0.0853706	0.118233	0.02945007	-0.01239029	0.0882749	0.107641	0.18621	0.0769584	0.0114314	0.0256885	0.124578	0.0020324	0.0550382	0.0480607	0.00700589	0.161373	0.00514782	0.0951916	0.00536878	0.1769111	7	62.43857	0.04252397	0.216487	0.578903	1.04693	2.15768	0.133978	0.262507	0.142294	0.115926	0.239487	0.105807	0.1645208	1.075311
82	0	-577.7716	-547.447	-30.32464	10.11217	2.374145	0.00332714	0.0227561	0.0110944	0.0516667	0.0629999	0.0542725	0.00753195	0.0151784	0.0112422	0.00108261	0.0640834	0.00781985	0.0100303	0.016932	0.0596395	0.0125506	0.00880276	0.0231316	0.0803956	0.0272913	0.0130276	0.012438	0.0170304	0.00326425	0.0154803	0.0745073	0.00789686	0.0241742	0.057517	0.00963852	0.297696	0.106359	0.0509943	0.0740543	0.00730102	0.0641908	0.00357918	0.0888048	0.0412097	0.10548	0.04205469	0.03363891	0.0603179	0.0259255	0.135077	0.0461275	0.108	0.0145044	0.0541064	0.0425013	0.0455174	0.0870417	0.00068557	0.195579	0.0149311	0.111236	0.0584486	0.1944264	5	61.65715	0.02999399	0.33419	0.689692	1.07705	1.89907	0.155195	0.207347	0.225792	0.121907	0.170957	0.118801	0.2280653	0.8525032
83	0	-578.6499	-539.5681	-39.08175	4.298725	2.201493	0.0142801	0.0615528	0.000953583	0.074663	0.126346	0.0250933	0.0155841	0.0309424	0.0157116	0.0247663	0.100221	0.0136651	0.0161993	0.074537	0.0369925	0.0169118	0.0875623	0.082394	7.89593e-05	0.0240961	0.0193182	0.048196	0.0135581	0.0175069	0.0100181	0.0228479	0.00903563	0.155085	0.00990596	0.00113419	0.0655272	0.163601	0.0689379	0.034671	0.0140879	0.151289	0.0678942	0.0172243	0.0137315	0.10545	0.05141478	0.03323249	0.0460606	0.138611	0.294359	0.0292175	0.0237733	0.0112791	0.0486215	0.032055	0.0838993	0.0120337	0.00970639	0.149526	0.0158684	0.0353628	0.0696261	0.1550199	6	69.84168	0.01873904	0.316196	0.674861	1.0743	1.93464	0.169577	0.161549	0.164168	0.14877	0.266216	0.0897204	0.1882524	0.8234684
84	0	-621.0943	-557.5213	-63.57301	3.281592	1.277452	0.0979532	0.033865	0.0721705	0.0296088	0.221595	0.0498325	0.0262338	0.0199596	0.0664235	0.182958	0.332678	0.0901039	0.0350686	0.142639	0.252971	0.0726609	0.200578	0.183814	0.0238367	0.0334922	0.14526	0.0107752	0.0862391	0.114444	0.0174072	0.0694704	0.00563353	0.00795044	0.0895518	0.0383693	0.216403	0.0344183	0.00404855	0.0539161	0.0192441	0.288723	0.00111311	0.00690902	0.0208481	0.0167912	0.06552654	-0.03366166	0.10583	0.0290681	0.161169	0.0087907	0.0949961	0.0364937	0.0701051	0.02035	0.0707564	0.113052	0.0402575	0.0531413	0.0115085	0.0799793	0.104502	0.241757	6	87.48714	0.02523305	0.188809	0.546771	1.03416	2.23026	0.142678	0.246387	0.133208	0.133466	0.26321	0.0810512	0.2080954	1.161761
85	0	-593.7893	-543.021	-50.7683	15.49621	2.970964	0.0523306	0.0140581	0.0608722	0.274398	0.0752757	0.0362462	0.00548972	0.0283792	0.0126036	0.0482096	0.10082	0.0409821	0.0160162	0.159455	0.070304	0.0361674	0.0107505	0.0297584	0.0208433	0.0303187	0.0575211	0.0674654	0.000136782	0.0234607	0.0367073	0.00306132	0.0555354	0.00507403	0.0645506	0.0145857	0.0304841	0.0160745	0.0232918	0.000384553	0.0864018	0.008338	0.0107806	0.061443	0.0555722	0.0198849	0.04470603	-0.009542551	0.0160558	0.0843151	0.202814	0.0165911	0.00359585	0.0111557	0.0163755	0.00578245	0.106755	0.00153348	0.0303537	0.199191	0.0193206	0.0651282	0.221031	0.1220043	4	82.65106	0.02606147	0.387003	0.729908	1.08237	1.80072	0.17786	0.243448	0.163916	0.151452	0.173552	0.089773	0.1124618	1.084851
86	0	-596.1966	-530.5681	-65.62856	58.29432	2.742155	0.0569205	0.0784554	0.0274791	0.0275189	0.00145726	0.0229505	0.00306701	0.0507709	0.0636135	0.00651206	0.0732157	0.0684998	0.0550426	0.0277655	0.138729	0.0126102	0.035399	0.275785	0.0609058	0.00156786	0.0398318	0.0871164	0.0577671	0.0842116	0.0702552	0.071132	0.0335228	0.0654628	0.0535	0.0121507	0.25096	0.0241409	0.0543369	0.1152	0.0157626	0.00202365	0.0368389	0.0196735	0.000458708	0.0912343	0.05017858	-0.009925396	0.0301998	0.0729155	0.333614	0.0171224	0.0945269	0.0106588	0.0359835	0.0156613	0.00142433	0.0881749	0.00594412	0.187759	0.00188992	0.0809683	0.0231573	0.2416529	3	83.15468	0.01480576	0.368276	0.716173	1.08091	1.83464	0.130719	0.233061	0.124806	0.139363	0.272778	0.0992728	0.2317275	1.042832
87	0	-578.2963	-531.9735	-46.32274	2.54887	3.082496	0.00551714	0.050247	0.0144873	0.0391444	0.114625	0.00281423	0.0117084	0.0183889	0.0693751	0.017284	0.0754924	0.197693	0.0532352	0.00237981	0.00739588	0.0368253	0.00102773	0.00803314	0.0214332	0.0975338	0.103557	0.0634091	0.0113644	0.000983342	0.0166291	0.0368109	0.113089	0.00461742	0.121267	0.052967	0.0523159	0.0146087	0.0547961	0.122277	0.0125253	0.00228621	0.0502172	0.0102423	0.00157833	0.0162795	0.04750695	-0.008392534	0.0471404	0.0849286	0.21685	0.00443256	0.0592806	0.0410061	0.0821155	0.00536733	0.0500377	0.045933	0.0478934	0.141255	0.0227961	0.104133	0.0468304	0.1228547	6	71.04804	0.02294877	0.395545	0.735996	1.08289	1.78557	0.160885	0.195833	0.175838	0.0968064	0.2515	0.119137	0.1144622	1.073321
88	0	-589.852	-550.5296	-39.32242	22.548	2.224304	0.00542896	0.052388	0.00825983	0.0626006	0.0151122	0.01391	0.0101128	0.0107251	3.51651e-05	0.026772	0.0597517	0.0413408	0.0339805	0.00523835	0.0404087	0.0725467	0.0195751	0.0355161	0.0353582	0.0243569	0.0622051	0.0183975	0.0255543	0.0363209	0.0176004	0.0379137	0.0331283	0.00554201	0.0220055	0.0244004	0.0130033	0.00301245	0.00656763	0.0523422	0.00272936	0.00318712	0.13943	0.0111824	0.0380515	0.00859355	0.0231139	-0.007744084	0.0299935	0.0209474	0.241913	0.0375602	0.0238867	0.0436168	0.0192247	0.0770366	0.0429786	0.0616258	0.0544516	0.165326	0.0207967	0.112796	0.0478468	0.2451332	3	75.97345	0.007122636	0.318656	0.676926	1.07471	1.92971	0.143355	0.237276	0.185513	0.210115	0.127992	0.0957478	0.2373891	1.032622
89	0	-595.3541	-544.7357	-50.61833	2.457157	3.269173	0.153127	0.0741257	0.0864389	0.120152	0.239791	0.0205515	0.013341	0.0959312	0.00753452	0.0221102	0.131676	0.0287689	0.0184812	0.0490883	0.0696802	0.103702	0.0128228	0.128964	0.201978	0.0165617	0.00933416	0.104638	0.0966451	0.000467223	0.0225739	0.152726	0.0382947	0.0476153	0.00435119	0.100759	0.00925229	0.0400444	0.0708715	0.104219	0.156321	0.0245736	0.0646915	0.140841	0.013987	0.0288903	0.05876152	0.007526933	0.133657	0.102826	0.309724	0.0114297	0.00925473	0.000233566	0.00443617	0.0204569	0.0235517	0.0669385	0.0206411	0.0838008	0.0140853	0.163364	0.0356009	0.107628	5	63.43635	0.03829465	0.40907	0.745421	1.08356	1.76195	0.109067	0.304967	0.147127	0.11298	0.232702	0.0931572	0.1151549	0.9346364
90	0	-592.6301	-554.2918	-38.33832	37.53914	2.90334	0.0127576	0.0258772	0.0425431	0.0544042	0.0218487	0.00942773	0.00064791	0.036937	0.00579148	0.011533	0.0961634	0.0396177	0.0710096	0.0120557	0.0665256	0.0279738	0.0940848	0.0784334	0.0955971	0.0186383	0.021738	0.0335176	0.0127047	0.0173412	0.0630022	0.02044	0.0141796	0.0135528	0.000376653	0.000932933	0.0344602	0.00820795	0.0292626	0.00344488	0.00339565	0.068745	0.0868804	0.0609405	0.00368625	0.0626074	0.03506375	0.0001322071	0.0562069	0.0761069	0.157199	0.0288401	0.0203037	0.00464914	0.0988624	0.0271648	0.0726962	0.0294611	0.0279998	0.133347	0.0279456	0.129595	0.109622	0.1734831	2	73.36894	0.02014746	0.381643	0.726032	1.082	1.81033	0.210426	0.164268	0.208528	0.115196	0.20568	0.0959024	0.1736153	0.9992385
91	0	-583.9761	-548.1086	-35.86748	18.40045	3.882129	0.0444615	0.0234054	0.0070121	0.0155689	0.0343145	0.0104644	0.00189437	0.0103018	0.00218283	0.0230172	0.0171411	0.0748146	0.0156356	0.082479	0.132996	0.035089	0.0113586	0.165621	0.0269267	0.071436	0.00158641	0.0263228	0.0120942	0.00233901	0.0569574	0.0597333	0.0139089	0.125265	0.0182164	0.0840261	0.150866	0.16551	0.0202969	0.160394	0.00324716	0.0256777	0.100745	0.0344579	0.0354872	0.019079	0.04683236	-0.02765839	0.0635229	0.053722	0.191591	0.0448069	0.0337737	0.00018572	0.0629895	0.0115689	0.0688914	0.0879867	0.0344839	0.226229	0.017523	0.0733686	0.0293561	0.2669911	5	58.27888	0.02927782	0.447767	0.771032	1.0844	1.6968	0.117969	0.270204	0.121673	0.116472	0.279428	0.0942528	0.2393327	1.115565
92	0	-595.9361	-553.0689	-42.86726	7.845495	4.537665	0.0214184	0.00810665	0.0241741	0.192937	0.0387972	0.00368085	0.00544245	0.0106028	0.0260581	0.0170784	0.0727135	0.126484	0.0347961	0.0622965	0.0909743	0.0523249	0.0481439	0.0896307	0.0760107	0.0129453	0.00622463	0.0784052	0.0171621	0.0710104	0.043472	0.0333818	0.112218	0.0219431	0.0174264	0.0503207	0.0339036	0.0576857	0.0146342	0.000797269	0.000575559	0.0246275	0.0756876	0.128459	0.00208222	0.00581662	0.04380673	0.000925972	0.119372	0.0453618	0.15535	0.0470316	0.0625475	0.00127278	0.0620594	0.060063	0.0834058	0.0746561	0.0394736	0.0769702	0.0521983	0.0567235	0.0635144	0.1455192	6	72.54771	0.02213369	0.481663	0.791965	1.084	1.64237	0.189019	0.208407	0.200823	0.116313	0.189026	0.0964123	0.1464451	0.993677
93	0	-588.4206	-553.7367	-34.68393	10.18829	2.592345	0.00302157	0.021815	0.0274848	0.0597051	0.0303318	0.0225942	0.0220653	0.00540027	0.00145122	0.0214509	0.0160297	0.0839869	0.0116708	0.0287355	0.0380082	0.0278211	0.062794	0.0627128	0.0131835	0.175634	0.00919212	0.00652579	0.0492859	0.0530301	0.00599858	0.0105303	0.00596521	0.021223	0.00638445	0.0894282	0.029812	0.0103027	0.067733	0.0184172	0.130152	0.00974692	0.0311276	0.00805809	0.0187563	0.00503936	0.02772699	-0.03583797	0.120994	0.0641296	0.17569	0.0118182	0.0209102	0.0601035	0.0320187	0.0308696	0.10425	0.0593493	0.0557699	0.0284346	0.0543504	0.0953156	0.0859965	0.1633003	5	82.35647	0.03289985	0.35504	0.706128	1.0796	1.85923	0.126755	0.237196	0.200935	0.152143	0.190729	0.0922424	0.1274624	1.281165
94	0	-603.5484	-553.7533	-49.79506	7.645825	1.277896	0.00218943	0.0517728	0.0394727	0.0242801	0.0366025	0.011608	0.013862	0.0196177	0.0167835	0.0423646	0.127453	0.072414	0.0294896	0.0272451	0.0240199	0.0153194	0.0492633	0.374984	0.00757048	0.0767808	0.0459538	0.016233	0.072662	0.0439745	0.0969702	0.0215986	0.0104833	0.00559852	0.0297171	0.158433	0.0260124	0.119978	0.0445849	0.00229973	0.0608603	0.0304401	0.00241311	0.00318634	0.0105605	0.0547786	0.03509575	0.005486375	0.073807	0.101733	0.19538	0.00935604	0.143892	0.005995	0.0267259	0.0145277	0.0393046	0.0518601	0.0449632	0.0828243	0.034254	0.145035	0.0303416	0.2225531	3	78.46685	0.01671497	0.188886	0.546865	1.0342	2.23005	0.133959	0.238205	0.23153	0.138886	0.177635	0.0797851	0.2280395	0.9759411
95	0	-596.6654	-544.5898	-52.07562	11.27106	2.269683	0.0303607	0.0737818	0.0224742	0.0516635	0.0589977	0.00739826	0.00160892	0.132572	0.0338471	0.00304105	0.028271	0.0314152	0.0427051	0.00585132	0.0876958	0.0237163	0.0100055	0.0265431	0.00851057	0.0704817	0.0996968	0.00830333	0.16117	0.140549	0.153599	0.0255198	0.0297884	0.0306961	0.00035174	0.181769	0.00763708	0.129909	0.00955811	0.00581044	0.00521601	0.00669958	0.0324682	0.00527379	0.0245896	0.00111315	0.0471869	0.002755936	0.026165	0.07415	0.218998	0.010153	0.0299452	0.0185534	0.0417295	0.00178166	0.0693198	0.164003	0.0132669	0.0286045	0.0187773	0.226471	0.0580821	0.1049547	2	71.12711	0.01298745	0.323473	0.680935	1.07548	1.92012	0.1512	0.271064	0.105741	0.0650865	0.297253	0.109656	0.1077106	0.9744135
96	0	-576.2259	-539.7973	-36.42859	18.87238	4.630339	0.0588035	0.0140651	0.00875284	0.0386317	0.159106	0.0423021	0.000536612	0.0205107	0.00303824	0.0160648	0.0484488	0.0436173	0.0298928	0.00575207	0.0151128	0.0192903	0.0198249	0.167938	0.00719133	0.0797196	0.0411015	0.172491	0.175808	0.00153205	0.0524371	0.00517025	0.0279891	0.0579551	0.00616023	0.0161525	0.0239945	0.0126885	0.0320375	0.00354554	0.00163597	0.0280512	0.0694623	0.044229	0.0148916	0.0463812	0.04575387	0.01128231	0.0949954	0.112878	0.257329	0.0292249	0.00971612	0.0081456	0.00885377	0.03529	0.00916359	0.041296	0.0544463	0.101927	0.0634862	0.102115	0.0711324	0.1650058	6	60.38949	0.0204926	0.48596	0.794527	1.08388	1.63563	0.104258	0.239743	0.181994	0.154356	0.20491	0.114738	0.1762881	0.9360007
97	0	-590.8732	-547.763	-43.11021	19.22988	3.762646	0.0402013	0.011851	0.0698102	0.0514164	0.0382158	0.0667752	0.013335	0.0533108	0.0425712	0.0383018	0.0582879	0.140023	0.0140149	0.149208	0.058706	0.033263	0.0110043	0.00736855	0.0418797	0.163821	0.0676662	0.00100493	0.024674	0.0182103	0.00779379	0.0306585	0.0204396	0.186242	0.0654177	0.0968945	0.00838132	0.0371122	0.0313662	0.0569282	0.0212731	0.0150966	0.00968508	0.0198158	0.0733928	0.104541	0.04184217	-0.01914595	0.0273918	0.0658056	0.284796	0.0103014	0.0353967	0.0115231	0.0692513	0.024491	0.0406233	0.152767	0.0141578	0.104773	0.0529845	0.070434	0.0353028	0.1508724	8	60.53985	0.02646172	0.440828	0.766579	1.08436	1.70824	0.169565	0.260857	0.145451	0.0866347	0.250589	0.086903	0.1317264	1.145346
98	0	-591.4766	-544.7281	-46.74846	8.314169	4.347798	0.151598	0.0714897	0.00949434	0.109003	0.0010796	0.0879342	0.0378016	0.0452468	0.0436631	0.0300158	0.0568727	0.089935	0.00534289	0.162258	0.0357629	0.037525	0.0302475	0.00407853	0.0105346	0.0139866	0.0540774	0.021492	0.0519931	0.0299824	0.00476947	0.0140224	0.0306887	0.0165681	0.0386685	0.0875188	0.000854364	0.00478214	0.151137	0.00589062	0.0118493	0.0286255	0.00187936	0.00095984	0.110663	0.0258763	0.04905389	0.003484282	0.11626	0.0554682	0.11148	0.0212406	0.0916524	0.0672821	0.0325006	0.0457222	0.068696	0.0338179	0.0219712	0.173328	0.00605408	0.0942411	0.0602859	0.1556931	4	68.93481	0.01408575	0.472505	0.786438	1.0842	1.65685	0.151856	0.260916	0.125128	0.102265	0.251707	0.108129	0.1591774	0.9781107
99	0	-566.199	-542.0432	-24.15578	12.99385	2.816533	0.033215	0.0380941	0.0197819	0.0908658	0.048409	0.0166733	0.0319856	0.0253428	0.0334948	0.0193102	0.0173551	0.0674449	0.0146353	0.0319851	0.0306106	0.0134414	0.00106069	0.0107509	0.0451099	0.0314614	0.00533037	0.0472793	0.042296	0.00549143	0.109345	0.000898748	0.0241738	0.00940586	0.0554304	0.00243452	0.0171691	0.0153975	0.0160264	0.0255519	0.0104849	0.0288127	0.00295341	0.00109202	0.0341223	0.00379517	0.02749185	-0.01039721	0.0564173	0.102242	0.152622	0.023949	0.00850975	0.0129571	0.0637007	0.031058	0.0810747	0.107113	0.00362039	0.146919	0.0837616	0.058533	0.0675228	0.0845636	6	73.37326	0.0259556	0.374551	0.720836	1.08145	1.82317	0.188617	0.238661	0.150125	0.112899	0.220875	0.0888233	0.07416638	1.140188
100	0	-582.0965	-560.7708	-21.32568	19.24032	2.419734	0.0178316	0.0154376	0.0338839	0.0260572	0.00533891	0.00950353	0.00767985	0.000137832	0.042233	0.0124846	0.0543152	0.00978262	0.00705602	0.0114074	0.000788816	0.0161736	0.00223128	0.0154172	0.0206072	0.0052283	0.0553362	0.0383291	0.0808176	0.0247082	0.0177663	0.0963844	0.0326023	0.0469862	0.00423801	0.0126747	0.00817438	0.0137669	0.0370783	0.0306514	0.00830163	0.0160401	0.0308074	0.0497287	0.00109397	0.0142812	0.02257617	0.0007030648	0.044889	0.10002	0.0630892	0.0499011	0.0314676	0.0392248	0.00312243	0.0380395	0.0676179	0.0915559	0.0685629	0.0859033	0.0627301	0.0756746	0.178202	0.1308766	4	79.3201	0.01919196	0.338712	0.693323	1.07766	1.89031	0.202809	0.284334	0.144862	0.14299	0.153217	0.0717885	0.1315797	0.9946567
101	0	-613.5117	-548.1389	-65.37272	14.86335	1.301777	0.0483103	0.0531568	0.101564	0.0331906	0.0983202	0.0342206	0.00341989	0.0243703	0.219447	0.0388032	0.193229	0.0243458	0.0652792	0.0616858	0.01641	0.00853304	0.0121477	0.179013	0.0114691	0.0814287	0.00215415	0.106513	0.233437	0.014527	0.0373868	0.0148579	0.0259589	0.0816024	0.0889652	0.00349474	0.166459	0.0551159	0.0723562	0.00732642	0.0773259	0.0228404	0.0164973	0.0194958	0.0395886	0.0519227	0.06763144	-0.02013768	0.0579528	0.0956011	0.187047	0.05241	0.0459709	0.0055801	0.0452527	0.0460555	0.0165362	0.128456	0.0286494	0.102954	0.0146382	0.0977077	0.0751886	0.1312521	3	81.22141	0.01892062	0.193015	0.551853	1.0363	2.21883	0.141183	0.279339	0.156966	0.134152	0.182859	0.105499	0.1111144	1.181234
102	0	-583.5871	-550.5327	-33.05438	18.21186	2.739321	0.0422775	0.0244825	0.0458382	0.0867593	0.0946428	0.0115385	0.00185452	0.01409	0.0474177	0.0316629	0.0228285	0.0438061	0.0169339	0.00569045	0.107339	0.011451	0.0326571	0.141019	0.124125	0.0480482	0.00340996	0.038242	0.0120256	0.00561238	0.0271103	0.0134866	0.134876	0.0283713	0.0236074	0.188379	0.0129178	0.0687191	0.0827642	0.0462707	0.129339	0.0154459	0.00109686	0.0157186	0.0369239	0.0982076	0.0463124	0.03088197	0.149297	0.0460761	0.21263	0.0140071	0.0261004	0.0174713	0.0650836	0.0421227	0.0332662	0.0634121	0.0056215	0.150488	0.0495912	0.106445	0.018388	0.218171	7	59.12597	0.0243868	0.368033	0.715991	1.08089	1.83509	0.146965	0.269204	0.170902	0.0837558	0.243803	0.0853711	0.249053	0.8760024
103	0	-603.0865	-551.7428	-51.34371	6.451605	1.37373	0.0637424	0.0677544	0.0427474	0.0116008	0.162949	0.0822836	0.151808	0.0275233	0.0809781	0.0934805	0.0362654	0.249727	0.0280026	0.112992	0.0599667	0.0325533	0.0142314	0.017956	0.0225504	0.173149	0.0377812	0.158171	0.116455	0.0064372	0.00958094	0.0188039	0.0428705	0.193269	0.0239616	0.00620363	0.397059	0.013377	0.0388867	0.296579	0.0621513	0.169967	0.00424838	0.0084636	0.027759	0.201449	0.09226815	0.008374561	0.0479084	0.133389	0.115319	0.0188438	0.031961	0.000120313	0.0736895	0.00224694	0.0203638	0.182401	0.0130115	0.252842	0.0601966	0.0340879	0.0136189	0.182307	6	66.78732	0.03523058	0.205141	0.566094	1.04206	2.18671	0.135123	0.205222	0.134524	0.111414	0.316001	0.0977164	0.1906816	0.9560809
104	0	-611.7229	-558.0125	-53.71033	1.623096	1.065136	0.0185833	0.0333191	0.0244071	0.211391	0.0503046	0.0161526	0.0956426	0.0988517	0.181644	0.0211888	0.0464841	0.189936	0.0295677	0.0693429	0.0867818	0.0144601	0.0471236	0.118131	0.00967297	0.115799	0.191828	0.153757	0.0291173	0.0130526	0.0433423	0.148435	0.0624432	0.11288	0.128134	0.0278258	0.0873024	0.0307189	0.0137768	0.0132055	0.0479869	0.00533426	0.00171011	0.018713	0.0118623	0.00838601	0.07678295	0.002108159	0.0727046	0.0981542	0.207384	0.00220438	0.0438968	0.00306692	0.0557071	0.0184773	0.0467674	0.139369	0.0148514	0.0247028	0.00270136	0.169879	0.100134	0.1803999	4	76.58349	0.02242009	0.149764	0.495491	1.01001	2.34474	0.148946	0.232699	0.206634	0.110688	0.229129	0.0719033	0.182508	0.988449
105	0	-602.7737	-535.0819	-67.69183	7.85311	3.512843	0.0588346	0.212569	0.00968616	0.111076	0.0799081	0.00521804	0.261291	0.00826565	0.0506854	0.0634061	0.0706788	0.0426731	0.113668	0.052831	0.0442248	0.0281084	0.00327024	0.214564	0.00964213	0.0487708	0.00522066	0.0341692	0.0825192	0.00190346	0.00112963	0.0153287	0.00711361	0.0979329	0.0419908	0.0239853	0.0101459	0.050206	0.0132365	0.00625104	0.282503	0.00301258	0.0667175	0.0367506	0.135436	0.0152218	0.05108691	0.03019176	0.0236126	0.0564161	0.168634	0.0125804	0.077148	0.0379876	0.022902	0.0252154	0.0463626	0.0868658	0.0205693	0.188532	0.0218432	0.0662365	0.145095	0.06788159	4	94.39025	0.01274169	0.425418	0.756477	1.0841	1.73401	0.166514	0.22474	0.132229	0.168659	0.227998	0.0798599	0.09807335	0.6921513
