Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-807.081	-670.994	-136.087	56.00481	3.471698	0.0532874	0.00764647	0.117407	0.00240781	0.133074	0.140185	0.292004	0.25472	0.186622	0.109378	0.122041	0.111132	0.417672	0.0275293	0.0061908	0.252151	0.0264894	0.071804	0.400707	0.0778258	0.0049235	0.0376178	0.0104927	0.00123963	0.116188	0.12346	0.09279	0.183328	0.00735095	0.344577	0.0932741	0.138171	0.197093	0.087603	0.0518107	0.262237	0.0390364	0.0264982	0.0539633	0.258477	0.180234	0.0384302	0.0336415	0.0235894	0.523642	0.531918	0.000889375	0.138542	0.00237094	0.14666	0.204239	0.00438809	0.0388467	0.0234842	0.168223	0.0643905	0.0449975	0.0222055	0.249794	0.361071	0.0325417	0.0927481	0.0389582	0.000981807	0.001267	0.0329864	0.277936	0.0128527	0.0665084	0.289533	0.0185808	0.0477824	0.0448896	0.0730721	0.1018826	0.03120251	0.137059	0.00077439	0.0870486	0.108105	0.0429934	0.00133906	0.0638612	0.0226173	0.0851474	0.00253055	0.0238396	0.00687397	0.0770231	0.338205	0.00258254	0.2199594	12	59.1223	0.0486003	0.422754	0.754699	1.08403	1.73852	0.061458	0.212653	0.151335	0.239707	0.226718	0.108128	0.2511619	0.8757673
100	-828.974	-684.4119	-144.5621	68.23707	4.282625	0.124097	0.0124844	0.025693	0.0935462	0.18291	0.31564	0.148822	0.18705	0.137804	0.0321837	0.0124014	0.160285	0.146553	0.00247062	0.0764821	0.42486	0.0184237	0.129827	0.233207	0.136216	0.0895473	0.0709177	0.00857685	0.0465233	0.119364	0.123045	0.396985	0.296096	0.0138332	0.0235647	0.0582152	0.0140988	0.0745472	0.119717	0.215754	0.0518377	0.0550333	0.224947	0.00333654	0.13142	0.226869	0.106711	0.375531	0.00653669	0.262099	0.122597	0.0405835	0.49791	0.0153223	0.0322437	0.128657	0.039204	0.0820774	0.0833485	0.0642979	0.00290709	0.013134	0.154646	0.143555	0.082562	0.0254816	0.108041	0.259294	0.0062028	0.00415836	0.0572424	0.0357012	0.30804	0.127101	0.242357	0.0240026	0.216106	0.567069	0.0962123	0.1211559	-0.02800168	0.150501	0.012164	0.332477	0.0538873	0.0241039	0.00271722	0.0422016	0.0159335	0.0604259	0.00614868	0.0760248	0.0011591	0.0600745	0.160373	0.00180808	0.3230722	11	71.22118	0.04257273	0.469245	0.784448	1.08426	1.66205	0.0401636	0.218489	0.10449	0.303679	0.182833	0.150345	0.2950705	1.094898
200	-799.0029	-682.5257	-116.4772	66.1917	6.542383	0.215835	0.0163382	0.0998817	0.017347	0.0339535	0.0627247	0.0535572	0.44013	0.0624054	0.0663868	0.203197	0.0741326	0.132114	0.00282064	0.0113301	0.35096	0.0233367	0.170735	0.233844	0.039602	4.70708e-05	0.0382352	0.0159213	0.0520607	0.0138087	0.0772359	0.0626612	0.0199937	0.000421623	0.0100301	0.0624133	0.193629	0.0593305	0.12705	0.00931077	0.0532831	0.0305551	0.0477167	0.0317899	0.103378	0.0785633	0.0699693	0.267723	0.00675473	0.26346	0.0684294	0.0363165	0.00409809	0.0132445	0.0542927	0.0988383	0.0355143	0.125635	0.185011	0.219631	0.0103033	0.103678	0.006867	0.0111696	0.0600445	0.006367	0.0976762	0.163683	0.00102835	0.00122316	0.00540564	0.0722013	0.0127764	0.0527993	0.0609214	0.00700028	0.078623	0.0052771	0.00124081	0.08501747	0.02077032	0.129138	0.109903	0.183308	0.0109428	9.26411e-06	0.00185408	0.157585	0.014923	0.0466545	0.0162735	0.0416946	0.00854431	0.0803739	0.196114	0.00268264	0.2679604	7	69.11169	0.04135929	0.555774	0.833523	1.08002	1.53068	0.0378156	0.16821	0.201707	0.225997	0.264009	0.102262	0.2887308	0.9280634
300	-797.6562	-681.4853	-116.1709	63.93386	5.424377	0.0115868	0.199042	0.0794305	0.0656791	0.123218	0.0970228	0.0835844	0.028182	0.136594	0.0358182	0.0234647	0.0739527	0.0545407	0.00111676	0.00446139	0.00878134	0.100512	0.0115547	0.0239223	0.0811379	0.0124343	0.0100429	0.04132	0.122398	0.0209886	0.0964109	0.013711	0.157846	0.0118693	0.0539534	0.00304041	0.0457514	0.0402418	0.0237899	0.0154548	0.00954671	0.316552	0.0550156	0.000299902	0.0036965	0.0207214	0.0315873	0.0330642	0.0196854	0.10332	0.0182473	0.0654511	0.0319489	0.00801296	0.0167842	0.146006	0.168262	0.000632526	0.0580028	0.0135745	0.495501	0.00624344	0.0122417	0.00993586	0.0780533	0.0451415	0.0400501	0.265099	0.021669	0.0156096	0.0158521	0.0250893	0.0135319	0.0334314	0.00396069	0.0397038	0.0165964	0.0716095	0.00584501	0.0650931	0.002341529	0.0561007	0.0157614	0.44209	0.0259926	0.0340835	0.00646475	0.0774681	0.0166727	0.0110165	0.00718069	0.0141496	0.00241581	0.0731371	0.200918	0.0165485	0.4157777	6	66.06649	0.03524767	0.518802	0.813467	1.08249	1.58524	0.0239612	0.247104	0.222312	0.201886	0.175041	0.129696	0.4181192	0.9943999
400	-837.9022	-686.532	-151.3702	58.67796	6.37724	0.00208851	0.0869387	0.014185	0.126797	0.00719985	0.107963	0.0657837	0.738539	0.049928	0.336029	0.175899	0.177533	0.588491	0.00131222	0.0217155	0.0199026	0.126269	0.0549419	0.57714	0.31668	0.0716954	0.00489039	0.0746292	0.101649	0.213075	0.0604337	0.0133332	0.090006	0.0108401	0.0106487	0.120208	0.116589	0.112189	0.0284442	0.025964	0.00522691	0.0927594	0.250061	0.68543	0.0120552	0.538199	0.0479586	0.0297624	0.0913208	0.419521	0.086886	0.0165907	0.00556668	0.0012064	0.0441088	0.0933093	0.0358216	0.0466072	0.104589	0.0532616	0.00339798	0.108559	0.00461327	0.102826	0.325979	0.0288679	0.37825	0.0372533	0.0133364	0.207131	0.0542509	0.0879363	0.202917	0.0175454	0.0990969	0.00166015	0.0434352	0.000186186	0.0467784	0.1402793	0.02871846	0.104337	0.00260162	0.0524351	0.0470145	0.0769985	0.0100957	0.09772	0.00530979	0.00357528	0.0185651	0.0730036	0.00569566	0.0423671	0.451542	0.00873886	0.3992943	6	64.36138	0.02742065	0.550855	0.830928	1.0804	1.53782	0.0677791	0.213552	0.0843679	0.269341	0.240312	0.124648	0.4280128	0.9329028
500	-811.32	-669.8367	-141.4833	63.05494	3.457448	0.139208	0.0119152	0.0901726	0.0594354	0.00284257	0.0741289	0.202473	0.0410644	0.00316303	0.0469879	0.0271732	0.189464	0.0829973	0.014726	0.00547828	0.11373	0.0210759	0.0528722	0.152284	0.0571629	0.0203542	0.0255528	0.0589198	0.115733	0.0797472	0.478452	0.122199	0.0751181	0.000452307	0.154179	0.166237	0.183369	0.204158	0.0753491	0.0429838	0.0377028	0.122062	0.189673	0.0336563	0.223919	0.329183	0.183021	0.00126757	0.0101983	0.150594	0.0537198	0.225607	0.0301105	0.111339	0.120062	0.249979	0.0718118	0.0446389	0.237573	0.0278401	0.261409	0.141985	0.162857	0.00122316	0.863727	0.0163331	7.86013e-05	0.017318	0.0448152	0.0438246	0.0760759	0.0964678	0.0555382	0.329178	0.0986875	0.034114	0.00388515	0.0123533	0.00958926	0.1299322	-0.02892663	0.18643	0.0242147	0.158857	0.00084157	0.101748	0.00359887	0.0631344	0.0193585	0.0327792	0.0027156	0.0432167	0.0121637	0.100585	0.25013	0.000225901	0.4627381	7	63.43198	0.03149588	0.421822	0.754076	1.084	1.7401	0.0362745	0.204656	0.146006	0.293858	0.188504	0.130701	0.4338115	1.06668
600	-791.547	-675.2543	-116.2927	77.15206	2.934306	0.191953	0.0421216	0.0921808	0.0714238	0.0529071	0.0388886	0.0438851	0.00380215	0.00182204	0.0836979	0.0267066	0.0681635	0.00725691	0.00464533	0.00528616	0.00858357	0.064863	0.00231229	0.0205515	0.0459139	0.129144	0.0195548	0.0808755	0.0107213	0.0401021	0.021798	0.013523	0.0639785	0.0325615	0.00209307	0.0113899	0.152397	0.164575	0.0214171	0.0126694	0.0252889	0.00840383	0.0913029	0.000511882	0.127577	0.0677482	0.211514	0.0046882	0.0176174	0.0478841	0.0141218	0.0137838	0.0481735	0.00972192	0.0531369	0.199248	0.0514042	0.016709	0.0388268	0.00143822	0.0812963	0.056387	0.0054728	0.0330944	0.0828336	0.103722	0.0932912	0.0619008	0.0213095	0.0103261	0.0305895	0.0326382	0.071546	0.0342122	0.0374115	0.0339815	0.0403412	0.0257106	0.00474959	0.04440216	-0.01776054	0.0977674	0.0106272	0.0655922	0.0408986	0.125042	0.00931982	0.0718336	0.00863405	0.0365349	0.00243668	0.101851	0.00189183	0.232581	0.18938	0.0056096	0.2336602	7	78.32851	0.02031533	0.384115	0.727825	1.08217	1.80589	0.070593	0.303374	0.127624	0.230945	0.164665	0.102799	0.2158997	1.082263
700	-757.7861	-669.902	-87.88408	65.96091	7.77405	0.0199432	0.0251416	0.0408788	0.00159375	0.0345271	0.0524545	0.0111974	0.122549	0.00113653	0.12771	0.00016439	0.0918803	0.0090221	0.000789209	0.00338593	0.00259228	0.00247998	0.000252602	0.00737749	0.0640664	0.0105387	0.010569	0.0364822	0.0624292	0.0924083	0.0616149	0.018044	0.0738187	0.029236	0.106745	0.00509947	0.140046	0.0273104	0.033836	0.0137348	0.00992563	0.0466573	0.0216904	0.000393072	0.00326546	0.0693666	0.0945408	0.0215048	0.00676147	0.0801658	0.0282058	0.0427665	0.061594	0.0110828	0.0119235	0.00974899	0.00290661	0.107144	0.0357506	0.00411271	0.0621532	0.0263856	0.0140762	0.0754094	0.0561575	0.00591997	0.00976523	0.127253	0.000125697	0.0064329	0.0806832	0.0355239	0.0125565	0.0169654	0.00268332	0.00459342	0.0846165	0.0250373	0.0171738	0.0368398	-0.02221458	0.15165	0.0403433	0.195016	0.0204052	0.0485137	0.00320152	0.0909475	0.0153236	0.0158613	0.0481666	0.129992	0.00199869	0.0502674	0.182178	0.00613473	0.3038993	6	73.16542	0.01664619	0.587899	0.849955	1.07716	1.48499	0.0482177	0.132902	0.0925253	0.265993	0.318405	0.141958	0.2816847	1.078863
800	-820.5694	-693.204	-127.3655	61.02521	3.548225	0.239977	0.208398	0.0172513	0.107643	0.015373	0.0130526	0.194081	0.166836	0.113784	0.127056	0.0938122	0.337506	0.21622	0.00608764	0.0260591	0.122324	0.01893	0.0627021	0.0294259	0.279926	0.0383069	0.0261728	0.0175402	0.0774656	0.0614299	0.0479285	0.0568573	0.132468	0.0102085	0.0279307	0.123829	0.358676	0.094651	0.146959	0.0420215	0.171819	0.0134027	0.213365	0.23526	0.229035	0.203089	0.00574663	0.0296223	0.251032	0.214873	0.108881	0.0059446	0.0108462	0.00158739	0.00905026	0.307181	0.245578	0.0923497	0.0267666	0.0314739	0.0619312	0.054472	0.00732344	0.0280696	0.205256	0.0636733	0.35722	0.152906	0.0196051	0.143986	0.0158069	0.234976	0.180945	0.0142634	0.0348187	0.0279611	0.0420124	0.119298	0.20938	0.1270173	0.018331	0.143736	0.015606	0.350611	0.0072951	0.0796943	0.00135181	0.0273432	0.0115353	0.067447	0.00941507	0.0336857	0.00419152	0.0332096	0.198045	0.0168334	0.2927624	10	61.8705	0.06476016	0.42768	0.757978	1.08415	1.73019	0.0315269	0.186736	0.182416	0.306163	0.184064	0.109094	0.3110934	0.9410756
900	-758.4982	-676.7923	-81.70589	58.70869	1.801302	0.00613613	0.00213427	0.104429	0.0212037	0.107298	0.0346817	0.0782869	0.0115452	0.000903878	0.0389198	0.0178688	0.139865	0.0115046	0.0274403	0.00537003	0.0444877	0.0131311	0.0154813	0.00609737	0.0163743	0.0213986	0.0241607	0.00713578	0.0692829	0.192812	0.0554845	0.14125	0.126546	0.0739614	0.0887328	0.0140434	0.0463881	0.0180057	0.0123987	0.0364567	0.00461703	0.020711	0.166938	0.134863	0.0869886	0.00277193	0.0283353	0.0127568	0.0211386	0.0505649	0.217508	0.0504045	0.0765639	0.0131464	0.0076626	0.0131038	0.0380528	0.108997	0.0142784	0.000100192	0.18227	0.00414675	0.0633196	0.0251312	0.101302	0.00216482	0.00310173	0.0725163	0.0164837	0.0345501	0.0646394	0.0904925	0.0285499	0.0545563	0.0243534	0.0170173	0.0453366	0.00247343	0.0139406	0.05605809	0.0256574	0.0693199	0.0636828	0.167858	0.00761522	0.125749	0.00280903	0.103613	0.0175274	0.0928946	0.0718933	0.0499457	0.00126151	0.0982975	0.123014	0.00451941	0.2753874	12	59.91738	0.03863256	0.268344	0.632072	1.06412	2.03547	0.0511471	0.234455	0.127622	0.216926	0.234861	0.134988	0.3010448	0.9147721
