Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1300	-565.8723	-489.4536	-76.41874	28.37692	3.950749	0.00988993	0.0686061	0.0170962	0.275759	0.0446991	0.0304672	0.196361	0.0673415	0.0502821	0.0477787	0.290881	0.145642	0.0468972	0.0109418	0.184914	0.10059	0.0339331	0.322592	0.1337	0.064146	0.334194	0.0862207	0.0217813	0.249547	0.0463053	0.131679	0.0635648	0.0143075	0.00933851	0.0337054	0.0314321	0.0647139	0.190814	0.122654	0.398898	0.0219238	0.0826031	0.0371217	0.1143178	-0.01602686	0.0669222	0.0566946	0.112948	0.0401745	0.0863507	0.052021	0.00199636	0.018406	0.0112663	0.019521	0.286193	0.0811187	0.118263	0.0229335	0.0251912	0.1975008	3	55.0874	0.0363535	0.451636	0.773489	1.08441	1.69047	0.0793179	0.133323	0.0985506	0.332243	0.139354	0.217211	0.1814739	1.088315
1400	-578.4485	-490.8415	-87.6069	41.50803	3.788775	0.0197256	0.263949	0.358687	0.0423839	0.236051	0.0637965	0.0668493	0.0960771	0.0583525	0.00777909	0.0068595	0.728235	0.0387905	0.0377093	0.426383	0.325705	0.105294	0.264318	0.00513347	0.35519	0.131618	0.00302973	0.1699	0.134829	0.0094152	0.75818	0.519553	0.121278	0.423313	0.0499285	0.0782993	0.330841	0.38581	0.0626816	0.284426	0.0804424	0.0323089	0.016942	0.1687779	0.05187594	0.0523229	0.0858679	0.134404	0.00424315	0.13508	0.00339441	0.00090308	0.0314022	0.0245222	0.0495164	0.232457	0.0482841	0.155235	0.0232406	0.0191258	0.1278994	5	53.14531	0.1057205	0.442368	0.767573	1.08437	1.70569	0.10829	0.101556	0.105768	0.330695	0.133645	0.220047	0.1797754	0.7114402
1500	-571.2122	-500.3008	-70.9114	29.42358	2.555921	0.061743	0.00508226	0.0258586	0.0334472	0.076445	0.0804129	0.0448837	0.0297184	0.0750349	0.0552622	0.168311	0.077585	0.112395	0.129446	0.138718	0.175996	0.0664344	0.194989	0.0363227	0.0163526	0.0804861	0.120932	0.0313598	0.556428	0.0633171	0.475362	0.182657	0.0149604	0.0295184	0.0896245	0.239307	0.0392225	0.0277914	0.252205	0.48239	0.0431078	0.022194	0.0283544	0.1119778	0.06986255	0.0616311	0.0839775	0.0822914	0.0146038	0.113345	0.00924978	0.0121751	0.00722475	0.0410564	0.0553354	0.307926	0.0159841	0.0760075	0.080433	0.0387594	0.2612468	3	54.09842	0.05485382	0.351695	0.703542	1.07924	1.86553	0.126116	0.10308	0.0782895	0.332409	0.187654	0.172453	0.3311093	0.7890046
1600	-587.2195	-499.8738	-87.34572	42.31487	5.55858	0.0201817	0.0161309	0.020082	0.134773	0.086907	0.236154	0.0632683	0.000973755	0.0336672	0.601137	0.111953	0.175151	0.280993	0.318847	0.334451	8.42091e-06	0.0978813	0.396152	0.0137217	0.0839515	0.13179	0.0925528	0.062466	0.0235122	0.0948298	0.0987454	0.781979	0.0990698	0.0189354	0.0197836	0.139772	0.0941111	0.0354521	0.0644667	0.216898	0.0691183	0.335987	0.0208801	0.1527851	-0.04297363	0.0497235	0.150053	0.0418308	0.0630341	0.1325	0.0146901	0.0196316	0.000994633	0.062804	0.044447	0.215455	0.0574572	0.0757294	0.0373114	0.0343387	0.3894865	2	50.31434	0.01883079	0.523744	0.816222	1.08222	1.57782	0.105015	0.0912304	0.0907315	0.366381	0.144212	0.202431	0.3465128	1.124017
1700	-564.1198	-495.8614	-68.25845	30.58529	3.661991	0.0105274	0.00121273	0.150401	0.295953	0.0134635	0.0484982	0.195983	0.0591993	0.134549	0.116278	0.0917692	0.163923	0.11219	0.0923749	0.037686	0.0525582	0.028182	0.292011	0.0297033	0.0389376	0.0247078	0.045992	0.101937	0.0824736	0.0665466	0.216123	0.05829	0.0798796	0.135985	0.0368467	0.11425	0.0969953	0.0200401	0.0945824	0.125734	0.0773647	0.0113217	0.0463096	0.08873003	0.0006228765	0.0450343	0.0960819	0.105296	0.00281924	0.0136796	0.0711599	0.0402991	0.0163657	0.0517307	0.0143961	0.371466	0.0359128	0.0992053	0.0274732	0.00907933	0.221659	2	56.59521	0.05403732	0.434772	0.762645	1.08428	1.7183	0.134372	0.122997	0.0977222	0.275941	0.078065	0.290903	0.2222819	0.9971978
1800	-570.7044	-499.1715	-71.53293	32.60902	4.266954	0.0678011	0.0328422	0.168556	0.0152025	0.202237	0.0141844	0.234731	0.0735004	0.105612	0.094332	0.104091	0.03844	0.190456	0.0658525	0.0440323	0.0166709	0.0181158	0.0419876	0.0156402	0.0317137	0.0162652	0.0427875	0.394813	0.454972	0.0621515	0.135367	0.0201255	0.203678	0.0109781	0.0950332	0.380388	0.316372	0.0678501	0.203441	0.256252	0.0533185	0.0185794	0.0998704	0.1143661	0.00349161	0.0592978	0.0524747	0.0233495	0.0852513	0.143214	0.046927	0.0124766	0.0463397	0.0320361	0.0136452	0.261213	0.0631447	0.0876503	0.0641639	0.00881626	0.2856079	3	51.4239	0.03618537	0.468452	0.783963	1.08427	1.66331	0.102186	0.0656585	0.0919713	0.399977	0.105832	0.234375	0.2890995	0.9879225
1900	-592.2558	-501.7839	-90.47189	40.31329	2.524292	0.013825	0.290303	0.0306482	0.109612	0.107877	0.0944998	0.942952	0.0925555	0.123067	0.0819312	0.181773	0.334749	0.286362	0.020994	0.0119164	0.367872	0.140267	0.687521	0.177976	0.0881775	0.227189	0.129036	0.17394	0.347947	0.0415858	0.89019	0.211282	0.131355	0.0664068	0.115679	0.364388	0.303113	0.0477432	0.203517	0.753561	0.028811	0.0141761	0.0894516	0.1838854	0.002558178	0.0208173	0.196599	0.0530248	0.0108024	0.0155062	0.0116006	0.0327367	0.00316509	0.0167049	0.193901	0.287223	0.0421191	0.0777245	0.0368008	0.001275	0.26147	4	50.14944	0.03037004	0.348748	0.701248	1.0789	1.87111	0.153134	0.113117	0.0738833	0.277813	0.168467	0.213586	0.2640282	0.990311
2000	-585.3788	-506.9784	-78.40041	26.54331	4.643836	0.183006	0.00130806	0.298796	0.14274	0.0318912	0.00177802	0.240629	0.24304	0.0401606	0.0719328	0.081908	0.0848722	0.146693	0.104653	0.0208005	0.031799	0.103114	0.229857	0.00466322	0.184732	0.0442166	0.155312	0.0368766	0.0725474	0.0723481	0.207368	0.126276	0.0316388	0.00282925	0.0672654	0.105996	0.232681	0.0540439	0.0914495	0.0289965	0.193369	0.0951333	0.0571747	0.08096584	0.01397673	0.0186359	0.0905308	0.0356694	0.0123707	0.0362454	0.0584175	0.016557	0.0635141	0.035318	0.00658564	0.314911	0.0683669	0.140176	0.0911143	0.0115868	0.2010012	1	56.03441	0.04671166	0.486577	0.794893	1.08386	1.63467	0.126689	0.142566	0.111398	0.292977	0.146057	0.180313	0.214978	0.9349853
2100	-586.6912	-495.6831	-91.00803	25.08648	4.434404	0.0471333	0.00643413	0.645417	0.215818	0.0957658	0.0601366	0.0387149	0.053972	0.0502252	0.0997316	0.199435	0.0504164	0.770781	0.35265	0.155246	0.344869	0.134021	0.624714	0.0262097	0.716081	0.029366	0.461109	0.231476	0.159821	0.01464	0.379913	0.0424483	0.0283553	0.201165	0.0708851	0.511857	0.122074	0.141877	0.179196	0.395792	0.282054	0.00600631	0.137513	0.2272727	-0.004577349	0.0388355	0.227152	0.0869871	0.0293565	0.0307152	0.0237396	0.00566605	0.0179937	0.0194307	0.0061374	0.24145	0.157958	0.0824824	0.026667	0.00542854	0.2682373	5	51.76219	0.0404213	0.476743	0.789008	1.08412	1.65013	0.115449	0.137991	0.094495	0.263731	0.126947	0.261387	0.26366	1.017361
2200	-591.3113	-493.0625	-98.2488	32.17652	1.602511	0.000131911	0.34828	0.741655	0.203659	0.0323011	0.0628287	0.21071	0.655038	0.053806	0.226552	0.182888	0.233007	0.682158	0.0165123	0.12785	0.664104	0.229124	0.360184	0.0029318	0.119776	0.00242092	0.0906281	0.019313	0.0535874	0.255694	0.202718	0.123442	0.0504641	0.348032	0.150618	0.00751442	0.80807	0.25104	0.356568	0.443002	0.101205	0.467619	0.0251427	0.2212724	-0.05857409	0.129744	0.0702325	0.138422	0.00364015	0.159709	0.0649271	0.0206377	0.00740318	0.0371954	0.000661559	0.181068	0.117394	0.0386506	0.0287763	0.00153856	0.2292116	4	68.68644	0.04659037	0.240733	0.604775	1.05591	2.09858	0.105754	0.0877945	0.0839893	0.375133	0.192305	0.155023	0.1706375	1.343266
2300	-593.5303	-505.7046	-87.82573	37.52884	5.134193	0.12224	0.00887938	0.0483073	0.163336	0.115771	0.0534951	0.0840752	0.0259087	0.0534869	0.0144836	0.092171	0.11443	0.0922706	0.12013	0.0212699	0.181703	0.153637	0.0638366	0.00439782	0.0499959	0.25535	0.0259791	0.00977405	0.00413878	0.14326	0.170797	0.0859851	0.275848	0.0289749	0.446254	0.045024	0.100572	0.000896979	0.243916	0.218344	0.16128	0.161507	0.126852	0.1123637	0.01946654	0.0964574	0.123384	0.0326777	0.00203242	0.19651	0.0608063	0.00222146	0.00767779	0.00904704	0.0632134	0.240897	0.0746069	0.052044	0.038013	0.000411489	0.4424089	4	57.59735	0.01329256	0.507557	0.807106	1.08306	1.60228	0.0914042	0.154334	0.105669	0.340806	0.122674	0.185113	0.4618755	0.9578533
2400	-562.4141	-493.6771	-68.73706	36.7035	2.556016	0.0539437	0.0156542	0.201177	0.288582	0.0243908	0.339833	0.000234853	0.0311822	0.0316901	0.228214	0.00860614	0.00966069	0.0765551	0.060637	0.0455493	0.0413981	0.0080022	0.191052	0.013702	0.00050158	0.0538032	0.0320945	0.0965885	0.0589113	0.0547649	0.169567	0.415579	0.148968	0.0276262	0.135333	0.031013	0.0572044	0.0380722	0.0889303	0.166313	0.0739171	0.0479211	0.0853666	0.1077744	-0.02222458	0.184804	0.119967	0.0739281	0.0179344	0.0821413	0.00581575	0.00425841	0.00900426	0.017319	0.0191737	0.283447	0.0645711	0.0640536	0.0383805	0.0152026	0.2280483	3	55.23043	0.03371214	0.351704	0.703549	1.07924	1.86551	0.0955298	0.154831	0.118564	0.35561	0.139867	0.135599	0.2058238	1.107979
2500	-579.946	-492.6846	-87.26134	40.0323	3.669667	0.116545	0.00251022	0.0176738	0.0278561	0.000990845	0.248821	0.00265326	0.0870324	0.0833077	0.0777336	0.154197	0.240484	0.386514	0.376169	0.0521193	0.040486	0.0291172	0.413319	0.0598064	0.00856556	0.173708	0.213713	0.0196684	0.073807	0.0176862	0.118075	0.265611	0.293872	0.113489	0.0377385	0.0577612	0.0355317	0.113835	0.241838	0.113872	0.128378	0.0202731	0.719935	0.1275281	-0.004736591	0.0551467	0.0996986	0.0618598	0.00129468	0.161704	0.0135693	0.00890285	0.00715235	0.00758067	0.0037225	0.341472	0.0550787	0.144297	0.0338222	0.00469853	0.4389499	3	51.23288	0.03077664	0.43524	0.762951	1.08429	1.71752	0.0904431	0.150824	0.131069	0.301406	0.113385	0.212874	0.4342133	1.010908
2600	-573.8865	-504.9841	-68.90241	25.2352	1.901148	0.00996899	0.0188018	0.17094	0.0444092	0.127747	0.312504	0.0738076	0.019346	0.283784	0.0966104	0.0340055	0.038679	0.0814501	0.107634	0.114191	0.124296	0.2089	0.0903793	0.397654	0.109391	0.0631832	0.344879	0.015179	0.028563	0.0736255	0.0499037	0.125971	0.0265544	0.00477915	0.227058	0.126528	0.023419	0.194152	0.193132	0.428935	0.0929716	0.23047	0.0551254	0.1510699	-0.05168869	0.0132979	0.18792	0.0937659	7.50065e-05	0.129395	0.00095543	0.00607656	0.0255042	0.0294745	0.0484972	0.263203	0.0556989	0.0873438	0.0518365	0.0069567	0.2765155	3	50.76438	0.04545947	0.281182	0.644073	1.06731	2.00744	0.124489	0.182893	0.0772891	0.315779	0.141231	0.15832	0.2248268	1.229905
2700	-567.3626	-495.5082	-71.85437	31.47206	8.307617	0.0181558	0.00547713	0.138641	0.00777711	0.0166543	0.0165506	0.103968	0.015741	0.0711769	0.091316	0.122421	0.0408559	0.175378	0.0894613	0.39102	0.0525444	0.0243329	0.0145222	0.23266	0.0563531	0.0631792	0.139815	0.213946	0.109185	0.00853835	0.00111845	0.46281	0.0995448	0.0704414	0.163372	0.164851	0.00968252	0.106267	0.0130121	0.204698	0.0128916	0.169612	0.0471372	0.08425593	-0.02363293	0.114255	0.0415939	0.0939544	0.00331997	0.20663	0.0362683	0.00596946	0.0255974	0.000303781	0.00764967	0.239332	0.0185957	0.0739476	0.0225869	0.109995	0.3559632	3	51.83734	0.04023913	0.599768	0.855806	1.07595	1.46848	0.106116	0.146706	0.152912	0.257492	0.141513	0.195261	0.3323303	1.071113
2800	-572.3662	-496.0732	-76.29299	29.12233	4.021193	0.0390477	0.00847621	0.34402	0.0905745	0.187855	0.219306	0.0795294	0.178754	0.142002	0.012242	0.175579	0.0842534	0.184016	0.030832	0.211704	0.355282	0.2557	0.0278577	0.27762	0.171022	0.0148234	0.235035	0.0669653	0.198314	0.111194	0.0261376	0.135164	0.13753	0.292873	0.163115	0.0565253	0.113186	0.0320934	0.00879335	0.000947723	0.194659	0.113443	0.184091	0.1154912	0.008837563	0.0917156	0.0498332	0.0715961	0.0365442	0.137123	0.175458	0.00268596	0.00473844	0.0192651	0.0203404	0.2119	0.0570173	0.067818	0.0317828	0.0221829	0.2623844	4	61.38313	0.05300772	0.455523	0.775939	1.0844	1.68414	0.0895301	0.132244	0.0933036	0.378266	0.147614	0.159042	0.271222	0.9674158
2900	-586.004	-487.7844	-98.21968	60.33846	3.960011	0.0389188	0.000564004	0.00930225	0.156699	0.176355	0.135168	0.0890491	0.139412	0.0168479	0.091024	0.265116	0.028059	0.0908326	0.0145949	0.0149525	0.4557	0.0210928	0.300666	0.0755694	0.107308	0.307441	0.216409	0.175276	0.609305	0.0592901	0.364625	0.126416	0.341132	0.0101288	0.150528	0.147882	0.0416867	0.18062	0.0660042	0.243334	0.00837537	0.078144	0.394949	0.1703713	-0.005879695	0.113248	0.0265129	0.0351427	0.0084998	0.161624	0.0331758	0.00421546	0.000216995	0.0490687	0.0220131	0.303233	0.0684586	0.137556	0.0242888	0.0127469	0.2422896	2	65.03136	0.03580209	0.452152	0.773815	1.08441	1.68963	0.130995	0.0953612	0.143569	0.283043	0.165317	0.181714	0.2364099	1.024871
