Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-123.5212	-124.3461	0.8248374	5.447618	1.442742	0.0863504	0.0793082	0.0031259	0.042351	0.0887938	0.00950229	0.164454	0.158316	0.145224	0.102909	0.05409	0.059527	0.098386	0.121455	0.0161901	0.0386659	0.00242146	0.0214594	0.00295015	0.0992579	0.0622922	0.267765	0.05995536	0.006032495	0.0424059	0.0562748	0.126752	0.0399739	0.0090765	0.270368	0.0446699	0.121171	0.0166959	0.121985	0.0219163	0.0686744	0.00415416	0.00323895	0.0526437	0.4208139	4	7.620046	0.1348483	0.21634	0.57874	1.04687	2.15805	0.10407	0.197528	0.0761678	0.474061	0.0674725	0.0807004	0.4268464	0.9858673
1	0	-122.6458	-124.9196	2.273837	4.582316	3.637798	0.127261	0.0230022	0.0258444	0.0376134	0.0289018	0.18669	0.156005	0.0121231	0.0219246	0.0117678	0.209271	0.0623832	0.00295864	0.05368	0.109284	0.0408636	0.0635286	0.155628	0.0201552	0.128204	0.0521523	0.0144006	0.07096015	-0.37793	0.018042	0.0618159	0.127096	0.0433894	0.0832776	0.124462	0.0866669	0.023301	0.0193103	0.164793	0.0609889	0.0163168	0.0689275	0.0141165	0.0874956	0.8350671	4	6.055304	0.3264855	0.433286	0.761672	1.08426	1.72078	0.0722122	0.226764	0.135268	0.373287	0.118949	0.0735198	0.4571371	1.826732
2	0	-122.5023	-119.7534	-2.748945	3.336224	1.656913	0.0109796	0.0375216	0.0554172	0.0250039	0.436775	0.0663402	0.0200087	0.0603106	0.0527664	0.0316324	0.358243	0.0460893	0.0161706	0.112184	0.0799885	0.219953	0.352769	0.0653232	0.237016	0.0248021	0.0600327	0.243005	0.08714312	-0.05225196	0.00312267	0.00952991	0.114923	0.0225287	0.0189747	0.100878	0.0396296	0.0750205	0.000185757	0.334278	0.0463685	0.095772	0.0416238	0.0173073	0.079857	0.5308645	3	4.922354	0.2593253	0.248577	0.612749	1.05845	2.08023	0.0884756	0.294951	0.0594413	0.400646	0.0656748	0.0908117	0.4786126	1.109174
3	0	-100.7449	-119.2743	18.52936	11.66829	1.653588	0.0101124	0.0146391	0.0258853	0.019763	0.00141896	0.000851647	0.0102922	0.00523447	0.00106496	0.0065997	0.00946121	0.0647748	0.0366766	0.0040313	0.0120229	0.0168254	0.0268836	0.00724305	0.0202264	0.0051385	0.0176714	0.0751543	0.02300239	0.1324896	0.0113852	0.0586173	0.228289	0.124946	0.119047	0.00977514	0.137926	0.0449133	0.0286195	0.123642	0.0134519	0.0593461	0.00399939	0.00219136	0.0338506	0.4998056	3	12.23608	0.1901235	0.248103	0.612273	1.0583	2.08132	0.0765082	0.224691	0.0414784	0.441115	0.0820534	0.134154	0.6322952	0.7904625
4	0	-112.95	-121.8815	8.931503	4.699623	1.70376	0.0474003	0.0315104	0.00232763	0.000965984	0.00174719	0.0539709	0.000740885	0.0364949	0.0855673	0.0838767	0.000452539	0.169906	0.0319596	0.0966844	0.0493418	0.0231405	0.00416362	0.0427895	0.00230703	0.42634	0.00517823	0.0949195	0.06306404	-0.008987507	0.0301678	0.00135873	0.193556	0.203576	0.0236654	0.0216922	0.032525	0.0034408	0.145584	0.196762	0.0181094	0.0846563	0.00573459	0.0145271	0.024646	0.6206712	3	6.005892	0.2148647	0.255153	0.619297	1.06044	2.06511	0.0532161	0.202968	0.0718277	0.499923	0.0411987	0.130867	0.6116837	1.014693
5	0	-110.2633	-128.1901	17.92684	7.823196	0.6271736	0.00630343	0.0110851	0.0377575	0.0103482	0.0036846	0.0385541	0.128138	0.0178334	0.0366006	0.0652857	0.0888992	0.0409371	0.00517419	0.013527	0.0121312	0.0335366	0.00344318	0.011915	0.0352831	0.0713665	0.0302058	0.0635607	0.0300839	0.06155347	0.112441	0.16686	0.142815	0.000248614	0.0547018	0.0987596	0.167802	0.016862	0.0305439	0.0257519	0.00645467	0.0968503	0.0535188	0.0124222	0.0139677	0.4707766	2	8.987341	0.09029508	0.0587566	0.327044	0.894573	2.71963	0.137397	0.165277	0.028558	0.48797	0.0968717	0.083926	0.5323301	0.8843697
6	0	-109.0672	-127.6003	18.53311	5.370397	0.9649619	0.0142913	0.0124219	0.0275752	0.00402211	0.0251843	0.0103545	0.00966006	0.0102497	0.0170844	0.00986316	0.019221	0.260357	0.032509	0.0146493	0.00905128	0.012056	0.0960519	0.119293	0.00252491	0.0778432	0.0352206	0.0109481	0.05365315	0.001850151	0.0124987	0.161831	0.0983354	0.0946179	0.0153193	0.0113611	0.0880401	0.01207	0.0230712	0.125968	0.124541	0.114076	0.0316629	0.00543692	0.0811701	0.5017268	3	7.152778	0.2830434	0.129911	0.465961	0.993943	2.41019	0.0733299	0.139633	0.0536704	0.596722	0.0412554	0.0953896	0.503577	0.996326
7	0	-116.3599	-117.3706	1.010661	3.656809	1.790106	0.00994234	0.168964	0.0206871	0.0675665	0.210997	0.145685	0.423701	0.00376097	0.00717748	0.0246721	0.00886093	0.126588	0.0145574	0.0276479	0.0677194	0.0402529	0.0354307	0.0671904	0.119554	0.429385	0.0126208	0.146457	0.07357077	0.2860296	0.0111754	0.0149511	0.139819	0.0556126	0.0538739	0.155885	0.0530595	0.0830706	0.0256156	0.204898	0.0471155	0.069079	0.0288746	0.0321042	0.0248658	0.5439452	4	5.347391	0.3152369	0.266864	0.630661	1.06373	2.03875	0.0624967	0.252709	0.0388656	0.489748	0.0461335	0.110047	0.8299748	0.6553756
8	0	-128.7255	-124.2992	-4.426289	4.920854	1.745826	0.00248282	0.0225116	0.201585	0.0214695	0.00203885	0.0900737	0.162251	0.0864219	0.00371851	0.0700159	0.088087	0.114616	0.280877	0.0156472	0.0168592	0.178569	0.0476911	0.027848	0.0295115	0.186487	0.264312	0.064954	0.0715823	0.2329786	0.00794248	0.166174	0.0982876	0.0424638	0.0370623	0.00198274	0.0341909	0.014637	0.0633395	0.324548	0.0251984	0.0456005	0.0430489	0.0221116	0.0734125	0.4419506	4	5.893127	0.4013867	0.260924	0.624943	1.0621	2.05203	0.0658684	0.336754	0.0600721	0.480201	0.0157555	0.0413489	0.6749292	0.6548103
9	0	-121.0246	-118.8174	-2.207178	4.985994	4.009238	0.00434624	0.0549268	0.00135696	0.135024	0.111798	0.00615175	0.222561	0.00555229	0.0423053	0.0421475	0.0432763	0.0630234	0.0101374	0.0432496	0.00355858	0.316358	0.0150464	0.229164	0.047804	0.0825345	0.0295222	0.163257	0.08477521	-0.02898259	0.0232059	0.258159	0.0940725	0.0177031	0.0732114	0.0168574	0.0518543	0.0503226	0.0167225	0.0850151	0.0204521	0.191697	0.0245766	0.00717094	0.0689794	0.5881856	3	10.31764	0.2015543	0.454869	0.775528	1.0844	1.6852	0.154371	0.241794	0.0608319	0.416822	0.0496019	0.0765788	0.559203	1.051828
