Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-636.0054	-525.7214	-110.2839	9.043226	0.8020845	0.1533926	-0.08375451	0.0975461	0.187117	0.0139607	0.0103722	0.0598919	0.237447	0.0276545	0.0182834	0.00965714	0.139118	0.0563725	0.0539565	0.0169279	0.0526177	0.0190778	0.5545102	3	50.46494	0.03089764	0.0960022	0.407972	0.957531	2.5385	0.108845	0.12041	0.100146	0.355105	0.13537	0.180125	0.4707557	1.177915
100	-647.1622	-534.1647	-112.9974	19.22239	1.059566	0.1019907	-0.05007138	0.0973942	0.170786	0.0316349	0.00603323	0.0432266	0.048627	0.0340352	0.0203702	0.0240913	0.268855	0.0320153	0.0343844	0.0189388	0.101414	0.0681945	0.2915188	3	50.69641	0.06105369	0.148684	0.493952	1.00921	2.34816	0.159047	0.143121	0.104704	0.305904	0.163632	0.123591	0.2414474	1.20738
200	-636.6088	-533.3563	-103.2524	12.39255	0.7195709	0.09151094	-0.02896855	0.0898152	0.194223	0.0568297	0.0554796	0.075801	0.0423123	0.0505111	0.0274653	0.00177587	0.119425	0.0250973	0.0750324	0.066764	0.0992513	0.0202172	0.2257305	4	51.94544	0.06910823	0.0783726	0.37262	0.93191	2.6171	0.149821	0.186554	0.0893928	0.227749	0.12117	0.225314	0.1967619	1.147226
300	-644.7227	-536.6804	-108.0423	36.19338	1.95326	0.07909847	-0.01287109	0.102883	0.0205549	0.10853	0.0258638	0.0404477	0.187189	0.00974919	0.0285097	0.000348235	0.126518	0.0373487	0.016781	0.0748077	0.0648855	0.155584	0.2429532	5	52.23424	0.06541285	0.287631	0.64995	1.06877	1.99364	0.115981	0.147986	0.0981572	0.335405	0.125597	0.176874	0.2300821	1.055941
400	-635.9891	-529.5414	-106.4476	16.21389	1.745388	0.08034017	-0.005278398	0.110981	0.239814	0.0070984	0.0263742	0.0229785	0.0816289	0.0222782	0.0155667	0.00710941	0.183313	0.0514253	0.078641	0.0635357	0.051805	0.0374512	0.2305724	5	52.60866	0.04800245	0.260865	0.624885	1.06209	2.05216	0.143646	0.160848	0.122683	0.311719	0.125201	0.135903	0.225294	1.023429
500	-630.8088	-526.7547	-104.0541	9.109229	0.8609708	0.09249387	-0.03937812	0.0774711	0.208332	0.0284588	0.0109397	0.0617075	0.0785408	0.0689288	0.0358132	0.00617391	0.175617	0.0552707	0.104098	0.0153987	0.0598765	0.0133724	0.4641658	4	55.30215	0.05151091	0.108451	0.43057	0.972516	2.48846	0.163927	0.172155	0.0889238	0.284531	0.143701	0.146763	0.4247877	1.092701
600	-639.0863	-533.6511	-105.4353	8.232541	0.8865316	0.1013439	-0.00691924	0.149618	0.103493	0.180682	0.0101916	0.0168025	0.209114	0.0376985	0.0336398	0.00184264	0.0450051	0.0821453	0.0354942	0.0246324	0.03869	0.0309504	0.2590371	5	60.0247	0.06514086	0.113796	0.439773	0.978322	2.46811	0.123223	0.0818242	0.0981255	0.344827	0.104511	0.247489	0.2521179	1.027444
700	-655.3398	-547.3005	-108.0393	31.48938	0.8726012	0.1322442	-0.04502905	0.0679574	0.24219	0.0550494	0.000381427	0.0504415	0.126868	0.0657424	0.100573	0.0398934	0.0917169	0.0413831	0.0177261	0.0530148	0.0227283	0.024334	0.312539	5	51.12284	0.03858065	0.110888	0.434801	0.975206	2.47911	0.165362	0.0953733	0.084865	0.382579	0.086739	0.185082	0.2675099	1.168327
800	-645.2684	-528.9934	-116.2751	30.94004	0.5447775	0.1435523	-0.04728168	0.123642	0.130288	0.0297459	0.0820045	0.0704325	0.0662633	0.00839555	0.0577077	0.0131683	0.0856211	0.0247192	0.0794079	0.0382261	0.114221	0.0761571	0.2409533	4	50.74736	0.04079843	0.0419577	0.280146	0.850301	2.8276	0.119837	0.115359	0.130111	0.382058	0.0927864	0.159849	0.1936716	1.244133
900	-645.744	-535.9492	-109.7948	12.10632	0.3474107	0.3124444	-0.05850847	0.129295	0.237941	0.0352328	0.00324786	0.0243547	0.0418163	0.226646	0.00481765	0.012785	0.0981815	0.0389858	0.051112	0.0572164	0.0206619	0.0177051	0.2830292	4	50.37498	0.1124538	0.00991499	0.141541	0.667475	3.18107	0.141719	0.104982	0.0874801	0.30374	0.162524	0.199555	0.2245207	1.260593
