Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-580.7972	-512.865	-67.93211	29.68245	6.305342	0.0303286	0.00435365	0.096765	0.0213787	0.0964374	0.0445118	0.0668717	0.0510796	0.015504	0.00240529	0.0676794	0.0168274	0.103382	0.222996	0.00335142	0.0572785	0.0975052	0.0360112	0.0106456	0.0333489	0.00573392	0.0964664	0.0802365	0.0263762	0.0616591	0.138992	0.0408536	0.154996	0.155236	0.00423739	0.0585145	0.0910624	0.0367116	0.00135929	5.10634e-05	0.0161529	0.0728462	0.177301	0.0119683	0.0438146	0.0669425	0.0512112	0.320211	0.239635	0.2136	0.0187268	0.0142565	0.0891296	0.0786292	0.00183879	0.0519397	0.140378	0.723031	0.0830528	0.0641384	0.00898219	0.066383	0.11614	0.0193021	0.00260488	0.06530218	0.03342114	0.0286188	0.113999	0.0535892	0.0224432	0.109817	0.0271029	0.0194532	0.000716417	0.0618052	0.0451908	0.215719	0.134226	0.113402	0.0323705	0.0215456	0.3520474	9	31.46184	0.06561925	0.548662	0.829763	1.08057	1.54101	0.136914	0.0979767	0.0834129	0.365883	0.137372	0.178441	0.3854685	0.9132974
100	-563.2182	-507.0337	-56.18456	31.29403	5.729274	0.132184	0.0431167	0.0163179	0.0288471	0.0395847	0.1032	0.0270537	0.0153183	0.203548	0.0298868	0.0104406	0.0176951	0.00713902	0.00156728	0.00080857	0.0215102	0.264856	0.074782	0.0170527	0.00346112	0.0481619	0.0478057	0.0466959	0.00902713	0.141668	0.151448	0.00958622	0.029444	0.0488782	0.0360091	0.0166225	0.00335513	0.0225171	0.0303608	0.0322106	0.0153684	0.0315113	0.0860076	0.0976652	0.0440025	0.204783	0.00541813	0.14041	0.0184271	0.00921559	0.0201274	0.0559298	0.00364832	0.129591	0.016007	0.0137555	0.209197	0.0720035	0.0398862	0.0513961	0.0409318	0.1469	0.0659106	0.323708	0.0600178	0.06091982	-0.06687603	0.0943715	0.0594054	0.082002	0.0183533	0.0844777	0.0180134	0.021147	0.0605697	0.0475805	0.0718404	0.233704	0.0738802	0.0786416	0.041019	0.0149939	0.4050382	7	35.23884	0.08118823	0.52981	0.819573	1.08185	1.56876	0.114889	0.105223	0.0941085	0.340622	0.164561	0.180596	0.3381622	1.197763
200	-590.855	-508.6914	-82.16355	27.40225	2.849579	0.129003	0.209071	0.0352294	0.034302	0.0800205	0.0253837	0.0776193	0.116405	0.0558563	0.0277168	0.194001	0.231108	0.0415761	0.143428	0.00124529	0.0522976	0.031092	0.0509192	0.0900927	0.110806	0.00027384	0.261828	0.242179	0.0100036	0.0966039	0.320173	0.064514	0.0221127	0.16383	0.0478411	0.153106	0.0390692	0.146507	0.046054	0.0331643	0.105059	0.00195962	0.0637613	0.0343604	0.0978197	0.00761563	0.413561	0.268948	0.149152	0.0126262	0.181066	0.000388088	0.00695374	0.286951	0.0187685	0.011907	0.336803	0.386388	0.114066	0.0966796	0.0215996	0.209978	0.627216	0.00562871	0.00687884	0.131863	-0.01856197	0.121861	0.0411618	0.130993	0.00383564	0.159286	0.00773833	0.00779716	0.0280563	0.0213327	0.0642008	0.219383	0.107907	0.0553925	0.0272384	0.00381686	0.4755727	7	29.4111	0.08766953	0.37728	0.722844	1.08166	1.81821	0.125642	0.1199	0.103424	0.273316	0.201909	0.175809	0.4570107	1.040616
300	-572.6878	-503.4106	-69.27722	25.86891	6.592216	0.147377	0.026016	0.0228359	0.0230057	0.0557757	0.0491843	0.0651602	0.00884228	0.0184303	0.0426443	0.233472	0.0257919	0.0226671	0.206782	0.0758651	0.132284	0.000187766	0.0315205	0.00822785	0.00448431	0.00839562	0.0164948	0.0674109	0.0753957	0.249779	0.102816	0.0294898	0.0642826	0.0408957	0.102075	0.0672038	0.0233806	0.269741	0.033523	0.0330524	0.000897132	0.0356826	0.0280428	0.201905	0.0288555	0.151981	0.0335594	0.104485	0.0116701	0.413968	0.0241919	0.00484318	0.00115228	0.00745394	0.0428568	0.0708916	0.0350968	0.00503606	0.156379	0.196603	0.0333901	0.0614822	0.00198193	0.210137	0.100379	0.07785999	-0.05094246	0.0639391	0.113284	0.0464707	0.00249101	0.0498546	0.00498957	0.0242707	0.065202	0.0436184	0.0275754	0.322188	0.119224	0.102918	0.00773448	0.00623951	0.5577158	8	34.84887	0.06210573	0.557226	0.834285	1.0799	1.52859	0.11843	0.11071	0.0883505	0.305608	0.132557	0.244345	0.5067733	1.100523
400	-604.3627	-507.7425	-96.62019	27.79489	4.026511	0.0630244	0.197293	0.239561	0.296338	0.899126	0.106098	0.00431792	0.0613869	0.0832649	0.024165	0.0333187	0.128891	0.0124183	0.0398857	0.00220653	0.0450389	0.241117	0.0446951	0.0415778	0.411703	0.00101288	0.234167	0.258701	0.0309134	0.0516457	0.213583	0.0251643	0.00383517	0.203415	0.0264724	0.217369	0.0355962	0.0640269	0.197552	0.033525	0.0368766	0.0092113	0.408285	0.0279197	0.220528	0.16322	0.13099	0.293374	0.19735	0.306941	0.00240375	0.141492	0.102226	0.0380039	0.0501163	0.129602	0.00412104	0.497049	0.0189075	0.0566619	0.147224	0.019541	0.420071	0.176483	0.072027	0.1620067	0.06053149	0.0676046	0.175177	0.0288784	0.00339454	0.0599244	0.0170731	0.0249188	0.0183805	0.0635999	0.0590346	0.303316	0.0736429	0.0514784	0.0483884	0.00518862	0.5993108	9	31.25084	0.04896037	0.455813	0.776121	1.0844	1.68367	0.111809	0.126409	0.0820615	0.248948	0.22734	0.203432	0.6598423	0.9082637
500	-583.0443	-516.4938	-66.55051	7.093392	5.123101	0.203195	0.0431391	0.0211172	0.250897	0.127612	0.0337054	0.0913946	0.000127276	0.196327	0.075372	0.0901936	0.148801	0.0319107	0.10074	0.0728336	0.0944588	0.0251276	0.00830891	0.0429336	0.0150066	0.201075	0.0546756	0.160202	0.102108	0.158164	0.00103127	0.00826766	0.113025	0.0222861	0.135726	0.0727627	0.00672074	0.064506	0.0167417	0.132398	0.0658164	0.0420847	0.124867	0.062576	0.0110125	0.214465	0.0153788	0.235357	0.0194913	0.249357	0.10735	0.010086	0.0256534	0.0191948	0.0191219	0.426103	0.220178	0.0268286	0.388148	0.0301675	0.0307193	0.146492	0.016596	0.130003	0.136632	0.1230167	-0.04191104	0.110106	0.278528	0.0610274	0.0110988	0.0963117	0.0383996	0.0309294	0.00711558	0.0404049	0.0136869	0.155462	0.103222	0.0270431	0.0232122	0.00345341	0.6594632	7	29.36195	0.06823635	0.507111	0.806851	1.08308	1.60296	0.107413	0.0945154	0.0678639	0.395346	0.188779	0.146083	0.6175522	1.067866
600	-600.288	-520.1348	-80.15326	6.863922	2.927129	0.0126983	0.052848	0.0592105	0.226365	0.0310097	0.0625978	0.0630489	0.00133652	0.0732285	0.0545149	0.223306	0.0172274	0.0368286	0.124315	0.0382124	0.234683	0.550946	0.121522	0.0432776	0.0502459	0.240658	0.0726886	0.119423	0.298455	0.113514	0.0243419	0.0114396	0.517591	0.0305671	0.074693	0.150957	0.163108	0.385409	0.0384556	0.0737148	0.0962642	0.0955573	0.113435	0.357509	0.0271707	0.155255	0.154672	0.0392592	0.0211187	0.183739	0.274946	0.0896461	0.00496543	0.0930602	0.0455834	0.101518	0.237845	0.051225	0.0262879	0.609648	0.0345115	0.409018	0.116524	0.327832	0.165248	0.133045	0.04512258	0.121625	0.110905	0.113782	0.00986491	0.143671	0.00453465	0.00609008	0.0185544	0.0221164	0.0120824	0.279954	0.0800137	0.0464054	0.0303878	1.47063e-05	0.5163102	9	29.41952	0.1365252	0.383545	0.727412	1.08213	1.80691	0.117719	0.0647053	0.114265	0.349284	0.166832	0.187196	0.5614327	0.9196296
700	-568.1568	-504.5473	-63.6095	31.85467	5.260762	0.00166487	0.161886	0.0236842	0.0349652	0.0233311	0.0728625	0.0308079	0.00441349	0.189215	0.0113486	0.00785723	0.00812208	0.0828701	0.0312346	0.0347673	0.0951524	0.315823	0.355164	0.0183801	0.0426389	0.224353	0.13966	0.0205147	0.0359834	0.00418362	0.0254503	0.00504929	0.00993807	0.0156092	0.0121385	0.00211969	0.19157	0.0236524	0.00870019	0.0157719	0.0735528	0.0526249	0.000668047	0.00572865	0.191747	0.0895081	0.0049682	0.0966234	0.314413	0.00461486	0.0745604	0.00774483	0.0188542	0.0848808	0.0172236	0.119583	0.278052	0.0609939	0.109155	0.0329595	0.142893	0.208105	0.158261	0.0391027	0.148653	0.08526116	0.01613728	0.0558542	0.11188	0.083987	0.00671888	0.0964837	0.0261954	0.0052628	0.0306134	0.0213246	0.0214593	0.348931	0.124372	0.0252979	0.0374051	0.00421472	0.5188525	10	34.10899	0.07950562	0.51256	0.809951	1.08282	1.59467	0.0718266	0.166794	0.0455159	0.344477	0.169231	0.202155	0.5349898	0.9698363
800	-579.7965	-516.2395	-63.55699	23.69902	3.769257	0.0228967	0.128866	0.0944405	0.00811628	0.0760116	0.0484163	0.179061	0.296541	0.0157403	0.0494926	0.0603155	0.0434304	0.0774735	0.162967	0.0277607	0.127411	0.0296184	0.189939	0.0477629	0.121476	0.017915	0.127913	0.0620136	0.124471	0.0343105	0.138846	0.0111569	0.0680931	0.171384	0.188491	0.189778	0.237321	0.0694798	0.0544169	0.00159475	0.000551705	0.0607092	0.10685	0.0576532	0.116611	0.120818	0.184489	0.257907	0.205674	0.0441096	0.239864	0.153473	0.135855	0.0283157	0.00490321	0.0140954	0.00972175	0.255815	0.0222676	0.0916385	0.0120229	0.0756252	0.231004	0.032683	0.0226356	0.0904196	-0.04499588	0.115729	0.125079	0.0944846	0.0159347	0.121195	0.048318	0.0269508	0.0117978	0.0226183	0.0706703	0.168071	0.0598396	0.0771285	0.041148	0.00103463	0.5163282	12	28.71423	0.1040779	0.441219	0.766832	1.08436	1.70759	0.100718	0.0735366	0.098441	0.274212	0.173686	0.279407	0.4713324	1.095465
900	-609.7507	-512.6214	-97.1293	28.75663	4.11811	0.214615	0.472956	0.0252701	0.0743198	0.432766	0.0364004	0.0283796	0.0528982	0.0564554	0.0300978	0.0391422	0.539713	0.114125	0.172923	0.0242057	0.0194506	0.660363	0.0746162	0.0294098	0.0589133	0.0119511	0.0872733	0.128926	0.122787	0.0695745	0.142257	0.0017028	0.0733674	0.377391	0.238986	0.441729	0.434805	0.0907516	0.00731598	0.076492	0.124572	0.0499853	0.245376	0.0218044	0.0295401	0.261541	0.0802186	0.558023	0.114899	0.214579	0.0134621	0.00748692	0.118232	0.0343741	0.113272	0.261311	0.0947855	0.319396	0.0788926	0.167438	0.161955	0.0221745	0.333132	0.0613712	0.442972	0.1726974	-0.06486843	0.00861744	0.177989	0.10727	0.00630692	0.0291868	0.0733845	0.00686482	0.00497556	0.0194161	0.00859361	0.310222	0.102483	0.0911691	0.0477793	0.00574242	0.4501268	9	31.35069	0.1008794	0.460735	0.779197	1.08436	1.6757	0.137355	0.125585	0.117937	0.247973	0.157607	0.213542	0.3852583	1.168376
